date,annualAccountsReceivable,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualCashDividendsPaid,trailingCashDividendsPaid,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingInvestingCashFlow,annualOtherNonCashItems,annualDepreciationAndAmortization,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingChangeInWorkingCapital,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOperatingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOtherShortTermInvestments,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyBasicAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyCapitalStock,annualAccountsPayable,annualEbitda,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingCapitalExpenditure,annualCurrentAssets,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingOperatingExpense,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyBasicEPS,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,trailingInterestExpense,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,annualRepaymentOfDebt,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,annualCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,annualCurrentDebt,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyEbitda,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualNetIncomeContinuousOperations,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualChangeInInventory,trailingTaxProvision,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,annualDeferredIncomeTax,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingChangeInInventory,quarterlyChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:01.325289600,76152000.0,71760000.0,2110410000.0,32166000.0,-196369000.0,-169254000.0,,,,,,85325000.0,45736000.0,0.0,,3871000.0,126568000.0,1216092000.0,,2173031000.0,76152000.0,28419000.0,3659908000.0,3667000.0,62603000.0,607000.0,34352000.0,2.28,,30921000.0,2047317000.0,-555541000.0,,,2110410000.0,,,,,227697000.0,55814000.0,-43948000.0,156862000.0,,67806000.0,31853000.0,,,,,62438000.0,22070000.0,223569000.0,2104000.0,10633000.0,223569000.0,353905000.0,3306956000.0,67806000.0,,244711000.0,67806000.0,67806000.0,,-58613000.0,85325000.0,-1715000.0,25721000.0,,8031000.0,-1285000.0,3459983000.0,34352000.0,3659908000.0,30786000.0,67806000.0,,-3940000.0,2333979000.0,11816000.0,,199925000.0,,15797000.0,,98465000.0,1888000.0,,4434544000.0,,-1127588000.0,28985000.0,116719000.0,0.0,-3940000.0,,,,4434544000.0,,11816000.0,,1216092000.0,0.0,143376000.0,,,-8023000.0,-2326000.0,67806000.0,-95056000.0,,,,,113047000.0,,52009000.0,-246019000.0,,-248111000.0,553059000.0,109549000.0,0.0,9342000.0,1216092000.0,160948000.0,,,,,-1308000.0,,,-84156000.0,199925000.0,3306956000.0,-555541000.0,,87418000.0,443510000.0,-16135000.0,,3459983000.0,1169000.0,3069000.0,-130373000.0,,,-6947000.0,141466000.0,,57233000.0,,7165000.0,,2.29,2333979000.0,143917000.0,,,-1127588000.0,69032000.0,215813000.0,131554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,69457000.0,,32262000.0,,,,,,,0.67,55770000.0,1376000.0,0.0,,,,,,2171044000.0,75871000.0,26110000.0,,,,301000.0,34163000.0,,,42986000.0,2043566000.0,,,,,,,,,,59632000.0,-43984000.0,,,,36571000.0,63411000.0,,,,,67806000.0,,,10636000.0,,,,69182000.0,,,69182000.0,,,32418000.0,,,28793000.0,,740000.0,-4412000.0,3467719000.0,,3668848000.0,42851000.0,,,,2320310000.0,11032000.0,,,,,,,,,4452011000.0,,,,104793000.0,0.0,-2582000.0,,,,,,,,1241731000.0,,,,0.67,,-2243000.0,69182000.0,-39282000.0,,,,,120179000.0,,,,,,,,,7004000.0,,149266000.0,,,32262000.0,,,,0.0,-3292000.0,201129000.0,3301613000.0,-556783000.0,,97626000.0,,,,,2121000.0,22889000.0,-37039000.0,,63585000.0,,146289000.0,,60547000.0,,-1196000.0,,,,,,,-1150398000.0,-28799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,80438000.0,,33596000.0,,,,,,,0.51,81858000.0,13592000.0,0.0,,,,,,2164494000.0,76601000.0,26906000.0,,,,438000.0,34055000.0,,,32603000.0,2038618000.0,,,,,,,,,,58875000.0,-44221000.0,,,,35199000.0,63700000.0,,,,,69182000.0,,,10638000.0,,,,82774000.0,,,82774000.0,,,49411000.0,,,28733000.0,,887000.0,-1666000.0,3465667000.0,,3680929000.0,32468000.0,,,,2332613000.0,10336000.0,,,,,,,,,4476252000.0,,,,123531000.0,0.0,-10375000.0,,,,,,,,1242081000.0,,,,0.51,,-3039000.0,82774000.0,-34066000.0,,,,,120654000.0,,,,,,,,,7139000.0,,168119000.0,,,,,,,0.0,-9978000.0,215262000.0,3306974000.0,-568541000.0,,96978000.0,,,,,1017000.0,17686000.0,-31027000.0,,63880000.0,,147560000.0,,61779000.0,,11064000.0,,,,,,,-1169278000.0,-32780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,59260000.0,,39656000.0,,,,,,,0.6,81851000.0,64906000.0,0.0,,,,,,2228768000.0,82152000.0,29679000.0,,,,490000.0,33871000.0,,,38644000.0,2106717000.0,,,,,,,,,,61003000.0,-44362000.0,,,,34932000.0,64014000.0,,,,,82774000.0,,,10644000.0,,,,147680000.0,,,147680000.0,,,-7617000.0,,,28218000.0,,-4046000.0,-1158000.0,3518846000.0,,3804339000.0,38508000.0,,,,2410566000.0,11591000.0,,,,,,,,,4541128000.0,,,,134242000.0,0.0,-13227000.0,,,,,,,,1287697000.0,,,,0.6,,-3210000.0,147680000.0,-70087000.0,,,,,128126000.0,,,,,,,,,8751000.0,,181798000.0,,,,,,,0.0,-178042000.0,285493000.0,3345792000.0,-577214000.0,,102055000.0,,,,,1098000.0,54488000.0,-66877000.0,,64202000.0,,157805000.0,,67123000.0,,-15936000.0,,,,,,,-1195336000.0,75733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,73861000.0,87478000.0,2136909000.0,38858000.0,-273558000.0,-179884000.0,,144372000.0,,103379000.0,,94420000.0,-110692000.0,0.0,,4348000.0,142039000.0,1286812000.0,,2406401000.0,73861000.0,96864000.0,3898565000.0,-53893000.0,64056000.0,528000.0,33169000.0,2.35,,37692000.0,2136909000.0,-586970000.0,,,2406401000.0,3259000.0,,,,255262000.0,-6313000.0,-47317000.0,114134000.0,,36988000.0,35337000.0,,,,,63881000.0,147680000.0,181571000.0,1757000.0,10645000.0,120929000.0,399747000.0,3555379000.0,36988000.0,,296633000.0,36988000.0,36988000.0,,41750000.0,94420000.0,-13138000.0,27592000.0,,9751000.0,-2699000.0,3599409000.0,33169000.0,3898565000.0,37557000.0,36988000.0,,-12388000.0,2587972000.0,10861000.0,,299156000.0,,67806000.0,,113336000.0,7332000.0,,4779674000.0,,-1224295000.0,31158000.0,120929000.0,0.0,-12388000.0,,,,4779674000.0,,10861000.0,,1286812000.0,0.0,151384000.0,,,-9935000.0,-4646000.0,36988000.0,-130123000.0,,,,,59500000.0,,-30818000.0,-180671000.0,,-228414000.0,608018000.0,179559000.0,0.0,8264000.0,10645000.0,181571000.0,,,,,115962000.0,,0.0,-37102000.0,299156000.0,3555379000.0,-586970000.0,,103596000.0,428459000.0,7631000.0,,3599409000.0,112000.0,19071000.0,-45728000.0,,,0.0,156364000.0,,65813000.0,103379000.0,13699000.0,,2.36,2587972000.0,151925000.0,,,-1224295000.0,-68047000.0,173197000.0,144372000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,67693000.0,,35842000.0,,,,,,,0.53,94249000.0,-5714000.0,0.0,,,,,,2384645000.0,77154000.0,47166000.0,,,,312000.0,33131000.0,,,34588000.0,2124208000.0,,,,,,,,,,47681000.0,-46884000.0,,,,40624000.0,64692000.0,,,,,36988000.0,,,10650000.0,,,,31274000.0,,,31274000.0,,,24866000.0,,,27405000.0,,-2458000.0,-1295000.0,3610619000.0,,3905932000.0,34453000.0,,,,2572402000.0,10103000.0,,,,,,,,,4825152000.0,,,,126715000.0,0.0,-10773000.0,,,,,,,,1310053000.0,,,,0.53,,-2848000.0,31274000.0,-45675000.0,,,1435000.0,,110586000.0,,,,,,,,,7057000.0,,187757000.0,,,35842000.0,,,,,-12095000.0,295313000.0,3567385000.0,-600024000.0,,103871000.0,,,,,-61000.0,32542000.0,-42827000.0,,64847000.0,,157752000.0,,62905000.0,94501000.0,-8400000.0,,,,,,,-1257767000.0,-27732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,79003000.0,,33803000.0,,,,,,,0.57,94150000.0,77092000.0,0.0,,,,,,2501430000.0,84103000.0,45879000.0,,,,-3027000.0,33029000.0,,,37539000.0,2238296000.0,,,,,,,,,,48155000.0,-47312000.0,,,,39853000.0,65149000.0,,,,,31274000.0,,,10654000.0,,,,108366000.0,,,108366000.0,,,8526000.0,,,27147000.0,,-5298000.0,-4707000.0,3711436000.0,,4085203000.0,37404000.0,,,,2701416000.0,13411000.0,,,,,,,,,4951919000.0,,,,138932000.0,0.0,-2368000.0,,,,,,,,1360717000.0,,,,0.57,,-3500000.0,108366000.0,-112503000.0,,,1000.0,,112068000.0,,,,,,,,,8302000.0,,199986000.0,,,33803000.0,,,,,-157410000.0,373767000.0,3664996000.0,-610569000.0,,100803000.0,,,,,347000.0,50678000.0,-70477000.0,,65311000.0,,157947000.0,,63913000.0,97302000.0,5372000.0,,,,,,,-1286923000.0,110592000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,80032000.0,,39390000.0,,,,,,,0.94,93820000.0,19465000.0,0.0,,,,,,2503290000.0,87284000.0,47445000.0,,,,381000.0,32971000.0,,,62098000.0,2234521000.0,,,,,,,,,,46884000.0,-47653000.0,,,,39408000.0,65504000.0,,,,,108366000.0,,,10657000.0,,,,127831000.0,,,127831000.0,,,4485000.0,,,25762000.0,,-2426000.0,-1606000.0,3756332000.0,,4159476000.0,61962000.0,,,,2728366000.0,12637000.0,,,,,,,,,5027082000.0,,,,160634000.0,0.0,-3539000.0,,,,,,,,1407992000.0,,,,0.94,,-2045000.0,127831000.0,-43309000.0,,,3470000.0,,111585000.0,,,,,,,,,7543000.0,,225076000.0,,,39390000.0,,,,,-2870000.0,403144000.0,3710724000.0,-600091000.0,,104560000.0,,,,,2292000.0,34867000.0,-75547000.0,,65647000.0,,159030000.0,,64701000.0,103272000.0,-792000.0,,,,,,,-1316358000.0,-17258000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,84838000.0,87770000.0,1661735000.0,29603000.0,-345198000.0,-193016000.0,,137811000.0,0.0,100283000.0,0.42,104425000.0,-38904000.0,0.0,,2704000.0,161099000.0,1448160000.0,,2426287000.0,84838000.0,50095000.0,4219294000.0,82639000.0,65483000.0,-9472000.0,32264000.0,2.46,,28456000.0,1661735000.0,-623795000.0,,,2426287000.0,5325000.0,,,,254161000.0,50281000.0,-51167000.0,186548000.0,,88927000.0,41214000.0,65965000.0,,,,65331000.0,127831000.0,321710000.0,-11806000.0,1448160000.0,321710000.0,403616000.0,3798992000.0,88927000.0,,314498000.0,88927000.0,88927000.0,,-13521000.0,104425000.0,-11436000.0,24663000.0,,3861000.0,490000.0,3831256000.0,32264000.0,4219294000.0,28321000.0,88927000.0,,-1417000.0,2747997000.0,14056000.0,,388038000.0,,36988000.0,,104977000.0,-6321000.0,,5149463000.0,,-1350471000.0,31970000.0,321710000.0,0.0,-1417000.0,,,,5149463000.0,,14056000.0,,1448160000.0,0.0,162140000.0,,0.43,-7118000.0,-3043000.0,88927000.0,-143711000.0,,,419000.0,,113751000.0,,51939000.0,-290142000.0,,-469024000.0,637413000.0,190454000.0,0.0,9068000.0,1448160000.0,321710000.0,,,29603000.0,,24356000.0,,,-296649000.0,388038000.0,3798992000.0,-623795000.0,,95479000.0,446959000.0,136000.0,,3831256000.0,126000.0,68461000.0,-101291000.0,,66113000.0,0.0,163846000.0,,63470000.0,100283000.0,3956000.0,,2.47,2747997000.0,162681000.0,,,-1350471000.0,17037000.0,192798000.0,137811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,79162000.0,,40545000.0,,,,,,,0.57,110368000.0,-13228000.0,0.0,,,,,,2607590000.0,92769000.0,55830000.0,,,,213000.0,32140000.0,,,38753000.0,2320272000.0,,,,,,,,,,51554000.0,-51714000.0,,,,43850000.0,66615000.0,,,,,88927000.0,,,10670000.0,,,,75699000.0,,,75699000.0,,,-4769000.0,,,23137000.0,,-6716000.0,-1409000.0,4050971000.0,,4405647000.0,38618000.0,,,,2831379000.0,13698000.0,,,,,,,,,5388653000.0,,,,157357000.0,0.0,-1960000.0,,,,,,,,1485738000.0,,,,0.58,,-3893000.0,75699000.0,-88040000.0,,,1811000.0,,114998000.0,,,,,,,,,7704000.0,,223789000.0,,,40545000.0,,,,,-2842000.0,354676000.0,4005133000.0,-637638000.0,,107532000.0,,,,,1532000.0,51615000.0,-83931000.0,,66773000.0,,170828000.0,,63444000.0,105285000.0,-6552000.0,,,,,,,-1383520000.0,-4350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,92907000.0,,45416000.0,,,,,,,0.64,110688000.0,-34387000.0,0.0,,,,,,2577681000.0,97741000.0,50569000.0,,,,250000.0,35511000.0,,,43545000.0,2286092000.0,,,,,,,,,,49017000.0,-52142000.0,,,,40893000.0,67110000.0,,,,,75699000.0,,,10675000.0,,,,41312000.0,,,41312000.0,,,1826000.0,,,23213000.0,,-4123000.0,-2131000.0,4108936000.0,,4431485000.0,43410000.0,,,,2813429000.0,13238000.0,,,,,,,,,5477563000.0,,,,168615000.0,0.0,-4060000.0,,,,,,,,1529761000.0,,,,0.64,,-3585000.0,41312000.0,-102082000.0,,,-844000.0,,117378000.0,,,,,,,,,8124000.0,,235748000.0,,,45416000.0,,,,,-23255000.0,322549000.0,4060187000.0,-647006000.0,,109522000.0,,,,,816000.0,52316000.0,-91081000.0,,67277000.0,,167947000.0,,68361000.0,109242000.0,6032000.0,,,,,,,-1417376000.0,-25212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,69777000.0,,44648000.0,,,,,,,0.69,110865000.0,-17395000.0,0.0,,,,,,2583660000.0,104746000.0,52282000.0,,,,446000.0,32717000.0,,,47075000.0,2293283000.0,,,,,,,,,,51034000.0,-52456000.0,,,,42660000.0,67559000.0,,,,,41312000.0,,,10679000.0,,,,23917000.0,,,23917000.0,,,-25372000.0,,,23422000.0,,-5275000.0,-2026000.0,4151117000.0,,4479398000.0,46939000.0,,,,2817799000.0,13074000.0,,,,,,,,,5536792000.0,,,,160205000.0,0.0,-1760000.0,,,,,,,,1573322000.0,,,,0.69,,-2829000.0,23917000.0,-90802000.0,,,3917000.0,,118656000.0,,,,,,,,,8374000.0,,234139000.0,,,44648000.0,,,,-3150000.0,-3207000.0,328281000.0,4105326000.0,-659334000.0,,110730000.0,,,,,-202000.0,50319000.0,-95149000.0,,67732000.0,,170938000.0,,67622000.0,107859000.0,-16883000.0,,,,,,,-1431466000.0,3630000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,93291000.0,104284000.0,2338030000.0,37279000.0,-396150000.0,-215216000.0,,167888000.0,10406000.0,105164000.0,,119053000.0,24034000.0,0.0,,733000.0,170814000.0,1604401000.0,,2633894000.0,93291000.0,53242000.0,4546870000.0,9044000.0,67492000.0,-10211000.0,37457000.0,2.41,,35162000.0,2338030000.0,-683991000.0,,,2633894000.0,4253000.0,,,,271037000.0,51525000.0,-58904000.0,216155000.0,,47951000.0,43411000.0,,,,,67322000.0,23917000.0,220420000.0,-9302000.0,10684000.0,145685000.0,432643000.0,4141948000.0,47951000.0,,346130000.0,47951000.0,47951000.0,,13487000.0,119053000.0,-30278000.0,24169000.0,,13051000.0,-2246000.0,4194473000.0,37457000.0,4546870000.0,35027000.0,47951000.0,,-3515000.0,2854314000.0,15068000.0,,352397000.0,0.0,88927000.0,,93941000.0,-3063000.0,,5608998000.0,,-1467050000.0,32316000.0,145685000.0,0.0,-3515000.0,,,,5608998000.0,,15068000.0,,1604401000.0,0.0,163994000.0,,,-7812000.0,-19971000.0,47951000.0,-115226000.0,,,-631000.0,,123135000.0,,-40976000.0,-360958000.0,,-228662000.0,686090000.0,211923000.0,0.0,8114000.0,10684000.0,220420000.0,,,37279000.0,,-14828000.0,,0.0,-199358000.0,352397000.0,4141948000.0,-683991000.0,,104859000.0,474167000.0,-2607000.0,,4194473000.0,-1413000.0,61905000.0,-90797000.0,,,-6731000.0,176377000.0,,71610000.0,105164000.0,14796000.0,,2.42,2854314000.0,164535000.0,,,-1467050000.0,34976000.0,203130000.0,167888000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,81986000.0,,48203000.0,,,,,,,0.67,119145000.0,123486000.0,0.0,,,,,,2864376000.0,100981000.0,61833000.0,,,,220000.0,37538000.0,,,46186000.0,2565093000.0,,,,,,,,,,50837000.0,-59330000.0,,,,41984000.0,68368000.0,,,,,47951000.0,,,10685000.0,,,,171437000.0,,,171437000.0,,,16622000.0,,,24168000.0,,-6607000.0,-2433000.0,4290499000.0,,4780750000.0,46051000.0,,,,3088824000.0,16577000.0,,,,,,,,,5675373000.0,,,,149379000.0,0.0,-5976000.0,,,,,,,,1591569000.0,,,,0.67,,-3120000.0,171437000.0,-94945000.0,,,800000.0,,122959000.0,,,,,,,,,8853000.0,,224448000.0,,,48203000.0,,,,-47000.0,-11035000.0,490251000.0,4174397000.0,-697692000.0,,114355000.0,,,,,1491000.0,589000.0,-65364000.0,,68563000.0,,184792000.0,,72122000.0,108498000.0,-9472000.0,,,,,,,-1500976000.0,136445000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,91662000.0,,34164000.0,,,,,,,0.63,120360000.0,-149262000.0,0.0,,,,,,2778435000.0,106218000.0,53290000.0,,,,-18666000.0,37748000.0,,,43632000.0,2467872000.0,,,,,,,,,,51970000.0,-59391000.0,,,,42671000.0,68531000.0,,,,,171437000.0,,,10689000.0,,,,22175000.0,,,22175000.0,,,11365000.0,,,23445000.0,,-1158000.0,-2505000.0,4389083000.0,,4733838000.0,43497000.0,,,,2992272000.0,15553000.0,,,,,,,,,5844179000.0,,,,137944000.0,0.0,-4909000.0,,,,,,,,1635572000.0,,,,0.63,,-4323000.0,22175000.0,-121406000.0,,,-13420000.0,,128171000.0,,,,,,,,,9299000.0,,213837000.0,,,34164000.0,,,,-102000.0,-221530000.0,344755000.0,4335782000.0,-714239000.0,,100280000.0,,,,,334000.0,57418000.0,-80297000.0,,68713000.0,,181461000.0,,76201000.0,118570000.0,-4173000.0,,,,,,,-1508397000.0,-119518000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,87502000.0,,54550000.0,,,,,,,0.75,121172000.0,-9311000.0,0.0,,,,,,2769297000.0,112267000.0,56243000.0,,,,360000.0,41329000.0,,,52447000.0,2461198000.0,,,,,,,,,,53092000.0,-59692000.0,,,,43718000.0,69006000.0,,,,,22175000.0,,,10693000.0,,,,12864000.0,,,12864000.0,,,28182000.0,,,21733000.0,,-6985000.0,-2610000.0,4428919000.0,,4783803000.0,52311000.0,,,,3006228000.0,16920000.0,,,,,,,,,5916846000.0,,,,154763000.0,0.0,-7130000.0,,,,,,,,1665704000.0,,,,0.75,,2809000.0,12864000.0,-70128000.0,,,12604000.0,,129009000.0,,,,,,,,,9374000.0,,236931000.0,,,54550000.0,,,,-1406000.0,-148564000.0,354884000.0,4370670000.0,-727203000.0,,120001000.0,,,,,-743000.0,43133000.0,-59320000.0,,69181000.0,,185252000.0,,75917000.0,115300000.0,-9663000.0,,,,,,,-1546176000.0,-26685000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,110402000.0,98685000.0,2570746000.0,53177000.0,-353763000.0,-243314000.0,,190094000.0,,121787000.0,,137316000.0,8182000.0,0.0,,177000.0,174796000.0,1663749000.0,,2901469000.0,110402000.0,62051000.0,4911709000.0,-32977000.0,68981000.0,430000.0,41546000.0,3.03,,67954000.0,2570746000.0,-724701000.0,,,2901469000.0,-9995000.0,,,,300154000.0,54542000.0,-64901000.0,110855000.0,,21046000.0,46423000.0,,,,,68797000.0,12864000.0,228309000.0,-17656000.0,10693000.0,146532000.0,457443000.0,4490365000.0,21046000.0,,359835000.0,21046000.0,21046000.0,,21133000.0,137316000.0,-12049000.0,23207000.0,,5550000.0,-2078000.0,4548440000.0,41546000.0,4911709000.0,67819000.0,21046000.0,,-4110000.0,3129778000.0,16529000.0,,363269000.0,,47951000.0,,92553000.0,-9200000.0,,6064406000.0,,-1574041000.0,35645000.0,146532000.0,0.0,-4110000.0,,,,6064406000.0,,16529000.0,,1663749000.0,0.0,209678000.0,,,-9626000.0,-7415000.0,21046000.0,-67284000.0,,,-9979000.0,,130456000.0,,-26905000.0,-282533000.0,,-400543000.0,744012000.0,233417000.0,0.0,8119000.0,10693000.0,228309000.0,,,53177000.0,,77302000.0,,-1247000.0,-19414000.0,363269000.0,4490365000.0,-724701000.0,,122807000.0,510595000.0,-22888000.0,,4548440000.0,-905000.0,9715000.0,-77552000.0,,,-2802000.0,192507000.0,,75914000.0,121787000.0,420000.0,,3.04,3129778000.0,210219000.0,,,-1574041000.0,-23219000.0,210441000.0,190094000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,100508000.0,,53337000.0,,,,,,,1.1,126232000.0,-1330000.0,0.0,,,,,,2907671000.0,113749000.0,65613000.0,,,,41000.0,10455000.0,,,76955000.0,2587710000.0,,,,,,,,,,55809000.0,-64884000.0,,,,47799000.0,69771000.0,,,,,21046000.0,,,10707000.0,,,,19716000.0,,,19716000.0,,,32577000.0,,,23729000.0,,-836000.0,-15619000.0,4752222000.0,,5125457000.0,76584000.0,,,,3156516000.0,0.0,,,,,,,,,6353146000.0,,,,165407000.0,0.0,-6885000.0,,,,,,,,1854951000.0,,,,1.1,,-3283000.0,19716000.0,-201687000.0,,,695000.0,,132731000.0,,,,,,,,,8010000.0,,248845000.0,,,53337000.0,,,,-697000.0,-1405000.0,373235000.0,4741767000.0,-714452000.0,,124865000.0,,,,,-25028000.0,181757000.0,-67931000.0,,69957000.0,,198344000.0,,76922000.0,122117000.0,-1285000.0,,,,,,,-1611379000.0,99849000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
