,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyTotalRevenue,annualCurrentAssets,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualBasicEPS,trailingInterestExpense,annualTaxProvision,quarterlyChangeInInventory,annualCurrentAccruedExpenses,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicEPS,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,annualResearchAndDevelopment,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualDilutedEPS,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,quarterlyDilutedEPS,trailingOtherNonCashItems,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,annualTotalAssets,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,annualCurrentLiabilities,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicAverageShares,annualGoodwill,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,trailingChangeInWorkingCapital,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualAccountsPayable,trailingNetOtherInvestingChanges,annualEbitda,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualOtherIntangibleAssets,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1199059200,156000000.0,-75474000000.0,,,21756000000.0,-6389000000.0,-2470000000.0,18107000000.0,-1947000000.0,,-16678000000.0,5926000000.0,71494000000.0,26779000000.0,26162000000.0,18688000000.0,7362000000.0,,,,61410000000.0,39377000000.0,,,,,,,154084000000.0,11168000000.0,1011000000.0,8.83,,13479000000.0,350000000.0,5275000000.0,13262000000.0,-3131000000.0,1161000000.0,220904000000.0,37696000000.0,,18688000000.0,261000000.0,166000000.0,-1214000000.0,-77000000.0,,,732000000.0,7362000000.0,-5702000000.0,71494000000.0,82329000000.0,69340000000.0,73000000.0,732000000.0,109409000000.0,,,0.0,77088000000.0,1833000000.0,4637000000.0,33798000000.0,,8.77,8578000000.0,10000000.0,37696000000.0,,,,39377000000.0,,,0.0,18688000000.0,-75474000000.0,19456000000.0,151564000000.0,,10493000000.0,-4791000000.0,8299000000.0,1162000000.0,,185000000.0,12170000000.0,,,,4875000000.0,-1993000000.0,-1928000000.0,,26162000000.0,,-5297000000.0,8708000000.0,7083000000.0,4875000000.0,5664000000.0,-13933000000.0,77088000000.0,-749000000.0,,5310000000.0,148786000000.0,2130900798.0,-14295000000.0,1510000000.0,78610000000.0,5310000000.0,3703000000.0,5664000000.0,33798000000.0,82329000000.0,-588000000.0,5605000000.0,-799000000.0,12170000000.0,,22446000000.0,1832000000.0,6939000000.0,22446000000.0,5275000000.0,43303000000.0,,4637000000.0,2094000000.0,8094000000.0,,-2470000000.0,7950000000.0,6813000000.0,1832000000.0,,21756000000.0,,51269000000.0,78610000000.0,,24977000000.0,42561000000.0,5605000000.0,21000000.0,,7362000000.0,148786000000.0,4875000000.0,,,,,2116421291.0,,154084000000.0,7362000000.0,8094000000.0,,1162000000.0,1786000000.0,19456000000.0,62000000.0,7000000.0,,,,-19000000.0,109409000000.0,,32167000000.0,,,,,,,,,,,,,,,,,,,,,,,
1206921600,241000000.0,,,,23490000000.0,,-2423000000.0,18710000000.0,-1899000000.0,,,,73424000000.0,,,,,,,2080209000.0,65946000000.0,,,,,,,,157608000000.0,9705000000.0,423000000.0,,,,-343000000.0,,11920000000.0,,-94000000.0,,,,,,,-1202000000.0,,2.5,,,8208000000.0,-3798000000.0,,86298000000.0,,,473000000.0,,,,,79206000000.0,1347000000.0,4630000000.0,35439000000.0,,,9677000000.0,0.0,37985000000.0,,,,41488000000.0,,,0.0,,-77215000000.0,19260000000.0,,,,,,,,,,,2.48,,5168000000.0,-3548000000.0,,,26336000000.0,,-4452000000.0,,8107000000.0,5168000000.0,,,,,,,,,,1287000000.0,80393000000.0,5652000000.0,4509000000.0,5613000000.0,,,846000000.0,5971000000.0,,12711000000.0,,,,9005000000.0,23874000000.0,5198000000.0,47236000000.0,2066420000.0,,2215000000.0,,,,7362000000.0,,1832000000.0,,,,,,,,,,,,,152847000000.0,5168000000.0,,,,,,,,8208000000.0,8681000000.0,,780000000.0,3655000000.0,,397000000.0,,,,,-17000000.0,111359000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,-622000000.0,,,,29240000000.0,,-2426000000.0,21378000000.0,-1662000000.0,,,,80572000000.0,,,,,,,2064888000.0,82989000000.0,,,,,,,,161451000000.0,11765000000.0,-1226000000.0,,,,-719000000.0,,14040000000.0,,,,,,,,,-1336000000.0,,2.91,,,8180000000.0,-4035000000.0,,90937000000.0,,,427000000.0,,,,,82268000000.0,1639000000.0,4629000000.0,42487000000.0,,,11731000000.0,162000000.0,38085000000.0,,,,49709000000.0,,,0.0,,-79057000000.0,20056000000.0,,,,,,,,,,,2.9,,5975000000.0,-3161000000.0,,,26334000000.0,,-4519000000.0,,7204000000.0,5975000000.0,,,,,,,,,,2027000000.0,82394000000.0,6371000000.0,5756000000.0,5382000000.0,,,-28000000.0,7157000000.0,,12259000000.0,,,,9613000000.0,30591000000.0,5196000000.0,61611000000.0,2050773000.0,,2275000000.0,,,,8208000000.0,,1832000000.0,,,,,,,,,,,,,163066000000.0,5975000000.0,,,,,,,,8180000000.0,8607000000.0,,894000000.0,2685000000.0,,161000000.0,,,,,-24000000.0,113357000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,418000000.0,,,,22107000000.0,,-2385000000.0,23682000000.0,-1969000000.0,,,,78545000000.0,,,,,,,2044616000.0,78867000000.0,,,,,,,,165372000000.0,14341000000.0,37000000.0,,,,83000000.0,,16790000000.0,,,,,,,,,-1323000000.0,,3.88,,,10636000000.0,-3536000000.0,,97507000000.0,,,347000000.0,,,,,86954000000.0,1278000000.0,4600000000.0,39425000000.0,,,14309000000.0,7000000.0,39120000000.0,,,,47347000000.0,,,0.0,,-79681000000.0,20467000000.0,,,,,,,,,,,3.85,,7893000000.0,-3035000000.0,,,28072000000.0,,-4661000000.0,,9113000000.0,7893000000.0,,,,,,,,,,2675000000.0,85691000000.0,6289000000.0,6416000000.0,5749000000.0,,,2456000000.0,7275000000.0,,12524000000.0,,,,9341000000.0,24922000000.0,9211000000.0,55185000000.0,2032433000.0,,2449000000.0,,,,8180000000.0,,1832000000.0,,,,,,,,,,,,,165710000000.0,7893000000.0,,,,,,,,10636000000.0,10983000000.0,,832000000.0,4452000000.0,,152000000.0,,,,,-47000000.0,118363000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,561000000.0,-81519000000.0,,,16580000000.0,-6821000000.0,-4358000000.0,15874000000.0,-1291000000.0,,-19666000000.0,5756000000.0,74048000000.0,36587000000.0,28296000000.0,23931000000.0,9347000000.0,,,,45203000000.0,36470000000.0,,,,,,,173299000000.0,7246000000.0,-1152000000.0,11.74,,19026000000.0,-566000000.0,8077000000.0,9835000000.0,1985000000.0,-1284000000.0,273005000000.0,42025000000.0,,23931000000.0,598000000.0,,-1301000000.0,-99000000.0,,,213000000.0,9347000000.0,-5712000000.0,74048000000.0,101102000000.0,79644000000.0,-1918000000.0,213000000.0,124695000000.0,,,0.0,86648000000.0,1492000000.0,4619000000.0,32023000000.0,,11.67,7240000000.0,10000000.0,42025000000.0,,,,36470000000.0,,,0.0,23931000000.0,-81519000000.0,24403000000.0,193361000000.0,,7362000000.0,-5162000000.0,9966000000.0,2818000000.0,,915000000.0,11539000000.0,,,,4895000000.0,-656000000.0,-1358000000.0,,28296000000.0,,-6034000000.0,9528000000.0,5208000000.0,4895000000.0,5742000000.0,-17081000000.0,86648000000.0,-1545000000.0,,6854000000.0,161165000000.0,2050000000.0,-10400000000.0,2058000000.0,91780000000.0,6854000000.0,2345000000.0,5742000000.0,32023000000.0,101102000000.0,-1289000000.0,4548000000.0,,11539000000.0,,15856000000.0,1832000000.0,8628000000.0,15856000000.0,8077000000.0,29329000000.0,,4619000000.0,2589000000.0,9560000000.0,,-4358000000.0,10636000000.0,8047000000.0,1832000000.0,,16580000000.0,,52585000000.0,91780000000.0,,29632000000.0,43057000000.0,4548000000.0,179000000.0,,9347000000.0,161165000000.0,4895000000.0,,,,,2038000000.0,,173299000000.0,9347000000.0,9560000000.0,,2818000000.0,-826000000.0,24403000000.0,205000000.0,,,,,-11000000.0,124695000000.0,,42957000000.0,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,,,13635000000.0,,-3902000000.0,10773000000.0,,,,,71610000000.0,,,,,,,1999509000.0,35519000000.0,,,,,,3024000000.0,,176407000000.0,2570000000.0,-1415000000.0,,,,308000000.0,,6048000000.0,,241000000.0,,,,,,,-1295000000.0,,0.92,,,9150000000.0,-4609000000.0,,101647000000.0,,,154000000.0,,,,,87313000000.0,977000000.0,4619000000.0,24893000000.0,,,3173000000.0,1194000000.0,46717000000.0,,-421000000.0,,34074000000.0,,,0.0,,-83859000000.0,6779000000.0,,,,,,,,,,21442000000.0,0.92,,1837000000.0,2044000000.0,,,92000000.0,,-5984000000.0,,2404000000.0,1854000000.0,,,,,,,,,,611000000.0,92548000000.0,6428000000.0,1319000000.0,10848000000.0,,,-197000000.0,0.0,,11144000000.0,,,,8203000000.0,,5935000000.0,24746000000.0,1991128000.0,,,,,,9347000000.0,,1832000000.0,,,,,,,,,,,,,159426000000.0,1837000000.0,,,,,,,,9150000000.0,9304000000.0,,1018000000.0,-3580000000.0,,181000000.0,8000000.0,,,,-7000000.0,125352000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,,,15584000000.0,,-3795000000.0,11583000000.0,,,,,72721000000.0,,,,,,,1999667000.0,39470000000.0,,,,,,2106000000.0,,180074000000.0,2617000000.0,-1842000000.0,,,,-84000000.0,,6451000000.0,,180000000.0,,,,,,,-1295000000.0,,0.88,,,7236000000.0,-3792000000.0,,102097000000.0,,,108000000.0,,,,,87958000000.0,1043000000.0,4619000000.0,25364000000.0,,,3346000000.0,501000000.0,47357000000.0,,-18000000.0,,34716000000.0,,,0.0,,-86401000000.0,0.0,,,,,,,,,,21548000000.0,0.87,,1745000000.0,-1484000000.0,,,100000000.0,,-4430000000.0,,3284000000.0,1761000000.0,,,,,,,,,,735000000.0,93673000000.0,6484000000.0,1585000000.0,10850000000.0,,,-1914000000.0,0.0,,11391000000.0,,,,8966000000.0,16617000000.0,5428000000.0,27887000000.0,1991605000.0,,,,,,9150000000.0,,1832000000.0,,,,,,,,,,,,,161201000000.0,1745000000.0,,,,,,,,7236000000.0,7344000000.0,,868000000.0,-1146000000.0,,137000000.0,6000000.0,,,,-20000000.0,126485000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,,,15715000000.0,,-3676000000.0,14181000000.0,,,,,71339000000.0,,,,,,,2000586000.0,45553000000.0,,,,,,2562000000.0,,183547000000.0,5130000000.0,107000000.0,,,,132000000.0,,9190000000.0,,352000000.0,,,,,,,-1355000000.0,,1.92,,,7568000000.0,-3522000000.0,,104575000000.0,,,121000000.0,,,,,90646000000.0,1177000000.0,4619000000.0,25393000000.0,,,6188000000.0,604000000.0,45946000000.0,,-22000000.0,,35541000000.0,,,0.0,,-89290000000.0,6409000000.0,,,,,,,,,,21564000000.0,1.92,,3831000000.0,-2836000000.0,,,316000000.0,,-4074000000.0,,6665000000.0,3846000000.0,,,,,,,,,,1072000000.0,94257000000.0,6323000000.0,2342000000.0,9973000000.0,,,332000000.0,0.0,,11738000000.0,,,,9051000000.0,,5501000000.0,31372000000.0,1992452000.0,,,,,,7236000000.0,,1832000000.0,,,,,,,,,,,,,162561000000.0,3831000000.0,,,,,,,,7568000000.0,7689000000.0,,240000000.0,2591000000.0,,-52000000.0,14000000.0,,,,-10000000.0,127020000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,,-91820000000.0,,,16437000000.0,,-4321000000.0,14273000000.0,,,-19843000000.0,4527000000.0,72060000000.0,35570000000.0,2282000000.0,10563000000.0,8716000000.0,,,,47778000000.0,37216000000.0,,,,,2624000000.0,,188288000000.0,4923000000.0,792000000.0,5.26,,7965000000.0,857000000.0,5375000000.0,8977000000.0,-631000000.0,449000000.0,168320000000.0,45849000000.0,,10483000000.0,,28000000.0,-1357000000.0,-71000000.0,,,106000000.0,8716000000.0,-4649000000.0,72060000000.0,106289000000.0,50810000000.0,-2358000000.0,106000000.0,127405000000.0,,,0.0,91914000000.0,1330000000.0,4618000000.0,26211000000.0,,5.24,5821000000.0,601000000.0,45849000000.0,,-35000000.0,,37216000000.0,,,0.0,10483000000.0,-91820000000.0,6808000000.0,117510000000.0,,9347000000.0,-5302000000.0,-470000000.0,384000000.0,2624000000.0,371000000.0,11521000000.0,21158000000.0,,,3070000000.0,-1270000000.0,1222000000.0,,2282000000.0,,-5355000000.0,,7020000000.0,3102000000.0,9829000000.0,-16572000000.0,91914000000.0,1213000000.0,,5529000000.0,164621000000.0,2000925000.0,-3546000000.0,898000000.0,96468000000.0,5529000000.0,2719000000.0,9829000000.0,26211000000.0,106289000000.0,1148000000.0,0.0,,11521000000.0,,17931000000.0,1832000000.0,9350000000.0,17931000000.0,5375000000.0,33505000000.0,,4618000000.0,,8822000000.0,,-4321000000.0,7568000000.0,3316000000.0,1832000000.0,,16437000000.0,,30666000000.0,96468000000.0,-496000000.0,19373000000.0,15240000000.0,0.0,2900000000.0,,8716000000.0,164621000000.0,3070000000.0,,,,,1992274000.0,,188288000000.0,8716000000.0,8822000000.0,,384000000.0,1665000000.0,6808000000.0,105000000.0,0.0,,,,-34000000.0,127405000000.0,21158000000.0,18528000000.0,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,,,16787000000.0,,-4219000000.0,15211000000.0,,,,,72880000000.0,,,,,,,2004217000.0,46944000000.0,,,,,,3718000000.0,,191977000000.0,6435000000.0,-52000000.0,,,,-549000000.0,,10752000000.0,,436000000.0,,,,,,,-1357000000.0,,2.28,,,7376000000.0,-7335000000.0,,109484000000.0,,,84000000.0,,,,,95349000000.0,1042000000.0,4618000000.0,27566000000.0,,,7650000000.0,-3456000000.0,45314000000.0,,-97000000.0,,40826000000.0,,,3695000000.0,,-94630000000.0,0.0,,,,,,,,,,21290000000.0,2.27,,4552000000.0,-1431000000.0,,,2399000000.0,40000000.0,-3967000000.0,,7517000000.0,4580000000.0,,,,,,,,,,1235000000.0,97347000000.0,6078000000.0,3070000000.0,9793000000.0,,,-1340000000.0,0.0,,11328000000.0,,,,8776000000.0,,5209000000.0,31733000000.0,1994983000.0,,,,,,8716000000.0,,1832000000.0,,,,,,,,,,,,,168932000000.0,4552000000.0,,,,,,,,7376000000.0,7460000000.0,,302000000.0,3550000000.0,,88000000.0,20000000.0,,,-233000000.0,-17000000.0,128106000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,,,16370000000.0,,-4126000000.0,16159000000.0,,,,,71455000000.0,,,,,,,2006000000.0,51354000000.0,,,,,,2725000000.0,,196032000000.0,7133000000.0,-374000000.0,,,,167000000.0,,11924000000.0,,74000000.0,,,,,,,-1437000000.0,,2.71,,,9396000000.0,-4249000000.0,,113456000000.0,,,66000000.0,,,,,99569000000.0,1136000000.0,4618000000.0,26013000000.0,,,8766000000.0,265000000.0,45442000000.0,,20000000.0,,42394000000.0,,,3753000000.0,,-97493000000.0,0.0,,,,,,,,,,21682000000.0,2.7,,5409000000.0,-1293000000.0,,,0.0,102000000.0,-4552000000.0,,7603000000.0,5444000000.0,,,,,,,,,,1650000000.0,98539000000.0,5911000000.0,3322000000.0,9793000000.0,,,2020000000.0,0.0,,11412000000.0,,,,9026000000.0,,5086000000.0,35195000000.0,1996393000.0,,,,,,7376000000.0,,1832000000.0,,,,,,,,,,,,,171746000000.0,5409000000.0,,,,,,,,9396000000.0,9462000000.0,,375000000.0,3051000000.0,,38000000.0,17000000.0,,,,-14000000.0,129352000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,,,17237000000.0,,-3940000000.0,15201000000.0,,,,,74234000000.0,,,,,,,2006785000.0,48476000000.0,,,,,,2588000000.0,,202108000000.0,5640000000.0,295000000.0,,,,-226000000.0,,10283000000.0,,547000000.0,,,,,,,-1439000000.0,,1.89,,,10995000000.0,-5307000000.0,,115784000000.0,,,66000000.0,,,,,102243000000.0,1181000000.0,4618000000.0,26850000000.0,,,6873000000.0,430000000.0,47384000000.0,,-199000000.0,,44483000000.0,,,3473000000.0,,-100376000000.0,0.0,,,,,,,,,,21764000000.0,1.87,,3768000000.0,-1246000000.0,,,0.0,103000000.0,-5589000000.0,,7982000000.0,3792000000.0,,,,,,,,,,1242000000.0,101732000000.0,6137000000.0,3081000000.0,10143000000.0,,,1599000000.0,0.0,,12204000000.0,,,,9561000000.0,,5405000000.0,33275000000.0,1997721000.0,,,,,,9396000000.0,,1832000000.0,,,,,,,,,,,,,177199000000.0,3768000000.0,,,,,,,,10995000000.0,11061000000.0,,170000000.0,2393000000.0,,-85000000.0,9000000.0,,,,-25000000.0,132716000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,,-102863000000.0,,,19259000000.0,,-4466000000.0,17065000000.0,,,-19612000000.0,4767000000.0,78958000000.0,37168000000.0,2077000000.0,19136000000.0,14060000000.0,,,2006541000.0,52517000000.0,48841000000.0,,,,,2776000000.0,,207367000000.0,7260000000.0,243000000.0,2.65,,12919000000.0,623000000.0,5324000000.0,12209000000.0,5344000000.0,136000000.0,199291000000.0,49946000000.0,,19024000000.0,,50000000.0,-1441000000.0,-72000000.0,9.53,,155000000.0,14060000000.0,-4024000000.0,78958000000.0,119641000000.0,63636000000.0,112000000.0,155000000.0,135928000000.0,,,2855000000.0,105081000000.0,1408000000.0,4617000000.0,29012000000.0,,2.64,8766000000.0,2239000000.0,49946000000.0,,120000000.0,,48841000000.0,,,2855000000.0,19024000000.0,-102863000000.0,6696000000.0,135655000000.0,,8716000000.0,-5674000000.0,11747000000.0,187000000.0,2776000000.0,,12697000000.0,21520000000.0,9.48,,5295000000.0,-1200000000.0,1193000000.0,,2077000000.0,,-5504000000.0,,8257000000.0,5320000000.0,11003000000.0,-20915000000.0,105081000000.0,15000000.0,,5493000000.0,184769000000.0,2009104000.0,-5170000000.0,1510000000.0,104504000000.0,5493000000.0,3446000000.0,11003000000.0,29012000000.0,119641000000.0,3065000000.0,0.0,,12697000000.0,,20943000000.0,1832000000.0,9805000000.0,20943000000.0,5324000000.0,35452000000.0,1996786000.0,4617000000.0,,14215000000.0,,-4466000000.0,10995000000.0,5637000000.0,1832000000.0,,19259000000.0,,45168000000.0,104504000000.0,-156000000.0,31359000000.0,26468000000.0,0.0,-522000000.0,,14060000000.0,184769000000.0,5295000000.0,,,,,1998005000.0,,207367000000.0,14060000000.0,14215000000.0,,187000000.0,2753000000.0,6696000000.0,,4000000.0,,,,-16000000.0,135928000000.0,21520000000.0,32055000000.0,,,,,,,,,,,,,,,,,,,,,,,
1301529600,73000000.0,,,,21011000000.0,,-4253000000.0,18390000000.0,,,,,83886000000.0,,,,,,,2008584000.0,58654000000.0,,,,,,4106000000.0,,215560000000.0,9435000000.0,151000000.0,,,,-766000000.0,,14248000000.0,,279000000.0,,,,,,,-1436000000.0,,3.11,,,13149000000.0,-8347000000.0,,124417000000.0,,,145000000.0,,,,,110100000000.0,1100000000.0,4655000000.0,33313000000.0,,,11122000000.0,-844000000.0,50573000000.0,,-1069000000.0,-3014000000.0,50851000000.0,,,3580000000.0,,-104485000000.0,0.0,,,,,,,,,,22003000000.0,3.09,,6211000000.0,-2425000000.0,,,878000000.0,,-4645000000.0,,9814000000.0,6239000000.0,,,,,,,,,,1687000000.0,111075000000.0,6232000000.0,4883000000.0,9484000000.0,,,-911000000.0,0.0,,14978000000.0,,,,8955000000.0,,4916000000.0,40264000000.0,1994735000.0,,,,,,14060000000.0,,1832000000.0,,,,,,,,,,,,,194736000000.0,6211000000.0,,,,,,,,13149000000.0,13294000000.0,,1817000000.0,5169000000.0,,156000000.0,0.0,,,,-13000000.0,143885000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,275000000.0,,,,22764000000.0,,-4117000000.0,26307000000.0,,,,,85287000000.0,,,,,,,2008995000.0,67066000000.0,,,,,,4098000000.0,,220107000000.0,16585000000.0,-293000000.0,,,,-1057000000.0,,16464000000.0,,138000000.0,,,,,,,-1556000000.0,,3.88,,,13335000000.0,-8074000000.0,,130592000000.0,,,221000000.0,,,,,115653000000.0,6460000000.0,4654000000.0,35220000000.0,,,13207000000.0,-1112000000.0,50067000000.0,,-162000000.0,0.0,54006000000.0,,,4408000000.0,,-105353000000.0,0.0,,,,,,,,,,21724000000.0,3.85,,7732000000.0,-2459000000.0,,,1356000000.0,,-7773000000.0,,10690000000.0,7760000000.0,,,,,,,,,,1882000000.0,114754000000.0,7286000000.0,5447000000.0,9484000000.0,,,186000000.0,0.0,,15286000000.0,,,,9722000000.0,,4906000000.0,40759000000.0,1994007000.0,,,,,,13149000000.0,,1832000000.0,,,,,,,,,,,,,201717000000.0,7732000000.0,,,,,,,,13335000000.0,13556000000.0,,1902000000.0,2917000000.0,,185000000.0,0.0,,,,-15000000.0,147711000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,862000000.0,,,,20746000000.0,,-4066000000.0,24605000000.0,,,,,82423000000.0,,,,,,,1998673000.0,62205000000.0,,,,,,4864000000.0,,226536000000.0,11113000000.0,1646000000.0,,,,904000000.0,,16555000000.0,,138000000.0,,,,,,,-1549000000.0,,3.94,,,14229000000.0,-6060000000.0,,136873000000.0,,,248000000.0,,,,,120891000000.0,6493000000.0,4654000000.0,32338000000.0,,,13340000000.0,-1451000000.0,50085000000.0,,-1524000000.0,0.0,53025000000.0,,,5858000000.0,,-108159000000.0,5638000000.0,,,,,,,,,,22410000000.0,3.92,,7829000000.0,-4509000000.0,,,482000000.0,,-6775000000.0,,11522000000.0,7857000000.0,,,,,,,,,,2227000000.0,118377000000.0,6072000000.0,5483000000.0,9384000000.0,,,894000000.0,0.0,,16126000000.0,,,,13492000000.0,,5366000000.0,37600000000.0,1984643000.0,,,,,,13335000000.0,,1832000000.0,,,,,,,,,,,,,204099000000.0,7829000000.0,,,,,,,,14229000000.0,14477000000.0,,245000000.0,4747000000.0,,116000000.0,0.0,,,1541000000.0,-28000000.0,151074000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
