date,trailingCapitalExpenditure,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyGrossPPE,quarterlyDilutedEPS,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepaymentOfDebt,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,trailingFreeCashFlow,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCurrentDeferredRevenue,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,annualCashDividendsPaid,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingPretaxIncome,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualBasicEPS,trailingNetIncome,trailingPurchaseOfInvestment,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualGoodwill,annualSaleOfInvestment,quarterlyBasicEPS,annualCommonStockIssuance,annualStockBasedCompensation,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualEbitda,annualOperatingIncome,annualNetPPE,annualDilutedEPS,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingPurchaseOfBusiness,trailingBasicAverageShares,trailingBasicEPS,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,,,,4024300000.0,0.16,,,,,,138100000.0,,39000000.0,-7900000.0,,,-5500000.0,,,,,,,,,,,1639000000.0,,,,,,,154000000.0,,-79800000.0,-139000000.0,182900000.0,0.0,,,,160625000.0,,,120200000.0,-13500000.0,,,,,,,,,263600000.0,12300000.0,602900000.0,,,,7100000.0,570500000.0,,2554400000.0,,1450500000.0,32800000.0,,,,,,,,,12900000.0,-59200000.0,62700000.0,,,374000000.0,,,-1469900000.0,,,,,,,,,115800000.0,,-10300000.0,,275600000.0,25700000.0,,25700000.0,,,,,,,160625000.0,,,,,,,168500000.0,16600000.0,,,,,,,,,191100000.0,,,,,,0.16,,,,1174900000.0,,,2300000.0,,386200000.0,,,,,54100000.0,,,,54100000.0,,,,-4700000.0,,,,,91300000.0,,,,,,,,,0.0,,,,,19100000.0,56100000.0,,,,,,25700000.0,,,2911200000.0,356800000.0,3514100000.0,,0.0,1714100000.0,56600000.0,,,,,,,
,,,,,3886300000.0,0.03,,,,,,116100000.0,,39400000.0,2800000.0,,,-200000.0,,,,,,,,,,,1641900000.0,,,,,,,124300000.0,,-40500000.0,-100600000.0,154500000.0,0.0,,,,172500000.0,,,115000000.0,19300000.0,,,,,,,,,236000000.0,11700000.0,531100000.0,,,,-2600000.0,572800000.0,,2542400000.0,,1448200000.0,4300000.0,,,,,,,,,-4400000.0,-60100000.0,39500000.0,,,349900000.0,,,-1343900000.0,,,,,,,,,106200000.0,,1200000.0,,268100000.0,6900000.0,,6900000.0,,,,,,,172500000.0,,,,,,,145000000.0,18500000.0,,,,,,,,,195400000.0,,,,,,0.04,,,,1180100000.0,,,3700000.0,,329400000.0,,,,,55400000.0,,,,55400000.0,,,,,,,,,84800000.0,,,,,,,,,0.0,,,,,18900000.0,51600000.0,,,,,,6900000.0,,,2974200000.0,431800000.0,3505300000.0,,-700000.0,1684200000.0,46100000.0,,,,,,,
,,,-216000000.0,78800000.0,3633300000.0,,-221000000.0,,,,,101500000.0,-1584600000.0,37900000.0,15900000.0,,664600000.0,-206000000.0,,,,625000000.0,,,,,513100000.0,,1439500000.0,,,-1200000.0,-393400000.0,,126800000.0,-492900000.0,159271255.0,-44000000.0,-84700000.0,82000000.0,0.0,-67100000.0,,,,,,655600000.0,-14100000.0,,,851700000.0,,,,,,212300000.0,626100000.0,513100000.0,-180900000.0,,280400000.0,-193200000.0,111200000.0,,2048700000.0,,1442200000.0,-617100000.0,,602200000.0,2673700000.0,-47800000.0,101500000.0,-360500000.0,159271255.0,,11700000.0,-40700000.0,-573600000.0,-7800000.0,1654500000.0,352000000.0,-393400000.0,157500000.0,-1584600000.0,47600000.0,,,,-19100000.0,1006300000.0,,146200000.0,96700000.0,,23800000.0,,241100000.0,-456800000.0,-420800000.0,-423900000.0,-541400000.0,,,,,3186800000.0,,,-2.47,,,1201100000.0,,126800000.0,,0.0,,,1439500000.0,,212300000.0,,,270000000.0,,,341700000.0,,,,300000.0,,111200000.0,1201100000.0,,,-100000.0,,280400000.0,,,1453900000.0,,79100000.0,373500000.0,1442200000.0,,79100000.0,,,37900000.0,,,79100000.0,,-19800000.0,80700000.0,,0.0,-62400000.0,-404100000.0,2048700000.0,-2.47,,11900000.0,0.0,,241100000.0,3633300000.0,-204800000.0,20300000.0,47600000.0,79100000.0,,,,,-456800000.0,,,2673700000.0,625000000.0,3186800000.0,,-300000.0,1654500000.0,56000000.0,,,,,,,
,,,,,3672600000.0,0.06,,,,,,102500000.0,,28600000.0,-24800000.0,,,-7200000.0,,,,,,,,,,,1453000000.0,,,,,,,109300000.0,,-39700000.0,-76700000.0,133400000.0,0.0,,,,165000000.0,,,85600000.0,8800000.0,,,,,,,,,165500000.0,12600000.0,508100000.0,,,,5600000.0,121700000.0,,2030600000.0,,1485100000.0,15500000.0,,,,,,,,,14400000.0,-37000000.0,47800000.0,,,327100000.0,,,-1642000000.0,,,,,,,,,55300000.0,,-7000000.0,,252300000.0,9900000.0,,9900000.0,,,,,,,165000000.0,,,,,,,101300000.0,11500000.0,,,,,,,,,193700000.0,,,,,,0.06,,,,1232800000.0,,,-1800000.0,,280300000.0,,,,,72000000.0,,,,72000000.0,,,,-5000000.0,,,,,61500000.0,,,,,,,,,79100000.0,,,,,18400000.0,35600000.0,,,,,,9900000.0,,,2700500000.0,669900000.0,3208600000.0,,-300000.0,1650600000.0,18300000.0,,,,,,,
,,,,,3638800000.0,0.04,,,,,,95200000.0,,30700000.0,49100000.0,,,-13100000.0,,,,,,,,,,,1456400000.0,,,,,,,93600000.0,,-20900000.0,-61200000.0,120700000.0,0.0,,,,177500000.0,,,91300000.0,10500000.0,,,,,,,,,186700000.0,12700000.0,550100000.0,,,,2100000.0,123400000.0,,1975900000.0,,1454000000.0,9200000.0,,,,,,,,,-39900000.0,-40300000.0,29400000.0,,,315800000.0,,,-1662900000.0,,,,,,,,,110800000.0,,9800000.0,,256800000.0,7100000.0,,7100000.0,,,,,,,177500000.0,,,,,,,119400000.0,14400000.0,,,,,,,,,195100000.0,,,,,,0.04,,,,1197200000.0,,,9800000.0,,335900000.0,,,,,81900000.0,,,,81900000.0,,,,-5000000.0,,,,,64200000.0,,,,,,,,,0.0,,,,,17100000.0,36600000.0,,,,,,7100000.0,,,2664900000.0,689000000.0,3215000000.0,,-400000.0,1640700000.0,70500000.0,,,,,,,
,,,,,3711400000.0,-0.23,,,,,,101900000.0,,34700000.0,-23600000.0,,,-26200000.0,,,,,,,,,,,1409400000.0,,,,,,,113200000.0,,-57400000.0,37600000.0,140100000.0,20700000.0,,,,169565217.0,,,110300000.0,-46400000.0,,,,,100000.0,,,,193100000.0,12600000.0,491000000.0,,,,-7800000.0,73900000.0,,1988900000.0,,1563100000.0,-46800000.0,,,,,,,,,-137700000.0,-82300000.0,29800000.0,,,328000000.0,,,-1722500000.0,,,,,,,,,39100000.0,,-61100000.0,,489600000.0,-39000000.0,,-39000000.0,,,,,,,169565217.0,,,,,,,130300000.0,14300000.0,,,10700000.0,,,,,,187900000.0,,,,,,-0.23,,,,1073500000.0,,,-42800000.0,,317400000.0,,,,,20700000.0,,,,31400000.0,,,,-5100000.0,,,,,83400000.0,,,,,,,268100000.0,,0.0,,,,,14700000.0,28100000.0,,,,,,-39000000.0,,,2792200000.0,803300000.0,3283200000.0,,-200000.0,1756200000.0,-43200000.0,,,,,,,
,,,-221000000.0,62500000.0,3741400000.0,,-65000000.0,,,,,115600000.0,-1769100000.0,38000000.0,77100000.0,,110200000.0,-18500000.0,,,,877000000.0,,,,,534100000.0,,1451700000.0,,,-1200000.0,24800000.0,,212500000.0,201600000.0,165333333.0,158100000.0,-80600000.0,233800000.0,55300000.0,-23800000.0,,,,,,119500000.0,2700000.0,,,775200000.0,,-300000.0,,268300000.0,,273800000.0,72400000.0,534100000.0,14400000.0,,322600000.0,14500000.0,114200000.0,,1972300000.0,,1531500000.0,61300000.0,,623700000.0,2849300000.0,77800000.0,115600000.0,24800000.0,165333333.0,,-81700000.0,-61400000.0,114300000.0,-24400000.0,1805300000.0,428000000.0,24800000.0,181000000.0,-1769100000.0,23300000.0,,,,-20100000.0,406600000.0,,79100000.0,196800000.0,,34500000.0,,517300000.0,46800000.0,-180900000.0,46800000.0,39200000.0,,,,,3383400000.0,,,0.15,,,1014200000.0,-100000.0,212500000.0,,,,,1451700000.0,,273800000.0,,,194200000.0,,,296400000.0,,,,,,114200000.0,1014200000.0,,,-45200000.0,,322600000.0,,,1398900000.0,,55300000.0,402000000.0,1531500000.0,,55300000.0,,,38000000.0,-5000000.0,,55300000.0,,-244900000.0,87300000.0,,55300000.0,513500000.0,217100000.0,1972300000.0,0.15,268300000.0,-75600000.0,20700000.0,,517300000.0,3741400000.0,40100000.0,12400000.0,23300000.0,55300000.0,,,,,46800000.0,,,2849300000.0,877000000.0,3383400000.0,,-300000.0,1805300000.0,135400000.0,,,,,,,
,,,,,3766092000.0,0.04,,,,,,87846000.0,,35423000.0,-16161000.0,,,-13103000.0,,,,,,,,,,,1457653000.0,,,,,,,150212000.0,,-83879000.0,-131307000.0,175742000.0,90663000.0,,,,167757000.0,,,110194000.0,5206000.0,,,,,,,,,216380000.0,11989000.0,567312000.0,,,,6528000.0,115856000.0,,1935163000.0,,1626896000.0,13176000.0,,,,,,,,,79736000.0,-47428000.0,65548000.0,,,358510000.0,,,-1830929000.0,,,,,,,,,86920000.0,,35349000.0,,527006000.0,6648000.0,,6648000.0,,,,,,,168332000.0,,,,,,,158325000.0,13541000.0,,,5415000.0,,,,,,182768000.0,,,,,,0.04,,,,1099890000.0,,,-9066000.0,,334879000.0,,,,,90663000.0,,,,96078000.0,,,,-5034000.0,,,,,84664000.0,,,,,,,268562000.0,,55314000.0,,,,,20905000.0,22632000.0,,,,,,6648000.0,,,2870487000.0,935324000.0,3437799000.0,,-263000.0,1843276000.0,39492000.0,,,,,,,
,,,,,3713082000.0,-0.1,,,,,,80112000.0,,42380000.0,5905000.0,,,-1004000.0,,,,,,,,,,,1439709000.0,,,,,,,144675000.0,,4196000.0,-85108000.0,174807000.0,52163000.0,,,,167874000.0,,,124217000.0,-21456000.0,,,,,,,,,238687000.0,12898000.0,554473000.0,,,,4427000.0,94432000.0,,1943982000.0,,1591688000.0,-11910000.0,,,,,,,,,-56579000.0,-89304000.0,50590000.0,,,355387000.0,,,-1769100000.0,,,,,,,,,103187000.0,,-38500000.0,,546131000.0,-16337000.0,,-16337000.0,,,,,,,167874000.0,,,,,,,172626000.0,17234000.0,,,5425000.0,,,,,,180580000.0,,,,,,-0.1,,,,1045557000.0,,,-19182000.0,,363516000.0,,,,,52163000.0,,,,57588000.0,,,,-5040000.0,,,,,94085000.0,,,,,,,268834000.0,,90663000.0,,,,,19683000.0,23681000.0,,,,,,-16337000.0,,,2861521000.0,917539000.0,3415994000.0,,1751000.0,1830375000.0,13883000.0,,,,,,,
,,,,,3902412000.0,-0.11,,,,,,81131000.0,,47501000.0,-20280000.0,,,-4018000.0,,,,,,40000000.0,,,,,1458847000.0,,,,,,,140982000.0,,-15365000.0,-118859000.0,174335000.0,48306000.0,,,,168051000.0,,,137880000.0,-27862000.0,,,,,,,,,245576000.0,15849000.0,547933000.0,,,,-11524000.0,70705000.0,,1940990000.0,,1595143000.0,-30221000.0,,,,,,,,,19016000.0,-103494000.0,36455000.0,,,362031000.0,,,-1961422000.0,,,,,,,,,95986000.0,,-3857000.0,,529863000.0,-18697000.0,,-18697000.0,,,,,,,168051000.0,,,,,,,169747000.0,17504000.0,,,5733000.0,,,,,,187696000.0,,,,,,-0.11,,,,1065280000.0,,,-70669000.0,,364763000.0,,,,,48306000.0,,,,54039000.0,,,,-5044000.0,,,,,104527000.0,,,,,,,269071000.0,,52163000.0,,,,,19246000.0,28328000.0,,,,,,-18697000.0,,,2916485000.0,975495000.0,3464418000.0,,-307000.0,1840719000.0,-7508000.0,,,,,,,
,,,-378006000.0,79616000.0,3983318000.0,,-65560000.0,,,,,37520000.0,-2034009000.0,71542000.0,94168000.0,,118540000.0,-47435000.0,,,,755435000.0,,,,,511902000.0,,1466388000.0,,,861000.0,-18947000.0,,189252000.0,120203000.0,168078000.0,22396000.0,-115384000.0,133267000.0,60288000.0,4974000.0,,,,,,145137000.0,9057000.0,,,908522000.0,,,,273470000.0,,290668000.0,77804000.0,511902000.0,11310000.0,,333880000.0,11879000.0,76394000.0,,1949309000.0,,1565594000.0,29725000.0,,658151000.0,2998802000.0,63632000.0,37520000.0,-10540000.0,168078000.0,,-94957000.0,-137780000.0,-11870000.0,-35055000.0,1856262000.0,490745000.0,-18947000.0,130410000.0,-2034009000.0,29874000.0,,,,-20165000.0,517428000.0,,55314000.0,222323000.0,,11982000.0,,524960000.0,9439000.0,-450658000.0,17846000.0,770000.0,,,,,3510704000.0,,64188000.0,-0.11,,,976446000.0,,189252000.0,,,,7084000.0,1466388000.0,17199000.0,290668000.0,,,357478000.0,,,415349000.0,,,,,,76394000.0,976446000.0,64188000.0,17199000.0,2119000.0,,333880000.0,,,1566673000.0,,60288000.0,508416000.0,1565594000.0,,67372000.0,,,71542000.0,-5047000.0,7084000.0,67372000.0,,-52784000.0,132073000.0,,60288000.0,556072000.0,140723000.0,1949309000.0,-0.11,273470000.0,-94059000.0,48306000.0,,524960000.0,3983318000.0,-72652000.0,19782000.0,29874000.0,60288000.0,,,,,9439000.0,,,2998802000.0,755435000.0,3510704000.0,,-320000.0,1856262000.0,84543000.0,,,,,,,
,,,,,4776179000.0,-0.2,,,,,,92341000.0,,57783000.0,-29517000.0,,,-19790000.0,,,,,,-30445000.0,,,,,1457956000.0,,,,,,,138051000.0,,8794000.0,-90831000.0,167845000.0,47179000.0,,,,192607000.0,,,114582000.0,29735000.0,,,,,,,,,286731000.0,14479000.0,531364000.0,,,,2546000.0,-299595000.0,,2193988000.0,,1873952000.0,-34700000.0,,,,,,,,,35386000.0,-99813000.0,53263000.0,,,427525000.0,,,-2582191000.0,,,,,,,,,18607000.0,,-30379000.0,,609033000.0,-37307000.0,,-37246000.0,,,,,,,192607000.0,,,,,,,180619000.0,15315000.0,,,38626000.0,,,,,,259680000.0,,,,,,-0.2,,,,1164950000.0,99969000.0,,-97812000.0,,329289000.0,,,,,47179000.0,,,,85805000.0,,,,-7730000.0,,,,,84788000.0,,,,,,,324273000.0,,77558000.0,,,,,20272000.0,48329000.0,,,,,,-39176000.0,,,3288207000.0,1094219000.0,3819571000.0,,39676000.0,2160683000.0,-81206000.0,,,,,,,
,,,,,4823122000.0,-0.17,,,,,,42795000.0,,84340000.0,62097000.0,,,-10147000.0,,,,,,-21811000.0,,,,,1434039000.0,,,,,,,63128000.0,,-8493000.0,-129768000.0,101959000.0,76746000.0,,,,195637000.0,,,120025000.0,6928000.0,,,,,,,,,450167000.0,13665000.0,558284000.0,,,,-703000.0,-333046000.0,,2240931000.0,,1818110000.0,-32300000.0,,,,,,,,,61723000.0,-121087000.0,-18066000.0,,,362361000.0,,,-2582191000.0,,,,,,,,,106659000.0,,29567000.0,,620104000.0,-31597000.0,,-31597000.0,,,,,,,195637000.0,,,,,,,0.0,15305000.0,,,58173000.0,,21718000.0,,,,260402000.0,162554000.0,,,,,-0.17,,,,1085630000.0,112376000.0,,-2219000.0,,329714000.0,,,,,76746000.0,,,,134919000.0,,,,-7743000.0,,,,,81194000.0,,,,,,,324847000.0,,47179000.0,,,,,20624000.0,194948000.0,,,,,,-33465000.0,,,3355259000.0,786958000.0,3913543000.0,,1433000.0,2268277000.0,-14428000.0,,,,,,,
,,,,,4843833000.0,0.11,,,,,,46856000.0,,72400000.0,4590000.0,,,-5345000.0,,,,,,-14648000.0,,,,,1459577000.0,,,,,,,99972000.0,,8479000.0,-97922000.0,141128000.0,90516000.0,,,,195880000.0,,,124699000.0,12739000.0,,,,,,,,,456054000.0,12388000.0,590988000.0,,,,-8509000.0,-311471000.0,,2261642000.0,,1831086000.0,14889000.0,,,,,,,,,-2129000.0,-108474000.0,16429000.0,,,424397000.0,,,-2582191000.0,,,,,,,,,109070000.0,,13770000.0,,615747000.0,23398000.0,,23398000.0,,,,,,,196068000.0,,,,,,,0.0,12843000.0,,,69678000.0,,26381000.0,,,,283269000.0,186482000.0,,,,,0.11,,,,1092293000.0,123046000.0,,10051000.0,,327801000.0,,,,,90516000.0,,,,160194000.0,,,,-7746000.0,,,,,83543000.0,,,,,,,325059000.0,,76746000.0,,,,,21745000.0,189189000.0,,,,,,21528000.0,,,3386268000.0,782882000.0,3977256000.0,,4736000.0,2287140000.0,596000.0,,,,,,,
,,,-402000000.0,86000000.0,5017000000.0,,-85000000.0,,,,,43000000.0,-2810000000.0,81000000.0,21830000.0,,73000000.0,-49718000.0,,,,748000000.0,,-12000000.0,,,709000000.0,,1481000000.0,,205000000.0,46000000.0,-30000000.0,,0.0,87664000.0,195059000.0,-3780000.0,-78479000.0,110108000.0,149000000.0,72000000.0,,,,,,121919000.0,-13402000.0,,,1148000000.0,,,,326000000.0,,486000000.0,32468000.0,709000000.0,-53000000.0,,384000000.0,-46334000.0,-292000000.0,,2207000000.0,,1844000000.0,-23889000.0,,508000000.0,3353000000.0,59000000.0,43000000.0,-23000000.0,195059000.0,,-9980000.0,-72626000.0,-11811000.0,36000000.0,2330000000.0,445145000.0,-23000000.0,-21000000.0,-2810000000.0,192000000.0,,,,-31000000.0,492000000.0,,78000000.0,146664000.0,,59042000.0,,620000000.0,22445000.0,-397000000.0,22445000.0,-76000000.0,,,,,4062000000.0,,134000000.0,-0.16,,,1090000000.0,,0.0,,,,75000000.0,1481000000.0,19000000.0,486000000.0,,,335037000.0,205000000.0,,349000000.0,,,,,,-292000000.0,1090000000.0,134000000.0,19000000.0,-23685000.0,,384000000.0,,,1656000000.0,,149000000.0,381000000.0,1844000000.0,,224000000.0,,,81000000.0,-7781000.0,75000000.0,224000000.0,,85000000.0,99475000.0,,149000000.0,365000000.0,16000000.0,2207000000.0,-0.16,326000000.0,-67000000.0,90516000.0,,620000000.0,5017000000.0,5000000.0,23359000.0,192000000.0,149000000.0,,,,,21052000.0,,,3353000000.0,748000000.0,4062000000.0,-12000000.0,155000.0,2330000000.0,74038000.0,,,,,,,
,,,,,7142342000.0,-0.04,,,406731000.0,,,157636000.0,,85255000.0,-32458000.0,,,-1215000.0,,,,,,22919000.0,,,,,5245480000.0,,,,,,,99482000.0,,-24750000.0,310659000.0,152430000.0,511558000.0,,,,281467000.0,,,165638000.0,9536000.0,,,,,,,,,985445000.0,20443000.0,1374523000.0,,,,1087000.0,-302707000.0,,4332590000.0,,3494853000.0,-7904000.0,,,,,,,,,-22866000.0,-53278000.0,-13208000.0,,,491598000.0,,,-2809752000.0,,,,,,,,,72603000.0,,362127000.0,,1186422000.0,-8991000.0,,-8991000.0,,,,,,,281467000.0,,,,,,,0.0,11757000.0,15739000.0,,101912000.0,,50750000.0,,,,339168000.0,312452000.0,,,,,-0.04,,,,1736718000.0,571713000.0,,16939000.0,,509575000.0,,,,,511558000.0,,,,613470000.0,,,,-13792000.0,,,,,112690000.0,,,,,,,548639000.0,,149431000.0,,,,,27376000.0,440077000.0,,,,,,-8991000.0,,2552932000.0,8651007000.0,1284062000.0,10025530000.0,,0.0,4480298000.0,19325000.0,,,,,,,
,,,,,7039464000.0,0.16,,,84002000.0,,,105231000.0,,138098000.0,-34453000.0,,,-7501000.0,,,,,,50404000.0,,,,,5437444000.0,,,,,,,238501000.0,,50816000.0,-2667000.0,243437000.0,285405000.0,,,,397532000.0,,,141477000.0,-14977000.0,,,,,,,,,624047000.0,27652000.0,1051033000.0,,,,27882000.0,-237706000.0,,4229712000.0,,3384877000.0,93979000.0,,,,,,,,,-363484000.0,-87532000.0,101960000.0,,,636979000.0,,,-2809752000.0,,,,,,,,,125481000.0,,-226153000.0,,1156417000.0,66650000.0,,66650000.0,,,,,,,399468000.0,,,,,,,346427000.0,18788000.0,47159000.0,,20950000.0,,55536000.0,,,,393542000.0,,,,,,0.16,,,,1668809000.0,559651000.0,,82531000.0,,521481000.0,,,,,285405000.0,,,,306355000.0,,,,-12079000.0,,,,,135755000.0,,,,,,,556545000.0,,511558000.0,,,,,32133000.0,120684000.0,,,,,,64781000.0,,2614932000.0,8699198000.0,1371024000.0,9750231000.0,,-691000.0,4008924000.0,37949000.0,,,,,,,
,,,,,7362057000.0,0.06,,,712000.0,,,157568000.0,,124896000.0,73706000.0,,,-15454000.0,,,,,,-27185000.0,,,,,5375116000.0,,,,,,,225294000.0,,0.0,-98307000.0,295879000.0,292148000.0,,,,401422000.0,,,238626000.0,-799000.0,,,,,,,,,631249000.0,29742000.0,1096847000.0,,,,11157000.0,-218046000.0,,4190694000.0,,3337187000.0,35191000.0,,,,,,,,,-117108000.0,-97361000.0,57253000.0,,,728346000.0,,,-3171363000.0,,,,,,,,,247060000.0,,6743000.0,,1066113000.0,24034000.0,,24034000.0,,,,,,,402960000.0,,,,,,,65034000.0,25356000.0,5066000.0,,15418000.0,,39041000.0,,,,432467000.0,325799000.0,,,,,0.06,,,,1725428000.0,545646000.0,,22457000.0,,522042000.0,,,,,292148000.0,,,,307566000.0,,,,-12060000.0,,,,,168041000.0,,,,,,,559734000.0,,285405000.0,,,,,33082000.0,100931000.0,,,,,,24034000.0,,2614932000.0,8577104000.0,1271710000.0,9673951000.0,,687000.0,3968436000.0,149699000.0,,,,,,,
,,,-300057000.0,134791000.0,5274905000.0,,-100291000.0,,8658000.0,,,75772000.0,-2957025000.0,105277000.0,5682000.0,,144788000.0,-76121000.0,,,,1522030000.0,,-64026000.0,,,1113256000.0,,5419248000.0,,369396000.0,-3000.0,154323000.0,,74999000.0,268299000.0,372975000.0,-114002000.0,-97575000.0,300470000.0,401683000.0,252252000.0,,,,,,158478000.0,-3306000.0,,,1660834000.0,,,,565019000.0,,693463000.0,66079000.0,1113256000.0,19900000.0,,498317000.0,-24380000.0,-120213000.0,,2317880000.0,,3687249000.0,43104000.0,,1084166000.0,9041262000.0,12477000.0,75772000.0,150360000.0,370940000.0,,-26617000.0,-61886000.0,141992000.0,-9546000.0,4380712000.0,815041000.0,158061000.0,370251000.0,-2957025000.0,115322000.0,,,,-49982000.0,779944000.0,,149431000.0,225164000.0,,109535000.0,,1329515000.0,82886000.0,112110000.0,67484000.0,170260000.0,,,,,10154518000.0,,656452000.0,0.42,,,1701282000.0,,74999000.0,,-618000.0,,13188000.0,5419248000.0,44510000.0,693463000.0,,,514571000.0,369396000.0,,542793000.0,,500103000.0,,67346000.0,,-120213000.0,1701282000.0,656452000.0,44510000.0,-75180000.0,,498317000.0,,,2745000000.0,,401683000.0,670308000.0,3687249000.0,,414871000.0,,,105277000.0,-12051000.0,13188000.0,414871000.0,4439924000.0,-530075000.0,126307000.0,,401683000.0,847015000.0,304222000.0,2317880000.0,0.41,565019000.0,38242000.0,292148000.0,,1329515000.0,5274905000.0,-87936000.0,35471000.0,115322000.0,401683000.0,,,,,82886000.0,,4439924000.0,9041262000.0,1522030000.0,10154518000.0,-64026000.0,1000.0,4380712000.0,163278000.0,,,,,,,
