,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyBasicAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,annualEndCashPosition,annualIncomeTaxPayable,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,annualNetPPE,annualEbitda,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualBasicAverageShares,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyBasicEPS,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualDilutedAverageShares,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualDilutedEPS,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
1104451200,7774000.0,722000.0,318193000.0,614044000.0,,741114000.0,7774000.0,84778000.0,1364053000.0,549177000.0,,,1364053000.0,,156126000.0,749974000.0,614044000.0,33441000.0,11686000.0,,-23000.0,2593759000.0,,,410251000.0,44920000.0,-2404334000.0,-64980000.0,,147051000.0,43563000.0,-23368000.0,,126415000.0,249580000.0,408983000.0,20668000.0,,7145000.0,24861000.0,,,24861000.0,22724000.0,1275000.0,2250000.0,26703000.0,408983000.0,,8000.0,408983000.0,807404000.0,-16130000.0,43563000.0,,88415000.0,-10786000.0,,,193681000.0,-2073000.0,84778000.0,585000.0,,12201000.0,,549177000.0,24861000.0,24861000.0,113904000.0,192659000.0,881767000.0,10839000.0,409092000.0,109000.0,28983000.0,,-11726000.0,-29240000.0,12201000.0,524316000.0,1045860000.0,,287379000.0,-2377631000.0,,438145000.0,156126000.0,807404000.0,-24861000.0,24861000.0,495000.0,-2804000.0,113151000.0,,295832000.0,212768302.0,,,,-66244000.0,,,,10839000.0,0.735,559232000.0,11686000.0,410251000.0,,22724000.0,377621000.0,,1066000.0,2910000.0,409092000.0,318193000.0,408983000.0,,934795000.0,-16719000.0,,,-680941000.0,-1863000.0,-688086000.0,,,-21762000.0,2250000.0,,,-9582000.0,-150766000.0,161165000.0,3128074000.0,,3317499000.0,19511000.0,,1066000.0,50160000.0,-2472000.0,69115000.0,,,438145000.0,,42000.0,20668000.0,,,24861000.0,1045860000.0,524316000.0,1476000.0,-5808000.0,,221635998.0,-150766000.0,749974000.0,,24195000.0,-150213000.0,287379000.0,0.705,,723740000.0,31362000.0,-24861000.0,,109000.0,,2543000.0,-34751000.0,,,,,,,,,,,,,,,,,,,,,,
1112227200,7774000.0,,338306000.0,568468000.0,,641916000.0,,88892000.0,,,,213456836.0,1385388000.0,,,,,66693000.0,,,,,,,,38797000.0,,,,145848000.0,37744000.0,,,,,,,,7339000.0,26291000.0,,,26291000.0,,,0.0,,,-643000.0,29000.0,457390000.0,,-30184000.0,37744000.0,0.17,,-2958000.0,,,183248000.0,2173000.0,,1196000.0,,14210000.0,,545136000.0,26291000.0,,,,781355000.0,,,,,,,,,,,,,,,,,831943000.0,,,-666000.0,43670000.0,,,,,,,,,,,-4346000.0,10319000.0,,,7697000.0,402210000.0,,20475000.0,408983000.0,224303610.0,1066000.0,,458139000.0,,457390000.0,,825164000.0,-29017000.0,,,-590768000.0,,-598107000.0,,,,,,,-14325000.0,-152471000.0,,,,,,,,95710000.0,-14527000.0,60871000.0,,,458474000.0,0.175,,20700000.0,,,,1047082000.0,518845000.0,4259000.0,44342000.0,,,,787718000.0,,22074000.0,,306003000.0,,,,48407000.0,-26291000.0,,749000.0,19000.0,2375000.0,,,,,,,,,,,,,,,,,,,,,,,
1120089600,7774000.0,,338189000.0,615637000.0,,723587000.0,,100540000.0,,,,213552092.0,1417249000.0,,,,,32778000.0,,,,,,,,45973000.0,,,,155418000.0,44644000.0,,,,,,,,7603000.0,26062000.0,,,26062000.0,,,0.0,,,631000.0,219000.0,438873000.0,,-14110000.0,44644000.0,0.2,,33183000.0,,,204412000.0,-43000.0,,874000.0,,14413000.0,,575634000.0,26062000.0,,,,873151000.0,,,,,,,,,,,,,,,,,832093000.0,,,-673000.0,-45318000.0,,,,,,,,,,,2216000.0,9825000.0,,,24000.0,422939000.0,,24431000.0,457390000.0,222835562.0,1065000.0,,438992000.0,,438873000.0,,927999000.0,-14175000.0,,,-661136000.0,,-668739000.0,,,,,,,-42798000.0,-150591000.0,,,,,,,,46953000.0,-35486000.0,71685000.0,,,456768000.0,0.21,,19227000.0,,,,1079060000.0,549572000.0,3728000.0,-15841000.0,,,,816307000.0,,25712000.0,,306177000.0,,,,-18517000.0,-26062000.0,,119000.0,,8700000.0,,,,,,,,,,,,,,,,,,,,,,,
1128038400,7774000.0,,350782000.0,714112000.0,,814107000.0,,106197000.0,,,,213737374.0,1541873000.0,,,,,29944000.0,,,,,,,,57829000.0,,,,166681000.0,55769000.0,,,,,,,,7840000.0,33311000.0,,,33311000.0,,,0.0,,,,14000.0,461443000.0,,-21783000.0,55769000.0,0.25,,67580000.0,,,232335000.0,-37000.0,,1355000.0,,14213000.0,,648563000.0,33311000.0,,,,974635000.0,,,,,,0.0,,,,,,,,,,,881740000.0,,,77000.0,-97236000.0,,,,,,,,,,,37000.0,9433000.0,,,50000.0,479298000.0,,15440000.0,438873000.0,222781234.0,1067000.0,,461539000.0,,461443000.0,,1046442000.0,-22967000.0,,,-734460000.0,,-742300000.0,,,,,,,-8963000.0,-155336000.0,,,,,,,,52911000.0,-30153000.0,90172000.0,,,474698000.0,0.26,,25868000.0,,,,1191091000.0,615252000.0,4258000.0,-18554000.0,,,,868502000.0,,32343000.0,,319362000.0,,,,22570000.0,-33311000.0,,96000.0,,21153000.0,,,,,,,,,,,,,,,,,,,,,,,
1135987200,7774000.0,-1402000.0,364083000.0,709331000.0,,315137000.0,7774000.0,103674000.0,1566044000.0,638440000.0,,,1566044000.0,,218634000.0,895565000.0,709331000.0,59352000.0,-2639000.0,,-12000.0,2494747000.0,,,479546000.0,82931000.0,413360000.0,-90767000.0,,119675000.0,80477000.0,-32055000.0,,188767000.0,320154000.0,463894000.0,29281000.0,,9528000.0,25939000.0,,,0.0,21405000.0,21018000.0,0.0,32310000.0,463894000.0,,51000.0,463894000.0,913721000.0,-24690000.0,80477000.0,,94624000.0,,,,787039000.0,-4150000.0,103674000.0,1117000.0,,13525000.0,,638440000.0,25939000.0,25939000.0,,279548000.0,-1635467000.0,8997000.0,464017000.0,123000.0,41210000.0,,-16000000.0,-126852000.0,13525000.0,612501000.0,1201961000.0,,333787000.0,352777000.0,,486091000.0,218634000.0,913721000.0,0.0,0.0,-140000.0,3869000.0,54911000.0,,408983000.0,213555102.0,,,,-90781000.0,,,,8997000.0,1.025,587622000.0,-2639000.0,479546000.0,,21405000.0,461443000.0,,1066000.0,4542000.0,464017000.0,364083000.0,463894000.0,,1102176000.0,-24622000.0,,,2339141000.0,-2057000.0,2422506000.0,,,-119754000.0,0.0,,,-53668000.0,-152304000.0,225530000.0,993674000.0,,3901781000.0,-4779000.0,,1066000.0,83974000.0,-46686000.0,97426000.0,,,486091000.0,,313000.0,29281000.0,,,25939000.0,1201961000.0,612501000.0,-17024000.0,3315000.0,,223267212.0,-152304000.0,895565000.0,,14495000.0,-95015000.0,333787000.0,0.98,,1407034000.0,2451000.0,0.0,,123000.0,20162000.0,8982000.0,13262000.0,,,,,,,,,,,,,,,,,,,,,,
1143763200,7774000.0,,378434000.0,689693000.0,,775930000.0,,118881000.0,,,,213422478.0,1656210000.0,,,,,116634000.0,,,,,,,,54263000.0,,,,21680000.0,52352000.0,,,,,,,,8053000.0,20219000.0,,,20219000.0,,,0.0,,,-8000.0,27000.0,567688000.0,,-21535000.0,52352000.0,0.235,,33942000.0,,,248662000.0,6035000.0,,1667000.0,,13810000.0,,665817000.0,20219000.0,,,,952914000.0,,,,,,,,,,,,,,,,,974314000.0,,,-206000.0,20839000.0,,,,,,,,,,,,8650000.0,,,-531000.0,494859000.0,,13495000.0,463894000.0,222560098.0,1067000.0,,567823000.0,,567688000.0,,1024592000.0,-21499000.0,,,-696199000.0,,-704252000.0,,,,,,,-15418000.0,-156953000.0,,,,,,,,138133000.0,-26960000.0,91315000.0,,,505153000.0,0.245,,31858000.0,,,,1277776000.0,645598000.0,6280000.0,59875000.0,,,,798335000.0,,37052000.0,,348200000.0,,,,103794000.0,-20219000.0,,135000.0,,5507000.0,,,,,,,,,,,,,,,,,,,,,,,
1151625600,7774000.0,,473642000.0,751929000.0,,863857000.0,,128516000.0,,,,213725395.0,1715550000.0,,,,,-44756000.0,,,,,,,,58145000.0,,,,22329000.0,56329000.0,,,,,,,,8626000.0,29019000.0,,,29019000.0,,,,,,-275000.0,10000.0,454694000.0,,-99830000.0,56329000.0,0.25,,33437000.0,,,265467000.0,14973000.0,,465000.0,,13216000.0,,715807000.0,29019000.0,,,,1053893000.0,,,,,,,,,,,,,,,,,969601000.0,,,692000.0,-49838000.0,,,,,,,,,,,,8367000.0,,,4258000.0,529518000.0,,28191000.0,567688000.0,224374720.0,2133000.0,,455109000.0,,454694000.0,,1129324000.0,-100334000.0,,,-779800000.0,,-788426000.0,,,,,,,-74758000.0,-163939000.0,,,,,,,,55578000.0,-86668000.0,93648000.0,,,608224000.0,0.26,,28754000.0,,,,1241908000.0,686788000.0,27317000.0,-27795000.0,,,,831090000.0,,35503000.0,,444285000.0,,,,-112994000.0,-29019000.0,,415000.0,,20513000.0,,,,,,,,,,,,,,,,,,,,,,,
1159574400,7774000.0,,476647000.0,812224000.0,,918139000.0,,135467000.0,,,,213524680.0,1811664000.0,,,,,75010000.0,,,,,,,,59099000.0,,,,22361000.0,63803000.0,,,,,,,,9341000.0,34430000.0,,,34430000.0,,,,,,30000.0,4000.0,499529000.0,,-11585000.0,63803000.0,0.29,,51895000.0,,,311584000.0,-2859000.0,,743000.0,,22726000.0,,768714000.0,34430000.0,,,,1142343000.0,,,,,,0.0,,,,,,,,,,,1021612000.0,,,-1999000.0,-66758000.0,,,,,,,,,,,,183000.0,,,4245000.0,562592000.0,,14161000.0,454694000.0,221417053.0,2131000.0,,499915000.0,,499529000.0,,1229723000.0,-9668000.0,,,-821418000.0,,-830759000.0,,,,,,,-27645000.0,-170228000.0,,,,,,,,84678000.0,-44139000.0,106232000.0,,,616192000.0,0.3,,36225000.0,,,,1335017000.0,734284000.0,4572000.0,-852000.0,,,,894893000.0,,47133000.0,,445964000.0,,,,44835000.0,-34430000.0,,386000.0,10878000.0,19353000.0,,,,,,,,,,,,,,,,,,,,,,,
1167523200,7927000.0,-1260000.0,480501000.0,811486000.0,,772943000.0,7927000.0,122081000.0,1822338000.0,735888000.0,,,1822338000.0,,235094000.0,934058000.0,811486000.0,45174000.0,14164000.0,,-419000.0,3289421000.0,,,544028000.0,63496000.0,482328000.0,-142507000.0,,670504000.0,62610000.0,-47020000.0,,192062000.0,395664000.0,511358000.0,43036000.0,,10797000.0,26743000.0,,,0.0,10925000.0,1106000.0,,36817000.0,511358000.0,-166000.0,157000.0,511358000.0,1069935000.0,-9557000.0,62610000.0,,160661000.0,,,,469384000.0,-4767000.0,122081000.0,-149000.0,,14134000.0,,735888000.0,26743000.0,26743000.0,,333287000.0,-2294933000.0,7584000.0,511936000.0,578000.0,49314000.0,,-23444000.0,-175783000.0,14134000.0,709145000.0,1341837000.0,,450856000.0,432679000.0,,629551000.0,235094000.0,1069935000.0,0.0,0.0,253000.0,-657000.0,47464000.0,,463894000.0,213454579.0,,,,-141225000.0,,,,7584000.0,1.1,736874000.0,14164000.0,544028000.0,,10925000.0,499529000.0,,2131000.0,2726000.0,511936000.0,480501000.0,511358000.0,,1242327000.0,-9724000.0,,,2688648000.0,13382000.0,2764317000.0,41739000.0,,-160107000.0,,,,-42286000.0,-178695000.0,235003000.0,854217000.0,,4625966000.0,4172000.0,,2131000.0,54898000.0,-18016000.0,104469000.0,,,629551000.0,,198000.0,43036000.0,,,26743000.0,1341837000.0,709145000.0,-33997000.0,6719000.0,,222223312.0,-178695000.0,934058000.0,,40973000.0,-96414000.0,450856000.0,1.06,,1336545000.0,11829000.0,0.0,,578000.0,-7073000.0,3941000.0,37947000.0,,,,,,,,,,,,,,,,,,,,,,
1175299200,7927000.0,,485406000.0,750938000.0,,818144000.0,,138454000.0,,,,213428221.0,1836799000.0,,,,,102641000.0,,,,,,,,59325000.0,,,,25763000.0,59288000.0,,,,,,,,9575000.0,32996000.0,,,32996000.0,,,224000.0,,,,14000.0,576816000.0,,-13313000.0,59288000.0,0.27,,-13635000.0,,,300802000.0,16112000.0,,755000.0,,14390000.0,,718678000.0,32996000.0,,,,1041088000.0,,,,,,,,,,,,,,,,,1101527000.0,,,-340000.0,57701000.0,,,,,,,,,86000.0,,,7254000.0,,,15809000.0,513598000.0,,15723000.0,511358000.0,222842546.0,2134000.0,,577346000.0,,576816000.0,,1118946000.0,-13438000.0,,,-730711000.0,,-740286000.0,,,,,,,-40580000.0,-186780000.0,,,,,,,,116079000.0,-72398000.0,100485000.0,,,642615000.0,0.28,,33406000.0,,,,1351393000.0,685682000.0,5468000.0,45858000.0,,,,993346000.0,,41160000.0,,455835000.0,,,,65458000.0,-32996000.0,,530000.0,-4358000.0,15266000.0,,,,,,,,,,,,,,,,,,,,,,,
1183161600,7927000.0,,499500000.0,829202000.0,,955375000.0,,148602000.0,,,,213251710.0,1937261000.0,,,,,74028000.0,,,,,,,,65747000.0,,,,25325000.0,65489000.0,,,,,,,,10275000.0,42463000.0,,,42463000.0,,,213000.0,,,,118000.0,575042000.0,,-21801000.0,65489000.0,0.3,,76080000.0,,,303243000.0,4992000.0,,1911000.0,,29081000.0,,805731000.0,42463000.0,,,,1172624000.0,,,,,,,,,,,,,,,,,1115033000.0,,,-9092000.0,-70962000.0,,,,,,,,,76000.0,,,6853000.0,,,20389000.0,583632000.0,,25438000.0,576816000.0,221716414.0,2130000.0,,575508000.0,,575042000.0,,1258618000.0,-12904000.0,,,-859106000.0,,-869381000.0,,,,,,,-68939000.0,-197259000.0,,,,,,,,86932000.0,-56597000.0,109062000.0,,,652898000.0,0.31,,30821000.0,,,,1437761000.0,763268000.0,6772000.0,-2020000.0,,,,1028933000.0,,43315000.0,,455639000.0,,,,-1774000.0,-42463000.0,,466000.0,5883000.0,12602000.0,,,,,,,,,,,,,,,,,,,,,,,
1191110400,7927000.0,,533880000.0,984092000.0,,1085469000.0,,146821000.0,,,,213485465.0,2105209000.0,,,,,-7977000.0,,,,,,,,74373000.0,,,,231847000.0,74320000.0,,,,,,,,9690000.0,60160000.0,,,60160000.0,,,,,,,22000.0,557182000.0,,-40319000.0,74320000.0,0.34,,79108000.0,,,325556000.0,4352000.0,,1038000.0,,20044000.0,,901180000.0,60160000.0,,,,1309255000.0,,,,,,0.0,,,,,,,,,,,1187333000.0,,,4230000.0,-157406000.0,,,,,,,,,26000.0,,,8141000.0,,,28548000.0,660460000.0,,21854000.0,575042000.0,221649693.0,2130000.0,,557623000.0,,557182000.0,,1411025000.0,-44491000.0,,,-974009000.0,,-983699000.0,,,,,,,-21588000.0,-207100000.0,,,,,,,,36514000.0,-57122000.0,126123000.0,,,704868000.0,0.35,,33739000.0,,,,1571329000.0,841020000.0,13216000.0,-68090000.0,,,,1103253000.0,,51750000.0,,497768000.0,,,,-17860000.0,-60160000.0,,441000.0,7758000.0,31588000.0,,,,,,,,,,,,,,,,,,,,,,,
1199059200,7927000.0,-5679000.0,534368000.0,933519000.0,,834034000.0,7927000.0,129669000.0,2069065000.0,825286000.0,,,2069065000.0,,269154000.0,1143464000.0,933519000.0,61107000.0,30971000.0,,-10000.0,3714534000.0,,,613108000.0,70413000.0,558752000.0,-87971000.0,,167525000.0,70057000.0,-59748000.0,,229799000.0,449673000.0,574599000.0,26976000.0,,11246000.0,55533000.0,,,0.0,17627000.0,1644000.0,,40786000.0,574599000.0,,-37000.0,574599000.0,1226571000.0,-12538000.0,70057000.0,,179815000.0,,,,612548000.0,2333000.0,129669000.0,345000.0,,20717000.0,,825286000.0,55533000.0,55533000.0,,312585000.0,-2561082000.0,7832000.0,575273000.0,674000.0,64985000.0,,-29846000.0,-207584000.0,20717000.0,769753000.0,1534697000.0,,497892000.0,490504000.0,,712115000.0,269154000.0,1226571000.0,0.0,0.0,-477000.0,85717000.0,63241000.0,,511358000.0,213314761.0,,,,-82786000.0,,,,7832000.0,1.26,830614000.0,30971000.0,613108000.0,,17627000.0,557182000.0,,2130000.0,3977000.0,575273000.0,534368000.0,574599000.0,,1446582000.0,-11953000.0,,,3075842000.0,27789000.0,3173630000.0,44917000.0,,-174558000.0,,,,-43451000.0,-214223000.0,269858000.0,961885000.0,,5235171000.0,18991000.0,,2130000.0,73060000.0,-21467000.0,114003000.0,,,712115000.0,,45000.0,26976000.0,,,55533000.0,1534697000.0,769753000.0,-6465000.0,-9497000.0,,221799868.0,-214223000.0,1143464000.0,,43590000.0,-84950000.0,497892000.0,1.21,,1520637000.0,17417000.0,0.0,,674000.0,-7639000.0,5529000.0,-33749000.0,,,,,,,,,,,,,,,,,,,,,,
1206921600,7927000.0,,537638000.0,878191000.0,,971863000.0,,145598000.0,,,,213062231.0,2183703000.0,,,,,168495000.0,,,,,,,,66521000.0,,,,234754000.0,66472000.0,,,,,,,,9772000.0,67566000.0,,,0.0,,,748000.0,,,,71000.0,740966000.0,,-9758000.0,66472000.0,0.3,,15078000.0,,,335458000.0,589000.0,,1274000.0,,21156000.0,,866524000.0,67566000.0,,,,1221192000.0,,,,,,,,,,,,,,,,,1299812000.0,,,363000.0,59754000.0,,,,,,,,,47000.0,,,7710000.0,,,38957000.0,615800000.0,,19117000.0,574599000.0,220437979.0,2130000.0,,741572000.0,,740966000.0,,1307321000.0,-10210000.0,,,-875962000.0,,-885734000.0,,,,,,,-11795000.0,-224696000.0,,,,,,,,178705000.0,-18618000.0,111731000.0,,,725541000.0,0.31,,36812000.0,,,,1646065000.0,798958000.0,8826000.0,84147000.0,,,,1209937000.0,,45210000.0,,500845000.0,,,,166367000.0,0.0,,606000.0,9597000.0,4614000.0,,,,,,,,,,,,,,,,,,,,,,,
1214784000,7927000.0,,541740000.0,982725000.0,,1037556000.0,,158427000.0,,,,213275229.0,2289704000.0,,,,,21687000.0,,,,,,,,71606000.0,,,,225279000.0,71249000.0,,,,,,,,10056000.0,94973000.0,,,18050000.0,,,,,,,75000.0,703488000.0,,-14316000.0,71249000.0,0.32,,,,,416699000.0,8699000.0,,-162000.0,,21334000.0,,967152000.0,76923000.0,,,,264980000.0,,,,,,,,,,,,,,,,,1322552000.0,,,-308000.0,-91778000.0,,,,,,,,,169000.0,,,7216000.0,,,40832000.0,682409000.0,,53456000.0,740966000.0,220515987.0,2130000.0,,703898000.0,,703488000.0,,1454255000.0,-14316000.0,,,127780000.0,,151719000.0,,,,,,,-62517000.0,-231503000.0,,,,,,,,36003000.0,-50970000.0,117649000.0,,,736766000.0,0.33,,,,,,1747964000.0,872179000.0,7647000.0,-56829000.0,,,,1247023000.0,,46043000.0,,505263000.0,,,,-37478000.0,0.0,,410000.0,-18227000.0,15537000.0,,,,,,,,,,,,,,,,,,,,,,,
1222732800,7927000.0,,535998000.0,995107000.0,,1116057000.0,,154436000.0,,,,212747871.0,2270337000.0,,,,,67047000.0,,,,,,,,86146000.0,,,,233690000.0,85565000.0,,,,,,,,10222000.0,78186000.0,,,16869000.0,,,,,,,23000.0,696349000.0,,-23896000.0,85565000.0,0.39,,,,,448856000.0,-287000.0,,2225000.0,,19682000.0,,930453000.0,61317000.0,,,,274002000.0,,,,,,2000.0,,,,,,,,,,,1339884000.0,,,635000.0,-51422000.0,,,,,,,,,-6000.0,,0.0,6725000.0,,,9193000.0,667104000.0,,34379000.0,703488000.0,218729790.0,2119000.0,,696755000.0,,696349000.0,,1564913000.0,-24631000.0,,,152848000.0,,174854000.0,,,,,,,-48880000.0,-229326000.0,,,,,,,,91678000.0,-75332000.0,142603000.0,,,730990000.0,0.4,,,,,,1734339000.0,852267000.0,1117000.0,-18688000.0,,,,1328572000.0,,56457000.0,,501664000.0,,,,-7139000.0,185163000.0,11513000.0,406000.0,1995000.0,26737000.0,,,,,,,,,,,,,,,,,,,,,,,
1230681600,7927000.0,204000.0,527480000.0,788176000.0,,886462000.0,7927000.0,150487000.0,2100839000.0,716923000.0,,,2100839000.0,,301014000.0,1372356000.0,788176000.0,92011000.0,-15208000.0,,-72000.0,3953633000.0,,,491823000.0,78706000.0,627104000.0,-59225000.0,,227336000.0,77728000.0,-68103000.0,,349240000.0,499572000.0,741028000.0,28039000.0,,11571000.0,46574000.0,,,0.0,35511000.0,3941000.0,,41621000.0,741028000.0,,14000.0,741028000.0,1366418000.0,-11255000.0,77728000.0,,196593000.0,,,,420927000.0,1074000.0,150487000.0,2205000.0,,19921000.0,,716923000.0,46574000.0,46574000.0,,408966000.0,264830000.0,6503000.0,741686000.0,658000.0,51460000.0,,-33942000.0,-154178000.0,19921000.0,670349000.0,1573359000.0,,493129000.0,541376000.0,,721154000.0,301014000.0,1366418000.0,0.0,46574000.0,-486000.0,169287000.0,166429000.0,,574599000.0,212755946.0,,,,-59726000.0,,,,6503000.0,1.41,901624000.0,-15208000.0,491823000.0,,35511000.0,696349000.0,,2120000.0,5542000.0,741686000.0,527480000.0,741028000.0,,1307389000.0,-10569000.0,,,139174000.0,10075000.0,156097000.0,44879000.0,,-160746000.0,,,,-37554000.0,-228025000.0,302979000.0,1053141000.0,,5633878000.0,16350000.0,,2120000.0,102580000.0,-9258000.0,127589000.0,,,721154000.0,,183000.0,28039000.0,,,46574000.0,1573359000.0,670349000.0,-1240000.0,4184000.0,,219170003.0,-228025000.0,1372356000.0,,48883000.0,85841000.0,493129000.0,1.37,,1680245000.0,44679000.0,0.0,10763000.0,658000.0,10576000.0,4572000.0,12814000.0,,,,,,,,,,,,,,,,,,,,,,
1238457600,7927000.0,,523550000.0,613283000.0,,557446000.0,,148145000.0,,,,212100504.0,2054822000.0,,,,,163626000.0,,,,,,,,59369000.0,,,,193431000.0,59260000.0,,,,,,,,9958000.0,47657000.0,,,0.0,,,,,,,15000.0,883679000.0,,-10050000.0,59260000.0,0.27,,,,,355239000.0,940000.0,,4553000.0,,20915000.0,,632288000.0,47657000.0,,,,226317000.0,,,,,,0.0,,,,,,,,,,,1413187000.0,,,-1482000.0,153964000.0,,,,,,,,,44000.0,,,5904000.0,,,-26704000.0,407021000.0,,24788000.0,741028000.0,216319959.0,2121000.0,,884277000.0,,883679000.0,,912685000.0,-8656000.0,,,109591000.0,,128922000.0,,,,,,,-9736000.0,-232922000.0,,,,,,,,172282000.0,-19212000.0,99618000.0,,,721726000.0,0.28,,,,,,1531272000.0,584631000.0,6451000.0,89664000.0,,,,1431616000.0,,40249000.0,,488804000.0,,,,142651000.0,0.0,6900000.0,598000.0,3006000.0,8536000.0,,,,,,,,,,,,,,,,,,,,,,,
