date,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualStockBasedCompensation,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualCapitalStock,trailingCashDividendsPaid,trailingPretaxIncome,annualDilutedEPS,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualBasicAverageShares,annualGrossProfit,quarterlyTaxProvision,annualInventory,annualCurrentLiabilities,quarterlyOtherShortTermInvestments,annualOperatingCashFlow,annualEbitda,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyCommonStockIssuance,annualNetPPE,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingPurchaseOfInvestment,trailingOtherIncomeExpense,quarterlyBasicAverageShares,annualEndCashPosition,trailingInterestExpense,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyBasicEPS,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyEndCashPosition,annualOperatingExpense,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,trailingDeferredIncomeTax,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingCostOfRevenue,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyGrossPPE,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,quarterlyGoodwill,quarterlyOperatingExpense,annualNetIncome,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingResearchAndDevelopment,trailingDilutedAverageShares
2008-08-31,,,,,-16207000.0,,-267333000.0,,,298000.0,,,,,,,3051000.0,,148709000.0,148709000.0,,214551000.0,,59815000.0,,-356984000.0,,10772000.0,-102655000.0,3693513000.0,,,,,,,,,,275628000.0,224636000.0,,,,75927000.0,,,402553000.0,,,,0.41,4809000.0,,198344000.0,,,,70952000.0,,,854210000.0,,,,,,,,,,360629000.0,,,12508552000.0,,5229610000.0,,148709000.0,,,27224000.0,-13140530000.0,,,22303000.0,,,,3608000.0,,164237000.0,61582000.0,,,464135000.0,221585000.0,0.41,,534085000.0,35041000.0,25110000.0,6422000.0,,,61582000.0,,,,,365617000.0,3979485000.0,,,,,,,,,,,,3903682000.0,,632612000.0,-111904000.0,-49873000.0,,,,,,,248809000.0,,,780570000.0,,,,,7386000.0,,,1250125000.0,,,75803000.0,162856000.0,197128000.0,361040000.0,168468000.0,,,,4375400000.0,598312000.0,,433316000.0,144032000.0,,10216000.0,,,144032000.0,,,65031000.0,,,,,,,,,,3656923000.0,,,,,,,,,,,,,,,,,,
2008-11-30,,,,,-23000000.0,,-229852000.0,,,-279052000.0,,,,,,,1932000.0,,140242000.0,140242000.0,,113834000.0,,81901000.0,,-369364000.0,,9501000.0,269051000.0,3572884000.0,,,,,,,,,,283029000.0,213832000.0,,,,73590000.0,,,71044000.0,,,,0.39,600000.0,,90834000.0,,,,77759000.0,,,891506000.0,,,,,,,,,,360812000.0,,,4984631000.0,,5111860000.0,,140242000.0,,,14454000.0,-3144069000.0,,,20995000.0,,,,3608000.0,,61582000.0,330633000.0,,,401677000.0,211900000.0,0.39,,524160000.0,38858000.0,-66704000.0,6667000.0,,,330633000.0,,,,,353485000.0,3827137000.0,,,,,,,,,,,,3751508000.0,,652393000.0,-111936000.0,385069000.0,,,,,,,226354000.0,,,808875000.0,,,,,19580000.0,,,1284723000.0,,,75629000.0,117920000.0,219438000.0,360977000.0,170675000.0,,,,4220354000.0,-1432493000.0,,433316000.0,141585000.0,,11545000.0,,,141585000.0,,,66128000.0,,,,,,,,,,3536482000.0,,,,,,,,,,,,,,,,,,
2009-02-28,,,,,-14081000.0,,473105000.0,,,590453000.0,,,,,,,1067000.0,,130790000.0,130790000.0,,234938000.0,,86702000.0,,-383850000.0,,10812000.0,97774000.0,4158947000.0,,,,,,,,,,280956000.0,198468000.0,,,,67678000.0,,,61163000.0,,,,0.36,,,220857000.0,,,,85272000.0,,,902581000.0,,,,,,,,,,360821000.0,,,123759000.0,,5775468000.0,,130790000.0,,,21486000.0,-1529572000.0,,,43125000.0,,,,3608000.0,,330633000.0,428407000.0,,,489570000.0,197401000.0,0.36,,528581000.0,37484000.0,92342000.0,-20478000.0,,,428407000.0,,,,,354078000.0,4444319000.0,,,,,,,,,,,,4365647000.0,,664806000.0,-111939000.0,-610269000.0,,,,,,,218887000.0,,,827726000.0,,,,,10971000.0,,,1331149000.0,,,78672000.0,142301000.0,165154000.0,360913000.0,174503000.0,,,,4872887000.0,816084000.0,,434073000.0,156677000.0,,10812000.0,,,156677000.0,,,67860000.0,,,,,,,,,,4153478000.0,,,,,,,,,,,,,,,,,,
2009-05-31,-6466000.0,1044000.0,,,-11421000.0,1341478000.0,-760621000.0,,,-648668000.0,,108728000.0,12773000.0,17958518000.0,25707000.0,,825000.0,404462000.0,113804000.0,113804000.0,,125448000.0,82234000.0,4381000.0,360985000.0,-395477000.0,-17467092000.0,12773000.0,44362000.0,3502794000.0,177958000.0,,3610000.0,,,1.48,,433316000.0,,274530000.0,175139000.0,76641000.0,360783000.0,1402241000.0,61335000.0,,3701893000.0,19710000.0,688771000.0,913928000.0,,,,274530000.0,114027000.0,,45541000.0,,76641000.0,492479000.0,308532000.0,887589000.0,3458090000.0,-16407000.0,2082759000.0,41940000.0,-346002000.0,,,,,,472769000.0,,341576000.0,-784701000.0,5127415000.0,,113804000.0,812075000.0,,22608000.0,1448450000.0,,805200000.0,41940000.0,670007000.0,37334000.0,,3610000.0,6875000.0,428407000.0,472769000.0,,,492479000.0,98860000.0,,,420479000.0,37334000.0,-29866000.0,,,82234000.0,472769000.0,597041000.0,,135064000.0,,253607000.0,3785937000.0,-64709000.0,,472769000.0,,9542000.0,533545000.0,4239826000.0,,3818000.0,,,3701893000.0,,670007000.0,-111953000.0,679535000.0,,19710000.0,9033000.0,,-395477000.0,,121468000.0,,533545000.0,829501000.0,0.0,-10049000.0,84044000.0,,496652000.0,4381000.0,20882000.0,1341478000.0,1.48,3785937000.0,84044000.0,135064000.0,177958000.0,,166872000.0,0.0,829501000.0,624062000.0,4239826000.0,-1099681000.0,,433316000.0,154747000.0,533545000.0,9542000.0,,,154747000.0,3501376000.0,-447732000.0,45541000.0,680518000.0,45541000.0,164237000.0,,278530000.0,44704000.0,5127415000.0,597041000.0,,0.0,887589000.0,,,,,,,,,,,,,,,,,
2009-08-31,,,,,-14257000.0,,-591588000.0,,,0.0,,,,,,,905000.0,,123620000.0,123620000.0,,186618000.0,304874000.0,4151000.0,,-410298000.0,,13041000.0,-157446000.0,3015638000.0,,,,,,,,,,268317000.0,190772000.0,,,,67152000.0,,,13853000.0,,,,0.34,,,172361000.0,,,-24317000.0,75510000.0,,,1103874000.0,,,,,,,,,,361208000.0,,,175244000.0,,4707743000.0,,123620000.0,,,21627000.0,-336555000.0,,,43201000.0,,,,3614000.0,,472769000.0,315323000.0,,,329176000.0,176144000.0,0.34,,486491000.0,33301000.0,21790000.0,4222000.0,,,315323000.0,,,,,323145000.0,3342881000.0,,,,,,,,,,,,3259654000.0,,678615000.0,-112112000.0,247524000.0,,,,,,,197771000.0,,,839366000.0,,,,6725000.0,124565000.0,,,1364862000.0,,,83227000.0,183325000.0,201330000.0,361362000.0,163346000.0,,,,3603869000.0,423092000.0,,433316000.0,147001000.0,,9596000.0,,,147001000.0,,,44031000.0,,,,-485439000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2009-11-30,,,,,-8834000.0,,-140748000.0,,,0.0,,,,,,,1147000.0,,125850000.0,125850000.0,,92553000.0,317430000.0,3947000.0,,-419939000.0,,7743000.0,-90019000.0,2985520000.0,,,,,,,,,,262024000.0,194212000.0,,,,68362000.0,,,62011000.0,,,,0.35,,,83719000.0,,,-20324000.0,71478000.0,,,1094926000.0,,,,,,,,,,361392000.0,,,108827000.0,,4657132000.0,,125850000.0,,,21686000.0,-420271000.0,,,49639000.0,,,,3614000.0,,315323000.0,225304000.0,,,287315000.0,179513000.0,0.35,,483024000.0,36494000.0,-70720000.0,41000.0,,,225304000.0,,,,,320376000.0,3264942000.0,,,,,,,,,,,,3186729000.0,,681963000.0,-112122000.0,-41824000.0,,,,,,,201199000.0,,,853084000.0,,,,6585000.0,126863000.0,,,1392190000.0,,,78213000.0,138516000.0,221711000.0,361692000.0,162648000.0,,,,3562206000.0,265404000.0,,421559000.0,140863000.0,,2516000.0,,,140863000.0,,,43890000.0,,,,-29254000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2010-02-28,,,,,-18353000.0,,986668000.0,,,0.0,,,,,,,1180000.0,,112007000.0,112007000.0,,223845000.0,294088000.0,3772000.0,,-430510000.0,,5786000.0,53957000.0,4121274000.0,,,,,,,,,,264273000.0,169429000.0,,,,57422000.0,,,115765000.0,,,,0.31,,,205492000.0,,,62691000.0,68085000.0,,,1071500000.0,,,,,,,,,,361417000.0,,,132277000.0,,5788031000.0,,112007000.0,,,21581000.0,-510832000.0,,,48562000.0,,,,3614000.0,,225304000.0,279261000.0,,,395026000.0,154220000.0,0.31,,493790000.0,35081000.0,87267000.0,,,,279261000.0,,,,,329282000.0,4390911000.0,,,,,,,,,,,,4312423000.0,,694783000.0,-112156000.0,-1156556000.0,,,,,,,175801000.0,,,852936000.0,,,,5811000.0,103887000.0,,,1397120000.0,,,78488000.0,152276000.0,159131000.0,361860000.0,164508000.0,,,,4716531000.0,-759648000.0,,421559000.0,175062000.0,,3792000.0,,,175062000.0,,,45397000.0,,,,1098415000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2010-05-31,0.0,21331000.0,,,-31730000.0,1401979000.0,-652386000.0,,,0.0,,86445000.0,7803000.0,1213752000.0,25580000.0,,1281000.0,-401322000.0,115522000.0,115522000.0,,107907000.0,290106000.0,3592000.0,361728000.0,-442695000.0,-1554950000.0,7803000.0,5055000.0,3521202000.0,186587000.0,,3615000.0,,,1.32,,421559000.0,,267583000.0,174895000.0,63262000.0,361359000.0,1347235000.0,59373000.0,,3742178000.0,82496000.0,610923000.0,811240000.0,,,,267583000.0,76177000.0,,46871000.0,-28240000.0,63262000.0,366812000.0,-188453000.0,1067182000.0,41225000.0,-11912000.0,2000820000.0,42409000.0,42298000.0,,,,,,284316000.0,,735671000.0,-398054000.0,5226299000.0,,115522000.0,729308000.0,,21551000.0,-287292000.0,,724795000.0,42409000.0,710278000.0,37305000.0,,3615000.0,4513000.0,279261000.0,284316000.0,,,366812000.0,159887000.0,,,482484000.0,37305000.0,-65729000.0,,,290106000.0,284316000.0,622440000.0,,163219000.0,,319401000.0,3824320000.0,-61262000.0,,284316000.0,,3447000.0,476999000.0,4159117000.0,,-10190000.0,,,3742178000.0,,710278000.0,-112168000.0,549534000.0,,82496000.0,0.0,,-442695000.0,,181438000.0,-3856000.0,476999000.0,856290000.0,,-15003000.0,82142000.0,6459000.0,-337840000.0,3592000.0,-27392000.0,1401979000.0,1.32,3824320000.0,82142000.0,163219000.0,186587000.0,,163083000.0,,856290000.0,549661000.0,4159117000.0,132885000.0,,421559000.0,159514000.0,476999000.0,3447000.0,,,159514000.0,3544853000.0,-448558000.0,46871000.0,653585000.0,,472769000.0,-541424000.0,252309000.0,,5226299000.0,622440000.0,,0.0,1067182000.0,,,,,,,,,,,,,,,,,
2010-08-31,,,,,-16600000.0,,-378200000.0,,,0.0,,,,,,,1400000.0,,131900000.0,131900000.0,,194300000.0,266300000.0,3500000.0,,-454300000.0,,8100000.0,-11400000.0,3255000000.0,,,,,,,,,,268000000.0,202200000.0,,,,70300000.0,,,3467300000.0,,,,0.36,,,177700000.0,,,-22200000.0,58400000.0,,,1039100000.0,,,,,,,,,,361600000.0,,,2148100000.0,,5039000000.0,,131900000.0,,,20900000.0,-1958400000.0,,,54200000.0,,,,3600000.0,,284300000.0,272900000.0,,,3740200000.0,200800000.0,0.36,,518300000.0,34400000.0,21300000.0,3600000.0,33800000.0,,272900000.0,,,,,358100000.0,3602000000.0,,,,,,,,,,,,3520200000.0,,722300000.0,-112000000.0,172500000.0,,,,,,,221700000.0,,,873000000.0,,,,7100000.0,200000.0,,,1437000000.0,,,81800000.0,203600000.0,208600000.0,362000000.0,160200000.0,,,,3999900000.0,-600000.0,,421600000.0,157300000.0,,2900000.0,,,157300000.0,,,45800000.0,,,,-266400000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2010-11-30,,,,,-27500000.0,,-120700000.0,,,200000.0,,,,,,,1500000.0,,133900000.0,133900000.0,,124900000.0,226400000.0,3800000.0,,-465800000.0,,9200000.0,-39700000.0,3242900000.0,,,,,,,,,,279500000.0,205400000.0,,,,71500000.0,,,3490700000.0,,,,0.37,,,97400000.0,,,-17600000.0,54200000.0,,,1008800000.0,,,,,,,,,,361700000.0,,,1939100000.0,,5022700000.0,,133900000.0,,,20600000.0,-1955100000.0,,,39100000.0,,,,3600000.0,,272900000.0,233200000.0,,,3723900000.0,203900000.0,0.37,,512000000.0,33800000.0,-51900000.0,6100000.0,,,233200000.0,,,,,353000000.0,3573200000.0,,,,,,,,,,,,3485700000.0,,745300000.0,-112200000.0,-43900000.0,,,,,,,224500000.0,,,894500000.0,,,,6400000.0,400000.0,,,1449500000.0,,,87500000.0,183200000.0,224600000.0,362100000.0,159000000.0,,,,4013900000.0,-400000.0,,421600000.0,149100000.0,,2700000.0,,,149100000.0,,,50200000.0,,,,-8700000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2011-02-28,,,,,-34900000.0,,767000000.0,,,4600000.0,,,,,,,1500000.0,,130600000.0,130600000.0,,233700000.0,182600000.0,3600000.0,,-481500000.0,,19700000.0,2800000.0,4188000000.0,,,,,,,,,,303700000.0,200400000.0,,,,69800000.0,,,233700000.0,,,,0.36,,,198800000.0,,,82800000.0,74500000.0,,,1098000000.0,,,,,,,,,,361800000.0,,,197500000.0,,5962800000.0,,130600000.0,,,22800000.0,-847900000.0,,,29300000.0,,,,3600000.0,,233200000.0,236000000.0,,,469700000.0,187200000.0,0.36,,519600000.0,35700000.0,67200000.0,-2300000.0,,,236000000.0,,,,,353000000.0,4494600000.0,,,,,,,,,,,,4390500000.0,,785200000.0,-112200000.0,-997900000.0,,,,,,,210000000.0,,,913000000.0,,,,5300000.0,395800000.0,,,1468200000.0,,,104100000.0,151200000.0,141600000.0,362600000.0,166600000.0,,,,4864800000.0,-197300000.0,,508600000.0,165800000.0,,3400000.0,,,165800000.0,,,51200000.0,,,,874600000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2011-05-31,-126400000.0,515300000.0,,,-21500000.0,1496200000.0,-739200000.0,,,7600000.0,,88700000.0,23100000.0,5598900000.0,24800000.0,,1400000.0,-409500000.0,118900000.0,118900000.0,,162400000.0,207300000.0,3600000.0,362400000.0,-495500000.0,-6229100000.0,23100000.0,-117000000.0,3552500000.0,161100000.0,,3600000.0,,,1.42,,513700000.0,-11100000.0,308700000.0,184200000.0,77200000.0,361800000.0,1430700000.0,65300000.0,,3788300000.0,345000000.0,715300000.0,875100000.0,,0.33,,308700000.0,140900000.0,,52100000.0,-19300000.0,77200000.0,464000000.0,-165300000.0,1135900000.0,3552500000.0,450400000.0,2084300000.0,37500000.0,-34900000.0,,,,,362000000.0,119000000.0,,1764600000.0,-471100000.0,5393800000.0,,118900000.0,792200000.0,,24400000.0,-1467700000.0,,786400000.0,37500000.0,804200000.0,45400000.0,,3600000.0,5800000.0,236000000.0,119000000.0,,,464000000.0,182800000.0,0.33,,522700000.0,45400000.0,-3100000.0,6200000.0,,207300000.0,119000000.0,644300000.0,,172500000.0,,354900000.0,3897600000.0,-103300000.0,,119000000.0,,3000000.0,515300000.0,4257900000.0,,23700000.0,,,3788300000.0,,804200000.0,-112400000.0,459800000.0,,345000000.0,12600000.0,,-495500000.0,,182800000.0,13600000.0,515300000.0,919500000.0,,,109300000.0,6000000.0,118900000.0,3600000.0,33500000.0,1496200000.0,1.42,3897600000.0,109300000.0,172500000.0,161100000.0,363000000.0,167800000.0,,919500000.0,612000000.0,4257900000.0,195500000.0,,513700000.0,172100000.0,515300000.0,3000000.0,,,172100000.0,0.0,-448800000.0,52100000.0,653600000.0,,284300000.0,-634400000.0,276900000.0,,5393800000.0,644300000.0,,0.0,1135900000.0,,,,,,,,,,,,,,,,,
2011-08-31,,,,,-20200000.0,,-591100000.0,,,1000000.0,,,,,,,1500000.0,,148900000.0,148900000.0,,187200000.0,232900000.0,3900000.0,,-511900000.0,,31700000.0,-5900000.0,3073100000.0,,,,,,,,,,310500000.0,231200000.0,,,,82300000.0,,,372000000.0,,,,0.41,,,167000000.0,,,-37000000.0,71300000.0,,,1158100000.0,,,,,,,,,,362200000.0,,,2095900000.0,,4991500000.0,,148900000.0,,,24200000.0,-1653500000.0,,,44200000.0,,,,3600000.0,,119000000.0,113100000.0,,,485100000.0,218600000.0,0.41,,552000000.0,38500000.0,-13700000.0,,,,113100000.0,,,,,385000000.0,3452200000.0,,,,,,,,,,,,3337100000.0,,822400000.0,-112400000.0,398000000.0,,,,,,,242800000.0,,,951500000.0,,,,6600000.0,159700000.0,,,1539300000.0,,,115100000.0,203900000.0,197900000.0,362800000.0,167000000.0,,,,3833400000.0,-24200000.0,,513600000.0,166400000.0,,2700000.0,,,166400000.0,,,48900000.0,,,,-479700000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2011-11-30,,,,,-23900000.0,,-163800000.0,,,800000.0,,,,,,,1500000.0,,140400000.0,140400000.0,,110000000.0,265200000.0,3800000.0,,-516600000.0,,37100000.0,-17000000.0,3021500000.0,,,,,,,,,,316000000.0,219400000.0,,,,79000000.0,,,315000000.0,,,,0.39,,,86100000.0,,,-23700000.0,65700000.0,,,1192000000.0,,,,,,,,,,362400000.0,,,2594700000.0,,4932000000.0,,140400000.0,,,24100000.0,-3077100000.0,,,33900000.0,,,,3600000.0,,113100000.0,96100000.0,,,411100000.0,207200000.0,0.39,,535000000.0,54900000.0,-82400000.0,,,,96100000.0,,,,,369800000.0,3373300000.0,,,,,,,,,,,,3248200000.0,,832600000.0,-116000000.0,36800000.0,,,,,,,231300000.0,,,975800000.0,,,,5300000.0,129600000.0,,,1558700000.0,,,125100000.0,147200000.0,221500000.0,362800000.0,165200000.0,,,,3740000000.0,543100000.0,,513600000.0,162600000.0,,2500000.0,,,162600000.0,,,53000000.0,,,,-48600000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2012-02-29,,,,,-18400000.0,,1011000000.0,,,3100000.0,,,,,,,1600000.0,,135400000.0,135400000.0,,265400000.0,295400000.0,3200000.0,,-529700000.0,,40200000.0,50400000.0,4144400000.0,,,,,,,,,,316800000.0,212000000.0,,,,76600000.0,,,356800000.0,,,,0.37,,,247000000.0,,,85500000.0,61200000.0,,,1222700000.0,,,,,,,,,,362500000.0,,,2041700000.0,,6094900000.0,,135400000.0,,,24600000.0,-2905600000.0,,,43100000.0,,,,3600000.0,,96100000.0,146500000.0,,,503300000.0,199400000.0,0.37,,558500000.0,46000000.0,107000000.0,-17700000.0,,,146500000.0,,,,,381400000.0,4499500000.0,,,,,,,,,,,,4372400000.0,,846500000.0,-115900000.0,-1226000000.0,,,,,,,224000000.0,,,995000000.0,,,,5700000.0,135400000.0,,,1595400000.0,,,127100000.0,162500000.0,135800000.0,363100000.0,177100000.0,,,,4872200000.0,-337700000.0,,518100000.0,182000000.0,,3400000.0,,,182000000.0,,,51500000.0,,,,1123800000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
2012-05-31,-6000000.0,548000000.0,,,-27100000.0,1604500000.0,271400000.0,,,975600000.0,,97800000.0,40600000.0,9817400000.0,22900000.0,,1800000.0,-1244300000.0,123300000.0,123300000.0,,144000000.0,473700000.0,3300000.0,363000000.0,-533700000.0,-10180500000.0,40600000.0,-37700000.0,4528200000.0,142400000.0,,3600000.0,,,1.51,,517400000.0,0.0,324300000.0,197700000.0,55800000.0,362400000.0,1549000000.0,74400000.0,,4745700000.0,207500000.0,706600000.0,951700000.0,,0.34,,324300000.0,116900000.0,,52900000.0,-7200000.0,55800000.0,316300000.0,-10200000.0,1403700000.0,4528200000.0,-785600000.0,2229800000.0,37700000.0,980500000.0,,,,,362600000.0,108800000.0,,3085100000.0,527500000.0,6479600000.0,,123300000.0,860300000.0,,24900000.0,-2544300000.0,,853900000.0,37700000.0,858000000.0,69700000.0,,3600000.0,6400000.0,146500000.0,108800000.0,,,316300000.0,195900000.0,0.34,,551500000.0,69700000.0,-27400000.0,6500000.0,,473700000.0,108800000.0,695100000.0,,130900000.0,,380000000.0,4875100000.0,-89600000.0,,108800000.0,,3000000.0,548000000.0,5075900000.0,,17600000.0,,,4745700000.0,,858000000.0,-116200000.0,-453100000.0,,207500000.0,7500000.0,,-533700000.0,,195900000.0,11700000.0,548000000.0,1002100000.0,,-26900000.0,129400000.0,5300000.0,16500000.0,3300000.0,-16500000.0,1604500000.0,1.51,4875100000.0,129400000.0,130900000.0,142400000.0,363400000.0,171500000.0,,1002100000.0,617000000.0,5075900000.0,-966800000.0,,517400000.0,184100000.0,548000000.0,3000000.0,,,184100000.0,4544200000.0,-460500000.0,52900000.0,680800000.0,,119000000.0,385000000.0,312300000.0,,6479600000.0,695100000.0,,4544200000.0,1403700000.0,,,,,,,,,,,,,,,,,
2012-08-31,,,,,-22000000.0,,-949400000.0,,,-847500000.0,,,,,,,1900000.0,,153100000.0,153100000.0,,217700000.0,480400000.0,4000000.0,,-504600000.0,,45300000.0,40200000.0,3680400000.0,,,,,,,,,,326900000.0,239900000.0,,,,86800000.0,,,241900000.0,,,,0.42,,,195700000.0,,,-10900000.0,51300000.0,,,1410500000.0,,,,,,,,,,363000000.0,,,4865800000.0,,5710900000.0,,153100000.0,,,24100000.0,-5228600000.0,,,37300000.0,,,,3600000.0,,108800000.0,149000000.0,,,390900000.0,238000000.0,0.42,,578200000.0,40700000.0,10600000.0,10200000.0,10300000.0,,149000000.0,,,,,414000000.0,4055500000.0,,,,,,,,,,,61000000.0,3919700000.0,,831500000.0,-116400000.0,771900000.0,,,,,,,262100000.0,,,1033000000.0,,,,6400000.0,19700000.0,,,1655400000.0,,,135800000.0,115400000.0,153100000.0,363800000.0,164200000.0,,,,4300400000.0,1156700000.0,,517400000.0,176000000.0,,2700000.0,,,176000000.0,,,48300000.0,,,,-847500000.0,,,,,,3696100000.0,,,,,,,,,,,,,,,,,,
2012-11-30,,,,,-32500000.0,,-100400000.0,,,1900000.0,,,,,,,1900000.0,,147900000.0,147900000.0,,108300000.0,504300000.0,3600000.0,,-487800000.0,,46500000.0,-26400000.0,3697200000.0,,,,,,,,,,351800000.0,231900000.0,,,,84000000.0,,,178600000.0,,,,0.41,,,75800000.0,,,-16600000.0,47000000.0,,,1455400000.0,,,,,,,,,,363600000.0,,,7384000000.0,,5724200000.0,,147900000.0,,,24200000.0,-6993700000.0,,,39700000.0,,,,3600000.0,,149000000.0,122600000.0,,,301200000.0,220000000.0,0.41,,559400000.0,43600000.0,-90400000.0,7300000.0,-51800000.0,,122600000.0,,,,,395100000.0,4026000000.0,,,,,,,,,,,,3888600000.0,,839600000.0,-120000000.0,-34300000.0,,,,,,,220000000.0,,,1060800000.0,,,,5100000.0,18900000.0,,,1698200000.0,,,137400000.0,116800000.0,169300000.0,364400000.0,164300000.0,,,,4268800000.0,-380100000.0,,517400000.0,175100000.0,,2500000.0,,,175100000.0,,,48100000.0,,,,17700000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,
