date,annualOperatingIncome,quarterlyCurrentLiabilities,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualFreeCashFlow,trailingOperatingIncome,annualAccountsPayable,annualCommonStockIssuance,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingEndCashPosition,quarterlyDilutedEPS,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualDilutedEPS,annualOperatingExpense,annualNetIncome,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualSaleOfInvestment,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualRetainedEarnings,annualTotalAssets,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlyInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOperatingCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,quarterlyBasicEPS,trailingRepaymentOfDebt,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyInterestExpense,annualChangeInInventory,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCapitalExpenditure,annualDeferredIncomeTax,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingOperatingExpense,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicEPS,annualTotalRevenue,annualTaxProvision,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyTaxProvision,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingTaxProvision,annualInvestmentsAndAdvances
2012-06-30,,3809112000.0,,,-21787000.0,,20429000.0,,,,,247571000.0,954148000.0,,,,180514000.0,,7615318000.0,,,,0.0,,,5823175000.0,,,0.0,18741956000.0,,,,-0.02,,96905000,1821004000,,11424430000.0,,,19696104000.0,,-3653000,222788000.0,,,,,,-3653000,-3653000,,,,,,,546416000.0,,,55296000.0,217866000.0,,,1296014000.0,631026000.0,,,284658000.0,,212209000.0,,-154726000.0,,,8271674000.0,,-13856000.0,736280000.0,690000.0,7068902000.0,26611000.0,,,524990000.0,1705128000.0,146711000.0,,-16424000.0,,,,,428085000.0,,,,0.0,,,,,277533000.0,2282000.0,,-443775000.0,212209000.0,212209000.0,16887693000.0,-0.02,,,,,-145516000.0,,,1156549000.0,89106000.0,,-5120000.0,-270471000.0,,1117983000.0,,,,,,,,,,,368304000.0,,,,-65324000.0,,,,,,,316409000.0,,,160863000.0,,,,-225741000.0,0.0,,,,,,,277419000,,,,,,,,217866000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,3826185000.0,,,0.0,,59556000.0,,,,,243877000.0,1033180000.0,,,,182051000.0,,7139376000.0,,,,0.0,,,6163842000.0,,,,18635042000.0,,,,1.68,,452137000,2226390000,,10965561000.0,,,19668222000.0,,367779000,482179000.0,,,,,,367779000,367779000,,,,,,,515456000.0,,,97799000.0,217940000.0,,,1348325000.0,725546000.0,,,301110000.0,,241237000.0,,-70154000.0,,,8702661000.0,,12181000.0,742466000.0,2874000.0,6623920000.0,34488000.0,,,878065000.0,1584597000.0,143954000.0,,-4125000.0,,,,,425928000.0,,367779000.0,,,,,,,212209000.0,2284000.0,,-688184000.0,241237000.0,241237000.0,16820816000.0,1.69,,,,,-106558000.0,,,1154948000.0,84977000.0,,-370156000.0,-486405000.0,,1071760000.0,,,,,,,,,,,588737000.0,,,,29028000.0,,,,,,,361094000.0,,,-26335000.0,,,,-143087000.0,0.0,,,,,,,634807000,,,,,,,,219296000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,788554000.0,4066151000.0,36602000.0,-134516000.0,-52414000.0,7453030000.0,-21850000.0,90235000.0,,351587000.0,,255494000.0,888060000.0,0.0,11519181000.0,,188536000.0,219457000.0,7453030000.0,162376000.0,,194855000.0,0.0,57827000.0,,5744791000.0,,29251000.0,,18939870000.0,194855000.0,,,-1.8,,104137000,1806150000,18287000.0,11519181000.0,1546993000.0,-117707000.0,19827930000.0,1519483000.0,-392803000,-652712000.0,18287000.0,0.08,1742036000.0,18287000.0,5157434000.0,-392803000,-392803000,1055861000.0,217930000.0,1011543000.0,,,8308749000.0,482566000.0,43494000.0,6970464000.0,57827000.0,218326000.0,,888060000.0,1257983000.0,648088000.0,4066151000.0,18287000.0,281421000.0,648088000.0,194855000.0,,-880000000.0,5744791000.0,19827930000.0,8308749000.0,730493000.0,12134000.0,432975000.0,-2068000.0,6970464000.0,-10234000.0,,,548167000.0,1546993000.0,146295000.0,281421000.0,-413173000.0,,,-435813000.0,17451034000.0,444030000.0,2530590000.0,-392803000.0,1381734000.0,,18939870000.0,,194855000.0,,241237000.0,2291000.0,1104565000.0,-952932000.0,194855000.0,194855000.0,17451034000.0,-1.8,,,-34458000.0,23442703000.0,-862190000.0,,,1519483000.0,89036000.0,-1645000.0,-27717000.0,621854000.0,-5991669000.0,1055861000.0,482566000.0,,262186000.0,0.0,,-1291499000.0,28488000.0,-1263323000.0,,23442703000.0,209478000.0,,,-5991669000.0,-46382000.0,,,,,8026000.0,,351587000.0,,,21667000.0,,,,-134516000.0,1546993000.0,,,,,1546993000.0,,-115231000,,-67331000.0,,432975000.0,146295000.0,-418829000.0,-179617000.0,218326000.0,,-2216701000.0,355785000.0,2291000.0,-10886000.0,0.08,7688024000.0,,,,,,,,,,,,,,,,,,,,
2013-03-31,,5060504000.0,,,-27735000.0,,-979000.0,,,,,274034000.0,958614000.0,,,,189364000.0,,6467062000.0,,,,0.0,,,5794167000.0,,,-8747000.0,18907487000.0,,,,0.35,,165632000,1911220000,,11527566000.0,,,19866101000.0,,76226000,62881000.0,,,,,,76226000,76226000,,,,,,,491172000.0,,,51820000.0,219097000.0,,,1282190000.0,597626000.0,,,308030000.0,,215888000.0,,-193513000.0,,,8338535000.0,,13097000.0,429198000.0,152000.0,5975890000.0,-13043000.0,,,629030000.0,1634373000.0,145922000.0,,-2971000.0,,,,,463398000.0,,76226000.0,,-19487000.0,,,,,194855000.0,2297000.0,,-106137000.0,215888000.0,215888000.0,17473793000.0,0.35,,,2257000.0,,-178376000.0,,,2491064000.0,90182000.0,,-15139000.0,-25672000.0,,1004496000.0,,,,,,,,,,,241257000.0,,,,21033000.0,,,,,,,337441000.0,,,-23354000.0,,,,-161360000.0,0.0,,,,,,,355772000,,,,,,,,220484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,4712175000.0,,,-26363000.0,,1252000.0,,,,,259626000.0,953094000.0,,,,186184000.0,,6872360000.0,,,,0.0,,,5792568000.0,,,-17096000.0,18997700000.0,,,,0.11,,113338000,1882767000,,11584535000.0,,,19950794000.0,,24747000,213834000.0,,,,,,24747000,24747000,,,,,,,524720000.0,,,26037000.0,219502000.0,,,1323619000.0,616806000.0,,,310051000.0,,205174000.0,,-251386000.0,,,8366259000.0,,-323000.0,430666000.0,4527000.0,6347640000.0,-23222000.0,,,559148000.0,1874704000.0,141440000.0,,-5119000.0,,,,,445810000.0,,24747000.0,,-16270000.0,,,,,215888000.0,2299000.0,,-1564111000.0,205174000.0,205174000.0,17511913000.0,0.11,,,18827000.0,,-217697000.0,,,1906468000.0,86877000.0,,-4673000.0,-192104000.0,,1055121000.0,,,,,,,,,,,431531000.0,,,,-10714000.0,,,,,,,314197000.0,,,193854000.0,,,,-140076000.0,0.0,,,,,,,297808000,,,,,,,,220648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,4844565000.0,,,-61000.0,,-4513000.0,,,,,249954000.0,1018675000.0,,,,188541000.0,,6479596000.0,,,,0.0,,,6103290000.0,,,17392000.0,19067570000.0,,,,1.65,,456453000,2311749000,,11324161000.0,,,20086245000.0,,365701000,419343000.0,,,,,,365701000,365701000,,,,,,,498684000.0,,,48295000.0,219744000.0,,,1416801000.0,744249000.0,,,342021000.0,,209567000.0,,-133505000.0,,,8762084000.0,,11745000.0,436647000.0,-18220000.0,5980912000.0,79680000.0,,,894948000.0,1760985000.0,160225000.0,,-14397000.0,,,,,438495000.0,,365701000.0,,-24669000.0,,,,,205174000.0,2302000.0,,-395717000.0,209567000.0,209567000.0,17494039000.0,1.66,,,-6806000.0,,-137973000.0,,,1942849000.0,79654000.0,,-30768000.0,-419838000.0,,1136884000.0,,,,,,,,,,,557316000.0,,,,4393000.0,,,,,,,396482000.0,,,20241000.0,,,,-66916000.0,0.0,,,,,,,633896000,,,,,,,,221004000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,855094000.0,4267010000.0,18957000.0,5671000.0,-89470000.0,6997672000.0,11403000.0,648291000.0,,372226000.0,,262883000.0,956374000.0,0.0,11264682000.0,,190622000.0,220941000.0,6997672000.0,114402000.0,,204687000.0,0.0,87845000.0,,6054952000.0,,27203000.0,-8887000.0,19116573000.0,204687000.0,,,0.03,,117993000,1854158000,473692000.0,11264682000.0,1664679000.0,-143629000.0,20072947000.0,1563378000.0,7018000,-47767000.0,473692000.0,2.14,1799530000.0,473692000.0,5305270000.0,7018000,7018000,1159590000.0,219638000.0,1044819000.0,,,8808265000.0,486246000.0,7163000.0,6511426000.0,87845000.0,220197000.0,,956374000.0,1282660000.0,666727000.0,4267010000.0,473692000.0,259746000.0,666727000.0,204687000.0,,-246134000.0,6054952000.0,20072947000.0,8808265000.0,754711000.0,2684000.0,439231000.0,9220000.0,6511426000.0,-24458000.0,,,571498000.0,1664679000.0,151244000.0,259746000.0,-38713000.0,,,-62878000.0,17517752000.0,453505000.0,2654624000.0,7018000.0,1412068000.0,-10200000.0,19116573000.0,,204687000.0,,209567000.0,2308000.0,1560825000.0,-790516000.0,204687000.0,204687000.0,17517752000.0,0.03,,,81123000.0,24271297000.0,-229731000.0,,,1563378000.0,75709000.0,-4321000.0,-5525000.0,60988000.0,-6753545000.0,1159590000.0,486246000.0,,194855000.0,-70626000.0,,-763777000.0,0.0,-824538000.0,,24271297000.0,181964000.0,,,-6753545000.0,-4880000.0,,,,,95401000.0,,372226000.0,,,-76339000.0,,,,5671000.0,0.0,,,,,0.0,,273349000,,9832000.0,,439231000.0,151244000.0,-56105000.0,-576626000.0,221561000.0,,-2856481000.0,332422000.0,2308000.0,-17338000.0,2.16,7959894000.0,,,,,,,,,,,,,,,,,,,,
2014-03-31,,3382779000.0,,,-76264000.0,,7656000.0,,,,,290307000.0,1010933000.0,,,,193735000.0,,7966429000.0,,,,0.0,,,6026036000.0,,,-34260000.0,19115207000.0,,,,0.12,,99202000,1887224000,,11349208000.0,,,20126140000.0,,26457000,137995000.0,,,,,,26457000,26457000,,,,,,,504899000.0,,,56324000.0,221295000.0,,,1303980000.0,630846000.0,,,299036000.0,,216508000.0,,-197370000.0,,,8776932000.0,,10445000.0,439345000.0,6104000.0,7461530000.0,-13323000.0,,,583244000.0,1856581000.0,145155000.0,,-7450000.0,,,,,484042000.0,,26457000.0,,-34260000.0,,,,,204687000.0,2324000.0,,-1638146000.0,216508000.0,216508000.0,17504257000.0,0.12,,,-36332000.0,,-177791000.0,,,535834000.0,68571000.0,,275000.0,-107505000.0,,1171605000.0,,,,,,,,,,,315786000.0,,,,11821000.0,,4236000.0,,,,,359518000.0,,,89828000.0,,,,-46805000.0,0.0,,,,,,,288763000,,,,,,,,222671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,3549420000.0,,,-55593000.0,,11312000.0,,,,,260988000.0,978340000.0,,,,192880000.0,,7613551000.0,,,,0.0,,,6108116000.0,,,-34625000.0,19033871000.0,,,,0.62,,195501000,1980043000,,11162971000.0,,,20012211000.0,,137673000,400462000.0,,,,,,137673000,137673000,,,,,,,514282000.0,,,56305000.0,222189000.0,,,1330674000.0,620239000.0,,,293516000.0,,185262000.0,,-128473000.0,,,8849240000.0,,56973000.0,438367000.0,1673000.0,7099269000.0,-27905000.0,,,649369000.0,2103140000.0,143375000.0,,4802000.0,,,,,453868000.0,,137673000.0,,-34625000.0,,,,,216508000.0,2326000.0,,-696250000.0,185262000.0,185262000.0,17474143000.0,0.62,,,52235000.0,,-164681000.0,,,494579000.0,65260000.0,,-10126000.0,-467461000.0,,1121361000.0,,,,,,,,,,,565143000.0,,,,-31246000.0,,13860000.0,,,,,331462000.0,,,232229000.0,,,,-71330000.0,0.0,,,,,,,395813000,,,,,,,,223381000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,3737740000.0,,,0.0,,2933000.0,,,,,239662000.0,860226000.0,,,,192448000.0,,6841142000.0,,,,0.0,,,6531569000.0,,,-863000.0,18739684000.0,,,,2.19,,529770000,2388762000,,10578882000.0,,,19599910000.0,,490248000,362089000.0,,,,,,490248000,490248000,,,,,,,627313000.0,,,14853000.0,222523000.0,,,1426882000.0,785681000.0,,,252918000.0,,183181000.0,,-18972000.0,,,9021028000.0,,11341000.0,426538000.0,6123000.0,6213829000.0,7560000.0,,,961880000.0,1839112000.0,136162000.0,,18461000.0,,,,,432110000.0,,490248000.0,,-863000.0,,,,,185262000.0,2329000.0,,-624031000.0,183181000.0,183181000.0,17211775000.0,2.2,,,53930000.0,,-216546000.0,,,772245000.0,60100000.0,,-15533000.0,-557267000.0,,1101371000.0,,,,,,,,,,,578635000.0,,,,-2081000.0,,,,,,,340702000.0,,,-159470000.0,,,,-340889000.0,0.0,,,,,,,742796000,,,,,,,,223859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,946177000.0,3849247000.0,-40651000.0,-896994000.0,-67095000.0,8579584000.0,-422000.0,-67639000.0,,331505000.0,,257995000.0,801083000.0,0.0,12428831000.0,,193382000.0,223044000.0,8579584000.0,158274000.0,,189241000.0,0.0,0.0,,6575248000.0,,77713000.0,-53290000.0,19912107000.0,189241000.0,,,0.49,,121704000,1817826000,764146000.0,12428831000.0,1766914000.0,-198952000.0,20713190000.0,799630000.0,109768000,-968185000.0,764146000.0,3.43,1821397000.0,764146000.0,5306281000.0,109768000,109768000,1255997000.0,221658000.0,1048952000.0,76167000.0,,8284359000.0,935266000.0,21479000.0,7644318000.0,0.0,220622000.0,-236075000.0,801083000.0,1244745000.0,951198000.0,3849247000.0,764146000.0,261392000.0,951198000.0,189241000.0,,-1425563000.0,6575248000.0,20713190000.0,8284359000.0,772445000.0,-1046000.0,420542000.0,12354000.0,7644318000.0,-6983000.0,,,573081000.0,1766914000.0,123490000.0,261392000.0,50111000.0,,,65924000.0,18235568000.0,451377000.0,2767574000.0,109768000.0,1743759000.0,-118847000.0,19912107000.0,188038000.0,189241000.0,188038000.0,183181000.0,2331000.0,1794890000.0,-765791000.0,189241000.0,189241000.0,18235568000.0,0.5,,,30262000.0,25325557000.0,-1252380000.0,,,799630000.0,64368000.0,26254000.0,-22729000.0,1149713000.0,-7089989000.0,1255997000.0,935266000.0,,204687000.0,-188595000.0,,-1811398000.0,-44437000.0,-1770378000.0,,25325557000.0,284195000.0,,,-7089989000.0,6060000.0,,,,,100095000.0,,331505000.0,,,-4313000.0,,,,-896994000.0,266986000.0,,,,,266986000.0,,367518000,,-15446000.0,,420542000.0,123490000.0,-48112000.0,17480000.0,222041000.0,,-3724218000.0,258299000.0,2331000.0,-68098000.0,3.45,8073855000.0,,,,,,,,,,,,,,,,,,,,
2015-03-31,,4336291000.0,,,-131745000.0,,12601000.0,,,,,286832000.0,951203000.0,,,,200468000.0,,8559392000.0,,,,,,,6554522000.0,,,-45182000.0,19918390000.0,,,,0.2,,105682000,1815599000,,12895683000.0,,,20869593000.0,,45230000,121783000.0,,,,,,45230000,45230000,,,,,,,1089132000.0,,,0.0,219626000.0,,,1222617000.0,599256000.0,,,297073000.0,,229705000.0,,-399576000.0,,,7973910000.0,,4500000.0,405422000.0,-2615000.0,7470260000.0,9341000.0,,,592982000.0,1992569000.0,125063000.0,,5970000.0,,,,,487300000.0,,45230000.0,,-54250000.0,,,,,189241000.0,2337000.0,,-587111000.0,229705000.0,229705000.0,18232115000.0,0.21,,,18095000.0,,-304644000.0,,,1089345000.0,70159000.0,,-15906000.0,19653000.0,,1280853000.0,,,,,,,,,,,426427000.0,,,,40464000.0,,8280000.0,,,,,336869000.0,,-520000.0,140565000.0,,,,-1190980000.0,318252000.0,,,,,,,315857000,,,,,,,,220842000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,4791538000.0,,,-65973000.0,,7204000.0,,,,,274148000.0,913391000.0,,,,206468000.0,,8283416000.0,,,,0.0,,,6673516000.0,,,-73339000.0,20481803000.0,,,,0.84,,261297000,2058322000,,13074954000.0,,,21395194000.0,,184967000,-233054000.0,,,,,,184967000,184967000,,,,,,,691086000.0,,,108918000.0,219913000.0,,,1316409000.0,573152000.0,,,212454000.0,,159360000.0,,-816996000.0,,,8320240000.0,,103315000.0,409836000.0,-14908000.0,7592330000.0,5327000.0,,,741913000.0,2217215000.0,140228000.0,,-2482000.0,,,,,480616000.0,,184967000.0,,0.0,,,,,229705000.0,2337000.0,,-1405121000.0,159360000.0,159360000.0,18890338000.0,0.84,,,36177000.0,,-846972000.0,,,1188576000.0,76620000.0,,-24109000.0,131450000.0,,1181629000.0,,,,,,,,,,,613918000.0,,,,-70345000.0,,,,,,,343981000.0,,3054000.0,223406000.0,,,,-973024000.0,468614000.0,,,,,,,468055000,,,,,,,,220902000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,4360491000.0,,,0.0,,-9404000.0,,,,,256060000.0,900826000.0,,,,210742000.0,,8342571000.0,,,,0.0,,,6819809000.0,,,-40369000.0,20058022000.0,,,,1.03,,669272000,2523100000,,12703062000.0,,,20958848000.0,,228787000,358570000.0,,,,,,228787000,228787000,,,,,,,757763000.0,,,110747000.0,219963000.0,,,1387026000.0,713736000.0,,,241638000.0,,147419000.0,,-253137000.0,,,8255786000.0,,-3747000.0,286707000.0,9146000.0,7584808000.0,-37583000.0,,,1136074000.0,1886356000.0,131108000.0,,-375401000.0,,,,,466802000.0,,228787000.0,,0.0,,,,,159360000.0,2338000.0,,-895005000.0,147419000.0,147419000.0,18776782000.0,1.04,,,-30142000.0,,-209021000.0,,,905128000.0,66819000.0,,-15353000.0,-322023000.0,,994533000.0,,,,,,,,,,,567591000.0,,,,-11941000.0,,,,,,,305747000.0,,-16000000.0,-290506000.0,,,,-1196389000.0,549524000.0,,,,,,,506348000,,,,,,,,221137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,1286169000.0,4292827000.0,-25278000.0,-1328433000.0,-82494000.0,8565989000.0,-42674000.0,333026000.0,,302072000.0,,269464000.0,837022000.0,0.0,12858816000.0,,209330000.0,220689000.0,8565989000.0,-7918000.0,,121565000.0,0.0,134574000.0,,6944862000.0,,105125000.0,-19707000.0,20084833000.0,121565000.0,,,0.94,,249918000,1902053000,665783000.0,12858816000.0,1742286000.0,-280212000.0,20921855000.0,899677000.0,206799000,85727000.0,665783000.0,3.02,1913512000.0,665783000.0,5099393000.0,206799000,206799000,1020291000.0,219537000.0,1086504000.0,,,8063039000.0,798611000.0,-32273000.0,7767378000.0,134574000.0,218652000.0,-200000000.0,837022000.0,1173341000.0,696926000.0,4292827000.0,665783000.0,238972000.0,696926000.0,121565000.0,,-273266000.0,6944862000.0,20921855000.0,8063039000.0,827008000.0,1057000.0,286764000.0,9574000.0,7767378000.0,-2363000.0,,,728712000.0,1742286000.0,121332000.0,238972000.0,17227000.0,,,-354686000.0,18777778000.0,478794000.0,3199681000.0,206799000.0,1946366000.0,-1913000.0,20084833000.0,,121565000.0,,147419000.0,2339000.0,1770516000.0,-1231316000.0,121565000.0,121565000.0,18777778000.0,0.95,,,38972000.0,26218690000.0,-252703000.0,,,899677000.0,64127000.0,1197000.0,-10132000.0,-82592000.0,-7440912000.0,1020291000.0,798611000.0,,189241000.0,-56163000.0,,-1613340000.0,-10001000.0,-1742975000.0,,26218690000.0,338430000.0,,,-7440912000.0,-25854000.0,,,,,63102000.0,,302072000.0,,3465000.0,-81383000.0,,,,-1328433000.0,651866000.0,,,,,651866000.0,,480256000,,-67676000.0,,286764000.0,121332000.0,-65500000.0,-253512000.0,219893000.0,,-4118553000.0,277725000.0,2339000.0,-178597000.0,3.03,8299074000.0,,,,,,,,,,,,,,,,,,,,
2016-03-31,,4397944000.0,,,-162890000.0,,-14511000.0,,,,,302021000.0,892286000.0,,,,210764000.0,,8677700000.0,,,,0.0,,,6962858000.0,,,0.0,20071127000.0,,,,0.46,,163432000,1917795000,,13075644000.0,,,20963413000.0,,99140000,228056000.0,,,,,,99140000,99140000,,,,,,,871010000.0,,,120524000.0,216914000.0,,,1241578000.0,606439000.0,,,253303000.0,,117360000.0,,-236746000.0,,,7887769000.0,,-7000.0,286852000.0,274000.0,7806690000.0,68515000.0,,,676217000.0,1946668000.0,121392000.0,,-1566000.0,,,,,512785000.0,,99140000.0,,0.0,,,,,121565000.0,2345000.0,,-1382270000.0,117360000.0,117360000.0,18828743000.0,0.46,,,10094000.0,,-249840000.0,,,895490000.0,65446000.0,,-21907000.0,-246762000.0,,955532000.0,,,,,,,,,,,477896000.0,,,,-4205000.0,-200040000.0,13101000.0,,,,,371854000.0,,827000.0,196131000.0,,,,-1322560000.0,577493000.0,,,,,,,375350000,,,,,,,,217869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,4373631000.0,,,-80667000.0,,-32119000.0,,,,,286357000.0,857938000.0,,,,221620000.0,,9952197000.0,,,,0.0,,,7112096000.0,,,-161307000.0,21613555000.0,,,,1.06,,286698000,2105262000,,14325828000.0,,,22471493000.0,,229905000,-1004339000.0,,,,,,229905000,229905000,,,,,,,798698000.0,,,89527000.0,215265000.0,,,1310587000.0,598708000.0,,,215804000.0,,175164000.0,,-1975704000.0,,,8145665000.0,,-3941000.0,288399000.0,1120000.0,9153499000.0,-27342000.0,,,794675000.0,2222196000.0,112380000.0,,16271000.0,,,,,507977000.0,,229905000.0,,0.0,,,,,117360000.0,2346000.0,,-2356635000.0,175164000.0,175164000.0,20185878000.0,1.07,,,23835000.0,,-1797355000.0,,,895411000.0,78747000.0,,-47190000.0,1247225000.0,,1139278000.0,,,,,,,,,,,793016000.0,,,,72325000.0,-50011000.0,,,,,,319606000.0,,-479000.0,331777000.0,,,,-1172062000.0,337710000.0,,,,,,,530272000,,,,,,,,216131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,4500570000.0,,,0.0,,18349000.0,,,,,257430000.0,803069000.0,,,,229328000.0,,9159543000.0,,,,0.0,,,7702260000.0,,,-11571000.0,21647193000.0,,,,3.21,,736860000,2563741000,,13660113000.0,,,22450262000.0,,693257000,463404000.0,,,,,,693257000,693257000,,,,,,,739693000.0,,,928000.0,214819000.0,,,1340123000.0,773986000.0,,,273422000.0,,178428000.0,,-305109000.0,,,8790149000.0,,-18291000.0,288461000.0,-7773000.0,8419850000.0,-58486000.0,,,1223618000.0,1967678000.0,118849000.0,,32535000.0,,,,,486758000.0,,693257000.0,,-8611000.0,,,,,175164000.0,2346000.0,,-1079357000.0,178428000.0,178428000.0,20230803000.0,3.23,,,-24106000.0,,-266636000.0,,,1298002000.0,82610000.0,,-12517000.0,-403513000.0,,1127929000.0,,,,,,,,,,,730040000.0,,,,-11257000.0,-49908000.0,,,,,,259027000.0,,1253000.0,-262013000.0,,,,-1077534000.0,201877000.0,,,,,,,1005195000,,,,,,,,215667000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
