date,annualAccountsPayable,trailingOperatingIncome,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualOperatingIncome,trailingTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCostOfRevenue,annualTotalAssets,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,annualTaxProvision,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInInventory,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyBasicEPS,trailingOtherIncomeExpense,quarterlyBasicAverageShares,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,annualGrossProfit,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetPPE,quarterlyCapitalStock,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDilutedEPS,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualInvestingCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyGrossPPE,trailingCashDividendsPaid,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,trailingNetIncomeContinuousOperations,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingResearchAndDevelopment,trailingGrossProfit,annualPurchaseOfInvestment,annualTotalRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDilutedAverageShares,annualChangeInAccountPayable
2014-12-31,331000000.0,,27000000.0,5763000000.0,-32000000.0,1222000000.0,,7235000000.0,,3033000000.0,118000000.0,0.0,734000000.0,-174000000.0,,918000000.0,,,1580000000.0,1508000000.0,,7235000000.0,-160000000.0,3.18,0.0,,,1580000000.0,1788000000.0,,-20000000.0,556705000.0,10424000000.0,,,282000000.0,,803000000.0,1826000000.0,8153000000.0,166000000.0,0.0,13457000000.0,-607000000.0,418000000.0,189000000.0,828000000.0,75000000.0,,-1393000000.0,8153000000.0,177000000.0,177000000.0,0.0,-203000000.0,450000000.0,6819000000.0,3033000000.0,308000000.0,5402000000.0,-150000000.0,,,1782000000.0,918000000.0,5304000000.0,437000000.0,5304000000.0,-13000000.0,40000000.0,1580000000.0,-124000000.0,1399000000.0,13457000000.0,525000000.0,560899000.0,437000000.0,185000000.0,0.0,,389000000.0,-20000000.0,1508000000.0,595000000.0,206000000.0,12000000.0,525000000.0,,803000000.0,5402000000.0,75000000.0,0.32,,524838000.0,1580000000.0,1088000000.0,670000000.0,107000000.0,,,0.0,1580000000.0,37000000.0,0.0,,2754000000.0,595000000.0,214000000.0,1640000000.0,1857000000.0,1580000000.0,10424000000.0,98000000.0,1620000000.0,,2754000000.0,670000000.0,9078000000.0,0.0,308000000.0,-115000000.0,90000000.0,-66000000.0,57000000.0,-1000000.0,-6324000000.0,6819000000.0,835000000.0,-220000000.0,,0.0,304000000.0,,,0.0,0.31,205000000.0,-354000000.0,-40000000.0,-80000000.0,344000000.0,361000000.0,1013000000.0,4000000.0,9078000000.0,,,4000000.0,331000000.0,35000000.0,206000000.0,25000000.0,-6324000000.0,,29000000.0,,,529411000.0,,3.2,-1393000000.0,,,8000000.0,0.0,0.0,,,11000000.0,,0.0,429000000.0,40000000.0,,40000000.0,-883000000.0,-704000000.0,,0.0,745000000.0,,,,7403000000.0,,,,,,,,,,,,,
2015-03-31,,,,,-31000000.0,,,,,2652000000.0,102000000.0,,,-152000000.0,,852000000.0,,,,1445000000.0,,7130000000.0,,,,,,,1721000000.0,,,,10357000000.0,,,241000000.0,,,,,90000000.0,,13009000000.0,,,6000000.0,,,,,7982000000.0,101000000.0,101000000.0,0.0,,,,,284000000.0,,,,,,,5027000000.0,,,-18000000.0,40000000.0,1158000000.0,-119000000.0,1385000000.0,,539000000.0,,386000000.0,,,,336000000.0,-57000000.0,,645000000.0,195000000.0,-41000000.0,,,798000000.0,5402000000.0,70000000.0,0.17,,523426000.0,1158000000.0,,,95000000.0,,,-32000000.0,,19000000.0,,,2695000000.0,,120000000.0,,,1158000000.0,,,1580000000.0,,,662000000.0,,,,-71000000.0,83000000.0,,-16000000.0,4000000.0,-6304000000.0,6821000000.0,,-380000000.0,,,77000000.0,,,,0.17,,,-422000000.0,-253000000.0,,,,,8999000000.0,,,,319000000.0,13000000.0,,-173000000.0,,,,,,527423000.0,,,-1379000000.0,,,5000000.0,,0.0,,,8000000.0,,,326000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,-24000000.0,,,,,2517000000.0,99000000.0,,,-160000000.0,,919000000.0,,,,1428000000.0,,7039000000.0,,,,,,,1807000000.0,,,,10366000000.0,,,231000000.0,,,,,133000000.0,,12883000000.0,,,267000000.0,,,,,7958000000.0,144000000.0,144000000.0,0.0,,,,,275000000.0,,,,,,,4925000000.0,,,3000000.0,40000000.0,1121000000.0,-92000000.0,1474000000.0,,537000000.0,,413000000.0,,,,333000000.0,42000000.0,,603000000.0,196000000.0,12000000.0,,,791000000.0,5402000000.0,82000000.0,0.26,,516626000.0,1121000000.0,,,102000000.0,,,0.0,,13000000.0,,,2728000000.0,,157000000.0,,,1121000000.0,,,1158000000.0,,,657000000.0,,,,-99000000.0,88000000.0,,-10000000.0,-1000000.0,-6378000000.0,6805000000.0,,-311000000.0,,,366000000.0,,,,0.26,,,-37000000.0,-154000000.0,,,,,9106000000.0,,,,343000000.0,3000000.0,,119000000.0,,,,,,519804000.0,,,-1323000000.0,,,6000000.0,,0.0,,,8000000.0,,,363000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,-16000000.0,,,,,2502000000.0,87000000.0,,,-170000000.0,,898000000.0,,,,1449000000.0,,7044000000.0,,,,,,,1820000000.0,,,,10318000000.0,,,280000000.0,,,,,180000000.0,,12820000000.0,,,176000000.0,,,,,7942000000.0,191000000.0,191000000.0,0.0,,,,,277000000.0,,,,,,,4878000000.0,,,-6000000.0,40000000.0,1048000000.0,-113000000.0,1445000000.0,,545000000.0,,403000000.0,,,,375000000.0,6000000.0,,590000000.0,259000000.0,-21000000.0,,,789000000.0,5402000000.0,68000000.0,0.35,,514301000.0,1048000000.0,,,95000000.0,,,-2000000.0,,-16000000.0,,,2715000000.0,,175000000.0,,,1048000000.0,,,1121000000.0,,,653000000.0,,,,-106000000.0,88000000.0,,-15000000.0,1000000.0,-6361000000.0,6774000000.0,,-242000000.0,,,282000000.0,,,,0.35,,,-73000000.0,-77000000.0,,,,,9076000000.0,,,,344000000.0,-6000000.0,,-34000000.0,,,,,,517088000.0,,,-1313000000.0,,,6000000.0,,0.0,,,6000000.0,,,381000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,326000000.0,,24000000.0,5694000000.0,-42000000.0,1016000000.0,,6742000000.0,,2174000000.0,114000000.0,0.0,621000000.0,-181000000.0,,875000000.0,,,1012000000.0,1349000000.0,,6742000000.0,-10000000.0,0.89,0.0,,,1012000000.0,1734000000.0,,-27000000.0,516371000.0,10312000000.0,,,264000000.0,,689000000.0,506000000.0,7617000000.0,59000000.0,,12486000000.0,-663000000.0,372000000.0,172000000.0,506000000.0,52000000.0,,-1212000000.0,7617000000.0,70000000.0,70000000.0,0.0,-518000000.0,402000000.0,6798000000.0,2174000000.0,267000000.0,5402000000.0,-113000000.0,,,462000000.0,875000000.0,4869000000.0,429000000.0,4869000000.0,-6000000.0,40000000.0,1012000000.0,-163000000.0,1390000000.0,12486000000.0,487000000.0,519618000.0,429000000.0,-3000000.0,0.0,,344000000.0,19000000.0,1349000000.0,568000000.0,86000000.0,-152000000.0,487000000.0,,689000000.0,5402000000.0,52000000.0,0.11,,511175000.0,1012000000.0,1064000000.0,652000000.0,80000000.0,,,-2000000.0,1012000000.0,-19000000.0,,,2781000000.0,568000000.0,51000000.0,1388000000.0,1329000000.0,1012000000.0,10312000000.0,-202000000.0,1048000000.0,,2781000000.0,652000000.0,9075000000.0,,267000000.0,-167000000.0,88000000.0,10000000.0,58000000.0,-2000000.0,-6294000000.0,6798000000.0,1580000000.0,-212000000.0,,-36000000.0,339000000.0,,,,0.11,0.0,-443000000.0,-36000000.0,-34000000.0,347000000.0,-487000000.0,503000000.0,,9075000000.0,,,,326000000.0,-10000000.0,86000000.0,78000000.0,-6294000000.0,,17000000.0,,,514167000.0,,0.89,-1212000000.0,,,7000000.0,,0.0,,,9000000.0,,0.0,259000000.0,31000000.0,,40000000.0,2000000.0,-1145000000.0,,0.0,-568000000.0,,,,7082000000.0,,,,,,,,,,,,,
2016-03-31,,,,,-36000000.0,,,,,1830000000.0,112000000.0,,,-241000000.0,,984000000.0,,,,1177000000.0,,10514000000.0,,,,,,,1835000000.0,,,,19949000000.0,,,257000000.0,,,,,70000000.0,,21779000000.0,,,-26000000.0,,,,,11498000000.0,81000000.0,81000000.0,0.0,,,,,311000000.0,,,,,,,10281000000.0,,,9000000.0,40000000.0,415000000.0,24000000.0,1475000000.0,,578000000.0,,443000000.0,,,,360000000.0,-43000000.0,,677000000.0,71000000.0,-68000000.0,,,1626000000.0,9149000000.0,37000000.0,0.11,,632004000.0,415000000.0,,,103000000.0,,,-6000000.0,,20000000.0,-720000000.0,,3311000000.0,,101000000.0,,,415000000.0,,,1012000000.0,,,962000000.0,,4000000.0,,-73000000.0,97000000.0,,-47000000.0,-7000000.0,-6371000000.0,14957000000.0,,-668000000.0,,,47000000.0,,,,0.11,,,-597000000.0,-798000000.0,,,,,9682000000.0,,,,385000000.0,18000000.0,,-151000000.0,,,,,,634872000.0,,,-1163000000.0,,,6000000.0,,0.0,,,24000000.0,,,340000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,-39000000.0,,,,,3328000000.0,116000000.0,,,-239000000.0,,1557000000.0,,,,1106000000.0,,11002000000.0,,,,,,,1655000000.0,,,,18661000000.0,,,281000000.0,,,,,157000000.0,,21989000000.0,,,391000000.0,,,,,12559000000.0,130000000.0,168000000.0,1908000000.0,,,,,285000000.0,,,,,,,9430000000.0,,,-3000000.0,40000000.0,492000000.0,350000000.0,1258000000.0,,409000000.0,,406000000.0,,,,397000000.0,60000000.0,,387000000.0,,-16000000.0,,,1520000000.0,9354000000.0,63000000.0,0.21,,743140000.0,485000000.0,,,116000000.0,,,-2000000.0,,31000000.0,-3000000.0,,1953000000.0,,161000000.0,,,485000000.0,,,415000000.0,,,930000000.0,,1000000.0,,-101000000.0,114000000.0,,-43000000.0,8000000.0,-3334000000.0,14898000000.0,,-765000000.0,,,492000000.0,,,,0.21,,,77000000.0,-831000000.0,,,,,5287000000.0,,,,300000000.0,38000000.0,,148000000.0,,,,437000000.0,,747701000.0,,,-1133000000.0,,,4000000.0,,666000000.0,,,16000000.0,,,422000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,-72000000.0,,,,,3356000000.0,100000000.0,,,-242000000.0,,3327000000.0,,,,1101000000.0,,8429000000.0,,,,,,,1709000000.0,,,,17590000000.0,,,285000000.0,,,,,227000000.0,,20946000000.0,,,218000000.0,,,,,11756000000.0,162000000.0,227000000.0,1652000000.0,,,,,285000000.0,,,,,,,9190000000.0,,,45000000.0,40000000.0,779000000.0,217000000.0,1314000000.0,,412000000.0,,392000000.0,,,,395000000.0,32000000.0,,368000000.0,,-2000000.0,,,688000000.0,6840000000.0,54000000.0,0.3,,749587000.0,769000000.0,,,110000000.0,,,-2000000.0,,22000000.0,0.0,,1999000000.0,,184000000.0,,,769000000.0,,,492000000.0,,,935000000.0,,1982000000.0,,-129000000.0,114000000.0,,-6000000.0,39000000.0,-3364000000.0,14741000000.0,,-277000000.0,,,347000000.0,,,,0.3,,,287000000.0,-374000000.0,,,,,5363000000.0,,,,234000000.0,40000000.0,,51000000.0,,,,,,754044000.0,,,-1110000000.0,,,5000000.0,,578000000.0,,,13000000.0,,,437000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,233000000.0,,19000000.0,4926000000.0,-20000000.0,998000000.0,,8857000000.0,,1622000000.0,106000000.0,,225000000.0,-232000000.0,,1206000000.0,,,676000000.0,1421000000.0,,8857000000.0,129000000.0,1.39,0.0,,,676000000.0,1596000000.0,,107000000.0,718560000.0,17621000000.0,,,214000000.0,,671000000.0,1027000000.0,10063000000.0,551000000.0,282000000.0,19243000000.0,-954000000.0,441000000.0,-358000000.0,415000000.0,40000000.0,,-1459000000.0,10063000000.0,62000000.0,551000000.0,0.0,-2003000000.0,421000000.0,14523000000.0,1622000000.0,269000000.0,6840000000.0,-167000000.0,,,1005000000.0,1206000000.0,9180000000.0,443000000.0,9180000000.0,56000000.0,40000000.0,676000000.0,1968000000.0,1265000000.0,19243000000.0,390000000.0,722401000.0,443000000.0,89000000.0,,,331000000.0,12000000.0,1421000000.0,358000000.0,,-28000000.0,390000000.0,,671000000.0,6840000000.0,40000000.0,0.74,,748835000.0,676000000.0,735000000.0,936000000.0,117000000.0,,,0.0,676000000.0,25000000.0,-1700000000.0,,2094000000.0,358000000.0,87000000.0,1439000000.0,1500000000.0,676000000.0,17621000000.0,-106000000.0,779000000.0,,2094000000.0,936000000.0,5400000000.0,282000000.0,269000000.0,-207000000.0,108000000.0,61000000.0,42000000.0,-49000000.0,-3306000000.0,14523000000.0,1012000000.0,-1920000000.0,,-10000000.0,-151000000.0,,,,0.73,-159000000.0,-510000000.0,-103000000.0,0.0,431000000.0,2559000000.0,504000000.0,139000000.0,5400000000.0,,,139000000.0,233000000.0,-255000000.0,,81000000.0,-3306000000.0,,-54000000.0,426000000.0,426000000.0,752768000.0,,1.4,-1459000000.0,,,5000000.0,,0.0,,,7000000.0,,0.0,332000000.0,60000000.0,,40000000.0,-9000000.0,-3630000000.0,,-2423000000.0,-336000000.0,,,,6365000000.0,,,,,,,,,,,,,
2017-03-31,,,,,-30000000.0,,,,,1465000000.0,109000000.0,,,-233000000.0,,1022000000.0,,,,1364000000.0,,8764000000.0,,,,,,,1693000000.0,,,,17536000000.0,,,305000000.0,,,,,157000000.0,,19001000000.0,,,-40000000.0,,,,,9786000000.0,157000000.0,157000000.0,0.0,,,,,281000000.0,,,,,,,9215000000.0,,,7000000.0,40000000.0,455000000.0,-68000000.0,1272000000.0,,472000000.0,,318000000.0,,,,421000000.0,-28000000.0,,386000000.0,,-34000000.0,,,671000000.0,6774000000.0,30000000.0,0.21,,750665000.0,455000000.0,,,116000000.0,,,0.0,,24000000.0,0.0,,2091000000.0,,181000000.0,,,455000000.0,,,676000000.0,,,939000000.0,,343000000.0,,-75000000.0,99000000.0,,-70000000.0,-10000000.0,-3346000000.0,14447000000.0,,-188000000.0,,,35000000.0,,,,0.21,,,-221000000.0,0.0,,,,,5437000000.0,,,31000000.0,227000000.0,3000000.0,,-280000000.0,,,,,,754747000.0,,,-1428000000.0,,,4000000.0,,0.0,,,10000000.0,,,413000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,,-30000000.0,,,,,2088000000.0,98000000.0,,,-233000000.0,,1524000000.0,,,,1154000000.0,,8376000000.0,,,,,,,1808000000.0,,,,16902000000.0,,,309000000.0,,,,,24000000.0,,18990000000.0,,,402000000.0,,,,,9900000000.0,24000000.0,24000000.0,411000000.0,,,,,280000000.0,,,,,,,9090000000.0,,,26000000.0,40000000.0,701000000.0,-38000000.0,1336000000.0,,442000000.0,,430000000.0,,,,472000000.0,21000000.0,,349000000.0,,-160000000.0,,,648000000.0,6447000000.0,64000000.0,0.03,,752630000.0,701000000.0,,,163000000.0,,,0.0,,34000000.0,0.0,,2038000000.0,,58000000.0,,,701000000.0,,,455000000.0,,,941000000.0,,668000000.0,,-87000000.0,100000000.0,,-8000000.0,2000000.0,-3319000000.0,13915000000.0,,-205000000.0,,,489000000.0,,,,0.03,,,246000000.0,0.0,,,,,5357000000.0,,,12000000.0,252000000.0,3000000.0,,184000000.0,,,,,,756451000.0,,,-1379000000.0,,,4000000.0,,19000000.0,,,9000000.0,,,287000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,,-44000000.0,,,,,1517000000.0,97000000.0,,,-233000000.0,,1023000000.0,,,,1050000000.0,,8334000000.0,,,,,,,1872000000.0,,,,16885000000.0,,,219000000.0,,,,,130000000.0,,18402000000.0,,,226000000.0,,,,,9357000000.0,130000000.0,130000000.0,0.0,,,,,273000000.0,,,,,,,9045000000.0,,,-28000000.0,40000000.0,497000000.0,298000000.0,1374000000.0,,485000000.0,,552000000.0,,,,498000000.0,11000000.0,,340000000.0,,-29000000.0,,,648000000.0,6444000000.0,60000000.0,0.17,,753535000.0,497000000.0,,,279000000.0,,,0.0,,-27000000.0,-931000000.0,,2071000000.0,,103000000.0,,,497000000.0,,,701000000.0,,,941000000.0,,62000000.0,,-97000000.0,98000000.0,,-35000000.0,6000000.0,-3393000000.0,13886000000.0,,-825000000.0,,,323000000.0,,,,0.17,,,-204000000.0,0.0,,,,,5464000000.0,,,4000000.0,259000000.0,3000000.0,,46000000.0,,,,,,756903000.0,,,-1337000000.0,,,4000000.0,,0.0,,,10000000.0,,,333000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,249000000.0,,14000000.0,5298000000.0,-67000000.0,1187000000.0,,7995000000.0,,1715000000.0,93000000.0,,782000000.0,-242000000.0,,1165000000.0,,,824000000.0,1078000000.0,,7995000000.0,-30000000.0,0.77,0.0,,,824000000.0,1823000000.0,,250000000.0,753085000.0,16344000000.0,,,354000000.0,,646000000.0,582000000.0,9160000000.0,271000000.0,271000000.0,18059000000.0,-941000000.0,711000000.0,194000000.0,582000000.0,48000000.0,,-1562000000.0,9160000000.0,271000000.0,271000000.0,0.0,0.0,397000000.0,13239000000.0,1715000000.0,276000000.0,6232000000.0,-171000000.0,,,582000000.0,1165000000.0,8899000000.0,514000000.0,8899000000.0,245000000.0,40000000.0,824000000.0,175000000.0,1316000000.0,18059000000.0,396000000.0,756666000.0,514000000.0,134000000.0,,,507000000.0,-43000000.0,1078000000.0,383000000.0,,106000000.0,396000000.0,,646000000.0,6232000000.0,48000000.0,0.36,,755409000.0,824000000.0,1201000000.0,944000000.0,153000000.0,,,0.0,824000000.0,103000000.0,0.0,,2151000000.0,383000000.0,374000000.0,1898000000.0,1630000000.0,824000000.0,16344000000.0,-117000000.0,497000000.0,,2151000000.0,944000000.0,5489000000.0,271000000.0,276000000.0,-160000000.0,96000000.0,-39000000.0,78000000.0,1000000.0,-3338000000.0,13239000000.0,676000000.0,-202000000.0,,0.0,354000000.0,,,,0.36,44000000.0,-419000000.0,327000000.0,0.0,393000000.0,367000000.0,716000000.0,19000000.0,5489000000.0,,,19000000.0,249000000.0,35000000.0,,20000000.0,-3338000000.0,,-35000000.0,,,758463000.0,,0.77,-1562000000.0,,,2000000.0,,0.0,,,11000000.0,,0.0,597000000.0,40000000.0,,40000000.0,-1000000.0,-1420000000.0,,-931000000.0,148000000.0,,,,7196000000.0,,,,,,,,,,,,,
2018-03-31,,,,,2000000.0,,,,,1919000000.0,101000000.0,,,-242000000.0,,911000000.0,,,,1365000000.0,,7983000000.0,,,,,253000000.0,,1865000000.0,,,,15966000000.0,,,411000000.0,,,,,269000000.0,,17885000000.0,,,55000000.0,,,,,8894000000.0,269000000.0,269000000.0,,,,,,299000000.0,,,,,,,8991000000.0,,,5000000.0,40000000.0,598000000.0,-76000000.0,1348000000.0,,481000000.0,,359000000.0,,,,517000000.0,-66000000.0,,445000000.0,,-31000000.0,,,362000000.0,6230000000.0,31000000.0,0.35,,756815000.0,598000000.0,,,106000000.0,,,,,30000000.0,-62000000.0,,2154000000.0,,299000000.0,,,851000000.0,,,824000000.0,,,946000000.0,,209000000.0,,-81000000.0,93000000.0,,-83000000.0,-7000000.0,-3354000000.0,13166000000.0,,-286000000.0,,,136000000.0,,,,0.35,,,-226000000.0,,,,,,5508000000.0,,,0.0,245000000.0,10000000.0,,-322000000.0,,,,,,759462000.0,,,-1786000000.0,,,2000000.0,,,,,9000000.0,,,512000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,,-34000000.0,,,,,2228000000.0,103000000.0,,,-243000000.0,,1022000000.0,,,,1441000000.0,,7745000000.0,,,,,253000000.0,,2065000000.0,,,,15820000000.0,,,481000000.0,,,,,317000000.0,,18048000000.0,,,500000000.0,,,,,8767000000.0,317000000.0,317000000.0,,,,,,295000000.0,,,,,,,9281000000.0,,,24000000.0,40000000.0,901000000.0,-73000000.0,1447000000.0,,491000000.0,,396000000.0,,,,618000000.0,30000000.0,,414000000.0,,-18000000.0,,,362000000.0,6226000000.0,68000000.0,0.42,,757829000.0,901000000.0,,,137000000.0,,,,,65000000.0,0.0,,2181000000.0,,382000000.0,,,1154000000.0,,,598000000.0,,,947000000.0,,209000000.0,,-97000000.0,92000000.0,,-18000000.0,-1000000.0,-3370000000.0,13069000000.0,,-221000000.0,,,597000000.0,,,,0.42,,,303000000.0,,,,,,5551000000.0,,,9000000.0,270000000.0,15000000.0,,129000000.0,,,,,,760533000.0,,,-1603000000.0,,,2000000.0,,,,,9000000.0,,,593000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,-342000000.0,,,,,1714000000.0,98000000.0,,,-256000000.0,,1273000000.0,,,,1439000000.0,,7097000000.0,,,,,253000000.0,,1910000000.0,,,,15713000000.0,,,348000000.0,,,,,255000000.0,,17427000000.0,,,-18000000.0,,,,,8370000000.0,255000000.0,255000000.0,,,,,,291000000.0,,,,,,,9057000000.0,,,-12000000.0,40000000.0,348000000.0,-115000000.0,1452000000.0,,444000000.0,,267000000.0,,,,458000000.0,27000000.0,,389000000.0,,-28000000.0,,,362000000.0,5921000000.0,,0.34,,754986000.0,348000000.0,,,110000000.0,,,,,-15000000.0,0.0,,2224000000.0,,240000000.0,,,601000000.0,,,901000000.0,,,936000000.0,,511000000.0,,-105000000.0,93000000.0,,46000000.0,0.0,-3411000000.0,13016000000.0,,-525000000.0,,,87000000.0,,,,0.34,,,-553000000.0,,,,,,5635000000.0,,,,271000000.0,86000000.0,,-120000000.0,,,,,,757389000.0,,,-1552000000.0,,,2000000.0,,,,,13000000.0,,,455000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
