date,annualSaleOfInvestment,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualLongTermDebt,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyLongTermDebt,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyOperatingExpense,annualOtherIncomeExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualEbitda,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlySaleOfInvestment,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyNetOtherInvestingChanges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingNetIncomeCommonStockholders,annualTaxProvision,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyChangeInAccountPayable,annualTotalRevenue,quarterlyGrossProfit,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRetainedEarnings,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncome,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInventory,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualGoodwill,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyBasicEPS,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,annualDilutedAverageShares,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingChangesInAccountReceivables,trailingOtherNonCashItems,quarterlyBasicAverageShares,annualBasicAverageShares,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,annualBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualDilutedEPS,quarterlyGoodwill
1970-01-01 00:00:01.348963200,,132158000.0,,54941000.0,47625000.0,,464691000.0,45800000.0,0.0,,230693000.0,,,138558000.0,,,60665000.0,,,,4175256000.0,,,1759718000.0,-1036000.0,,95588000.0,,,,,,,-100785000.0,,,,,,66773000.0,383729000.0,4355000.0,465340000.0,,429529000.0,,,,,9512078000.0,,42935000.0,,,57116000.0,-53731000.0,,443853000.0,38655000.0,4777738000.0,,27106000.0,,,10115976000.0,-18833000.0,,,8956311000.0,,,,,76120000.0,,,,-176988000.0,,,,75625000.0,,,18048000.0,,,,-56785000.0,0.0,,,,14880000.0,14833000.0,429529000.0,,,,,5072717000.0,140818000.0,,,,,171213000.0,,,18071000.0,,,603898000.0,137791000.0,3170000.0,,29957000.0,,-34940000.0,,35811000.0,,4639947000.0,5183000.0,7210319000.0,-813097000.0,,-93503000.0,231878000.0,,,,-101191000.0,-1745992000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,11709000.0,71464000.0,-51000000.0,88381000.0,45887000.0,4765160000.0,435416000.0,-287654000.0,435416000.0,-15555000.0,171646000.0,4195317000.0,-824008000.0,161113000.0,96518000.0,,67537000.0,9740807000.0,-399061000.0,262742000.0,4195317000.0,161113000.0,-924000.0,1464696000.0,-19502000.0,4180000.0,96620000.0,-42631000.0,,141875000.0,36541000.0,7201825000.0,-66182000.0,-97630000.0,796748000.0,479054000.0,4711809000.0,-11281000.0,111881000.0,64778000.0,429529000.0,4180000.0,141875000.0,141875000.0,141875000.0,511157000.0,294621000.0,,,9367115000.0,,,8947287000.0,141875000.0,56043000.0,178959000.0,47579000.0,383037000.0,495736000.0,4808327000.0,34069000.0,59231000.0,,1464696000.0,9740807000.0,-16681000.0,,435416000.0,8947287000.0,383037000.0,-554956000.0,,393614000.0,-160609000.0,137241000.0,-1745462000.0,0.0,-460001000.0,,2940000.0,373692000.0,75385000.0,,,-57649000.0,,111881000.0,-665947000.0,-66182000.0,383037000.0,28993000.0,-44453000.0,,22966000.0,79050000.0,141875000.0,,3939000.0,172673000.0,435416000.0,4765160000.0,122434000.0,-526022000.0,227595000.0,,922304000.0,172005000.0,688235000.0,9367115000.0,2321000.0,,479054000.0,373692000.0,96518000.0,21829000.0,4808327000.0,32470000.0,,-279119000.0,383037000.0,36541000.0,-41425000.0,4711809000.0,-802000.0,7201825000.0,-824008000.0,,-130684000.0,239542000.0,,-382722000.0,112882000.0,-438168000.0,-1745462000.0,211978000.0,234069000.0,,-219885000.0,266073000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,149885000.0,,67770000.0,67388000.0,,469494000.0,25019000.0,469494000.0,,5772000.0,,,164510000.0,,,58704000.0,,,,4451073000.0,,,1519026000.0,-6280000.0,,102142000.0,,,,,,,-97744000.0,,,,,,62773000.0,141875000.0,4188000.0,166894000.0,,166894000.0,,,,7030000.0,9658070000.0,,,,,53624000.0,-54954000.0,,400492000.0,149885000.0,5106047000.0,,53197000.0,,,10061835000.0,-3661000.0,,,9206149000.0,,,,,627000.0,,,,0.0,,,,80332000.0,,,32075000.0,,,,-27678000.0,400492000.0,,,,965000.0,-161597000.0,166894000.0,,,,,4787735000.0,140439000.0,,,18277000.0,,182474000.0,,,24077000.0,-41153000.0,,403765000.0,99156000.0,-23170000.0,,37444000.0,,-201128000.0,,76786000.0,,5006891000.0,15133000.0,7404470000.0,-856620000.0,,-83386000.0,241178000.0,,,,36731000.0,-1801679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,115643000.0,,51139000.0,77595000.0,,473604000.0,-10444000.0,473604000.0,,22170000.0,,,160398000.0,,,60303000.0,,,,4464774000.0,,,1463427000.0,-37337000.0,,101475000.0,,,,,,,-101420000.0,,,,,,64269000.0,166894000.0,4198000.0,156450000.0,,156450000.0,,,,4112000.0,9597535000.0,,,,,55423000.0,0.0,,436964000.0,115643000.0,5122190000.0,,36566000.0,,,9988471000.0,-29619000.0,,,9216381000.0,,,,,10594000.0,,,,0.0,,,,84350000.0,,,-51024000.0,,,,-61798000.0,436964000.0,,,,-3203000.0,64145000.0,156450000.0,,,,,4722273000.0,118352000.0,,,-11522000.0,,185825000.0,,,-480000.0,-198750000.0,,390936000.0,98326000.0,1459000.0,,34800000.0,,-193363000.0,,71009000.0,,5023864000.0,-11830000.0,7381101000.0,-906070000.0,,-111740000.0,246128000.0,,,,-190232000.0,-1835280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,268313000.0,,55763000.0,42176000.0,,548038000.0,245280000.0,548038000.0,,1102000.0,,,160126000.0,,,58447000.0,,,,4380652000.0,,,1396840000.0,-71217000.0,,99556000.0,,,,,,,-100590000.0,,,,,,64378000.0,156450000.0,4199000.0,401730000.0,,401730000.0,,,,272000.0,9345515000.0,,,,,53991000.0,0.0,,476744000.0,268313000.0,5112927000.0,,41190000.0,,,9953079000.0,-1269000.0,,,9048471000.0,,,,,8754000.0,,,,0.0,,,,83494000.0,,,63158000.0,,,,-44128000.0,476744000.0,,,,4669000.0,167738000.0,401730000.0,,,,,4697587000.0,76841000.0,,,62298000.0,,183050000.0,,,-40308000.0,-49591000.0,,607564000.0,98334000.0,0.0,,34280000.0,,-302058000.0,,88656000.0,,5014593000.0,24238000.0,7183567000.0,-950905000.0,,-66328000.0,241497000.0,,,,-190771000.0,-1864904000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,35581000.0,36194000.0,72235000.0,61608000.0,61409000.0,4632417000.0,482054000.0,-252962000.0,0.0,-21711000.0,1166000.0,4221401000.0,-996058000.0,164326000.0,104496000.0,,65337000.0,9663630000.0,-635377000.0,257855000.0,4221401000.0,164326000.0,-54954000.0,1319776000.0,250000.0,4199000.0,101540000.0,-89631000.0,,148768000.0,62766000.0,7244663000.0,-64982000.0,-100600000.0,30210000.0,570035000.0,4789608000.0,10166000.0,124290000.0,66435000.0,401730000.0,4199000.0,148768000.0,148768000.0,148768000.0,496115000.0,316906000.0,,-4201000.0,9320293000.0,,,9123344000.0,148768000.0,51317000.0,0.0,17723000.0,481213000.0,36194000.0,4894104000.0,34667000.0,47035000.0,,1319776000.0,9663630000.0,-3578000.0,,482054000.0,9123344000.0,481213000.0,-462155000.0,,397053000.0,15606000.0,141260000.0,-1878681000.0,,0.0,,7213000.0,343337000.0,80743000.0,,,-108585000.0,,124290000.0,0.0,-64982000.0,0.0,6893000.0,-38127000.0,,15292000.0,1949000.0,148768000.0,,34520000.0,177987000.0,0.0,4632417000.0,154883000.0,-884642000.0,213911000.0,-58887000.0,946673000.0,182283000.0,713959000.0,9320293000.0,38074000.0,-7056000.0,570035000.0,343337000.0,104496000.0,0.0,4894104000.0,34998000.0,,-188093000.0,0.0,62766000.0,-64376000.0,4789608000.0,6788000.0,7244663000.0,-996058000.0,,-200701000.0,247620000.0,,-400354000.0,141875000.0,-291105000.0,-1878681000.0,261683000.0,232714000.0,,-296550000.0,236281000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,181513000.0,,87000000.0,80118000.0,,515032000.0,120143000.0,515032000.0,,3303000.0,,,158528000.0,,,60979000.0,,,,4380346000.0,,,1261736000.0,-6050000.0,,103472000.0,,,,,,,-106762000.0,,,,,,61666000.0,148768000.0,4207000.0,268911000.0,,268911000.0,,,,5799000.0,9382783000.0,,,,,50636000.0,-4556000.0,,465434000.0,181513000.0,5091367000.0,,72427000.0,,,9833697000.0,-5844000.0,,,9305534000.0,,,,,219000.0,,,,,,,,82427000.0,,,18098000.0,,,,-76870000.0,0.0,,,,6949000.0,-5826000.0,268911000.0,,,,,4617211000.0,139357000.0,,,12340000.0,,185899000.0,,,27490000.0,-18988000.0,,450914000.0,104670000.0,-3744000.0,,40524000.0,,-78529000.0,,63312000.0,,4986697000.0,7730000.0,7389029000.0,-1015995000.0,,-117373000.0,246878000.0,,,,-55544000.0,-1916505000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,144584000.0,,89512000.0,73691000.0,,515133000.0,-76728000.0,0.0,,9033000.0,,,162148000.0,,,63915000.0,,,,4730371000.0,,,1203273000.0,-88695000.0,,100189000.0,,,,,,,-106937000.0,,,,,,67630000.0,268911000.0,4212000.0,192183000.0,,192183000.0,,,,-3621000.0,9812574000.0,,,,,52821000.0,0.0,,511957000.0,144584000.0,5441653000.0,,74939000.0,,,10190372000.0,-7126000.0,,,9774559000.0,,,,,0.0,,,,,,,,96145000.0,,,-25851000.0,,,,-59592000.0,0.0,,,,166000.0,-166153000.0,192183000.0,,,,,4626628000.0,74252000.0,,,-13634000.0,,196334000.0,,,-44532000.0,-27656000.0,,377798000.0,104786000.0,-65598000.0,,32325000.0,,-317841000.0,,75019000.0,,5336867000.0,-586000.0,7832657000.0,-1033535000.0,,-297769000.0,260249000.0,,,,-55159000.0,-1941902000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,183908000.0,,194708000.0,104554000.0,,563926000.0,-37993000.0,0.0,,3751000.0,,,161158000.0,,,63696000.0,,,,4697317000.0,,,1164548000.0,-7379000.0,,102413000.0,,,,,,,-107050000.0,,,,,,70618000.0,192183000.0,4215000.0,154190000.0,,154190000.0,,,,990000.0,9955139000.0,,,,,51578000.0,0.0,,559407000.0,183908000.0,5457514000.0,,180135000.0,,,10293211000.0,0.0,,,9821261000.0,,,,,3561000.0,,,,,,,,95937000.0,,,19364000.0,,,,-68620000.0,0.0,,,,592000.0,99886000.0,154190000.0,,,,,4712475000.0,158432000.0,,,36583000.0,,198350000.0,,,37666000.0,-12958000.0,,338072000.0,104858000.0,-14431000.0,,32233000.0,,-234188000.0,,77123000.0,,5352656000.0,5366000.0,7883798000.0,-945949000.0,,-60873000.0,262046000.0,,,,-321787000.0,-1937463000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,3780000.0,119338000.0,126705000.0,52780000.0,74474000.0,4774785000.0,561042000.0,33132000.0,0.0,-89356000.0,7787000.0,4620298000.0,-1006578000.0,172386000.0,111143000.0,17879000.0,67207000.0,10285728000.0,-717494000.0,273093000.0,4620298000.0,172386000.0,-11445000.0,1127453000.0,-15658000.0,4220000.0,105118000.0,-48352000.0,,187322000.0,90235000.0,8062820000.0,45122000.0,-107124000.0,23874000.0,629343000.0,5272820000.0,-1095000.0,129509000.0,73179000.0,154190000.0,4220000.0,187322000.0,187322000.0,187322000.0,563940000.0,350123000.0,,-11228000.0,9852007000.0,,,10018226000.0,187322000.0,49823000.0,-6889000.0,-41698000.0,395577000.0,119338000.0,5383963000.0,102107000.0,38207000.0,,1127453000.0,10285728000.0,-225000.0,,561042000.0,10018226000.0,395577000.0,-582765000.0,,399407000.0,0.0,136451000.0,-1955406000.0,,,,-8060000.0,433721000.0,92187000.0,,,-73784000.0,,129509000.0,0.0,45122000.0,0.0,38554000.0,-13195000.0,,-49405000.0,198798000.0,187322000.0,,22438000.0,365707000.0,0.0,4774785000.0,150204000.0,-816000000.0,203759000.0,-36384000.0,993897000.0,197305000.0,749530000.0,9852007000.0,27614000.0,-34243000.0,629343000.0,433721000.0,111143000.0,-5583000.0,5383963000.0,31563000.0,,-185442000.0,0.0,90235000.0,-62173000.0,5272820000.0,7727000.0,8062820000.0,-1006578000.0,,-106750000.0,264512000.0,,-427873000.0,148768000.0,-285004000.0,-1955406000.0,384506000.0,244367000.0,,-93845000.0,424001000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,216540000.0,,310342000.0,280759000.0,,602821000.0,33655000.0,0.0,,10258000.0,,,178367000.0,,,69974000.0,,,,5721251000.0,,,991581000.0,-7376000.0,,113125000.0,,,,,,,-113400000.0,,,,,,74569000.0,187322000.0,4229000.0,220977000.0,,220977000.0,,,,-5981000.0,11261126000.0,,,,,52578000.0,-190278000.0,,529562000.0,216540000.0,6526956000.0,,295769000.0,,,11733888000.0,97604000.0,,,11499478000.0,,,,,700000.0,,,,,,,,100357000.0,,,4580000.0,,,,50956000.0,0.0,,,8394000.0,292000.0,-660906000.0,220977000.0,,,,,5013174000.0,168903000.0,,,11985000.0,,213482000.0,,,41756000.0,-29720000.0,,472762000.0,111357000.0,-131407000.0,,36259000.0,,-556441000.0,,105253000.0,,6415599000.0,12717000.0,9491884000.0,-809849000.0,,-569132000.0,283456000.0,,,,478021000.0,-2007594000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,122905000.0,,127000000.0,101110000.0,,591097000.0,-75145000.0,0.0,,3214000.0,,,177768000.0,,,72809000.0,,,,5537772000.0,,,904551000.0,-14989000.0,,113581000.0,,,,,,,-113623000.0,,,,,,80155000.0,220977000.0,4233000.0,145832000.0,,145832000.0,,,,598000.0,11120714000.0,,,,,56130000.0,-257000.0,,548756000.0,122905000.0,6331790000.0,,112427000.0,,,11467304000.0,-33701000.0,,,11481380000.0,,,,,58618000.0,,,,,,,,107671000.0,,,-43020000.0,,,,-1906000.0,0.0,,,3760000.0,50437000.0,127975000.0,145832000.0,,,,,4973586000.0,205855000.0,,,-12366000.0,,221252000.0,,,69570000.0,-27428000.0,,346590000.0,111455000.0,3760000.0,,32319000.0,,-141915000.0,,24251000.0,,6220335000.0,-3628000.0,9426682000.0,-796571000.0,,-94193000.0,294061000.0,,,,-326025000.0,-2054698000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,177839000.0,,77572000.0,53419000.0,,621521000.0,35081000.0,0.0,,2095000.0,,,172758000.0,,,71486000.0,,,,5498586000.0,,,845839000.0,-5443000.0,,135851000.0,,,,,,,-113722000.0,,,,,,103708000.0,145832000.0,4234000.0,180913000.0,,180913000.0,,,,5011000.0,11034106000.0,,,,,54031000.0,0.0,,559767000.0,177839000.0,6324326000.0,,62999000.0,,,11413984000.0,-691000.0,,,11506622000.0,,,,,12244000.0,,,,,,,,81045000.0,,,18590000.0,,,,-14744000.0,0.0,,,3158000.0,2234000.0,12806000.0,180913000.0,,,,,4927714000.0,185447000.0,,,39084000.0,,216896000.0,,,27708000.0,-30805000.0,,379878000.0,111480000.0,-3184000.0,,30223000.0,,-43246000.0,,12189000.0,,6212846000.0,2844000.0,9414247000.0,-832746000.0,,-80033000.0,288382000.0,,,,-155564000.0,-2092375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,76170000.0,-23583000.0,21365000.0,379201000.0,339117000.0,5046300000.0,584019000.0,8621000.0,0.0,-130769000.0,3141000.0,5376310000.0,-572335000.0,175252000.0,115182000.0,18465000.0,77861000.0,11344171000.0,-512854000.0,344527000.0,5376310000.0,175252000.0,-190535000.0,750124000.0,-15341000.0,4166000.0,123127000.0,-43149000.0,,189534000.0,7565000.0,9453489000.0,5588000.0,-115088000.0,18708000.0,493701000.0,6047038000.0,164000.0,150059000.0,86095000.0,180913000.0,4166000.0,189534000.0,189534000.0,189534000.0,732334000.0,388955000.0,,-2495000.0,10955561000.0,,,11568809000.0,189534000.0,56152000.0,0.0,55145000.0,536112000.0,-23583000.0,6162220000.0,168916000.0,360020000.0,,750124000.0,11344171000.0,-29712000.0,,584019000.0,11568809000.0,536112000.0,-861309000.0,,485684000.0,4608000.0,135082000.0,-2115320000.0,,,,-2867000.0,388610000.0,99882000.0,,,-82833000.0,,150059000.0,-175000000.0,5588000.0,0.0,2212000.0,33500000.0,3153000.0,2182000.0,541490000.0,189534000.0,,60230000.0,831215000.0,0.0,5046300000.0,172129000.0,-1434259000.0,218891000.0,-38539000.0,1166769000.0,223009000.0,874639000.0,10955561000.0,29882000.0,-3656000.0,493701000.0,388610000.0,115182000.0,62000.0,6162220000.0,36281000.0,,-692657000.0,0.0,7565000.0,-102683000.0,6047038000.0,48297000.0,9453489000.0,-572335000.0,,-117951000.0,300870000.0,,-455833000.0,187322000.0,-509286000.0,-2115320000.0,774405000.0,292130000.0,,-91609000.0,894115000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,136956000.0,,140713000.0,115258000.0,,566206000.0,32466000.0,0.0,,111411000.0,,,174005000.0,,,69025000.0,,,,5162462000.0,,,708302000.0,-6420000.0,,123078000.0,,,,,,,-117030000.0,,,,,,84856000.0,189534000.0,4215000.0,222000000.0,,222000000.0,,,,1247000.0,10829356000.0,,,,,52451000.0,0.0,,557427000.0,136956000.0,5932004000.0,,128529000.0,,,11249361000.0,503000.0,,,11501720000.0,,,,,1850000.0,,,,,,,,105099000.0,,,-18886000.0,,,,7496000.0,0.0,,,7877000.0,231000.0,127802000.0,222000000.0,,,,,5182619000.0,183945000.0,,,8869000.0,,228177000.0,,,46638000.0,-17505000.0,,420005000.0,116631000.0,7877000.0,,34747000.0,,-227176000.0,,5716000.0,,5815373000.0,12112000.0,9346355000.0,-550103000.0,,-62530000.0,297202000.0,,,,-232292000.0,-2155365000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,78891000.0,,203409000.0,165578000.0,,555299000.0,115815000.0,0.0,,45102000.0,,,172702000.0,,,69014000.0,,,,5188817000.0,,,526274000.0,-54283000.0,,116594000.0,,,,,,,-118428000.0,,,,,,82753000.0,222000000.0,4232000.0,337815000.0,,337815000.0,,,,1304000.0,10858100000.0,,,,,50479000.0,-1325000.0,,662470000.0,78891000.0,5947747000.0,,190787000.0,,,11392432000.0,-6809000.0,,,11665019000.0,,,,,500000.0,,,,,,,,105880000.0,,,-87521000.0,,,,7150000.0,0.0,,,3675000.0,230000.0,183547000.0,337815000.0,,,,,5314127000.0,135408000.0,,,-13566000.0,,222474000.0,,,2176000.0,-8655000.0,,534332000.0,116857000.0,-42837000.0,,32656000.0,,-216488000.0,,7006000.0,,5830890000.0,-246000.0,9465294000.0,-465348000.0,,-172830000.0,291488000.0,,,,-146623000.0,-2199725000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,228679000.0,,-43545000.0,-51319000.0,,569107000.0,-167270000.0,0.0,,150296000.0,,,171474000.0,,,70293000.0,,,,5000041000.0,,,485941000.0,-52274000.0,,128630000.0,,,,,,,-118654000.0,,,,,,96827000.0,337815000.0,4282000.0,170545000.0,,170545000.0,,,,1228000.0,10840546000.0,,,,,46552000.0,-1141000.0,,466968000.0,228679000.0,5774140000.0,,-55602000.0,,,11206102000.0,-9677000.0,,,11902540000.0,,,,,57000.0,,,,,,,,86153000.0,,,73423000.0,,,,6145000.0,0.0,,,3740000.0,227000.0,-63106000.0,170545000.0,,,,,5301457000.0,131591000.0,,,28628000.0,,214783000.0,,,-11788000.0,-23898000.0,,365556000.0,118136000.0,-2844000.0,,30711000.0,,-1081255000.0,,8141000.0,,5656004000.0,61426000.0,9682085000.0,-628826000.0,,-141902000.0,285076000.0,,,,-332843000.0,-2220455000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,2437000.0,147570000.0,165383000.0,78273000.0,69836000.0,5256139000.0,404137000.0,-28059000.0,0.0,-38315000.0,586000.0,5066368000.0,-676867000.0,181823000.0,270268000.0,19071000.0,79193000.0,11230600000.0,-804527000.0,355320000.0,5066368000.0,181823000.0,-2466000.0,512310000.0,-23944000.0,4282000.0,120876000.0,-136627000.0,,142486000.0,8101000.0,9729783000.0,5766000.0,-119933000.0,307395000.0,592096000.0,5557458000.0,-7886000.0,145751000.0,90884000.0,170545000.0,4282000.0,142486000.0,142486000.0,142486000.0,615894000.0,394089000.0,,-10350000.0,10883094000.0,,,12008075000.0,142486000.0,43067000.0,0.0,921000.0,284161000.0,147570000.0,5827726000.0,68025000.0,66193000.0,,512310000.0,11230600000.0,-20923000.0,,404137000.0,12008075000.0,284161000.0,-471026000.0,,489178000.0,30000.0,128295000.0,-2278292000.0,55068000.0,,,-6571000.0,347506000.0,96957000.0,,-1075000.0,-23350000.0,,145751000.0,0.0,5766000.0,0.0,-47048000.0,-36906000.0,3779000.0,233000.0,-82860000.0,142486000.0,,72545000.0,330612000.0,0.0,5256139000.0,164950000.0,-2000971000.0,192549000.0,-31817000.0,1170792000.0,217833000.0,883267000.0,10883094000.0,30999000.0,-36395000.0,592096000.0,347506000.0,270268000.0,-511000.0,5827726000.0,30181000.0,,-476052000.0,0.0,8101000.0,-56334000.0,5557458000.0,-747000.0,9729783000.0,-676867000.0,,-93764000.0,297026000.0,,-474045000.0,189534000.0,-92769000.0,-2278292000.0,299353000.0,287525000.0,,-86453000.0,378850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
