,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,annualIncomeTaxPayable,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualDilutedEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicAverageShares,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,trailingOperatingExpense,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyPretaxIncome,quarterlyOperatingIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyBasicEPS,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyBasicAverageShares,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1356912000,250258000.0,,6303684000.0,,97879000.0,0.0,96830000.0,-7007000.0,691553000.0,1327729000.0,1327729000.0,,,3753638000.0,1385771000.0,691553000.0,,304492000.0,1066328000.0,2074000.0,206882000.0,,3719617000.0,1755418000.0,18564000.0,280293000.0,66389000.0,379508000.0,1385771000.0,-215301000.0,66389000.0,2605023000.0,,273471000.0,6303684000.0,-216831000.0,,477672000.0,66389000.0,0.95,1133736000.0,-1366000.0,329810000.0,,,477672000.0,477672000.0,387871000.0,,587590000.0,828649000.0,80693000.0,,273471000.0,69536000.0,0.0,1755418000.0,15402000.0,477672000.0,16153000.0,,553799000.0,553799000.0,-73296000.0,,,63878000.0,3.63,2584067000.0,0.0,,12879000.0,97879000.0,659498000.0,0.0,159733000.0,1692852000.0,215747000.0,0.0,477672000.0,477672000.0,,9463000.0,7644000.0,10888000.0,74713000.0,,2550046000.0,311945000.0,,,3758324000.0,250258000.0,,9037000.0,3.61,,,,387871000.0,369331000.0,,1110550000.0,159733000.0,68988000.0,-2050954000.0,380842000.0,802000.0,-303000.0,,,,0.0,,-208294000.0,206882000.0,165727000.0,3719617000.0,0.0,53599000.0,80693000.0,-654818000.0,1133736000.0,12703000.0,-2065472000.0,,1692852000.0,802000.0,4297922000.0,5787980000.0,9463000.0,3753638000.0,6109000.0,2872000.0,158372000.0,,,1490058000.0,14082000.0,,379296000.0,-13177000.0,145084000.0,329810000.0,69306000.0,,1702000.0,-2065472000.0,1110550000.0,-129139000.0,-7007000.0,9939000.0,,250893000.0,2605023000.0,,,,,1435659000.0,289043000.0,-73296000.0,79092000.0,95860000.0,-7007000.0,2550046000.0,0.96,,,828649000.0,2584067000.0,-17079000.0,69095000.0,3758324000.0,2074000.0,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,7261845000.0,,87320000.0,0.0,642495000.0,,,,2253020000.0,,,3815239000.0,,843851000.0,,,1109749000.0,,192598000.0,,,2659630000.0,,,50567000.0,,1394062000.0,,50495000.0,,,290224000.0,,,,,50495000.0,0.72,1230250000.0,-6387000.0,319290000.0,,,1120167000.0,1120167000.0,,,,,70907000.0,,290224000.0,69897000.0,,,19156000.0,1120167000.0,,,569356000.0,,-211051000.0,,,60349000.0,,3537261000.0,0.0,,14380000.0,,,,,,-102226000.0,,,,,22067000.0,-50134000.0,,,,,,,,,,,,,,-120814000.0,,459397000.0,377066000.0,,,82242000.0,,,477672000.0,806000.0,,,,,,,,,,3723218000.0,0.0,,,-539039000.0,,10732000.0,,,1729916000.0,,,,,,8222000.0,5504000.0,140804000.0,,,,,,,,-157652000.0,,,,-5985000.0,,,937975000.0,,,,,2655518000.0,,,27619000.0,,1486815000.0,-38944000.0,-63282000.0,61299000.0,86842000.0,-147769000.0,3446606000.0,0.73,,,877631000.0,,,69375000.0,1729916000.0,10033000.0,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,8508964000.0,,156303000.0,0.0,-951422000.0,,,,2450584000.0,,,5238769000.0,,1163699000.0,,,1462243000.0,,281471000.0,,,3059709000.0,,,85743000.0,,1690622000.0,,84572000.0,,,380858000.0,,,,,84572000.0,1.16,1591552000.0,1097000.0,452822000.0,,,168745000.0,168745000.0,,,,,97228000.0,,380858000.0,72867000.0,,,25312000.0,168745000.0,,,800529000.0,,-384510000.0,,,80643000.0,,4404671000.0,0.0,,-1759000.0,,,,,,70043000.0,,,,,38742000.0,9579000.0,,,,,,,,,,,,,,-51643000.0,,729034000.0,514056000.0,,,49806000.0,,,1120167000.0,807000.0,,,,,,,,,,4095650000.0,0.0,,,-1234744000.0,,23240000.0,,,2594256000.0,,,,,,20167000.0,3994000.0,214938000.0,,,,,,,,-26431000.0,,,,-10268000.0,,,-730329000.0,,,,,2740090000.0,,,2240000.0,,1976299000.0,152858000.0,-82815000.0,108983000.0,133198000.0,-301695000.0,3270195000.0,1.17,,,1344962000.0,,,72406000.0,2594256000.0,5308000.0,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,8564157000.0,,135322000.0,0.0,-105165000.0,,,,2257391000.0,,,5375694000.0,,1164172000.0,,,1444646000.0,,286932000.0,,,2845301000.0,,,120112000.0,,1713883000.0,,119068000.0,,,340987000.0,,,,,119068000.0,1.63,1612696000.0,-1168000.0,452588000.0,,,63580000.0,63580000.0,,,,,107507000.0,,340987000.0,73087000.0,0.0,,25630000.0,63580000.0,,,811116000.0,,-109428000.0,,,81550000.0,,4230524000.0,0.0,,11356000.0,,,,,,103633000.0,,,,,42205000.0,-5369000.0,,,,,,,,,,,,,,5865000.0,,727770000.0,516890000.0,,,146225000.0,,,168745000.0,808000.0,,,,,,,,,,4324485000.0,0.0,,,-1281778000.0,,28993000.0,-2243036000.0,,2683984000.0,,,,,,13673000.0,4336000.0,256285000.0,,,,,,,,16195000.0,,,,-23546000.0,,,-211529000.0,,,,,2859158000.0,,,8774000.0,,1961536000.0,213059000.0,-109426000.0,149105000.0,175903000.0,-2000.0,3188463000.0,1.64,,,1385223000.0,,,72575000.0,4927020000.0,11212000.0,,,,,,,,,,,,,,,,,,,,,,
1388448000,348786000.0,,8494177000.0,,124447000.0,0.0,-9514000.0,0.0,1076824000.0,2132790000.0,2132790000.0,,,5408459000.0,1736092000.0,1076824000.0,,445571000.0,1411307000.0,1095000.0,308848000.0,,4461057000.0,2703060000.0,69489000.0,308871000.0,110764000.0,546931000.0,1736092000.0,-810016000.0,94651000.0,2953809000.0,,361809000.0,8494177000.0,-106773000.0,,54066000.0,94651000.0,,1572325000.0,-2656000.0,445823000.0,,,54066000.0,54066000.0,631732000.0,,525163000.0,1320811000.0,145230000.0,,361809000.0,,0.0,2703060000.0,22148000.0,54066000.0,46776000.0,,811602000.0,811602000.0,-105027000.0,,,86329000.0,4.86,4023871000.0,0.0,,7662000.0,124447000.0,846688000.0,0.0,178689000.0,2701743000.0,87163000.0,0.0,54066000.0,54066000.0,,44884000.0,25713000.0,-96313000.0,92246000.0,,3085718000.0,477672000.0,,,4950149000.0,348786000.0,,-62525000.0,4.82,,70279000.0,,631732000.0,512797000.0,,1373878000.0,178689000.0,71773000.0,-3987915000.0,63580000.0,808000.0,-9114000.0,,,,0.0,,-366550000.0,308848000.0,-423606000.0,4461057000.0,0.0,78385000.0,145230000.0,-932354000.0,1572325000.0,15420000.0,-2248406000.0,,2701743000.0,808000.0,5427945000.0,7348754000.0,44884000.0,5408459000.0,27427000.0,4477000.0,234661000.0,,,1920809000.0,18311000.0,,158613000.0,31639000.0,-4125000.0,445823000.0,72301000.0,,-22726000.0,-2248406000.0,1373878000.0,-102890000.0,-443466000.0,-172013000.0,,367186000.0,2953809000.0,,,8143000.0,,1924104000.0,198190000.0,-111027000.0,126184000.0,150988000.0,6000000.0,3085718000.0,,,,1320811000.0,4023871000.0,-20211000.0,,4950149000.0,1095000.0,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,8681488000.0,,109706000.0,0.0,18579000.0,,,,1811789000.0,,,5418214000.0,,1192773000.0,,,1331740000.0,,248966000.0,,,2344529000.0,,,81053000.0,,1721792000.0,,81081000.0,,,350620000.0,,,,,81081000.0,1.11,1632236000.0,-4890000.0,423034000.0,,,72645000.0,72645000.0,,,,,681939000.0,,350620000.0,73282000.0,,,22096000.0,72645000.0,,,796896000.0,,-122062000.0,,,80984000.0,,4188044000.0,0.0,,15332000.0,,,,,,-193087000.0,,,,,42072000.0,-65645000.0,,,,,,,,,,,,,,-114755000.0,,697366000.0,481355000.0,,,115609000.0,,,54066000.0,810000.0,,,,,,,,,,4484940000.0,0.0,,,-1363016000.0,,22696000.0,-2310736000.0,,2745057000.0,,,,,,4661000.0,7614000.0,206829000.0,,,,,,,,-235910000.0,,,,-9814000.0,,,213043000.0,,,,,3034890000.0,,,6276000.0,,1813095000.0,-71006000.0,-122081000.0,103749000.0,130735000.0,,3263274000.0,1.11,,,1843515000.0,,,72742000.0,5055793000.0,15256000.0,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,8881681000.0,,118920000.0,0.0,-2601000.0,,,,1807609000.0,,,5502592000.0,,1280046000.0,,,1473435000.0,,297856000.0,,,2335861000.0,,,152861000.0,,1730713000.0,,152750000.0,,,352564000.0,,,,,152750000.0,2.08,1644768000.0,1555000.0,409332000.0,,,70044000.0,70044000.0,,,,,640179000.0,,352564000.0,73297000.0,,,20702000.0,70044000.0,,,792260000.0,,-127616000.0,,,83754000.0,,4208381000.0,0.0,,-5572000.0,,,,,,41264000.0,,,,,36947000.0,-8955000.0,,,,,,,,,,,,,,-85929000.0,,711807000.0,574812000.0,,,135379000.0,,,72645000.0,810000.0,,,,,,,,,,4664609000.0,0.0,,,-2127465000.0,,50240000.0,-2378705000.0,,2830202000.0,,,,,,4090000.0,6583000.0,307557000.0,,,,,,,,-66532000.0,,,,-12170000.0,,,-44680000.0,,,,,3187640000.0,,,546000.0,,2048247000.0,168880000.0,-127616000.0,203101000.0,222248000.0,,3379089000.0,2.1,,,1872520000.0,,,72832000.0,5208907000.0,12838000.0,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,8701460000.0,,111817000.0,0.0,35525000.0,,,,1806821000.0,,,5332646000.0,,1226818000.0,,,1434236000.0,,283023000.0,,,2293585000.0,,,151260000.0,,1668520000.0,,151266000.0,,,342729000.0,,,,,151266000.0,2.06,1640487000.0,2374000.0,374947000.0,,,105569000.0,105569000.0,,,,,606826000.0,,342729000.0,73376000.0,,,34786000.0,105569000.0,,,746304000.0,,-141883000.0,,,85167000.0,,4124942000.0,0.0,,-8333000.0,,,,,,83666000.0,,,,,42218000.0,-34275000.0,,,,,,,,,,,,,,13441000.0,,715099000.0,556422000.0,,,-122885000.0,,,70044000.0,811000.0,,,,,,,,,,4570725000.0,0.0,,,-2790697000.0,,30021000.0,-2402351000.0,,2772722000.0,,,,,,5327000.0,7300000.0,301234000.0,,,,,,,,-16988000.0,,,,-22858000.0,,,-41776000.0,,,,,3340211000.0,,,4728000.0,,1990658000.0,225549000.0,-141883000.0,181281000.0,213693000.0,0.0,3368814000.0,2.08,,,1831357000.0,,,72864000.0,5175073000.0,20639000.0,,,,,,,,,,,,,,,,,,,,,,
1419984000,531965000.0,,8285544000.0,,103108000.0,0.0,-7692000.0,0.0,1081493000.0,1402135000.0,1402135000.0,,,5153274000.0,1604352000.0,1081493000.0,,663891000.0,1409843000.0,,298033000.0,,4418006000.0,1906917000.0,16497000.0,345570000.0,147080000.0,772796000.0,1604352000.0,-565652000.0,146868000.0,3487079000.0,,335483000.0,8285544000.0,-25550000.0,,97877000.0,146868000.0,,1543313000.0,-9737000.0,401674000.0,,,97877000.0,97877000.0,622360000.0,,662188000.0,1955814000.0,867388000.0,,335483000.0,,,1906917000.0,20623000.0,97877000.0,12828000.0,,702009000.0,702009000.0,-174091000.0,,,95665000.0,7.3,3862731000.0,0.0,,-10527000.0,103108000.0,1107668000.0,0.0,-429321000.0,2703210000.0,168541000.0,0.0,97877000.0,97877000.0,,31574000.0,41859000.0,-107705000.0,98207000.0,,3132270000.0,54066000.0,,,5130213000.0,531965000.0,,-24026000.0,7.25,,79538000.0,,622360000.0,541603000.0,,1381396000.0,-429321000.0,72837000.0,-9390992000.0,105569000.0,811000.0,-10698000.0,,,,0.0,,-561804000.0,298033000.0,43811000.0,4418006000.0,0.0,131637000.0,867388000.0,-3109814000.0,1543313000.0,28680000.0,-2427003000.0,,2703210000.0,811000.0,5649254000.0,7803446000.0,31574000.0,5153274000.0,2419000.0,6464000.0,292048000.0,,,2154192000.0,27961000.0,,100384000.0,-9100000.0,49254000.0,401674000.0,73363000.0,,20816000.0,-2427003000.0,1381396000.0,-152137000.0,-3867000.0,-270176000.0,,532254000.0,3487079000.0,,,1278000.0,,1951446000.0,338765000.0,-170224000.0,175760000.0,206120000.0,0.0,3132270000.0,,,,1955814000.0,3862731000.0,-67016000.0,,5130213000.0,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,8284622000.0,,168455000.0,0.0,9164000.0,,,,606080000.0,,,5080803000.0,,1164732000.0,,,1369234000.0,,274301000.0,,,1168847000.0,,,22504000.0,,1553155000.0,,22346000.0,,,468169000.0,,,,,22346000.0,0.3,1505632000.0,1083000.0,394312000.0,,,107041000.0,107041000.0,,,,,1831987000.0,,468169000.0,73530000.0,,,16449000.0,107041000.0,,,661846000.0,,-109122000.0,,,85656000.0,,4060827000.0,0.0,,15426000.0,,,,,,-155440000.0,,,,,37767000.0,7758000.0,,,,,,,,,,,,,,-114966000.0,,634264000.0,511943000.0,,,-655394000.0,,,97877000.0,812000.0,,,,,,,,,,4219931000.0,0.0,,,-5054102000.0,,5904000.0,-2438448000.0,,2618633000.0,,,,,,6657000.0,8436000.0,130513000.0,,,,,,,,-172741000.0,,,,308000.0,,,175304000.0,,,,,3509814000.0,,,8225000.0,,1881177000.0,-49646000.0,-105794000.0,28408000.0,43774000.0,-3328000.0,3203819000.0,0.31,,,2891980000.0,,,72988000.0,5057081000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,10165670000.0,,232060000.0,0.0,64046000.0,,,,1777828000.0,,,6557048000.0,,1397615000.0,,,1426604000.0,,352084000.0,,,2549257000.0,,,186774000.0,,2294214000.0,,186492000.0,,,359313000.0,,,,,186332000.0,2.53,1592403000.0,-2928000.0,518065000.0,,,171087000.0,171087000.0,,,,,1719864000.0,,359313000.0,73756000.0,,,16838000.0,171087000.0,,,931296000.0,,-1320456000.0,,,88011000.0,,5550788000.0,0.0,,-7047000.0,,,,,,194537000.0,,,,,40394000.0,29688000.0,,,,,,,,,,,,,,-72708000.0,,727676000.0,615129000.0,,,-625572000.0,,,107041000.0,821000.0,,,,,,,,,,4608234000.0,0.0,,,-4367317000.0,,49276000.0,-2511539000.0,,3014751000.0,,,,,,7161000.0,7760000.0,340899000.0,,,,,,,,39515000.0,,,,-13008000.0,,,1063709000.0,,,,,3696272000.0,,,11157000.0,,2041733000.0,317165000.0,-122628000.0,236050000.0,255816000.0,-1197828000.0,3608622000.0,2.54,,,3001531000.0,,,73264000.0,5526290000.0,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,10064482000.0,,238446000.0,0.0,-60371000.0,,,,1263176000.0,,,6565288000.0,,1350403000.0,,,1489252000.0,,360163000.0,,,2008815000.0,,,215703000.0,,2280722000.0,,214905000.0,,,372670000.0,,,,,214874000.0,2.89,1621154000.0,-4249000.0,485043000.0,,,110716000.0,110716000.0,,,,,1945602000.0,,372670000.0,74438000.0,,,19319000.0,110716000.0,,,918655000.0,,-134207000.0,,,94955000.0,,5308599000.0,0.0,,-3731000.0,,,,,,265785000.0,,,,,47110000.0,-40665000.0,,,,,,,,,,,,,,40461000.0,,771006000.0,661404000.0,,,-698300000.0,,,171087000.0,813000.0,,,,,,,,,,4749085000.0,0.0,,,-5131491000.0,,49463000.0,-2577028000.0,,3046491000.0,,,,,,4898000.0,8292000.0,379440000.0,,,,,,,,88193000.0,,,,-22471000.0,,,-308507000.0,,,,,3911148000.0,,,-9584000.0,,2150656000.0,389433000.0,-123648000.0,265166000.0,288734000.0,-10559000.0,3499194000.0,2.91,,,3299784000.0,,,73915000.0,5623519000.0,,,,,,,,,,,,,,,,,,,,,,,
1451520000,615302000.0,,9942364000.0,,215463000.0,0.0,-29024000.0,,1243533000.0,1196928000.0,1196928000.0,,,6692392000.0,2293365000.0,1243533000.0,,748861000.0,1375787000.0,,328490000.0,,4854173000.0,1822473000.0,33085000.0,362647000.0,192005000.0,837566000.0,2293365000.0,-1874224000.0,191559000.0,4102707000.0,,372968000.0,9942364000.0,964083000.0,,81692000.0,191556000.0,,1607256000.0,-11525000.0,388130000.0,,,81692000.0,81692000.0,696974000.0,,911873000.0,3259028000.0,2017026000.0,,372968000.0,,,1822473000.0,18480000.0,81692000.0,10533000.0,,936541000.0,936541000.0,-310439000.0,,,94025000.0,8.37,5081501000.0,0.0,,-3276000.0,215463000.0,1182594000.0,0.0,-793568000.0,3147118000.0,103334000.0,0.0,81692000.0,81692000.0,,44886000.0,9619000.0,-14383000.0,71086000.0,,3249972000.0,97877000.0,,,5783257000.0,615108000.0,,-28883000.0,8.31,,132830000.0,,696974000.0,622210000.0,,1573120000.0,-793568000.0,73516000.0,-17320379000.0,110716000.0,813000.0,-17619000.0,,,,0.0,,-503657000.0,328490000.0,-16185000.0,4854173000.0,0.0,131875000.0,2017026000.0,-2767469000.0,1607256000.0,27232000.0,-2636139000.0,,3147118000.0,813000.0,5660877000.0,8071563000.0,44886000.0,6692392000.0,14369000.0,8064000.0,331742000.0,,,2410686000.0,32552000.0,,408216000.0,1372000.0,-62488000.0,388130000.0,74043000.0,,6288000.0,-2636139000.0,1573120000.0,33577000.0,-1370567000.0,-107521000.0,,616986000.0,4102707000.0,,,735000.0,,1997997000.0,254921000.0,-151587000.0,219237000.0,249242000.0,-158852000.0,3249972000.0,,,,3259028000.0,5081501000.0,6400000.0,,5783257000.0,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,10292315000.0,,221892000.0,0.0,16613000.0,,,,1173600000.0,,,6821764000.0,,1422935000.0,,,1532367000.0,,288682000.0,,,1812069000.0,,,172117000.0,,2339521000.0,,171548000.0,,,394007000.0,,,,,171548000.0,2.3,1652030000.0,-3429000.0,393145000.0,,,98305000.0,98305000.0,,,,,2088506000.0,,394007000.0,74490000.0,,,12301000.0,98305000.0,,,950975000.0,,-140833000.0,,,100194000.0,,5135737000.0,0.0,,1786000.0,,,,,,-3073000.0,,,,,59403000.0,-23501000.0,,,,,,,,,,,,,,-144119000.0,,751271000.0,639679000.0,,,-672820000.0,,,81692000.0,814000.0,,,,,,,,,,5149625000.0,0.0,,,-7867187000.0,,57825000.0,-2711044000.0,,3224327000.0,,,,,,5253000.0,9059000.0,342437000.0,,,,,,,,-161073000.0,,,,9878000.0,,,13881000.0,,,,,4274254000.0,,,4499000.0,,2172046000.0,137760000.0,-140833000.0,229942000.0,245672000.0,0.0,3470551000.0,2.32,,,3323668000.0,,,73976000.0,5935371000.0,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,10312831000.0,,210499000.0,0.0,13744000.0,,,,1160700000.0,,,6793628000.0,,1466004000.0,,,1554748000.0,,329369000.0,,,1797514000.0,,,256114000.0,,2322735000.0,,255188000.0,,,404896000.0,,,,,255188000.0,3.42,1660131000.0,5807000.0,402632000.0,,,112049000.0,112049000.0,,,,,1805628000.0,,404896000.0,74574000.0,,,10351000.0,112049000.0,,,930323000.0,,-136081000.0,,,101214000.0,,4927248000.0,0.0,,968000.0,,,,,,275539000.0,,,,,38879000.0,-17804000.0,,,,,,,,,,,,,,-57130000.0,,782051000.0,755588000.0,,,-715861000.0,,,98305000.0,815000.0,,,,,,,,,,5378542000.0,0.0,,,-6945507000.0,,90034000.0,-2763371000.0,,3243838000.0,,,,,,4271000.0,14488000.0,457713000.0,,,,,,,,32789000.0,,,,7497000.0,,,-263189000.0,,,,,4529441000.0,,,3322000.0,,2310336000.0,411620000.0,-136081000.0,346148000.0,350692000.0,0.0,3519203000.0,3.44,,,3129734000.0,,,74123000.0,6007209000.0,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,10420593000.0,,213758000.0,0.0,59000.0,,,,1165577000.0,,,6844279000.0,,1523931000.0,,,1567580000.0,,410844000.0,,,1764585000.0,,,270827000.0,,2331821000.0,,269878000.0,,,348252000.0,,,,,269825000.0,3.62,1673242000.0,-3839000.0,360509000.0,,,112108000.0,112108000.0,,,,,1560352000.0,,348252000.0,74613000.0,,,9410000.0,112108000.0,,,876715000.0,,-183846000.0,,,103680000.0,,4747905000.0,0.0,,2385000.0,,,,,,251455000.0,,,,,31836000.0,-12273000.0,,,,,,,,,,,,,,-54062000.0,,767248000.0,726559000.0,,,-704120000.0,,,112049000.0,816000.0,,,,,,,,,,5665442000.0,0.0,,,-3915343000.0,,94231000.0,-2822348000.0,,3340893000.0,,,,,,18776000.0,5294000.0,478148000.0,,,,,,,,42509000.0,,,,-45262000.0,,,-251913000.0,,,,,4799187000.0,,,328000.0,,2294139000.0,435301000.0,-183846000.0,365058000.0,378307000.0,,3576314000.0,3.64,,,2983320000.0,,,74154000.0,6163241000.0,,,,,,,,,,,,,,,,,,,,,,,
1483142400,930362000.0,,10230596000.0,,214930000.0,0.0,9557000.0,,1386306000.0,1128747000.0,1128747000.0,,,6759084000.0,2274426000.0,1386306000.0,,1241125000.0,1491567000.0,,354338000.0,,5776451000.0,1728789000.0,38463000.0,409467000.0,234508000.0,1279943000.0,2274426000.0,-672125000.0,233748000.0,5032914000.0,,385727000.0,10230596000.0,-623900000.0,,121665000.0,233678000.0,,1675751000.0,3190000.0,361416000.0,,,121665000.0,121665000.0,729415000.0,,1327553000.0,2718320000.0,1395007000.0,,385727000.0,,,1728789000.0,8485000.0,121665000.0,9280000.0,,834606000.0,834606000.0,-211365000.0,,,104379000.0,12.55,4447109000.0,0.0,,1051000.0,214930000.0,1691139000.0,0.0,-833027000.0,3370348000.0,131507000.0,0.0,121665000.0,121665000.0,,30221000.0,-28345000.0,-158888000.0,40547000.0,,3471512000.0,81692000.0,,,6243775000.0,930239000.0,,-34009000.0,12.48,,96423000.0,,729415000.0,690999000.0,,1532882000.0,-833027000.0,74104000.0,-21563269000.0,112108000.0,815000.0,1729000.0,,,,0.0,,-672125000.0,354338000.0,39973000.0,5776451000.0,0.0,307559000.0,1395007000.0,-2835232000.0,1675751000.0,65469000.0,-2873427000.0,,3370348000.0,815000.0,6146262000.0,8959087000.0,30221000.0,6759084000.0,10163000.0,6218000.0,412841000.0,,,2812825000.0,35059000.0,,655428000.0,6190000.0,-21055000.0,361416000.0,74568000.0,,-6122000.0,-2873427000.0,1532882000.0,-122679000.0,0.0,-106830000.0,,933566000.0,5032914000.0,,,1131000.0,,2182566000.0,342872000.0,-211365000.0,299977000.0,305272000.0,,3471512000.0,,,,2718320000.0,4447109000.0,-81923000.0,,6243775000.0,,,,,,,,,,,,,,,,,,,,,,,
