date,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyCashDividendsPaid,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualEndCashPosition,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,trailingTaxProvision,quarterlyDepreciationAndAmortization,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyTotalAssets,quarterlyBasicEPS,annualFreeCashFlow,annualNetIncome,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,annualTotalAssets,annualDilutedEPS,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualCapitalStock,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualCurrentLiabilities,annualGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualTotalNonCurrentAssets,annualEbitda,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,annualGrossPPE,quarterlyCurrentDebt,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfInvestment,trailingInvestingCashFlow,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualInterestExpense,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualPretaxIncome,quarterlySaleOfInvestment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,annualInvestingCashFlow,trailingCashDividendsPaid,trailingInterestExpense,quarterlyGrossPPE,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingChangeInCashSupplementalAsReported,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,annualBasicAverageShares,quarterlyEbitda,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualTotalRevenue,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualGoodwill,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,trailingStockBasedCompensation,annualOtherIntangibleAssets,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyGoodwill,trailingBasicEPS
1970-01-01 00:00:01.199059200,14900000.0,,186700000.0,,300000.0,,17600000.0,,,,,,-1900000.0,,44100000.0,4600000.0,48900000.0,,4500000.0,,,,,1.52,,26600000.0,,-4600000.0,8700000.0,0.0,4600000.0,372100000.0,64300000.0,10500000.0,474600000.0,,-5700000.0,8700000.0,425700000.0,2700000.0,19200000.0,100400000.0,49600000.0,372100000.0,-3400000.0,159600000.0,-7900000.0,,,2700000.0,2700000.0,,474600000.0,1.52,14900000.0,,,6300000.0,48900000.0,,102500000.0,102500000.0,44500000.0,8600000.0,,0.0,7300000.0,24900000.0,-6600000.0,,1500000.0,-3800000.0,19800000.0,4500000.0,4600000.0,7300000.0,,,,9300000.0,33400000.0,24900000.0,,159600000.0,4600000.0,4600000.0,26800000.0,2100000.0,,,,4600000.0,5700000.0,4500000.0,,,1300000.0,4000000.0,248900000.0,44100000.0,76200000.0,248900000.0,4200000.0,,425700000.0,44400000.0,2100000.0,-3800000.0,-6600000.0,,2700000.0,3500000.0,,,3800000.0,5672000.0,380500000.0,19200000.0,,,-200000.0,6300000.0,-131600000.0,,4600000.0,,,,3200000.0,9600000.0,,400000.0,-900000.0,13200000.0,,,,-32500000.0,,,380500000.0,-131600000.0,33400000.0,,100400000.0,1600000.0,17600000.0,,-8100000.0,,,,,,19200000.0,200000.0,5659000.0,14900000.0,,19200000.0,-400000.0,0.0,-32500000.0,,,,262900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,1000000.0,,,,,,,,-2000000.0,,44600000.0,,50600000.0,,,,,,,,,,5724000.0,,,,,,71900000.0,7800000.0,469300000.0,0.57,,,418700000.0,3300000.0,,,,367200000.0,3400000.0,,,,5719000.0,3300000.0,3300000.0,,,,15200000.0,,,,,,,102100000.0,51900000.0,,,0.0,11600000.0,28900000.0,-4500000.0,,,-100000.0,20000000.0,2500000.0,4000000.0,,,,,12200000.0,31900000.0,,,159600000.0,4000000.0,4000000.0,,,,,0.57,,,,,,1800000.0,5100000.0,249400000.0,,,,4600000.0,,,,2100000.0,,-4500000.0,,2600000.0,,,,-4000000.0,,,17400000.0,,,-100000.0,5000000.0,-123200000.0,,,,,,7900000.0,,,-600000.0,,,,,,,,,372600000.0,,,,100000000.0,-200000.0,15600000.0,,-1800000.0,,,,,,17400000.0,200000.0,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,,,,,,900000.0,,,-2000000.0,,40200000.0,,46500000.0,,,,,,,,,,5741000.0,,,,,,59400000.0,4900000.0,463600000.0,0.28,,,417100000.0,1600000.0,,,,361600000.0,6200000.0,,,,5736000.0,1700000.0,1700000.0,,,,15800000.0,,,,,,,102000000.0,40700000.0,,,0.0,8600000.0,22500000.0,-5700000.0,,,-200000.0,18700000.0,3900000.0,4300000.0,,,,,13800000.0,34200000.0,,,159400000.0,4300000.0,4300000.0,,,,,0.28,,,,,,700000.0,2400000.0,251100000.0,,,,4000000.0,,,,2000000.0,,-5700000.0,,2300000.0,,,,-5900000.0,,,13400000.0,,,-100000.0,9800000.0,-126000000.0,,,,,,11900000.0,,,300000.0,,,,,,,,,377100000.0,,,,100000000.0,1400000.0,18200000.0,,4100000.0,,,,,,13400000.0,300000.0,,9400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,,,,,,600000.0,,,-2100000.0,,50300000.0,,49500000.0,,,,,,,,,,5748000.0,,,,,,69100000.0,4400000.0,467500000.0,0.27,,,418000000.0,1500000.0,,,,365600000.0,-3100000.0,,,,5745000.0,1500000.0,1500000.0,,,,16200000.0,,,,,,,101900000.0,51100000.0,,,0.0,26600000.0,23200000.0,-10400000.0,,,0.0,18000000.0,5100000.0,5000000.0,,,,,13600000.0,34400000.0,,,159400000.0,5000000.0,5000000.0,,,,,0.27,,,,,,500000.0,2000000.0,256000000.0,,,,4300000.0,,,,2000000.0,,-10400000.0,,2400000.0,,,,3800000.0,,,21900000.0,,,-3200000.0,11700000.0,-129000000.0,,,,,,7300000.0,,,700000.0,,,,,,,,,385000000.0,,,,99900000.0,1200000.0,1800000.0,,-1100000.0,,,,,,21900000.0,200000.0,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,58900000.0,,207400000.0,,9100000.0,,36300000.0,11400000.0,,700000.0,,,-2000000.0,,219700000.0,11500000.0,150300000.0,,4400000.0,36800000.0,,,,1.65,,20500000.0,,-700000.0,9700000.0,0.0,11500000.0,593700000.0,87800000.0,3400000.0,735200000.0,,19000000.0,9700000.0,584900000.0,3200000.0,74500000.0,,60300000.0,593700000.0,12500000.0,249300000.0,-8100000.0,,,3200000.0,3200000.0,,735200000.0,1.65,58900000.0,2800000.0,,15900000.0,150300000.0,,141500000.0,141500000.0,63700000.0,9600000.0,19100000.0,-209900000.0,,39700000.0,-217600000.0,,37400000.0,600000.0,24100000.0,34300000.0,11500000.0,,36800000.0,,,20700000.0,,39700000.0,,249300000.0,11500000.0,11500000.0,47300000.0,104700000.0,,,,11500000.0,197800000.0,34300000.0,,,1400000.0,4600000.0,422800000.0,219700000.0,80800000.0,422800000.0,5000000.0,,584900000.0,43700000.0,104700000.0,300000.0,-7700000.0,,3200000.0,11800000.0,,-209900000.0,203900000.0,5830000.0,641400000.0,74500000.0,,,27000000.0,15900000.0,-218600000.0,,4600000.0,,,,20200000.0,10500000.0,-6400000.0,6500000.0,7400000.0,14100000.0,,,,-238200000.0,,,641400000.0,-218600000.0,,,,5000000.0,36300000.0,,-1900000.0,,,,,,77800000.0,36700000.0,5830000.0,12300000.0,,77800000.0,23600000.0,6900000.0,-28300000.0,,,-400000.0,288200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,,-1900000.0,,,,,1100000.0,,,-2800000.0,,176000000.0,,131100000.0,,,,,,6300000.0,,399700000.0,,8018000.0,,,,,,135600000.0,13900000.0,726200000.0,1.14,,,595100000.0,9100000.0,,,,575700000.0,-13000000.0,,,51700000.0,8018000.0,9100000.0,9100000.0,,,,50000000.0,,,,,,,150500000.0,95600000.0,,,0.0,,51900000.0,-18000000.0,,,,40000000.0,11800000.0,14500000.0,,,-6400000.0,,26100000.0,29100000.0,,,249200000.0,14500000.0,14500000.0,,,,,1.14,,,,,,,,428500000.0,,,,11500000.0,,,,150500000.0,,-18000000.0,,4800000.0,,,,16000000.0,,,88100000.0,,-12200000.0,-200000.0,23000000.0,-218600000.0,,,,,,5000000.0,,,3000000.0,,,,,,,,,647100000.0,,,,,-1800000.0,29900000.0,,-6700000.0,,,,,,58000000.0,5400000.0,,20200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,,,,,,1400000.0,,,-2800000.0,,101100000.0,,87800000.0,,,,,,6400000.0,,395500000.0,,9014000.0,,,,,,71500000.0,4200000.0,694500000.0,0.03,,,606700000.0,200000.0,,,,496600000.0,5600000.0,,,45500000.0,9014000.0,300000.0,300000.0,,,,31000000.0,,,,,,,197900000.0,45200000.0,,,0.0,,30900000.0,-8100000.0,,,200000.0,26300000.0,11500000.0,10300000.0,,,-10800000.0,,22100000.0,29800000.0,,,249100000.0,10300000.0,10300000.0,,,,,0.03,,,,,,,,426800000.0,,,,14500000.0,,,,197900000.0,,-8100000.0,,3700000.0,,,,-9800000.0,,,31000000.0,,21000000.0,-700000.0,26900000.0,-223000000.0,,,,,,13700000.0,,,-4200000.0,,,,,,,,,649800000.0,,,,,-800000.0,19100000.0,,5900000.0,,,,,,51000000.0,50800000.0,,10600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,,,,,,1200000.0,,,-3800000.0,,119400000.0,,95200000.0,,,,,,6600000.0,,398200000.0,,10767000.0,,,,,,70400000.0,3400000.0,711200000.0,-0.06,,,616000000.0,-600000.0,,,,517600000.0,-14400000.0,,,6600000.0,10767000.0,-600000.0,-600000.0,,,,0.0,,,,,,,193600000.0,45800000.0,,,-6800000.0,21400000.0,27200000.0,-23700000.0,,,0.0,24600000.0,16700000.0,9000000.0,,,-500000.0,,21200000.0,38200000.0,,,249000000.0,9000000.0,9000000.0,,,,23400000.0,-0.06,,,,,,,,437900000.0,,,,10300000.0,,,,193600000.0,,-16900000.0,,5100000.0,,,,19900000.0,,,54400000.0,,3700000.0,300000.0,27500000.0,-227400000.0,,,,,,2500000.0,,,-1300000.0,,,,,,,,,665300000.0,,,,,7700000.0,18600000.0,,-11200000.0,,,,,,25000000.0,0.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,99100000.0,,248000000.0,,,,25100000.0,-3400000.0,,1300000.0,400400000.0,,-3800000.0,,129700000.0,7700000.0,106800000.0,,,33600000.0,,,8100000.0,1.03,400400000.0,26100000.0,,6400000.0,10000000.0,0.0,7700000.0,530100000.0,89500000.0,4600000.0,725200000.0,,-7800000.0,10000000.0,618400000.0,1200000.0,64500000.0,,92900000.0,530100000.0,14000000.0,248900000.0,-13200000.0,10200000.0,,1200000.0,1200000.0,,725200000.0,1.03,44000000.0,5000000.0,,168700000.0,106800000.0,,195100000.0,195100000.0,61400000.0,9900000.0,27400000.0,0.0,23100000.0,33500000.0,-15800000.0,,56400000.0,100000.0,28100000.0,16900000.0,7700000.0,23100000.0,33600000.0,14300000.0,,23500000.0,39800000.0,33500000.0,,248900000.0,7700000.0,7700000.0,50900000.0,2000000.0,,-11700000.0,,7700000.0,10900000.0,16900000.0,,-100000.0,,,449700000.0,129700000.0,119000000.0,449700000.0,9000000.0,,618400000.0,53500000.0,2000000.0,-300000.0,-15700000.0,,300000.0,,151500000.0,-6900000.0,-15200000.0,9647000.0,682700000.0,64900000.0,17300000.0,-6300000.0,100000.0,24200000.0,-233000000.0,,11500000.0,,,,29700000.0,15800000.0,6200000.0,-1300000.0,7100000.0,,,,,-65600000.0,,,682700000.0,-233000000.0,39800000.0,,,2000000.0,25100000.0,,18400000.0,,,,,,16600000.0,200000.0,9647000.0,12700000.0,,65200000.0,10900000.0,-3800000.0,-58700000.0,,,-31800000.0,367000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,-1100000.0,,,,,1700000.0,,,-3800000.0,,87700000.0,,89800000.0,,,,,,7100000.0,,435600000.0,,10803000.0,,,,,,113000000.0,10900000.0,717900000.0,0.61,,,628100000.0,6500000.0,,,,523300000.0,14000000.0,,,44400000.0,10801000.0,6500000.0,6500000.0,,,,0.0,,,,,,,194600000.0,74100000.0,,,0.0,,40300000.0,-10300000.0,,,0.0,38900000.0,9500000.0,8800000.0,,,-7300000.0,7700000.0,28000000.0,34300000.0,,,288700000.0,8800000.0,8800000.0,,,,,0.61,,,,,,,6500000.0,455100000.0,,,,7700000.0,,,,2000000.0,,-10300000.0,,5200000.0,,,,-12900000.0,,,19700000.0,,-6800000.0,-4100000.0,25600000.0,-237900000.0,,,,,,24300000.0,,,1100000.0,,,,,,,,,693000000.0,,,,,-5200000.0,17800000.0,,17000000.0,,,,,,50200000.0,,,18800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,-7600000.0,,,,,2500000.0,,,-3800000.0,,85400000.0,,75700000.0,,,,,,7100000.0,,431200000.0,,10820000.0,,,,,,71400000.0,2700000.0,705600000.0,-0.19,,,629900000.0,-2100000.0,,,,516600000.0,-6200000.0,,,41700000.0,10820000.0,-2000000.0,-2000000.0,,,,22500000.0,,,,,,,189000000.0,46000000.0,,,0.0,,27900000.0,-8900000.0,,,-200000.0,25400000.0,14500000.0,6300000.0,,,-1100000.0,-4500000.0,22700000.0,33600000.0,,,288600000.0,6300000.0,6300000.0,,,,,-0.19,,,,,,,-2000000.0,456600000.0,,,,8800000.0,,,,189000000.0,,-8900000.0,,5500000.0,,,,3700000.0,,,25000000.0,,12400000.0,3800000.0,26600000.0,-243000000.0,,,,,,2700000.0,,,-2500000.0,,,,,,,,,699600000.0,,,,,-100000.0,16700000.0,,5300000.0,,,,,,43700000.0,,,10600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,1200000.0,,,,,1600000.0,,,-3700000.0,,110000000.0,,93100000.0,,,,,,6200000.0,,429500000.0,,10830000.0,,,,,,76100000.0,4600000.0,725000000.0,-0.01,,,631900000.0,-100000.0,,,,539500000.0,-20100000.0,,,8800000.0,10830000.0,-100000.0,-100000.0,,,,0.0,,,,,,,185500000.0,48500000.0,,,0.0,23000000.0,27200000.0,-14600000.0,,,0.0,27600000.0,19200000.0,8000000.0,,,-700000.0,-4800000.0,23000000.0,37200000.0,,,288500000.0,8000000.0,8000000.0,,,,23300000.0,-0.01,,,,,0.0,,,463600000.0,,,,6300000.0,,,,185500000.0,,-14600000.0,,5500000.0,,,,21800000.0,,,46800000.0,,700000.0,-300000.0,26300000.0,-247700000.0,,,,,,-5500000.0,,,1700000.0,,,,,,,,,711300000.0,,,,,4400000.0,16000000.0,,-17200000.0,,,,,,24200000.0,,,10800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,0.0,,228200000.0,,-3500000.0,,26500000.0,1400000.0,,3000000.0,441700000.0,,-3700000.0,,126900000.0,8900000.0,117100000.0,,,,,,8500000.0,0.88,441700000.0,28000000.0,,-12100000.0,9600000.0,0.0,8900000.0,568600000.0,97900000.0,9800000.0,759600000.0,,-23700000.0,9600000.0,642500000.0,5200000.0,67300000.0,,102200000.0,568600000.0,-11400000.0,288300000.0,-15000000.0,8500000.0,,5200000.0,5200000.0,,759600000.0,0.88,0.0,8800000.0,,23000000.0,117100000.0,,191000000.0,191000000.0,59600000.0,9500000.0,28900000.0,0.0,17000000.0,36900000.0,-15800000.0,,900000.0,0.0,38300000.0,13500000.0,8900000.0,17000000.0,,10500000.0,5300000.0,28500000.0,43800000.0,36900000.0,,288300000.0,8900000.0,8900000.0,25900000.0,162800000.0,,16000000.0,,8900000.0,24900000.0,13500000.0,,0.0,,,476500000.0,126900000.0,130200000.0,476500000.0,8000000.0,,642500000.0,56900000.0,162800000.0,-300000.0,-15800000.0,,5800000.0,-11000000.0,8500000.0,0.0,12300000.0,10824000.0,728400000.0,67300000.0,3700000.0,-9700000.0,0.0,23000000.0,-251900000.0,,7700000.0,,,,4400000.0,22000000.0,-3400000.0,900000.0,10500000.0,,,,,-49600000.0,,,728400000.0,-251900000.0,43800000.0,,,11400000.0,26500000.0,,-17200000.0,,,,,,16100000.0,200000.0,10823000.0,18300000.0,,16100000.0,-600000.0,1200000.0,-49600000.0,,,-2200000.0,358400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,-5800000.0,,,,,1500000.0,,,-3800000.0,,103900000.0,,94700000.0,,,,,,7900000.0,,440300000.0,,10861000.0,,,,,,115400000.0,13400000.0,736700000.0,0.81,,,642000000.0,8700000.0,,,,544200000.0,25600000.0,,,33100000.0,10860000.0,8700000.0,8700000.0,,,,33900000.0,,,,,,,192500000.0,71700000.0,,,0.0,,45700000.0,-10800000.0,,,-100000.0,43700000.0,4100000.0,6600000.0,,,-4000000.0,9900000.0,30300000.0,48700000.0,,,288200000.0,6600000.0,6600000.0,,,,-16200000.0,0.81,,,,,,,8700000.0,476000000.0,,,,8900000.0,,,,192500000.0,,-10800000.0,,5600000.0,,,,-27900000.0,,,60200000.0,,-8800000.0,-8100000.0,26400000.0,-256000000.0,,,,,,36400000.0,,,-2300000.0,,,,,,,,,732000000.0,,,,,4500000.0,22500000.0,,21100000.0,,,,,,21100000.0,300000.0,,22200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,1900000.0,,,,,1600000.0,,,-3800000.0,,100800000.0,,82200000.0,,,,,,7700000.0,,438500000.0,,10877000.0,,,,,,69500000.0,4200000.0,727600000.0,-0.08,,,645400000.0,-800000.0,,,,539300000.0,-4100000.0,,,30200000.0,10877000.0,-700000.0,-700000.0,,,,26000000.0,,,,,,,188300000.0,40800000.0,,,0.0,,32900000.0,-14300000.0,,,-100000.0,28700000.0,12200000.0,5800000.0,,,-6700000.0,-7600000.0,24500000.0,48100000.0,,,288100000.0,5800000.0,5800000.0,,,,-700000.0,-0.08,,,,,,,-700000.0,484200000.0,,,,6600000.0,,,,188300000.0,,-14300000.0,,5500000.0,,,,3300000.0,,,51800000.0,,12800000.0,7500000.0,25100000.0,-260600000.0,,,,,,10200000.0,,,-800000.0,,,,,,,,,744800000.0,,,,,0.0,15800000.0,,1300000.0,,,,,,32800000.0,200000.0,,12500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,13800000.0,,,,,2200000.0,,,-3800000.0,,126800000.0,,97400000.0,,,,,,6900000.0,,438700000.0,,10887000.0,,,,,,73200000.0,5200000.0,748700000.0,-0.15,,,651300000.0,-1600000.0,,,,565500000.0,-14400000.0,,,15500000.0,10887000.0,-1600000.0,-1600000.0,,,,0.0,,,,,,,183200000.0,43500000.0,,,0.0,,30400000.0,-17600000.0,,,-200000.0,29700000.0,19400000.0,7900000.0,,,200000.0,-7300000.0,24500000.0,46700000.0,,,288000000.0,7900000.0,7900000.0,,,,15500000.0,-0.15,,,,,,,,499800000.0,,,,5800000.0,,,,183200000.0,,-17600000.0,,6800000.0,,,,16500000.0,,,65900000.0,,2500000.0,4900000.0,20600000.0,-262500000.0,,,,,,3200000.0,,,2100000.0,,,,,,,,,762300000.0,,,,,-2000000.0,16000000.0,,-7500000.0,,,,,,44300000.0,200000.0,,12100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,0.0,,203300000.0,,11700000.0,,26400000.0,-100000.0,,3200000.0,452100000.0,,-3800000.0,,154400000.0,7500000.0,131200000.0,,,,,,6800000.0,1.5,452100000.0,37200000.0,,-13700000.0,16400000.0,0.0,7500000.0,606500000.0,94700000.0,14400000.0,800200000.0,,-11200000.0,16400000.0,669000000.0,10000000.0,88400000.0,,112300000.0,606500000.0,-18300000.0,287800000.0,-15200000.0,12300000.0,,10000000.0,10000000.0,,800200000.0,1.5,0.0,8500000.0,,18500000.0,131200000.0,,193700000.0,193700000.0,47300000.0,16300000.0,29300000.0,0.0,,44200000.0,-14400000.0,,1000000.0,800000.0,47400000.0,18400000.0,7500000.0,,,10400000.0,800000.0,33000000.0,46300000.0,44200000.0,,287800000.0,7500000.0,7500000.0,45900000.0,193700000.0,,,,7500000.0,9800000.0,18400000.0,,,,,510700000.0,154400000.0,149500000.0,510700000.0,7900000.0,,669000000.0,66500000.0,193700000.0,400000.0,-14400000.0,,3800000.0,21600000.0,12300000.0,0.0,17900000.0,10883000.0,773700000.0,88400000.0,-4200000.0,-13800000.0,-5500000.0,18500000.0,-263000000.0,,8900000.0,,,,-3900000.0,20400000.0,-7300000.0,-400000.0,8700000.0,,,,,-57100000.0,,,773700000.0,-263000000.0,46300000.0,,,6200000.0,26400000.0,,-28600000.0,,,,,,38600000.0,300000.0,10880000.0,21200000.0,,38600000.0,-1200000.0,-1400000.0,-57100000.0,,,,352800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,-5700000.0,,,,,1900000.0,,,-3800000.0,,132200000.0,,109200000.0,,,,,,8300000.0,,455400000.0,,10921000.0,,,,,,114200000.0,14000000.0,783200000.0,0.83,,,674000000.0,9000000.0,,,,587600000.0,21300000.0,,,26100000.0,10917000.0,9000000.0,9000000.0,,,,37400000.0,,,,,,,195600000.0,67600000.0,,,0.0,,47900000.0,-9100000.0,,,-100000.0,46600000.0,10700000.0,8200000.0,,,-7700000.0,8000000.0,32600000.0,52100000.0,,,287700000.0,8200000.0,8200000.0,,,,-16900000.0,0.83,,,,,,,9000000.0,512200000.0,,,,7500000.0,,,,195600000.0,,-9100000.0,,5600000.0,,,,-20600000.0,,,90700000.0,,-3700000.0,-200000.0,20400000.0,-268300000.0,,,,,,30400000.0,,,700000.0,,,,,,,,,780500000.0,,,,,5300000.0,18700000.0,,13500000.0,,,,,,22400000.0,300000.0,,22900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,-1900000.0,,,,,2300000.0,,,-3800000.0,,54400000.0,,88400000.0,,,,,,8700000.0,,457200000.0,,12331000.0,,,,,,68800000.0,4300000.0,768300000.0,-0.03,,,679900000.0,-400000.0,,,,511600000.0,7700000.0,,,26700000.0,12331000.0,-300000.0,-300000.0,,,,30700000.0,,,,,,,256700000.0,35100000.0,,,0.0,,31700000.0,-14800000.0,,,0.0,33700000.0,13200000.0,6800000.0,,,-3700000.0,-2300000.0,29400000.0,51800000.0,,,287600000.0,6800000.0,6800000.0,,,,-66000000.0,-0.03,,,,,,,-300000.0,520000000.0,,,,8200000.0,,,,256700000.0,,-14800000.0,,5600000.0,,,,-9100000.0,,,5500000.0,,16200000.0,-4800000.0,20100000.0,-273000000.0,,,,,,22500000.0,,,-1400000.0,,,,,,,,,793000000.0,,,,,0.0,15900000.0,,16000000.0,,,,,,32900000.0,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
