,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualDilutedEPS,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,annualTotalNonCurrentAssets,annualRepaymentOfDebt,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualCostOfRevenue,trailingDepreciationAndAmortization,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualDilutedAverageShares,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,quarterlyGoodwill,annualNetIncome,annualNetOtherInvestingChanges,quarterlyBasicAverageShares,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,trailingTotalRevenue,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualIncomeTaxPayable,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingPretaxIncome,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualInvestmentsAndAdvances,annualSaleOfInvestment,trailingResearchAndDevelopment,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1225411200,37312000.0,253000.0,0.0,119651000.0,0.0,518536000.0,,,0.775,62047000.0,15619000.0,-9714000.0,19333000.0,,150944000.0,454301000.0,,101867000.0,101367000.0,-8544000.0,92997000.0,35485000.0,,-48914000.0,,55013000.0,99359000.0,357000.0,,288312000.0,,,364675000.0,,,-124061000.0,168867000.0,,29949000.0,207084000.0,-2218000.0,,,,500000.0,-349669000.0,,491000.0,119651000.0,5684000.0,,,1225474000.0,,35485000.0,5602000.0,3522000.0,,166808000.0,-2205000.0,652710000.0,,-349669000.0,-5466000.0,337734000.0,-23676000.0,154316000.0,,-30878000.0,454301000.0,47109000.0,500000.0,0.0,,,-25733000.0,-14610000.0,,,90017000.0,,76351000.0,,,567585000.0,,-3976000.0,341240000.0,,518536000.0,324451000.0,,643948000.0,,337734000.0,,288312000.0,932260000.0,,86192000.0,119651000.0,-35000.0,,227515000.0,,246103000.0,44346000.0,15619000.0,75407000.0,-22615000.0,225852000.0,246103000.0,86192000.0,239373000.0,181289000.0,3997000.0,,-51560000.0,198409000.0,13000.0,13000.0,,92997000.0,,1878184000.0,0.0,-250000.0,,364675000.0,101367000.0,227515000.0,99359000.0,243134000.0,61638000.0,48194000.0,,932260000.0,-175000.0,207084000.0,99359000.0,,225852000.0,324451000.0,0.0,,99359000.0,,,,99359000.0,0.7925,5602000.0,243134000.0,,4386000.0,11000.0,,13000.0,,,-17646000.0,-5445000.0,,99359000.0,18828000.0,18828000.0,567585000.0,-110355000.0,7949000.0,-8544000.0,215722000.0,7949000.0,168867000.0,246603000.0,643948000.0,,,,,,,,,,,,,,,,,,,,,,
1233360000,,-561000.0,0.0,,,,,,,,,-32586000.0,,,,,,118260000.0,104559000.0,-13447000.0,89561000.0,35804000.0,,,,99359000.0,35597000.0,,,,,,364438000.0,-1005000.0,,,167727000.0,,,,3422000.0,,,,24900000.0,-359211000.0,874000.0,,,,,,,,,,,0.0,,10153000.0,,,,,342081000.0,-1579000.0,,,-10050000.0,,,13701000.0,0.0,,,18731000.0,-9499000.0,,0.0475,-72527000.0,,-80503000.0,15012000.0,,,,238000.0,340172000.0,,526938000.0,332341000.0,,651387000.0,,,,286800000.0,938187000.0,,86385000.0,,,141705263.0,226396000.0,,,-63762000.0,6227000.0,-82026000.0,,214403000.0,,,221912000.0,,,10389000.0,,,6731000.0,6731000.0,,,,,,,,,104559000.0,,,241408000.0,,,,,810000.0,238704000.0,35597000.0,,,,,,,0.045,,,35597000.0,,28377000.0,,,4358000.0,2023000.0,-10306000.0,6731000.0,,,-10060000.0,-5456000.0,149577778.0,,,18548000.0,573749000.0,,112619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241049600,,241000.0,0.0,,,,,,,,,25204000.0,,,,,,161225000.0,102231000.0,-13592000.0,98592000.0,35892000.0,,,,35597000.0,29673000.0,,,,,,396633000.0,-472000.0,,,165564000.0,,,,19196000.0,,,,71664000.0,-367386000.0,1210000.0,,,,,,,,,,,,,56057000.0,,,,,374333000.0,-3224000.0,,,1210000.0,,,58994000.0,0.0,,,1331000.0,-7867000.0,,0.2525,-338000.0,,-49520000.0,8755000.0,,,,-51000.0,499852000.0,,532950000.0,373791000.0,,727358000.0,,,,283986000.0,1011344000.0,,86390000.0,,,145588000.0,225909000.0,,,-5924000.0,6256000.0,-8205000.0,,238922000.0,,,338627000.0,,,11187000.0,,,36861000.0,36861000.0,,,,,,,,,102231000.0,,,240920000.0,,,,,1483000.0,215775000.0,29673000.0,,,,,,,0.25,,,29673000.0,,36277000.0,,,4420000.0,5029000.0,30945000.0,36861000.0,,,-7551000.0,-5463000.0,147052000.0,,,18076000.0,614711000.0,,7486000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248998400,,442000.0,0.0,,,,,,,,,59223000.0,,,,,,133798000.0,94181000.0,-8751000.0,68304000.0,34442000.0,,,,29673000.0,130735000.0,,,,,,368793000.0,-3966000.0,,,165975000.0,,,,11393000.0,,,,35599000.0,-373742000.0,875000.0,,,,,,,,,,,,,31170000.0,,,,,343102000.0,-50241000.0,,,875000.0,,,39617000.0,0.0,,,-87507000.0,-6637000.0,,0.1375,191829000.0,,162255000.0,14791000.0,,,,991000.0,394859000.0,,539717000.0,308590000.0,,631976000.0,,,,285719000.0,917695000.0,,113299000.0,,,143924000.0,225521000.0,,,101062000.0,6274000.0,185192000.0,,237259000.0,,,261061000.0,,,7961000.0,,,19777000.0,19777000.0,,,,,,,,,94181000.0,,,240312000.0,,,,,-4018000.0,160589000.0,130735000.0,,,,,,,0.135,,,130735000.0,,3027000.0,,,4429000.0,2303000.0,,19777000.0,,,-6070000.0,-5394000.0,145428000.0,,,17660000.0,548902000.0,,9318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256947200,88414000.0,2068000.0,0.0,62837000.0,0.0,551747000.0,,,0.4325,99359000.0,7113000.0,-11805000.0,17578000.0,,143152000.0,395778000.0,,97692000.0,94807000.0,-9403000.0,91074000.0,33369000.0,,-37939000.0,,130735000.0,187773000.0,-1831000.0,,290544000.0,-5748000.0,,315212000.0,-305000.0,,-121305000.0,166716000.0,4116000.0,40036000.0,176275000.0,-1060000.0,,,,17777000.0,-385031000.0,1157000.0,,62837000.0,44535000.0,-10211000.0,,1012472000.0,,33369000.0,8294000.0,7403000.0,,213531000.0,-1592000.0,510975000.0,,-385031000.0,4691000.0,291246000.0,-60239000.0,144960000.0,,1157000.0,395778000.0,135173000.0,2885000.0,0.0,,,-53860000.0,-13936000.0,,,132506000.0,,113247000.0,8510000.0,,557470000.0,,3513000.0,288564000.0,,551747000.0,316801000.0,,582138000.0,,291246000.0,,290544000.0,872682000.0,15623000.0,86407000.0,62837000.0,1982000.0,,225046000.0,,134627000.0,57038000.0,7113000.0,118570000.0,-21403000.0,217433000.0,134627000.0,120243000.0,190872000.0,95788000.0,,14998000.0,-45960000.0,115197000.0,-532000.0,-532000.0,,91074000.0,,1523447000.0,0.0,-3811000.0,,315212000.0,94807000.0,225046000.0,187773000.0,240669000.0,32951000.0,44535000.0,,872682000.0,-106000.0,176275000.0,187773000.0,,217433000.0,316801000.0,,,187773000.0,,,,187773000.0,0.44,8294000.0,240669000.0,,4371000.0,7403000.0,,-532000.0,,,-22279000.0,-5090000.0,,187773000.0,23324000.0,23324000.0,557470000.0,-115283000.0,10512000.0,-9403000.0,251470000.0,10512000.0,166716000.0,113366000.0,582138000.0,,,,,,,,,,,,,,,,,,,,,,
1264896000,,533000.0,0.0,,,,,,,,,-13099000.0,,,,,,116391000.0,96599000.0,-9115000.0,109556000.0,33615000.0,,,,187773000.0,158210000.0,,,,,,325250000.0,-750000.0,,,165927000.0,,,,5530000.0,,,,20693000.0,-394074000.0,1579000.0,,,,,,,,,,,-4930000.0,,16448000.0,,,,,300750000.0,-3682000.0,,,10917000.0,,,234759000.0,0.0,,,-3497000.0,-10218000.0,,0.08,-10536000.0,,-34138000.0,7904000.0,,,,,331358000.0,,560001000.0,319892000.0,,593298000.0,,,,291336000.0,884634000.0,,121837000.0,,,136120000.0,224062000.0,,,-29563000.0,7526000.0,-20754000.0,,205651000.0,,,0.0,,,11248000.0,,,10918000.0,10918000.0,,,,,,,,,96599000.0,,,239492000.0,,,,,901000.0,191071000.0,158210000.0,,,,-3118000.0,,,0.08,,,158210000.0,,4685000.0,,,4245000.0,2078000.0,,10918000.0,,,-14515000.0,-6129000.0,137176000.0,,,22636000.0,559384000.0,,12774000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272585600,,-162000.0,0.0,,,,,,,,,16262000.0,,,,,,187412000.0,115289000.0,-10086000.0,171279000.0,32763000.0,,,,158210000.0,180385000.0,,,,,,321637000.0,-470000.0,,,165514000.0,,,,23096000.0,,,,73028000.0,-402212000.0,1272000.0,,,,,,,,,,,-8234000.0,,68757000.0,,,,,298960000.0,-50424000.0,,,11337000.0,,,72123000.0,0.0,,,-50046000.0,-10432000.0,,0.3375,91322000.0,,33268000.0,9567000.0,,,,,562819000.0,,567726000.0,422537000.0,,684850000.0,,,,301139000.0,985989000.0,,131999000.0,,,134856000.0,224297000.0,,,22175000.0,7951000.0,80890000.0,,247040000.0,,,375407000.0,,,11006000.0,,,45661000.0,45661000.0,,,,,,,,,115289000.0,,,241815000.0,,,,,905000.0,174406000.0,180385000.0,,,,-6474000.0,,,0.335,,,180385000.0,,4218000.0,,,4271000.0,11910000.0,,45661000.0,,,-18717000.0,-6076000.0,136568000.0,,,24369000.0,664352000.0,,21072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280534400,,405000.0,0.0,,,,,,,,,-3561000.0,,,,,,161633000.0,107824000.0,-11489000.0,118009000.0,31310000.0,,,,180385000.0,163379000.0,,,,,,271633000.0,-470000.0,,,168003000.0,,,,18551000.0,,,,56208000.0,-408642000.0,2519000.0,,,,,,,,,,,9592000.0,,51965000.0,,,,,251812000.0,-81163000.0,,,2519000.0,,,53809000.0,0.0,,,-85002000.0,-12039000.0,,0.2575,76609000.0,,31855000.0,10332000.0,,,,-41000.0,458890000.0,,576645000.0,365694000.0,,579819000.0,,,,299833000.0,879652000.0,,128151000.0,,,129856000.0,224313000.0,,,-17006000.0,7680000.0,64570000.0,,243743000.0,,,297257000.0,,,10200000.0,,,33414000.0,33414000.0,,,,,,,,,107824000.0,,,242325000.0,,,,,2399000.0,177195000.0,163379000.0,,,,4238000.0,,,0.2525,,,163379000.0,,3942000.0,,,4243000.0,2423000.0,,33414000.0,,,-7607000.0,-5792000.0,131888000.0,,,23666000.0,608019000.0,,18001000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288483200,-10407000.0,433000.0,0.0,93237000.0,0.0,594070000.0,,,0.6975,187773000.0,7007000.0,-9522000.0,17113000.0,,131928000.0,425125000.0,,110955000.0,105413000.0,-9062000.0,125138000.0,31395000.0,,-48699000.0,,163379000.0,177366000.0,7115000.0,,300649000.0,-3646000.0,,275810000.0,-1956000.0,,-142292000.0,173407000.0,6442000.0,-9920000.0,194402000.0,854000.0,,,,8452000.0,-420663000.0,1072000.0,,93237000.0,6442000.0,-9657000.0,,1113987000.0,,31395000.0,3004000.0,3396000.0,-6085000.0,144808000.0,4098000.0,576391000.0,,-420663000.0,2940000.0,253477000.0,-508000.0,133748000.0,,1072000.0,425125000.0,48561000.0,5542000.0,0.0,,,-3747000.0,-16010000.0,,,36112000.0,,17576000.0,10944000.0,7645000.0,609812000.0,,2480000.0,337311000.0,,594070000.0,368283000.0,,584973000.0,,253477000.0,,300649000.0,885622000.0,10944000.0,86400000.0,93237000.0,1209000.0,,223578000.0,,128354000.0,13987000.0,7007000.0,20102000.0,-23721000.0,148931000.0,128354000.0,126400000.0,226356000.0,141268000.0,,,-60806000.0,151266000.0,3244000.0,3244000.0,,125138000.0,,1690378000.0,0.0,-3659000.0,,275810000.0,105413000.0,223578000.0,177366000.0,241529000.0,48031000.0,45011000.0,,885622000.0,1854000.0,194402000.0,177366000.0,,240141000.0,368283000.0,1695000.0,,177366000.0,,,,177366000.0,0.7075,3004000.0,241529000.0,,4354000.0,-13015000.0,,3244000.0,,7645000.0,-19967000.0,-5724000.0,,177366000.0,22962000.0,22962000.0,609812000.0,-135777000.0,17038000.0,-9062000.0,193507000.0,17038000.0,173407000.0,203392000.0,584973000.0,,,,,,,,,,,,,,,,,,,,,,
1296432000,,191000.0,0.0,,,,,,,,,-45195000.0,,,,,,136645000.0,109444000.0,-8550000.0,149702000.0,31107000.0,,,,177366000.0,94418000.0,,,,,,266097000.0,-1746000.0,,,172648000.0,,,,7171000.0,,,,39860000.0,-430303000.0,2091000.0,,,,,,,,,,,-12060000.0,,24453000.0,,,,,243540000.0,-29836000.0,,,2091000.0,,,27201000.0,0.0,,,-31344000.0,-9610000.0,,0.135,-31443000.0,,-60141000.0,10734000.0,,,,-1071000.0,383213000.0,,602951000.0,387449000.0,,578691000.0,,,,318020000.0,896711000.0,,91875000.0,,,127432000.0,225101000.0,,,-82948000.0,7330000.0,-41053000.0,,235076000.0,,,246568000.0,,,11291000.0,,,17282000.0,17282000.0,,,,,,,,,109444000.0,,,243165000.0,,,,,1368000.0,239734000.0,94418000.0,,,,,,,0.1325,,,94418000.0,,2671000.0,,,4116000.0,1509000.0,,17282000.0,,,-19559000.0,-6389000.0,129772000.0,,,35617000.0,630614000.0,,15961000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304121600,,43000.0,0.0,,,,,,,,,-16295000.0,,,,,,213554000.0,120199000.0,-2032000.0,202588000.0,30999000.0,,,,94418000.0,106862000.0,,,,,,318540000.0,-192000.0,,,180315000.0,,,,30250000.0,,,,94686000.0,-449815000.0,1884000.0,,,,,,,,,,,-4563000.0,,90500000.0,,,,,289573000.0,-16876000.0,,,1884000.0,,,93355000.0,0.0,,,-16401000.0,-16315000.0,,0.48,49140000.0,,-23417000.0,10673000.0,,,,189000.0,631601000.0,,630130000.0,491026000.0,,719975000.0,,,,332552000.0,1052527000.0,,150097000.0,,,125788000.0,224897000.0,,,12444000.0,7391000.0,32825000.0,,285896000.0,,,418047000.0,,,11589000.0,,,60250000.0,60250000.0,,,,,,,,,120199000.0,,,242961000.0,,,,,1331000.0,259826000.0,106862000.0,,,,,,,0.47,,,106862000.0,,2542000.0,,,4186000.0,830000.0,,60250000.0,,,-22660000.0,-6293000.0,128080000.0,,,34393000.0,733987000.0,,23812000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312070400,,-960000.0,0.0,,,,,,,,,27515000.0,,,,,,167661000.0,112937000.0,-1852000.0,126688000.0,30642000.0,,,,106862000.0,118113000.0,,,,,,326380000.0,28000.0,,,187648000.0,,,,17200000.0,,,,67956000.0,-454994000.0,2119000.0,,,,,,,,,,,-2000000.0,,52291000.0,,,,,297590000.0,-24504000.0,,,35091000.0,,,54724000.0,0.0,,,-29522000.0,-17344000.0,,0.2825,54772000.0,,8444000.0,10776000.0,,,,-48000.0,501045000.0,,642642000.0,397669000.0,,629651000.0,,,,337896000.0,967547000.0,,149283000.0,,,124704000.0,225162000.0,,,11251000.0,7560000.0,37428000.0,,268200000.0,,,333384000.0,,,11371000.0,,,35091000.0,35091000.0,,,,,,,,,112937000.0,,,243498000.0,,,,,1861000.0,232362000.0,118113000.0,,,,,,,0.2775,,,118113000.0,,2781000.0,,,4294000.0,105000.0,,35091000.0,,,-14673000.0,-6212000.0,126956000.0,,,36813000.0,641167000.0,,20424000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320019200,-96480000.0,3305000.0,0.0,117658000.0,0.0,654650000.0,,,0.925,177366000.0,7651000.0,8308000.0,16970000.0,,125068000.0,452160000.0,,118787000.0,109580000.0,-6826000.0,118036000.0,29603000.0,,-57447000.0,,118113000.0,80886000.0,7309000.0,,337781000.0,-2633000.0,,266767000.0,-723000.0,,-140103000.0,191140000.0,8533000.0,-25667000.0,223030000.0,2547000.0,,,,26211000.0,-463510000.0,2439000.0,,117658000.0,111976000.0,-15155000.0,,1247306000.0,,29603000.0,2019000.0,2988000.0,-1095000.0,56430000.0,7582000.0,636647000.0,,-463510000.0,-2006000.0,243990000.0,-58739000.0,127188000.0,,-647000.0,452160000.0,-53014000.0,9207000.0,0.0,,,-62836000.0,-14178000.0,,0.04,41408000.0,,22100000.0,10619000.0,2504000.0,603896000.0,,-1076000.0,368094000.0,,654650000.0,359080000.0,,532882000.0,1368000.0,243990000.0,,337781000.0,870663000.0,10619000.0,146641000.0,117658000.0,2674000.0,122484000.0,225178000.0,,142400000.0,-37227000.0,7651000.0,27230000.0,-24970000.0,239025000.0,142400000.0,146641000.0,249307000.0,174826000.0,,14255000.0,-69275000.0,184487000.0,5035000.0,5035000.0,,118036000.0,,1883953000.0,0.0,,,266767000.0,109580000.0,225178000.0,80886000.0,244816000.0,57168000.0,48506000.0,,870663000.0,2749000.0,223030000.0,80886000.0,,239025000.0,359080000.0,,,80886000.0,0.04,1368000.0,,80886000.0,0.94,2019000.0,244816000.0,,4374000.0,544000.0,,5035000.0,,2504000.0,-12383000.0,-6076000.0,124148000.0,80886000.0,35546000.0,35546000.0,603896000.0,-129955000.0,19075000.0,-6826000.0,113877000.0,19075000.0,191140000.0,240302000.0,532882000.0,,,,,,,,,,,,,,,,,,,,,,
1327968000,,0.0,0.0,,,,,,,,,-50000000.0,,,,,,146651000.0,112630000.0,-6191000.0,151836000.0,29898000.0,,,,80886000.0,71804000.0,,,,,,288729000.0,-1479000.0,,,188271000.0,,,,10163000.0,,,,47474000.0,-473758000.0,2597000.0,,,,,,,,,,,-550000.0,,30086000.0,,,,,265022000.0,-4865000.0,,,18921000.0,,,34021000.0,0.0,,,22328000.0,-13797000.0,,0.165,-16312000.0,,-50283000.0,9997000.0,,,,-486000.0,423835000.0,,662029000.0,405308000.0,,600472000.0,,,,336535000.0,937007000.0,,148189000.0,,,119972000.0,223685000.0,,,-9082000.0,7920000.0,-30109000.0,,226370000.0,,,277184000.0,,,12960000.0,,,19923000.0,19923000.0,,,,,,,,,112630000.0,,,242970000.0,,,,,493000.0,272474000.0,71804000.0,,,,,,,0.1625,1368000.0,,71804000.0,,27102000.0,,,4428000.0,5071000.0,,19923000.0,,,-14308000.0,-6607000.0,121892000.0,,,34820000.0,648278000.0,,21305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335744000,,-3559000.0,0.0,,,,,,,,,28730000.0,,,,,,235422000.0,128922000.0,-7644000.0,196382000.0,29414000.0,,,,71804000.0,82572000.0,,,,,,310574000.0,-1113000.0,,,184620000.0,,,,35574000.0,,,,121261000.0,-484539000.0,2434000.0,,,,,,,,,,,-9113000.0,,104392000.0,,,,,288804000.0,-51202000.0,,,66897000.0,,,106500000.0,0.0,,,-74068000.0,-8108000.0,,0.575,105807000.0,,23661000.0,9347000.0,,,,90000.0,691485000.0,,669159000.0,476738000.0,,691685000.0,,,,337669000.0,1029354000.0,,153049000.0,,,119756000.0,223701000.0,,,10768000.0,7614000.0,97699000.0,,278491000.0,,,456063000.0,,,12704000.0,,,68818000.0,68818000.0,,,,,,,,,128922000.0,,,242042000.0,,,,,2057000.0,250804000.0,82572000.0,,,,,,,0.565,1380000.0,,82572000.0,,1865000.0,,,4165000.0,1808000.0,,68818000.0,,,-20723000.0,-6621000.0,121920000.0,,,35871000.0,718780000.0,,25190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343692800,,5336000.0,0.0,,,,,,,,,14842000.0,,,,,,178122000.0,117137000.0,-10916000.0,124168000.0,58771000.0,,,,82572000.0,143058000.0,,,,,,337747000.0,-222000.0,,,177723000.0,,,,18919000.0,,,,75931000.0,-488578000.0,2434000.0,,,,,,,,,,,0.0,,59468000.0,,,,,289892000.0,-11287000.0,,,43355000.0,,,60985000.0,0.0,,,-12759000.0,-6253000.0,,0.345,75912000.0,,22426000.0,11289000.0,,,,-47000.0,504076000.0,,666301000.0,404823000.0,,661675000.0,,,,324853000.0,986528000.0,,147054000.0,,,118090000.0,223467000.0,,,60486000.0,7822000.0,69659000.0,,278797000.0,,,325954000.0,,,12265000.0,,,40549000.0,40549000.0,,,,,,,,,117137000.0,,,243958000.0,,,,,2681000.0,234790000.0,143058000.0,,,,,,,0.335,1380000.0,,143058000.0,,1858000.0,,,4198000.0,1201000.0,,40549000.0,,,-899000.0,-6520000.0,120672000.0,,,34338000.0,648781000.0,,20646000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351641600,44970000.0,3314000.0,0.0,129541000.0,0.0,683107000.0,,,1.07,80886000.0,7770000.0,-15545000.0,16906000.0,,118892000.0,467481000.0,,112899000.0,108792000.0,-9974000.0,124806000.0,58266000.0,,-43242000.0,,143058000.0,125856000.0,7555000.0,,323065000.0,-2780000.0,,312402000.0,34000.0,,-93041000.0,180523000.0,9503000.0,-21973000.0,251117000.0,2065000.0,,,,22136000.0,-502584000.0,2038000.0,,129541000.0,-132000.0,-9663000.0,,1285596000.0,,58266000.0,1858000.0,9017000.0,0.0,142556000.0,2316000.0,673094000.0,,-502584000.0,-206000.0,264110000.0,-26041000.0,121236000.0,,-129305000.0,467481000.0,-546000.0,4107000.0,0.0,,,-28542000.0,-15084000.0,,0.0,20391000.0,,3650000.0,11143000.0,1165000.0,622797000.0,,237000.0,339294000.0,,683107000.0,378122000.0,,612134000.0,2280000.0,264110000.0,,323065000.0,935199000.0,11143000.0,142542000.0,129541000.0,5091000.0,117672000.0,223482000.0,,144241000.0,-17202000.0,7770000.0,5307000.0,-26230000.0,251458000.0,144241000.0,142542000.0,226395000.0,196262000.0,,15705000.0,-47323000.0,205613000.0,251000.0,251000.0,,124806000.0,,1958690000.0,0.0,,,312402000.0,108792000.0,223482000.0,125856000.0,244675000.0,66721000.0,53634000.0,,935199000.0,2324000.0,251117000.0,125856000.0,,251458000.0,378122000.0,,,125856000.0,0.0,2280000.0,,125856000.0,1.09,1858000.0,244675000.0,,4115000.0,937000.0,,251000.0,,1165000.0,-11393000.0,-6482000.0,120324000.0,125856000.0,32065000.0,32065000.0,622797000.0,-93395000.0,18477000.0,-9974000.0,185798000.0,18477000.0,180523000.0,266802000.0,612134000.0,,,,,,,,,,,,,,,,,,,,,,
