date,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyDilutedEPS,annualEbitda,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualDilutedAverageShares,annualPurchaseOfBusiness,annualDilutedEPS,annualIncomeTaxPayable,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyGrossPPE,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyBasicAverageShares,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualBasicAverageShares,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualInventory,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOperatingIncome,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualEndCashPosition,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,trailingEndCashPosition,quarterlyTotalRevenue,trailingPretaxIncome,annualNetIncomeContinuousOperations,quarterlyBasicEPS,trailingTaxProvision,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashDividendsPaid,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyTotalAssets,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyOtherCurrentAssets,annualTotalAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualBasicEPS,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestingCashFlow,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
2007-09-30,,,354500000.0,,,,,438000000.0,,438700000.0,,0.92,,273300000.0,,460200000.0,37800000.0,901300000.0,,235400000.0,,,,,,33300000.0,,-1172200000.0,1494200000.0,-330000000.0,-30700000.0,,0.0,,,,,,,719500000.0,,,2073500000.0,,,-1094100000.0,1700000.0,,0.0,,,,258600000.0,,-104900000.0,,,,283617021.0,,276300000.0,909100000.0,,,772600000.0,,105300000.0,,,,,,,,,304700000.0,,700000.0,26100000.0,,,,,,,,,4199400000.0,,5522000000.0,-51300000.0,,,,28400000.0,,7600000.0,,,,,354500000.0,,,,4919500000.0,2995400000.0,,,,,,2239000000.0,,,0.94,,,,,,7194800000.0,227900000.0,,,266600000.0,,,6867300000.0,,12389300000.0,266600000.0,,197600000.0,,1310500000.0,2093700000.0,,,,,2019600000.0,,,,1705100000.0,3936000000.0,1608200000.0,,923000000.0,-7600000.0,1023500000.0,27900000.0,,,,5194500000.0,,,901700000.0,,,,,-41100000.0,289782609.0,630800000.0,,,438000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,6675500000.0,904900000.0,366300000.0,,4735400000.0,724600000.0,-6000000.0,4735300000.0,896100000.0,4735400000.0,2491100000.0,,1196600000.0,272600000.0,-2563100000.0,438000000.0,106500000.0,904900000.0,,277400000.0,,,75400000.0,,1782200000.0,36400000.0,,-877300000.0,741000000.0,-1004400000.0,-31200000.0,355800000.0,36100000.0,295361132.0,,13.43,,,2422400000.0,724600000.0,,5994700000.0,1782200000.0,,146600000.0,-59300000.0,246500000.0,1433300000.0,600000.0,,,-877300000.0,439300000.0,,4297300000.0,,-119700000.0,,,,298800000.0,0.0,,,721200000.0,,3300000.0,290813783.0,,,,,36100000.0,,0.0,338600000.0,827200000.0,100000.0,12700000.0,4379500000.0,,136200000.0,,,272600000.0,3993300000.0,,3235700000.0,246500000.0,7700700000.0,-48900000.0,1057800000.0,100000.0,,39800000.0,8763100000.0,5600000.0,3135100000.0,,721200000.0,-266400000.0,366300000.0,477400000.0,204400000.0,6370800000.0,7388800000.0,3135100000.0,,4735300000.0,,,,2323300000.0,,733100000.0,,,28600000.0,4735300000.0,-209800000.0,937500000.0,6370800000.0,408100000.0,,6272000000.0,2518500000.0,3966700000.0,776400000.0,6675500000.0,741000000.0,14376200000.0,2518500000.0,1052700000.0,170900000.0,1433300000.0,1052700000.0,2422400000.0,712700000.0,31000000.0,-1999900000.0,7700700000.0,477400000.0,14376200000.0,7907900000.0,1773500000.0,1660700000.0,3993300000.0,1658200000.0,3966700000.0,827200000.0,-6900000.0,1773500000.0,-2700000.0,138800000.0,,13.64,7907900000.0,7388800000.0,3235700000.0,712700000.0,,,1660700000.0,,4827300000.0,,665100000.0,700000.0,160200000.0,4735300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,375400000.0,,,,,4068300000.0,,4068300000.0,,0.66,,272800000.0,,4735300000.0,47200000.0,935300000.0,,258900000.0,,,,,,27500000.0,,-877300000.0,750000000.0,-12700000.0,-37400000.0,,25800000.0,,,,,,,740300000.0,,,1812600000.0,,,,487900000.0,,,,,,-685700000.0,,-667000000.0,,,,275151515.0,,247000000.0,0.0,,,768100000.0,,-944000000.0,,,,,,,,,285100000.0,,,4200000.0,,,,,,,,,2498500000.0,,7157100000.0,-49100000.0,,,,38100000.0,,14000000.0,,,,,375400000.0,,,,7521300000.0,3138200000.0,,,,,,2163300000.0,,,0.66,,,,,,5636700000.0,-723100000.0,,,181600000.0,,,6895000000.0,,14052100000.0,181600000.0,,211700000.0,,1108500000.0,2425500000.0,,,,,463200000.0,,,,1716600000.0,4110900000.0,1540900000.0,,909000000.0,-2400000.0,980400000.0,5100000.0,,,,8318600000.0,,,712700000.0,,,,,-52000000.0,275151515.0,622400000.0,,,4068300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,523100000.0,,,,,787300000.0,,787300000.0,,0.88,,318500000.0,,4068300000.0,79700000.0,2128300000.0,,342200000.0,,,,,,45600000.0,,-877300000.0,4768800000.0,3697700000.0,-67300000.0,,-18700000.0,,,,,,,5224000000.0,,,3005600000.0,,,,497500000.0,,,,,,160400000.0,,-3281000000.0,,,,287400000.0,,361600000.0,0.0,,,1348500000.0,,-239900000.0,,,,,,,,,450700000.0,,,7400000.0,,,,,,,,,8219900000.0,,6575000000.0,-49100000.0,,,,89100000.0,,12400000.0,,,,,523100000.0,,,,7728300000.0,6767800000.0,,,,,,3080800000.0,,,0.89,,,,,,14987700000.0,93100000.0,,,256100000.0,,,19308700000.0,,25883700000.0,256100000.0,,262500000.0,,1782100000.0,3137700000.0,,,,,915200000.0,,,,3072000000.0,10174300000.0,2196100000.0,,1800500000.0,1200000.0,2102600000.0,-24200000.0,,,,10792500000.0,,,1189900000.0,,2440200000.0,,,-7124600000.0,291100000.0,884700000.0,,,787300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,756400000.0,,,,,741500000.0,,741500000.0,,0.7,,318800000.0,,787300000.0,26300000.0,2085300000.0,,260000000.0,,,,,,83700000.0,,-877300000.0,2730600000.0,-482200000.0,-91500000.0,,-11800000.0,,,,,,,6101300000.0,,,2962600000.0,,,0.0,241800000.0,,,,,,500500000.0,,-45800000.0,,,,320200000.0,,347400000.0,0.0,,,1265200000.0,,56500000.0,,,,,,,,,550000000.0,,,6600000.0,,,,,,,,,6234800000.0,,6123500000.0,-57300000.0,,,,202600000.0,,8700000.0,,,,,756400000.0,,,,7898700000.0,8734100000.0,,,,,,4313200000.0,,,0.71,,,,,,14968900000.0,409000000.0,,,227700000.0,,,19651600000.0,,25775100000.0,227700000.0,,233700000.0,,2078700000.0,3144100000.0,,,,,795100000.0,,,,2791800000.0,9386300000.0,3209400000.0,,1795100000.0,-8100000.0,2239000000.0,-23400000.0,,,,10702800000.0,,,2785100000.0,,2804900000.0,,,-34500000.0,324100000.0,1103800000.0,,,741500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,15524800000.0,1968500000.0,4398200000.0,,550200000.0,5214100000.0,-3666800000.0,550200000.0,330900000.0,550200000.0,3479300000.0,,-2120700000.0,318800000.0,2778100000.0,741500000.0,-361800000.0,1968500000.0,,-3637000000.0,,,120700000.0,,3020500000.0,89000000.0,,-1052000000.0,2350400000.0,-424700000.0,-109800000.0,4735300000.0,993500000.0,303700000.0,,-8.73,,,3692500000.0,5214100000.0,,-7306400000.0,3020500000.0,,-334000000.0,0.0,-450800000.0,6053100000.0,,,,-1052000000.0,355700000.0,,-191300000.0,,-306000000.0,,,,-3529800000.0,0.0,,,1046500000.0,2184800000.0,203700000.0,300600000.0,,,,,988800000.0,,0.0,-3406500000.0,1615100000.0,,300000.0,-4185100000.0,,245400000.0,,,318800000.0,6620100000.0,,5511400000.0,-450800000.0,5399700000.0,-57400000.0,-2573800000.0,,,123300000.0,13227400000.0,3717200000.0,8651000000.0,,1046500000.0,-923700000.0,688200000.0,805900000.0,-208600000.0,14162400000.0,4547400000.0,8651000000.0,,550200000.0,,,,3670100000.0,,-2567400000.0,,,-31200000.0,550200000.0,-212900000.0,-2776000000.0,14162400000.0,245900000.0,,9748100000.0,-3290200000.0,-2624800000.0,24900000.0,15524800000.0,2350400000.0,20924500000.0,-3290200000.0,1722100000.0,-3275200000.0,2343100000.0,1722100000.0,3692500000.0,2773700000.0,3752300000.0,-2000000.0,5399700000.0,805900000.0,20924500000.0,6661400000.0,2114500000.0,2428500000.0,6620100000.0,2801700000.0,-2624800000.0,1615100000.0,-3657200000.0,2114500000.0,11300000.0,453100000.0,,-8.73,6661400000.0,4547400000.0,5511400000.0,2773700000.0,,2184800000.0,2428500000.0,,-95300000.0,,868400000.0,7800000.0,18500000.0,550200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,676600000.0,,,,,493600000.0,,493600000.0,,-0.08,,319100000.0,,550200000.0,10500000.0,1936400000.0,-172800000.0,-5000000.0,,,,,,67400000.0,,,1702700000.0,-30800000.0,-58900000.0,,-2200000.0,,,,,,,5160900000.0,,,,,,-1500000.0,-587800000.0,,,,,,40900000.0,,-56600000.0,,,,320500000.0,,49900000.0,0.0,,,933400000.0,,-21500000.0,,,,,,,,,164900000.0,,,,,22200000.0,,,,,,,4629100000.0,,5016300000.0,-57400000.0,,,,102500000.0,,-35700000.0,,,,,676600000.0,,,,4401700000.0,9228800000.0,,,,,,2932900000.0,,,-0.08,,,,,,13857900000.0,-18000000.0,,,-26700000.0,,,15340300000.0,,20356600000.0,-21800000.0,,-15500000.0,,1699700000.0,1792600000.0,,,,,672100000.0,,,,,6543300000.0,2206400000.0,,1559500000.0,12500000.0,1993000000.0,-100000.0,,,,6498700000.0,,,3449100000.0,,2126600000.0,,,-50300000.0,320500000.0,726500000.0,,,493600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,682800000.0,,,,,792900000.0,,792900000.0,,0.38,,319100000.0,,493600000.0,32800000.0,1924600000.0,-1421300000.0,172100000.0,,,,,,81900000.0,,,1267300000.0,-511000000.0,-54900000.0,,-35300000.0,,,,,,,5119900000.0,,,,,,,-435600000.0,,,,,,838500000.0,,299300000.0,,,,320800000.0,,250600000.0,0.0,,,1092400000.0,,546400000.0,,,,,,,,,356000000.0,,,,,14400000.0,,,,,,,4370400000.0,,5074000000.0,-57500000.0,,,,102000000.0,,46400000.0,,,,,682800000.0,,,,4527900000.0,9218800000.0,,,,,,3473800000.0,,,0.38,,,,,,13589200000.0,783600000.0,,,122100000.0,,,15352100000.0,,20426100000.0,122100000.0,,139300000.0,,1679000000.0,1752900000.0,,,,,647800000.0,,,,,6628600000.0,2540400000.0,,1359300000.0,3400000.0,2010700000.0,-100000.0,,,,6735900000.0,,,3454600000.0,,2127000000.0,,,-48800000.0,325000000.0,933400000.0,,,792900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,677800000.0,,,,,743900000.0,,743900000.0,,0.65,,319500000.0,,792900000.0,11400000.0,1909900000.0,-592700000.0,242300000.0,,,,,,76500000.0,,,922400000.0,-616700000.0,-42300000.0,,-2900000.0,,,,,,,5090800000.0,,,,,,,-310500000.0,,,,,,600800000.0,,-49000000.0,,,,321000000.0,,318300000.0,0.0,,,1135600000.0,,157900000.0,,,,,,,,,430000000.0,,,,,19400000.0,,,,,,,4030000000.0,,4772200000.0,-22900000.0,,,,111200000.0,,82400000.0,,,,,677800000.0,,,,4721500000.0,8917200000.0,,,,,,3482700000.0,,,0.67,,,,,,12947200000.0,558500000.0,,,216600000.0,,,15360900000.0,,20133100000.0,216600000.0,,230900000.0,,1684100000.0,1733400000.0,,,,,594200000.0,,,,,6676100000.0,2486600000.0,,1303700000.0,-2900000.0,1972000000.0,0.0,,,,7081500000.0,,,3210000000.0,,2116300000.0,,,-38200000.0,331800000.0,996100000.0,,,743900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,15163700000.0,1912800000.0,671400000.0,,876700000.0,5042800000.0,6400000.0,876700000.0,1734600000.0,876700000.0,3550200000.0,,1286200000.0,320600000.0,-1208100000.0,743900000.0,16700000.0,1912800000.0,-46100000.0,149800000.0,0.0,,430800000.0,,3211700000.0,76400000.0,,-1298900000.0,876700000.0,-49600000.0,-48100000.0,550200000.0,12700000.0,329100000.0,0.0,1.37,,,1699700000.0,5042800000.0,,-182700000.0,3211700000.0,,-32000000.0,,-434300000.0,2708600000.0,,,,-1298900000.0,254400000.0,,132800000.0,,-204200000.0,,,,222800000.0,0.0,,,1079000000.0,1933300000.0,-55500000.0,321100000.0,,,,,-27700000.0,,0.0,335400000.0,1193200000.0,,,326500000.0,12300000.0,302200000.0,-2232900000.0,,320600000.0,6606000000.0,68300000.0,3978200000.0,-434300000.0,4827300000.0,-43200000.0,841600000.0,,,109200000.0,13195300000.0,76400000.0,8807100000.0,28100000.0,1079000000.0,627300000.0,671400000.0,637200000.0,71300000.0,12785300000.0,4837900000.0,8807100000.0,,876700000.0,,,,3305900000.0,,487800000.0,,,-700000.0,876700000.0,-181000000.0,559100000.0,12785300000.0,206300000.0,,9645100000.0,139400000.0,451300000.0,1530400000.0,15163700000.0,876700000.0,19991000000.0,139400000.0,1602100000.0,133100000.0,2708600000.0,1602100000.0,1699700000.0,3219900000.0,169500000.0,,4827300000.0,637200000.0,19991000000.0,7101800000.0,2022500000.0,,6606000000.0,2411700000.0,451300000.0,1193200000.0,1000000.0,2022500000.0,-500000.0,424900000.0,,1.41,7101800000.0,4837900000.0,3978200000.0,3219900000.0,,1933300000.0,,,-45400000.0,,894200000.0,0.0,,876700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,646600000.0,,,,,599100000.0,,599100000.0,,0.0,,321500000.0,,876700000.0,54000000.0,1855800000.0,-262100000.0,70400000.0,-3300000.0,,,,,71200000.0,,,1007600000.0,-183200000.0,-34300000.0,,-1600000.0,,,,,,,4987300000.0,,,,,,,-500800000.0,,,,,,-62400000.0,,-277600000.0,,,,322700000.0,,133500000.0,0.0,,,1193900000.0,,-242600000.0,,,,,,,,,253700000.0,,,,,19400000.0,,,,,,,4206400000.0,,4820000000.0,-22500000.0,,,,112100000.0,,42300000.0,,,,,646600000.0,,,,4816900000.0,8386000000.0,,,,,,2953400000.0,,,0.0,,,,,,12592400000.0,-96700000.0,,,1400000.0,,,14896700000.0,,19716700000.0,1400000.0,,16400000.0,,1509600000.0,1690300000.0,,,,,684000000.0,,,,,6544000000.0,2173300000.0,,1364000000.0,5700000.0,2004900000.0,0.0,,,,7017400000.0,,,2923700000.0,,1848000000.0,,,-35900000.0,336600000.0,780100000.0,,,599100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,664600000.0,,,,,821600000.0,,821600000.0,,0.58,,322600000.0,,599100000.0,60900000.0,1783900000.0,-14900000.0,323100000.0,-2200000.0,,,,,71100000.0,,,975200000.0,-57200000.0,-38000000.0,,-6800000.0,,,,,,,4925600000.0,,,,,,,-685700000.0,,,,,,321200000.0,,222500000.0,,,,323800000.0,,383000000.0,29100000.0,,,1421900000.0,,-18200000.0,,,,,,,,,504500000.0,,,,,15100000.0,,,,,,,4877500000.0,,5781700000.0,-22500000.0,,,,110300000.0,,-26600000.0,,,,,664600000.0,,,,4990700000.0,8323600000.0,,,,,,3703400000.0,,,0.61,,,,,,13201100000.0,283200000.0,,,196400000.0,,,14575600000.0,,20357300000.0,196400000.0,,262200000.0,,1419400000.0,3604300000.0,,,,,709100000.0,,,,,6446700000.0,2655800000.0,,1429500000.0,11200000.0,2451300000.0,0.0,,,,7051400000.0,,,2909900000.0,,1809400000.0,,,-36900000.0,339100000.0,1047600000.0,,,821600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,670700000.0,,,,,810700000.0,,810700000.0,,0.68,,323200000.0,,821600000.0,72100000.0,1786000000.0,-251600000.0,349200000.0,0.0,,,,,70200000.0,,,738400000.0,-250300000.0,-45000000.0,,-9000000.0,,,,,,,4916100000.0,,,,,,,-393700000.0,,,,,,258100000.0,,-10900000.0,,,,324700000.0,,408200000.0,29600000.0,,,1401300000.0,,-176300000.0,,,,,,,,,526400000.0,,,,,12000000.0,,,,,,,4338100000.0,,5514900000.0,-22700000.0,,,,107000000.0,,64700000.0,,,,,670700000.0,,,,5200300000.0,8223700000.0,,,,,,3730300000.0,,,0.72,,,,,,12561800000.0,213100000.0,,,232200000.0,,,14720400000.0,,20235300000.0,232200000.0,,277100000.0,,1457800000.0,1665900000.0,,,,,698700000.0,,,,,6560500000.0,2651400000.0,,1539000000.0,11200000.0,2168800000.0,0.0,,,,7573800000.0,,,2922800000.0,,1929500000.0,,,-37400000.0,339000000.0,1078900000.0,,,810700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,14620200000.0,1776500000.0,697300000.0,,1014300000.0,4872900000.0,42300000.0,1014300000.0,695400000.0,1014300000.0,3920600000.0,,1726900000.0,328200000.0,-403700000.0,810700000.0,35400000.0,1776500000.0,-1700000.0,253900000.0,-8500000.0,,-219000000.0,,3258400000.0,70900000.0,,-1481900000.0,761600000.0,87000000.0,-62200000.0,876700000.0,13600000.0,339800000.0,-14000000.0,1.89,,,1618400000.0,4872900000.0,,-178600000.0,3258400000.0,,81000000.0,,-325000000.0,2673100000.0,,,,-1481900000.0,178500000.0,,203600000.0,,-179500000.0,,,,313600000.0,0.0,,,1318600000.0,1675400000.0,-286600000.0,324700000.0,,,,,-3800000.0,,0.0,432500000.0,1400800000.0,,,137600000.0,27000000.0,283200000.0,-530300000.0,,328200000.0,6560200000.0,73500000.0,4224900000.0,-325000000.0,5370700000.0,-43200000.0,1247500000.0,,,107700000.0,14079100000.0,20800000.0,7706900000.0,251500000.0,1318600000.0,-723700000.0,697300000.0,611400000.0,224800000.0,11931800000.0,5389400000.0,7706900000.0,,1014300000.0,,,,3711700000.0,,758900000.0,,,0.0,1014300000.0,-110900000.0,1006600000.0,11931800000.0,116300000.0,,10158500000.0,212100000.0,642200000.0,515900000.0,14620200000.0,761600000.0,19990900000.0,212100000.0,1410600000.0,195600000.0,2673100000.0,1410600000.0,1618400000.0,2922300000.0,101200000.0,,5370700000.0,611400000.0,19990900000.0,7964300000.0,2144700000.0,,6560200000.0,2700800000.0,642200000.0,1400800000.0,11200000.0,2144700000.0,0.0,437100000.0,,1.98,7964300000.0,5389400000.0,4224900000.0,2922300000.0,,1675400000.0,,,-68400000.0,,1010900000.0,0.0,,1014300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,656300000.0,,,,,918100000.0,,918100000.0,,-0.235453,,330900000.0,,1014300000.0,41500000.0,1661900000.0,-2900000.0,168700000.0,-2500000.0,,,,,68300000.0,,,791100000.0,600000.0,-40800000.0,,-4100000.0,,,,,,,4465100000.0,,,,,,,-133900000.0,,,,,,-62500000.0,,-96200000.0,,,,331081433.0,,231900000.0,159900000.0,,,1382900000.0,,-339700000.0,,,,,,,,,237000000.0,,,,,15000000.0,,,,,,,4346600000.0,,6355900000.0,-23100000.0,,,,98300000.0,,-14000000.0,,,,,656300000.0,,,,5288700000.0,7572200000.0,,,,,,3138000000.0,,,-0.235453,,,,,,11918800000.0,-103300000.0,,,-77600000.0,,,13768600000.0,,20124500000.0,-77600000.0,,127200000.0,,1405400000.0,1587000000.0,,,,,612500000.0,,,,,6236200000.0,2249800000.0,,1578300000.0,5100000.0,2012700000.0,0.0,,,,8108500000.0,,,2888300000.0,,1671100000.0,,,-41000000.0,348500000.0,888200000.0,,,918100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,708300000.0,,,,,1259800000.0,,1259800000.0,,0.26,,331800000.0,,918100000.0,93900000.0,1640300000.0,-74000000.0,408400000.0,500000.0,,,,,71600000.0,,,753300000.0,-96400000.0,-38000000.0,,-18100000.0,,,,,,,4440400000.0,,,,,,,-39500000.0,,,,,,395000000.0,,341700000.0,,,,330976917.0,,475500000.0,197600000.0,,,1490100000.0,,-75900000.0,,,,,,,,,480000000.0,,,,,11000000.0,,,,,,,4607300000.0,,6812200000.0,-40000000.0,,,,100600000.0,,128500000.0,,,,,708300000.0,,,,5341000000.0,7568200000.0,,,,,,3892200000.0,,,0.278668,,,,,,12175500000.0,357000000.0,,,92300000.0,,,13728300000.0,,20540500000.0,92300000.0,,314500000.0,,1388500000.0,1555800000.0,,,,,608000000.0,,,,,6259100000.0,2708400000.0,,1590900000.0,4500000.0,1666400000.0,-78800000.0,,,,8278200000.0,,,2881300000.0,,1701600000.0,,,37900000.0,350900000.0,1183800000.0,,,1259800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,712200000.0,,,,,1403800000.0,,1403800000.0,,0.25,,316000000.0,,1259800000.0,29200000.0,1601200000.0,-3200000.0,131300000.0,200000.0,,,,,69700000.0,,,760000000.0,-554500000.0,-50300000.0,,-5900000.0,,,,,,,4386300000.0,,,,,,-519600000.0,-270200000.0,,,,,,408300000.0,,144000000.0,,,,312176652.0,,444500000.0,44000000.0,,,1345000000.0,,-13200000.0,,,,,,,,,201000000.0,,,,,5000000.0,,,,,,,4333300000.0,,5936100000.0,-38400000.0,,,,103200000.0,,-52500000.0,,,,,712200000.0,,,,5388800000.0,7490400000.0,,,,,,3928500000.0,,,0.260441,,,,,,11823700000.0,358000000.0,,,86200000.0,,,13566300000.0,,19502400000.0,86200000.0,,102100000.0,,1419000000.0,1535400000.0,,,,,608800000.0,,,,,6159800000.0,2771800000.0,,1512900000.0,-243500000.0,1659200000.0,0.0,,,,7589300000.0,,,2881000000.0,,1657800000.0,,,302600000.0,340200000.0,1156700000.0,,,1403800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
