date,annualFreeCashFlow,annualCommonStockIssuance,quarterlyCurrentAssets,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualBasicAverageShares,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualChangeInWorkingCapital,annualOperatingIncome,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyDilutedAverageShares,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPretaxIncome,annualBasicEPS,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyTotalAssets,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualDilutedAverageShares,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyBasicEPS,annualStockholdersEquity,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalAssets,quarterlyInventory,quarterlyAccountsReceivable,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,quarterlyChangeInInventory,annualDilutedEPS,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,annualNetPPE,trailingGrossProfit,annualOperatingCashFlow,annualRepaymentOfDebt,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyBasicAverageShares,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOperatingExpense,annualIncomeTaxPayable,quarterlyGrossPPE,trailingOperatingExpense,quarterlyOperatingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCashFlowFromContinuingFinancingActivities,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,trailingInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingChangeInInventory,quarterlyDilutedEPS,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualInterestExpense,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,trailingNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,annualGoodwill,annualPurchaseOfBusiness,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyGoodwill,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2003-01-31,,,118415000.0,145306000.0,,,5968000.0,,,,,,,,7191000.0,,,,,81487000.0,40950000.0,,,,,,,,2600000.0,,19822500.0,-9357000.0,,,,,,,5337000.0,,,162303000.0,,280718000.0,,16595000.0,479000.0,122437000.0,5337000,5337000.0,,,,,,,,0.0,0.273333,,-78000.0,,9199000.0,-11257000.0,,60623000.0,35899000.0,,0.0,,,,,17038000.0,,,61849000.0,,,,7191000.0,-1297000.0,167593000.0,-2659000.0,,,,,12970000.0,,,,,,,9199000.0,158281000.0,9199000.0,,9542000.0,,,19513500.0,8602000.0,,,,,-230958000.0,3249000.0,-11332000.0,,738000.0,,,,0.0,,,,-1678000.0,,,392782000.0,,1975000.0,,,,8939000.0,,,,28000.0,,9404000,0.0,184188000,,,,,37701000.0,,,-9330000.0,,,,3265000.0,161824000.0,,,,,0.266667,15372000,,,,-343000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-30,,,128952000.0,155713000.0,,,6154000.0,,,,,,,,7059000.0,,,,,77487000.0,45469000.0,,,,,,,,2600000.0,,19678500.0,17178000.0,,,,,,,12816000.0,,,162627000.0,,291579000.0,,28381000.0,445000.0,122956000.0,12816000,12816000.0,,,,,,,,0.0,0.66,,41000.0,,17336000.0,-6466000.0,,62196000.0,37271000.0,,0.0,,,,,17038000.0,,,57849000.0,,,,7059000.0,-1292000.0,172803000.0,-1573000.0,,,,,12910000.0,,,,,,,17336000.0,168623000.0,17336000.0,,9199000.0,,,19413000.0,20681000.0,,,,,-225180000.0,349000.0,-6799000.0,,694000.0,,,,0.0,,,,-1182000.0,,,387362000.0,,23977000.0,,,,-9374000.0,,,,0.0,,21322000,0.0,201184000,,,,,45120000.0,,,5007000.0,,,,7865000.0,162182000.0,,,,,0.653333,27476000,,,,8137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-31,,,141680000.0,169823000.0,,,6044000.0,,,,,,,,11265000.0,,,,,56487000.0,61076000.0,,,,,,,,2600000.0,,19804500.0,22694000.0,,,,,,,15408000.0,,,158955000.0,,300635000.0,,36991000.0,411000.0,117563000.0,15408000,15408000.0,,,,,,,,0.0,0.793333,,6000.0,,22052000.0,-2360000.0,,64301000.0,42390000.0,,0.0,,,,,17038000.0,,,36849000.0,,,,11265000.0,-1298000.0,195160000.0,-2105000.0,,,,,12973000.0,,,,,,,22052000.0,183072000.0,22052000.0,,17336000.0,,,19420500.0,25155000.0,,,,,-215252000.0,4349000.0,-2341000.0,,602000.0,,,,0.0,,,,-700000.0,,,373796000.0,,25035000.0,,,,-17959000.0,,,,1039000.0,,25726000,0.0,232151000,,,,,56727000.0,,,3583000.0,,,,9747000.0,158544000.0,,,,,0.78,31770000,,,,4716000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-31,52385000.0,4264000.0,143173000.0,182136000.0,101806000.0,,6319000.0,19462500.0,,,40869000.0,,19033000.0,0.0,14778000.0,,-2538000.0,90522000.0,22224000.0,40869000.0,60937000.0,,,,,,,0.0,2600000.0,22224000.0,,21870000.0,54061000.0,,741420000.0,88161000.0,2.78,54061000.0,20500000.0,-11957000.0,,155732000.0,4364000.0,298905000.0,40293000.0,48848000.0,508000.0,101806000.0,20500000,20500000.0,508000.0,19689000.0,,21604000.0,143173000.0,24485000.0,-5160000.0,0.0,,197099000.0,74000.0,182136000.0,22224000.0,-2953000.0,298905000.0,61753000.0,46195000.0,34100000.0,0.0,54061000.0,37540000.0,,60937000.0,16665000.0,,,21604000.0,46195000.0,,37540000.0,14778000.0,-8070000.0,205864000.0,2548000.0,2.746667,,22224000.0,43000.0,13014000.0,155224000.0,,75815000.0,,130815000.0,155732000.0,22224000.0,197099000.0,22224000.0,115007000.0,22052000.0,,,,33723000.0,,,-3789000.0,,-221010000.0,4364000.0,-2958000.0,376234000.0,450000.0,,2600000.0,9542000.0,0.0,,-221010000.0,,-1600000.0,40293000.0,,376234000.0,,24828000.0,-23036000.0,-920000.0,,-21703000.0,,,-23430000.0,3197000.0,,34070000,0.0,254712000,,,,,19033000.0,16665000.0,,-1798000.0,,,61753000.0,13223000.0,155224000.0,0.0,-40097000.0,0.0,,,40389000,12682000.0,,13014000.0,172000.0,872235000.0,,,,2484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-31,,,154519000.0,199549000.0,,,6454000.0,,,,,,,,11260000.0,,,,,40743000.0,54633000.0,,,,,,,,2600000.0,,19818000.0,9230000.0,,,,,,,18986000.0,,,157603000.0,,312122000.0,,42643000.0,2152000.0,95376000.0,18986000,18986000.0,,,,,,,,0.0,0.973333,,2000.0,,29501000.0,-8231000.0,,67057000.0,43732000.0,,-1597000.0,,,,,16665000.0,,,21478000.0,,,,11260000.0,-1573000.0,183798000.0,-5304000.0,,,,,13109000.0,,,,,,,29501000.0,216746000.0,29501000.0,,22224000.0,,,19561500.0,30998000.0,,,,,-226283000.0,,-6663000.0,,432000.0,,,,0.0,,,,,,,381734000.0,,15893000.0,,,,-385000.0,,,,1308000.0,,31383000,4370000.0,226441000,,,,,50263000.0,,,-10473000.0,,,,12012000.0,155451000.0,,,,,0.96,37837000,,,,7277000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-30,,,189698000.0,228991000.0,,,6483000.0,,,,,,,,14243000.0,,,,,34783000.0,61347000.0,,,,,,,,2600000.0,,19972000.0,21632000.0,,,,,,,33437000.0,,,158546000.0,,348244000.0,,69215000.0,2034000.0,96130000.0,33437000,33437000.0,,,,,,,,0.0,1.69,,5000.0,,51174000.0,-7501000.0,,76544000.0,48489000.0,,0.0,,,,,17005000.0,,,15178000.0,,,,14243000.0,-1589000.0,203495000.0,-9487000.0,,,,,19845000.0,,,,,,,51174000.0,252114000.0,51174000.0,,29501000.0,,,19753000.0,54595000.0,,,,,-232057000.0,10670000.0,-7519000.0,,432000.0,,,,0.0,,,,,,,388569000.0,,29151000.0,,,,23000.0,,,,1645000.0,,54972000,0.0,272710000,,,,,50677000.0,,,-12677000.0,,,,21158000.0,156512000.0,,,,,1.67,61455000,,,,21673000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-31,,,225427000.0,261340000.0,,,6722000.0,,,,,,,,16137000.0,,,,,31403000.0,62520000.0,,,,,,0.0,,2600000.0,,20090000.0,44247000.0,,,,,,,33944000.0,,,155037000.0,,380464000.0,,71912000.0,2033000.0,93923000.0,33944000,33944000.0,,,,,,,,0.0,1.71,,-69000.0,,84180000.0,-3021000.0,,82743000.0,46203000.0,,0.0,,,,,17625000.0,,,11178000.0,,,,16137000.0,-1595000.0,222011000.0,-6199000.0,,,,,19938000.0,,,,,,,84180000.0,286541000.0,84180000.0,,51174000.0,,,19905000.0,55424000.0,,,,,-236753000.0,4370000.0,-3062000.0,,383000.0,,,,0.0,,,,,,,389757000.0,,47309000.0,,,,-11282000.0,,,,613000.0,,55775000,0.0,293923000,,,,,58150000.0,,,5178000.0,,,,21480000.0,153004000.0,,,,,1.69,62497000,,,,33006000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-31,75055000.0,7579000.0,216422000.0,254426000.0,95666000.0,,6667000.0,19789000.0,,,29868000.0,,30384000.0,2592000.0,18166000.0,,-15826000.0,150154000.0,75910000.0,29868000.0,65798000.0,,,,,,,-1597000.0,2600000.0,75910000.0,,-54000.0,91428000.0,,842337000.0,149268000.0,4.62,91428000.0,5061000.0,-16733000.0,,158585000.0,4385000.0,375007000.0,59806000.0,26190000.0,1872000.0,95666000.0,5061000,5061000.0,1872000.0,19995000.0,,10918000.0,216422000.0,26326000.0,-32000.0,2592000.0,,279341000.0,2000.0,254426000.0,75910000.0,-10303000.0,375007000.0,75603000.0,49240000.0,57840000.0,0.0,91428000.0,31029000.0,,65798000.0,16350000.0,,,10918000.0,49240000.0,,31029000.0,18166000.0,-11976000.0,233033000.0,7140000.0,4.57,,75910000.0,-60000.0,19959000.0,156713000.0,,102593000.0,,209960000.0,158585000.0,75910000.0,279341000.0,75910000.0,176480000.0,84180000.0,,,,8251000.0,,,-13850000.0,,-242685000.0,4385000.0,-10294000.0,399398000.0,322000.0,,2600000.0,22224000.0,0.0,,-242685000.0,,,59806000.0,,399398000.0,,10240000.0,-29056000.0,500000.0,,-8207000.0,,,-27538000.0,4013000.0,,8024000,0.0,259223000,,,,,30384000.0,16350000.0,,2146000.0,,,75603000.0,3190000.0,156713000.0,0.0,-19851000.0,0.0,,,14691000,53686000.0,,19959000.0,-8270000.0,1052297000.0,,,,1569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-31,,,203355000.0,262470000.0,,,6267000.0,,,,,,,,13027000.0,,,,,29657000.0,54325000.0,,,,,,,,2600000.0,,20115000.0,122000.0,,,,,,,10041000.0,,,168244000.0,,371599000.0,,29535000.0,2283000.0,83982000.0,10041000,10041000.0,,,,,,,,0.0,0.5,,4000.0,,74149000.0,-15469000.0,,72876000.0,42257000.0,,0.0,,,,,16270000.0,,,10787000.0,,,,13027000.0,-1997000.0,203755000.0,2727000.0,,,,,19969000.0,,,,,,,74149000.0,287617000.0,74149000.0,,75910000.0,,,19962000.0,16393000.0,,,,,-248224000.0,4391000.0,-15476000.0,,318000.0,,,,0.0,,,,,,,414185000.0,,15598000.0,,,,-1890000.0,,,,232000.0,,16508000,0.0,233290000,,,,,49934000.0,,,-710000.0,,,,6352000.0,165961000.0,,,,,0.5,22775000,,,,-1761000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-30,,,199227000.0,286952000.0,,,6283000.0,,,,,,,,16385000.0,,,,,28925000.0,62592000.0,,,,,,,,2600000.0,,20128000.0,1535000.0,,,,,,,26520000.0,,,206212000.0,,405439000.0,,59197000.0,2249000.0,91517000.0,26520000,26520000.0,,,,,,,,0.0,1.33,,64000.0,,74990000.0,-44219000.0,,73079000.0,38301000.0,,0.0,,,,,15538000.0,,,10787000.0,,,,16385000.0,-2038000.0,199979000.0,-203000.0,,,,,20381000.0,,,,,,,74990000.0,313922000.0,74990000.0,,74149000.0,,,20002000.0,43298000.0,,,,,-253963000.0,4391000.0,-44221000.0,,,,,,0.0,,,-15303000.0,,,,457926000.0,,45756000.0,,,,-696000.0,,,,1342000.0,,42812000,0.0,259176000,,,,,58201000.0,,,12458000.0,,,,16778000.0,203963000.0,,,,,1.32,49095000,,,,841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-31,,,191457000.0,308935000.0,,,6284000.0,,,,,,,,18406000.0,,,,,24082000.0,66583000.0,,,,,,,,2600000.0,,20149000.0,-9077000.0,,,,,,,24022000.0,,,236167000.0,,427624000.0,,57346000.0,1840000.0,90665000.0,24022000,24022000.0,,,,,,,,0.0,1.2,,7000.0,,60278000.0,-36478000.0,,79376000.0,39089000.0,,0.0,,,,,14695000.0,,,6787000.0,,,,18406000.0,-2039000.0,207304000.0,-6297000.0,,,,,20393000.0,,,,,,,60278000.0,336959000.0,60278000.0,,74990000.0,,,20032000.0,39220000.0,,,,,-248253000.0,4391000.0,-36500000.0,,58000.0,,,,0.0,,,-14306000.0,,,,482580000.0,,27423000.0,,,,-5657000.0,,,,382000.0,,38940000,0.0,264650000,,,,,62192000.0,,,-3541000.0,,,,15198000.0,234327000.0,,,,,1.19,45224000,,,,-14712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,-31726000.0,2445000.0,184653000.0,316540000.0,100138000.0,,7671000.0,20014000.0,,-13607000.0,23116000.0,,24468000.0,0.0,18213000.0,,1290000.0,113484000.0,34616000.0,23116000.0,77022000.0,,,,,,,0.0,2900000.0,34616000.0,,-24306000.0,70638000.0,,826670000.0,114481000.0,3.53,70638000.0,10055000.0,-8524000.0,,261138000.0,4406000.0,445791000.0,66031000.0,33437000.0,1812000.0,100138000.0,10055000,10055000.0,1812000.0,20137000.0,,6511000.0,184653000.0,26505000.0,,0.0,,345653000.0,98000.0,316540000.0,34616000.0,-31044000.0,445791000.0,84713000.0,38833000.0,43843000.0,0.0,70638000.0,48148000.0,,77022000.0,13705000.0,,,6511000.0,38833000.0,,48148000.0,18213000.0,-2450000.0,215632000.0,-5337000.0,3.51,,34616000.0,173000.0,20063000.0,259326000.0,,96381000.0,,179515000.0,261138000.0,34616000.0,345653000.0,34616000.0,139989000.0,60278000.0,,,,15570000.0,,,-9110000.0,,-249586000.0,4406000.0,-31910000.0,508912000.0,57000.0,,2900000.0,75910000.0,0.0,,-249586000.0,-13607000.0,,66031000.0,,508912000.0,,7604000.0,-127210000.0,-3115000.0,,-2222000.0,,,-128107000.0,489000.0,,15224000,0.0,249069000,,,,,24468000.0,13705000.0,,-6917000.0,,,84713000.0,5515000.0,259326000.0,0.0,-10465000.0,0.0,,,22895000,-41294000.0,,20063000.0,-25662000.0,1006185000.0,,,,433000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-31,,,162323000.0,305509000.0,,,6461000.0,,,,,,,,13384000.0,,,,,33163000.0,70407000.0,,,,,,,,2900000.0,,20064000.0,-41030000.0,,,,,,,-8606000.0,,,277216000.0,,439539000.0,,-651000.0,2105000.0,103570000.0,-8606000,-8606000.0,,,,,,,,0.0,-0.43,,39000.0,,2249000.0,-22221000.0,,89811000.0,41544000.0,,0.0,,,,,13890000.0,,,16373000.0,,,,13384000.0,-2452000.0,222765000.0,-5098000.0,,,,,20067000.0,,,,,,,2249000.0,335969000.0,2249000.0,,34616000.0,,,20064000.0,-13948000.0,,,,,-255761000.0,4413000.0,-22819000.0,,76000.0,,,,0.0,,,,,,,530872000.0,,-18211000.0,,,,8065000.0,,,,648000.0,,-14035000,0.0,222114000,,,,,65994000.0,,,-16792000.0,,,,-5342000.0,275111000.0,,,,,-0.43,-7574000,,,,-32367000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-30,,,155704000.0,286402000.0,,,8176000.0,,,,,,,,14367000.0,,,,,83218000.0,48033000.0,,,,,,,,2900000.0,,20067000.0,-43657000.0,,,,,,,-16649000.0,,,293142000.0,,448846000.0,,-12098000.0,2226000.0,131251000.0,-16649000,-16649000.0,,,,,,,,0.0,-0.83,,15000.0,,6237000.0,-23912000.0,,90674000.0,38311000.0,,0.0,,,,,13945000.0,,,66373000.0,,,,14367000.0,-2458000.0,237167000.0,-863000.0,,,,,20067000.0,,,,,,,6237000.0,317595000.0,6237000.0,,2249000.0,,,20067000.0,-26985000.0,,,,,-262706000.0,4413000.0,-23988000.0,,560000.0,,,,27000.0,,,,,,,553622000.0,,-19669000.0,,,,47569000.0,,,,0.0,,-26465000,0.0,225069000,,,,,43620000.0,,,-11929000.0,,,,-10336000.0,290916000.0,,,,,-0.83,-18289000,,,,3988000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-31,,,161592000.0,287228000.0,,,7725000.0,,,,,446000.0,,,12236000.0,,,,,87718000.0,57398000.0,,,,,,,,2900000.0,,20151000.0,-6849000.0,,,,,,,3289000.0,,,302741000.0,,464333000.0,,15244000.0,2387000.0,145116000.0,3289000,3289000.0,,,,,,,,0.0,0.16,,36000.0,,3254000.0,-17137000.0,,91643000.0,43741000.0,,0.0,,,,,12445000.0,,,72373000.0,,,,12236000.0,-2462000.0,265732000.0,-969000.0,,,,,20069000.0,,,,,,,3254000.0,319217000.0,3254000.0,,6237000.0,,,20067000.0,1997000.0,,,,,-268434000.0,4413000.0,-17116000.0,,1089000.0,,,,0.0,,,,,,,568788000.0,,10267000.0,,,,3887000.0,,,,349000.0,,3008000,0.0,280976000,,,,,52985000.0,,,-1193000.0,,,,-1292000.0,300354000.0,,,,,0.16,10733000,,,,-2983000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31,-90467000.0,1275000.0,172397000.0,291064000.0,156727000.0,,11035000.0,20070000.0,,,97213000.0,-1425000.0,31514000.0,0.0,11321000.0,,-33333000.0,-26816000.0,7396000.0,97213000.0,59514000.0,,,,,,,0.0,3200000.0,7396000.0,,1069000.0,-11501000.0,,1023438000.0,-25646000.0,-0.57,-11501000.0,10465000.0,-9841000.0,,312670000.0,4433000.0,485067000.0,51308000.0,21997000.0,2360000.0,156727000.0,10465000,10465000.0,2360000.0,20070000.0,480000.0,77078000.0,172397000.0,33397000.0,,0.0,,328340000.0,3648000.0,291064000.0,7396000.0,-18315000.0,485067000.0,96490000.0,40930000.0,-14145000.0,0.0,-11501000.0,23567000.0,,59514000.0,16935000.0,,,77078000.0,40930000.0,,23567000.0,11321000.0,-2469000.0,269672000.0,-4847000.0,-0.57,,7396000.0,3738000.0,20095000.0,310310000.0,,-7852000.0,,24492000.0,312670000.0,7396000.0,328340000.0,7396000.0,6581000.0,3254000.0,,,,13290000.0,,,-11777000.0,,-263112000.0,4433000.0,-18692000.0,573422000.0,1078000.0,,3200000.0,34616000.0,163000.0,,-263112000.0,,,51308000.0,,573422000.0,,19761000.0,-81585000.0,3105000.0,,2696000.0,,,-82615000.0,278000.0,,10676000,0.0,291669000,,,,,31514000.0,16935000.0,,-3419000.0,,,96490000.0,2825000.0,310310000.0,190000.0,62217000.0,0.0,,,21711000,-27220000.0,,20095000.0,4142000.0,1047930000.0,,,,2803000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-31,,,192336000.0,285748000.0,,,8287000.0,,,,,754000.0,,,12467000.0,,,,,129063000.0,76138000.0,,,,,,,,3200000.0,,20103000.0,-41971000.0,,,,,,,-2849000.0,,,337262000.0,,529598000.0,,9038000.0,2145000.0,205201000.0,-2849000,-2849000.0,,,,,,,,0.0,-0.14,,4000.0,,906000.0,-33026000.0,,104632000.0,53170000.0,,0.0,,,,,13930000.0,,,111933000.0,,,,12467000.0,,283673000.0,-8142000.0,,,,,20109000.0,,,,,,,906000.0,324397000.0,906000.0,,7396000.0,,,20103000.0,-4599000.0,,,,,-270236000.0,4440000.0,-33026000.0,,1220000.0,,,,131000.0,,,,,,,605353000.0,,-8945000.0,,,,35481000.0,,,,488000.0,,-3429000,0.0,292711000,,,,,71698000.0,,,-15137000.0,,,,-1750000.0,335117000.0,,,,,-0.14,4858000,,,,-6490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-30,,,207544000.0,310208000.0,,,8371000.0,,,,,911000.0,,,12988000.0,,,,,149963000.0,70303000.0,,,,,,,,3200000.0,,20267000.0,-4903000.0,,,,,,,26931000.0,,,363107000.0,,570651000.0,,56707000.0,2320000.0,220266000.0,26931000,26931000.0,,,,,,,,0.0,1.34,,7000.0,,14554000.0,-33973000.0,,115497000.0,61912000.0,,0.0,,,,,14830000.0,,,131933000.0,,,,12988000.0,,303764000.0,-10865000.0,,,,,20132000.0,,,,,,,14554000.0,350385000.0,14554000.0,,906000.0,,,20120000.0,42521000.0,,,,,-275840000.0,4440000.0,-34374000.0,,1266000.0,,,,200000.0,,,,,,,636627000.0,,29471000.0,,,,18150000.0,,,,417000.0,,43719000,0.0,360471000,,,,,65863000.0,,,-6742000.0,,,,15590000.0,360787000.0,,,,,1.33,52090000,,,,13648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-31,,,220301000.0,338416000.0,,,8185000.0,,,,,713000.0,,,18058000.0,,,,,139843000.0,83847000.0,,,,,,,,3200000.0,,20366000.0,18320000.0,,,,,,,30680000.0,,,383082000.0,,603383000.0,,65438000.0,2113000.0,223690000.0,30680000,30680000.0,,,,,,,,0.0,1.52,,13000.0,,17697000.0,-28289000.0,,134980000.0,52128000.0,,0.0,,,,,14710000.0,,,121933000.0,,,,18058000.0,-2471000.0,329315000.0,-19483000.0,,,,,20140000.0,,,,,,,17697000.0,379693000.0,17697000.0,,14554000.0,,,20137000.0,46340000.0,,,,,-279054000.0,440000.0,-29196000.0,,1139000.0,,,,97000.0,,,,,,,660023000.0,,47516000.0,,,,-16084000.0,,,,290000.0,,47380000,0.0,394753000,,,,,83407000.0,,,7938000.0,,,,15660000.0,380969000.0,,,,,1.51,55565000,,,,3143000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-31,-15288000.0,2522000.0,207201000.0,359588000.0,195827000.0,,11914000.0,20140000.0,,,116675000.0,-2074000.0,44978000.0,0.0,16284000.0,,-16433000.0,125393000.0,2623000.0,116675000.0,79152000.0,,,,,,,0.0,3700000.0,2623000.0,,13266000.0,78833000.0,,1289654000.0,120513000.0,3.91,78833000.0,24071000.0,-10309000.0,,393172000.0,455000.0,600373000.0,59797000.0,54007000.0,2482000.0,195827000.0,24071000,24071000.0,2482000.0,20301000.0,304000.0,96623000.0,207201000.0,36757000.0,,0.0,,404546000.0,60000.0,359588000.0,2623000.0,-18023000.0,600373000.0,119258000.0,69484000.0,41680000.0,0.0,78833000.0,33719000.0,,79152000.0,16352000.0,,,96623000.0,69484000.0,,33719000.0,16284000.0,-5371000.0,372902000.0,15722000.0,3.88,,2623000.0,84000.0,20239000.0,390690000.0,,99161000.0,,185190000.0,393172000.0,2623000.0,404546000.0,2623000.0,162150000.0,17697000.0,,,,36251000.0,,,-22768000.0,,-283328000.0,455000.0,-17853000.0,674018000.0,1703000.0,,3700000.0,7396000.0,1169000.0,,-283328000.0,,,59797000.0,,674018000.0,,31119000.0,-113311000.0,-300000.0,,-28170000.0,,,-114449000.0,1327000.0,,37723000,0.0,426909000,,,,,44978000.0,16352000.0,,-2492000.0,,,119258000.0,12180000.0,390690000.0,1597000.0,9377000.0,0.0,,,49637000,-4773000.0,,20239000.0,-15074000.0,1474844000.0,,,,5328000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
