,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualBasicEPS,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualChangesInAccountReceivables,annualInterestExpense,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRetainedEarnings,annualDilutedAverageShares,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualBasicAverageShares,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsReceivable,annualCurrentAssets,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1317340800,,559800000.0,54700000.0,167900000.0,144700000.0,363300000.0,,130900000.0,0.0,50000000.0,42800000.0,,-1632400000.0,130900000.0,,,88100000.0,,319600000.0,-173200000.0,699900000.0,150000000.0,-78000000.0,0.0,1059700000.0,164300000.0,0.0,-56100000.0,905200000.0,130900000.0,,-19400000.0,-49200000.0,-7600000.0,417200000.0,,-13300000.0,-37800000.0,,2.6,16000000.0,162600000.0,65200000.0,-230700000.0,153500000.0,,-510500000.0,,-72700000.0,699900000.0,-138900000.0,121900000.0,0.0,2835700000.0,-33400000.0,144700000.0,135600000.0,-11300000.0,0.0,10400000.0,51000000.0,468600000.0,-110200000.0,905200000.0,,-6800000.0,992500000.0,387000000.0,-38500000.0,,-510500000.0,394700000.0,-140000000.0,-80800000.0,599200000.0,,1700000.0,,1003000000.0,-53000000.0,,,116200000.0,-20000000.0,309100000.0,326100000.0,1023800000.0,1059700000.0,132800000.0,323500000.0,,309100000.0,2052200000.0,2052200000.0,1492400000.0,2.54,599200000.0,66200000.0,167900000.0,,-78000000.0,791800000.0,,,1832700000.0,0.0,,140300000.0,303100000.0,791800000.0,-71700000.0,194800000.0,-67900000.0,130900000.0,3200000.0,-53400000.0,49400000.0,,15700000.0,,,,54700000.0,150000000.0,64700000.0,1200000.0,3200000.0,130900000.0,13700000.0,61700000.0,-200000.0,559800000.0,-107800000.0,130900000.0,-26500000.0,,91100000.0,72900000.0,387000000.0,-46100000.0,-53400000.0,,132800000.0,1492400000.0,65200000.0,36300000.0,,1023800000.0,6100000.0,323500000.0,992500000.0,140300000.0,-18500000.0,,,,,-358700000.0,319600000.0,468600000.0,394700000.0,307500000.0,36300000.0,122100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,464200000.0,,,,141800000.0,-1.21,,0.0,-269200000.0,,,,127800000.0,,,,,316200000.0,-205700000.0,,220400000.0,-80200000.0,0.0,,130900000.0,0.0,,,127800000.0,,-16400000.0,-98500000.0,,211200000.0,,,,,,,-144500000.0,,,,,-520100000.0,60900000.0,,,214300000.0,,1600000.0,,-3100000.0,220600000.0,-201100000.0,,,,,449100000.0,-115500000.0,911500000.0,,,1112200000.0,,-41600000.0,,,391400000.0,-17500000.0,-84600000.0,511600000.0,,1600000.0,,,,,,-217500000.0,,309100000.0,186400000.0,1251000000.0,1052100000.0,,180800000.0,,,2164300000.0,,,,,,,,,1026100000.0,,,,,,123300000.0,,,-73900000.0,,,,,-73900000.0,,-1.21,15600000.0,,,,224900000.0,,,,8100000.0,,15300000.0,,3800000.0,,76400000.0,127800000.0,-16400000.0,,24800000.0,,654800000.0,-1700000.0,-73900000.0,,,1700100000.0,,35400000.0,,,,,,123300000.0,-18900000.0,,,,60900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,589700000.0,,,,-949200000.0,2.09,,0.0,55900000.0,,,,122400000.0,,,,,311800000.0,-826700000.0,,346100000.0,-78500000.0,0.0,,127800000.0,0.0,,,122400000.0,,-9300000.0,222500000.0,,1173500000.0,,,,,,,-573600000.0,,,,,-534400000.0,62000000.0,,,421400000.0,,7300000.0,,-5400000.0,438500000.0,-419300000.0,,,,,1012400000.0,200300000.0,922200000.0,,,2026600000.0,,73100000.0,,,387800000.0,0.0,232900000.0,620100000.0,,7300000.0,,,,,,-428600000.0,,309100000.0,710700000.0,1467600000.0,1043100000.0,,1133200000.0,,,3069700000.0,,,,,,,,,1241200000.0,,,,,,240300000.0,,,127200000.0,,,,,127200000.0,,2.05,14700000.0,,,,226400000.0,,,,227800000.0,,17900000.0,,1000000.0,,124800000.0,122400000.0,-8800000.0,,462800000.0,,601600000.0,-4300000.0,127200000.0,,,2480000000.0,,34400000.0,,,,,,240300000.0,-18300000.0,,,,60900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,674000000.0,,,,513900000.0,1.53,,0.0,133800000.0,,,,132300000.0,,,,,308700000.0,-517000000.0,,242800000.0,-70700000.0,0.0,,122400000.0,0.0,,,132300000.0,,-13300000.0,165200000.0,,1062200000.0,,,,,,,623900000.0,,,,,-533700000.0,62200000.0,,,-704600000.0,,1700000.0,,9900000.0,476600000.0,735500000.0,,,,,810200000.0,151400000.0,921400000.0,,,1346100000.0,,56400000.0,,,387700000.0,0.0,184600000.0,690300000.0,,1700000.0,,,,,,722200000.0,,309100000.0,695700000.0,899900000.0,1038000000.0,,613900000.0,,,2384100000.0,,,,,,,,,680400000.0,,,,,,201300000.0,,,95000000.0,,,,,93300000.0,,1.5,16600000.0,,,,219500000.0,,,,90800000.0,,16600000.0,,200000.0,,-103600000.0,132300000.0,-20300000.0,,366500000.0,,469300000.0,2800000.0,93300000.0,,,1710100000.0,,32500000.0,,,,,,201300000.0,-18300000.0,,,,61100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,601900000.0,67700000.0,106500000.0,88400000.0,286600000.0,-0.66,131900000.0,0.0,56400000.0,1000000.0,,-1694600000.0,131900000.0,,,130900000.0,,307100000.0,-145200000.0,705700000.0,152300000.0,-87300000.0,0.0,1074400000.0,132300000.0,408600000.0,-6400000.0,970000000.0,131900000.0,,-30400000.0,-39200000.0,-7000000.0,379200000.0,,6600000.0,-23100000.0,,1.75,12500000.0,36600000.0,71600000.0,-79300000.0,-75700000.0,,-542600000.0,61200000.0,-69400000.0,711300000.0,-10400000.0,113200000.0,1900000.0,2826100000.0,-400000.0,88400000.0,38300000.0,24200000.0,408600000.0,-6900000.0,61800000.0,433600000.0,-54400000.0,970000000.0,,0.0,1000000000.0,414900000.0,-19300000.0,,-542600000.0,427400000.0,0.0,-26900000.0,630200000.0,,1900000.0,,961300000.0,-57600000.0,,,7900000.0,700000.0,309400000.0,272000000.0,1038900000.0,1074400000.0,191400000.0,330900000.0,,309400000.0,2074400000.0,2074400000.0,1472500000.0,1.71,630200000.0,62100000.0,106500000.0,,-87300000.0,781100000.0,,,1864800000.0,122300000.0,,140800000.0,250000000.0,781100000.0,-35100000.0,181800000.0,-75400000.0,131900000.0,1500000.0,-40100000.0,84000000.0,-0.66,15500000.0,,,,67700000.0,152300000.0,61000000.0,5300000.0,1500000.0,131900000.0,12000000.0,62400000.0,1600000.0,601900000.0,-104500000.0,131900000.0,-30200000.0,,107200000.0,68600000.0,414900000.0,-3200000.0,-40100000.0,,191400000.0,1472500000.0,71600000.0,30500000.0,,1038900000.0,-6900000.0,330900000.0,1000000000.0,146400000.0,-19900000.0,,,,61200000.0,-17500000.0,307100000.0,433600000.0,427400000.0,306000000.0,30500000.0,153400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,,513800000.0,,,,163600000.0,-1.1,,100000.0,-231800000.0,,,,115600000.0,,,,,303300000.0,-264200000.0,,185500000.0,-90600000.0,126200000.0,,131900000.0,405300000.0,,,115600000.0,,-25000000.0,-92300000.0,,205800000.0,,,,,,,-123700000.0,,,,,-556400000.0,61400000.0,,,180800000.0,,4600000.0,,-16300000.0,186600000.0,-168600000.0,,,,,376400000.0,-105100000.0,980400000.0,,-3200000.0,1056900000.0,,-36800000.0,,,424000000.0,0.0,-75600000.0,542200000.0,10400000.0,1900000.0,,,,,,-193600000.0,,314400000.0,174700000.0,1237900000.0,1071200000.0,,168400000.0,,,2128100000.0,,,,,,,,,981900000.0,,,,,,112100000.0,,,-68300000.0,,,,,-67700000.0,,-1.1,16300000.0,,,,256000000.0,,,,4300000.0,,13200000.0,,400000.0,,48200000.0,115600000.0,-28100000.0,,31100000.0,,646700000.0,400000.0,-67700000.0,,,1614300000.0,,29500000.0,,,,,,123400000.0,-19900000.0,,,,61400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,606900000.0,,,,-802400000.0,1.62,,0.0,30600000.0,,,,99100000.0,,,,,299200000.0,-309500000.0,,327500000.0,-86400000.0,158000000.0,,115600000.0,402700000.0,,,99100000.0,,-9600000.0,173200000.0,,1019600000.0,,,,,,,-499800000.0,,,,,-565900000.0,62400000.0,,,375100000.0,,0.0,,-16500000.0,352700000.0,-376700000.0,,,,,888200000.0,155200000.0,983700000.0,,0.0,1836700000.0,,55300000.0,,,417800000.0,0.0,189600000.0,622200000.0,12300000.0,6600000.0,,,,,,-386300000.0,,314500000.0,640900000.0,1401800000.0,1060200000.0,,713900000.0,,,2896900000.0,,,,,,,,,1163000000.0,,,,,,192700000.0,,,99900000.0,,,,,100000000.0,,1.6,16500000.0,,,,238800000.0,,,,208000000.0,,17900000.0,,300000.0,,143800000.0,99100000.0,-9600000.0,,378700000.0,,613000000.0,-100000.0,100000000.0,,,2290000000.0,,28700000.0,,,,,,205500000.0,-20700000.0,,,,61600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,741800000.0,,,,282300000.0,2.4,,-1100000.0,225500000.0,,,,105400000.0,,,,,297600000.0,-774600000.0,,230700000.0,-84300000.0,135000000.0,,99100000.0,401800000.0,,,105400000.0,,-8100000.0,257200000.0,,1148100000.0,,,,,,,521100000.0,,,,,-579100000.0,62600000.0,,,-673700000.0,,0.0,,6300000.0,450200000.0,688400000.0,,,,,846400000.0,233400000.0,988900000.0,,0.0,1308500000.0,,85200000.0,,,409800000.0,0.0,266500000.0,750000000.0,11500000.0,1900000.0,,,,,,680300000.0,,315200000.0,706300000.0,774100000.0,1053800000.0,,482400000.0,,,2362300000.0,,,,,,,,,548100000.0,,,,,,176100000.0,,,148200000.0,,,,,148200000.0,,2.37,16300000.0,,,,226000000.0,,,,165500000.0,,16800000.0,,300000.0,,-94900000.0,105400000.0,-9200000.0,,441800000.0,,385800000.0,-7000000.0,148200000.0,,,1620500000.0,,31200000.0,,,,,,184600000.0,-20100000.0,,,,61700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,710500000.0,46100000.0,161100000.0,110100000.0,374400000.0,-0.31,129800000.0,0.0,64700000.0,-2100000.0,,-1682900000.0,129800000.0,,,131900000.0,,284400000.0,-334600000.0,661100000.0,137700000.0,-77800000.0,0.0,1056200000.0,105400000.0,397500000.0,-18100000.0,995700000.0,129800000.0,,-17400000.0,-6800000.0,-3200000.0,443000000.0,,2000000.0,89000000.0,,2.61,10300000.0,168200000.0,96200000.0,-280600000.0,-64200000.0,,-573400000.0,62000000.0,-60100000.0,651100000.0,-162800000.0,161200000.0,11600000.0,2816500000.0,24400000.0,110100000.0,198900000.0,24200000.0,397500000.0,17900000.0,59200000.0,509800000.0,-29500000.0,995700000.0,,0.0,881000000.0,324900000.0,-10900000.0,,-573400000.0,422300000.0,0.0,-1200000.0,703400000.0,,-100000.0,,982400000.0,65800000.0,,,181500000.0,-4500000.0,315100000.0,312200000.0,716900000.0,1056200000.0,169600000.0,206600000.0,,315100000.0,1937200000.0,1937200000.0,1226700000.0,2.57,703400000.0,62600000.0,161100000.0,,-77800000.0,478100000.0,-4500000.0,,1834100000.0,113000000.0,,180100000.0,331300000.0,478100000.0,-18600000.0,254000000.0,-87800000.0,129800000.0,92400000.0,-19400000.0,281900000.0,-0.31,17000000.0,,,,46100000.0,137700000.0,61700000.0,16200000.0,92400000.0,129800000.0,11300000.0,66100000.0,1000000.0,710500000.0,-102300000.0,129800000.0,-17300000.0,,130800000.0,92800000.0,324900000.0,-11400000.0,-19400000.0,,169600000.0,1226700000.0,96200000.0,34400000.0,,716900000.0,-5200000.0,206600000.0,881000000.0,137600000.0,-27100000.0,,,,62000000.0,0.0,284400000.0,509800000.0,422300000.0,379300000.0,34400000.0,342000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,621300000.0,,,,145500000.0,-1.06,,0.0,-278900000.0,,,,124600000.0,,,,,320000000.0,-197100000.0,,230800000.0,-75200000.0,117900000.0,,129800000.0,394200000.0,,,124600000.0,,-43400000.0,-89200000.0,,196400000.0,,,,,,,-132600000.0,,,,,-586600000.0,62100000.0,,,277200000.0,,-200000.0,,-5200000.0,188400000.0,-180200000.0,,,,,648900000.0,-103400000.0,1034100000.0,,-60000000.0,1015700000.0,,-37800000.0,,,447500000.0,-8500000.0,-73400000.0,610200000.0,11100000.0,1800000.0,,,,,,-223600000.0,,335000000.0,161500000.0,889200000.0,1143700000.0,,158200000.0,,,2159400000.0,,,,,,,,,652300000.0,,,,,,111600000.0,,,-65600000.0,,,,,-65600000.0,,-1.06,16100000.0,,,,236900000.0,,,,229700000.0,,13900000.0,,-3300000.0,,98500000.0,124600000.0,-103400000.0,,34900000.0,,605700000.0,-300000.0,-65600000.0,,,1538100000.0,,41200000.0,,,,,,124100000.0,-27300000.0,,,,62100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,675700000.0,,,,-920800000.0,2.03,,0.0,56200000.0,,,,152700000.0,,,,,318500000.0,-665000000.0,,342500000.0,-76600000.0,149900000.0,,124600000.0,395000000.0,,,152700000.0,,-9600000.0,223200000.0,,1081000000.0,,,,,,,-583900000.0,,,,,-593800000.0,62900000.0,,,467700000.0,,2800000.0,,28100000.0,397000000.0,-434400000.0,,,,,1018100000.0,194400000.0,1037400000.0,,0.0,1937600000.0,,68700000.0,,,443600000.0,-51100000.0,222400000.0,708500000.0,11100000.0,4600000.0,,,,,,-444000000.0,,333300000.0,647200000.0,1377400000.0,1133600000.0,,746900000.0,,,3071200000.0,,,,,,,,,1145300000.0,,,,,,198600000.0,,,125700000.0,,,,,125700000.0,,2.0,16000000.0,,,,232100000.0,,,,278600000.0,,12000000.0,,1000000.0,,110300000.0,152700000.0,-5500000.0,,433800000.0,,546200000.0,-6100000.0,125700000.0,,,2395500000.0,,38200000.0,,,,,,210600000.0,-27200000.0,,,,61900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,755200000.0,,,,341600000.0,1.99,,0.0,159400000.0,,,,147200000.0,,,,,281300000.0,-621100000.0,,279300000.0,-72300000.0,0.0,,152700000.0,390500000.0,,,147200000.0,,-15500000.0,240100000.0,,1116400000.0,,,,,,,478300000.0,,,,,-606400000.0,62400000.0,,,-644800000.0,,0.0,,-5500000.0,428600000.0,648900000.0,,,,,908400000.0,188100000.0,1049800000.0,,0.0,1411000000.0,,67400000.0,,,443400000.0,-29900000.0,216800000.0,803000000.0,12200000.0,2300000.0,,,,,,633400000.0,,333300000.0,693100000.0,842800000.0,1095400000.0,,512300000.0,,,2506400000.0,,,,,,,,,628700000.0,,,,,,174100000.0,,,120700000.0,,,,,121700000.0,,1.95,15900000.0,,,,214100000.0,,,,200500000.0,,12800000.0,,1600000.0,,-63000000.0,147200000.0,-12200000.0,,423300000.0,,387800000.0,-39200000.0,121700000.0,,,1751200000.0,,37400000.0,,,,,,183200000.0,-26800000.0,,,,61300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,553700000.0,39800000.0,166500000.0,116400000.0,404300000.0,-0.24,89300000.0,38600000.0,24600000.0,-40500000.0,,-1726100000.0,89300000.0,,,129800000.0,,302700000.0,-242900000.0,621900000.0,193300000.0,-86200000.0,38000000.0,1123300000.0,147200000.0,395300000.0,-46300000.0,1034200000.0,89300000.0,,-19100000.0,-13000000.0,-114000000.0,454300000.0,,-200000.0,-38700000.0,,2.7,11100000.0,194100000.0,120400000.0,-124300000.0,-155600000.0,,-597200000.0,61000000.0,-87600000.0,670500000.0,-224400000.0,165400000.0,0.0,2841300000.0,-57900000.0,116400000.0,206600000.0,12100000.0,395300000.0,-29400000.0,47300000.0,544700000.0,-22300000.0,1034200000.0,,-54000000.0,935000000.0,385100000.0,-7100000.0,,-597200000.0,437000000.0,-30500000.0,2700000.0,636900000.0,14100000.0,2400000.0,,1031400000.0,-44100000.0,,48400000.0,187500000.0,35100000.0,350900000.0,313900000.0,946400000.0,1123300000.0,143100000.0,224000000.0,,350900000.0,2058300000.0,2058300000.0,1491100000.0,2.65,636900000.0,62700000.0,166500000.0,,-86200000.0,692400000.0,,,1809900000.0,38000000.0,,138200000.0,360900000.0,692400000.0,-15200000.0,256600000.0,-230800000.0,89300000.0,91900000.0,-15200000.0,153300000.0,-0.24,16400000.0,,,,39800000.0,193300000.0,61600000.0,3500000.0,91900000.0,89300000.0,8600000.0,64400000.0,500000.0,553700000.0,-93200000.0,89300000.0,-34500000.0,,140400000.0,91200000.0,385100000.0,-700000.0,-15200000.0,,143100000.0,1491100000.0,120400000.0,32700000.0,,946400000.0,52600000.0,224000000.0,935000000.0,153400000.0,-149500000.0,,,,61000000.0,-120000000.0,302700000.0,544700000.0,437000000.0,368300000.0,32700000.0,240900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,446800000.0,,,,148900000.0,-1.23,,0.0,-301200000.0,,,,130100000.0,,,,,308900000.0,-167100000.0,,220000000.0,-88600000.0,127600000.0,,89300000.0,399000000.0,,,130100000.0,,-14500000.0,-96400000.0,,216200000.0,,,,,,,-214900000.0,,,,,-606100000.0,60800000.0,,,337000000.0,,3600000.0,,40800000.0,165300000.0,-267000000.0,,,,,421900000.0,-115700000.0,1040500000.0,,-11100000.0,1125900000.0,,-41700000.0,,,434400000.0,-14800000.0,-89800000.0,534600000.0,10200000.0,2100000.0,,,,,,-281500000.0,,364300000.0,186900000.0,1382400000.0,1139300000.0,,185400000.0,,,2265200000.0,,,,,,,,,1133300000.0,,,,,,113700000.0,,,-74000000.0,,,,,-74600000.0,,-1.23,16200000.0,,,,249100000.0,,,,36600000.0,,9700000.0,,500000.0,,33000000.0,130100000.0,-25600000.0,,29300000.0,,682800000.0,-9600000.0,-74600000.0,,,1804300000.0,,31700000.0,,,,,,125700000.0,-27400000.0,,,,60800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,556100000.0,,,,-883600000.0,2.05,,5200000.0,85400000.0,,,,54800000.0,,,,,308600000.0,-284200000.0,,300400000.0,-97400000.0,153800000.0,,130100000.0,399400000.0,,,54800000.0,,-13500000.0,214200000.0,,1102300000.0,,,,,,,-529100000.0,,,,,-609600000.0,62100000.0,,,356600000.0,,700000.0,,-75300000.0,366700000.0,-381700000.0,,,,,985200000.0,194300000.0,1046600000.0,,-39400000.0,1863500000.0,,70000000.0,,,437000000.0,0.0,225100000.0,632400000.0,10800000.0,7200000.0,,,,,,-395200000.0,,371500000.0,669000000.0,1454700000.0,1146300000.0,,682100000.0,,,3009800000.0,,,,,,,,,1211100000.0,,,,,,206200000.0,,,124300000.0,,,,,124600000.0,,2.01,15800000.0,,,,243600000.0,,,,318100000.0,,15000000.0,,2300000.0,,84700000.0,54800000.0,-47700000.0,,433300000.0,,596100000.0,-4900000.0,124600000.0,,,2439900000.0,,29200000.0,,,,,,219100000.0,-27400000.0,,,,60900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,680000000.0,,,,259100000.0,2.18,,100000.0,194700000.0,,,,79900000.0,,,,,671200000.0,-725400000.0,,315700000.0,-91500000.0,131600000.0,,54800000.0,403900000.0,,,79900000.0,,-13200000.0,258600000.0,,1214800000.0,,,,,,,518100000.0,,,,,-625700000.0,62300000.0,,,-507400000.0,,0.0,,25100000.0,710800000.0,672900000.0,,,,,1342900000.0,203400000.0,1073600000.0,,-128600000.0,1440200000.0,,70400000.0,,,447900000.0,0.0,236200000.0,737100000.0,12200000.0,2100000.0,,,,,,659700000.0,,430600000.0,765600000.0,981800000.0,1577900000.0,,436500000.0,,,3018100000.0,,,,,,,,,738400000.0,,,,,,177200000.0,,,133000000.0,,,,,133400000.0,,2.14,18500000.0,,,,243400000.0,,,,316400000.0,,14300000.0,,100000.0,,8100000.0,79900000.0,-141700000.0,,449200000.0,,415800000.0,-40900000.0,133400000.0,,,2324700000.0,,28200000.0,,,,,,190600000.0,-27600000.0,,,,61300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,620700000.0,34600000.0,159800000.0,147400000.0,463100000.0,-0.38,71400000.0,200000.0,3600000.0,-17900000.0,,-1459500000.0,71400000.0,,,89300000.0,,663500000.0,-282800000.0,698400000.0,197900000.0,-106800000.0,0.0,1578600000.0,79900000.0,400400000.0,-78000000.0,1066600000.0,71400000.0,,-320500000.0,-3800000.0,-180200000.0,483200000.0,,4200000.0,-17500000.0,,2.62,13200000.0,226300000.0,125400000.0,278900000.0,-536400000.0,,-612900000.0,61400000.0,-361700000.0,692300000.0,92700000.0,158700000.0,0.0,3016500000.0,-8500000.0,147400000.0,222700000.0,1300000.0,400400000.0,-12500000.0,50500000.0,613100000.0,-37900000.0,1066600000.0,,-1100000.0,948600000.0,407600000.0,-13300000.0,,-612900000.0,453700000.0,0.0,-7900000.0,684200000.0,,1800000.0,,1064900000.0,400000.0,,,-97800000.0,5500000.0,432400000.0,330100000.0,1281000000.0,1578600000.0,133000000.0,191300000.0,,432400000.0,2527200000.0,2527200000.0,1894100000.0,2.57,684200000.0,62200000.0,159800000.0,,-106800000.0,1028500000.0,,,1951600000.0,125400000.0,,201200000.0,372600000.0,1028500000.0,-24600000.0,244100000.0,-111300000.0,71400000.0,134800000.0,-23600000.0,-114800000.0,-0.38,18500000.0,,,,34600000.0,197900000.0,61100000.0,4300000.0,134800000.0,71400000.0,11500000.0,69000000.0,1300000.0,620700000.0,-118900000.0,71400000.0,-321400000.0,,153100000.0,85400000.0,407600000.0,-22600000.0,-23600000.0,,133000000.0,1894100000.0,125400000.0,29000000.0,,1281000000.0,6900000.0,191300000.0,948600000.0,156900000.0,-28900000.0,,,,61400000.0,-14800000.0,663500000.0,613100000.0,453700000.0,363600000.0,29000000.0,246900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
