date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,annualDilutedAverageShares,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyEbitda,trailingNetOtherFinancingCharges,trailingChangeInInventory,annualChangeInInventory,annualNetOtherFinancingCharges,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,trailingResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,annualTotalRevenue,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalStock,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyOperatingCashFlow,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyTaxProvision,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,annualInventory,quarterlyNetPPE,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualNetIncome,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualBasicEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualCashDividendsPaid,annualFreeCashFlow,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,quarterlyBasicEPS,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingChangeInAccountPayable,annualDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualEbitda,annualOtherNonCurrentAssets,annualCurrentAssets,annualNetPPE,trailingBasicAverageShares,trailingCommonStockIssuance,trailingBasicEPS,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingDilutedAverageShares
,,,,,16572000000.0,,0.0,0.56,,,96000000.0,,,,,1363000000.0,,,,3196000000.0,,0.0,,,2292000000.0,0.0,-2282000000.0,,1698000000.0,3665000000.0,4471000000.0,,8193000000.0,,220000000.0,,,5345000000,39000000.0,,-84000000.0,2068000000,,,,,1741000000,,,,,,-704000000.0,,,-3803000000.0,,,,,,,,,,-474000000.0,,1698000000.0,1830000000.0,,,,,183000000.0,8295000000.0,,7313000000.0,14869000000.0,,,30000000.0,474000000.0,32797000000.0,,,475000000.0,860000000.0,,,4492000000.0,,0.0,,806000000.0,973000000.0,,3722000000.0,-411000000.0,130000000.0,5564000000.0,,17145000000.0,,2181000000.0,,3757000000.0,1407000000.0,,,,,1715000000.0,32014000000.0,,,,,1614000000.0,,5437000000.0,,,,,,1355000000,,969000000.0,,,1224000000.0,,,,,,,,198000000.0,8265000000.0,,,467000000.0,,,0.57,,,,182000000.0,,-1157000000.0,40000000.0,4471000000.0,,-163000000.0,,-103000000.0,,,969000000.0,741000000.0,2819000000.0,207000000.0,,3938000000.0,,1357000000.0,,,106000000.0,,,321000000.0,15578000000.0,,,,2197000000.0,,-564000000.0,,,,,,,,,,,,,,,,
,,8381000000.0,3709000000.0,491000000.0,15956000000.0,909000000.0,0.0,,,,-43000000.0,5033000000.0,-79000000.0,743000000.0,,2152000000.0,,-367000000.0,,3124000000.0,1717000000.0,-1000000.0,,,2603000000.0,0.0,-3045000000.0,5160000000.0,,4471000000.0,5776000000.0,17652000000.0,8733000000.0,45000000.0,220000000.0,,,5454000000,41000000.0,,-134000000.0,1843000000,,,-193000000.0,296000000.0,1578000000,161000000.0,,-2657000000.0,115000000.0,,-754000000.0,,-360000000.0,-3860000000.0,5260000000.0,337000000.0,8611000000.0,,3839000000.0,21244000000.0,415000000.0,,220000000.0,-362000000.0,1700000000.0,1568000000.0,1594000000.0,,145000000.0,-50000000.0,,167000000.0,8381000000.0,,7780000000.0,15318000000.0,,,142000000.0,335000000.0,33069000000.0,,-3860000000.0,363000000.0,866000000.0,,1384000000.0,4521000000.0,-127000000.0,909000000.0,15646000000.0,1305000000.0,1008000000.0,,2957000000.0,-388000000.0,236000000.0,5586000000.0,0.0,17652000000.0,,2250000000.0,5586000000.0,2223000000.0,1367000000.0,32970000000.0,3709000000.0,,17103000000.0,,32970000000.0,,33069000000.0,2.18,2250000000.0,1434000000.0,-6819000000.0,5376000000.0,-3045000000.0,2603000000.0,,5598000000.0,,1231000000,-1437000000.0,852000000.0,7035000000.0,,1501000000.0,-2254000000.0,4473000000.0,,6981000000.0,866000000.0,167000000.0,5776000000.0,207000000.0,9323000000.0,,5376000000.0,491000000.0,,0.0,,-1698000000.0,801000000.0,5776000000.0,115000000.0,7780000000.0,-1475000000.0,42000000.0,5776000000.0,15956000000.0,495000000.0,,284000000.0,2909000000.0,1721000000.0,852000000.0,824000000.0,2909000000.0,0.0,,4087000000.0,,1384000000.0,,2223000000.0,-307000000.0,,2.16,337000000.0,17103000000.0,593000000.0,9323000000.0,4840000000.0,2509000000.0,3124000000.0,-560000000.0,8733000000.0,601000000.0,5960000000.0,2957000000.0,-1221000000.0,7126000000.0,824000000.0,15318000000.0,4521000000.0,,,,,,,
,,,,,16337000000.0,,0.0,0.64,,,-68000000.0,,,,,2190000000.0,,,,4816000000.0,,-79000000.0,,,2385000000.0,0.0,-3018000000.0,,1687000000.0,5776000000.0,2307000000.0,,5029000000.0,,221000000.0,,,5251000000,42000000.0,,-123000000.0,2255000000,,,,,2015000000,,,,,,-836000000.0,,,-3933000000.0,,,,,,,,,,-339000000.0,,387000000.0,2027000000.0,,,-2491000000.0,,162000000.0,8445000000.0,,7211000000.0,11765000000.0,,,204000000.0,-1252000000.0,33595000000.0,,,545000000.0,836000000.0,,,4512000000.0,,0.0,,-3469000000.0,909000000.0,,2722000000.0,-371000000.0,159000000.0,6799000000.0,,20643000000.0,,3613000000.0,,3639000000.0,1303000000.0,,,,,1706000000.0,32408000000.0,,,,,264000000.0,,5270000000.0,,,,,,1482000000,,1101000000.0,,,1196000000.0,,,,,,,,186000000.0,8951000000.0,,,656000000.0,,,0.65,,,,145000000.0,,-2615000000.0,42000000.0,2307000000.0,,-3027000000.0,,32000000.0,,,1101000000.0,823000000.0,3585000000.0,2000000.0,,3948000000.0,,1463000000.0,,,18000000.0,,,287000000.0,16162000000.0,,,,1933000000.0,,-579000000.0,,,,,,,,,,,,,,,,
,,,,,16098000000.0,,0.0,0.38,,,-102000000.0,,,,,1147000000.0,,,,4569000000.0,,91000000.0,,,2134000000.0,0.0,-2967000000.0,,1683000000.0,2307000000.0,2801000000.0,,5037000000.0,,221000000.0,,,4443000000,40000000.0,,-113000000.0,1292000000,,,,,1008000000,,,,,,-850000000.0,,,-3923000000.0,,,,,,,,,,-521000000.0,,1134000000.0,1059000000.0,,,0.0,,138000000.0,8401000000.0,,6991000000.0,11013000000.0,,,-124000000.0,186000000.0,33661000000.0,,,251000000.0,805000000.0,,,4478000000.0,,0.0,,494000000.0,962000000.0,,2236000000.0,-160000000.0,155000000.0,6799000000.0,,20654000000.0,,1623000000.0,,3528000000.0,1245000000.0,,,,,1701000000.0,31667000000.0,,,,,1021000000.0,,5209000000.0,,,,,,808000000,,645000000.0,,,1228000000.0,,,,,,,,192000000.0,8864000000.0,,,703000000.0,,,0.38,,,,236000000.0,,-811000000.0,41000000.0,2801000000.0,,226000000.0,,-254000000.0,,,645000000.0,875000000.0,3732000000.0,0.0,,3198000000.0,,1521000000.0,,,92000000.0,,,357000000.0,15855000000.0,,,,2190000000.0,,-575000000.0,,,,,,,,,,,,,,,,
,,,,,13900000000.0,,0.0,-0.43,,,35000000.0,,,,,1047000000.0,,,,9217000000.0,,-2100000000.0,,,2085000000.0,0.0,-2944000000.0,,1666000000.0,2801000000.0,1503000000.0,,2930000000.0,,221000000.0,,,3736000000,26000000.0,,-137000000.0,-1211000000,,,,,560000000,,,,,,-1689000000.0,,,-3985000000.0,,,,,,,,,,-1051000000.0,,4584000000.0,-1259000000.0,,,-5039000000.0,,193000000.0,9282000000.0,,8195000000.0,9278000000.0,,,-817000000.0,4144000000.0,32381000000.0,,,-546000000.0,4006000000.0,,,5297000000.0,,0.0,,-1298000000.0,951000000.0,,1427000000.0,10000000.0,,7498000000.0,,26766000000.0,,1734000000.0,,3881000000.0,987000000.0,,,,,1666000000.0,36044000000.0,,,,,4447000000.0,,6608000000.0,,,,,,-713000000,,-711000000.0,,,1238000000.0,,,,,,,,104000000.0,13949000000.0,,,464000000.0,,,-0.43,,,,751000000.0,,-75000000.0,48000000.0,1503000000.0,,-4203000000.0,,-99000000.0,,,-711000000.0,877000000.0,3698000000.0,0.0,,2749000000.0,748000000.0,1697000000.0,,,-1771000000.0,,,689000000.0,22144000000.0,,,,2189000000.0,,-571000000.0,,,,,,,,,,,,,,,,
,,9383000000.0,1960000000.0,475000000.0,13623000000.0,0.0,0.0,0.56,,,32000000.0,5776000000.0,-2108000000.0,-4120000000.0,,506000000.0,,-548000000.0,,8778000000.0,1688000000.0,-20000000.0,,,2202000000.0,355000000.0,-3202000000.0,5175000000.0,1644000000.0,1503000000.0,1656000000.0,26376000000.0,2829000000.0,-1410000000.0,221000000.0,,,4191000000,46000000.0,,-175000000.0,564000000,,,-103000000.0,2000000.0,524000000,154000000.0,,-4333000000.0,826000000.0,,-958000000.0,,-7530000000.0,-4050000000.0,2501000000.0,825000000.0,9079000000.0,,3904000000.0,17621000000.0,-1230000000.0,,221000000.0,-492000000.0,1670000000.0,836000000.0,513000000.0,,182000000.0,0.0,,193000000.0,9383000000.0,383000000.0,8279000000.0,9521000000.0,,,-493000000.0,-3417000000.0,32733000000.0,,-4050000000.0,-411000000.0,4024000000.0,648000000.0,1657000000.0,5333000000.0,-339000000.0,0.0,13011000000.0,153000000.0,1082000000.0,,1173000000.0,3515000000.0,,7635000000.0,0.0,26376000000.0,,1708000000.0,7635000000.0,2734000000.0,1075000000.0,35897000000.0,1960000000.0,,22259000000.0,1662000000.0,35897000000.0,,32733000000.0,1.17,1708000000.0,661000000.0,-3607000000.0,6568000000.0,-3202000000.0,2202000000.0,,4610000000.0,,924000000,-6727000000.0,925000000.0,3932000000.0,,1510000000.0,-2286000000.0,6393000000.0,,2340000000.0,4024000000.0,193000000.0,1656000000.0,199000000.0,13980000000.0,,6568000000.0,475000000.0,,355000000.0,0.56,2994000000.0,681000000.0,1656000000.0,826000000.0,8279000000.0,-106000000.0,51000000.0,1656000000.0,13623000000.0,277000000.0,,89000000.0,3523000000.0,-161000000.0,925000000.0,904000000.0,3523000000.0,0.0,,3116000000.0,383000000.0,1657000000.0,,2734000000.0,40000000.0,,1.16,825000000.0,22259000000.0,-232000000.0,13980000000.0,6941000000.0,2592000000.0,8778000000.0,-561000000.0,2829000000.0,463000000.0,4890000000.0,1173000000.0,-2403000000.0,2522000000.0,904000000.0,9521000000.0,5333000000.0,,,,,,,
,,,,,13659000000.0,,0.0,0.37,-318000000.0,,-163000000.0,,,,,551000000.0,,,,8570000000.0,,0.0,,,2079000000.0,0.0,-3131000000.0,,1638000000.0,1656000000.0,1355000000.0,,2533000000.0,,221000000.0,,,3831000000,49000000.0,,-115000000.0,937000000,,,,,655000000,,,,,,-44000000.0,,,-4114000000.0,,,,,,,,,,-297000000.0,,-428000000.0,674000000.0,,,0.0,,276000000.0,9373000000.0,,8414000000.0,10076000000.0,,,-182000000.0,-1117000000.0,32761000000.0,,,51000000.0,4101000000.0,,,5259000000.0,,0.0,,-301000000.0,930000000.0,,1178000000.0,-17000000.0,270000000.0,7646000000.0,,25882000000.0,,1798000000.0,,3314000000.0,1063000000.0,,,,,1655000000.0,35958000000.0,,,,,-543000000.0,,6522000000.0,,,,,,623000000,,609000000.0,,,1183000000.0,,,,,,,,213000000.0,13845000000.0,,,459000000.0,,,0.37,,,,1372000000.0,,-278000000.0,50000000.0,1355000000.0,,161000000.0,,-53000000.0,,,609000000.0,975000000.0,3242000000.0,0.0,,2768000000.0,473000000.0,1791000000.0,,,69000000.0,,,772000000.0,22259000000.0,,,,2113000000.0,,-580000000.0,,,,,,,,,,,,,,,,
,,,,,14371000000.0,,0.0,0.32,-86000000.0,,-10000000.0,,,,,727000000.0,,,,8370000000.0,,0.0,,,2346000000.0,0.0,-2520000000.0,,1644000000.0,1355000000.0,1821000000.0,,2799000000.0,,221000000.0,,,4048000000,46000000.0,,-98000000.0,769000000,,,,,628000000,,,,,,-1115000000.0,,,-4165000000.0,,,,,,,,,,-83000000.0,,1510000000.0,530000000.0,,,0.0,,212000000.0,9393000000.0,,8354000000.0,10486000000.0,,,-153000000.0,899000000.0,32715000000.0,,,0.0,4146000000.0,,,5228000000.0,,0.0,,466000000.0,951000000.0,,978000000.0,-2000000.0,173000000.0,7646000000.0,,25766000000.0,,1851000000.0,,3440000000.0,1108000000.0,,,,,1660000000.0,36252000000.0,,,,,1412000000.0,,6442000000.0,,,,,,530000000,,536000000.0,,,1361000000.0,,,,,,,,189000000.0,13525000000.0,,,649000000.0,,,0.33,,,,764000000.0,,-572000000.0,50000000.0,1821000000.0,,57000000.0,,256000000.0,,,536000000.0,1104000000.0,3223000000.0,0.0,,2940000000.0,818000000.0,1785000000.0,,,-48000000.0,,,986000000.0,21879000000.0,,,,2312000000.0,,-575000000.0,,,,,,,,,,,,,,,,
,,,,,14726000000.0,,0.0,0.42,-159000000.0,,165000000.0,,,,,242000000.0,,,,8176000000.0,,-597000000.0,,,2466000000.0,0.0,-2312000000.0,,1646000000.0,1821000000.0,1771000000.0,,2722000000.0,,221000000.0,,,4065000000,45000000.0,,-124000000.0,864000000,,,,,786000000,,,,,,-620000000.0,,,-4278000000.0,,,,,,,,,,-53000000.0,,1053000000.0,818000000.0,,,0.0,,208000000.0,9514000000.0,,8279000000.0,10627000000.0,,,-74000000.0,208000000.0,32826000000.0,,,126000000.0,4198000000.0,,,5236000000.0,,0.0,,-50000000.0,893000000.0,,951000000.0,0.0,40000000.0,7646000000.0,,26177000000.0,,1839000000.0,,3311000000.0,1175000000.0,,,,,1662000000.0,36804000000.0,,,,,929000000.0,,6532000000.0,,,,,,692000000,,692000000.0,,,1211000000.0,,,,,,,,180000000.0,13811000000.0,,,665000000.0,,,0.42,,,,680000000.0,,-598000000.0,46000000.0,1771000000.0,,-475000000.0,,98000000.0,,,692000000.0,1301000000.0,3623000000.0,-443000000.0,,2890000000.0,904000000.0,1640000000.0,,,78000000.0,,,1003000000.0,22090000000.0,,,,2104000000.0,,-577000000.0,,,,,,,,,,,,,,,,
,,8843000000.0,2563000000.0,625000000.0,15154000000.0,4931000000.0,0.0,0.44,59000000.0,,-37000000.0,1656000000.0,-597000000.0,1930000000.0,,295000000.0,,-537000000.0,,2318000000.0,1662000000.0,0.0,,,2559000000.0,7420000000.0,-2141000000.0,5104000000.0,1648000000.0,1771000000.0,3586000000.0,19676000000.0,4525000000.0,159000000.0,221000000.0,,,4441000000,51000000.0,,-200000000.0,922000000,,,-45000000.0,20000000.0,862000000,191000000.0,,-1068000000.0,359000000.0,,711000000.0,,0.0,-4264000000.0,2580000000.0,756000000.0,8835000000.0,,3731000000.0,16385000000.0,-491000000.0,,221000000.0,0.0,1644000000.0,1410000000.0,869000000.0,,199000000.0,0.0,,160000000.0,8843000000.0,73000000.0,12440000000.0,18916000000.0,,,-82000000.0,498000000.0,32952000000.0,,-4264000000.0,134000000.0,769000000.0,-504000000.0,1498000000.0,4579000000.0,488000000.0,4931000000.0,11766000000.0,1815000000.0,957000000.0,,939000000.0,-7000000.0,81000000.0,7096000000.0,0.0,19676000000.0,,1690000000.0,7096000000.0,2259000000.0,1273000000.0,38592000000.0,2563000000.0,,23356000000.0,1666000000.0,38592000000.0,,32952000000.0,1.56,1690000000.0,1210000000.0,-1859000000.0,7981000000.0,-2141000000.0,2559000000.0,,4619000000.0,,735000000,-572000000.0,726000000.0,2931000000.0,,1349000000.0,-2309000000.0,3008000000.0,,2891000000.0,769000000.0,160000000.0,3586000000.0,181000000.0,10916000000.0,,7981000000.0,625000000.0,,7420000000.0,0.44,-26000000.0,763000000.0,3586000000.0,359000000.0,12440000000.0,-411000000.0,53000000.0,3586000000.0,15154000000.0,-315000000.0,,111000000.0,3747000000.0,311000000.0,726000000.0,1428000000.0,3747000000.0,20000000.0,,3168000000.0,73000000.0,1498000000.0,,2259000000.0,60000000.0,,1.54,756000000.0,23356000000.0,412000000.0,10916000000.0,3545000000.0,2306000000.0,2318000000.0,-577000000.0,4525000000.0,564000000.0,1815000000.0,939000000.0,-433000000.0,3090000000.0,1428000000.0,18916000000.0,4579000000.0,,,,,,,
,,,,,15473000000.0,,-21000000.0,0.56,-55000000.0,,-144000000.0,,,,,376000000.0,,,,2208000000.0,,-676000000.0,,,2502000000.0,56000000.0,-2267000000.0,,1652000000.0,3586000000.0,5225000000.0,,7059000000.0,,221000000.0,,,3811000000,49000000.0,,-118000000.0,1176000000,,,,,713000000,,,,,,-1192000000.0,,,-4371000000.0,,,,,,,,,,0.0,,617000000.0,985000000.0,,,,,170000000.0,8856000000.0,,7521000000.0,14014000000.0,,,110000000.0,-449000000.0,33291000000.0,,,49000000.0,1064000000.0,,,4485000000.0,,0.0,,1639000000.0,946000000.0,,1834000000.0,-213000000.0,172000000.0,7046000000.0,,19410000000.0,,1742000000.0,,2888000000.0,968000000.0,,,,,1666000000.0,33424000000.0,,,,,499000000.0,,7367000000.0,,,,,,936000000,,937000000.0,,,1184000000.0,,,,,,,,137000000.0,10372000000.0,,,616000000.0,,,0.57,,,,281000000.0,,-1080000000.0,54000000.0,5225000000.0,,2212000000.0,,-12000000.0,,,937000000.0,1324000000.0,3558000000.0,-4000000.0,,2843000000.0,78000000.0,1655000000.0,,,326000000.0,,,1061000000.0,17893000000.0,,,,2130000000.0,,-605000000.0,,,,,,,,,,,,,,,,
,,,,,15327000000.0,,-139000000.0,0.2,24000000.0,,-13000000.0,,,,,562000000.0,,,,1843000000.0,,0.0,,,2405000000.0,38000000.0,-2225000000.0,,1657000000.0,5225000000.0,4282000000.0,,7175000000.0,,221000000.0,,,3889000000,50000000.0,,-110000000.0,609000000,,,,,299000000,,,,,,-486000000.0,,,-4498000000.0,,,,,,,,,,0.0,,1056000000.0,448000000.0,,,,,204000000.0,8936000000.0,,7798000000.0,14062000000.0,,,-74000000.0,225000000.0,33026000000.0,,,114000000.0,1042000000.0,,,4438000000.0,,0.0,,-943000000.0,1416000000.0,,2893000000.0,95000000.0,28000000.0,7046000000.0,,19441000000.0,,1799000000.0,,3113000000.0,991000000.0,,,,,1669000000.0,33503000000.0,,,,,946000000.0,,7372000000.0,,,,,,334000000,,333000000.0,,,1183000000.0,,,,,,,,115000000.0,10326000000.0,,,624000000.0,,,0.2,,,,365000000.0,,-1928000000.0,46000000.0,4282000000.0,,-1511000000.0,,-100000000.0,,,333000000.0,1363000000.0,3876000000.0,0.0,,2898000000.0,62000000.0,1666000000.0,,,195000000.0,,,1090000000.0,18124000000.0,,,,2599000000.0,,-598000000.0,,,,,,,,,,,,,,,,
,,,,,15143000000.0,,123000000.0,0.43,-35000000.0,,-5000000.0,,,,,1833000000.0,,,,1718000000.0,,0.0,,,2568000000.0,78000000.0,-2605000000.0,,1658000000.0,4282000000.0,4851000000.0,,7221000000.0,,221000000.0,,,3921000000,48000000.0,,-107000000.0,1170000000,,,,,703000000,,,,,,-528000000.0,,,-4575000000.0,,,,,,,,,,0.0,,903000000.0,1008000000.0,,,,,312000000.0,8962000000.0,,8103000000.0,14177000000.0,,,-93000000.0,529000000.0,33147000000.0,,,276000000.0,810000000.0,,,4387000000.0,,0.0,,569000000.0,983000000.0,,2370000000.0,107000000.0,29000000.0,7046000000.0,,19273000000.0,,1823000000.0,,3204000000.0,1007000000.0,,,,,1670000000.0,33450000000.0,,,,,796000000.0,,7267000000.0,,,,,,732000000,,721000000.0,,,1228000000.0,,,,,,,,112000000.0,10146000000.0,,,618000000.0,,,0.43,,,,401000000.0,,-1803000000.0,50000000.0,4851000000.0,,164000000.0,,175000000.0,,,721000000.0,779000000.0,4328000000.0,0.0,,2914000000.0,93000000.0,1565000000.0,,,355000000.0,,,995000000.0,18249000000.0,,,,2211000000.0,,-597000000.0,,,,,,,,,,,,,,,,
,,9066000000.0,2004000000.0,618000000.0,14852000000.0,0.0,37000000.0,0.01,-186000000.0,,-92000000.0,3586000000.0,-676000000.0,1985000000.0,,1324000000.0,,-526000000.0,,1753000000.0,1670000000.0,0.0,,,2487000000.0,109000000.0,-2425000000.0,5699000000.0,1660000000.0,4851000000.0,5571000000.0,19141000000.0,7435000000.0,870000000.0,221000000.0,,,4258000000,66000000.0,,-191000000.0,-7000000,,,-254000000.0,105000000.0,-1000000,213000000.0,,-2437000000.0,590000000.0,,-231000000.0,,-219000000.0,-4649000000.0,2029000000.0,1167000000.0,10233000000.0,,4534000000.0,15879000000.0,-542000000.0,,221000000.0,0.0,1657000000.0,572000000.0,-60000000.0,,203000000.0,,,262000000.0,9066000000.0,,8461000000.0,14608000000.0,,,-485000000.0,-104000000.0,32541000000.0,,-4649000000.0,-87000000.0,770000000.0,-252000000.0,1560000000.0,4417000000.0,201000000.0,0.0,11947000000.0,720000000.0,1189000000.0,,1864000000.0,-14000000.0,59000000.0,7027000000.0,0.0,19141000000.0,,2100000000.0,7027000000.0,2371000000.0,966000000.0,33749000000.0,2004000000.0,,18766000000.0,1673000000.0,33749000000.0,,32541000000.0,1.21,2100000000.0,381000000.0,-5719000000.0,7242000000.0,-2425000000.0,2487000000.0,,3932000000.0,,27000000,1216000000.0,13000000.0,1714000000.0,,2104000000.0,-2398000000.0,2622000000.0,,2381000000.0,770000000.0,262000000.0,5571000000.0,103000000.0,10305000000.0,,7242000000.0,618000000.0,,109000000.0,0.01,-25000000.0,467000000.0,5571000000.0,590000000.0,8461000000.0,-908000000.0,53000000.0,5571000000.0,14852000000.0,351000000.0,,-107000000.0,4408000000.0,352000000.0,13000000.0,621000000.0,4408000000.0,109000000.0,,3292000000.0,,1560000000.0,,2371000000.0,-6000000.0,,1.2,1167000000.0,18766000000.0,-44000000.0,10305000000.0,3148000000.0,3293000000.0,1753000000.0,-598000000.0,7435000000.0,288000000.0,4095000000.0,1864000000.0,0.0,2584000000.0,621000000.0,14608000000.0,4417000000.0,,,,,,,
,,,,,15546000000.0,,0.0,0.71,-91000000.0,,51000000.0,,,,,1508000000.0,,,,1706000000.0,,0.0,,,2346000000.0,0.0,-2416000000.0,,1663000000.0,5571000000.0,6294000000.0,,7607000000.0,,221000000.0,,,4041000000,54000000.0,,-136000000.0,1603000000,,,,,1122000000,,,,,,-682000000.0,,,-4667000000.0,,,,,,,,,,,,626000000.0,1448000000.0,,,0.0,,220000000.0,8990000000.0,,7689000000.0,14925000000.0,,,-7000000.0,-540000000.0,33110000000.0,,,249000000.0,697000000.0,,,4323000000.0,,0.0,,723000000.0,1016000000.0,,1313000000.0,-13000000.0,174000000.0,7027000000.0,,18654000000.0,,2250000000.0,,2701000000.0,847000000.0,,,,,1676000000.0,33579000000.0,,,,,490000000.0,,7127000000.0,,,,,,1199000000,,1186000000.0,,,1056000000.0,,,,,,,,104000000.0,10201000000.0,,,583000000.0,,,0.71,,,,330000000.0,,-821000000.0,51000000.0,6294000000.0,,754000000.0,,-83000000.0,,,1186000000.0,634000000.0,4279000000.0,27000000.0,,3194000000.0,,1437000000.0,,,377000000.0,,,1459000000.0,17890000000.0,,,,2072000000.0,,-623000000.0,,,,,,,,,,,,,,,,
