date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.199059200,66200000.0,34500000.0,0.0,757800000.0,-64900000.0,,,,1100000.0,95700000.0,17000000.0,-71400000.0,17000000.0,-29900000.0,,-107700000.0,67500000.0,,32100000.0,,,261800000.0,-21700000.0,415100000.0,421100000.0,,,65600000.0,34500000.0,-8800000.0,261800000.0,379600000.0,39300000.0,434200000.0,190500000.0,421100000.0,99700000.0,513400000.0,472600000.0,900000.0,,86600000.0,512900000.0,415100000.0,,112100000.0,65600000.0,,0.475,209900000.0,,217900000.0,-99300000.0,65800000.0,-23800000.0,36300000.0,0.0,,39300000.0,150400000.0,11400000.0,37200000.0,37200000.0,,0.481667,,99900000.0,1854400000.0,17000000.0,,,37200000.0,37200000.0,,,953600000.0,,305600000.0,,,,,,1086800000.0,15600000.0,86600000.0,6100000.0,,17100000.0,,,,1096600000.0,62700000.0,-36600000.0,305600000.0,-532500000.0,,,,363000000.0,363000000.0,66200000.0,-99300000.0,88200000.0,135700000.0,,,,569900000.0,,37200000.0,-71400000.0,112100000.0,953600000.0,,11700000.0,,36000000.0,,,26700000.0,,,767600000.0,2312100000.0,,88200000.0,,53100000.0,,624000000.0,,37200000.0,,185838480.0,-28800000.0,-29900000.0,11400000.0,-5600000.0,0.0,,624000000.0,,34800000.0,799000000.0,183364362.0,,8200000.0,799000000.0,,767600000.0,99700000.0,757800000.0,,,472600000.0,512900000.0,1854400000.0,1096600000.0,0.0,15600000.0,,19500000.0,88200000.0,-532500000.0,-21500000.0,209900000.0,379600000.0,25800000.0,1798700000.0,19500000.0,1086800000.0,,119100000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,65800000.0,,0.0,,34100000.0,,,,,-14900000.0,21900000.0,,21900000.0,-9800000.0,,,,,,,0.121667,,-3900000.0,,414500000.0,,,,35100000.0,7700000.0,282100000.0,417600000.0,36800000.0,438800000.0,,,93800000.0,,,9400000.0,,,,,,102300000.0,65700000.0,,,,,,,-24700000.0,,37200000.0,,,,,,,,,,,,1887500000.0,21900000.0,181328706.0,,46600000.0,46600000.0,,,,,,,,,,,1078800000.0,13500000.0,85500000.0,5400000.0,,16900000.0,,,,1095100000.0,-53700000.0,,286800000.0,,,,,,,,-82900000.0,,132600000.0,,,,571400000.0,,,,,961200000.0,0.12,,,38800000.0,,,,,,,,,,,55700000.0,,,,46600000.0,,,,-9800000.0,,-5400000.0,,180123510.0,655700000.0,,,815500000.0,,,29700000.0,,,808700000.0,93800000.0,792400000.0,,,439400000.0,513000000.0,,,0.0,,,33000000.0,,-546700000.0,,203000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,52600000.0,,0.0,,-56500000.0,,,,,38300000.0,31900000.0,,31900000.0,-15600000.0,,,,,,,0.176667,,-400000.0,,415000000.0,,,,32400000.0,10000000.0,300900000.0,367300000.0,39500000.0,480600000.0,,,94200000.0,,,-21800000.0,,,,451400000.0,,117500000.0,65700000.0,,,,,,,22700000.0,,46600000.0,,,,,,,,,,,,1903700000.0,31900000.0,181500846.0,,24800000.0,24800000.0,,,,,,,,,,,1065700000.0,13500000.0,84500000.0,5100000.0,,16700000.0,,,,1083300000.0,-10300000.0,,307300000.0,,,,,,,,-83100000.0,,141600000.0,,,,622200000.0,,,,,962400000.0,0.176667,,,47400000.0,,,,,,,,,,,64100000.0,,,,24800000.0,,,,-3600000.0,,-5400000.0,,180255132.0,605500000.0,,,842100000.0,,,42000000.0,,,838000000.0,94200000.0,820400000.0,,,477800000.0,513600000.0,,,12000000.0,,,31400000.0,,-547400000.0,,205800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,52400000.0,,900000.0,,-33800000.0,,,,,55600000.0,21400000.0,,21400000.0,-19000000.0,,,,,,,0.118333,,-3700000.0,,416600000.0,,,,40700000.0,7400000.0,298500000.0,328900000.0,41000000.0,479100000.0,,,86600000.0,,,2800000.0,,,,423000000.0,,134600000.0,65700000.0,,,,,,,36600000.0,,24800000.0,,,,,,,,,,,,1872100000.0,21400000.0,182199120.0,,27600000.0,27600000.0,,,,,,,0.0,,,,1062800000.0,18500000.0,82400000.0,4500000.0,,16700000.0,,,,1049500000.0,14100000.0,,297500000.0,,,,,,,,-98600000.0,,123600000.0,,,,602700000.0,,,,,975600000.0,0.116667,,,37000000.0,,,,,,,,,,,53700000.0,,,,27600000.0,,,,-19000000.0,,-5800000.0,,180425532.0,557900000.0,,,857800000.0,,,28900000.0,,,809300000.0,86600000.0,822600000.0,,,491600000.0,511400000.0,,,0.0,,,19200000.0,,-559000000.0,,188300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,50500000.0,0.0,2100000.0,641100000.0,-4100000.0,,0.0,,,27600000.0,6700000.0,-54100000.0,6700000.0,-21700000.0,,-60300000.0,66300000.0,,,,,282000000.0,300000.0,,418900000.0,,,65700000.0,,2800000.0,282000000.0,317300000.0,113200000.0,408900000.0,106600000.0,418900000.0,82800000.0,497500000.0,500000000.0,1800000.0,,78300000.0,505100000.0,,12000000.0,93600000.0,65700000.0,,0.45,156500000.0,-40100000.0,129300000.0,-281800000.0,5900000.0,-9200000.0,27600000.0,0.0,,169000000.0,140100000.0,-7800000.0,29400000.0,29400000.0,,0.453202,,110100000.0,1883900000.0,6700000.0,,,29400000.0,29400000.0,,,979900000.0,,274700000.0,,0.0,,,,1102600000.0,17500000.0,78300000.0,4200000.0,,16000000.0,,,6000000.0,1242800000.0,8300000.0,0.0,274700000.0,-561000000.0,,,,357400000.0,357400000.0,50500000.0,-281800000.0,81900000.0,99700000.0,,,,508600000.0,,29400000.0,-66100000.0,43800000.0,979900000.0,,27900000.0,6000000.0,16900000.0,,,19200000.0,,,781300000.0,2304900000.0,,81900000.0,,22100000.0,,742800000.0,,29400000.0,,181740000.0,,-21700000.0,,-5700000.0,0.0,,737800000.0,,-41600000.0,858700000.0,180268632.0,,9500000.0,858700000.0,,781300000.0,82800000.0,641100000.0,,,505000000.0,505100000.0,1883900000.0,1242800000.0,0.0,12500000.0,,43200000.0,81900000.0,-561000000.0,-22300000.0,141100000.0,322300000.0,37200000.0,1807400000.0,43200000.0,1102600000.0,,40500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,39700000.0,,0.0,,14300000.0,,,,,6000000.0,8700000.0,,8700000.0,-12500000.0,,,,,,,0.048333,,-2200000.0,,415000000.0,,,,,2700000.0,259600000.0,334100000.0,80100000.0,380200000.0,,,84500000.0,,,15300000.0,,,,,,83700000.0,65700000.0,,,,,,,-6500000.0,,29400000.0,,,,,,,,,,,,1819900000.0,8700000.0,181639350.0,,44700000.0,44700000.0,,,,,,,7500000.0,,,,1083000000.0,17500000.0,76700000.0,3200000.0,,16400000.0,,,,1158000000.0,-19100000.0,,225100000.0,,,,,,,,-265100000.0,,101400000.0,,,,481600000.0,,,,,984400000.0,0.048333,,,16900000.0,,,,,,,,,,,31100000.0,,,,44700000.0,,,,-5000000.0,,-5700000.0,,181039314.0,751600000.0,,,861600000.0,,,11500000.0,,,736900000.0,84500000.0,661900000.0,,,406400000.0,503500000.0,,,0.0,,-6500000.0,23500000.0,,-569400000.0,,151200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,38800000.0,,0.0,,-69500000.0,,,,,87600000.0,23700000.0,,23700000.0,-9100000.0,,,,,,,0.109546,,700000.0,,409000000.0,,,,,6100000.0,226000000.0,272300000.0,107800000.0,376300000.0,,,88600000.0,,,2900000.0,,,,,,36800000.0,55700000.0,,,,,,,78500000.0,,44700000.0,,,,,,,,,,,,1791800000.0,21300000.0,181039314.0,,53500000.0,53500000.0,,,,,,,1400000.0,,,,1074300000.0,21100000.0,77800000.0,3100000.0,,17100000.0,,,,1088200000.0,46900000.0,,246100000.0,,,,,,,,-243400000.0,,122400000.0,,,,498700000.0,,,,,994000000.0,0.109546,,,33800000.0,,,,,,,,,,,33100000.0,,,,53500000.0,,,,-15200000.0,,-3900000.0,,181039314.0,676400000.0,,,319900000.0,,,30000000.0,,,717500000.0,88600000.0,703600000.0,,,411800000.0,507600000.0,,,-7500000.0,,-39100000.0,26000000.0,,-585000000.0,,153900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,39200000.0,,3500000.0,,-72200000.0,,,,,104200000.0,34600000.0,,34600000.0,-16300000.0,,,,,,,0.177948,,3600000.0,,407600000.0,,,,,11400000.0,218700000.0,210700000.0,107300000.0,363000000.0,,,89900000.0,,,15700000.0,,,,,,45900000.0,54400000.0,,,,,,,87900000.0,,53500000.0,,,,,,,,,,,,1792400000.0,34600000.0,182400000.0,,69200000.0,69200000.0,,,,,,,0.0,,,,1069300000.0,21100000.0,78300000.0,2500000.0,,17200000.0,,,,1045300000.0,49100000.0,,287600000.0,,,,,,,,-231900000.0,,138500000.0,,,,501500000.0,,,,,999700000.0,0.177948,,,48600000.0,,,,,,,,,,,65700000.0,,,,69200000.0,,,,-16300000.0,,-5900000.0,,104130684.0,583400000.0,,,348500000.0,,,46000000.0,,0.0,723100000.0,89300000.0,747100000.0,,,461900000.0,511600000.0,,,0.0,,-69800000.0,30700000.0,,-592100000.0,,155900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,39500000.0,,0.0,789800000.0,17800000.0,,-78500000.0,,,69800000.0,22700000.0,-117000000.0,22700000.0,-19100000.0,,-109600000.0,67500000.0,,,,,215100000.0,-6300000.0,,412300000.0,,,53400000.0,,9400000.0,215100000.0,232100000.0,40300000.0,371300000.0,267600000.0,412300000.0,101000000.0,500700000.0,491300000.0,7100000.0,,119500000.0,567800000.0,,8900000.0,109600000.0,53400000.0,,0.446506,155300000.0,-95900000.0,198900000.0,-230900000.0,50700000.0,300000.0,69200000.0,-7100000.0,,105700000.0,131100000.0,41000000.0,76300000.0,76300000.0,,0.446506,,119600000.0,1901300000.0,22700000.0,,,76300000.0,76300000.0,,,994600000.0,,312900000.0,,0.0,,,,1161300000.0,21100000.0,119500000.0,3000000.0,,16800000.0,,,7400000.0,1111500000.0,33600000.0,,312900000.0,-582300000.0,,,,366600000.0,369600000.0,39500000.0,-230900000.0,89600000.0,138300000.0,,,,509600000.0,,76300000.0,-57000000.0,51600000.0,994600000.0,,29600000.0,7400000.0,37300000.0,,,11800000.0,,,740000000.0,1991500000.0,,81300000.0,,52000000.0,,620200000.0,,76300000.0,,143730000.0,,-80500000.0,,-5900000.0,0.0,,620200000.0,,113800000.0,365400000.0,129986742.0,,32200000.0,365400000.0,-71000000.0,740000000.0,101000000.0,770700000.0,,,491300000.0,567800000.0,1901300000.0,1111500000.0,-7100000.0,21100000.0,19500000.0,48400000.0,81300000.0,-582300000.0,-21400000.0,139800000.0,232100000.0,35300000.0,1490800000.0,48400000.0,1161300000.0,,210600000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,39600000.0,,0.0,,26400000.0,,,,,-12600000.0,30800000.0,,30900000.0,-10300000.0,,,,,,,0.158918,,-2200000.0,,407600000.0,,,,,11400000.0,240900000.0,116400000.0,112600000.0,378800000.0,,,97500000.0,,,3500000.0,,,,,,38400000.0,53400000.0,,,,,,,-22900000.0,,76300000.0,,,,,,,,,,,,1959200000.0,30900000.0,194439360.0,,79800000.0,79800000.0,,,,,,,0.0,,,,1153400000.0,170200000.0,118800000.0,2600000.0,,16800000.0,,,,1138600000.0,-60200000.0,,311500000.0,,,,,,,,-228400000.0,,144600000.0,,,,523400000.0,,,,,993500000.0,0.158918,,,47100000.0,,,,,,,,,,,61700000.0,,,,79800000.0,,,,-10300000.0,,-5900000.0,,194439360.0,505900000.0,,,390400000.0,,,42300000.0,,,805800000.0,97500000.0,820600000.0,,,632700000.0,569700000.0,,,0.0,,0.0,54900000.0,,-585900000.0,,153700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,34600000.0,,0.0,,-41400000.0,,,,,62600000.0,16600000.0,,16600000.0,-11600000.0,,,,,,,0.085374,,1000000.0,,390800000.0,,,,,1800000.0,257100000.0,99200000.0,112600000.0,414200000.0,,,138200000.0,,,14200000.0,,,,,,45900000.0,52600000.0,,,,,,,51000000.0,,79800000.0,,,,,,,,,,,,1967200000.0,16600000.0,184446000.0,,94000000.0,94000000.0,,,,,,,4600000.0,,,,1125700000.0,145500000.0,116100000.0,2700000.0,,15800000.0,,,,1142600000.0,16200000.0,,368700000.0,,,,,,,,-238300000.0,,158300000.0,,,,572500000.0,,,,,971800000.0,0.085374,,,20100000.0,,,,,,,,,,,36900000.0,,,,94000000.0,,,,-7000000.0,,-6000000.0,,182363124.0,469900000.0,,,400900000.0,,,18400000.0,,,841500000.0,138200000.0,824600000.0,,,672700000.0,567300000.0,,,0.0,,-15800000.0,44900000.0,,-581000000.0,,153000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,33700000.0,,0.0,,23400000.0,,,,,18800000.0,32000000.0,,32000000.0,-25700000.0,,,,,,,0.142568,,-600000.0,,401100000.0,,,,,12300000.0,268600000.0,97500000.0,117700000.0,410300000.0,,,101700000.0,,,15100000.0,,,,,,51200000.0,52400000.0,,,,,,,-6900000.0,,94000000.0,,,,,,,,,,,,2006600000.0,32000000.0,224453652.0,,109100000.0,109100000.0,,,,,,,0.0,,,,1130200000.0,179100000.0,114400000.0,2500000.0,,16400000.0,,,,1144700000.0,-29600000.0,,337800000.0,,,,,,,,-228500000.0,,149100000.0,,,,559400000.0,,,,,993700000.0,0.142568,,,47400000.0,,,,,,,,,,,63200000.0,,,,109100000.0,,,,-27100000.0,,-6400000.0,,224453652.0,458900000.0,,,426400000.0,,,44300000.0,,-5600000.0,876400000.0,101700000.0,861900000.0,,,685800000.0,569300000.0,,,4200000.0,,-2800000.0,49000000.0,,-592600000.0,,151300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,437500000.0,,0.0,881400000.0,-24100000.0,,-11800000.0,,,56000000.0,-22300000.0,-66500000.0,32200000.0,-5900000.0,,-15700000.0,40800000.0,,,,,146800000.0,1200000.0,,258400000.0,,,77600000.0,,-8200000.0,146800000.0,242400000.0,46800000.0,-160000000.0,124800000.0,258400000.0,26700000.0,446000000.0,536800000.0,9800000.0,,106600000.0,323800000.0,,4600000.0,202700000.0,77600000.0,,0.524096,228500000.0,0.0,122100000.0,-229400000.0,50100000.0,-600000.0,109100000.0,3000000.0,,181600000.0,81900000.0,42600000.0,118900000.0,118900000.0,,0.524096,,74400000.0,2112000000.0,32200000.0,,,118900000.0,118900000.0,,,524900000.0,,263000000.0,,0.0,,,,1216000000.0,18600000.0,106600000.0,-900000.0,,-8200000.0,,,5700000.0,1230600000.0,27300000.0,,263000000.0,-266500000.0,,,,364100000.0,364100000.0,437500000.0,-229400000.0,57100000.0,-6000000.0,,,,-166000000.0,,118900000.0,-53500000.0,73600000.0,524900000.0,,17300000.0,5700000.0,-32700000.0,,,6900000.0,,,896000000.0,1489300000.0,,111700000.0,,-31500000.0,,693800000.0,,118900000.0,,213129076.0,,-22100000.0,,-6400000.0,0.0,,693800000.0,,-46300000.0,452100000.0,213129076.0,,-30600000.0,452100000.0,-6200000.0,896000000.0,-8700000.0,881400000.0,,,536800000.0,323800000.0,2112000000.0,1230600000.0,-13000000.0,18600000.0,18600000.0,289700000.0,111700000.0,-266500000.0,-24700000.0,214900000.0,242400000.0,76300000.0,1043300000.0,289700000.0,1216000000.0,,71300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,433400000.0,,0.0,,73000000.0,,,,,-52200000.0,24200000.0,,41000000.0,-12400000.0,,,,,,,0.22,,2200000.0,,262800000.0,,,,,9500000.0,160800000.0,321200000.0,191100000.0,290400000.0,,,89300000.0,,,5300000.0,,,,,,37800000.0,77600000.0,,,,,,,-64600000.0,,118900000.0,,,,,,,,,,,,2205300000.0,41000000.0,186160000.0,,124200000.0,124200000.0,,,,,,,,,,,1218300000.0,18600000.0,105500000.0,1800000.0,,10800000.0,,,,1283400000.0,-87500000.0,,279300000.0,,,,,,,,-229400000.0,,127000000.0,,,,417400000.0,,,,,541300000.0,0.22,,,37700000.0,,,,,,,,,,,46300000.0,,,,124200000.0,,,-5800000.0,-15500000.0,,-6400000.0,,186160000.0,728000000.0,,,486600000.0,,,33700000.0,,,987000000.0,89300000.0,921900000.0,,,555400000.0,325300000.0,,,0.0,,,19900000.0,,-278500000.0,,147300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,430500000.0,,0.0,,29500000.0,,,,,-35000000.0,28600000.0,,50300000.0,-11900000.0,,,,,,,0.228919,,16300000.0,,266300000.0,,,,,12400000.0,161600000.0,356900000.0,184600000.0,293400000.0,,,85100000.0,,,-16000000.0,,,,,,42300000.0,76700000.0,,,,,,,-46900000.0,,124200000.0,,,,,,,,,,,,2143100000.0,50300000.0,219728380.0,,108200000.0,108200000.0,,,,,,,,,,,1151900000.0,18600000.0,104000000.0,2100000.0,,11000000.0,,,,1173300000.0,-92200000.0,,258300000.0,,,,,,,,-228800000.0,,111900000.0,,,,405300000.0,,,,,553200000.0,0.228919,,,26800000.0,,,,,,,,,,,54100000.0,,,,108200000.0,,,100000.0,-10500000.0,,-6500000.0,,219728380.0,637400000.0,,,530400000.0,,,41000000.0,,,991200000.0,85100000.0,969800000.0,,,535900000.0,325700000.0,,,0.0,,,23800000.0,,-286900000.0,,152200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,39100000.0,,0.0,,15600000.0,,,,,17800000.0,26900000.0,,182300000.0,-12400000.0,,,,,,,0.829675,,15800000.0,,308700000.0,,,,33900000.0,12900000.0,176700000.0,376300000.0,157700000.0,293300000.0,,,92200000.0,,,332400000.0,,,,,,128600000.0,76700000.0,,,,,,,5400000.0,,108200000.0,,,,,,,,,,,,2358700000.0,182300000.0,219724608.0,,595300000.0,440600000.0,,,,,,,0.0,,,,1131300000.0,18600000.0,355700000.0,2500000.0,,11400000.0,,,,1235200000.0,18300000.0,,276300000.0,,,,,,,,-252900000.0,,118700000.0,,,,412000000.0,,,,,601700000.0,0.829675,,,26500000.0,,,,,,,,,,,53700000.0,,,,440600000.0,,,0.0,299000000.0,,-7400000.0,,219724608.0,615500000.0,154700000.0,,705200000.0,,,39800000.0,,,1227400000.0,92200000.0,1123500000.0,,,619700000.0,427800000.0,,,-418100000.0,,-2800000.0,23700000.0,,-293000000.0,,149500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,38500000.0,3100000.0,0.0,1085800000.0,42100000.0,,-417400000.0,-19800000.0,,124400000.0,31500000.0,129300000.0,32100000.0,-16800000.0,,160200000.0,47000000.0,,,,0.151288,168400000.0,1100000.0,,315300000.0,,,76700000.0,3100000.0,15500000.0,168400000.0,443000000.0,31500000.0,320800000.0,55000000.0,315300000.0,106200000.0,512600000.0,519900000.0,22800000.0,,352700000.0,433800000.0,,0.0,120900000.0,76700000.0,,1.440766,152100000.0,-18600000.0,217800000.0,-300900000.0,107600000.0,31000000.0,440600000.0,0.0,,31500000.0,139800000.0,344500000.0,625800000.0,463400000.0,,1.440766,,161500000.0,2349000000.0,32100000.0,212178784.0,,625800000.0,463400000.0,,,614000000.0,,302500000.0,,0.0,,,,1140300000.0,18600000.0,352700000.0,2900000.0,,13800000.0,,,4500000.0,1263200000.0,79300000.0,-23500000.0,302500000.0,-298700000.0,,,,372800000.0,372800000.0,38500000.0,-300900000.0,111200000.0,155000000.0,,,,475800000.0,,463400000.0,-53500000.0,120900000.0,614000000.0,0.151288,50300000.0,4500000.0,48800000.0,,,9300000.0,,,1208700000.0,1710500000.0,,305700000.0,,63700000.0,300000.0,743300000.0,,463400000.0,162400000.0,212178784.0,-17800000.0,-143700000.0,,-7400000.0,0.0,212178784.0,743300000.0,162400000.0,-82100000.0,729900000.0,212178784.0,,47000000.0,729900000.0,700000.0,1208700000.0,106200000.0,1085800000.0,,,519900000.0,433800000.0,2349000000.0,1263200000.0,0.0,18600000.0,0.0,21500000.0,305700000.0,-298700000.0,-27700000.0,152100000.0,443000000.0,118900000.0,1197900000.0,21500000.0,1140300000.0,,1500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,38900000.0,,0.0,,-141600000.0,,,,,-3500000.0,47500000.0,,47500000.0,-13100000.0,,,,,,,0.255442,,29100000.0,,319900000.0,,,,,22400000.0,172200000.0,300600000.0,44100000.0,319500000.0,,,105300000.0,,,-96200000.0,,,,,,66500000.0,74300000.0,,,,,,,-16600000.0,,463400000.0,,,,,,,,,,,,2250200000.0,47500000.0,186274510.0,,428100000.0,367200000.0,,,,,,-60900000.0,122900000.0,,,,1143500000.0,18600000.0,349600000.0,3000000.0,,13400000.0,,,,1109500000.0,-18800000.0,,302800000.0,,,,,,,,-298700000.0,,149100000.0,,,,468600000.0,,,,,628500000.0,0.255,,24200000.0,43800000.0,,,,,,,,,,,86300000.0,,,,367200000.0,,,0.0,48900000.0,,-7300000.0,,185952000.0,607100000.0,60900000.0,,770000000.0,,,69900000.0,,,1106700000.0,105300000.0,1140700000.0,,,502400000.0,435100000.0,,,0.0,,,23000000.0,,-308600000.0,,156100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
