date,annualFreeCashFlow,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingNetIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingSaleOfInvestment,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyEndCashPosition,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,quarterlyInterestExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualInvestingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNetPPE,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingChangeInWorkingCapital,annualInterestExpense,annualChangeInInventory,quarterlyOtherCurrentAssets,annualGoodwill,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyGoodwill,quarterlyChangeInInventory,quarterlyDilutedEPS,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualInventory,trailingChangesInAccountReceivables,annualDilutedEPS,quarterlyInventory,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,annualOtherCurrentAssets
1970-01-01 00:00:01.254268800,,,,-1278727000.0,,,,117163000.0,,-91542000.0,,,,-41297000.0,,317636000.0,,313218000.0,,,,,,,,,581306000.0,,0.0,,,,,,-68714000.0,,,,22350373000.0,126348000.0,,,,,,,,15382465000.0,112523000.0,140617000.0,,,,,,,,,2560011000.0,,,141510000.0,174245000.0,,,876000.0,,,,,,,17858000.0,,12728012000.0,1547807000.0,,,,,-3026000.0,117790000.0,,464055000.0,,,830869000.0,,,,2560011000.0,,,6561762000.0,,2873229000.0,2068498000.0,,-357115000.0,,-4043000.0,,,-2413803000.0,,-178762000.0,,,158205000.0,,,,,544000.0,,1000.0,,,18085441000.0,,,,,,110048000.0,318946000.0,,,,239955000.0,117790000.0,,0.0,,,,-75684000.0,,548407000.0,,,,,,,,15671638000.0,406498000.0,5267000.0,,,,,,491513000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-48295000.0,,420652000.0,-1577591000.0,710226000.0,,,201626000.0,,-94737000.0,13536066000.0,475242000.0,,195330000.0,,324531000.0,,420652000.0,-145867000.0,535479000.0,237642000.0,,,,,,550039000.0,56788000.0,-78492000.0,,535479000.0,,76545000.0,,-7146000.0,1629937000.0,106169000.0,97282000.0,20185472000.0,-151192000.0,,-361924000.0,,,,,79355000.0,13536066000.0,-146079000.0,-136923000.0,,1319473000.0,,296557000.0,10939615000.0,559053000.0,,6242769000.0,535479000.0,-1577591000.0,,-164401000.0,170475000.0,20185472000.0,20737000.0,9449000.0,,49093000.0,,,170475000.0,,17842000.0,,10939615000.0,1629937000.0,,,,,-9528000.0,-141115000.0,442510000.0,442510000.0,,956131000.0,830904000.0,,633579000.0,15455076000.0,535479000.0,,,6242769000.0,1290618000.0,956131000.0,2560011000.0,,-1069772000.0,,3772000.0,17949517000.0,,-2494441000.0,,-151238000.0,,-38266000.0,159255000.0,1526853000.0,,,,-2305765000.0,,,,,17949517000.0,-242201000.0,,,,,144092000.0,-353365000.0,,-2494441000.0,-681874000.0,-2004223000.0,-755000.0,,0.0,,,,-65594000.0,,475242000.0,17842000.0,15383000.0,,,,,,15455076000.0,219766000.0,4964000.0,-2305743000.0,-1382752000.0,,-991374000.0,,-2024532000.0,-2075236000.0,830904000.0,-90089000.0,2204351000.0,,634283000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,-1520690000.0,,,,124343000.0,,-145307000.0,,,,-1895000.0,,48730000.0,,428954000.0,,,,,,,,,574609000.0,,-13917000.0,,,,,,220203000.0,,,,20419693000.0,200285000.0,,,,,,,,13795314000.0,232544000.0,214552000.0,,,,,,,,,788940000.0,,,7342000.0,172987000.0,,,-8896000.0,,,,,,,17789000.0,,11090862000.0,1785927000.0,,,,,-36741000.0,238158000.0,,424382000.0,,,830796000.0,,,,788940000.0,,,6217588000.0,,1217894000.0,535479000.0,,-528597000.0,,-2480000.0,,,-2597709000.0,,-67845000.0,,,139735000.0,,,,,-24360000.0,,-4000000.0,29953000.0,,17987954000.0,,,,,,288048000.0,25285000.0,,,,-41929000.0,238158000.0,,,,,,73171000.0,,491464000.0,,,,,,,,15390245000.0,513717000.0,5614000.0,,,,,,253461000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,-1581176000.0,,,,123506000.0,,-147170000.0,,,,16890000.0,,318493000.0,,305292000.0,,,,,,,,,552330000.0,,-48339000.0,,,,,,174738000.0,,,,19890877000.0,57840000.0,,,,,,,,13251964000.0,77211000.0,72106000.0,,,,,,,,,652121000.0,,,200017000.0,170907000.0,,,-6232000.0,,,,,,,17704000.0,,10670218000.0,1634976000.0,,,,,-5179000.0,82150000.0,,404081000.0,,,830796000.0,,,,652121000.0,,,6231627000.0,,957413000.0,788940000.0,,-674652000.0,,2080000.0,,,-2683233000.0,,-69579000.0,,,156787000.0,,,,,8964000.0,,-24396000.0,37597000.0,,18019338000.0,,,,,,244317000.0,321103000.0,,,,-581153000.0,82062000.0,,,,,,14944000.0,,458628000.0,,,,,,,,15336105000.0,374202000.0,4939000.0,,,,,,-136819000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,-1604889000.0,,,,122645000.0,,-104560000.0,,,,-26221000.0,,330277000.0,,355800000.0,,,,,,,,,589765000.0,,48339000.0,,,,,,14120000.0,,,,20634128000.0,95192000.0,,,,,,,,14146353000.0,119799000.0,104252000.0,,,,,,,,,846254000.0,,,-156262000.0,206077000.0,,,185945000.0,,,,,,,17648000.0,,11110047000.0,1828452000.0,,,,,-127133000.0,125248000.0,,385337000.0,,,790804000.0,,,,846254000.0,,,6041092000.0,,,652121000.0,,-274345000.0,,-6068000.0,,,-2772079000.0,,-48236000.0,,,145561000.0,,,,,-1704000.0,,-33671000.0,45272000.0,,18043049000.0,,,,,,62356000.0,-131375000.0,,,,288039000.0,125248000.0,,,,,,-169857000.0,,507755000.0,,,,,,,,15270970000.0,401408000.0,5449000.0,,,,,,194133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,296104000.0,,766116000.0,-1480876000.0,0.0,,73453000.0,185818000.0,,-186773000.0,12359092000.0,438479000.0,,72156000.0,,1158834000.0,,766116000.0,-166371000.0,690789000.0,750887000.0,,,,,,1047314000.0,0.0,-575515000.0,,690789000.0,,728411000.0,,-112957000.0,2285545000.0,647883000.0,750887000.0,20517471000.0,243414000.0,,-583810000.0,,,,,586784000.0,12359092000.0,302524000.0,256973000.0,,1313703000.0,,60930000.0,10893639000.0,556312000.0,,6315710000.0,690789000.0,-1480876000.0,,-571458000.0,170333000.0,20517471000.0,22476000.0,-170817000.0,,596731000.0,,,170333000.0,,13278000.0,,10893639000.0,2285545000.0,,,,,3883000.0,308949000.0,348745000.0,348745000.0,,1456905000.0,790405000.0,,771086000.0,14910925000.0,690789000.0,,,6315710000.0,1867469000.0,1456905000.0,846254000.0,,-86549000.0,,8487000.0,17674922000.0,,-2763997000.0,,-289322000.0,,-165170000.0,118290000.0,535479000.0,,,,-454634000.0,,,73453000.0,,17674922000.0,-520361000.0,,,,,176365000.0,371771000.0,,-2763997000.0,-474982000.0,239628000.0,466860000.0,,,,,,-84629000.0,,438479000.0,13278000.0,2019000.0,,,,,,14910925000.0,613057000.0,6425000.0,-456338000.0,-95415000.0,,155310000.0,,-155465000.0,-1564143000.0,790405000.0,-589432000.0,2630690000.0,,560270000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,-1208993000.0,,,,136860000.0,,-164134000.0,,,,8211000.0,,349776000.0,,821920000.0,,,,,,,,,1558351000.0,,0.0,,,,,,154827000.0,,,,20492400000.0,399215000.0,,,,,,,,11881036000.0,311506000.0,412663000.0,,,,,,,,,618361000.0,,,60421000.0,167621000.0,,,12174000.0,,,,,,,13279000.0,,10631396000.0,2725060000.0,,,,,-316129000.0,317888000.0,,333270000.0,,,790273000.0,,,,618361000.0,,,6647629000.0,,1440281000.0,690789000.0,,-1197312000.0,,-10475000.0,,,-2841824000.0,,-41275000.0,,,130132000.0,,,,,80077000.0,,-570000.0,130614000.0,,17664261000.0,,,,,,196102000.0,15162000.0,,,,-328951000.0,680662000.0,,,,,,-18993000.0,,469443000.0,,,,,,,,14822437000.0,584880000.0,6382000.0,,,,,,-72428000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,-1244254000.0,,,,137120000.0,,-179193000.0,,,,-6608000.0,,50251000.0,,791676000.0,,,,,,,,,597168000.0,,0.0,,,,,,-14220000.0,,,,20538864000.0,91913000.0,,,,,,,,11749873000.0,130511000.0,108581000.0,,,,,,,,,591515000.0,,,-37164000.0,168624000.0,,,78953000.0,,,,,,,13256000.0,,10540048000.0,2766518000.0,,,,,-110247000.0,136433000.0,,317257000.0,,,1004793000.0,,,,591515000.0,,,6760241000.0,,1383191000.0,618361000.0,,-439505000.0,,-1003000.0,,,-2941929000.0,,-78158000.0,,,137202000.0,,,,,6209000.0,,-8178000.0,114479000.0,,17709161000.0,,,,,,63938000.0,4139000.0,,,,-53620000.0,136433000.0,,,,,,-192949000.0,,436229000.0,,,,,,,,14767232000.0,410755000.0,5922000.0,,,,,,-26846000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,-1330405000.0,,,,141012000.0,,-159060000.0,,,,75061000.0,,332111000.0,,631361000.0,,,,,,,,,558024000.0,,0.0,,,,,,263285000.0,,,,20188228000.0,41135000.0,,,,,,,,11664539000.0,62540000.0,53762000.0,,,,,,,,,585183000.0,,,-24932000.0,145854000.0,,,25186000.0,,,,,,,13814000.0,,10406550000.0,2596362000.0,,,,,-14489000.0,69684000.0,,334878000.0,,,1029205000.0,,,,585183000.0,,,6751785000.0,,1216544000.0,591515000.0,,-1029793000.0,,22770000.0,,,-2975075000.0,,-43346000.0,,,177713000.0,,,,,-5295000.0,,-19999000.0,-59019000.0,,17451202000.0,,,,,,306631000.0,0.0,,,,-288031000.0,69684000.0,,,,,,68340000.0,,469024000.0,,,,,,,,14476127000.0,388409000.0,7144000.0,,,,,,-6332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,352895000.0,,741321000.0,-1401704000.0,0.0,,73729000.0,165998000.0,,-184332000.0,11777363000.0,423512000.0,,3389000.0,,304746000.0,,741321000.0,-281183000.0,606553000.0,619294000.0,,,,,,583797000.0,326174000.0,-98979000.0,,606553000.0,,594467000.0,,-50997000.0,2828430000.0,662302000.0,619294000.0,20446487000.0,69508000.0,,-686719000.0,,,,,70418000.0,11777363000.0,97747000.0,87296000.0,,1301578000.0,,80053000.0,10562002000.0,580990000.0,-28964000.0,6828316000.0,606553000.0,-1401704000.0,,-163086000.0,171798000.0,20446487000.0,24827000.0,209861000.0,,601771000.0,,,171798000.0,,13315000.0,,10562002000.0,2828430000.0,,,,,-131057000.0,103126000.0,319704000.0,319704000.0,,1347874000.0,1029033000.0,,702499000.0,14531974000.0,606553000.0,,,6828316000.0,1744299000.0,1347874000.0,585183000.0,,-1073717000.0,,-2423000.0,17627011000.0,,-3095037000.0,,-186825000.0,,-571922000.0,135483000.0,690789000.0,,,,75799000.0,,-217000.0,73729000.0,,17627011000.0,-164761000.0,,,,,135828000.0,51117000.0,,-3095037000.0,-349604000.0,48628000.0,103126000.0,,,,,,-137581000.0,,423512000.0,13315000.0,8869000.0,,,,,,14531974000.0,404607000.0,5379000.0,156790000.0,-621974000.0,,-84236000.0,,21370000.0,-3740327000.0,1029033000.0,-98979000.0,2558496000.0,,544015000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,-1312670000.0,,,,145304000.0,,-179854000.0,,,,951000.0,,55890000.0,,754510000.0,,,,,,,,,736211000.0,,-21054000.0,,,,,,242437000.0,,,,20269729000.0,233735000.0,,,,,,,,11509293000.0,223549000.0,251522000.0,,,,,,,,,614359000.0,,,172095000.0,191184000.0,,,-19355000.0,,,,,,,13380000.0,,10302599000.0,2961988000.0,,,,,-46732000.0,230645000.0,,304385000.0,,,1028951000.0,,,,614359000.0,,,6841667000.0,,1368869000.0,606553000.0,,-884679000.0,,-19386000.0,,,-3173515000.0,,-64666000.0,,,135169000.0,,,,,-9822000.0,,-30034000.0,67174000.0,,17645281000.0,,,,,,307103000.0,306022000.0,,,,-471392000.0,230645000.0,,,,,,95377000.0,,453578000.0,,,,,,,,14471766000.0,511118000.0,7096000.0,,,,,,7806000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,-1420304000.0,,,,140313000.0,,-181208000.0,,,,-51061000.0,,46834000.0,,466599000.0,,,,,,,,,528959000.0,,-11102000.0,,,,,,-120010000.0,,,,20003765000.0,20510000.0,,,,,,,,11493315000.0,46216000.0,38297000.0,,,,,,,,,471363000.0,,,-1201000.0,180769000.0,,,-40353000.0,,,,,,,15577000.0,,10218027000.0,2785534000.0,,,,,-10505000.0,53695000.0,,266386000.0,,,1028957000.0,,,,471363000.0,,,6505740000.0,,937962000.0,614359000.0,,-622541000.0,,10415000.0,,,-3070968000.0,,-76771000.0,,,128427000.0,,,,,103523000.0,,0.0,-162785000.0,,17162450000.0,,,,,,-43239000.0,-247562000.0,,,,-98556000.0,53695000.0,,,,,,-277793000.0,,431346000.0,,,,,,,,14091482000.0,322435000.0,7479000.0,,,,,,-142996000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,-1319118000.0,,,,133390000.0,,-158319000.0,,,,55933000.0,,313229000.0,,485001000.0,,,,,,,,,597654000.0,,-40913000.0,,,,,,143657000.0,,,,20397816000.0,232393000.0,,,,,,,,11713463000.0,106842000.0,241306000.0,,,,,,,,,465884000.0,,,-136882000.0,181242000.0,,,-34372000.0,,,,,,,15432000.0,,9810578000.0,2836574000.0,,,,,-59027000.0,109857000.0,,252683000.0,,,1245114000.0,,,,465884000.0,,,6901979000.0,,950885000.0,471363000.0,,-563075000.0,,-473000.0,,,-3034815000.0,,-103125000.0,,,120770000.0,,,,,9628000.0,,-243300000.0,-160107000.0,,16988854000.0,,,,,,246782000.0,0.0,,,,-115379000.0,109857000.0,,,,,,-44449000.0,,442644000.0,,,,,,,,13954039000.0,364017000.0,3015000.0,,,,,,-5479000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,462524000.0,,398188000.0,-1573275000.0,,,-18946000.0,138881000.0,,-253913000.0,13117679000.0,484746000.0,,280832000.0,,308453000.0,,398188000.0,-311380000.0,960319000.0,416731000.0,,,,,,288266000.0,-131518000.0,-656226000.0,,960319000.0,,408599000.0,,196440000.0,2703271000.0,617260000.0,416731000.0,21965975000.0,62633000.0,,-773294000.0,,,,,505941000.0,13117679000.0,46975000.0,86135000.0,,1223613000.0,,286655000.0,2528008000.0,557888000.0,-273468000.0,6850935000.0,960319000.0,-1573275000.0,,-676274000.0,195718000.0,21965975000.0,8132000.0,-37438000.0,,549271000.0,,,195718000.0,,15305000.0,,2528008000.0,2703271000.0,,,,,-18730000.0,37788000.0,370602000.0,370602000.0,,1358507000.0,1247718000.0,,825049000.0,15398285000.0,960319000.0,,,6850935000.0,1735925000.0,1358507000.0,465884000.0,,-677399000.0,,-13827000.0,18495359000.0,,-3097074000.0,,-117963000.0,,-134994000.0,383706000.0,606553000.0,,,,-33718000.0,,-134000.0,-18946000.0,,18495359000.0,-642262000.0,,,,,314403000.0,447481000.0,,-3097074000.0,-362525000.0,856306000.0,37788000.0,,,,,,-84515000.0,,484746000.0,15305000.0,-23271000.0,603710000.0,,,603710000.0,,15398285000.0,560375000.0,-9187000.0,69611000.0,170979000.0,,353766000.0,,494435000.0,-2747694000.0,1247718000.0,-55611000.0,2097293000.0,,761306000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,1676014000.0,,-1479296000.0,,,,148918000.0,426621000.0,-159503000.0,,,,-17114000.0,,54582000.0,,382987000.0,,,,12678896000.0,,,,,721016000.0,,-58522000.0,,,447853000.0,,,414927000.0,,,,21126127000.0,231990000.0,,,19450113000.0,,,460447000.0,,13105517000.0,81866000.0,262922000.0,581902000.0,,,,,,,,585823000.0,,-52387000.0,527685000.0,921812000.0,,,14780000.0,,,,,,,15453000.0,,10421179000.0,2626775000.0,260569000.0,208310000.0,,-21908000.0,-39892000.0,82939000.0,,393771000.0,,,1285166000.0,,,,585823000.0,,,7094782000.0,,585823000.0,960319000.0,,-2529836000.0,,51514000.0,,,-3181760000.0,,-35334000.0,,,116466000.0,,,,,-156656000.0,,-262805000.0,120953000.0,,18393074000.0,,,,,,414927000.0,199200000.0,,,,-1317108000.0,252137000.0,,,11374000.0,,,65010000.0,,426621000.0,,,,,,586237000.0,,15211314000.0,348323000.0,1073000.0,,,,,,-374496000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,2025022000.0,,-1471643000.0,,,,140725000.0,393362000.0,-155773000.0,,,,-1788000.0,,54323000.0,,402935000.0,,,,12018642000.0,,,,,685858000.0,,-39925000.0,,,436877000.0,,,29873000.0,,,,20333231000.0,145926000.0,,,18308209000.0,,,424778000.0,,12412004000.0,118331000.0,158194000.0,566083000.0,,,,,,,,781655000.0,,18212000.0,543000000.0,931296000.0,,,49629000.0,,,,,,,15369000.0,486901000.0,10024737000.0,2474467000.0,261080000.0,204960000.0,,-28782000.0,-19580000.0,121208000.0,,289110000.0,,,1284905000.0,,,,781655000.0,,,7136492000.0,,781655000.0,585823000.0,,-270605000.0,,2307000.0,,,-3246837000.0,,-50216000.0,,,116929000.0,,,,,-407000.0,,-36927000.0,132894000.0,,17636992000.0,,,,,,29873000.0,46965000.0,,,,-377041000.0,219818000.0,,,15151000.0,,,-233086000.0,,393362000.0,,,,,,486901000.0,,14390155000.0,378862000.0,2877000.0,,,,,,195832000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,2129307000.0,,-1527663000.0,,,,129606000.0,442623000.0,-156876000.0,,,,-9043000.0,,48250000.0,,210554000.0,,,,12004864000.0,,,,,683380000.0,,-87632000.0,,,452456000.0,,,344792000.0,,,,20275321000.0,83005000.0,,,18146014000.0,,,418958000.0,,12447487000.0,113500000.0,103374000.0,468502000.0,,,,,,,,872323000.0,,-12564000.0,-50285000.0,936005000.0,,,6536000.0,,,,,,,15420000.0,,10001333000.0,2394887000.0,264422000.0,175568000.0,,11786000.0,-153152000.0,115722000.0,,275250000.0,,,1284895000.0,,,,872323000.0,,,7024219000.0,,872323000.0,781655000.0,,-50979000.0,,9459000.0,,,-3334920000.0,,-63460000.0,,,114890000.0,,,,,-13571000.0,,0.0,83327000.0,,17764937000.0,,,,,,344792000.0,233661000.0,,,,-203839000.0,243390000.0,,,3239000.0,,,74415000.0,,442623000.0,,,,,,472805000.0,,14430017000.0,360218000.0,2222000.0,,,,,,90668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,571372000.0,,191917000.0,-1734839000.0,,,71537000.0,142749000.0,,-156949000.0,11498860000.0,,,-45589000.0,,324811000.0,,191917000.0,-61288000.0,583290000.0,133821000.0,,,,,,615642000.0,178583000.0,50569000.0,,583290000.0,,140227000.0,,-69210000.0,2109294000.0,475971000.0,133821000.0,20097224000.0,-68887000.0,,-629101000.0,,,,,1406317000.0,11498860000.0,-172993000.0,-48519000.0,,1265997000.0,,12556000.0,9978718000.0,561998000.0,-299843000.0,6765232000.0,583290000.0,-1734839000.0,,-298324000.0,115862000.0,20097224000.0,-6406000.0,-95767000.0,,392034000.0,,,115862000.0,,1280000.0,,9978718000.0,2109294000.0,,,,,-17676000.0,-185571000.0,323322000.0,323322000.0,,775207000.0,1284694000.0,,1040789000.0,14943693000.0,583290000.0,,,6765232000.0,1179009000.0,775207000.0,872323000.0,,-728680000.0,,20617000.0,18354626000.0,,-3410933000.0,,-320407000.0,,-230300000.0,120062000.0,960319000.0,,,,-20532000.0,,-111000.0,71537000.0,,18354626000.0,722076000.0,,,,,251197000.0,293214000.0,,-3410933000.0,-469417000.0,-241906000.0,-185571000.0,,,,,,32373000.0,,,1280000.0,83897000.0,659513000.0,,,659513000.0,,14943693000.0,77240000.0,-12578000.0,-191166000.0,-2139894000.0,,-377029000.0,,-289033000.0,-3580100000.0,1284694000.0,50179000.0,2359325000.0,,483190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,2320778000.0,,-1809609000.0,,,,153869000.0,457858000.0,-157129000.0,,,,-13495000.0,,52158000.0,,205042000.0,,,,12502167000.0,,,,,660618000.0,,0.0,,,378551000.0,,,309131000.0,,,,20369352000.0,62349000.0,,,18048574000.0,,,387227000.0,,12960025000.0,96265000.0,82717000.0,498119000.0,,,,,,,,1156727000.0,,17487000.0,82761000.0,953867000.0,,,121603000.0,,,,,,,1272000.0,,10344938000.0,2131972000.0,273391000.0,199809000.0,,31554000.0,-16633000.0,97847000.0,,299759000.0,,,1284699000.0,,,,1156727000.0,,,6570327000.0,,1156727000.0,583290000.0,,-233198000.0,,-7624000.0,,,-3441223000.0,,-90653000.0,,,104630000.0,,,,,-31226000.0,,-578000.0,77626000.0,,18080142000.0,,,,,,309131000.0,0.0,,,,181545000.0,187418000.0,,,0.0,,,62576000.0,,457858000.0,,,,,,514605000.0,,14638919000.0,356346000.0,1582000.0,,,,,,573437000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
