date,annualOtherCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCostOfRevenue,annualCommonStockIssuance,annualCurrentDebt,annualFreeCashFlow,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyRetainedEarnings,annualDilutedEPS,quarterlyInvestingCashFlow,trailingEndCashPosition,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualBasicAverageShares,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualOperatingExpense,annualCashAndCashEquivalents,annualBeginningCashPosition,annualCurrentAssets,annualLongTermDebt,annualAccountsReceivable,annualCashDividendsPaid,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyAccountsReceivable,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,annualTotalAssets,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyTaxProvision,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualInventory,trailingRepaymentOfDebt,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingPurchaseOfInvestment,annualPretaxIncome,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualChangesInAccountReceivables,quarterlyDilutedEPS,annualInterestExpense,annualBasicEPS,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualGrossPPE,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingDeferredIncomeTax,annualRepaymentOfDebt,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
2012-06-30,,,,,,-8844000.0,,,62120000.0,178686000.0,,,,,,14270000.0,,,,-25115000.0,,,,9712000.0,37342000.0,-582000.0,,,,18610000.0,,,,11964000.0,,,25081000.0,117221000.0,,5811000.0,1327864000.0,-1371000.0,,1506550000.0,,,,,942924000.0,,,,,,,,,,,16699000.0,,,0.0,,563626000.0,,35932000.0,,4131000.0,880804000.0,36596000.0,,41288000.0,,80625000.0,,38519000.0,-447000.0,0.413333,34671000.0,2549000.0,62323000.0,14270000.0,,14270000.0,360159000.0,,216801000.0,,,41288000.0,,,55544000.0,22866000.0,-28667000.0,8596000.0,,1023141000.0,,,,,40660000.0,,,,,,41288000.0,,-24086000.0,,2667000.0,,,4764000.0,,-796000.0,,,,,-10307000.0,0.0,,,36050000.0,16504000.0,,,,,,1023141000.0,,,0.413333,,,,28238000.0,,,,,,,628000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,,,,-9133000.0,,,59976000.0,219807000.0,,,,,,23642000.0,,,,-27357000.0,,,,9706000.0,52450000.0,-1050000.0,,,,30538000.0,,,,28744000.0,,,39888000.0,137838000.0,,39945000.0,1344849000.0,-26795000.0,,1564656000.0,,,,,986529000.0,,,,,,,,,,,17235000.0,,,0.0,,578127000.0,,33315000.0,,4064000.0,926553000.0,41886000.0,,59203000.0,,95952000.0,,41095000.0,49000.0,0.68,34671000.0,2856000.0,63829000.0,23642000.0,,23642000.0,359499000.0,,258274000.0,,,59203000.0,,,56064000.0,37895000.0,-666000.0,14253000.0,,1043304000.0,,,,,41288000.0,,,,,,59203000.0,,-26356000.0,,2667000.0,,,4849000.0,,-29000.0,,,,,-9828000.0,0.0,,,55100000.0,13021000.0,,,,,,1043304000.0,,,0.68,,,,29238000.0,,,,,,,17915000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,17021000.0,541323000.0,931698000.0,,371493000.0,-9131000.0,,112763000.0,75797000.0,222937000.0,,,3013000.0,47566000.0,46357000.0,10486000.0,,239953000.0,1.86,-33165000.0,,,,9665000.0,31109000.0,-429000.0,-272000.0,43518000.0,-282000.0,-85491000.0,64446000.0,,34671000.0,-2411000.0,,,19350000.0,137005000.0,64595000.0,-9805000.0,1363987000.0,22138000.0,,1586924000.0,64446000.0,1007495000.0,,94000.0,1007495000.0,-697000.0,57067000.0,46357000.0,41169000.0,222937000.0,358491000.0,41386000.0,-35951000.0,,,17021000.0,64446000.0,0.0,0.0,-20381000.0,579429000.0,38707000.0,41386000.0,34671000.0,14359000.0,931698000.0,229769000.0,579429000.0,46357000.0,1586924000.0,-92764000.0,38919000.0,38344000.0,-408000.0,,,2094000.0,64595000.0,10486000.0,14359000.0,10486000.0,358491000.0,239953000.0,271930000.0,,23114000.0,46357000.0,,,-112114000.0,16694000.0,-668000.0,6208000.0,,1073464000.0,38344000.0,,10069000.0,75797000.0,59203000.0,1073464000.0,23114000.0,169830000.0,161539000.0,146004000.0,46357000.0,1363987000.0,-32529000.0,,3013000.0,0.0,,4750000.0,,0.0,271930000.0,46357000.0,1457000.0,-578030000.0,-9799000.0,0.0,-2419000.0,,30118000.0,14907000.0,,,103365000.0,,,1651494000.0,,-6208000.0,,19467000.0,1.86,-578030000.0,43518000.0,,94000.0,,44797000.0,,,-12846000.0,,1651494000.0,-844000.0,-39463000.0,,-98438000.0,-101353000.0,14907000.0,,,5188000.0,,-30668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,-9132000.0,,,84746000.0,195943000.0,,,,,,22584000.0,,253405000.0,,-29816000.0,,,,9624000.0,50561000.0,-373000.0,,,,-31091000.0,,,,-512000.0,,,37628000.0,167237000.0,,11294000.0,1384497000.0,12751000.0,,1580440000.0,,,,,987494000.0,,,,,,,,,,,15902000.0,,,0.0,,592946000.0,,46864000.0,,11810000.0,902748000.0,115306000.0,,45894000.0,,51931000.0,,26503000.0,-279000.0,0.653333,34671000.0,3309000.0,65651000.0,22584000.0,,22584000.0,357478000.0,,273977000.0,,,45894000.0,,,14303000.0,36262000.0,-667000.0,13678000.0,,1097128000.0,,,,,46357000.0,,23114000.0,,,,45894000.0,,-29164000.0,,13865000.0,,,4675000.0,,0.0,,,,,701000.0,0.0,,,28652000.0,19485000.0,,,,,,1097128000.0,,,0.653333,,,,39586000.0,,159000.0,,,,,-463000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,,,-9132000.0,,,90531000.0,186245000.0,,,,,,13891000.0,,258164000.0,,-34729000.0,,,,9530000.0,36738000.0,-577000.0,,,,2698000.0,,,,3503000.0,,,24497000.0,128288000.0,,9190000.0,1404064000.0,-918000.0,,1590309000.0,,,,,992529000.0,,,,,,,,,,,16637000.0,,,0.0,,597780000.0,,35994000.0,,12473000.0,901998000.0,89496000.0,,42333000.0,,38792000.0,,35181000.0,-179000.0,0.4,34671000.0,2711000.0,66077000.0,13891000.0,,13891000.0,356462000.0,,277039000.0,,,42333000.0,,,14295000.0,22551000.0,-666000.0,8660000.0,,1123304000.0,,,,,45894000.0,,23114000.0,,,,42333000.0,,-33973000.0,,17721000.0,,,4657000.0,,-10000.0,,,,,-6308000.0,0.0,,,37476000.0,21786000.0,,,,,,1123304000.0,,,0.4,,,,38551000.0,,234000.0,,,,,-3561000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,,,,-9421000.0,,,78712000.0,213865000.0,,,,,,24353000.0,,273096000.0,,-29632000.0,,,,9710000.0,53360000.0,-355000.0,,,,-4874000.0,,,,13517000.0,,,39900000.0,140099000.0,,12222000.0,1429846000.0,-2276000.0,,1643711000.0,,,,,1030963000.0,,,,,,,,,,,17038000.0,,,0.0,,612748000.0,,37442000.0,,13860000.0,952251000.0,85884000.0,,75330000.0,,54215000.0,,41415000.0,-322000.0,0.7,34671000.0,3750000.0,66965000.0,24353000.0,,24353000.0,400440000.0,,280365000.0,,,75330000.0,,,14315000.0,39045000.0,-40667000.0,14692000.0,,1143377000.0,,,,,42333000.0,,23114000.0,,,,75330000.0,,-28955000.0,,4082000.0,,,4605000.0,,-755000.0,,,,,20157000.0,0.0,,,42472000.0,20269000.0,,,,,,1143377000.0,,,0.7,,,,39532000.0,,270000.0,,,,,32997000.0,34671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,14602000.0,590887000.0,864884000.0,,405455000.0,-9422000.0,,127987000.0,96666000.0,220601000.0,,,4102000.0,21210000.0,68813000.0,14077000.0,,266197000.0,2.16,-27745000.0,,,,9974000.0,36867000.0,-355000.0,858000.0,43684000.0,4998000.0,2707000.0,74905000.0,,34668000.0,4702000.0,,,25962000.0,155263000.0,67952000.0,5659000.0,1358459000.0,-4559000.0,,1579060000.0,74905000.0,961550000.0,,377000.0,961550000.0,-1205000.0,57445000.0,68813000.0,46357000.0,220601000.0,399414000.0,44890000.0,-37107000.0,,,14602000.0,74905000.0,2193000.0,0.0,-30560000.0,617510000.0,38838000.0,44890000.0,34668000.0,16392000.0,864884000.0,114769000.0,617510000.0,68813000.0,1579060000.0,40494000.0,44859000.0,35856000.0,-425000.0,,,931000.0,67952000.0,14077000.0,16392000.0,14077000.0,399414000.0,266197000.0,286204000.0,,34668000.0,68813000.0,,,14532000.0,21906000.0,-1012000.0,7829000.0,,1160224000.0,35856000.0,,10701000.0,96666000.0,75330000.0,1160224000.0,34668000.0,185432000.0,177526000.0,140267000.0,68813000.0,1358459000.0,-26965000.0,,4102000.0,0.0,,4987000.0,,-5000.0,286204000.0,68813000.0,2488000.0,-597917000.0,-10439000.0,2193000.0,-1660000.0,,31667000.0,30777000.0,,,119764000.0,,,1758141000.0,,-3827000.0,,18924000.0,2.16,-597917000.0,43684000.0,,377000.0,,38365000.0,,,-6517000.0,,1758141000.0,-770000.0,4111000.0,,-119057000.0,-121922000.0,30777000.0,,,22456000.0,,-43012000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,-9420000.0,,,109515000.0,238940000.0,,,,,,27717000.0,,284414000.0,,-23175000.0,,,,9746000.0,58269000.0,-693000.0,,,,-950000.0,,,,36570000.0,,,43971000.0,210245000.0,,-877000.0,1371483000.0,22887000.0,,1610423000.0,,,,,974689000.0,,,,,,,,,,,13991000.0,,,0.0,,635734000.0,,62760000.0,,11353000.0,865174000.0,151667000.0,,93489000.0,,58578000.0,,22340000.0,-682000.0,0.8,34668000.0,4552000.0,69203000.0,27717000.0,,27717000.0,398383000.0,,288586000.0,,,93489000.0,,,14607000.0,43982000.0,-1019000.0,16265000.0,,1174256000.0,,,,,68813000.0,,34668000.0,,,,93489000.0,,-21800000.0,,4121000.0,,,4541000.0,,-80000.0,,,,,-10519000.0,0.0,,,58370000.0,26595000.0,,,,,,1174256000.0,,,0.799498,,,,56171000.0,,384000.0,,,,,24676000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,-9420000.0,,,86638000.0,218782000.0,,,,,,14087000.0,,289081000.0,,-21445000.0,,,,10069000.0,38058000.0,-532000.0,,,,-1989000.0,,,,5838000.0,,,24441000.0,128765000.0,,15987000.0,1378181000.0,-11378000.0,,1596963000.0,,,,,956608000.0,,,,,,,,,,,13226000.0,,,0.0,,640355000.0,,37685000.0,,13692000.0,869970000.0,89127000.0,,87911000.0,,39638000.0,,34462000.0,-441000.0,0.41,34668000.0,3548000.0,70126000.0,14087000.0,,14087000.0,397346000.0,,303631000.0,,,87911000.0,,,15197000.0,23121000.0,-1023000.0,9034000.0,,1186465000.0,,,,,93489000.0,,34668000.0,,,,87911000.0,,-20472000.0,,4141000.0,,,4868000.0,,0.0,,,,,-10443000.0,0.0,,,26310000.0,24460000.0,,,,,,1186465000.0,,,0.40634,,,,43078000.0,,338000.0,,,,,-5578000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,-9794000.0,,,82156000.0,225405000.0,,,,,,23329000.0,,302616000.0,,-24613000.0,,,,10376000.0,53132000.0,-605000.0,,,,-235000.0,,,,12426000.0,,,40120000.0,135135000.0,,9266000.0,1394491000.0,-5706000.0,,1619896000.0,,,,,965911000.0,,,,,,,,,,,14635000.0,,,0.0,,653985000.0,,35251000.0,,14346000.0,883755000.0,79767000.0,,88719000.0,,55368000.0,,45937000.0,-142000.0,0.67,34668000.0,2636000.0,71370000.0,23329000.0,,23329000.0,396304000.0,,314375000.0,,,88719000.0,,,15248000.0,37615000.0,-1027000.0,14286000.0,,1197923000.0,,,,,87911000.0,,34668000.0,,,,88719000.0,,-23866000.0,,4162000.0,,,5141000.0,,-50000.0,,,,,-10871000.0,0.0,,,36292000.0,21777000.0,,,,,,1197923000.0,,,0.67,,,,41871000.0,,433000.0,,,,,808000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,19071000.0,619852000.0,948269000.0,,421407000.0,-9795000.0,,138098000.0,89996000.0,253959000.0,,,11182000.0,36086000.0,65755000.0,15186000.0,,308007000.0,2.316805,-26925000.0,,,,10504000.0,39413000.0,-355000.0,2756000.0,41655000.0,-34500000.0,-3870000.0,80319000.0,,34668000.0,-18748000.0,,,29566000.0,145707000.0,71760000.0,25508000.0,1443707000.0,-40303000.0,,1697666000.0,80319000.0,1038265000.0,,458000.0,1038265000.0,-1297000.0,60347000.0,65755000.0,68813000.0,253959000.0,395256000.0,41614000.0,-38429000.0,,,19071000.0,80319000.0,0.0,0.0,-7044000.0,659401000.0,40695000.0,41614000.0,34668000.0,16327000.0,948269000.0,100846000.0,659401000.0,65755000.0,1697666000.0,44861000.0,48185000.0,46255000.0,-32000.0,,,-657000.0,71760000.0,15186000.0,16327000.0,15186000.0,395256000.0,308007000.0,343268000.0,,34668000.0,65755000.0,,,15295000.0,23786000.0,-1034000.0,8600000.0,,1208106000.0,46255000.0,,10079000.0,89996000.0,88719000.0,1208106000.0,34668000.0,198445000.0,188872000.0,128762000.0,65755000.0,1443707000.0,-26538000.0,,11182000.0,0.0,,5123000.0,,0.0,343268000.0,65755000.0,-10399000.0,-605003000.0,-3829000.0,0.0,-2185000.0,,7790000.0,20832000.0,,,128504000.0,,,1813109000.0,,2115000.0,,19673000.0,2.32,-605003000.0,41655000.0,,458000.0,,49884000.0,,,-22964000.0,,1813109000.0,-130000.0,-35662000.0,,-92676000.0,-96158000.0,20832000.0,,,-3058000.0,,-4103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,-9794000.0,,,71691000.0,235941000.0,,,,,,18278000.0,,316349000.0,,-11861000.0,,,,10849000.0,44805000.0,-280000.0,,,,-5532000.0,,,,23107000.0,,,31851000.0,170134000.0,,3723000.0,1448250000.0,6894000.0,,1684191000.0,,,,,1016533000.0,,,,,,,,,,,17756000.0,,,0.0,,667658000.0,,43861000.0,,12317000.0,944842000.0,122350000.0,,70703000.0,,47784000.0,,40843000.0,-48000.0,0.53,34668000.0,2105000.0,72347000.0,18278000.0,,18278000.0,394204000.0,,343579000.0,,,70703000.0,,,15933000.0,28865000.0,-8037000.0,10587000.0,,1210428000.0,,,,,65755000.0,,34668000.0,,,,70703000.0,,-11533000.0,,4203000.0,,,5091000.0,,0.0,,,,,-17831000.0,5454000.0,,,34640000.0,17631000.0,,,,,,1210428000.0,,,0.52723,,,,37540000.0,,373000.0,,,,,4948000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,-9795000.0,,,76151000.0,230834000.0,,,,,,13479000.0,,320033000.0,,-21940000.0,,,,10995000.0,37490000.0,-258000.0,,,,3447000.0,,,,16675000.0,,,24049000.0,122126000.0,,2478000.0,1462394000.0,7916000.0,,1693228000.0,,,,,1021896000.0,,,,,,,,,,,18745000.0,,,0.0,,671332000.0,,34599000.0,,13638000.0,945745000.0,82092000.0,,75791000.0,,40034000.0,,47854000.0,-4000.0,0.39,34668000.0,2446000.0,73363000.0,13479000.0,,13479000.0,393146000.0,,345078000.0,,,75791000.0,,,15985000.0,21487000.0,-1043000.0,8008000.0,,1223169000.0,,,,,70703000.0,,34668000.0,,,,75791000.0,,-21678000.0,,4224000.0,,,5008000.0,,-487000.0,,,,,-11325000.0,0.0,,,38353000.0,22827000.0,,,,,,1223169000.0,,,0.388802,,,,34555000.0,,363000.0,,,,,5088000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,-10227000.0,,,74258000.0,241780000.0,,,,,,28354000.0,,338160000.0,,-19380000.0,,,,11182000.0,59923000.0,-247000.0,,,,2844000.0,,,,30562000.0,,,46177000.0,140795000.0,,1169000.0,1472048000.0,5993000.0,,1713828000.0,,,,,1024454000.0,,,,,,,,,,,19247000.0,,,0.0,,689374000.0,,35507000.0,,14137000.0,950196000.0,78559000.0,,94267000.0,,62236000.0,,50451000.0,-33000.0,0.82,34668000.0,2564000.0,74016000.0,28354000.0,,28354000.0,392083000.0,,346221000.0,,,94267000.0,,,16059000.0,43705000.0,-1048000.0,15351000.0,,1232535000.0,,,,,75791000.0,,34668000.0,,,,94267000.0,,-19100000.0,,4245000.0,,,5036000.0,,-531000.0,,,,,-11806000.0,0.0,,,49662000.0,19077000.0,,,,,,1232535000.0,,,0.817872,,,,35854000.0,,278000.0,,,,,18476000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,20108000.0,564028000.0,956069000.0,,375669000.0,-10227000.0,,124255000.0,84146000.0,254751000.0,,,4266000.0,69155000.0,81384000.0,11232000.0,,339165000.0,2.057892,-20132000.0,,,,11199000.0,34875000.0,-268000.0,-3499000.0,40830000.0,8656000.0,-8571000.0,71343000.0,,34668000.0,-1189000.0,,,22178000.0,130973000.0,73631000.0,14557000.0,1475922000.0,-12147000.0,,1730673000.0,71343000.0,1040215000.0,,357000.0,1040215000.0,-230000.0,64104000.0,81384000.0,65755000.0,254751000.0,391014000.0,37112000.0,-40043000.0,,,20108000.0,71343000.0,0.0,0.0,-7812000.0,690458000.0,44225000.0,37112000.0,34668000.0,16282000.0,956069000.0,92668000.0,690458000.0,81384000.0,1730673000.0,38305000.0,41363000.0,48410000.0,-145000.0,,,1498000.0,73631000.0,11232000.0,16282000.0,11232000.0,391014000.0,339165000.0,361835000.0,,34668000.0,81384000.0,,,16127000.0,18649000.0,5946000.0,7417000.0,,1243445000.0,48410000.0,,8613000.0,84146000.0,94267000.0,1243445000.0,34668000.0,188359000.0,177093000.0,141185000.0,81384000.0,1475922000.0,-19719000.0,,4266000.0,0.0,,5027000.0,,0.0,361835000.0,81384000.0,-2646000.0,-630359000.0,-11281000.0,0.0,-1053000.0,,18530000.0,22768000.0,,,112706000.0,,,1873804000.0,,4508000.0,,20162000.0,2.06,-630359000.0,40830000.0,,357000.0,,21927000.0,,,-12883000.0,,1873804000.0,-1018000.0,-52243000.0,,-72030000.0,-73313000.0,22768000.0,,,15629000.0,,-4182000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,-10227000.0,,,117923000.0,247204000.0,,,,,,17028000.0,,345966000.0,,-16496000.0,,,,11032000.0,43005000.0,-671000.0,,,,-10136000.0,,,,28087000.0,,,29531000.0,147527000.0,,2840000.0,1483212000.0,23798000.0,,1730416000.0,,,,,1033321000.0,,,,,,,,,,,20440000.0,,,0.0,,697095000.0,,36710000.0,,12901000.0,915398000.0,101936000.0,,97331000.0,,45591000.0,,39105000.0,-183000.0,0.49,34668000.0,2442000.0,75269000.0,17028000.0,,17028000.0,355791000.0,,364695000.0,,,97331000.0,,,16060000.0,26973000.0,-1059000.0,9945000.0,,1251480000.0,,,,,81384000.0,,34668000.0,,,,97331000.0,,-15642000.0,,34264000.0,,,5000000.0,,0.0,,,,,-11286000.0,0.0,,,43729000.0,29626000.0,,,,,,1251480000.0,,,0.49,,,,41132000.0,,193000.0,,,,,15947000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,-10227000.0,,,128558000.0,254929000.0,,,,,,16150000.0,,351889000.0,,-25477000.0,,,,11114000.0,41505000.0,-327000.0,,,,-252000.0,,,,24636000.0,,,28212000.0,121576000.0,,6682000.0,1495650000.0,16017000.0,,1750579000.0,,,,,1047551000.0,,,,,,,,,,,20572000.0,,,0.0,,703028000.0,,31444000.0,,14393000.0,918993000.0,77283000.0,,110308000.0,,44293000.0,,40356000.0,-1000.0,0.47,34668000.0,2179000.0,75347000.0,16150000.0,,16150000.0,354800000.0,,371515000.0,,,110308000.0,,,16081000.0,25434000.0,-1064000.0,9284000.0,,1266774000.0,,,,,97331000.0,,34668000.0,,,,110308000.0,,-25149000.0,,34294000.0,,,4957000.0,,-40000.0,,,,,-11331000.0,0.0,,,49785000.0,33567000.0,,,,,,1266774000.0,,,0.465847,,,,46304000.0,,203000.0,,,,,12977000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,-10661000.0,,,86159000.0,249304000.0,,,,,,27880000.0,,369108000.0,,-22646000.0,,,,11212000.0,59844000.0,-1038000.0,,,,591000.0,,,,14196000.0,,,46527000.0,136717000.0,,5519000.0,1510768000.0,-9222000.0,,1760072000.0,,,,,1039814000.0,,,,,,,,,,,20322000.0,,,0.0,,720258000.0,,40007000.0,,14321000.0,953655000.0,74132000.0,,111585000.0,,62585000.0,,44003000.0,-126000.0,0.8,34668000.0,2105000.0,76731000.0,27880000.0,,27880000.0,383794000.0,,377167000.0,,,111585000.0,,,16058000.0,43594000.0,-1069000.0,15714000.0,,1281371000.0,,,,,110308000.0,,34668000.0,,,,111585000.0,,-21482000.0,,4333000.0,,,5038000.0,,-25000.0,,,,,-11755000.0,0.0,,,35678000.0,17544000.0,,,,,,1281371000.0,,,0.8,,,,49961000.0,,214000.0,,,,,1277000.0,34668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,18707000.0,544745000.0,973467000.0,,351809000.0,-10660000.0,,128228000.0,103505000.0,275515000.0,,,4333000.0,63854000.0,95959000.0,14502000.0,,372950000.0,2.179532,-22207000.0,,,,11288000.0,38231000.0,-922000.0,9881000.0,47799000.0,14228000.0,-534000.0,75560000.0,,34668000.0,-3065000.0,,,23958000.0,138925000.0,76290000.0,7380000.0,1525545000.0,-16365000.0,,1801060000.0,75560000.0,1076972000.0,,202000.0,1076972000.0,-209000.0,64708000.0,95959000.0,81384000.0,275515000.0,382791000.0,39887000.0,-41775000.0,,,18707000.0,75560000.0,5603000.0,0.0,-10331000.0,724088000.0,44646000.0,39887000.0,34668000.0,17387000.0,973467000.0,98458000.0,724088000.0,95959000.0,1801060000.0,40467000.0,42513000.0,41137000.0,101000.0,,,2985000.0,76290000.0,14502000.0,17387000.0,14502000.0,382791000.0,372950000.0,384760000.0,,34668000.0,95959000.0,,,16509000.0,22072000.0,-1075000.0,7570000.0,,1282059000.0,41137000.0,,9711000.0,103505000.0,111585000.0,1282059000.0,34668000.0,192936000.0,182585000.0,147513000.0,95959000.0,1525545000.0,-21386000.0,,4333000.0,0.0,,4871000.0,,-5000.0,384760000.0,95959000.0,7273000.0,-639335000.0,-11740000.0,5603000.0,-2958000.0,,18321000.0,33986000.0,,,118073000.0,,,1921394000.0,,-5666000.0,,19866000.0,2.18,-639335000.0,47799000.0,,202000.0,,22421000.0,,,-15626000.0,,1921394000.0,-70000.0,-46112000.0,,-83659000.0,-86826000.0,33986000.0,,,14575000.0,,-4267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
