date,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualDilutedEPS,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingResearchAndDevelopment,trailingBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualOtherNonCurrentAssets,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualDeferredIncomeTax,trailingOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyDilutedEPS,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualRetainedEarnings,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualLongTermDebt,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCostOfRevenue,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyBasicEPS,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,annualChangeInInventory,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,quarterlyInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,trailingPretaxIncome,annualAccountsReceivable,quarterlyTaxProvision,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,annualNetPPE,quarterlyPretaxIncome,quarterlyCostOfRevenue,quarterlyNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,trailingNetOtherInvestingChanges,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,annualPretaxIncome,trailingTotalRevenue,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingOtherIncomeExpense,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,trailingInvestingCashFlow,annualGrossPPE,annualAccountsPayable,trailingBasicAverageShares,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingOtherNonCashItems,trailingDilutedEPS,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
2010-09-30,11831000,,,,,33207000.0,1868000.0,,-1061000.0,,16660000.0,,,,,,0.0,73769000,,164844000.0,,,,,,,,,,,,6449000.0,4315000.0,,-27276000.0,14590000,,,,,,,95348000.0,,,,,,,1544000.0,0.19,1496000.0,,99916000.0,,,23737000.0,,0.0,,,97361000.0,21376000.0,141107000.0,4994000.0,92831000.0,98357000.0,,,,,,17337000.0,,,,,,2019000.0,,,,,,,,16500000.0,,0.2,,14521000.0,3233000.0,2149000.0,,,,,,6723000.0,,,,6723000,,,-568000.0,,34103000.0,27638000.0,-704000.0,,-26696000.0,,2179000.0,7237000.0,,,0.0,,,,4540000.0,,,,,77139000.0,,,11263000.0,40562000.0,35321000.0,40882000.0,,,453000.0,,0.0,5257000.0,,,,481000.0,,,26934000.0,1192000.0,,35410000.0,33632000.0,,167399000.0,,,,,,,,,,,,,264760000.0,,6723000.0,,,-277000.0,11851000.0,,,,,2759000.0,25000.0,,6449000.0,,6449000.0,,,,,,,,,,,,,,,,
2010-12-31,11189000,-65793000.0,,,2126000.0,32616000.0,2626000.0,,758000.0,,-2761000.0,61669000.0,19433000.0,86676000.0,,35528000.0,0.0,72439000,2114000.0,157060000.0,-4930000.0,25054000.0,,0.71,,-1989000.0,,98449000.0,,,,2114000.0,-908000.0,,-24119000.0,13900000,2237000.0,34075000.0,-27000.0,,25000.0,25054000.0,102558000.0,-959000.0,,13971000.0,32411000.0,-1181000.0,-26818000.0,1515000.0,,724000.0,-4826000.0,106972000.0,157060000.0,30420000.0,32411000.0,1901000.0,0.0,,102558000.0,98449000.0,21427000.0,124649000.0,-6175000.0,92831000.0,102590000.0,,,102590000.0,,,17143000.0,9696000.0,160311000.0,14845000.0,264032000.0,25054000.0,6649000.0,,,,6649000.0,,1161000.0,69480000.0,26500000.0,165583000.0,,106972000.0,-15709000.0,3478000.0,2126000.0,-9661000.0,5911000.0,6075000.0,0.0,,7210000.0,-8694000.0,,,7210000,,10788000.0,-1030000.0,,,8086000.0,-733000.0,0.0,-11513000.0,-26818000.0,2237000.0,5911000.0,,481000.0,0.0,,,81860000.0,2949000.0,,92831000.0,6132000.0,128317000.0,81860000.0,124649000.0,34851000.0,10159000.0,39823000.0,34851000.0,19433000.0,32307000.0,35350000.0,497000.0,,25000.0,-4335000.0,,,52429000.0,481000.0,26500000.0,,7353000.0,6449000.0,0.74,,32307000.0,-7582000.0,165583000.0,-275000.0,0.0,2139000.0,288628000.0,-178000.0,,39899000.0,,,,-34238000.0,,264032000.0,2114000.0,7210000.0,,-1742000.0,-275000.0,-5826000.0,,41641000.0,,,2711000.0,6000000.0,,2114000.0,,2139000.0,,,,61669000.0,2626000.0,,,,,,,,,,,
2011-03-31,9982000,,,,,32623000.0,2446000.0,,-180000.0,,7977000.0,,,,,,1448000.0,73393000,,144005000.0,,,,,,,,,,,,2248000.0,-7565000.0,,-6839000.0,12567000,,,,,,,108286000.0,,,,,,,1449000.0,0.17,1177000.0,,108398000.0,,,28411000.0,,0.0,,,81639000.0,22641000.0,115594000.0,214000.0,92831000.0,91792000.0,,,,,,17288000.0,,,,,,1896000.0,,,,,,,,0.0,,0.18,,-3728000.0,4549000.0,2126000.0,,,,,,5728000.0,,,,5728000,,,-500000.0,,32086000.0,17467000.0,-7804000.0,,-9768000.0,,1912000.0,5911000.0,22500000.0,,0.0,,,,3754000.0,,,,,66474000.0,,,9482000.0,40770000.0,41386000.0,19908000.0,,,456000.0,,0.0,134000.0,,,,481000.0,,,9663000.0,2114000.0,,33720000.0,31106000.0,,170764000.0,,,,,,,,,,,,,252403000.0,,5728000.0,,,-275000.0,15214000.0,,,,,2585000.0,25000.0,,2248000.0,,2248000.0,,,,,,,,,,,,,,,,
2011-06-30,9833000,,,,,34137000.0,2331000.0,,-115000.0,,-6498000.0,,,,,,,76735000,,170704000.0,,,,,,,,,,,,1412000.0,-612000.0,,-14045000.0,12467000,,,,,,,113910000.0,,,,,,,1520000.0,0.17,100000.0,,104450000.0,,,37452000.0,,0.0,,,107334000.0,24304000.0,133252000.0,0.0,92831000.0,110455000.0,,,,,,18466000.0,,,,,,4067000.0,,,,,,,,0.0,,0.18,,5420000.0,5035000.0,2101000.0,,,,,,5624000.0,,,,5624000,,,-524000.0,,32005000.0,1860000.0,-612000.0,,-2084000.0,,1788000.0,5952000.0,31500000.0,,0.0,,,,3685000.0,,,,,90486000.0,,,9309000.0,42598000.0,40511000.0,20466000.0,,,468000.0,,25000.0,-836000.0,,,,481000.0,,,1248000.0,2248000.0,,33848000.0,29958000.0,,167820000.0,,,,,,,,,,,,,275154000.0,,5624000.0,,,-275000.0,-23240000.0,,,,,2634000.0,0.0,,1412000.0,,1437000.0,,,,,,,,,,,,,,,,
2011-09-30,12380000,,,,,36132000.0,3736000.0,,1405000.0,,14126000.0,,,,,,,77184000,,197024000.0,,,,,,,,,,,,5280000.0,-1500000.0,,-47641000.0,14939000,,,,,,,121416000.0,,,,,,,1616000.0,0.23,7506000.0,,64712000.0,,,63972000.0,,0.0,,,94333000.0,23752000.0,133052000.0,-15000.0,92831000.0,108114000.0,,,,,,18755000.0,,,,,,2483000.0,,,,,,,,0.0,,0.24,,29000.0,4196000.0,2101000.0,,,,,,7506000.0,,,,7506000,,,-562000.0,,31097000.0,25778000.0,-1510000.0,,-20410000.0,,1667000.0,5972000.0,58000000.0,,0.0,,,,4312000.0,,,,,75456000.0,,,11818000.0,41052000.0,40780000.0,21202000.0,,,548000.0,,0.0,3868000.0,,,,481000.0,,,24268000.0,1412000.0,,32960000.0,28812000.0,,167403000.0,,,,,,,,,,,,,261736000.0,,7506000.0,,,-275000.0,14449000.0,,,,,2559000.0,25000.0,,5280000.0,,5280000.0,,,,,,,,,,,,,,,,
2011-12-31,14322000,-71802000.0,,,1953000.0,39020000.0,3211000.0,,-535000.0,,2045000.0,66055000.0,7780000.0,95395000.0,,33154000.0,,82079000,1326000.0,217281000.0,-12278000.0,27557000.0,,0.83,,-8544000.0,,107092000.0,,,,1326000.0,-19132000.0,,-3277000.0,15245000,1614000.0,31267000.0,3590000.0,,25000.0,27557000.0,130115000.0,-2916000.0,,16414000.0,65641000.0,575000.0,-25140000.0,1668000.0,0.27,8699000.0,17650000.0,78110000.0,217281000.0,44157000.0,65641000.0,2045000.0,-17298000.0,,130115000.0,107092000.0,24698000.0,151640000.0,518000.0,106094000.0,123678000.0,,,123678000.0,60700000.0,,21141000.0,2114000.0,167479000.0,16556000.0,295391000.0,27557000.0,10634000.0,,,,10634000.0,,27557000.0,75650000.0,0.0,188299000.0,0.29,78110000.0,1869000.0,2634000.0,1953000.0,-17298000.0,4941000.0,50000.0,,,8699000.0,-28809000.0,,,8699000,,10676000.0,818000.0,,29823000.0,11330000.0,-2352000.0,,3848000.0,-25140000.0,1614000.0,4941000.0,60700000.0,481000.0,0.0,,,90012000.0,4805000.0,,106094000.0,6253000.0,141912000.0,90012000.0,151640000.0,40915000.0,13504000.0,43059000.0,40915000.0,7780000.0,35628000.0,56435000.0,573000.0,,25000.0,-3954000.0,,,57193000.0,481000.0,0.0,,8978000.0,5280000.0,0.88,32031000.0,35628000.0,-788000.0,188299000.0,-355000.0,0.0,1351000.0,309391000.0,717000.0,,44113000.0,,,,-28414000.0,,295391000.0,1326000.0,8699000.0,,2404000.0,-355000.0,-14967000.0,,46517000.0,,,2898000.0,0.0,,1326000.0,,1351000.0,,,,66055000.0,3211000.0,,,,,,,,,,,
2012-03-31,10044000,,,,,37419000.0,2582000.0,,-629000.0,,8228000.0,,,,,,2126000.0,82723000,,190016000.0,,,,,,,,,,,,9932000.0,-6897000.0,,0.0,13070000,,,,,,,135796000.0,,,,,,,1835000.0,0.17,5681000.0,,87747000.0,,,60994000.0,,-5874000.0,,,83679000.0,27375000.0,129022000.0,0.0,108166000.0,109381000.0,,,,,,21335000.0,,,,,,1403000.0,-4700000.0,,,,,,,0.0,,0.19,,686000.0,5094000.0,1953000.0,,,,,,5681000.0,,,,5681000,,,-703000.0,,30015000.0,18084000.0,-1048000.0,,-2581000.0,,1485000.0,4994000.0,56000000.0,,0.0,,,,3660000.0,,,,,58888000.0,,,9341000.0,45304000.0,40721000.0,14933000.0,,,509000.0,,0.0,8606000.0,,,,481000.0,,,17036000.0,1326000.0,,32530000.0,40359000.0,,194084000.0,,,,,,,,,,,,,277763000.0,,5681000.0,,,-355000.0,32037000.0,,,,,3026000.0,25000.0,,9932000.0,,9932000.0,,,,,,,,,,,,,,,,
2012-06-30,12455000,,,,,40699000.0,1768000.0,,-1008000.0,,-20947000.0,,,,,,,91368000,,220839000.0,,,,,,,,,,,,312000.0,-12648000.0,,0.0,15765000,,,,,,,142901000.0,,,,,,,1768000.0,0.22,7105000.0,,99607000.0,,,70827000.0,,-9301000.0,,,117260000.0,28244000.0,150012000.0,-61000.0,112750000.0,125721000.0,,,,,,21699000.0,,,,,,3184000.0,,,,,,,,0.0,,0.24,,895000.0,5408000.0,1903000.0,,,,,,7105000.0,,,,7105000,,,-773000.0,,30171000.0,-9659000.0,-3286000.0,,12687000.0,,1467000.0,5127000.0,65700000.0,,0.0,,,,4577000.0,,,,,100460000.0,,,11682000.0,50669000.0,42500000.0,22523000.0,,,657000.0,,50000.0,-9620000.0,,,,481000.0,,,-12945000.0,9932000.0,,32769000.0,43990000.0,,203186000.0,,,,,,,,,,,,,320446000.0,,7105000.0,,,-355000.0,-39743000.0,,,,,3310000.0,0.0,,312000.0,,362000.0,,,,,,,,,,,,,,,,
2012-09-30,18659000,,,,,44944000.0,2169000.0,,401000.0,,19516000.0,,,,,,,93845000,,178085000.0,,,,,,,,,,,,103000.0,-1919000.0,,0.0,21939000,,,,,,,153733000.0,,,,,,,1903000.0,0.33,10832000.0,,118009000.0,,,33431000.0,,-54000.0,,,94064000.0,26285000.0,144654000.0,102000.0,112750000.0,120127000.0,,,,,,20909000.0,,,,,,2521000.0,,,,,,,,0.0,,0.36,,1702000.0,4273000.0,2029000.0,,,,,,10832000.0,,,,10832000,,,-849000.0,,30387000.0,33829000.0,-2017000.0,,-32119000.0,,1234000.0,5431000.0,28000000.0,,0.0,,,,6978000.0,,,,,78218000.0,,,17810000.0,48901000.0,43017000.0,22358000.0,,,666000.0,,0.0,-209000.0,,,,481000.0,,,31812000.0,312000.0,,32986000.0,42319000.0,,202030000.0,,,,,,,,,,,,,296094000.0,,10832000.0,,,-273000.0,22137000.0,,,,,3280000.0,50000.0,,103000.0,,103000.0,,,,,,,,,,,,,,,,
2012-12-31,15419000,0.0,,-215000.0,2037000.0,44640000.0,3167000.0,,867000.0,,6773000.0,73517000.0,26078000.0,111125000.0,,32916000.0,,95368000,6406000.0,193016000.0,-9102000.0,32994000.0,,1.0,,-6825000.0,,122757000.0,,,,6406000.0,-13272000.0,,0.0,18514000,1197000.0,30327000.0,8764000.0,,0.0,32994000.0,163109000.0,-215000.0,,20140000.0,23221000.0,-369000.0,-28136000.0,1905000.0,,-3576000.0,13570000.0,145299000.0,193016000.0,49566000.0,23221000.0,2641000.0,-10451000.0,,163109000.0,122757000.0,29221000.0,169795000.0,-70000.0,119956000.0,140550000.0,,,140550000.0,18000000.0,,22763000.0,1326000.0,195602000.0,20874000.0,338315000.0,32994000.0,10480000.0,,,,10480000.0,,-1353000.0,86706000.0,0.0,215558000.0,,145299000.0,5481000.0,5365000.0,2037000.0,-25680000.0,5221000.0,75000.0,,,9376000.0,-34736000.0,,,9376000,,12711000.0,-384000.0,,,16414000.0,-2751000.0,,3161000.0,-28136000.0,1197000.0,5221000.0,18000000.0,481000.0,0.0,,,100327000.0,5659000.0,,119956000.0,7411000.0,167702000.0,100327000.0,169795000.0,45381000.0,15035000.0,50728000.0,45381000.0,26078000.0,165756000.0,58668000.0,809000.0,,0.0,6303000.0,,,69288000.0,481000.0,0.0,,13663000.0,103000.0,1.09,,165756000.0,5080000.0,215558000.0,-268000.0,0.0,6406000.0,363304000.0,-29000.0,,53868000.0,,,,-18852000.0,,338315000.0,6406000.0,9376000.0,,-2709000.0,-268000.0,-21256000.0,,56577000.0,,,3095000.0,0.0,,6406000.0,,6406000.0,,,,73517000.0,3167000.0,,,,,,,,,,,
2013-03-31,14470000,,,,,43845000.0,2528000.0,,-579000.0,,4217000.0,,,,,,,95799000,,155176000.0,,,,,,,,,,,,4495000.0,-4825000.0,,,17792000,,,,,,,171602000.0,,,,,,,2575000.0,0.25,1052000.0,,160198000.0,,,5363000.0,,0.0,,,97549000.0,29375000.0,149813000.0,239000.0,121011000.0,125385000.0,,,,,,22646000.0,,,,,,11290000.0,-18000000.0,,,,,,,0.0,,0.27,,1523000.0,5598000.0,2012000.0,,,,,,8493000.0,,,,8493000,,,-338000.0,,31403000.0,17084000.0,-5089000.0,,-14170000.0,,980000.0,5363000.0,0.0,,0.0,,,,5639000.0,,,,,76220000.0,,,14132000.0,51954000.0,48170000.0,21900000.0,,,670000.0,,,-1911000.0,,,,481000.0,,,11995000.0,6406000.0,,33948000.0,165042000.0,,217825000.0,,,,,,,,,,,,,315374000.0,,8493000.0,,,-268000.0,22558000.0,,,,,3322000.0,25000.0,,4495000.0,,4495000.0,,,,,,,,,,,,,,,,
2013-06-30,15349000,,,,,47042000.0,3776000.0,,1250000.0,,-11669000.0,,,,,,,103088000,,188773000.0,,,,,,,,,,,,3068000.0,-8875000.0,,,18708000,,,,,,,180649000.0,,,,,,,2903000.0,0.26,-1235000.0,,180155000.0,,,5511000.0,,-181000.0,,,146552000.0,31693000.0,183262000.0,56000.0,121011000.0,155903000.0,,,,,,24971000.0,,,,,,4905000.0,,,,,,,,0.0,,0.29,,4138000.0,5594000.0,2103000.0,,,,,,9047000.0,,,,9047000,,,-296000.0,,31617000.0,-498000.0,-8750000.0,,7946000.0,,795000.0,5511000.0,0.0,,0.0,,,,6006000.0,,,,,121256000.0,,,15053000.0,56046000.0,55378000.0,23583000.0,,,964000.0,,,-1427000.0,,,,481000.0,,,-9248000.0,4495000.0,,34290000.0,42289000.0,,222376000.0,,,,,,,,,,,,,368928000.0,,9047000.0,,,-209000.0,-44216000.0,,,,,3359000.0,0.0,,3068000.0,,3068000.0,,,,,,,,,,,,,,,,
2013-09-30,17857000,,,,,49549000.0,6974000.0,,170000.0,,32132000.0,,,,,,,107021000,,185787000.0,,,,,,,,,,,,52121000.0,-6422000.0,,,21269000,,,,,,,191698000.0,,,,,,,3061000.0,0.32,-4478000.0,,207628000.0,,,4141000.0,,0.0,,,164765000.0,31692000.0,181646000.0,-24000.0,121011000.0,151510000.0,,,,,,24581000.0,,,,,,4522000.0,,,,,,,,0.0,,0.34,,7539000.0,5982000.0,2078000.0,,,,,,11049000.0,,,,11049000,,,-285000.0,,32037000.0,42115000.0,-6423000.0,,13360000.0,,690000.0,4141000.0,0.0,,0.0,,,,6523000.0,,,,,90503000.0,,,17572000.0,57472000.0,63145000.0,23162000.0,,,901000.0,,,49053000.0,,,,481000.0,,,35692000.0,3068000.0,,34764000.0,40628000.0,,228650000.0,,,,,,,,,,,,,393415000.0,,11049000.0,,,-209000.0,30456000.0,,,,,3412000.0,25000.0,,52121000.0,,52121000.0,,,,,,,,,,,,,,,,
2013-12-31,19452000,0.0,,-417000.0,1288000.0,52767000.0,2533000.0,,-1415000.0,,4765000.0,96469000.0,32839000.0,126075000.0,,34590000.0,,110735000,78876000.0,198169000.0,-26858000.0,39101000.0,,1.13,,-7488000.0,,217235000.0,,,,78876000.0,-5536000.0,,,23145000,536000.0,31891000.0,28207000.0,,,39101000.0,202210000.0,-1497000.0,,23269000.0,6059000.0,-574000.0,-31625000.0,3114000.0,0.3,-11893000.0,30525000.0,246319000.0,198169000.0,39232000.0,6059000.0,3542000.0,0.0,,202210000.0,217235000.0,33315000.0,192110000.0,20000.0,121011000.0,156738000.0,,,156738000.0,0.0,,26091000.0,6406000.0,223440000.0,26718000.0,444488000.0,39101000.0,14309000.0,0.0,,,14309000.0,,-16554000.0,98289000.0,0.0,227253000.0,0.32,246319000.0,15007000.0,6095000.0,1288000.0,-181000.0,6059000.0,1090000.0,,,10512000.0,-25658000.0,,,10512000,,13786000.0,-390000.0,,32498000.0,7389000.0,-6596000.0,,24902000.0,-31625000.0,536000.0,6059000.0,0.0,481000.0,0.0,,,106570000.0,8550000.0,,121011000.0,11653000.0,193203000.0,106570000.0,192110000.0,64844000.0,19062000.0,57968000.0,64844000.0,32839000.0,159997000.0,66090000.0,1007000.0,,,26755000.0,,-18000000.0,80914000.0,481000.0,0.0,,793000.0,52121000.0,1.23,35348000.0,159997000.0,72470000.0,227253000.0,-46000.0,0.0,78876000.0,416643000.0,291000.0,,65819000.0,,,,32038000.0,,444488000.0,78876000.0,10512000.0,,-1309000.0,-46000.0,-16286000.0,,67128000.0,,,3693000.0,1040000.0,,78876000.0,,78876000.0,,,,96469000.0,2533000.0,,,,,,,,,,,
2014-03-31,19862000,,,,,52530000.0,2572000.0,,39000.0,,-283000.0,,,,,,,112626000,,167537000.0,,,,,,,,,,,,97145000.0,-3322000.0,,,23518000,,,,,,,214093000.0,,,,,,,3462000.0,0.33,1304000.0,,266704000.0,,,6155000.0,,,,,207619000.0,32668000.0,161382000.0,300000.0,121011000.0,139298000.0,,,,,,25367000.0,,,,,,933000.0,,,,,,,,0.0,,0.36,,2158000.0,6172000.0,1280000.0,,,,,,11883000.0,,,,11883000,,,-259000.0,,32916000.0,16560000.0,-3630000.0,,5031000.0,,207000.0,6155000.0,,,0.0,,,,7720000.0,,,,,82334000.0,,,19603000.0,60096000.0,66222000.0,19512000.0,,,849000.0,,,18269000.0,,,,481000.0,,,12930000.0,78876000.0,,35500000.0,37376000.0,,226622000.0,,,,,,,,,,,,,434241000.0,,11883000.0,,,-46000.0,24298000.0,,,,,3656000.0,8000.0,,97145000.0,,97145000.0,,,,,,,,,,,,,,,,
2014-06-30,23622000,,,,,58558000.0,2584000.0,,12000.0,,-8589000.0,,,,,,,124371000,,220338000.0,,,,,,,,,,,,88092000.0,-2812000.0,,,24750000,,,,,,,228833000.0,,,,,,,3540000.0,0.42,2492000.0,,266479000.0,,,4574000.0,,,,,261032000.0,34936000.0,215764000.0,35000.0,121011000.0,184578000.0,,,,,,27419000.0,,,,,,20147000.0,,,,,,,,0.0,,0.45,,1048000.0,6389000.0,0.0,,,,,,14740000.0,,,,14740000,,,-216000.0,,32918000.0,12268000.0,-2847000.0,,-18509000.0,,683000.0,4574000.0,,,0.0,,,,8666000.0,,,,,144234000.0,,,23406000.0,65813000.0,67160000.0,28602000.0,,,1165000.0,,800000.0,-9053000.0,,,,481000.0,,,9421000.0,97145000.0,,35161000.0,156815000.0,,225785000.0,,,,,,,,,,,,,486817000.0,,14740000.0,,,-46000.0,-62501000.0,,,,,3625000.0,0.0,,88092000.0,,88892000.0,,,,,,,,,,,,,,,,
2014-09-30,26745000,,,,,61792000.0,3397000.0,,813000.0,,45274000.0,,,,,,,128664000,,226272000.0,,,,,,,,,,,,157431000.0,-4118000.0,,-2000.0,30400000,,,,,,,245833000.0,,,,,,,3885000.0,0.48,374000.0,,295991000.0,,,4911000.0,,-3242000.0,,,293000000.0,35047000.0,221361000.0,-116000.0,124017000.0,185844000.0,,,,,,27344000.0,,,,,,16007000.0,0.0,,,,,,,0.0,,0.52,,3511000.0,6567000.0,0.0,,,,,,17000000.0,,,,17000000,,,-47000.0,,32935000.0,66303000.0,-1560000.0,,7154000.0,,739000.0,4911000.0,,,0.0,,,,9698000.0,,,,,111803000.0,,,26698000.0,66872000.0,66694000.0,32120000.0,,,1023000.0,,,69339000.0,,,,481000.0,,,64743000.0,88092000.0,,35284000.0,160376000.0,,229263000.0,,,,,,,,,,,,,522263000.0,,17000000.0,,,-46000.0,32352000.0,,,,,3655000.0,800000.0,,157431000.0,,157431000.0,,,,,,,,,,,,,,,,
2014-12-31,24593000,-22817000.0,,-3804000.0,,60491000.0,4119000.0,,722000.0,,19980000.0,105153000.0,39508000.0,138549000.0,,35401000.0,,127440000,206167000.0,237009000.0,-9343000.0,58940000.0,,1.66,,-8912000.0,,346710000.0,,,,206167000.0,-1303000.0,,0.0,28262000,737000.0,33011000.0,19402000.0,,,58940000.0,261150000.0,-3804000.0,,25743000.0,4170000.0,1586000.0,-39243000.0,3932000.0,0.43,-12685000.0,56382000.0,336973000.0,237009000.0,114094000.0,4170000.0,4144000.0,0.0,,261150000.0,346710000.0,35898000.0,232839000.0,3000.0,124142000.0,189212000.0,,,189212000.0,,,28130000.0,78876000.0,259730000.0,35527000.0,573982000.0,58940000.0,18209000.0,0.0,,,18209000.0,,-19402000.0,108260000.0,0.0,227272000.0,0.46,336973000.0,12685000.0,6615000.0,,-3242000.0,4170000.0,808000.0,,,15317000.0,-11555000.0,,,15317000,,14605000.0,167000.0,,33275000.0,28306000.0,-1306000.0,,21733000.0,-39243000.0,737000.0,4170000.0,,481000.0,0.0,,,112660000.0,9443000.0,,124142000.0,14819000.0,233371000.0,112660000.0,232839000.0,65910000.0,24760000.0,66949000.0,65910000.0,39508000.0,158864000.0,123437000.0,1107000.0,,,48736000.0,,0.0,109427000.0,481000.0,0.0,,27000000.0,157431000.0,1.79,35661000.0,158864000.0,127291000.0,227272000.0,-46000.0,0.0,206167000.0,493101000.0,222000.0,,94467000.0,,,,15409000.0,,573982000.0,206167000.0,15317000.0,,-355000.0,-46000.0,-3061000.0,,94822000.0,,,3669000.0,0.0,,206167000.0,,206167000.0,,,,105153000.0,4119000.0,,,,,,,,,,,
