date,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyEbitda,trailingStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetPPE,annualDilutedEPS,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyTotalRevenue,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualCurrentDebt,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualBasicEPS,trailingOperatingExpense,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangeInWorkingCapital,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualFreeCashFlow,annualCommonStockIssuance,quarterlyDilutedEPS,annualGoodwill,quarterlyTotalAssets,quarterlyNetIncome,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualOtherCurrentAssets,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,annualStockholdersEquity,annualLongTermDebt,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyInterestExpense,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyGrossProfit,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualInventory,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,trailingResearchAndDevelopment,quarterlyInventory,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2004-09-30,,-40000000.0,,,0.0,,,,,,,,1249000000.0,0.545,136000000.0,1587000000.0,,939000000.0,,,3635000000.0,4409000000.0,,,,,,11067000000.0,7000000.0,3100000000.0,1282000000.0,,,,1959000000.0,,1191000000.0,,,1196000000.0,,,,9859000000.0,258000000.0,,,-81000000.0,,,936000000.0,,,,,,,,-845000000.0,,1196000000.0,,8196000000.0,1058000000.0,,10567000000.0,,6745000000.0,,,958000000.0,,1340000000.0,535000000.0,,,,,1092000000.0,2727000000.0,,,-2000000.0,,360000000.0,,,,,,-1274000000.0,163000000.0,910000000.0,19701000000.0,,7180000000.0,,9165000000.0,,774000000.0,,,,3750000000.0,,877000000.0,,,,,0.52,,27897000000.0,698000000.0,,,698000000.0,99000000.0,,,,1642000000.0,,,,,,,,,,,,6263000000.0,,,,-943000000.0,,,,0.0,,150000000.0,34000000.0,,871000000.0,23000000.0,,8091000000.0,,,2679000000.0,,203000000.0,-1359000000.0,3635000000.0,,,698000000.0,,,,,,,,,,,16830000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,1729000000.0,1000000.0,3009000000.0,2587000000.0,0.0,,1799000000.0,,128000000.0,-150000000.0,1669000000.0,2262000000.0,1205000000.0,,132000000.0,1698000000.0,388000000.0,1701000000.0,,,3991000000.0,4505000000.0,,-350000000.0,,19638000000.0,,10717000000.0,6000000.0,3635000000.0,,-762000000.0,7647000000.0,,2477000000.0,,1294000000.0,,75000000.0,1139000000.0,1.97,,,10123000000.0,143000000.0,,,-110000000.0,2587000000.0,,-1058000000.0,-660000000.0,,6000000.0,-2225000000.0,27000000000.0,673000000.0,,-1348000000.0,9830000000.0,1799000000.0,,8241000000.0,1146000000.0,6117000000.0,11329000000.0,125000000.0,7484000000.0,2.065,,1250000000.0,-660000000.0,,356000000.0,,,1049000000.0,-30000000.0,800000000.0,3009000000.0,,814000000.0,100000000.0,17162000000.0,407000000.0,,,,,,-313000000.0,305000000.0,906000000.0,19638000000.0,7484000000.0,7625000000.0,,9470000000.0,0.0,514000000.0,,-18000000.0,3973000000.0,3350000000.0,,1140000000.0,906000000.0,2587000000.0,3785000000.0,583000000.0,,9470000000.0,27879000000.0,739000000.0,-1644000000.0,3713000000.0,739000000.0,106000000.0,36830000000.0,2477000000.0,-3190000000.0,1669000000.0,,7647000000.0,10717000000.0,3350000000.0,,,1313197970.0,,,1386000000.0,27879000000.0,5833000000.0,3991000000.0,11329000000.0,,-1114000000.0,,,374000000.0,0.0,3991000000.0,673000000.0,42000000.0,1252000000.0,814000000.0,42000000.0,,7748000000.0,4121000000.0,7748000000.0,2498000000.0,,-453000000.0,164000000.0,3991000000.0,,,739000000.0,76000000.0,1139000000.0,132000000.0,,514000000.0,4505000000.0,1205000000.0,4135000000.0,5833000000.0,322000000.0,17162000000.0,76000000.0,4475000000.0,8241000000.0,-3446000000.0,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,12000000.0,,,0.0,,,,,,,,1189000000.0,0.61,42000000.0,1729000000.0,,1590000000.0,,,4073000000.0,4350000000.0,,,,,,10555000000.0,6000000.0,3991000000.0,1278000000.0,,,,1862000000.0,,1365000000.0,,,1270000000.0,,,,10887000000.0,132000000.0,,,-113000000.0,,,-725000000.0,,,,,,,,-1100000000.0,,1270000000.0,,8057000000.0,1207000000.0,,11285000000.0,,8263000000.0,,,1206000000.0,,1340000000.0,82000000.0,,,,,1256000000.0,2733000000.0,,,16000000.0,,428000000.0,,,,,,-19000000.0,302000000.0,908000000.0,20161000000.0,,7902000000.0,,9489000000.0,,277000000.0,,,,3850000000.0,,1093000000.0,,,,,0.58,,28218000000.0,779000000.0,,,779000000.0,109000000.0,,,,1691000000.0,,,,,,,,,,,,6378000000.0,,,,-1857000000.0,,,,0.0,,400000000.0,49000000.0,,837000000.0,16000000.0,,8213000000.0,,,2985000000.0,,290000000.0,-399000000.0,4073000000.0,,,779000000.0,,,,,,,,,,,17663000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,-65000000.0,,,0.0,,,,,,,,1072000000.0,0.64,123000000.0,1740000000.0,,1119000000.0,,,4042000000.0,4343000000.0,,,,,,10529000000.0,13000000.0,4073000000.0,1258000000.0,,,,1839000000.0,,1418000000.0,,,1290000000.0,,,,11111000000.0,92000000.0,,,-109000000.0,,,-913000000.0,,,,,,,,-1038000000.0,,1290000000.0,,8060000000.0,1255000000.0,,11562000000.0,,9053000000.0,,,1291000000.0,,1321000000.0,-31000000.0,,,,,1310000000.0,2757000000.0,,,47000000.0,,446000000.0,,,,,,-96000000.0,327000000.0,914000000.0,20461000000.0,,8061000000.0,,9669000000.0,,301000000.0,,,,3850000000.0,,1182000000.0,,,,,0.61,,28521000000.0,809000000.0,,,809000000.0,108000000.0,,,,1719000000.0,,,,,,,,,,,,6430000000.0,,,,-1323000000.0,,,,0.0,,400000000.0,55000000.0,,861000000.0,33000000.0,,8430000000.0,,,3050000000.0,,392000000.0,-409000000.0,4042000000.0,,,809000000.0,,,,,,,,,,,17992000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,6000000.0,,,0.0,,,,,,,,1081000000.0,0.67,42000000.0,1806000000.0,,1795000000.0,,,5177000000.0,5493000000.0,,,,,,11229000000.0,13000000.0,4042000000.0,1255000000.0,,,,1799000000.0,,1494000000.0,,,1345000000.0,,,,11322000000.0,108000000.0,,,-145000000.0,,,132000000.0,,,,,,,,-242000000.0,,1345000000.0,,9252000000.0,1316000000.0,,12029000000.0,,9895000000.0,,,1197000000.0,,1319000000.0,1135000000.0,,,,,1378000000.0,3063000000.0,,,-3000000.0,,474000000.0,,,,,,-171000000.0,242000000.0,941000000.0,20444000000.0,,8138000000.0,,9783000000.0,,316000000.0,,,,3850000000.0,,1052000000.0,,,,,0.64,,29696000000.0,842000000.0,,,842000000.0,116000000.0,,,,1750000000.0,,,,,,,,,,,,6438000000.0,,,,-1673000000.0,,,,0.0,,631000000.0,62000000.0,,838000000.0,35000000.0,,8235000000.0,,,3184000000.0,,236000000.0,-194000000.0,5177000000.0,,,842000000.0,,,,,,,,,,,18467000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,1430000000.0,-36000000.0,2781000000.0,3300000000.0,0.0,,2613000000.0,,241000000.0,-400000000.0,1761000000.0,3991000000.0,2020000000.0,,33000000.0,1992000000.0,499000000.0,1317000000.0,,,5421000000.0,6011000000.0,,-509000000.0,6814000000.0,30734000000.0,,17733000000.0,14000000.0,5177000000.0,,593000000.0,7301000000.0,,2694000000.0,,1549000000.0,,90000000.0,1647000000.0,2.48,,,11546000000.0,91000000.0,,,-142000000.0,3300000000.0,,2099000000.0,-966000000.0,,14000000.0,-2562000000.0,32725000000.0,3261000000.0,,-177000000.0,12141000000.0,2613000000.0,,10640000000.0,1354000000.0,7267000000.0,16644000000.0,167000000.0,10765000000.0,2.61,,632000000.0,-966000000.0,,244000000.0,,,406000000.0,-83000000.0,930000000.0,2781000000.0,,1386000000.0,107000000.0,23641000000.0,484000000.0,,,,,,-2276000000.0,-465000000.0,1290000000.0,30734000000.0,10765000000.0,8624000000.0,,16206000000.0,0.0,590000000.0,,-19000000.0,5132000000.0,3850000000.0,,490000000.0,1290000000.0,3300000000.0,3817000000.0,423000000.0,,16206000000.0,41374000000.0,870000000.0,-3489000000.0,4874000000.0,870000000.0,120000000.0,44866000000.0,2694000000.0,-5876000000.0,1761000000.0,,7301000000.0,17733000000.0,3850000000.0,,,1330000000.0,,,1832000000.0,41374000000.0,6997000000.0,5421000000.0,16644000000.0,,-1023000000.0,,,453000000.0,0.0,5421000000.0,3261000000.0,75000000.0,1265000000.0,1386000000.0,6000000.0,,8971000000.0,5821000000.0,8971000000.0,2922000000.0,,-725000000.0,-2487000000.0,5421000000.0,,,870000000.0,1890000000.0,1647000000.0,33000000.0,,590000000.0,6011000000.0,2020000000.0,4326000000.0,6997000000.0,193000000.0,23641000000.0,1890000000.0,5826000000.0,10640000000.0,-2557000000.0,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,-623000000.0,,,0.0,,,,,,,,2038000000.0,0.66,-48000000.0,2727000000.0,,580000000.0,,,7839000000.0,8361000000.0,,,,,,17646000000.0,13000000.0,5421000000.0,1353000000.0,,,,3264000000.0,,1643000000.0,,,1681000000.0,,,,17586000000.0,145000000.0,,,-171000000.0,,,606000000.0,,,,,,,,-1899000000.0,,1681000000.0,,13623000000.0,1404000000.0,,18030000000.0,,10840000000.0,,,2888000000.0,,1421000000.0,2418000000.0,81000000.0,,,,1486000000.0,5599000000.0,,,-234000000.0,,505000000.0,,,,,,-555000000.0,1985000000.0,1309000000.0,31451000000.0,,13373000000.0,,16580000000.0,,522000000.0,,,,6450000000.0,,2717000000.0,,,,,0.63,,45074000000.0,899000000.0,,,899000000.0,157000000.0,,,,1785000000.0,,,,,,,,,,,,9398000000.0,,,,-930000000.0,,,,0.0,,1073000000.0,82000000.0,,1163000000.0,1644000000.0,,9220000000.0,,,4213000000.0,,2608000000.0,-1076000000.0,7839000000.0,,,899000000.0,,,,,,,,,,,27428000000.0,1932000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,-182000000.0,,,9000000.0,,,,,,,,2005000000.0,0.73,,2643000000.0,,993000000.0,,,9472000000.0,10056000000.0,,,,,,18038000000.0,13000000.0,7839000000.0,1339000000.0,,,,3445000000.0,,1835000000.0,,,1666000000.0,,,,17863000000.0,101000000.0,,,-167000000.0,,,-44000000.0,,,,,,,,-692000000.0,,1666000000.0,,15478000000.0,1551000000.0,,19268000000.0,,12089000000.0,,,1724000000.0,,1395000000.0,1633000000.0,103000000.0,,,,1667000000.0,6355000000.0,,,-59000000.0,,570000000.0,,,,,,-92000000.0,539000000.0,1350000000.0,31159000000.0,,13553000000.0,,16619000000.0,,584000000.0,,,,6426000000.0,,1557000000.0,,,,,0.7,,46637000000.0,981000000.0,,,981000000.0,168000000.0,,,,1799000000.0,,,,,,,,,,,,9331000000.0,,,,-790000000.0,,,,0.0,,939000000.0,116000000.0,,1106000000.0,630000000.0,,8937000000.0,,,4310000000.0,,-886000000.0,-47000000.0,9472000000.0,,,981000000.0,,,,,,,,,,,28599000000.0,1932000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,361000000.0,,,35000000.0,,,,,,,,1966000000.0,0.83,17000000.0,2587000000.0,,1408000000.0,,,9252000000.0,9925000000.0,,,,,,19500000000.0,13000000.0,9472000000.0,1341000000.0,,,,3285000000.0,0.0,2031000000.0,,,1721000000.0,,,,17970000000.0,105000000.0,,,-172000000.0,,,-174000000.0,,,,,,,,-105000000.0,,1721000000.0,,14996000000.0,1734000000.0,,18052000000.0,,13201000000.0,,,314000000.0,,1397000000.0,-220000000.0,93000000.0,,,,1863000000.0,4708000000.0,,,-4000000.0,,622000000.0,,,,,,-71000000.0,-1055000000.0,1218000000.0,31428000000.0,,13520000000.0,,16667000000.0,,673000000.0,,,,5878000000.0,,142000000.0,,,,,0.8,,46424000000.0,1112000000.0,,,1112000000.0,168000000.0,,,,1821000000.0,,,,,,,,,,,,8872000000.0,,,,-1560000000.0,,,,0.0,,1447000000.0,129000000.0,,1173000000.0,-136000000.0,,9152000000.0,,,4450000000.0,,116000000.0,-360000000.0,9252000000.0,,,1112000000.0,,,,0.0,,,,,,,26924000000.0,1922000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,4899000000.0,33000000.0,5225000000.0,4159000000.0,-44000000.0,,3109000000.0,,456000000.0,-91000000.0,1850000000.0,5421000000.0,1904000000.0,,15000000.0,2733000000.0,871000000.0,1115000000.0,,,10320000000.0,10940000000.0,,-728000000.0,9981000000.0,32276000000.0,,20810000000.0,13000000.0,9252000000.0,,474000000.0,8076000000.0,,3220000000.0,0.0,2158000000.0,,1886000000.0,1894000000.0,2.97,,,17257000000.0,46000000.0,,404000000.0,-218000000.0,4159000000.0,,86000000.0,-1215000000.0,,13000000.0,-670000000.0,53907000000.0,1483000000.0,404000000.0,351000000.0,16764000000.0,3109000000.0,,16044000000.0,1852000000.0,10651000000.0,18497000000.0,-267000000.0,14376000000.0,3.09,,1600000000.0,-1215000000.0,,1068000000.0,,,1560000000.0,-411000000.0,1110000000.0,5225000000.0,,1190000000.0,30000000.0,27510000000.0,677000000.0,,,,,,48000000.0,91000000.0,1323000000.0,32276000000.0,14376000000.0,13414000000.0,,16822000000.0,0.0,620000000.0,,-41000000.0,6528000000.0,5973000000.0,,1382000000.0,1323000000.0,4159000000.0,5798000000.0,397000000.0,,16822000000.0,48320000000.0,1175000000.0,-2101000000.0,6113000000.0,1175000000.0,177000000.0,70671000000.0,3220000000.0,-4851000000.0,1850000000.0,,8076000000.0,20810000000.0,5973000000.0,,,1402000000.0,,,2369000000.0,48320000000.0,9013000000.0,10320000000.0,18497000000.0,,-1571000000.0,,,670000000.0,0.0,10320000000.0,1483000000.0,129000000.0,1344000000.0,1190000000.0,-252000000.0,,9642000000.0,4096000000.0,9642000000.0,3843000000.0,,-1241000000.0,-618000000.0,10320000000.0,,,1175000000.0,2014000000.0,1894000000.0,15000000.0,0.0,620000000.0,10940000000.0,1904000000.0,6526000000.0,9013000000.0,597000000.0,27510000000.0,2014000000.0,7654000000.0,16044000000.0,-2345000000.0,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,-331000000.0,,,0.0,,,,,,,,1845000000.0,0.69,24000000.0,2855000000.0,,460000000.0,,,12059000000.0,12855000000.0,,,,,,21068000000.0,13000000.0,10320000000.0,1343000000.0,,,,3658000000.0,-401000000.0,1773000000.0,,,1884000000.0,,,,19047000000.0,135000000.0,,,-224000000.0,,,-37000000.0,,,,,,,,-1038000000.0,,1884000000.0,,18407000000.0,1466000000.0,,21282000000.0,,15243000000.0,,,2588000000.0,,1399000000.0,1739000000.0,260000000.0,,,,1582000000.0,7566000000.0,,,-136000000.0,,539000000.0,,,,,,-54000000.0,1346000000.0,1311000000.0,32602000000.0,,14610000000.0,,16889000000.0,,796000000.0,,,,5473000000.0,,2364000000.0,,,,,0.66,,51009000000.0,927000000.0,,,927000000.0,191000000.0,,,,1830000000.0,,,,,,,,,,,,8659000000.0,,,,-994000000.0,,,,0.0,,1581000000.0,116000000.0,,1356000000.0,1265000000.0,,10023000000.0,,,4437000000.0,,1677000000.0,-812000000.0,12059000000.0,,,927000000.0,,,,,,,,,,,29941000000.0,1961000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,-426000000.0,,,0.0,,,,,,,,1814000000.0,0.93,-62000000.0,2801000000.0,,851000000.0,,,13032000000.0,13898000000.0,,,,,,21065000000.0,13000000.0,12059000000.0,1326000000.0,,,,3924000000.0,-1000000.0,2270000000.0,,,1953000000.0,,,,19000000000.0,229000000.0,,,-239000000.0,,,333000000.0,,,,,,,,-1706000000.0,,1953000000.0,,19953000000.0,1941000000.0,,21963000000.0,,16430000000.0,,,1703000000.0,,1377000000.0,973000000.0,90000000.0,,,,2074000000.0,7756000000.0,,,-134000000.0,,713000000.0,,,,,,-89000000.0,323000000.0,1536000000.0,33201000000.0,,14125000000.0,,16912000000.0,,866000000.0,,,,6964000000.0,,1464000000.0,,,,,0.89,,53154000000.0,1228000000.0,,,1228000000.0,196000000.0,,,,1830000000.0,,,,,,,,,,,,10126000000.0,,,,-1586000000.0,,,,0.0,,1465000000.0,133000000.0,,1332000000.0,476000000.0,,10557000000.0,,,4875000000.0,,749000000.0,-1063000000.0,13032000000.0,,,1228000000.0,,,,,,,,,,,32089000000.0,1965000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,369000000.0,,,0.0,,,,,,,,1777000000.0,0.98,22000000.0,2818000000.0,,890000000.0,,,10350000000.0,11121000000.0,,,,,,20665000000.0,13000000.0,13032000000.0,1304000000.0,,,,3879000000.0,-553000000.0,2357000000.0,,,1999000000.0,,,,18679000000.0,165000000.0,,,-223000000.0,,,-2766000000.0,,,,,,,,-2209000000.0,,1999000000.0,,16839000000.0,2013000000.0,,19629000000.0,,17714000000.0,,,516000000.0,,1348000000.0,-2682000000.0,95000000.0,,,,2155000000.0,6010000000.0,,,-13000000.0,,730000000.0,,,,,,-62000000.0,-1051000000.0,1318000000.0,33602000000.0,,13706000000.0,,16909000000.0,,771000000.0,,,,6965000000.0,,293000000.0,,,,,0.95,,50441000000.0,1283000000.0,,,1283000000.0,202000000.0,,,,1839000000.0,,,,,,,,,,,,10147000000.0,,,,-1037000000.0,,,,0.0,,1162000000.0,142000000.0,,1343000000.0,-431000000.0,,10946000000.0,,,4973000000.0,,-1318000000.0,-432000000.0,10350000000.0,,,1283000000.0,,,,0.0,,,,,,,29776000000.0,1971000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,-1455000000.0,-192000000.0,4561000000.0,4654000000.0,0.0,,2121000000.0,,544000000.0,-960000000.0,1849000000.0,10320000000.0,1737000000.0,,98000000.0,2905000000.0,0.0,1164000000.0,,,8865000000.0,9619000000.0,,-871000000.0,,35355000000.0,,20063000000.0,13000000.0,10350000000.0,,-3185000000.0,,,3965000000.0,-5000000.0,2245000000.0,,-827000000.0,2121000000.0,3.42,,,18705000000.0,183000000.0,,505000000.0,-185000000.0,4654000000.0,,-715000000.0,,,13000000.0,-262000000.0,56203000000.0,1946000000.0,,-1646000000.0,19228000000.0,2121000000.0,,15544000000.0,1885000000.0,11379000000.0,18492000000.0,-127000000.0,18929000000.0,3.55,,1070000000.0,,,-1485000000.0,60000000.0,,49000000.0,-580000000.0,2038000000.0,4561000000.0,,1432000000.0,156000000.0,30836000000.0,669000000.0,,,,,,-57000000.0,-569000000.0,1574000000.0,35355000000.0,18929000000.0,13762000000.0,,16854000000.0,0.0,754000000.0,,-40000000.0,7305000000.0,9063000000.0,,885000000.0,1574000000.0,4654000000.0,5006000000.0,712000000.0,,16854000000.0,50899000000.0,1216000000.0,-4147000000.0,7849000000.0,1216000000.0,207000000.0,75431000000.0,3965000000.0,-6379000000.0,1849000000.0,,,20063000000.0,9063000000.0,,,1361000000.0,,,2651000000.0,50899000000.0,12344000000.0,8865000000.0,18492000000.0,,-2762000000.0,,,796000000.0,0.0,8865000000.0,1946000000.0,153000000.0,1312000000.0,1432000000.0,-2137000000.0,,12667000000.0,3365000000.0,12667000000.0,4943000000.0,,-502000000.0,-1840000000.0,8865000000.0,,,1216000000.0,1976000000.0,2121000000.0,98000000.0,0.0,754000000.0,9619000000.0,1737000000.0,5877000000.0,12344000000.0,606000000.0,30836000000.0,1976000000.0,8645000000.0,15544000000.0,-6599000000.0,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,-744000000.0,,,0.0,,,,,,,,2456000000.0,0.8,126000000.0,3122000000.0,,2205000000.0,,,6275000000.0,7040000000.0,,,,,,19759000000.0,12000000.0,8865000000.0,1240000000.0,,,,4447000000.0,-500000000.0,1938000000.0,,,2203000000.0,,,,20304000000.0,75000000.0,,,-212000000.0,,,900000000.0,,,,,,,,-1472000000.0,,2203000000.0,,13767000000.0,1559000000.0,,18783000000.0,,19621000000.0,,,280000000.0,,1278000000.0,-2590000000.0,72000000.0,,,,1713000000.0,4788000000.0,,,27000000.0,,565000000.0,,,,,,-3265000000.0,-1038000000.0,1934000000.0,39776000000.0,,15469000000.0,,19307000000.0,,765000000.0,,,,11495000000.0,,68000000.0,,,,,0.78,,53543000000.0,994000000.0,,,994000000.0,225000000.0,,,,1854000000.0,,,,,,,,,,,,15001000000.0,,,,-2498000000.0,,,,0.0,,1727000000.0,154000000.0,,1652000000.0,439000000.0,,13345000000.0,,,4835000000.0,,-294000000.0,-3770000000.0,6275000000.0,,,994000000.0,,,,,,,,,,,33784000000.0,2465000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,-431000000.0,,,0.0,,,,,,,,2482000000.0,0.28,-35000000.0,3989000000.0,,3407000000.0,,,5273000000.0,6089000000.0,,,,,,19404000000.0,12000000.0,6275000000.0,1216000000.0,,,,4436000000.0,-419000000.0,916000000.0,,,2257000000.0,,,,20272000000.0,19000000.0,,,-203000000.0,,,-302000000.0,,,,,,,,-580000000.0,,,,13255000000.0,509000000.0,,19987000000.0,,19427000000.0,,,600000000.0,,1245000000.0,-1002000000.0,-317000000.0,,,,673000000.0,4780000000.0,,,,,172000000.0,,,,,,-632000000.0,217000000.0,2350000000.0,40913000000.0,,15610000000.0,,20063000000.0,,816000000.0,,,,11222000000.0,,397000000.0,,,,,0.27,,54168000000.0,337000000.0,,,337000000.0,243000000.0,,,,0.0,,,,,,,,,,,,14777000000.0,,,,-4057000000.0,,,,0.0,,1929000000.0,164000000.0,,1695000000.0,92000000.0,,13700000000.0,,,4662000000.0,,,-1300000000.0,5273000000.0,,,337000000.0,,,,,,,,,,,34764000000.0,2411000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,0.0,,,,,,,,2416000000.0,0.76,-182000000.0,3228000000.0,,1764000000.0,,,6081000000.0,6800000000.0,,,,,,19885000000.0,12000000.0,5273000000.0,1204000000.0,,,,3932000000.0,419000000.0,1852000000.0,,,2246000000.0,,,,20156000000.0,82000000.0,,,-183000000.0,,84000000.0,-669000000.0,,,,,,,,-453000000.0,,,,12959000000.0,1432000000.0,,19633000000.0,,20055000000.0,,,1757000000.0,,1227000000.0,808000000.0,8000000.0,,,,1598000000.0,4599000000.0,,,,,512000000.0,,,,,,-48000000.0,491000000.0,1873000000.0,40748000000.0,,15330000000.0,,20051000000.0,,719000000.0,,,,10876000000.0,,1574000000.0,,,,,0.75,,53707000000.0,920000000.0,,,920000000.0,254000000.0,,,,0.0,,,,,,,,,,,,14189000000.0,,,,-1813000000.0,,,,0.0,,1938000000.0,166000000.0,,1449000000.0,143000000.0,,13589000000.0,,,4826000000.0,,,-280000000.0,6081000000.0,,,920000000.0,,,,0.0,,,,,,,33822000000.0,2446000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
