date,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,quarterlyCommonStockIssuance,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualRetainedEarnings,annualStockBasedCompensation,annualCurrentLiabilities,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualOperatingIncome,quarterlyOperatingExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,trailingGrossProfit,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherShortTermInvestments,annualCommonStockIssuance,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,trailingTotalRevenue,annualEbitda,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyTotalNonCurrentAssets,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPretaxIncome,trailingEndCashPosition,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentAssets,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingInterestExpense,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualInterestExpense,quarterlyGrossProfit,annualTotalRevenue,quarterlyCurrentLiabilities,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCapitalExpenditure,trailingNetIncome,trailingTaxProvision,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualCostOfRevenue,quarterlyChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualBasicEPS,annualSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,trailingBasicEPS,quarterlyBasicEPS,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyDilutedEPS,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,trailingOtherNonCashItems,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
2012-12-31,-355917000.0,55536000.0,25569000.0,25186000.0,,464000.0,755000.0,,289489000.0,,19222000.0,736214000.0,-186000.0,601400000.0,28698000.0,,34955000.0,6635000.0,134481000.0,382127000.0,2992000.0,651844000.0,,2631440000.0,58135000.0,235191000.0,,195293000.0,55089000.0,1214000.0,39567000.0,289489000.0,58135000.0,-4547000.0,17757000.0,601400000.0,195293000.0,83363000.0,,109898000.0,36889000.0,1578021000.0,-31105000.0,-26490000.0,,,117826000.0,,1243382000.0,193331000.0,4638000.0,,,70241000.0,,,39567000.0,4638000.0,4638000.0,4638000.0,,,176091000.0,11104000.0,4174000.0,66386000.0,-63425000.0,,363900000.0,2236603000.0,1987428000.0,4638000.0,2317000.0,,,,79093000.0,1895226000.0,102016000.0,880000.0,25186000.0,83363000.0,2631440000.0,-50550000.0,19222000.0,-25517000.0,20306000.0,79093000.0,-253845000.0,-409407000.0,,1987428000.0,,,11833000.0,193331000.0,-59701000.0,,,,-31105000.0,,394837000.0,,,91608000.0,34955000.0,38047000.0,,6635000.0,-2900000.0,736214000.0,4638000.0,-116692000.0,11479000.0,880000.0,-57037000.0,,-37488000.0,18986000.0,63077000.0,706280000.0,651844000.0,274863000.0,2236603000.0,,25085000.0,1015000.0,-136019000.0,394837000.0,,,1895226000.0,6032000.0,1243382000.0,,11833000.0,382127000.0,-757000.0,1578021000.0,,-33170000.0,-106086000.0,,,13481000.0,26188000.0,197558000.0,91608000.0,-50942000.0,61620000.0,-409407000.0,363900000.0,-39431000.0,92776000.0,164965000.0,17757000.0,7538000.0,431417000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,55886000.0,43337000.0,42866000.0,,-3296000.0,,,,,16460000.0,,,,7244000.0,,27564000.0,6142000.0,155723000.0,,,,,,,,,279061000.0,,3869000.0,,300611000.0,46075000.0,,16005000.0,601400000.0,,85122000.0,,,47929000.0,,,,,,,,,,,,,,,,39836000.0,,1342000.0,1342000.0,,,,,4638000.0,-372000.0,,,273400000.0,2186653000.0,,,4708000.0,,,,71904000.0,1850480000.0,,0.0,42866000.0,,2628271000.0,15282000.0,,7931000.0,,,,,,2024740000.0,,,15903000.0,217517000.0,,,,,-26299000.0,,,,,,,67255000.0,,,,777791000.0,1342000.0,24085000.0,,,57834000.0,,,,99908000.0,,597005000.0,,,,51140000.0,-1076000.0,,441618000.0,,,,-11000.0,1253475000.0,,,410891000.0,7772000.0,1606552000.0,,,-40604000.0,,,,51979000.0,255631000.0,,,-83267000.0,-418188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,6623000.0,916000.0,888000.0,,918000.0,,,,,15600000.0,,,,5258000.0,,45115000.0,7629000.0,91192000.0,,,,,,,,,246460000.0,,2665000.0,,291928000.0,61087000.0,,17282000.0,601400000.0,,86247000.0,,,41993000.0,,,,,,,,,,,,,,,,39954000.0,,2260000.0,2260000.0,,,,,1342000.0,-17293000.0,,,320700000.0,2261490000.0,,,3420000.0,,,,96470000.0,1883904000.0,,-14102000.0,888000.0,,2654497000.0,-41078000.0,,37142000.0,,,,,,2086466000.0,,,18103000.0,192381000.0,,,,,-26234000.0,,,,,,,4444000.0,,,,770593000.0,2260000.0,-44167000.0,,,26761000.0,,,,31400000.0,,632339000.0,,,,-11348000.0,-1416000.0,,393007000.0,,,,6000.0,1251565000.0,,,397611000.0,-11632000.0,1658115000.0,,,-47701000.0,,,,-10593000.0,122592000.0,,,38462000.0,-428351000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,60916000.0,-1221000.0,-1421000.0,,2134000.0,,,,,17272000.0,,,,1429000.0,,39088000.0,5361000.0,92514000.0,,,,,,,,,192197000.0,,2200000.0,,313716000.0,68195000.0,,20992000.0,580400000.0,,86503000.0,,,41500000.0,,,-14144000.0,,,,,,,,,,,,,39985000.0,,4394000.0,4394000.0,,,,,2260000.0,8031000.0,,,398500000.0,2342978000.0,,,4393000.0,,,,89026000.0,1950518000.0,,-30000.0,-1421000.0,,2707995000.0,-43276000.0,,,,,,,,2183612000.0,,,19629000.0,200466000.0,,,,,-25972000.0,,,,,,,9820000.0,,,,757477000.0,4394000.0,-102842000.0,,,-6206000.0,,,,36294000.0,,709676000.0,,,,-7399000.0,-481000.0,,365017000.0,,,,-25025000.0,1240842000.0,,,382056000.0,-5533000.0,1747492000.0,,,-104192000.0,,,,-5206000.0,128808000.0,,,44060000.0,-436120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-245792000.0,36110000.0,39357000.0,39260000.0,,-576000.0,124946000.0,,319368000.0,,16551000.0,827000000.0,-367000.0,680400000.0,40097000.0,,87203000.0,6363000.0,142699000.0,406041000.0,3001000.0,764973000.0,,2924855000.0,60584000.0,85437000.0,,253566000.0,64890000.0,2245000.0,40894000.0,319368000.0,60584000.0,-25164000.0,15546000.0,680400000.0,253566000.0,86989000.0,,69636000.0,48236000.0,1859098000.0,-20760000.0,-29433000.0,,,159535000.0,,1332882000.0,259757000.0,3818000.0,,,54028000.0,,,40894000.0,3818000.0,3818000.0,3818000.0,,,145505000.0,10979000.0,4394000.0,-19315000.0,98989000.0,,374900000.0,2441957000.0,2303136000.0,3818000.0,6304000.0,,,,110954000.0,2097855000.0,61790000.0,-471000.0,39260000.0,86989000.0,2924855000.0,-88037000.0,16551000.0,,-21549000.0,110954000.0,-316644000.0,-444038000.0,,2303136000.0,,,17915000.0,259757000.0,-67825000.0,,,,-20760000.0,,482898000.0,,,81593000.0,87203000.0,48733000.0,,6363000.0,-820000.0,827000000.0,3818000.0,-122868000.0,-19014000.0,-501000.0,20600000.0,,-25411000.0,18825000.0,81692000.0,731421000.0,764973000.0,249294000.0,2441957000.0,,29397000.0,0.0,-157109000.0,482898000.0,,,2097855000.0,-381000.0,1332882000.0,,17915000.0,406041000.0,-9621000.0,1859098000.0,,23630000.0,-124147000.0,,,-2449000.0,33456000.0,224391000.0,81593000.0,-57679000.0,86182000.0,-444038000.0,374900000.0,-2973000.0,82389000.0,179658000.0,15546000.0,4638000.0,482127000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,49232000.0,48211000.0,47898000.0,,4353000.0,,,,,15351000.0,,,,5157000.0,,96750000.0,6219000.0,231397000.0,,,,,,,,,362675000.0,,2368000.0,,321827000.0,18150000.0,,15112000.0,710400000.0,,89153000.0,,,56294000.0,,,,,,,,,,,,,,,,41028000.0,,8171000.0,8171000.0,,,,,3818000.0,-230000.0,,,345300000.0,2468584000.0,,,7084000.0,,,,104488000.0,2154759000.0,,-29600000.0,47898000.0,,3019801000.0,-11022000.0,,7444000.0,,,,,,2342137000.0,,,25248000.0,295730000.0,,,,,-20650000.0,,,,,,,79869000.0,,,,865042000.0,8171000.0,-50226000.0,,,2584000.0,,,,118804000.0,,812723000.0,,,,57794000.0,0.0,,551217000.0,,,,-29810000.0,1342036000.0,,,438429000.0,11869000.0,1885215000.0,,,-60254000.0,,,,62510000.0,350201000.0,,,5347000.0,-456922000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,40437000.0,9701000.0,9621000.0,,-774000.0,,,,,14737000.0,,,,11962000.0,,99731000.0,6861000.0,82128000.0,,,,,,,,,284231000.0,,4185000.0,,318100000.0,35999000.0,,17434000.0,805400000.0,,87535000.0,,,47388000.0,,,,,,,,,,,,,,,,41300000.0,,7397000.0,7397000.0,,,,,8171000.0,-296000.0,,,291700000.0,2531762000.0,,,6846000.0,,,,109736000.0,2134644000.0,,14090000.0,9621000.0,,3006538000.0,-34254000.0,,-4111000.0,,,,,,2414789000.0,,,20365000.0,242710000.0,,,,,-20512000.0,,,,,,,23435000.0,,,,871894000.0,7397000.0,-78069000.0,,,733000.0,,,,51143000.0,,701414000.0,,,,1094000.0,0.0,,474776000.0,,,,-118594000.0,1433230000.0,,,432438000.0,-9510000.0,1945447000.0,,,-74691000.0,,,,3755000.0,133271000.0,,,36858000.0,-469342000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,19373000.0,-4276000.0,-4396000.0,,-3614000.0,,,,,14446000.0,,,,12006000.0,,99112000.0,6744000.0,79348000.0,,,,,,,,,202987000.0,,3419000.0,,329934000.0,62809000.0,,20646000.0,935400000.0,,81879000.0,,,47192000.0,,,-15611000.0,,,,,,,,,,,,,41553000.0,,3783000.0,3783000.0,,,,,7397000.0,-4815000.0,,,223400000.0,2618002000.0,,,6768000.0,,,,118988000.0,2179709000.0,,-2159000.0,-4396000.0,,3043683000.0,-49600000.0,,-878000.0,,,,,,2491957000.0,,,21758000.0,211602000.0,,,,,-20996000.0,,,,,,,15363000.0,,,,863974000.0,3783000.0,-80127000.0,,,-3006000.0,,,,43079000.0,,604128000.0,,,,-7462000.0,0.0,,425681000.0,,,,125245000.0,1575581000.0,,,412336000.0,-8325000.0,2010925000.0,,,-68973000.0,,,,-4113000.0,122427000.0,,,57140000.0,-481032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,-375019000.0,52290000.0,43992000.0,43923000.0,,388000.0,,,344520000.0,,14815000.0,932432000.0,-8265000.0,859491000.0,51555000.0,,122224000.0,7088000.0,157536000.0,439218000.0,1893000.0,850185000.0,,3349425000.0,65371000.0,214040000.0,,251892000.0,78511000.0,1847000.0,42709000.0,344520000.0,65371000.0,-22337000.0,17958000.0,859491000.0,251892000.0,77273000.0,,127603000.0,58110000.0,2134103000.0,-30258000.0,-32748000.0,,,161332000.0,,1566808000.0,272998000.0,4171000.0,,,80680000.0,,,42709000.0,4171000.0,4171000.0,4171000.0,,,217933000.0,11819000.0,3783000.0,-17522000.0,-10157000.0,,395609000.0,2782728000.0,2625045000.0,4171000.0,8862000.0,,,,136370000.0,2416993000.0,109862000.0,1772000.0,43923000.0,77273000.0,3349425000.0,-86370000.0,14815000.0,,1670000.0,136370000.0,-342578000.0,-490942000.0,,2625045000.0,,,18686000.0,272998000.0,-14323000.0,,,,-30258000.0,,566697000.0,,,97046000.0,122224000.0,83759000.0,,7088000.0,353000.0,932432000.0,4171000.0,-166597000.0,4449000.0,-387000.0,-10468000.0,,-23184000.0,29560000.0,123561000.0,886996000.0,850185000.0,336587000.0,2782728000.0,,58436000.0,0.0,-181246000.0,566697000.0,,,2416993000.0,-25000.0,1566808000.0,,18686000.0,439218000.0,10415000.0,2134103000.0,,-21480000.0,-138660000.0,,,-4787000.0,65451000.0,281097000.0,97046000.0,-63869000.0,114695000.0,-490942000.0,395609000.0,0.0,97628000.0,208984000.0,17958000.0,3818000.0,550409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,34936000.0,53853000.0,53577000.0,,3043000.0,,,,,14140000.0,,,,1857000.0,,89363000.0,6578000.0,245705000.0,,,,,,,,,322803000.0,,2241000.0,,356380000.0,41037000.0,,16052000.0,859491000.0,,82999000.0,,,60876000.0,,,,,,,,,,,,,,,,85530000.0,,7214000.0,7214000.0,,,,,4171000.0,-6059000.0,,,422309000.0,2796564000.0,,,8601000.0,,,,131679000.0,2405237000.0,,0.0,53577000.0,,3376722000.0,-19371000.0,,4829000.0,,,,,,2669208000.0,,,25453000.0,221230000.0,,,,,-30257000.0,,,,,,,95431000.0,,,,971485000.0,7214000.0,-60450000.0,,,-4196000.0,,,,137247000.0,,821621000.0,,,,70011000.0,-717000.0,,580158000.0,,,,0.0,1583616000.0,,,475614000.0,16613000.0,2165461000.0,,,-54307000.0,,,,76371000.0,382952000.0,,,28557000.0,-503747000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,67123000.0,13341000.0,13267000.0,,-4004000.0,,,,,13518000.0,,,,1739000.0,,99175000.0,7122000.0,94873000.0,,,,,,,,,257216000.0,,3040000.0,,355219000.0,49356000.0,,19191000.0,859491000.0,,67091000.0,,,52497000.0,,,,,,,,,,,,,,,,85598000.0,,3210000.0,3210000.0,,,,,7214000.0,0.0,,,451909000.0,2850821000.0,,,7474000.0,,,,124200000.0,2408969000.0,,-17192000.0,13267000.0,,3378946000.0,-20155000.0,,7752000.0,,,,,,2755763000.0,,,26897000.0,193719000.0,,,,,-30151000.0,,,,,,,50810000.0,,,,969977000.0,3210000.0,-85274000.0,,,-4699000.0,,,,82837000.0,,834550000.0,,,,25906000.0,-1049000.0,,528125000.0,,,,-64000000.0,1574419000.0,,,471676000.0,-3279000.0,2237378000.0,,,-87278000.0,,,,30340000.0,177710000.0,,,14147000.0,-518385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,49827000.0,-12532000.0,-12623000.0,,-1152000.0,,,,,13172000.0,,,,6109000.0,,94080000.0,6121000.0,103312000.0,,,,,,,,,213113000.0,,2241000.0,,350062000.0,55200000.0,,20886000.0,937391000.0,,67608000.0,,,52803000.0,,,-17205000.0,,,,,,,,,,,,,85909000.0,,2058000.0,2058000.0,,,,,3210000.0,101000.0,,,429309000.0,2920574000.0,,,8107000.0,,,,115108000.0,2452680000.0,,-8000.0,-12623000.0,,3399508000.0,-43138000.0,,10366000.0,,,,,,2843091000.0,,,27904000.0,189122000.0,,,,,-30372000.0,,,,,,,5610000.0,,,,946828000.0,2058000.0,-95175000.0,,,-8344000.0,,,,37750000.0,,806961000.0,,,,-20919000.0,-4333000.0,,478934000.0,,,,-10108000.0,1645719000.0,,,441789000.0,-10968000.0,2311546000.0,,,-92965000.0,,,,-15053000.0,141062000.0,,,44196000.0,-531545000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-370652000.0,34908000.0,50948000.0,50886000.0,,1819000.0,20069000.0,,295945000.0,,22990000.0,1037539000.0,-22057000.0,1006394000.0,53487000.0,,102304000.0,7316000.0,131635000.0,474167000.0,2213000.0,832476000.0,8880000.0,3480900000.0,59299000.0,183564000.0,8880000.0,178359000.0,91042000.0,1988000.0,88707000.0,295945000.0,59299000.0,-5958000.0,20146000.0,1006394000.0,178359000.0,31793000.0,,156894000.0,60973000.0,2448105000.0,-24499000.0,-35761000.0,,,186794000.0,,1610885000.0,186400000.0,3877000.0,21553000.0,,63192000.0,21553000.0,,88707000.0,3877000.0,3877000.0,3877000.0,,,238855000.0,9510000.0,2058000.0,0.0,-20307000.0,,461154000.0,3049626000.0,2996885000.0,3877000.0,7440000.0,,,,122300000.0,2443361000.0,134782000.0,-389000.0,50886000.0,31793000.0,3480900000.0,-76163000.0,22990000.0,-2878000.0,3861000.0,122300000.0,-345621000.0,-548780000.0,,2996885000.0,,,40167000.0,186400000.0,92624000.0,,,,-24499000.0,,431274000.0,,,105107000.0,102304000.0,87004000.0,,7316000.0,-294000.0,1037539000.0,3877000.0,-129753000.0,1360000.0,-397000.0,-3068000.0,,-125073000.0,31622000.0,126209000.0,959568000.0,832476000.0,384043000.0,3049626000.0,,59784000.0,-14130000.0,-158827000.0,431274000.0,,,2443361000.0,-50965000.0,1610885000.0,,40167000.0,474167000.0,-1006000.0,2448105000.0,,21021000.0,-111071000.0,,,9226000.0,65236000.0,257844000.0,105107000.0,-70158000.0,96664000.0,-548780000.0,461154000.0,-20229000.0,105610000.0,227149000.0,20146000.0,4171000.0,575525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,98080000.0,68187000.0,68069000.0,,373000.0,,,,,22323000.0,,,,5645000.0,,73592000.0,6108000.0,157359000.0,,,,,,,,8139000.0,179662000.0,,2203000.0,,333572000.0,45333000.0,,19340000.0,1046968000.0,,35214000.0,,,61423000.0,,,,,,,,,,,21850000.0,,,,,89048000.0,,4250000.0,4250000.0,,,,,3877000.0,0.0,,,368104000.0,3097874000.0,,,9160000.0,,,,103852000.0,2400542000.0,,0.0,68069000.0,,3493984000.0,30664000.0,,10644000.0,,,,,,3045904000.0,,,46863000.0,151006000.0,,,,,-24399000.0,,,,,,,137157000.0,,,,1093442000.0,4250000.0,-59247000.0,,,604000.0,,,,175676000.0,,698003000.0,,,,107296000.0,-3079000.0,,396110000.0,,,,-12905000.0,1702539000.0,,,523454000.0,39267000.0,2478166000.0,,,-67416000.0,,,,114253000.0,333035000.0,,,-38460000.0,-567738000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,60019000.0,-4798000.0,-4827000.0,,-90000.0,,,,,21351000.0,,,,208818000.0,,73442000.0,7176000.0,102599000.0,,,,,,,,8139000.0,175341000.0,,4361000.0,,330046000.0,51314000.0,,23022000.0,831089000.0,,37328000.0,,,59789000.0,,,,,,,,,,,16209000.0,,,,,99347000.0,,4160000.0,4160000.0,,,,,4250000.0,0.0,,,390005000.0,3146824000.0,,,8229000.0,,,,104527000.0,2245034000.0,,-18790000.0,-4827000.0,,3522581000.0,8592000.0,,-1125000.0,,,,,,3102479000.0,,,38930000.0,166418000.0,,,,,-24295000.0,,,,,,,18671000.0,,,,1277547000.0,4160000.0,-55864000.0,,,-571000.0,,,,51803000.0,,758433000.0,,,,-11854000.0,-2741000.0,,375757000.0,,,,-173000.0,1486601000.0,,,497648000.0,-7189000.0,2514890000.0,,,-51427000.0,,,,-7986000.0,154402000.0,,,-4245000.0,-587589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,38334000.0,9664000.0,9635000.0,,2781000.0,,,,,20405000.0,,,,-37000.0,,73694000.0,5968000.0,147138000.0,,,,,,,,8139000.0,159994000.0,,2223000.0,,331762000.0,57585000.0,,43497000.0,808704000.0,,40018000.0,,,59354000.0,,,-20962000.0,,,,,,,,16103000.0,,,,,99347000.0,,6941000.0,6941000.0,,,,,4160000.0,-8300000.0,,,462109000.0,3199352000.0,,,7355000.0,,,,111191000.0,2289737000.0,,-7000.0,9635000.0,,3557116000.0,-31228000.0,,2679000.0,,,,,,3154437000.0,,,34892000.0,141096000.0,,,,,-24092000.0,,,,,,,37922000.0,,,,1267379000.0,6941000.0,-63968000.0,,,8952000.0,,,,71944000.0,,812397000.0,,,,7458000.0,-2487000.0,,357764000.0,,,,-35386000.0,1477340000.0,,,486328000.0,2807000.0,2547107000.0,,,-69562000.0,,,,12590000.0,219082000.0,,,28415000.0,-607330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,-245168000.0,65807000.0,46008000.0,45933000.0,,11341000.0,33709000.0,,343549000.0,,10584000.0,1289240000.0,-39731000.0,808005000.0,0.0,,75982000.0,6231000.0,191440000.0,510597000.0,3892000.0,952624000.0,4838000.0,3730567000.0,60610000.0,-2667000.0,4838000.0,222339000.0,109818000.0,1202000.0,99347000.0,343549000.0,60610000.0,0.0,48068000.0,808005000.0,222339000.0,28938000.0,,189276000.0,68122000.0,2623770000.0,-27381000.0,-42628000.0,,,262240000.0,,1488703000.0,243669000.0,18282000.0,15820000.0,,214426000.0,15820000.0,,99347000.0,18282000.0,18282000.0,18282000.0,,,289654000.0,9989000.0,6941000.0,8300000.0,7318000.0,,528009000.0,3257254000.0,3246076000.0,18282000.0,6705000.0,,,,97057000.0,2441327000.0,167816000.0,-10593000.0,45933000.0,28938000.0,3730567000.0,-23790000.0,10584000.0,21511000.0,55789000.0,97057000.0,-278002000.0,-622306000.0,,3246076000.0,,,31369000.0,243669000.0,-67160000.0,,,,-27381000.0,,473313000.0,,,118810000.0,75982000.0,95904000.0,,6231000.0,14405000.0,1289240000.0,18282000.0,-66089000.0,54151000.0,-10600000.0,-1667000.0,,-60113000.0,31449000.0,138541000.0,1036500000.0,952624000.0,437964000.0,3257254000.0,,64916000.0,-4636000.0,-15762000.0,473313000.0,,,2441327000.0,-11649000.0,1488703000.0,,31369000.0,510597000.0,19266000.0,2623770000.0,,40200000.0,-89597000.0,,,387000.0,70419000.0,329981000.0,118810000.0,-82380000.0,11623000.0,-622306000.0,528009000.0,-12943000.0,119061000.0,248688000.0,48068000.0,3877000.0,598536000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,79528000.0,37747000.0,37717000.0,,-13997000.0,,,,,10051000.0,,,,0.0,,41075000.0,7189000.0,292123000.0,,,,,,,,4838000.0,234312000.0,,5665000.0,,365764000.0,42132000.0,,38366000.0,1079298000.0,,37363000.0,,,66020000.0,,,,,,,,,,,15537000.0,,,,,99435000.0,,15048000.0,15048000.0,,,,,31910000.0,-8074000.0,,,237009000.0,3310724000.0,,,16745000.0,,,,94581000.0,2439454000.0,,-751000.0,37717000.0,,3747352000.0,12250000.0,,,,,,,,3300769000.0,,,31910000.0,272673000.0,,,,,-25866000.0,,,,,,,97674000.0,,,,1307898000.0,17913000.0,-72753000.0,,,-2631000.0,,,,133706000.0,,681023000.0,,,,56606000.0,-5902000.0,,436628000.0,,,,-293021000.0,1758431000.0,,,527115000.0,21870000.0,2662685000.0,,,-67278000.0,,,,67686000.0,425829000.0,,,-20772000.0,-638084000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
