date,trailingRepaymentOfDebt,annualDilutedAverageShares,annualEbitda,annualGrossProfit,annualRepaymentOfDebt,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,annualDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualGrossPPE,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualBasicAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyTotalRevenue,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyOperatingIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyBasicAverageShares,trailingBeginningCashPosition,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualCapitalStock,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,annualNetOtherInvestingChanges,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentLiabilities,annualTotalAssets,quarterlyCurrentAssets,annualNetIncome,trailingPretaxIncome,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualCurrentDeferredRevenue,trailingOperatingIncome,trailingInvestingCashFlow,annualCostOfRevenue,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualStockholdersEquity,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,trailingOtherNonCashItems,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualSellingGeneralAndAdministration,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2007-09-30,,,,,,,,908784.0,,3290841.0,,,117375063.0,,-723444.0,-30219.0,,,32515055.0,-0.033333,,,,,-91778706.0,904743.0,904743.0,,,,,,,40794607.0,,1695597.0,,,-10346.0,-3550972.0,,31425364.0,7860330.0,1052614.0,,,,,,70380.0,41418718.0,,-6908023.0,,,,,-926129.0,,985634.0,,346515878.0,,,,,,,10131975.0,,-363474.0,,254737172.0,,,-4041.0,40794607.0,-491440.0,,,,,,3982965.0,,,,,,,,,49456800.0,,,-0.033333,,,,-7834152.0,,,,,,,,,,109237138.0,,87946863.0,,,,,-355898.0,352525593.0,,,124588222.0,,,,,,,,264578730.0,,,,,,,,,,3463320.0,,41418718.0,-261144.0,,10131975.0,235150530.0,,,,-359970.0,-355898.0,,,-4255525.0,28107813.0,,9580871.0,,,-13481.0,,,,,69911000.0,,,,,,40433084.0,,904743.0,-6938242.0,-1779509.0,35023221.0,44946194.0,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,10282074.0,40510273.0,258286495.0,,260423257.0,270105447.0,904743.0,291305.0,3298473.0,,,119576545.0,53320308.0,7130330.0,-61807.0,,2592801.0,27730772.0,,,1.293333,,4488366.0,-92414289.0,2592801.0,2592801.0,,,,,352837546.0,,53320308.0,119510871.0,1700091.0,,,250421.0,-2478774.0,-92414289.0,54893071.0,4159720.0,552248.0,,,10114561.0,13217787.0,230172913.0,54741.0,70838967.0,,-8399810.0,-31277390.0,,,-31300487.0,5989956.0,1193336.0,8816310.0,,352837546.0,,29073583.0,,3723038.0,,,,,3051736.0,,260423257.0,8909801.0,-1895565.0,1688059.0,53320308.0,1102724.0,,258286495.0,3298473.0,,1831030.0,11849372.0,,,-541052.0,6589639.0,,,261980467.0,,51538194.0,,,,-3070465.0,,,-2409854.0,552248.0,,28113582.0,-227979.0,,,,,,141055827.0,381557012.0,111451565.0,13197710.0,,2592801.0,53320308.0,4080729.0,381557012.0,,63255636.0,119510871.0,27730772.0,,,,,54893071.0,,270105447.0,-7029821.0,-5595506.0,21815248.0,,,,,1.306667,,2649951.0,,70838967.0,-1123753.0,2649951.0,,261980467.0,1531744.0,,2592801.0,4078594.0,4080729.0,119576545.0,8597461.0,2667223.0,29073583.0,51538194.0,8909801.0,30843105.0,,14111.0,111451565.0,72218191.0,,,63255636.0,,,25681884.0,13197710.0,141055827.0,62022657.0,,2592801.0,-8461617.0,-1784325.0,30843105.0,72218191.0,,299436.0,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,,,2592802.0,,3312625.0,,,125267425.0,,12464935.0,-128600.0,,,12968496.0,0.733333,,,,,-94287329.0,2888868.0,2888868.0,,,,,,,52842629.0,,1593371.0,,,511961.0,-3708474.0,,41700860.0,-2450441.0,596558.0,,,,,,15339.0,100273502.0,,-4411890.0,,,,,7286997.0,,14040715.0,,357052106.0,,,,,,,10192963.0,,4890592.0,,262764777.0,,,296066.0,52842629.0,328771.0,,,,,,16619300.0,-176947.0,,,,,,,,57104623.0,,,0.74,,,,2875107.0,,,,,,,,,,120694169.0,,95220071.0,,,,,7574343.0,367985402.0,,,120730699.0,,,,,,,,272765331.0,,,,,,,,,,2494935.0,,100273502.0,-497571.0,,10360686.0,242717977.0,,,,7574343.0,7574343.0,,,6691361.0,29816669.0,,6884685.0,,,17591.0,,,,,63222636.0,,,,,,86232787.0,,2888868.0,-4540490.0,-1791115.0,24142732.0,72478022.0,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,,,,,2888868.0,,3316625.0,,,125470525.0,,3004211.0,-70154.0,,,20551112.0,0.18,,,,,-96835370.0,3183671.0,3183671.0,,,,,,,63711517.0,,1388735.0,,,1650789.0,-3421052.0,,58826720.0,9037886.0,659476.0,,,,,,-1.0,69056959.0,,-11028584.0,,,,,2355656.0,,4329439.0,,367797649.0,,,,,,,10218711.0,,1185287.0,,270962279.0,,,294804.0,63711517.0,-445176.0,,,,,,7079961.0,,,,,,,,,56845061.0,,,0.18,,,,-8672928.0,,,,,,,,,,152703408.0,,119649745.0,,,,,1818924.0,400911493.0,,,121507815.0,,,,,,,,281261748.0,,,,,,,,,,2529034.0,,69056959.0,497571.0,,10380063.0,275440968.0,,,,1818924.0,1818924.0,,,-6920860.0,30979900.0,,9274966.0,,,63507.0,,,,,63180636.0,,,,,,64727520.0,,3183671.0,-11098738.0,-2007915.0,28086653.0,86639996.0,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,,,,3183671.0,,3317911.0,,,123340476.0,,-409050.0,-203776.0,,,45264579.0,-0.02,,,,,-98794111.0,2618870.0,2618870.0,,,,,,,69932430.0,,1487812.0,,,3939235.0,-3980593.0,,45835034.0,4142370.0,678041.0,,,,,,0.0,49698013.0,,-8283856.0,,,,,3780461.0,,1170393.0,,374584447.0,,,,,,,10223829.0,,-210752.0,,275790336.0,,,-564801.0,69932430.0,1017574.0,,,,,,4172383.0,,,,,,,,,54567472.0,,,-0.02,,,,-4503395.0,,,,,,,,,,151271643.0,,114521327.0,,,,,-198298.0,400272132.0,,,124498398.0,,,,,,,,285750805.0,,,,,,,,,,2390796.0,,49698013.0,1419026.0,,10226304.0,276931656.0,,,,-198298.0,-198298.0,,,-7040342.0,34222103.0,,10502331.0,,,-91631.0,,,,,63142637.0,,,,,,48527620.0,,2618870.0,-8487632.0,-2078485.0,33424855.0,56135547.0,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,10391224.0,39722863.0,291443477.0,,280670686.0,290273194.0,2618870.0,103039.0,3322668.0,,,123073192.0,39656364.0,7364326.0,-77269.0,,1611195.0,33814752.0,,,1.32,,2592801.0,-101017551.0,1611195.0,1611195.0,,,,,381688237.0,,39656364.0,156559362.0,1687634.0,,,5339675.0,3020932.0,-101017551.0,40202280.0,-9018166.0,-2199586.0,,,10217772.0,13607259.0,262964543.0,13203.0,72415004.0,,-7031515.0,-30755845.0,,,-31235644.0,15119275.0,-1729641.0,8938386.0,,381688237.0,,37955281.0,,1711649.0,,,,,2952035.0,,280670686.0,7189922.0,-981606.0,-1007675.0,39656364.0,-566486.0,,291443477.0,3322668.0,,11441660.0,11851218.0,,,-683836.0,6157552.0,,,262721318.0,,56817921.0,,,,-8089187.0,,,8087760.0,-2199586.0,,28478934.0,-479799.0,,,,,,105051428.0,385794510.0,95521316.0,13607259.0,,1611195.0,39656364.0,4412291.0,385794510.0,,86422273.0,156559362.0,33814752.0,,,,,40202280.0,,290273194.0,-7956843.0,-2213456.0,22424421.0,,,,,1.333333,,2134146.0,,72415004.0,-2102862.0,2134146.0,,262721318.0,334683.0,,1611195.0,4412291.0,4412291.0,123073192.0,8817162.0,5540200.0,37955281.0,56817921.0,7189922.0,23110517.0,,113574.0,95521316.0,52905447.0,,,86422273.0,,,28542389.0,13607259.0,105051428.0,63476618.0,,1611195.0,-7108784.0,-2079328.0,23110517.0,52905447.0,,28541.0,,,,,,,,,,,,,,,,,,,
2009-03-31,,,,,,,,1611000.0,,3329000.0,,,130172000.0,,14357000.0,0.0,,,6648000.0,0.826667,-23220000.0,,,,-103606000.0,3277000.0,3277000.0,,,,,,,16456000.0,,1642000.0,161000.0,9217000.0,-790000.0,18144000.0,,28537000.0,-25238000.0,-3674000.0,,,,,,64000.0,104479000.0,,-4132000.0,,,,,31036000.0,,15966000.0,,385029000.0,,,,,,,10249012.0,,5764000.0,,281423000.0,,,1666000.0,16613000.0,1388000.0,,,,241000.0,,19047000.0,,,,,,,,3048000.0,63319000.0,,159333000.0,0.84,,,,26904000.0,,674000.0,,,,,,,,70665000.0,,69389000.0,,,,,8593000.0,360170000.0,,,4350000.0,,,,,,,,290781000.0,,,,,,,,,1473000.0,0.0,,20898000.0,0.0,,10414693.0,229998000.0,,,,8593000.0,8593000.0,,,8527000.0,39462000.0,,4835000.0,,,33000.0,,,,,86358000.0,,,,,,4932000.0,,3277000.0,-4132000.0,-2082000.0,6973000.0,43103000.0,,,,83581000.0,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,3277000.0,,3344000.0,,,130027000.0,,1295000.0,0.0,,,3284000.0,0.08,-7800000.0,,,,-105293000.0,1614000.0,1614000.0,,,,,,,8656000.0,,1573000.0,157000.0,16189000.0,3463000.0,7812000.0,,25321000.0,-9604000.0,-3600000.0,,,,,,62000.0,40834000.0,,-7844000.0,,,,,15785000.0,,2856000.0,,392309000.0,,,,,,,10293372.0,,489000.0,,287016000.0,,,-1663000.0,15001000.0,344000.0,,,,344000.0,,5935000.0,,,,,,,,3067000.0,61931000.0,,162504000.0,0.08,,,,7941000.0,,674000.0,,,,,,,,57758000.0,,53842000.0,,,,,806000.0,350289000.0,,,4538000.0,,,,,,,,296447000.0,,,,,,,,,1647000.0,0.0,,8792000.0,0.0,,10303075.0,220262000.0,,,,806000.0,806000.0,,,-3521000.0,42181000.0,,5829000.0,,,12000.0,,,,,86313000.0,,,,,,5936000.0,,1614000.0,-7844000.0,-1866000.0,6616000.0,31062000.0,,,,32042000.0,,,,,,,,,,,,,,,,,
2009-09-30,,,,,,,,1614000.0,,3352000.0,,,129007000.0,,691000.0,0.0,,,6745000.0,0.026667,7613000.0,,,,-104822000.0,728000.0,728000.0,,,,,,,16740000.0,,1540000.0,154000.0,107000.0,2902000.0,-6521000.0,,26355000.0,6214000.0,-3526000.0,,,,,,60000.0,31758000.0,,-7731000.0,,,,,631000.0,,2257000.0,,396349000.0,,,,,,,10324605.0,,383000.0,,291527000.0,,,-886000.0,15443000.0,-965000.0,,,,312000.0,,5338000.0,,,,,,,,3107000.0,60043000.0,,162123000.0,0.026667,,,,-7100000.0,,674000.0,,,,675000.0,,,,69104000.0,,57767000.0,,,,,308000.0,360234000.0,,,4670000.0,,,,,,,,302467000.0,,,,,,,,,1834000.0,0.0,,6341000.0,471000.0,,10332036.0,231227000.0,,,,308000.0,308000.0,,,-2935000.0,41438000.0,,6897000.0,,,-26000.0,,,,,86282000.0,,,,,,4084000.0,,728000.0,-7731000.0,-1930000.0,8396000.0,30757000.0,,,,25417000.0,,,,,,,,,,,,,,,,,
2009-12-31,,11160301.0,48278000.0,107037000.0,-14719000.0,436428000.0,500527000.0,728000.0,165000.0,4572000.0,,,209781000.0,36356000.0,10473000.0,3878000.0,,2828000.0,3731000.0,,8688000.0,1.433333,,1611000.0,-107318000.0,2828000.0,2828000.0,,,,,543746000.0,,65322000.0,15918000.0,2331000.0,3951000.0,-39165000.0,4490000.0,-17842000.0,-107318000.0,51948000.0,7179000.0,-2524000.0,,,10969980.0,15897000.0,73301000.0,206000.0,91714000.0,,-7314000.0,-27021000.0,,,-23143000.0,-1643000.0,2597000.0,12658000.0,,543746000.0,,67116000.0,,-21449000.0,,,,,4282000.0,-13652000.0,436428000.0,11050000.0,1217000.0,2100000.0,36356000.0,184000.0,,268785000.0,4572000.0,409000.0,10065000.0,17959000.0,,,835000.0,7086000.0,1306000.0,34095000.0,407321000.0,5155000.0,63231000.0,,236721000.0,,1593000.0,,,-8957000.0,-2524000.0,34095000.0,33736000.0,359000.0,,,,,,170600000.0,617102000.0,116575000.0,15897000.0,,2828000.0,65322000.0,6191000.0,617102000.0,,98814000.0,15918000.0,3731000.0,,,,161748000.0,51948000.0,,500527000.0,-7957000.0,18788000.0,26815000.0,,1959000.0,,,1.446667,1959000.0,0.0,,70891000.0,364000.0,0.0,,407321000.0,1566000.0,14377000.0,2828000.0,6191000.0,6191000.0,209781000.0,10918000.0,526000.0,67116000.0,63231000.0,11050000.0,14015000.0,,146000.0,116575000.0,70029000.0,,,98814000.0,236721000.0,,45809000.0,15897000.0,170600000.0,58233000.0,3951000.0,2828000.0,-3436000.0,-2079000.0,14015000.0,70029000.0,3519000.0,392000.0,,20823000.0,,,,,,,,,,,,,,,,,
2010-03-31,,,,,,,,2828000.0,,4594000.0,,,221181000.0,,23150000.0,0.0,,,410000.0,0.98,-29780000.0,,,,-111497000.0,10150000.0,10150000.0,,,,,,,37225000.0,,2363000.0,3809000.0,15800000.0,369000.0,25746000.0,,37809000.0,-32311000.0,-2484000.0,,,,,,,153260000.0,,-6466000.0,,,,,46409000.0,,25398000.0,5901000.0,546006000.0,,,,,,,14129898.0,,9176000.0,,434509000.0,,,7322000.0,37939000.0,41000.0,,,,333000.0,,31136000.0,,,,,,,,6484000.0,74205000.0,,238043000.0,0.986667,,,,39943000.0,,34782000.0,,,,,,,,137720000.0,,95822000.0,,,,,13974000.0,596944000.0,,,15097000.0,,,,,,,-310000.0,501122000.0,,,,,,,,,2040000.0,0.0,,54382000.0,152000.0,,14286447.0,375763000.0,,,,13974000.0,13974000.0,,,6155000.0,68836000.0,,9473000.0,,,115000.0,,,,,98988000.0,,,,,,28984000.0,,10150000.0,-6776000.0,-2683000.0,15872000.0,55165000.0,,,,98878000.0,,,,,,,,,,,,,,,,,
2010-06-30,,,,,,,,10150000.0,,4612000.0,,,222686000.0,,5445000.0,0.0,,,1012000.0,0.233333,-1419000.0,,,,-114018000.0,9266000.0,9266000.0,,,,,,,37225000.0,,2305000.0,3690000.0,10685000.0,3314000.0,-1252000.0,,36153000.0,-3989000.0,-2444000.0,,,,,,,80061000.0,,-8194000.0,,,,,11299000.0,,7761000.0,,552875000.0,,,,,,,14200833.0,,2105000.0,,438857000.0,,,-884000.0,37019000.0,231000.0,,,,279000.0,,13568000.0,,,,,,,,5818000.0,74395000.0,,236668000.0,0.233333,,,,3105000.0,,34782000.0,,,,,,,,129982000.0,,85051000.0,,,,,3340000.0,589336000.0,,,14452000.0,,,,,,,0.0,504285000.0,,,,,,,,,2030000.0,0.0,,35179000.0,116000.0,,14336028.0,366650000.0,,,,3340000.0,3340000.0,,,-2773000.0,70432000.0,,9981000.0,,,-11000.0,,,,,97558000.0,,,,,,27418000.0,,9266000.0,-8194000.0,-2686000.0,16458000.0,47448000.0,,,,44882000.0,,,,,,,,,,,,,,,,,
2010-09-30,,,,,,,,9266000.0,,4623000.0,,,222099000.0,,2429000.0,0.0,,,2490000.0,0.113333,-23077000.0,,,,-118393000.0,2753000.0,2753000.0,,,,,,,50289000.0,,2256000.0,3547000.0,-3148000.0,6164000.0,-15633000.0,,34363000.0,10362000.0,-2404000.0,,,,,,137000.0,76466000.0,,-12815000.0,,,,,-2062000.0,,4583000.0,,566273000.0,,,,,,,14240137.0,,801000.0,,447880000.0,,,-6513000.0,38146000.0,158000.0,,,,287000.0,,10530000.0,,,,,,,,5845000.0,72858000.0,,243362000.0,0.113333,,,,-14877000.0,,35609000.0,,,,,,,,146814000.0,,97319000.0,,,,,1628000.0,612275000.0,,,15935000.0,,,,,,,-1998000.0,514956000.0,,,,,,,,,3006000.0,0.0,,32012000.0,0.0,,14246544.0,390176000.0,,,,1628000.0,1628000.0,,,-3793000.0,75521000.0,,11390000.0,,,102000.0,,,,,97491000.0,,,,,,27429000.0,,2753000.0,-14813000.0,-2818000.0,20881000.0,52166000.0,,,,44454000.0,,,,,,,,,,,,,,,,,
2010-12-31,,14373561.0,76016000.0,166571000.0,-36860000.0,462757000.0,533764000.0,2753000.0,195000.0,4635000.0,,,226239000.0,10501000.0,11955000.0,0.0,,1643000.0,296000.0,,17416000.0,1.82,,2818000.0,-121628000.0,1643000.0,1643000.0,,,,,584385000.0,,73174000.0,20171000.0,2222000.0,3459000.0,-43804000.0,3542000.0,-11276000.0,-121628000.0,65541000.0,12567000.0,-3360000.0,0.0,,14211831.0,26056000.0,114641000.0,163000.0,117759000.0,,-18226000.0,-45701000.0,,,-48809000.0,5359000.0,151000.0,14188000.0,,584385000.0,,80274000.0,,-13371000.0,,,,,4841000.0,-20467000.0,462757000.0,11960000.0,-1175000.0,-1100000.0,10501000.0,-4000.0,,427546000.0,4635000.0,256000.0,13389000.0,19921000.0,,,0.0,9146000.0,1155000.0,35613000.0,444754000.0,5744000.0,76805000.0,,247112000.0,,-2415000.0,,0.0,-12867000.0,-3360000.0,35613000.0,51930000.0,0.0,,,,,,197642000.0,670993000.0,137229000.0,26056000.0,,1643000.0,73174000.0,7114000.0,670993000.0,,89642000.0,20171000.0,296000.0,26317000.0,,,260975000.0,65541000.0,,533764000.0,-11013000.0,15304000.0,42979000.0,,4036000.0,,,1.833333,4036000.0,155000.0,,44998000.0,0.0,155000.0,,444754000.0,-17000.0,23891000.0,1643000.0,7114000.0,7114000.0,226239000.0,16923000.0,562000.0,80274000.0,76805000.0,11960000.0,12182000.0,,-11000.0,137229000.0,88074000.0,,26317000.0,89642000.0,247112000.0,,61005000.0,26056000.0,197642000.0,30810000.0,3459000.0,1643000.0,-19026000.0,-2826000.0,12182000.0,88074000.0,,568000.0,0.0,72761000.0,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,1643000.0,,4648000.0,,,237015000.0,,22711000.0,-164000.0,,,409000.0,0.953333,-19775000.0,,,,-125437000.0,1984000.0,1984000.0,,,,299000.0,,,50623000.0,,2150000.0,3376000.0,7466000.0,8889000.0,4917000.0,,53307000.0,-25709000.0,-3043000.0,,,,,,,146597000.0,,-8355000.0,,,,,34270000.0,,24839000.0,,590310000.0,,,,,,,14303071.0,,8964000.0,,464873000.0,,,341000.0,13547000.0,-16000.0,,,,329000.0,,30937000.0,,,,,,,,6076000.0,87355000.0,,254457000.0,0.96,,,0.0,25915000.0,,35613000.0,,,,,,,,164830000.0,,121818000.0,,,,,13747000.0,656302000.0,,,18245000.0,,,,,,,0.0,534484000.0,,,,,,,,,3835000.0,77000.0,,54318000.0,-2791000.0,,14450694.0,419287000.0,,,,13747000.0,13747000.0,,,5777000.0,89302000.0,,9656000.0,,,22000.0,,,,24221000.0,89565000.0,,,,,,29479000.0,,1984000.0,-8220000.0,-2836000.0,15160000.0,85699000.0,,,,92279000.0,,,,,,,,,,,,,,,,,
2011-06-30,,,,,,,,1984000.0,,4654000.0,,,238000000.0,,5689000.0,182000.0,,,850000.0,0.246667,-41417000.0,,,,-129054000.0,1828000.0,1828000.0,,,,,,,13444000.0,,2114000.0,3293000.0,6551000.0,3560000.0,12036000.0,,64427000.0,-12777000.0,-2999000.0,,,,,,,86831000.0,,-12881000.0,,,,,25819000.0,,7776000.0,,600650000.0,,,,,,,14336560.0,,2169000.0,,471596000.0,,,-156000.0,37311000.0,17265000.0,,,,376000.0,,14158000.0,,,,,,,,6355000.0,87549000.0,,285756000.0,0.246667,,,,12938000.0,,35613000.0,,,,,,,,136733000.0,,120137000.0,,,,,3520000.0,660489000.0,,,18325000.0,,,,,,,-200000.0,540352000.0,,,,,,,,,4109000.0,26000.0,,37529000.0,2182000.0,,14476330.0,422489000.0,,,,3520000.0,3520000.0,,,-2462000.0,92903000.0,,10056000.0,,,27000.0,,,,,117123000.0,,,,,,29753000.0,,1828000.0,-13198000.0,-2849000.0,13629000.0,80381000.0,,,,49302000.0,,,,,,,,,,,,,,,,,
2011-09-30,,,,,,,,1828000.0,,4655000.0,,,237548000.0,,3854000.0,362000.0,,,711000.0,0.166667,50456000.0,,,,-133751000.0,1770000.0,1770000.0,,,,,,,35787000.0,,2389000.0,3210000.0,14958000.0,1734000.0,-16612000.0,,38539000.0,19136000.0,-2817000.0,,,,,,,80610000.0,,-12141000.0,,,,,-7315000.0,,5594000.0,,612510000.0,,,,,,,14346018.0,,1457000.0,,478759000.0,,,-58000.0,8584000.0,-17292000.0,,,,373000.0,,12503000.0,,,,,,,,6260000.0,86619000.0,,285188000.0,0.166667,,,0.0,-19456000.0,,35613000.0,,,,,,,,134780000.0,,111316000.0,,,,,2397000.0,657516000.0,,,17825000.0,,,,,,,-100000.0,546200000.0,,,,,,,,,3688000.0,51000.0,,34493000.0,768000.0,,14486955.0,419968000.0,,,,2397000.0,2397000.0,,,-3156000.0,93837000.0,,11297000.0,,,649000.0,,,,27769000.0,117069000.0,,,,,,28899000.0,,1770000.0,-11879000.0,-2988000.0,15136000.0,65692000.0,,,,46117000.0,,,,,,,,,,,,,,,,,
2011-12-31,,14476587.0,79880000.0,171129000.0,-9375000.0,487704000.0,581306000.0,1770000.0,906000.0,4656000.0,,,240780000.0,8149000.0,13357000.0,557000.0,,2637000.0,2065000.0,,1361000.0,1.913333,,1643000.0,-137784000.0,2637000.0,2637000.0,,,,,625488000.0,,42903000.0,17751000.0,2346000.0,3127000.0,-13996000.0,3531000.0,274000.0,-137784000.0,55581000.0,-2941000.0,-4527000.0,,,14333698.0,27622000.0,117424000.0,,103988000.0,,-14305000.0,-47682000.0,,,-47836000.0,18347000.0,-2484000.0,15496000.0,,625488000.0,,115795000.0,,-22291000.0,,,,,5399000.0,14979000.0,487704000.0,14511000.0,994000.0,867000.0,8149000.0,-7000.0,,418027000.0,4656000.0,372000.0,17714000.0,22281000.0,,,91000.0,9000000.0,1450000.0,4090000.0,468286000.0,6578000.0,91248000.0,,310787000.0,,615000.0,,0.0,4042000.0,-4527000.0,4090000.0,53705000.0,937000.0,,,,,,157499000.0,709066000.0,127760000.0,27622000.0,,2637000.0,42903000.0,7958000.0,709066000.0,,110285000.0,17751000.0,2065000.0,30918000.0,,,246898000.0,55581000.0,,581306000.0,-11663000.0,23439000.0,45611000.0,,3918000.0,,,1.926667,3918000.0,79000.0,,44790000.0,-68000.0,79000.0,,468286000.0,-50000.0,25269000.0,2637000.0,7958000.0,7958000.0,240780000.0,17989000.0,-2643000.0,115795000.0,91248000.0,14511000.0,9716000.0,,207000.0,127760000.0,76605000.0,,30918000.0,110285000.0,310787000.0,,71121000.0,27622000.0,157499000.0,29294000.0,3127000.0,2637000.0,-14539000.0,-2990000.0,9716000.0,76605000.0,,,0.0,59198000.0,,,,,,,,,,,,,,,,,
