date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,annualDilutedAverageShares,quarterlyCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingFreeCashFlow,trailingPretaxIncome,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,trailingChangeInAccountPayable,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualCostOfRevenue,annualLongTermDebt,annualEndCashPosition,annualCurrentDebt,annualNetIncome,annualDilutedEPS,annualTaxProvision,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyDilutedEPS,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualOperatingIncome,annualAccountsPayable,annualBasicAverageShares,trailingInvestingCashFlow,annualOtherNonCashItems,quarterlyInterestExpense,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,annualIncomeTaxPayable,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,annualInvestmentsAndAdvances,quarterlyInventory,quarterlyEndCashPosition,trailingSaleOfInvestment,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCurrentAssets,annualAccountsReceivable,quarterlyChangeInInventory,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,annualRepaymentOfDebt,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyTotalRevenue,annualBasicEPS,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualStockBasedCompensation,annualChangeInInventory,quarterlyGrossPPE,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyOperatingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,annualTotalRevenue,annualCapitalStock,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,annualInterestExpense,quarterlyCurrentLiabilities,trailingNetIncome,annualGoodwill,quarterlyPurchaseOfBusiness,quarterlyNetPPE,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,quarterlyPretaxIncome,annualGrossProfit,annualInventory,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyTaxProvision,trailingChangeInInventory,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.404086400,,105611000.0,,10360598000.0,,626617000.0,2246538000.0,,,,,4161247000.0,13764324000.0,9254043000.0,,,,,8390578000.0,,,386033000.0,298636000.0,,,,,,,,,,,17925571000.0,,,,147683000.0,,0.68,145905000.0,-123115000.0,,,,,,,106132000.0,,-118637000.0,130456000.0,-3464000.0,,,,,,99650000.0,1420973000.0,,7788000.0,,925951000.0,147683000.0,181421000.0,12968746000.0,,66106000.0,823745000.0,,,,1549000.0,,212258994.0,-247062000.0,,,1550252000.0,,,,,,,,,,,4785771000.0,1108069000.0,,-10514000.0,2022875000.0,0.7,159000.0,,,447751000.0,,,,,,,164591000.0,,,-16543694000.0,666000.0,,63068000.0,,,,215000.0,,,,408987000.0,1420973000.0,,1484808000.0,478200000.0,298773000.0,,,-156780000.0,,216720944.0,,405751000.0,3172489000.0,,-206221000.0,24056000.0,,,,,,,4227338000.0,,,,262391000.0,,,-1936494000.0,,,465242000.0,,312904000.0,,,,,,,,2608148000.0,,,-30585000.0,2290844000.0,,,282308000.0,,,,,534347000.0,3694961000.0,,100887000.0,,14625000.0,21855000.0,3824000.0,63835000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,687696000.0,,10352310000.0,,761912000.0,2326534000.0,,,,,4178435000.0,13922981000.0,9344641000.0,,,,,8380903000.0,,,368475000.0,322822000.0,,,,,,,,,,,18101416000.0,,,,184122000.0,,0.85,148865000.0,-42734000.0,,,,,,,99878000.0,,-45779000.0,154035000.0,48354000.0,,,,,,114677000.0,1527035000.0,,3979000.0,,925290000.0,184122000.0,219784000.0,12949941000.0,,67330000.0,844189000.0,,,,-14467000.0,,212617238.0,-388330000.0,,,1468563000.0,,,,,,,,,,,4975042000.0,1420973000.0,,81689000.0,1997772000.0,0.87,3405000.0,,,492979000.0,,,,,,,172255000.0,,,-13799677000.0,-11624000.0,,-36736000.0,,,,215000.0,,,,121530000.0,1527035000.0,,1669157000.0,432311000.0,-355657000.0,,,-160204000.0,,217236493.0,,442183000.0,3251824000.0,,451137000.0,-12576000.0,,,,,,,4357097000.0,,,,847900000.0,,,-1997894000.0,,,503198000.0,,106062000.0,,,,,48732000.0,,,2597631000.0,,,-152158000.0,2359203000.0,,,336412000.0,,,,,585486000.0,3879083000.0,,116628000.0,,14624000.0,17000000.0,7250000.0,142122000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-438577000.0,-268782000.0,,10493752000.0,12582404000.0,180152000.0,2366461000.0,817059000.0,19500000.0,4087103000.0,216927681.0,3876797000.0,14065918000.0,9415295000.0,,,8791000.0,-25017000.0,8383280000.0,,,389806000.0,355987000.0,186842000.0,-149339000.0,,9119305000.0,8383280000.0,965241000.0,120154000.0,723114000.0,3.33,446343000.0,17942715000.0,1309673000.0,,17942715000.0,208020000.0,,0.96,153600000.0,-310884000.0,,1791907000.0,445453000.0,212301827.0,,114548000.0,97949000.0,5170513000.0,-11659000.0,155026000.0,-5288000.0,590935000.0,25909000.0,,143547000.0,155026000.0,136085000.0,965241000.0,,4771000.0,180152000.0,961556000.0,208020000.0,250388000.0,12582404000.0,965241000.0,77000000.0,890701000.0,,3876797000.0,1525849000.0,-21200000.0,,212941850.0,-446544000.0,1949498000.0,337399000.0,1525849000.0,723114000.0,,-2956000.0,10493752000.0,2088652000.0,2469099000.0,,77000000.0,1459407000.0,2310902000.0,5170513000.0,1527035000.0,389806000.0,-57286000.0,1949498000.0,0.98,5171000.0,1302640000.0,18992000.0,514013000.0,506579000.0,,,-60046487000.0,946249000.0,,186842000.0,,-164979000.0,-13458503000.0,-25017000.0,1261506000.0,114445000.0,,,4498605000.0,216000.0,,25608000.0,14065918000.0,120154000.0,965241000.0,,1302640000.0,447543000.0,-45970000.0,-307476000.0,,-198791000.0,,217620369.0,,445453000.0,3328017000.0,3.41,-713295000.0,226714000.0,,,890701000.0,1883894000.0,54969000.0,-46398000.0,4498605000.0,-1277729000.0,,,-69991000.0,-642348000.0,,-2029506000.0,-481068000.0,863330000.0,506579000.0,,-561794000.0,-40676000.0,12795106000.0,216000.0,,25909000.0,,410294000.0,2088652000.0,,9415295000.0,-56876000.0,2469099000.0,-176500000.0,-2029506000.0,354365000.0,3675801000.0,136085000.0,,,605567000.0,4087103000.0,270074000.0,103977000.0,,12420000.0,0.0,4976000.0,337399000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,288668000.0,,10516433000.0,,1228708000.0,2362612000.0,,,,,4300795000.0,14065868000.0,9431390000.0,,,,,8380153000.0,,,407068000.0,341801000.0,,,,,,,,,,,18366663000.0,,,,-110617000.0,,-0.52,153789000.0,-292222000.0,,,,,,,97392000.0,,-18017000.0,161458000.0,-10933000.0,,,,,,145740000.0,1011271000.0,,2375000.0,,925353000.0,-110617000.0,-76148000.0,13195949000.0,,68248000.0,880820000.0,,,,-9193000.0,-41499000.0,213387253.0,-252287000.0,,,1675182000.0,,,,,,,,,,,4971410000.0,965241000.0,,-151743000.0,1904176000.0,-0.52,2565000.0,,,992417000.0,,,,,,,186165000.0,,,-13382203000.0,-47625000.0,,206867000.0,,,,216000.0,,,,118076000.0,1011271000.0,,1433636000.0,-67064000.0,-110868000.0,,,-121421000.0,,213387253.0,,423986000.0,3287965000.0,,16440000.0,-194574000.0,,,,,,,4624414000.0,,,,410089000.0,,,-2123818000.0,,,581411000.0,,46030000.0,,,,,23130000.0,,,2679516000.0,,,-48076000.0,2500596000.0,,,-162081000.0,,,,-70063000.0,89100000.0,3976486000.0,,-85933000.0,,12762000.0,495000000.0,5648000.0,422365000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,-138010000.0,,11265612000.0,,678853000.0,2446076000.0,,,,,4780921000.0,14165897000.0,9450946000.0,,,,,9101052000.0,,,400475000.0,352025000.0,,,,,,,,,,,18946818000.0,,,,170477000.0,,0.78,158843000.0,-751282000.0,,,,,,,104248000.0,,-95449000.0,160037000.0,61756000.0,,,,,,159353000.0,933735000.0,,7344000.0,,988542000.0,170477000.0,207777000.0,13599902000.0,,121774000.0,900959000.0,,,,-13587000.0,,212991606.0,-695050000.0,,,1666969000.0,,,,,,,,,,,5146849000.0,1011271000.0,,8793000.0,1868432000.0,0.8,850000.0,,,513027000.0,,,,,,,189528000.0,,,-14094791000.0,-44379000.0,,229367000.0,,,,217000.0,,,,108795000.0,933735000.0,,1875876000.0,475515000.0,585961000.0,,,-169452000.0,,217606198.0,,490460000.0,3434618000.0,,-142286000.0,227032000.0,,,,,,,4772028000.0,,,,31442000.0,,,-2207320000.0,,,716250000.0,,-77536000.0,,,,,,,,2334290000.0,,,-4533000.0,2564708000.0,,,330539000.0,,,,-14050000.0,593630000.0,4146963000.0,,122762000.0,,15537000.0,-445703000.0,-968000.0,942141000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,507656000.0,,11292077000.0,,835518000.0,2501015000.0,,,,,4737886000.0,14156942000.0,9487579000.0,,,,,9082096000.0,,,406035000.0,353492000.0,,,,,,,,,,,18894828000.0,,,,215872000.0,,1.0,162062000.0,-518767000.0,,,,,,,103481000.0,,-47664000.0,158276000.0,-39350000.0,,,,,,173050000.0,1047419000.0,,5267000.0,,1024650000.0,215872000.0,261307000.0,13702631000.0,,62387000.0,906807000.0,,,,-13076000.0,,212374897.0,-203047000.0,,,1699892000.0,,,,,,,,,,,4990353000.0,933735000.0,,-35198000.0,1826782000.0,1.02,3450000.0,,,518065000.0,,,,,,,175715000.0,,,-13255081000.0,-54336000.0,,535276000.0,,,,217000.0,,,,114617000.0,1047419000.0,,1970267000.0,506585000.0,-361214000.0,,,-171340000.0,,216691461.0,,487945000.0,3525665000.0,,239986000.0,-3383000.0,,,,,,,4927059000.0,,,,678996000.0,,,-2305141000.0,,,632331000.0,,113684000.0,,,,,,,,2410554000.0,,,-51723000.0,2621918000.0,,,408371000.0,,,,-299997000.0,673914000.0,4362835000.0,,147064000.0,,14495000.0,0.0,15122000.0,922848000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,42251000.0,190888000.0,,11031565000.0,13398141000.0,161940000.0,2515131000.0,849202000.0,26155000.0,4356835000.0,216251807.0,4479680000.0,14002633000.0,9294479000.0,,,19715000.0,-59826000.0,9001308000.0,,,439229000.0,408882000.0,190322000.0,,,9824834000.0,9001308000.0,1499116000.0,129037000.0,269732000.0,1.25,295726000.0,18482313000.0,723136000.0,,18482313000.0,-6000000.0,,-0.03,163330000.0,-156395000.0,,1362604000.0,504988000.0,211867714.0,,93988000.0,103259000.0,4870780000.0,-73758000.0,167490000.0,19525000.0,638024000.0,29291000.0,,1639416000.0,167490000.0,185575000.0,1499116000.0,,-193937000.0,161940000.0,1018458000.0,-6000000.0,34474000.0,13398141000.0,1499116000.0,73560000.0,726962000.0,,4479680000.0,1724228000.0,-12457000.0,,208762717.0,268600000.0,1687326000.0,408084000.0,1724228000.0,269732000.0,-549935000.0,30998000.0,11031565000.0,2366576000.0,2779778000.0,,73560000.0,1557200000.0,1769540000.0,4870780000.0,1047419000.0,439229000.0,-24719000.0,1687326000.0,-0.03,12850000.0,1907200000.0,533875000.0,574955000.0,658523000.0,,,-53922290000.0,965241000.0,,190322000.0,,-138970000.0,-13190215000.0,-59826000.0,1452135000.0,667906000.0,,,5185747000.0,217000.0,,-183016000.0,14002633000.0,129037000.0,1499116000.0,,1907200000.0,443503000.0,-252849000.0,-114380000.0,,-245785000.0,,208762717.0,,504988000.0,3533589000.0,1.27,-71889000.0,78418000.0,,,726962000.0,2594399000.0,56664000.0,-48313000.0,5185747000.0,-881784000.0,,,436673000.0,-707998000.0,,-2397007000.0,-1718666000.0,427410000.0,658523000.0,,451697000.0,-202867000.0,13781837000.0,217000.0,,29291000.0,,408380000.0,2366576000.0,,9294479000.0,-10048000.0,2779778000.0,-234888000.0,-2397007000.0,146307000.0,3957003000.0,185575000.0,,-165825000.0,412896000.0,4356835000.0,107493000.0,111833000.0,,13870000.0,44691000.0,6353000.0,408084000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,255815000.0,,11148848000.0,,728476000.0,2582333000.0,,,,,4199560000.0,14314638000.0,9485628000.0,,,,,8979855000.0,,,464250000.0,386429000.0,,,,,,,,,,,18514198000.0,,,,97434000.0,,0.47,169355000.0,-232633000.0,,,,,,,102884000.0,,-36767000.0,172829000.0,7782000.0,,,,,,192689000.0,1041427000.0,,-72637000.0,,998803000.0,97434000.0,138159000.0,13592466000.0,,66269000.0,792038000.0,,,,-4924000.0,,204366869.0,-554311000.0,,,1855285000.0,,,,,,,,,,,4703926000.0,1499116000.0,,-78097000.0,1678707000.0,0.48,4657000.0,,,558301000.0,,,,,,,187287000.0,,,-13123124000.0,-53513000.0,,257856000.0,,,,217000.0,,,,137966000.0,1041427000.0,,1437895000.0,440502000.0,-333097000.0,,,-173187000.0,,207928096.0,,480288000.0,3581136000.0,,-37158000.0,56187000.0,,,,,,,,,,,429002000.0,,,,,,779141000.0,,-457689000.0,,,,,,,,2443618000.0,,,-411004000.0,2911205000.0,,,264981000.0,,,,-274926000.0,537220000.0,4454269000.0,,126822000.0,,13097000.0,11507000.0,3167000.0,396468000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,331197000.0,,11087265000.0,,807135000.0,2671025000.0,,,,,4496217000.0,14195413000.0,9360957000.0,,,,,8957257000.0,,,420776000.0,386895000.0,,,,,,,,,,,18691630000.0,,,,53382000.0,,0.26,180381000.0,-294205000.0,,,,,,,102894000.0,,-40093000.0,166794000.0,15027000.0,,,,,,197388000.0,1283416000.0,,-143499000.0,,1046626000.0,53382000.0,94503000.0,13732927000.0,,64254000.0,772329000.0,,,,-4289000.0,,204497970.0,-203918000.0,,,1875403000.0,,,,,,,,,,,4746054000.0,1041427000.0,,-25908000.0,1631001000.0,0.26,12736000.0,,,570842000.0,,,,,,,187763000.0,,,-13073061000.0,-60036000.0,,293166000.0,,,,217000.0,,,,144183000.0,1283416000.0,,1677582000.0,475784000.0,-70457000.0,,,-185440000.0,,208047172.0,,504353000.0,3717651000.0,,83072000.0,-12577000.0,,,,,,,5594883000.0,,,,516637000.0,,,-2622476000.0,,,840745000.0,,241989000.0,,,,,48682000.0,,,2645662000.0,,,-71095000.0,2972407000.0,,,229391000.0,,,,0.0,512666000.0,4507651000.0,,134888000.0,,10620000.0,11613000.0,6298000.0,394166000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,318932000.0,,11166793000.0,,845879000.0,2697629000.0,,,,,4261359000.0,14664294000.0,9382996000.0,,,,,8972002000.0,,,420938000.0,406890000.0,,,,,,,,,,,18925653000.0,,,,571332000.0,,2.76,181739000.0,-458614000.0,,,,,,,104581000.0,,-30019000.0,617169000.0,-68316000.0,,,,,,200563000.0,913496000.0,,380487000.0,,1032947000.0,571332000.0,612150000.0,13806262000.0,,42984000.0,802109000.0,,,,-3832000.0,,203761433.0,-499013000.0,,,1850425000.0,,,,,,,,,,,4911746000.0,1283416000.0,,18345000.0,1576157000.0,2.8,1598000.0,,,592402000.0,,,,,,,177248000.0,,,-13004831000.0,-52226000.0,,201555000.0,,,,217000.0,,,,152764000.0,913496000.0,,1572974000.0,440545000.0,-404422000.0,,,-216691000.0,,206961450.0,,498422000.0,3730576000.0,,91215000.0,32180000.0,,,,,,,5773205000.0,,,,535623000.0,,,-2728217000.0,,,828535000.0,,-369920000.0,,,,,,,,2639469000.0,,,-26861000.0,3044988000.0,,,716451000.0,,,,-345972000.0,1002771000.0,5078983000.0,,104301000.0,,6100000.0,-13957000.0,9050000.0,659478000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,201945000.0,228405000.0,,11195071000.0,13891516000.0,162671000.0,2695749000.0,1134349000.0,23543000.0,3710313000.0,204904656.0,3980228000.0,14761029000.0,9407317000.0,,,64725000.0,-89643000.0,8947327000.0,,,465358000.0,412484000.0,210604000.0,,,10646736000.0,8947327000.0,913187000.0,165041000.0,879874000.0,4.29,455813000.0,18741257000.0,1488895000.0,,18741257000.0,157726000.0,,0.8,188777000.0,-161279000.0,,1773742000.0,522415000.0,201641173.0,,-7338000.0,104023000.0,4648047000.0,-46381000.0,606068000.0,57404000.0,720252000.0,27759000.0,,1259465000.0,606068000.0,164858000.0,913187000.0,,-34816000.0,162671000.0,1019993000.0,157726000.0,188270000.0,13891516000.0,913187000.0,44510000.0,809128000.0,,3980228000.0,1917302000.0,35965000.0,,193999701.0,55574000.0,1527767000.0,310198000.0,1917302000.0,879874000.0,-1097822000.0,11897000.0,11195071000.0,2696445000.0,3175367000.0,,44510000.0,1963444000.0,2623529000.0,4648047000.0,913496000.0,465358000.0,-66580000.0,1527767000.0,0.81,45734000.0,1223385000.0,-585929000.0,603082000.0,856847000.0,,,-52115932000.0,1499116000.0,,210604000.0,,-1351981000.0,-12914916000.0,-89643000.0,1592698000.0,506888000.0,,,6007527000.0,195000.0,,129535000.0,14761029000.0,165041000.0,913187000.0,,1223385000.0,416911000.0,-544005000.0,-590952000.0,,-253777000.0,,196743187.0,,522415000.0,3715742000.0,4.36,64816000.0,4617000.0,,,809128000.0,2324627000.0,38338000.0,22920000.0,6007527000.0,-1201668000.0,,,482182000.0,-829095000.0,,-2832160000.0,-1146731000.0,1033082000.0,856847000.0,,-309000.0,-152240000.0,14745105000.0,195000.0,,27759000.0,,414382000.0,2696445000.0,,9407317000.0,-81992000.0,3175367000.0,-153260000.0,-2832160000.0,278072000.0,4098369000.0,164858000.0,,-476924000.0,570872000.0,3710313000.0,80407000.0,89802000.0,,8521000.0,-16501000.0,5028000.0,310198000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,650639000.0,,11234096000.0,,756002000.0,2722820000.0,,,,,4603900000.0,14784364000.0,9452470000.0,,,,,8918878000.0,,,504380000.0,391780000.0,,,,,,,,,,,19388264000.0,,,,447697000.0,,2.29,190206000.0,-124028000.0,,,,,,,104429000.0,,-26126000.0,630216000.0,-26214000.0,,,,,,174159000.0,1472232000.0,,501912000.0,,974463000.0,447697000.0,500285000.0,14047673000.0,,43450000.0,830990000.0,,,,-8909000.0,,192376735.0,-250012000.0,,,1900561000.0,,,,,,,,,,,5139929000.0,913187000.0,,16168000.0,1487029000.0,2.33,46612000.0,,,583896000.0,,,,,,,0.0,,,-12839156000.0,-76886000.0,,120310000.0,,,,195000.0,,,,170217000.0,1472232000.0,,1785497000.0,390567000.0,-58937000.0,,,-214535000.0,,195281014.0,,464790000.0,3697283000.0,,94735000.0,20091000.0,,,,,,,6125436000.0,,,,865174000.0,,,-2954237000.0,,,783806000.0,,559045000.0,,,,,249081000.0,,,2813577000.0,,,-78371000.0,3171199000.0,,,788050000.0,,,,0.0,1082685000.0,4158010000.0,,287765000.0,,9601000.0,9467000.0,3330000.0,313265000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,-38135000.0,,11296563000.0,,760284000.0,2859911000.0,,,,,4023768000.0,15318016000.0,9889791000.0,,,,,8910814000.0,,,520886000.0,382315000.0,,,,,,,,,,,19341784000.0,,,,127001000.0,,0.65,200038000.0,-103416000.0,,,,,,,107962000.0,,-51509000.0,657161000.0,-29683000.0,,,,,,199304000.0,711997000.0,,-52250000.0,,1017566000.0,127001000.0,161625000.0,14069888000.0,,60140000.0,855159000.0,,,,-22158000.0,,191088216.0,-601636000.0,,,2053812000.0,,,,,,,,,,,5084314000.0,1472232000.0,,-129376000.0,1462894000.0,0.66,23624000.0,,,581747000.0,,,,,,,0.0,,,-12754431000.0,-27308000.0,,205223000.0,,,,195000.0,,,,182323000.0,711997000.0,,923433000.0,435819000.0,-306241000.0,,,-184405000.0,,193987983.0,,439741000.0,3877477000.0,,-326079000.0,20847000.0,,,,,,,6378827000.0,,,,146270000.0,,,-3130797000.0,,,885274000.0,,-760235000.0,,,,,115316000.0,,,2773325000.0,,,-542662000.0,3248030000.0,,,275607000.0,,,,-231674000.0,583607000.0,4285011000.0,,113982000.0,,7903000.0,19148000.0,4833000.0,211436000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,312206000.0,,11169417000.0,,775280000.0,2925975000.0,,,,,4033549000.0,14979790000.0,9415877000.0,,,,,8908703000.0,,,548226000.0,400018000.0,,,,,,,,,,,19013339000.0,,,,-214476000.0,,-1.14,203283000.0,-7604000.0,,,,,,,109623000.0,,-38104000.0,665182000.0,74492000.0,,,,,,154422000.0,846110000.0,,-584393000.0,,996856000.0,-214476000.0,-172034000.0,14044210000.0,,61642000.0,685598000.0,,,,45339000.0,,188883922.0,-255585000.0,,,2091074000.0,,,,,,,,,,,4784581000.0,711997000.0,,-32816000.0,1451033000.0,-1.14,22293000.0,,,600616000.0,,,,,,,0.0,,,-12675697000.0,3476000.0,,79054000.0,,,,195000.0,,,,189822000.0,846110000.0,,983468000.0,396240000.0,-164654000.0,,,-240889000.0,,188883922.0,,566918000.0,3922831000.0,,77882000.0,-173719000.0,,,,,,,6537458000.0,,,,553095000.0,,,-3151402000.0,,,928123000.0,,134113000.0,,,,,14391000.0,,,2874793000.0,,,-108519000.0,3386056000.0,,,-297776000.0,,,,-89737000.0,15130000.0,4070535000.0,,-125742000.0,,10974000.0,13094000.0,7618000.0,137358000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-394503000.0,77489000.0,,11020950000.0,14062127000.0,148286000.0,1941687000.0,1002199000.0,,3633713000.0,191348533.0,8744358000.0,10203835000.0,6610279000.0,,,92336000.0,13235000.0,9158018000.0,,,365325000.0,265424000.0,7331000.0,,,7640005000.0,9158018000.0,508234000.0,178213000.0,663618000.0,3.47,323859000.0,18948193000.0,1399786000.0,,18948193000.0,303396000.0,,1.64,183958000.0,-9058000.0,,1619725000.0,509116000.0,188625559.0,,66925000.0,108997000.0,4690029000.0,-23669000.0,283229000.0,8281000.0,777485000.0,0.0,,498878000.0,283229000.0,181799000.0,508234000.0,,-279265000.0,148286000.0,839226000.0,303396000.0,197092000.0,14062127000.0,508234000.0,47287000.0,486247000.0,,8744358000.0,1714750000.0,-32897000.0,,182261673.0,-259498000.0,113827000.0,43516000.0,1714750000.0,663618000.0,-802949000.0,26876000.0,11020950000.0,3041177000.0,3149213000.0,,47287000.0,1907449000.0,2607905000.0,4690029000.0,846110000.0,365325000.0,-10281000.0,113827000.0,1.66,-193000.0,551750000.0,-225285000.0,404139000.0,1737732000.0,,,-50837112000.0,674776000.0,,7331000.0,,-766257000.0,-12567828000.0,13235000.0,1064026000.0,94291000.0,,,6252875000.0,182000.0,,210695000.0,10203835000.0,178213000.0,508234000.0,,551750000.0,435087000.0,-236425000.0,-808695000.0,,-265421000.0,,184825329.0,,509116000.0,2780913000.0,3.52,-241041000.0,-262436000.0,,,486247000.0,1616904000.0,35092000.0,-18625000.0,6252875000.0,-1366731000.0,,,342910000.0,-905250000.0,,-3103662000.0,-244106000.0,1075927000.0,1737732000.0,,-158208000.0,-156305000.0,10876634000.0,182000.0,,0.0,,430634000.0,3041177000.0,,6610279000.0,-79143000.0,3149213000.0,-139408000.0,-3103662000.0,46825000.0,3236629000.0,181799000.0,,-481538000.0,300189000.0,3633713000.0,-395217000.0,-150267000.0,,6614000.0,25216000.0,5471000.0,43516000.0,,,,,,,,,,,,,
