,timestamp,annualInterestExpense,annualChangesInAccountReceivables,annualBeginningCashPosition,trailingInterestExpense,annualBasicAverageShares,annualCurrentAssets,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyChangesInAccountReceivables,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualGrossPPE,annualRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,annualBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,trailingResearchAndDevelopment,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,quarterlyNetPPE,annualStockBasedCompensation,quarterlyRepaymentOfDebt,trailingCostOfRevenue,annualCurrentDebt,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,quarterlyEbitda,annualResearchAndDevelopment,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,annualGrossProfit,quarterlyStockBasedCompensation,quarterlyBasicEPS,annualChangeInWorkingCapital,quarterlyOperatingIncome,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualOperatingExpense,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyLongTermDebt,annualCashDividendsPaid,annualPretaxIncome,annualLongTermDebt,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredRevenue,annualNetIncome,annualGoodwill,annualTotalAssets,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,quarterlyBasicAverageShares,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualTotalRevenue,annualPurchaseOfInvestment,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,trailingTotalRevenue,annualEndCashPosition,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,annualNetPPE,annualOperatingIncome,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualChangeInAccountPayable,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualEbitda,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingChangeInAccountPayable,trailingOtherNonCashItems,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
77,1009756800,238000000.0,,3563000000.0,,1733258427.0,42461000000.0,0.0,,,,,25675000000.0,658000000.0,7713000000.0,-488000000.0,,-662000000.0,189000000.0,,-21871000000.0,17197000000.0,38375000000.0,,14248000000.0,3715000000.0,8745000000.0,7047000000.0,,4221000000.0,7430000000.0,,,8440000000.0,-169000000.0,,,4223000000.0,4.45,23614000000.0,2767000000.0,-5660000000.0,4223000000.0,1773103448.0,5883000000.0,,0.0,3230000000.0,54084000000.0,967000000.0,14248000000.0,16504000000.0,,,,11188000000.0,45852000000.0,0.0,2480000000.0,5290000000.0,4304000000.0,,,,,31782000000.0,,,976000000.0,1315000000.0,,,1547000000.0,64699000000.0,30142000000.0,1593000000.0,766000000.0,,8605000000.0,3300000000.0,,,35119000000.0,38375000000.0,,42461000000.0,22487000000.0,337000000.0,22826000000.0,,4.35,7723000000.0,4832000000.0,-21871000000.0,-2101000000.0,-1161000000.0,15963000000.0,-966000000.0,10953000000.0,15963000000.0,10362000000.0,,8440000000.0,,7723000000.0,,88313000000.0,,45852000000.0,88313000000.0,10362000000.0,14081000000.0,4221000000.0,63000000.0,,2615000000.0,,12024000000.0,,,,738000000.0,,29580000000.0,23614000000.0,2333000000.0,-6106000000.0,,4304000000.0,2333000000.0,2039000000.0,,4820000000.0,85866000000.0,-778000000.0,30142000000.0,1593000000.0,,-5309000000.0,,2333000000.0,,-1005000000.0,,6330000000.0,6330000000.0,-62000000.0,-241000000.0,16504000000.0,9295000000.0,63000000.0,1278000000.0,1896000000.0,,1165000000.0,14265000000.0,6330000000.0,29580000000.0,,6393000000.0,54000000.0,,7047000000.0,11188000000.0,35119000000.0,14115000000.0,0.0,-3906000000.0,64699000000.0,2731000000.0,,,12024000000.0,1278000000.0,-662000000.0,6393000000.0,,-655000000.0,25675000000.0,6330000000.0,,,,,,,,,,,,,,,,,,
78,1017532800,,,,,,,94000000.0,,,,,,,,-1435000000.0,,-881000000.0,67000000.0,,,,,,14444000000.0,6330000000.0,6436000000.0,17606000000.0,,,5253000000.0,,,,-140000000.0,1753000000.0,,,,23051000000.0,,,,,4053000000.0,,,,,499000000.0,,16629000000.0,,,,,,,2350000000.0,,,,,,,,,0.69,,1183000000.0,,,1200000000.0,,31037000000.0,,424000000.0,,,1691000000.0,,,30084000000.0,39375000000.0,,37385000000.0,,,18551000000.0,,,,2655000000.0,-22746000000.0,-1111000000.0,-3678000000.0,16665000000.0,,,,,,4235000000.0,,,,,,45671000000.0,83056000000.0,9563000000.0,12115000000.0,,134000000.0,1718400000.0,-2497000000.0,,13256000000.0,,,,,,29921000000.0,,1192000000.0,,,4407000000.0,1192000000.0,538000000.0,,,,,,,,,,1192000000.0,,-1457000000.0,,,3833000000.0,-273000000.0,-241000000.0,,,,,,,1167000000.0,,3833000000.0,,,3967000000.0,30000000.0,,,8243000000.0,,,0.0,,60005000000.0,1544000000.0,,0.68,,1786000000.0,,,,,27256000000.0,,,,,,,,,,,,,,,,,,,
79,1025395200,,,,,,,84000000.0,,,,,,,,-1525000000.0,,-793000000.0,163000000.0,,,,,,14520000000.0,3833000000.0,7270000000.0,19403000000.0,,,6486000000.0,,,,-132000000.0,1730400000.0,,,,21395000000.0,,,,,5288000000.0,,,,,150000000.0,,14712000000.0,,,,,,,2318000000.0,,,,,,,,,0.03,,784000000.0,,,1198000000.0,,30742000000.0,,1140000000.0,,,595000000.0,,,32597000000.0,36379000000.0,,36723000000.0,,,19651000000.0,,,,2701000000.0,-21667000000.0,-950000000.0,-2164000000.0,16270000000.0,,,,,,3623000000.0,,,,,,47488000000.0,84211000000.0,9769000000.0,12381000000.0,,114000000.0,1705000000.0,-380000000.0,,13949000000.0,,,,,,30219000000.0,,56000000.0,,,3842000000.0,445000000.0,-156000000.0,,,,,,,,,,56000000.0,,-1061000000.0,,,3453000000.0,-142000000.0,-256000000.0,,,,,,,1534000000.0,,3453000000.0,,,3567000000.0,33000000.0,,,9571000000.0,,,0.0,,62816000000.0,1751000000.0,,0.03,,1729000000.0,,,,,31047000000.0,,,,,,,,,,,,,,,,,,,
80,1033344000,,,,,,,83000000.0,,,,,,,,-367000000.0,,-811000000.0,213000000.0,,,,,,14572000000.0,3453000000.0,7323000000.0,18435000000.0,,,5200000000.0,,,,-148000000.0,1711700000.0,,,,22092000000.0,,,,,3987000000.0,,,,,710000000.0,,14451000000.0,,,,,,,3204000000.0,,,,,,,,,0.78,,2123000000.0,,,1213000000.0,,31653000000.0,,867000000.0,,,2404000000.0,,,30239000000.0,36056000000.0,,37316000000.0,,,19821000000.0,,,,3471000000.0,-21605000000.0,-790000000.0,-889000000.0,17773000000.0,,,,,,3833000000.0,,,,,,46640000000.0,83956000000.0,9748000000.0,12498000000.0,,6000000.0,1690500000.0,1763000000.0,,13852000000.0,,,,,,31625000000.0,,1313000000.0,,,3424000000.0,1694000000.0,315000000.0,,,,,,,,,,1313000000.0,,-786000000.0,,,5216000000.0,-61000000.0,-254000000.0,,,,,,,1081000000.0,,5216000000.0,,,5222000000.0,34000000.0,,,7971000000.0,,,0.0,,61864000000.0,2681000000.0,,0.76,,1717000000.0,,,,,30472000000.0,,,,,,,,,,,,,,,,,,,
81,1041292800,145000000.0,,6330000000.0,,1703244345.0,41652000000.0,0.0,,,,,31401000000.0,-67000000.0,3579000000.0,240000000.0,,-3418000000.0,742000000.0,,-21643000000.0,18738000000.0,36083000000.0,,14858000000.0,5216000000.0,9191000000.0,7630000000.0,,6413000000.0,6644000000.0,,,9200000000.0,-177000000.0,,,5276000000.0,2.1,22782000000.0,-948000000.0,-4753000000.0,5276000000.0,1730941054.0,5440000000.0,,0.0,2190000000.0,50902000000.0,801000000.0,14858000000.0,14440000000.0,,,,6031000000.0,54832000000.0,0.0,3144000000.0,4750000000.0,3148000000.0,,,,,30284000000.0,,,3077000000.0,2547000000.0,,,1204000000.0,73702000000.0,31555000000.0,1450000000.0,646000000.0,,8313000000.0,2712000000.0,,,34550000000.0,36083000000.0,,41652000000.0,23488000000.0,793000000.0,23684000000.0,,2.06,5334000000.0,4239000000.0,-21643000000.0,-1902000000.0,-534000000.0,19986000000.0,-1005000000.0,7524000000.0,19986000000.0,11362000000.0,,9200000000.0,,3579000000.0,,96484000000.0,,54832000000.0,96484000000.0,11362000000.0,14493000000.0,6413000000.0,593000000.0,,166000000.0,,17716000000.0,,,,1185000000.0,,39152000000.0,22782000000.0,1018000000.0,-6897000000.0,,3148000000.0,1911000000.0,213000000.0,,4379000000.0,81186000000.0,-1582000000.0,31555000000.0,1450000000.0,,-7265000000.0,,1018000000.0,,-3593000000.0,,5382000000.0,5382000000.0,-1106000000.0,-254000000.0,14440000000.0,6796000000.0,593000000.0,4677000000.0,873000000.0,,597000000.0,13066000000.0,5382000000.0,39152000000.0,,5975000000.0,48000000.0,,7630000000.0,6031000000.0,34550000000.0,11175000000.0,0.0,-3087000000.0,73702000000.0,2337000000.0,,,17716000000.0,4677000000.0,-3418000000.0,5975000000.0,,-597000000.0,31401000000.0,5382000000.0,,,,,,,,,,,,,,,,,,
82,1049068800,,,,,,,212000000.0,,,,,,,,,,-3079000000.0,703000000.0,,,,,,15257000000.0,5382000000.0,7233000000.0,21346000000.0,,,5410000000.0,,,,-136000000.0,1758500000.0,,,,24573000000.0,,,,,4215000000.0,,,,,594000000.0,,14363000000.0,,,,,,,2939000000.0,,,,,305000000.0,,,,0.8,,1823000000.0,,,1195000000.0,,32314000000.0,,-228000000.0,,,1981000000.0,,,31786000000.0,36261000000.0,,39737000000.0,,,20065000000.0,,,,2153000000.0,-21898000000.0,-658000000.0,-689000000.0,20036000000.0,,,,,,4673000000.0,,,,,,55983000000.0,95720000000.0,11099000000.0,12832000000.0,,1382000000.0,1725300000.0,-1187000000.0,,19325000000.0,,,,,,39361000000.0,,1384000000.0,,,3318000000.0,1387000000.0,198000000.0,,,,,,,,,,1384000000.0,,-2675000000.0,,,4195000000.0,-1436000000.0,-259000000.0,,,,,,,1116000000.0,,4195000000.0,,,5577000000.0,40000000.0,,,5767000000.0,,,0.0,,71147000000.0,1495000000.0,,0.79,,6394000000.0,,,,,35226000000.0,,,,,,,,,,,,,,,,,,,
83,1056931200,,,,,,,218000000.0,,,,,,,,,,-2599000000.0,2468000000.0,,,,,,15413000000.0,4195000000.0,7998000000.0,22008000000.0,,,5686000000.0,,,,-161000000.0,1763700000.0,,,,26573000000.0,,,,,4460000000.0,,,,,741000000.0,,14560000000.0,,,,,,,3488000000.0,,,,,-25000000.0,,,,0.99,,2312000000.0,,,1226000000.0,,33699000000.0,,856000000.0,,,2466000000.0,,,31511000000.0,36705000000.0,,39795000000.0,,,21631000000.0,,,,3656000000.0,-22145000000.0,-1015000000.0,-2442000000.0,18972000000.0,,,,,,4630000000.0,,,,,,57143000000.0,96938000000.0,10684000000.0,13633000000.0,,979000000.0,1729800000.0,647000000.0,,19882000000.0,,,,,,38854000000.0,,1705000000.0,,,3361000000.0,1725000000.0,195000000.0,,,,,,,,,,1705000000.0,,-633000000.0,,,4842000000.0,-1885000000.0,-277000000.0,,,,,,,1176000000.0,,4842000000.0,,,5821000000.0,41000000.0,,,4873000000.0,,,0.0,,70365000000.0,2641000000.0,,0.97,,7042000000.0,,,,,35541000000.0,,,,,,,,,,,,,,,,,,,
84,1064880000,,,,,,,209000000.0,,,,,,,,,,-2477000000.0,2578000000.0,,,,,,15674000000.0,4842000000.0,7812000000.0,22178000000.0,,,5610000000.0,,,,-134000000.0,1756400000.0,,,,27326000000.0,,,,,4303000000.0,,,,,764000000.0,,14489000000.0,,,,,,,3379000000.0,,,,,,,,,1.04,,2202000000.0,,,1307000000.0,,35197000000.0,,947000000.0,,,2549000000.0,,,32596000000.0,36721000000.0,,40566000000.0,,,21522000000.0,,,,3844000000.0,-22232000000.0,-770000000.0,-2139000000.0,17089000000.0,,,,,,4483000000.0,,,,,,56624000000.0,97190000000.0,10998000000.0,13710000000.0,,720000000.0,1722600000.0,609000000.0,,20179000000.0,,,,,,37268000000.0,,1785000000.0,,,3282000000.0,1785000000.0,380000000.0,,,,,,,,,,1785000000.0,,-1208000000.0,,,5451000000.0,-2297000000.0,-275000000.0,,,,,,,1177000000.0,,5451000000.0,,,6171000000.0,33000000.0,,,5935000000.0,,,0.0,,69864000000.0,3074000000.0,,1.02,,7325000000.0,,,,,34810000000.0,,,,,,,,,,,,,,,,,,,
85,1072828800,145000000.0,,5382000000.0,,1721588628.0,44998000000.0,336000000.0,,,,,32987000000.0,1126000000.0,7583000000.0,-2612000000.0,,-1896000000.0,1274000000.0,,-22433000000.0,17852000000.0,37122000000.0,,16269000000.0,5451000000.0,9975000000.0,8460000000.0,,7156000000.0,6223000000.0,,,9146000000.0,-150000000.0,,,6492000000.0,4.4,27864000000.0,1908000000.0,-4393000000.0,6492000000.0,1756090689.0,4874000000.0,,336000000.0,3261000000.0,56113000000.0,1162000000.0,16269000000.0,14689000000.0,,,,6646000000.0,59459000000.0,0.0,4984000000.0,5077000000.0,2942000000.0,,,,,33018000000.0,,,1354000000.0,3752000000.0,,,1349000000.0,76593000000.0,37525000000.0,1834000000.0,-221000000.0,,10014000000.0,3878000000.0,,,37900000000.0,37122000000.0,,44998000000.0,22929000000.0,293000000.0,25913000000.0,,4.32,7613000000.0,4754000000.0,-22433000000.0,-1950000000.0,-2528000000.0,16986000000.0,-1085000000.0,10874000000.0,16986000000.0,11340000000.0,,9146000000.0,,7583000000.0,,104457000000.0,,59459000000.0,104457000000.0,11340000000.0,15938000000.0,7156000000.0,357000000.0,,1839000000.0,,19873000000.0,,,,7023000000.0,,38693000000.0,27864000000.0,2709000000.0,-5122000000.0,,2942000000.0,2716000000.0,157000000.0,,4701000000.0,89131000000.0,-6471000000.0,37525000000.0,1834000000.0,,-7798000000.0,,2709000000.0,,-606000000.0,,7290000000.0,7290000000.0,-853000000.0,-274000000.0,14689000000.0,10089000000.0,357000000.0,7495000000.0,930000000.0,,1232000000.0,14407000000.0,7290000000.0,38693000000.0,,7647000000.0,31000000.0,,8460000000.0,6646000000.0,37900000000.0,14790000000.0,0.0,-3232000000.0,76593000000.0,2804000000.0,,,19873000000.0,7495000000.0,-1896000000.0,7647000000.0,,-581000000.0,32987000000.0,7290000000.0,,,,,,,,,,,,,,,,,,
86,1080691200,,,,,,,313000000.0,,,,,,,,-1246000000.0,,-1793000000.0,1462000000.0,,,,,,16951000000.0,7290000000.0,8009000000.0,22745000000.0,,,5851000000.0,,,,-155000000.0,1730100000.0,,,,28185000000.0,,,,,4484000000.0,,,,,687000000.0,,14612000000.0,,,,,,,3340000000.0,,,,,,,,,0.95,,2158000000.0,,,1367000000.0,,38733000000.0,,947000000.0,,,2290000000.0,,,35385000000.0,37188000000.0,,42619000000.0,,,22250000000.0,,,,3592000000.0,-22576000000.0,-771000000.0,-1710000000.0,16098000000.0,,,,,,5072000000.0,,,,,,59206000000.0,101825000000.0,10884000000.0,14241000000.0,,1051000000.0,1691700000.0,160000000.0,,22157000000.0,,,,,,38255000000.0,,1602000000.0,,,3049000000.0,1603000000.0,167000000.0,,,,,,,,,,1602000000.0,,-1707000000.0,,,7450000000.0,-2181000000.0,-271000000.0,,,,,,,1182000000.0,,7450000000.0,,,8501000000.0,35000000.0,,,7568000000.0,,,0.0,,73640000000.0,2821000000.0,,0.93,,7371000000.0,,,,,37223000000.0,,,,,,,,,,,,,,,,,,,
87,1088553600,,,,,,,307000000.0,,,,,,,,-977000000.0,,-1896000000.0,2642000000.0,,,,,,17406000000.0,7450000000.0,8525000000.0,22537000000.0,,,6058000000.0,,,,-176000000.0,1713400000.0,,,,28830000000.0,,,,,4632000000.0,,,,,853000000.0,,14569000000.0,,,,,,,3594000000.0,,,,,,,,,1.18,,2467000000.0,,,1426000000.0,,40309000000.0,,767000000.0,,,2843000000.0,,,34357000000.0,36812000000.0,,41409000000.0,,,23153000000.0,,,,3813000000.0,-22243000000.0,-635000000.0,-2510000000.0,14421000000.0,,,,,,0.0,,,,,,58173000000.0,99582000000.0,10807000000.0,14628000000.0,,478000000.0,1679600000.0,265000000.0,,21974000000.0,,,,,,36395000000.0,,1988000000.0,,,3182000000.0,1990000000.0,368000000.0,,,,,,,,,,1988000000.0,,-932000000.0,,,7715000000.0,-2004000000.0,-303000000.0,,,,,,,1127000000.0,,7715000000.0,,,8193000000.0,33000000.0,,,7505000000.0,,,0.0,,70752000000.0,3178000000.0,,1.16,,8055000000.0,,,,,35549000000.0,,,,,,,,,,,,,,,,,,,
88,1096502400,,,,,,,306000000.0,,,,,,,,-985000000.0,,-1564000000.0,1988000000.0,,,,,,17691000000.0,7715000000.0,8646000000.0,22445000000.0,,,6397000000.0,,,,-178000000.0,1700400000.0,,,,29702000000.0,,,,,4978000000.0,,,,,731000000.0,,14608000000.0,,,,,,,3410000000.0,,,,,,,,,1.08,,2249000000.0,,,1419000000.0,,41829000000.0,,1022000000.0,,,2531000000.0,,,35167000000.0,37156000000.0,,42430000000.0,,,23429000000.0,,,,3871000000.0,-22548000000.0,-841000000.0,-1452000000.0,13524000000.0,,,,,,4295000000.0,,,,,,58246000000.0,100676000000.0,10829000000.0,14783000000.0,,493000000.0,1669600000.0,1463000000.0,,22283000000.0,,,,,,35807000000.0,,1800000000.0,,,3331000000.0,1800000000.0,266000000.0,,,,,,,,,,1800000000.0,,-1080000000.0,,,9178000000.0,-1898000000.0,-300000000.0,,,,,,,1161000000.0,,9178000000.0,,,9671000000.0,32000000.0,,,8427000000.0,,,0.0,,70974000000.0,3030000000.0,,1.06,,8172000000.0,,,,,35466000000.0,,,,,,,,,,,,,,,,,,,
89,1104451200,139000000.0,,7290000000.0,,1674959086.0,46970000000.0,-20394000000.0,,,,,20394000000.0,2081000000.0,8430000000.0,,,-2061000000.0,2738000000.0,,-21210000000.0,19384000000.0,36385000000.0,-4538000000.0,18355000000.0,9178000000.0,10852000000.0,9444000000.0,,6548000000.0,6751000000.0,,,0.0,-179000000.0,,,7175000000.0,5.03,29747000000.0,2441000000.0,-5056000000.0,7175000000.0,1708872279.0,5290000000.0,,-20394000000.0,3580000000.0,60261000000.0,1309000000.0,18355000000.0,15175000000.0,,,,8099000000.0,62213000000.0,0.0,6738000000.0,5673000000.0,3316000000.0,,,,,36032000000.0,,,362000000.0,4101000000.0,-1738000000.0,,1461000000.0,79436000000.0,44525000000.0,1879000000.0,-2374000000.0,2222000000.0,10350000000.0,4364000000.0,,,39798000000.0,36385000000.0,,46970000000.0,25057000000.0,-291000000.0,27461000000.0,,4.93,8448000000.0,4130000000.0,-21210000000.0,-2809000000.0,-1947000000.0,14828000000.0,-1174000000.0,12028000000.0,14828000000.0,12335000000.0,,0.0,2222000000.0,8430000000.0,8437000000.0,109183000000.0,,62213000000.0,109183000000.0,12335000000.0,16609000000.0,6548000000.0,517000000.0,,553000000.0,,2034000000.0,20000000.0,,5468000000.0,8830000000.0,,39638000000.0,29747000000.0,3040000000.0,-5346000000.0,8437000000.0,3316000000.0,3055000000.0,430000000.0,,4915000000.0,96293000000.0,-8718000000.0,44525000000.0,1879000000.0,,-7619000000.0,,3040000000.0,,-1627000000.0,,10053000000.0,10053000000.0,-2635000000.0,-300000000.0,15175000000.0,10975000000.0,517000000.0,1789000000.0,1192000000.0,,1445000000.0,15406000000.0,10053000000.0,39638000000.0,,10570000000.0,39000000.0,411000000.0,9444000000.0,8099000000.0,39798000000.0,17082000000.0,0.0,,79436000000.0,1321000000.0,5468000000.0,,2034000000.0,1789000000.0,-2061000000.0,10570000000.0,,0.0,20394000000.0,10053000000.0,,,,,,,,,,,,,,,,,,
90,1112227200,,,,,,,0.0,,,,,,,,,,-2163000000.0,1111000000.0,,,,,,27296000000.0,10053000000.0,8254000000.0,23655000000.0,,,6392000000.0,,,,0.0,1660600000.0,,,,29920000000.0,,,,,4933000000.0,,,,,603000000.0,,14708000000.0,,-1649000000.0,,,,,3341000000.0,,,286000000.0,,,,,286000000.0,0.86,,1862000000.0,,,1459000000.0,,39219000000.0,,-887000000.0,,,2010000000.0,-242000000.0,,33822000000.0,35506000000.0,,41343000000.0,,,22908000000.0,,,,2078000000.0,-20798000000.0,-956000000.0,-2587000000.0,17083000000.0,,,,,,0.0,,,,,,63556000000.0,104899000000.0,11246000000.0,14654000000.0,,14000000.0,1628700000.0,-1416000000.0,,8478000000.0,,,6938000000.0,,,41157000000.0,,1402000000.0,,8593000000.0,3417000000.0,1407000000.0,197000000.0,,,,,,,,,,1402000000.0,,-680000000.0,,,8637000000.0,-593000000.0,-294000000.0,,,,,,,1282000000.0,,8637000000.0,,,8651000000.0,49000000.0,,,6329000000.0,,,0.0,,74979000000.0,1122000000.0,,0.84,,1739000000.0,,,,,9799000000.0,,,,,,,,,,,,,,,,,,,
91,1120089600,,,,,,,0.0,,,,,,,,,,-2324000000.0,881000000.0,,,,,,27725000000.0,8637000000.0,8775000000.0,22233000000.0,,,7974000000.0,,,,0.0,1627900000.0,,,,30125000000.0,,,,,6497000000.0,,,,,882000000.0,,14212000000.0,,-363000000.0,,,,,4138000000.0,,,259000000.0,,,,,259000000.0,1.14,,801000000.0,,,1477000000.0,,40717000000.0,,841000000.0,,,2733000000.0,-880000000.0,,32197000000.0,34648000000.0,,40510000000.0,,,22270000000.0,,,,3128000000.0,-20436000000.0,-1070000000.0,-1344000000.0,17584000000.0,,,,,,0.0,,,,,,62878000000.0,103388000000.0,11639000000.0,13495000000.0,,11000000.0,1603900000.0,11000000.0,,8326000000.0,,,7029000000.0,,,41066000000.0,,1829000000.0,,9165000000.0,3248000000.0,1851000000.0,1999000000.0,,,,,,,,,,1829000000.0,,-1338000000.0,,,8648000000.0,-755000000.0,-321000000.0,,,,,,,1338000000.0,,8648000000.0,,,8659000000.0,67000000.0,,,6134000000.0,,,0.0,,73263000000.0,2058000000.0,,1.12,,1801000000.0,,,,,9198000000.0,,,,,,,,,,,,,,,,,,,
92,1128038400,,,,,,,0.0,,,,,,,,,,-2211000000.0,1132000000.0,,,,,,28191000000.0,8648000000.0,8738000000.0,22016000000.0,,,6079000000.0,,,,-198000000.0,1617200000.0,,,,30235000000.0,,,,,4632000000.0,,,,,1399000000.0,,14042000000.0,,,,,,,3898000000.0,,,,,,,,,0.95,,2659000000.0,,,1447000000.0,,41897000000.0,,1327000000.0,,,2915000000.0,,,29964000000.0,34334000000.0,,39143000000.0,,,21529000000.0,,,,4280000000.0,-20292000000.0,-429000000.0,-3712000000.0,17372000000.0,,,,,,3898000000.0,,,,,,61866000000.0,101009000000.0,10890000000.0,12791000000.0,,2000000.0,1591300000.0,-396000000.0,,23438000000.0,,,,,,40810000000.0,,1516000000.0,,,3290000000.0,1516000000.0,312000000.0,,,,,,,,,,1516000000.0,,-974000000.0,,,8252000000.0,-1070000000.0,-319000000.0,,,,,,,1239000000.0,,8252000000.0,,,8254000000.0,56000000.0,,,4050000000.0,,,0.0,,70774000000.0,3851000000.0,,0.94,,11061000000.0,,,,,36763000000.0,,,,,,,,,,,,,,,,,,,
