date,trailingDeferredIncomeTax,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,quarterlySaleOfInvestment,trailingChangesInAccountReceivables,quarterlyBasicEPS,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualSellingGeneralAndAdministration,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyChangeInInventory,trailingGrossProfit,quarterlyOperatingExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualCapitalStock,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,trailingFreeCashFlow,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyOperatingIncome,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,annualTotalAssets,annualDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,trailingPurchaseOfInvestment,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualStockholdersEquity,trailingStockBasedCompensation,annualDilutedEPS,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyInventory,trailingSaleOfInvestment,quarterlyDilutedEPS,annualStockBasedCompensation,annualRetainedEarnings,annualBasicAverageShares,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,annualTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualChangeInAccountPayable,annualAccountsPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualEndCashPosition,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetPPE,trailingRepaymentOfDebt,annualOperatingIncome,annualEbitda,quarterlyCapitalStock,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyInterestExpense,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2016-09-30,,,,,,3710000.0,,1.02,,451571000.0,,-68523000.0,-17397000.0,-8181000.0,40490000.0,0.0,-16611000.0,,,,,,,,,,854411000.0,101092000,,,0.0,,,478299000.0,516994000.0,-13750000.0,-3426000.0,,,,8086000.0,,395925000.0,,,,,0.0,,,395925000.0,57852000.0,,451380000.0,-31474000.0,982469000.0,,,1539255000.0,,,19807000.0,0.0,76679000.0,451571000.0,,446024000.0,-2423000.0,,,,,-10305000.0,,-64574000.0,,,,,604162000,82374000,,,,,,,,,,,49605000.0,,89726000.0,,,-27854000.0,,56872000,56872000,,,,,,,,,,0.0,15603000.0,,,,,,125863000.0,114954000.0,,35985000.0,337562000.0,,,-5695000.0,,253350000.0,,0.98,,,,,,,,356298000.0,,532597000.0,,516994000.0,,,,,,,-19887000.0,,,,,,,,18718000.0,,,544848000.0,,,,,91000.0,73328000.0,,,,,-7155000.0,55983000.0,,-3924000.0,1751815000.0,56872000,65408000.0,769346000.0,-49786000.0,,137413000.0,897404000.0,39300000.0,,,,,,,,,,,,,,,,
2016-12-31,,3357000.0,-17652000.0,,,3541000.0,,0.71,,678457000.0,-233725000.0,-84122000.0,-205515000.0,-11934000.0,41261000.0,13349000.0,46746000.0,1476236000.0,,,136469000.0,-247208000.0,,714337000.0,,,664070000.0,60783000,143086000.0,0.0,0.0,-945000.0,,422809000.0,357246000.0,-16009000.0,2516000.0,275023000.0,67892000.0,-50221000.0,-5156000.0,,362026000.0,-56151000.0,,500457000.0,13494000.0,0.0,91000.0,,362026000.0,55539000.0,2.58,399011000.0,-5699000.0,714337000.0,,69753000.0,1558589000.0,249936000.0,,23951000.0,-4292000.0,62136000.0,444732000.0,1707340000.0,410964000.0,3727000.0,759708000.0,28324000.0,13349000.0,143086000.0,-15202000.0,-8692000.0,-220590000.0,,,9801000.0,809975000.0,531329000,60783000,225042000.0,143086000.0,82727000.0,-233725000.0,,,289354000.0,1476236000.0,13494000.0,-17080000.0,89833000.0,,76799000.0,334165000.0,-78438000.0,-159748000.0,212839000.0,38185000,38185000,-57861000.0,,,1474045000.0,56097000.0,643000.0,,,31355000.0,0.0,10880000.0,,664070000.0,,2.55,,108520000.0,114954000.0,72397000.0,31199000.0,275023000.0,114954000.0,18132000.0,1353000.0,,249936000.0,,0.69,8890000.0,1558589000.0,55412000.0,,643000.0,31199000.0,,334165000.0,2207797000.0,368126000.0,,357246000.0,275263000.0,13443000.0,41261000.0,,,410964000.0,-18853000.0,357246000.0,63553000.0,10880000.0,-134714000.0,368126000.0,,,18995000.0,399011000.0,-18265000.0,516994000.0,444732000.0,,231104000.0,231104000.0,91000.0,82727000.0,76799000.0,0.0,678457000.0,357246000.0,-56000.0,53769000.0,,2686000.0,1474045000.0,38185000,63553000.0,759708000.0,51917000.0,-84122000.0,136469000.0,809975000.0,74631000.0,,,,,,,,,,,,,,,,
2017-03-31,,,,,,4188000.0,,0.52,,450607000.0,,-74771000.0,-6816000.0,4522000.0,42076000.0,0.0,-32925000.0,,,,,,,,,,687585000.0,63887000,,,0.0,,,387833000.0,335578000.0,-29056000.0,-125000.0,,,,2340000.0,,341571000.0,,,,,3929000.0,,,341571000.0,54057000.0,,394917000.0,-17830000.0,705839000.0,,,1564291000.0,,,14206000.0,-12600000.0,41695000.0,450607000.0,,411914000.0,3929000.0,,,,,-15928000.0,,-18469000.0,,,,,499099000,46262000,,,,,,,,,,,21327000.0,,82913000.0,,,-21668000.0,,27489000,27489000,,,,,,,,,,0.0,11759000.0,,,,,,111266000.0,114954000.0,,28838000.0,253359000.0,,,-4567000.0,,251947000.0,,0.51,,,,,,,,329001000.0,,347337000.0,,335578000.0,,,,,,,-18987000.0,,,,,,,,17625000.0,,,357246000.0,,,,,91000.0,99482000.0,,,,,-4716000.0,52678000.0,,3269000.0,1494416000.0,27489000,61678000.0,788577000.0,0.0,,161338000.0,806831000.0,5399000.0,,,,,,,,,,,,,,,,
2017-06-30,,,,,,3553000.0,,0.79,,450707000.0,,-74743000.0,-15319000.0,868000.0,37846000.0,0.0,-13000.0,,,,,,,,,,699570000.0,64739000,,,0.0,,,428580000.0,345102000.0,-20765000.0,-4232000.0,,,,6366000.0,,363841000.0,,,,,3652000.0,,,363841000.0,54839000.0,,400502000.0,-46665000.0,720299000.0,,,1587277000.0,,,19967000.0,-12495000.0,62008000.0,450707000.0,,407073000.0,3652000.0,,,,,-11823000.0,,-31408000.0,,,,,550101000,64739000,,,,,,,,,,,62702000.0,,83014000.0,,,9524000.0,,42041000,42041000,,,,,,,,,,0.0,7982000.0,,,,,,121521000.0,114954000.0,,35010000.0,262123000.0,,,-2731000.0,,246658000.0,,0.77,,,,,,,,324059000.0,,353084000.0,,345102000.0,,,,,,,-19055000.0,,,,,,,,17455000.0,,,335578000.0,,,,,91000.0,100533000.0,,,,,0.0,52929000.0,,-6081000.0,1507145000.0,42041000,59802000.0,786846000.0,0.0,,161383000.0,807575000.0,50879000.0,,,,,,,,,,,,,,,,
2017-09-30,,,,,,3528000.0,,0.79,,449555000.0,,-69233000.0,-25700000.0,1321000.0,41638000.0,0.0,6849000.0,,,,,,,,,,717523000.0,64362000,,,0.0,,,442866000.0,363769000.0,-17864000.0,3451000.0,,,,-3667000.0,,378504000.0,,,,,6912000.0,,,378504000.0,54834000.0,,419825000.0,-7765000.0,749229000.0,,,1609926000.0,,,21518000.0,-6650000.0,63190000.0,449555000.0,,409983000.0,6912000.0,,,,,-11214000.0,,-43906000.0,,,,,563698000,64362000,,,,,,,,,,,71777000.0,,93464000.0,,,18667000.0,,41672000,41672000,,,,,,,,,,0.0,7983000.0,,,,,,120832000.0,114954000.0,,37725000.0,276486000.0,,,-1172000.0,,252470000.0,,0.76,,,,,,,,316519000.0,,371752000.0,,363769000.0,,,,,,,-19023000.0,,,,,,,,17445000.0,,,345102000.0,,,,,91000.0,101701000.0,,,,,-3528000.0,52873000.0,,-2303000.0,1547331000.0,41672000,68904000.0,798102000.0,0.0,,164689000.0,829808000.0,60563000.0,,,,,,,,,,,,,,,,
2017-12-31,,-103000.0,39213000.0,,,0.0,,0.35,13075000.0,750826000.0,-286239000.0,-66318000.0,-23896000.0,32502000.0,50341000.0,14237000.0,73178000.0,1502538000.0,,,164895000.0,-71731000.0,,777789000.0,,,704596000.0,99120000,129437000.0,0.0,0.0,,,517742000.0,426399000.0,-24279000.0,7740000.0,319189000.0,69153000.0,-60156000.0,2498000.0,,418622000.0,-103226000.0,,502078000.0,12669000.0,4821000.0,91000.0,,418622000.0,55053000.0,2.45,447370000.0,-30966000.0,777789000.0,,136130000.0,1609168000.0,253454000.0,,80439000.0,0.0,98674000.0,464587000.0,1777021000.0,437906000.0,4821000.0,812083000.0,47089000.0,14237000.0,129437000.0,-21191000.0,-31745000.0,-65789000.0,,,7537000.0,885276000.0,666201000,99120000,242399000.0,129437000.0,77840000.0,-286239000.0,,,357246000.0,1502538000.0,12669000.0,-11332000.0,146749000.0,,127116000.0,310790000.0,-76058000.0,62630000.0,265567000.0,18235000,18235000,-91964000.0,,,1589872000.0,54852000.0,,,,,0.0,11847000.0,,704596000.0,,2.36,,148459000.0,114954000.0,71564000.0,33196000.0,319189000.0,114954000.0,11269000.0,-446000.0,,253454000.0,,0.33,19314000.0,1609168000.0,52806000.0,,,33196000.0,,310790000.0,2279099000.0,438246000.0,,426399000.0,302555000.0,6834000.0,50341000.0,,,437906000.0,-18993000.0,426399000.0,67647000.0,11847000.0,-159572000.0,438246000.0,,,19039000.0,447370000.0,-8916000.0,363769000.0,464587000.0,,274483000.0,274483000.0,91000.0,77840000.0,127116000.0,,750826000.0,426399000.0,-3088000.0,52722000.0,13075000.0,5012000.0,1589872000.0,18235000,67647000.0,812083000.0,0.0,-66318000.0,164895000.0,885276000.0,125558000.0,,,,,,,,,,,,,,,,
2018-03-31,,,,,,7781000.0,,0.66,,508476000.0,,-55474000.0,-17386000.0,10062000.0,62253000.0,,-67266000.0,,,,,,,,,,799128000.0,58990000,,,,,,469938000.0,421484000.0,-42471000.0,2179000.0,,,,-6624000.0,,410948000.0,,,,,-13644000.0,,,410948000.0,55959000.0,,734448000.0,-9094000.0,833801000.0,,,1611864000.0,,,24658000.0,-33061000.0,60197000.0,508476000.0,,241093000.0,6761000.0,,,,,-12652000.0,,29961000.0,,,,,616219000,58990000,,,,,,,,,,,-1113000.0,,133818000.0,,,-4915000.0,,35539000,35539000,,,,,,,,,,,8615000.0,,,,,,146281000.0,187423000.0,,54014000.0,309536000.0,,,1207000.0,,282983000.0,,0.64,,,,,,,,107275000.0,,430099000.0,,421484000.0,,,,,,,-19801000.0,,,,,,,,18907000.0,,,426399000.0,,,,,91000.0,362659000.0,,,,,-4539000.0,53997000.0,,-8589000.0,1774669000.0,35539000,100601000.0,940868000.0,,,144368000.0,975541000.0,-13765000.0,,,,,,,,,,,,,,,,
2018-06-30,,,,,,183000.0,,0.92,,503452000.0,,-75460000.0,-18437000.0,-7039000.0,58920000.0,,-27460000.0,,,,,,,,,,803534000.0,82764000,,,,,,535641000.0,402031000.0,-15777000.0,-1139000.0,,,,-10119000.0,,452877000.0,,,,,0.0,,,452877000.0,56713000.0,,447054000.0,-505083000.0,815039000.0,,,1642535000.0,,,20638000.0,0.0,71599000.0,503452000.0,,495775000.0,6506000.0,,,,,-15777000.0,,-38946000.0,,,,,704190000,82764000,,,,,,,,,,,53046000.0,,125250000.0,,,-19453000.0,,50961000,50961000,,,,,,,,,,,8200000.0,,,,,,168549000.0,187423000.0,,50180000.0,290653000.0,,,-11165000.0,,283730000.0,,0.9,,,,,,,,370525000.0,,410231000.0,,402031000.0,,,,,,,-20290000.0,,,,,,,,21235000.0,,,421484000.0,,,,,91000.0,97481000.0,,,,,-183000.0,55608000.0,,1814000.0,1746363000.0,50961000,95887000.0,931324000.0,,,144562000.0,942829000.0,37269000.0,,,,,,,,,,,,,,,,
2018-09-30,,,,,,3572000.0,,0.96,,496704000.0,,-82555000.0,-12399000.0,-3681000.0,52843000.0,,-21636000.0,,,,,,,,,,832134000.0,103366000,,,,,,517855000.0,390066000.0,-16990000.0,-4861000.0,,,,-10122000.0,,437180000.0,,,,,0.0,,,437180000.0,56704000.0,,428260000.0,-20164000.0,826315000.0,,,1675376000.0,,,20547000.0,0.0,73693000.0,496704000.0,,485843000.0,7044000.0,,,,,-13864000.0,,-49825000.0,,,,,675312000,80675000,,,,,,,,,,,61917000.0,,120076000.0,,,-11965000.0,,53146000,53146000,,,,,,,,,,,11388000.0,,,,,,157457000.0,187423000.0,,57175000.0,292962000.0,,,-6982000.0,,289291000.0,,0.94,,,,,,,,365767000.0,,401454000.0,,390066000.0,,,,,,,-20304000.0,,,,,,,,22691000.0,,,402031000.0,,,,,91000.0,82455000.0,,,,,-6698000.0,55603000.0,,-7570000.0,1746237000.0,53146000,91957000.0,919922000.0,0.0,,143838000.0,914103000.0,48053000.0,,,,,,,,,,,,,,,,
2018-12-31,,-10453000.0,-14929000.0,,,0.0,,-0.32,6674000.0,787534000.0,-322999000.0,-79934000.0,-21343000.0,-14271000.0,47617000.0,15810000.0,44478000.0,1733322000.0,,,144112000.0,-69565000.0,,799237000.0,,,781867000.0,89117000,121887000.0,,,-7243000.0,,521434000.0,386911000.0,-33523000.0,-5343000.0,322583000.0,-39488000.0,-70371000.0,-6506000.0,,432317000.0,-552500000.0,,634140000.0,20104000.0,0.0,91000.0,,432317000.0,56341000.0,2.21,439655000.0,-18159000.0,799237000.0,,97779000.0,1635751000.0,295821000.0,,31936000.0,-5445000.0,14177000.0,464535000.0,2044868000.0,472924000.0,6298000.0,895209000.0,-71884000.0,15810000.0,121887000.0,-28078000.0,-38506000.0,-57904000.0,,,-33371000.0,912579000.0,683287000,89117000,132367000.0,121887000.0,69455000.0,-322999000.0,,,426399000.0,1733322000.0,20104000.0,-11420000.0,88888000.0,,111916000.0,361008000.0,-80581000.0,-3155000.0,219666000.0,-17759000,-17759000,-108761000.0,,,1694446000.0,56476000.0,18236000.0,,,-13644000.0,,11346000.0,,781867000.0,,2.16,,161853000.0,196573000.0,83003000.0,53282000.0,322583000.0,196573000.0,11536000.0,-74940000.0,,295821000.0,,-0.32,26609000.0,1635751000.0,55170000.0,,18236000.0,53282000.0,,361008000.0,2679008000.0,398257000.0,,386911000.0,202738000.0,-9164000.0,47617000.0,,,472924000.0,-20186000.0,386911000.0,89989000.0,11346000.0,-116714000.0,398257000.0,,,20170000.0,439655000.0,-91880000.0,390066000.0,464535000.0,,311546000.0,311546000.0,91000.0,69455000.0,111916000.0,,787534000.0,386911000.0,0.0,55453000.0,6674000.0,3892000.0,1694446000.0,-17759000,89989000.0,895209000.0,0.0,-79934000.0,144112000.0,912579000.0,60810000.0,,,,,,,,,,,,,,,,
2019-03-31,,,,,,7444000.0,,0.78,,562934000.0,,-75794000.0,-825000.0,1668000.0,52273000.0,,-89337000.0,,,,,,,,,,811195000.0,88260000,,,,,,476959000.0,310288000.0,-18142000.0,5157000.0,,,,-7271000.0,,408306000.0,,,,,11375000.0,,,408306000.0,56128000.0,,402043000.0,-134455000.0,747682000.0,,,1658879000.0,,,22803000.0,-7500000.0,65805000.0,562934000.0,,541863000.0,5041000.0,,,,,-13765000.0,,-52967000.0,,,,,623623000,68653000,,,,,,,,,,,-8186000.0,,104541000.0,,,-76623000.0,,43002000,43002000,,,,,,,,,,,8038000.0,,,,,,146664000.0,196573000.0,,57390000.0,304770000.0,,,-2848000.0,,304311000.0,,0.77,,,,,,,,356247000.0,,318326000.0,,310288000.0,,,,,,,-20531000.0,,,,,,,,19607000.0,,,386911000.0,,,,,91000.0,45000000.0,,,,,-4321000.0,55436000.0,,-4145000.0,1755101000.0,43002000,86935000.0,1007419000.0,,,160977000.0,943906000.0,-21951000.0,,,,,,,,,,,,,,,,
2019-06-30,,,,,,171000.0,,0.83,,561497000.0,,-81276000.0,0.0,4186000.0,48551000.0,,-2544000.0,,,,,,,,,,834950000.0,74202000,,,,,,469472000.0,360632000.0,-16304000.0,-3551000.0,,,,10356000.0,,395270000.0,,,,,11130000.0,,,395270000.0,55943000.0,,414548000.0,-18000000.0,788183000.0,,,1684675000.0,,,24527000.0,-573000.0,70876000.0,561497000.0,,541600000.0,3593000.0,,,,,-15449000.0,,-13705000.0,,,,,623500000,74202000,,,,,,,,,,,82663000.0,,108512000.0,,,50344000.0,,46349000,46349000,,,,,,,,,,,7733000.0,,,,,,154028000.0,196573000.0,,61571000.0,306497000.0,,,-3326000.0,,292696000.0,,0.83,,,,,,,,348986000.0,,368365000.0,,360632000.0,,,,,,,-20553000.0,,,,,,,,19052000.0,,,310288000.0,,,,,91000.0,59500000.0,,,,,-453000.0,55536000.0,,-4075000.0,1791098000.0,46349000,84482000.0,1002915000.0,,,160363000.0,956148000.0,67214000.0,,,,,,,,,,,,,,,,
2019-09-30,,,,,,3545000.0,,0.79,,563210000.0,,-94961000.0,0.0,-3909000.0,39404000.0,,-20729000.0,,,,,,,,,,845800000.0,69892000,,,,,,449772000.0,320034000.0,-23683000.0,-8215000.0,,,,3690000.0,,379880000.0,,,,,10989000.0,,,379880000.0,55788000.0,,368407000.0,-57000000.0,739129000.0,,,1708213000.0,,,20823000.0,0.0,64913000.0,563210000.0,,522698000.0,1015000.0,,,,,-23570000.0,,-62570000.0,,,,,589934000,69892000,,,,,,,,,,,53551000.0,,100021000.0,,,-40598000.0,,44090000,44090000,,,,,,,,,,,7458000.0,,,,,,140162000.0,196573000.0,,56342000.0,304003000.0,,,-4979000.0,,282997000.0,,0.79,,,,,,,,341724000.0,,327492000.0,,320034000.0,,,,,,,-20552000.0,,,,,,,,19305000.0,,,360632000.0,,,,,91000.0,25000000.0,,,,,-3658000.0,55548000.0,,4239000.0,1736905000.0,44090000,83172000.0,997776000.0,,,154821000.0,891105000.0,29981000.0,,,,,,,,,,,,,,,,
