date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.062288000,,673321000.0,,,,252964000.0,,,,,139447000.0,,719437000.0,,12184000.0,12184000.0,24994000.0,,,53405000.0,,,,,-416841000.0,,-13132000.0,204223000.0,,,10027000.0,,,0.0,,-5495000.0,-34916000.0,836683000.0,,,0.36,3519000.0,,,,,,,37973000.0,6546000.0,,,62729000.0,0.0,-43453000.0,,167926000.0,,,,,,,419842000.0,,143087000.0,,17098000.0,,,,,,,72267000.0,,,,,-12810000.0,,,,,,,,,713189000.0,501389000.0,,649087000.0,9538000.0,,,-16743000.0,,,,,,,,148403000.0,,,,,,650556000.0,,,,,557612000.0,,,,,200545000.0,,,-9613000.0,,,,,,2019080000.0,51306000.0,,1305891000.0,,,212481000.0,,1299643000.0,212728000.0,40080000.0,51306000.0,,,,,,,0.0,,,3755000.0,12184000.0,-47915000.0,0.37,387719000.0,,,0.0,276938000.0,283695000.0,,,,,,,,,,,450011000.0,,345131000.0,,149752000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.070150400,,716900000.0,716900000.0,24000000.0,25100000.0,262600000.0,,190800000.0,458300000.0,1386100000.0,,898600000.0,755200000.0,360800000.0,25100000.0,25100000.0,12184000.0,,,117781000.0,,-50000000.0,912400000.0,,-454100000.0,,-35278000.0,171000000.0,,209500000.0,9384000.0,47300000.0,,0.0,603100000.0,-80030000.0,20000000.0,912400000.0,,,,176412000.0,,-100700000.0,15600000.0,,-454100000.0,-91600000.0,-133715000.0,12357000.0,,,121382000.0,0.0,78243000.0,,178800000.0,,,,,,,458300000.0,,,,36412000.0,0.0,-131300000.0,,,0.0,,139729000.0,1.51,362800000.0,-22200000.0,,12948000.0,262600000.0,,2269600000.0,,,38600000.0,37000000.0,99200000.0,762100000.0,472600000.0,,712700000.0,18347000.0,,20000000.0,-16630000.0,1370800000.0,1.48,178800000.0,,658100000.0,,,177274000.0,-68700000.0,,0.0,25100000.0,295500000.0,658100000.0,,,,,698627000.0,183900000.0,,,25100000.0,209500000.0,199200000.0,1371000000.0,141134000.0,171000000.0,,210800000.0,270000000.0,,2148200000.0,84396000.0,139602649.0,1386100000.0,-64100000.0,210900000.0,302214000.0,,1370800000.0,210900000.0,87195000.0,84396000.0,597600000.0,762100000.0,,142432432.0,448600000.0,65300000.0,0.0,-120600000.0,755200000.0,8897000.0,25100000.0,-42372000.0,,362800000.0,2148200000.0,83400000.0,133893000.0,362900000.0,347500000.0,210800000.0,,,472600000.0,362900000.0,712700000.0,,347500000.0,,,448600000.0,,396413000.0,,180832000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.078012800,,741005000.0,,,,278360000.0,,,,,137357000.0,,838278000.0,,17735000.0,17735000.0,25141000.0,,,51960000.0,,,,,-474718000.0,,-12948000.0,179686000.0,,,9572000.0,,,0.0,,-16051000.0,64094000.0,939310000.0,,,0.27,3966000.0,,,,,,,-10273000.0,17103000.0,,,61384000.0,0.0,-46812000.0,,153577000.0,,,,,,,464592000.0,,141817000.0,,16056000.0,,,,,,,77622000.0,,,,,-7406000.0,,,,,,,,,739552000.0,495824000.0,,632938000.0,16238000.0,,,-19236000.0,,,,,,,,160233000.0,,,,,,669866000.0,,,,,572362000.0,,,,,669866000.0,,,-8982000.0,,,,,,2164405000.0,38106000.0,,1424853000.0,,,221686000.0,,1302804000.0,219256000.0,38106000.0,38106000.0,,,,,,,0.0,,,3340000.0,17735000.0,-12073000.0,0.28,366337000.0,,,0.0,299675000.0,325387000.0,,,,,,,,,,,,,350676000.0,,160302000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.085961600,,727505000.0,,,,312192000.0,,,,,137679000.0,,801233000.0,,16125000.0,16125000.0,17735000.0,,,60563000.0,,,,,-485408000.0,,-14706000.0,142810000.0,,,9695000.0,,,0.0,,-76951000.0,40582000.0,941964000.0,,,0.3,62439000.0,,,,,,,-43785000.0,39560000.0,,,69722000.0,0.0,2018000.0,,166188000.0,,,,,,,456556000.0,,142494000.0,,18713000.0,,,,,,,88186000.0,,,,,-1610000.0,,,,,,,,,741122000.0,448459000.0,,608380000.0,18464000.0,,,-19325000.0,,,,,,,,168652000.0,,,,,,700788000.0,,,,,596164000.0,,,,,204904000.0,,,47733000.0,,,,,,2134181000.0,42853000.0,,1393059000.0,,,231926000.0,,1309168000.0,208998000.0,42853000.0,42853000.0,,,,,,,0.0,,,8809000.0,16125000.0,-14310000.0,0.31,373974000.0,,,0.0,299382000.0,313607000.0,,,,,,,,,,,495884000.0,,364238000.0,,162204000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.093910400,,725940000.0,,,,320041000.0,,,,,136961000.0,,805646000.0,,25909000.0,25909000.0,16125000.0,,,63975000.0,,,,,-490708000.0,,-17478000.0,167766000.0,,,10558000.0,,,0.0,,-15436000.0,36413000.0,945464000.0,,,0.33,42143000.0,,,,,,,-14067000.0,-2617000.0,,,74001000.0,0.0,-21777000.0,,161172000.0,,,,,,,454756000.0,,141687000.0,,19769000.0,,,,,,,92726000.0,,,,,9784000.0,,,,,,,,,774499000.0,449192000.0,,618460000.0,18725000.0,,,-19194000.0,,,,,,,,164963000.0,,,,,,707786000.0,,,,,613544000.0,,,,,211512000.0,,,24665000.0,,,,,,2157898000.0,46196000.0,,1383399000.0,,,239159000.0,,1326246000.0,202703000.0,46196000.0,46196000.0,,,,,,,0.0,,,3559000.0,25909000.0,-16778000.0,0.34,377187000.0,,,0.0,289522000.0,325675000.0,,,,,,,,,,,496274000.0,,374385000.0,,165158000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.101772800,,828100000.0,828100000.0,19200000.0,70300000.0,336000000.0,,349500000.0,486600000.0,1505600000.0,,1007900000.0,889700000.0,404700000.0,70300000.0,70300000.0,25909000.0,,,117303000.0,,33800000.0,989000000.0,,-502400000.0,,-24668000.0,173200000.0,,211200000.0,11174000.0,25100000.0,,0.0,675200000.0,-65362000.0,119600000.0,989000000.0,,,,240952000.0,,-141500000.0,-1700000.0,,-502400000.0,-69800000.0,-110275000.0,-1046000.0,,,127593000.0,0.0,136271000.0,,195100000.0,,,,,,,486600000.0,,,,34462000.0,0.0,-178400000.0,,,0.0,,146166000.0,1.57,350200000.0,45200000.0,,44432000.0,336000000.0,,2526200000.0,,,41000000.0,53000000.0,279700000.0,864000000.0,434100000.0,,772700000.0,18573000.0,,119600000.0,-19145000.0,1448900000.0,1.52,195100000.0,,676200000.0,,,183852000.0,69700000.0,,0.0,70300000.0,332700000.0,676200000.0,,,,,744131000.0,0.0,,,70300000.0,211200000.0,214500000.0,1518300000.0,216284000.0,173200000.0,,214500000.0,293800000.0,,2369600000.0,87345000.0,136624204.0,1505600000.0,-76900000.0,190900000.0,315129000.0,,1448900000.0,190900000.0,87345000.0,87345000.0,677700000.0,864000000.0,9600000.0,141118421.0,465000000.0,72000000.0,0.0,-173800000.0,889700000.0,3491000.0,70300000.0,-98339000.0,,350200000.0,2369600000.0,89000000.0,-74500000.0,404400000.0,407600000.0,214500000.0,,,434100000.0,404400000.0,772700000.0,,407600000.0,,,465000000.0,,429002000.0,,187536000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.109548800,,828608000.0,,,,356371000.0,,,,,135649000.0,,904547000.0,,24394000.0,24394000.0,70335000.0,,,46928000.0,,,,,-516345000.0,,-13982000.0,367385000.0,,,11084000.0,,,0.0,,-45241000.0,122350000.0,999308000.0,,,0.26,-2930000.0,,,,,,,-27989000.0,13648000.0,,,57958000.0,0.0,-55650000.0,,179970000.0,,,,,,,482963000.0,,140457000.0,,15017000.0,,,,,,,75599000.0,,,,,-45941000.0,,,,,,,,,775484000.0,425826000.0,,850674000.0,17641000.0,,,-21714000.0,,,,,,,,168910000.0,,,,,,489248000.0,,,,,603623000.0,,,,,193724000.0,,,-16912000.0,,,,,,2276675000.0,36035000.0,,1501191000.0,,,228168000.0,,1339922000.0,189620000.0,36035000.0,36035000.0,,,,,,,0.0,,,4210000.0,24394000.0,-13958000.0,0.27,351821000.0,,,0.0,303319000.0,362790000.0,,,,,,,,,,,295524000.0,,375455000.0,,170210000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.117497600,,789719000.0,,,,372127000.0,,,,,134742000.0,,805988000.0,,20096000.0,20096000.0,24394000.0,,,59113000.0,,,,,-505594000.0,,-16334000.0,421455000.0,,,11942000.0,,,0.0,,-75491000.0,58140000.0,977089000.0,,,0.31,69510000.0,,,,,,,-52758000.0,15335000.0,,,71152000.0,0.0,8146000.0,,167816000.0,,,,,,,471495000.0,,138739000.0,,18916000.0,,,,,,,89004000.0,,,,,-4298000.0,,,,,,,,,739054000.0,375721000.0,,882600000.0,17852000.0,,,-21623000.0,,,,,,,,170864000.0,,,,,,468947000.0,,,,,628571000.0,,,,,197745000.0,,,53176000.0,,,,,,2186663000.0,42794000.0,,1447609000.0,,,241346000.0,,1351547000.0,186395000.0,42794000.0,42794000.0,,,,,,,0.0,,,4375000.0,20096000.0,-15870000.0,0.32,345281000.0,,,0.0,293329000.0,328117000.0,,,,,,,,,,,271202000.0,,387225000.0,,170194000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.125446400,,826870000.0,,,,383733000.0,,,,,133956000.0,,828995000.0,,46117000.0,46117000.0,20096000.0,,,66851000.0,,,,,-495790000.0,,-15515000.0,427045000.0,,,12536000.0,,,0.0,,-20548000.0,61786000.0,965368000.0,,,0.35,67285000.0,,,,,,,-26994000.0,12073000.0,,,78900000.0,0.0,3635000.0,,170034000.0,,,,,,,469578000.0,,137382000.0,,22603000.0,,,,,,,97627000.0,,,,,26021000.0,,,,,,,,,774631000.0,383476000.0,,897944000.0,18727000.0,,,-21484000.0,,,,,,,,164437000.0,,,,,,514875000.0,,,,,622731000.0,,,,,245933000.0,,,51770000.0,,,,,,2271642000.0,47970000.0,,1497011000.0,,,243337000.0,,1412819000.0,200563000.0,47970000.0,47970000.0,,,,,,,0.0,,,5058000.0,46117000.0,-15367000.0,0.36,357251000.0,,,0.0,300865000.0,321735000.0,,,,,,,,,,,268942000.0,,379394000.0,,164437000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.133308800,,822200000.0,822200000.0,9800000.0,30300000.0,386900000.0,,339200000.0,469700000.0,1472500000.0,,1036600000.0,799900000.0,418100000.0,30300000.0,30300000.0,46117000.0,,,122808000.0,,-3000000.0,963800000.0,,-494100000.0,,-27969000.0,106100000.0,,280700000.0,12638000.0,70300000.0,,0.0,693100000.0,-44320000.0,27600000.0,963800000.0,,,,205335000.0,,-77000000.0,5900000.0,,-494100000.0,-73800000.0,-186659000.0,3944000.0,,,135490000.0,0.0,79069000.0,,198200000.0,,,,,,,469700000.0,,,,40164000.0,0.0,-294400000.0,,,0.0,,155870000.0,1.6,344000000.0,-40000000.0,,-15782000.0,386900000.0,,2592000000.0,,,48200000.0,45000000.0,265400000.0,800200000.0,385400000.0,,699000000.0,20380000.0,,27600000.0,-21379000.0,1443600000.0,1.56,198200000.0,,744600000.0,,,177689000.0,35200000.0,,0.0,30300000.0,343500000.0,744600000.0,,,,,737074000.0,0.0,,,30300000.0,280700000.0,214900000.0,1555400000.0,177366000.0,106100000.0,,214900000.0,295700000.0,,2272700000.0,88101000.0,134312500.0,1472500000.0,-86200000.0,180600000.0,323749000.0,,1443600000.0,180600000.0,88101000.0,88101000.0,681900000.0,800200000.0,29200000.0,137756410.0,463900000.0,74600000.0,0.0,-185600000.0,799900000.0,-3843000.0,30300000.0,-31805000.0,,344000000.0,2272700000.0,96700000.0,-5500000.0,394700000.0,369300000.0,214900000.0,,,385400000.0,394700000.0,699000000.0,,369300000.0,,,463900000.0,,413325000.0,,188259000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.141084800,,826434000.0,,,,402516000.0,,,,,132611000.0,,832258000.0,,31579000.0,31579000.0,30263000.0,,,12577000.0,,,,,-479998000.0,,-16541000.0,155901000.0,,,12863000.0,,,0.0,,-12816000.0,41340000.0,949934000.0,,,0.11,-9396000.0,,,,,,,21330000.0,6793000.0,,,24293000.0,0.0,-44739000.0,,170068000.0,,,,,,,469936000.0,,135303000.0,,4025000.0,,,,,,,42378000.0,,,,,1316000.0,,,,,,,,,785666000.0,388402000.0,,680104000.0,18085000.0,,,-23881000.0,,,,,,,,181628000.0,,,,,,737620000.0,,,,,609701000.0,,,,,269961000.0,,,-25937000.0,,,,,,2280926000.0,14388000.0,,1495260000.0,,,239085000.0,,1417724000.0,198890000.0,14388000.0,14388000.0,,,,,,,0.0,,,-24737000.0,31579000.0,-16409000.0,0.11,354980000.0,,,0.0,354135000.0,345353000.0,,,,,,,,,,,467659000.0,,370616000.0,,214792000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.149033600,,161650000.0,,,,0.0,,,,,132182000.0,,910053000.0,,74068000.0,74068000.0,31579000.0,,,44149000.0,,,,,-507045000.0,,-17205000.0,151256000.0,,,12324000.0,,,0.0,,-47577000.0,105845000.0,981744000.0,,,0.46,90460000.0,,,,,,,-57745000.0,18442000.0,,,54698000.0,0.0,25031000.0,,174638000.0,,,,,,,474699000.0,,135420000.0,,13068000.0,,,,,,,76071000.0,,,,,42489000.0,,,,,,,,,832964000.0,384095000.0,,703370000.0,21373000.0,,,-23829000.0,,,,,,,,187347000.0,,,,,,746633000.0,,,,,639906000.0,,,,,283676000.0,,,73255000.0,,,,,,2363415000.0,61644000.0,,1530451000.0,,,250564000.0,,1450003000.0,172150000.0,61644000.0,61644000.0,,,,,,,0.0,,,24549000.0,74068000.0,2961000.0,0.47,381863000.0,,,20000000.0,377476000.0,327066000.0,,721952000.0,,,,,,,,,462957000.0,,389342000.0,,195866000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.156982400,,192226000.0,,,,0.0,,,,,131587000.0,,916503000.0,,37712000.0,37712000.0,74068000.0,,,52196000.0,,,,,-527943000.0,,-23246000.0,152843000.0,,,14048000.0,,,0.0,,-27559000.0,105982000.0,1003537000.0,,,0.32,44148000.0,,,,,,,59020000.0,8835000.0,,,81701000.0,0.0,-21839000.0,,188509000.0,,,,,,,475594000.0,,134829000.0,,13647000.0,,,,,,,103525000.0,,,,,-36356000.0,,,,,,,,,829763000.0,378893000.0,,689674000.0,21824000.0,,,-23710000.0,,,,5747000.0,,,,187576000.0,,,,,,851274000.0,,,,,663095000.0,,,,,285134000.0,,,20902000.0,,,,,,2460718000.0,43068000.0,,1630955000.0,,,269277000.0,,1540948000.0,177732000.0,43068000.0,43068000.0,,,,,,,0.0,,,-10806000.0,37712000.0,-136545000.0,0.33,417095000.0,,,-10764000.0,348322000.0,327822000.0,,785403000.0,,,,,,,,,566140000.0,,393818000.0,,187576000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.164844800,,193600000.0,193600000.0,-18600000.0,49000000.0,0.0,,310800000.0,469500000.0,1668600000.0,,1114600000.0,933300000.0,428800000.0,49000000.0,49000000.0,37712000.0,,,114077000.0,,-42300000.0,965900000.0,,-496400000.0,,-27808000.0,81400000.0,,212900000.0,14466000.0,30300000.0,,0.0,772600000.0,-67948000.0,140300000.0,965900000.0,68100000.0,,,185588000.0,,-172100000.0,-26000000.0,,-496400000.0,-84800000.0,-149805000.0,12430000.0,,,139625000.0,0.0,111147000.0,,224400000.0,,,,,,,469500000.0,,,803800000.0,33961000.0,0.0,-127200000.0,,,0.0,,165143000.0,1.53,405700000.0,18700000.0,,11251000.0,0.0,,2716400000.0,,,53700000.0,46500000.0,226000000.0,899400000.0,348700000.0,,780500000.0,25518000.0,,140300000.0,-23580000.0,1631100000.0,1.5,224400000.0,4400000.0,850600000.0,,,216048000.0,69600000.0,,44000000.0,49000000.0,342000000.0,850600000.0,,,,,803698000.0,0.0,,,49000000.0,212900000.0,202200000.0,1601800000.0,157780000.0,81400000.0,,202200000.0,223000000.0,,2568000000.0,83100000.0,132156863.0,1668600000.0,-95000000.0,201700000.0,355673000.0,9200000.0,1631100000.0,201700000.0,83100000.0,83100000.0,772600000.0,899400000.0,24900000.0,134800000.0,569600000.0,86800000.0,44000000.0,-155900000.0,933300000.0,-7605000.0,49000000.0,-22107000.0,,405700000.0,2568000000.0,64700000.0,-36000.0,474700000.0,379100000.0,202200000.0,803800000.0,,348700000.0,474700000.0,780500000.0,,379100000.0,,68100000.0,569600000.0,,448025000.0,,216048000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.172620800,,191001000.0,,,,0.0,,,,,130344000.0,,987804000.0,,38582000.0,38582000.0,49043000.0,,,54341000.0,,,,,-507509000.0,,-15456000.0,337023000.0,,,13853000.0,,,0.0,,-10967000.0,140180000.0,973457000.0,,,0.33,-75091000.0,,,,,,,84685000.0,16694000.0,,,73715000.0,0.0,-137635000.0,,218193000.0,,,,,,,465948000.0,,134195000.0,,15989000.0,,,,,,,93597000.0,,,,,-10461000.0,,,,,,,,,887327000.0,381951000.0,,895741000.0,19882000.0,,,-26055000.0,,,,4630000.0,,,,190637000.0,,,,,,674319000.0,,,,,652639000.0,,,,,255893000.0,,,-90547000.0,,,,,,2561894000.0,44228000.0,,1674567000.0,,,264352000.0,,1570060000.0,209390000.0,44228000.0,44228000.0,,,,,,,0.0,,,762000.0,38582000.0,-18447000.0,0.34,411840000.0,,,0.0,340525000.0,379789000.0,,808228000.0,,,,,,,,,418426000.0,,388287000.0,,190637000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.180569600,,193514000.0,,,,0.0,,,,,130150000.0,,1004608000.0,,40469000.0,40469000.0,38582000.0,,,53903000.0,,,,,-521083000.0,,-19350000.0,347039000.0,,,15232000.0,,,0.0,,-46569000.0,168298000.0,993441000.0,,,0.31,67108000.0,,,,,,,-51562000.0,11192000.0,,,73348000.0,0.0,-8281000.0,,215606000.0,,,,,,,472358000.0,,133637000.0,,16755000.0,,,,,,,93383000.0,,,,,1887000.0,,,,,,,,,888381000.0,355392000.0,,895053000.0,20035000.0,,,-26081000.0,,,,8810000.0,,,,198452000.0,,,,,,679969000.0,,,,,687214000.0,,,,,264120000.0,,,47758000.0,,,,,,2584095000.0,41425000.0,,1695714000.0,,,271800000.0,,1575022000.0,209976000.0,41425000.0,41425000.0,,,,,,,0.0,,,255000.0,40469000.0,-19386000.0,0.32,427512000.0,,,0.0,332408000.0,360930000.0,,819866000.0,,,,,,,,,415849000.0,,415414000.0,,198452000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.188518400,,204365000.0,,,,0.0,,,,,129096000.0,,969330000.0,,45724000.0,45724000.0,40469000.0,,,75494000.0,,,,,-530752000.0,,-15826000.0,455686000.0,,,15805000.0,,,0.0,,-89292000.0,181137000.0,1000266000.0,,,0.43,30943000.0,,,,,,,-630000.0,6232000.0,,,91733000.0,0.0,-46797000.0,,209333000.0,,,,,,,469514000.0,,132405000.0,,23200000.0,,,,,,,113205000.0,,,,,5255000.0,,,,,,,,,943593000.0,298787000.0,,1003959000.0,21472000.0,,,-25959000.0,,,,4049000.0,,,,192596000.0,,,,,,690823000.0,,,,,716227000.0,,,,,272851000.0,,,15117000.0,,,,,,2673345000.0,56848000.0,,1729752000.0,,,284329000.0,,1694782000.0,220130000.0,56848000.0,56848000.0,,,,,,,0.0,,,4196000.0,45724000.0,-28631000.0,0.44,439859000.0,,,0.0,338940000.0,399859000.0,,835743000.0,,,,,,,,,417972000.0,,431898000.0,,192596000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.196380800,,207500000.0,207500000.0,-1300000.0,45900000.0,0.0,,224500000.0,487600000.0,1804400000.0,,1191800000.0,1085100000.0,467500000.0,45900000.0,45900000.0,45724000.0,,,118662000.0,,-7900000.0,1028900000.0,,-541300000.0,,-27868000.0,149600000.0,,202800000.0,15710000.0,49000000.0,,0.0,806900000.0,-10172000.0,260300000.0,1028900000.0,54900000.0,,,201540000.0,,-92800000.0,-12000000.0,,-541300000.0,-78500000.0,-184593000.0,8882000.0,,,146106000.0,0.0,96213000.0,,243300000.0,,,,,,,487600000.0,,,879500000.0,36256000.0,0.0,-152100000.0,,,0.0,,167317000.0,1.78,430200000.0,-3100000.0,,219000.0,0.0,,2916200000.0,,,60600000.0,43000000.0,146000000.0,983100000.0,323800000.0,,861300000.0,21211000.0,,260300000.0,-25505000.0,1692500000.0,1.73,243300000.0,3911000.0,831200000.0,,,225213000.0,-96500000.0,,39700000.0,45900000.0,384900000.0,831200000.0,,,,,860119000.0,0.0,,,45900000.0,202800000.0,230100000.0,1724400000.0,173672000.0,149600000.0,,230100000.0,302400000.0,,2787500000.0,87598000.0,129269663.0,1804400000.0,-103600000.0,229800000.0,371319000.0,,1692500000.0,229800000.0,87598000.0,87598000.0,806900000.0,983100000.0,21400000.0,133005780.0,573500000.0,82600000.0,39700000.0,-157000000.0,1085100000.0,-6515000.0,45900000.0,-26336000.0,,430200000.0,2787500000.0,92200000.0,0.0,468400000.0,456500000.0,230100000.0,879500000.0,,323800000.0,468400000.0,861300000.0,,456500000.0,,54900000.0,573500000.0,,488800000.0,,225213000.0,,,,,,,,,,,,,,,,,,,,,,,
