date,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCashItems,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalRevenue,annualCurrentDebt,annualEndCashPosition,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualFreeCashFlow,trailingTaxProvision,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingPretaxIncome,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualCashDividendsPaid,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualTotalAssets,quarterlyInventory,quarterlyGrossProfit,trailingCommonStockIssuance,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyTaxProvision,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualInventory,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyInterestExpense,annualEbitda,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,annualPretaxIncome,trailingOperatingExpense,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualGoodwill,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingGrossProfit,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,annualDilutedEPS,trailingPurchaseOfInvestment,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares,quarterlyNonCurrentDeferredRevenue
,,122000000.0,-128000000.0,,56000000.0,17380000000.0,20000000.0,21827000000.0,1189000000.0,360000000.0,-873000000.0,2615000000.0,-767000000.0,,,-4247000000.0,,360000000.0,0.0,-2750000000.0,,1098000000.0,,1123000000.0,,,436000000.0,37461000000.0,2943000000.0,1001000000.0,20000000.0,624000000.0,-117000000.0,0.0,,,6526000000.0,648000000.0,-925000000.0,-289000000.0,4280000000.0,,-15000000.0,64462000000.0,,5729000000.0,1832000000.0,6203000000.0,,8000000.0,,,43664000000.0,58220000000.0,43664000000.0,2240000000.0,360000000.0,3211000000.0,527000000.0,31991000000.0,31991000000.0,5729000000.0,20000000.0,-62000000.0,-69000000.0,-3542000000.0,362000000.0,,3211000000.0,-1039000000.0,348000000.0,952000000.0,-374000000.0,0.0,,1578000000.0,37461000000.0,5382000000.0,4280000000.0,0.0,,342000000.0,-729000000.0,70191000000.0,1712000000.0,1144000000.0,,-186000000.0,43000000.0,3897000000.0,-362000000.0,-554000000.0,,,1578000000.0,360000000.0,,4394000000.0,,360000000.0,56000000.0,-7757000000.0,,496000000.0,-417000000.0,,50917000000.0,80000000.0,4696000000.0,4696000000.0,-55000000.0,-860000000.0,,,64462000000.0,50917000000.0,3303000000.0,1712000000.0,4447000000.0,1189000000.0,6203000000.0,952000000.0,-1227000000.0,336000000.0,3741000000.0,304000000.0,-13000000.0,,,360000000.0,-1068000000.0,4394000000.0,-368000000.0,362000000.0,838000000.0,1895000000.0,-7303000000.0,-1763000000.0,,,166000000.0,,,438000000.0,,,1317000000.0,-889000000.0,70191000000.0,,-7303000000.0,3897000000.0,8000000.0,-374000000.0,,,58220000000.0,,-169000000.0,,,-17000000.0,-20672000000.0,377000000.0,,,2943000000.0,,,2920000000.0,166000000.0,,-6390000000.0,,,-7550000000.0,-167000000.0,,,,,,,,,,,,,,,,,,,,
,,32000000.0,-1000000.0,,,,,,,,-272000000.0,,472000000.0,,,,,38000000.0,,705000000.0,,,125000000.0,,,,770000000.0,,,,6000000.0,,,,,,3219000000.0,150000000.0,-278000000.0,-97000000.0,,,-1000000.0,17005000000.0,,2931000000.0,,2469000000.0,,,,,,14480000000.0,9930000000.0,,,,,,6760000000.0,,9000000.0,,-31000000.0,,,,1917000000.0,,,1053000000.0,,2121000000.0,,330000000.0,7461000000.0,3016000000.0,662000000.0,,,261000000.0,495000000.0,,967000000.0,203000000.0,,,300000000.0,1613000000.0,595000000.0,585000000.0,,,,38000000.0,,256000000.0,,38000000.0,,-1725000000.0,,53000000.0,605000000.0,,13149000000.0,,1504000000.0,,10000000.0,,,,,,,,,,,,,40000000.0,,0.0,-1000000.0,,,,,,,77000000.0,117000000.0,-825000000.0,-1331000000.0,-395000000.0,,,0.0,,,,,,,,19936000000.0,,,,,-333000000.0,,,,800000000.0,,,,-3000000.0,,41000000.0,,,2095000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120000000.0,-97000000.0,,,,,,,,-1430000000.0,,-43000000.0,,,,,272000000.0,,-2191000000.0,,,,,,,1709000000.0,,,,32000000.0,,,0.0,,,6576000000.0,732000000.0,-914000000.0,-313000000.0,,,122000000.0,68833000000.0,,5386000000.0,,6989000000.0,,,,,,62790000000.0,44804000000.0,,,,,,32029000000.0,,160000000.0,,168000000.0,,,,3278000000.0,,,1066000000.0,,0.0,,2517000000.0,37815000000.0,5299000000.0,4228000000.0,,,-416000000.0,-15000000.0,,1520000000.0,1277000000.0,,,-282000000.0,3919000000.0,292000000.0,199000000.0,,,,272000000.0,,4498000000.0,,272000000.0,,-9483000000.0,,545000000.0,371000000.0,,54536000000.0,,5443000000.0,,79000000.0,,,,,,,,,1365000000.0,,,,346000000.0,,990000000.0,256000000.0,,,,,,,707000000.0,1533000000.0,573000000.0,-8254000000.0,-2447000000.0,,,7000000.0,,,,,,,,74219000000.0,,,,7000000.0,306000000.0,,,,,,,,-85000000.0,,38000000.0,,,3100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105000000.0,-65000000.0,,,,,,,,-841000000.0,,375000000.0,,,,,379000000.0,,-3201000000.0,,,,,,,1612000000.0,,,,19000000.0,,,0.0,,,6973000000.0,825000000.0,-1545000000.0,595000000.0,,,-122000000.0,71231000000.0,,5780000000.0,,6886000000.0,,,,,,65735000000.0,46154000000.0,,,,,,33630000000.0,,201000000.0,,13000000.0,,,,3418000000.0,,,1111000000.0,,0.0,,2434000000.0,39268000000.0,5472000000.0,4221000000.0,,,240000000.0,191000000.0,,1591000000.0,1501000000.0,,,9000000.0,3907000000.0,761000000.0,651000000.0,,,,379000000.0,,4374000000.0,,379000000.0,,-7534000000.0,,676000000.0,649000000.0,,56972000000.0,,5379000000.0,,-112000000.0,,,,,,,,,710000000.0,,,,367000000.0,,1172000000.0,312000000.0,,,,-3000000.0,,,752000000.0,1687000000.0,1621000000.0,-8763000000.0,-3232000000.0,,,128000000.0,,,,,,,,77011000000.0,,,,14000000.0,-4000000.0,,,,,,0.0,,107000000.0,,272000000.0,,,3614000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99000000.0,-96000000.0,,59000000.0,23133000000.0,64000000.0,29054000000.0,407000000.0,306000000.0,-925000000.0,3317000000.0,626000000.0,,,-3850000000.0,,306000000.0,0.0,-786000000.0,,2283000000.0,,706000000.0,,,498000000.0,36820000000.0,4335000000.0,755000000.0,17000000.0,2501000000.0,-160000000.0,0.0,,,8610000000.0,1106000000.0,-1113000000.0,-345000000.0,3816000000.0,-53000000.0,-1530000000.0,71437000000.0,,6528000000.0,2604000000.0,6994000000.0,,3000000.0,,,43814000000.0,67699000000.0,43814000000.0,36000000.0,306000000.0,4264000000.0,360000000.0,32687000000.0,32687000000.0,6528000000.0,64000000.0,1988000000.0,-113000000.0,-3468000000.0,463000000.0,,4264000000.0,968000000.0,434000000.0,1084000000.0,-259000000.0,0.0,2332000000.0,1822000000.0,36820000000.0,6838000000.0,3816000000.0,0.0,,670000000.0,-1227000000.0,77965000000.0,1589000000.0,1772000000.0,,-1496000000.0,9000000.0,3115000000.0,1084000000.0,912000000.0,,,1822000000.0,306000000.0,,2883000000.0,,306000000.0,59000000.0,-8007000000.0,,666000000.0,-434000000.0,,58437000000.0,74000000.0,5311000000.0,5311000000.0,-1518000000.0,-947000000.0,,,71437000000.0,58437000000.0,4485000000.0,1589000000.0,5921000000.0,407000000.0,6994000000.0,1084000000.0,-544000000.0,313000000.0,4702000000.0,121000000.0,139000000.0,,,306000000.0,0.0,2883000000.0,37000000.0,463000000.0,1148000000.0,-435000000.0,-9262000000.0,-2261000000.0,,,109000000.0,,,1005000000.0,,,1365000000.0,-883000000.0,77965000000.0,,-9262000000.0,3115000000.0,3000000.0,-852000000.0,,,67699000000.0,,-1531000000.0,0.0,,-73000000.0,-26749000000.0,379000000.0,,,4335000000.0,,,934000000.0,109000000.0,,-5473000000.0,,,-8335000000.0,-54000000.0,,,,,,,,,,,,,,,,,,,,
,,112000000.0,-78000000.0,,,,,,,,-945000000.0,,279000000.0,,,,,446000000.0,,-1143000000.0,,,,,,,1788000000.0,,,,20000000.0,,,,,,8280000000.0,973000000.0,56000000.0,392000000.0,,,-40000000.0,71747000000.0,,5748000000.0,,6223000000.0,,,,,,69164000000.0,43410000000.0,,,,,,33109000000.0,,229000000.0,,169000000.0,,,,3463000000.0,,,1100000000.0,,0.0,,2140000000.0,37187000000.0,6591000000.0,3258000000.0,,,-778000000.0,212000000.0,,1421000000.0,1689000000.0,,,20000000.0,3115000000.0,879000000.0,715000000.0,,,,446000000.0,,2860000000.0,,446000000.0,,-3545000000.0,,716000000.0,839000000.0,,59373000000.0,,5243000000.0,,-40000000.0,,,,,,,,,404000000.0,,,,346000000.0,,20000000.0,42000000.0,,,,-4000000.0,,,758000000.0,1774000000.0,-491000000.0,-9791000000.0,-1718000000.0,,,147000000.0,,,,,,,,77495000000.0,,,,2000000.0,939000000.0,,,,,,-24000000.0,,140000000.0,,306000000.0,,,3532000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112000000.0,-44000000.0,,,,,,,,-1066000000.0,,-8000000.0,,,,,494000000.0,,-448000000.0,,,,,,,1617000000.0,,,,21000000.0,,,,,,9410000000.0,943000000.0,-515000000.0,-163000000.0,,,92000000.0,72023000000.0,,6547000000.0,,6641000000.0,,,,,,69637000000.0,44534000000.0,,,,,,33741000000.0,,550000000.0,,130000000.0,,,,4018000000.0,,,1079000000.0,,0.0,,2284000000.0,37893000000.0,7728000000.0,3636000000.0,,,214000000.0,86000000.0,,1256000000.0,1682000000.0,,,42000000.0,2861000000.0,602000000.0,432000000.0,,,,494000000.0,,2917000000.0,,494000000.0,,-8473000000.0,,739000000.0,671000000.0,,59776000000.0,,4988000000.0,,69000000.0,,,,,,,,,155000000.0,,,,358000000.0,,19000000.0,-111000000.0,,,,-25000000.0,,,762000000.0,1176000000.0,-680000000.0,-9861000000.0,-1691000000.0,,,385000000.0,,,,,,,,78570000000.0,,,,4000000.0,-547000000.0,,,,,,0.0,,48000000.0,,446000000.0,,,3817000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,123000000.0,-10000000.0,,,,,,,,-1125000000.0,,1135000000.0,,,,,379000000.0,,-1476000000.0,,,,,,,2320000000.0,,,,20000000.0,,,,,,9641000000.0,1505000000.0,597000000.0,222000000.0,,,-69000000.0,72803000000.0,,6353000000.0,,9258000000.0,,,,,,70966000000.0,44480000000.0,,,,,,31198000000.0,,201000000.0,,-251000000.0,,,,4004000000.0,,,1100000000.0,,0.0,,2603000000.0,35222000000.0,7381000000.0,3599000000.0,,,188000000.0,179000000.0,,1507000000.0,2260000000.0,,,11000000.0,2866000000.0,1358000000.0,1135000000.0,,,,379000000.0,,2845000000.0,,379000000.0,,-4502000000.0,,755000000.0,1297000000.0,,60550000000.0,,4925000000.0,,-61000000.0,,,,,,,,,2649000000.0,,,,387000000.0,,19000000.0,-66000000.0,,,,0.0,,,863000000.0,2150000000.0,-789000000.0,-10416000000.0,-1553000000.0,,,338000000.0,,,,,,,,79156000000.0,,,,8000000.0,65000000.0,,,,,,0.0,,-115000000.0,,494000000.0,,,3668000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,317000000.0,19000000.0,,128000000.0,44501000000.0,,54087000000.0,2655000000.0,418000000.0,-1696000000.0,5833000000.0,743000000.0,,,-332000000.0,,418000000.0,,-628000000.0,,58000000.0,,122000000.0,,,2871000000.0,42524000000.0,3610000000.0,-975000000.0,44000000.0,4039000000.0,117000000.0,,,,26756000000.0,2412000000.0,-470000000.0,-334000000.0,2636000000.0,-324000000.0,9000000.0,81622000000.0,,6820000000.0,3753000000.0,9297000000.0,,-42000000.0,,,51821000000.0,79280000000.0,51821000000.0,71000000.0,418000000.0,4185000000.0,335000000.0,37853000000.0,37853000000.0,6820000000.0,,3025000000.0,234000000.0,-4832000000.0,765000000.0,,4185000000.0,3025000000.0,664000000.0,1184000000.0,-113000000.0,0.0,,2351000000.0,42524000000.0,22801000000.0,2636000000.0,0.0,,-599000000.0,-557000000.0,88442000000.0,1677000000.0,3955000000.0,,5000000.0,58000000.0,4885000000.0,1200000000.0,743000000.0,,,2351000000.0,418000000.0,,2884000000.0,,418000000.0,128000000.0,-11217000000.0,,1543000000.0,1237000000.0,,66655000000.0,105000000.0,6000000000.0,6000000000.0,37000000.0,-80000000.0,,,81622000000.0,66655000000.0,7075000000.0,1677000000.0,9586000000.0,2655000000.0,9297000000.0,1184000000.0,-429000000.0,618000000.0,8596000000.0,0.0,257000000.0,,,418000000.0,-400000000.0,2884000000.0,282000000.0,765000000.0,1975000000.0,-1348000000.0,-12625000000.0,-2445000000.0,,,185000000.0,,,4044000000.0,,,1709000000.0,634000000.0,88442000000.0,,-12625000000.0,4885000000.0,-42000000.0,177000000.0,,,79280000000.0,,-8000000.0,-300000000.0,,10000000.0,-27737000000.0,379000000.0,,,3610000000.0,,,-3308000000.0,185000000.0,,-3695000000.0,,,-7407000000.0,83000000.0,,,,,,,,,,,,,,,,,,,,
,,149000000.0,107000000.0,,,,,,,,-1514000000.0,,1012000000.0,,,,,516000000.0,,-1098000000.0,,,,,,,2705000000.0,,,,29000000.0,,,,,,13121000000.0,1978000000.0,696000000.0,-399000000.0,,,98000000.0,87565000000.0,,7183000000.0,,6622000000.0,,,,,,81167000000.0,58465000000.0,,,,,,46241000000.0,,313000000.0,,49000000.0,,,,4486000000.0,,,1154000000.0,,0.0,,2294000000.0,51843000000.0,10186000000.0,2647000000.0,,,254000000.0,-44000000.0,,1722000000.0,2935000000.0,,,-36000000.0,4885000000.0,1281000000.0,1012000000.0,,,,516000000.0,,2982000000.0,,516000000.0,,-9513000000.0,,957000000.0,1407000000.0,,67885000000.0,,5912000000.0,,126000000.0,,,,,,,,,157000000.0,,,,527000000.0,,0.0,-918000000.0,,,,-5000000.0,,,1007000000.0,1846000000.0,-650000000.0,-13282000000.0,-1150000000.0,,,85000000.0,,,,,,,,94748000000.0,,,,-34000000.0,-330000000.0,,,,,,0.0,,98000000.0,,418000000.0,,,4018000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,175000000.0,-131000000.0,,,,,,,,-1643000000.0,,1002000000.0,,,,,444000000.0,,-1844000000.0,,,,,,,2675000000.0,,,,29000000.0,,,,,,13877000000.0,1827000000.0,506000000.0,151000000.0,,,42000000.0,87722000000.0,,7255000000.0,,6426000000.0,,,,,,82709000000.0,58629000000.0,,,,,,46375000000.0,,308000000.0,,-106000000.0,,,,4518000000.0,,,1140000000.0,,0.0,,2683000000.0,52203000000.0,11083000000.0,2832000000.0,,,-162000000.0,67000000.0,,1832000000.0,2794000000.0,,,18000000.0,4883000000.0,1281000000.0,1002000000.0,,,,444000000.0,,3031000000.0,,444000000.0,,-5192000000.0,,967000000.0,1316000000.0,,68739000000.0,,5827000000.0,,35000000.0,,,,,,,,,7000000.0,,,,578000000.0,,0.0,485000000.0,,,,-2000000.0,,,1025000000.0,2174000000.0,-402000000.0,-13970000000.0,-1668000000.0,,,18000000.0,,,,,,,,94977000000.0,,,,-33000000.0,-3000000.0,,,,,,0.0,,-72000000.0,,516000000.0,,,3659000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,171000000.0,-5000000.0,,,,,,,,-1644000000.0,,951000000.0,,,,,207000000.0,,-1481000000.0,,,,,,,2636000000.0,,,,27000000.0,,,,,,13495000000.0,1846000000.0,679000000.0,-77000000.0,,,53000000.0,88092000000.0,,7155000000.0,,7022000000.0,,,,,,84426000000.0,59636000000.0,,,,,,46716000000.0,,377000000.0,,-9000000.0,,,,4592000000.0,,,1138000000.0,,0.0,,3228000000.0,52614000000.0,10672000000.0,2987000000.0,,,-170000000.0,8000000.0,,1814000000.0,2823000000.0,,,68000000.0,4870000000.0,1224000000.0,951000000.0,,,,207000000.0,,3094000000.0,,207000000.0,,-1322000000.0,,977000000.0,1279000000.0,,69759000000.0,,5781000000.0,,55000000.0,,,,,,,,,14000000.0,,,,575000000.0,,0.0,506000000.0,,,,0.0,,,1089000000.0,2042000000.0,-798000000.0,-14667000000.0,-1363000000.0,,,181000000.0,,,,,,,,95247000000.0,,,,-40000000.0,-50000000.0,,,,,,0.0,,-237000000.0,,444000000.0,,,3542000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
