,quarterlyNetIncomeCommonStockholders,annualBasicEPS,trailingTaxProvision,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualEndCashPosition,annualCurrentDebt,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualOtherCurrentAssets,annualBasicAverageShares,annualCostOfRevenue,quarterlyOtherNonCashItems,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,annualAccumulatedDepreciation,annualInvestmentsAndAdvances,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,annualFreeCashFlow,quarterlyDeferredIncomeTax,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,annualRetainedEarnings,quarterlyBasicEPS,annualDilutedAverageShares,quarterlyLongTermDebt,annualLongTermDebt,quarterlyChangeInInventory,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,trailingNetOtherInvestingChanges,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyGoodwill,quarterlyNetIncome,trailingCommonStockIssuance,quarterlyNetIncomeContinuousOperations,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyTaxProvision,annualInventory,trailingCashFlowFromContinuingFinancingActivities,annualStockBasedCompensation,quarterlyNetPPE,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCommonStockIssuance,trailingOtherIncomeExpense,annualCapitalStock,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualCurrentLiabilities,trailingChangeInInventory,annualOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualGrossProfit,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualEbitda,annualNetPPE,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyTotalAssets,trailingPretaxIncome,trailingNetIncome,annualGoodwill,trailingChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualPretaxIncome,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyAccountsPayable,annualRepaymentOfDebt,trailingGrossProfit,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualTotalRevenue,quarterlyBeginningCashPosition,annualPurchaseOfInvestment,trailingTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1262217600,-40501000.0,0.195,,-159657000.0,124596000.0,124596000.0,0.0,49957000.0,,2195000.0,100836000.0,4238008000.0,5169000.0,,975155000.0,583550000.0,913046000.0,970000.0,-7554000.0,-35500000.0,-24359000.0,1223000.0,-4058000.0,,-371885000.0,0.0,1134341000.0,21718000.0,-91006000.0,11929000.0,,-25700000.0,,53463000.0,44006000.0,1938158000.0,515949000.0,-1214000.0,,-24637000.0,36343000.0,0.0,124596000.0,,,2001855000.0,1025112000.0,1654635000.0,-55860000.0,1283011000.0,1938158000.0,,3145939000.0,2195000.0,19533000.0,1134341000.0,,101206000.0,707458000.0,707458000.0,55909000.0,40805000.0,762455000.0,1283011000.0,,-30123000.0,81003000.0,762455000.0,1308217000.0,19533000.0,49957000.0,230281000.0,148319000.0,346418000.0,0.195,,913046000.0,154085000.0,60343000.0,1862928000.0,402278000.0,-15536000.0,0.0,,,16760000.0,619039000.0,619039000.0,81602000.0,-40501000.0,,-40475000.0,7460000.0,99633000.0,0.0,-27926000.0,303513000.0,,7549000.0,1629970000.0,-81000000.0,-371885000.0,124585000.0,303513000.0,,-528000.0,124596000.0,74174000.0,,764000.0,211545000.0,125819000.0,14497000.0,,0.0,1025112000.0,,97893000.0,,124585000.0,,-109492000.0,-68401000.0,97893000.0,53463000.0,596260000.0,,,2854000.0,183782000.0,1629970000.0,-292806000.0,31893000.0,-56530000.0,153833000.0,,125819000.0,-17904000.0,3145939000.0,,,81602000.0,,83791000.0,,1862928000.0,-474205000.0,,0.0,,1223000.0,81003000.0,2001855000.0,26069000.0,,-146637000.0,40346000.0,23359000.0,43803000.0,37522000.0,10000000.0,29545000.0,,975155000.0,-327000000.0,,,80311000.0,-25700000.0,,764000.0,-1207000.0,4834268000.0,98527000.0,-201392000.0,,,-302551000.0,0.0,,-534603000.0,,406849000.0,,,,,,,,,,,,,,
1269993600,-28094000.0,,,-31098000.0,93289000.0,,,,106464000.0,,,,-3813000.0,,,,,2907000.0,-7926000.0,0.0,5553000.0,,,,,,1098257000.0,-71107000.0,,-22033000.0,,,,,,2218816000.0,,,,-121122000.0,,,,,,2032621000.0,1213064000.0,1874290000.0,-22744000.0,1510943000.0,,,,0.0,,,-0.265,,820595000.0,,-117509000.0,,,,,,82287000.0,883540000.0,1851408000.0,,57547000.0,,,22882000.0,,,1005752000.0,180298000.0,,,45626000.0,,,,,17869000.0,583357000.0,,81602000.0,-28094000.0,,-23254000.0,,,0.0,-16672000.0,,,,1638993000.0,-378000000.0,-393628000.0,102870000.0,421022000.0,,481000.0,93289000.0,1311000.0,,,,94756000.0,17722000.0,,,,,,,,106188000.0,,-39926000.0,94562000.0,56227000.0,,,,-13310000.0,,,,-90024000.0,-31098000.0,89815000.0,,,,3382327000.0,,,,,,,1871384000.0,,,0.0,,1467000.0,,,-31307000.0,,-121085000.0,,-2800000.0,,,0.0,27757000.0,-0.265,1155517000.0,,,,,-25200000.0,,764000.0,,,124596000.0,,,,,,,,,,,,,,,,,,,,,,,
1277856000,66162000.0,,,-45432000.0,140212000.0,,,,106816000.0,,,,1770000.0,,,,,2533000.0,-7975000.0,0.0,162167000.0,,,,,,1156427000.0,16903000.0,,5093000.0,,,,,,2062823000.0,,,,82938000.0,,,,,,2081558000.0,1065495000.0,2145860000.0,132164000.0,1385128000.0,,,,0.0,,,0.62,,805336000.0,,-124000.0,,,,,,84209000.0,762769000.0,1969043000.0,,55398000.0,,,176817000.0,,,997328000.0,-145435000.0,,,44653000.0,,,,,15829000.0,642883000.0,,81602000.0,66162000.0,,72666000.0,,,0.0,39654000.0,,,,1669645000.0,-22415000.0,-411913000.0,107783000.0,421146000.0,,544000.0,140212000.0,3689000.0,,,,141428000.0,21023000.0,,,,,,,,106412000.0,,112320000.0,94384000.0,52820000.0,,,,-14530000.0,,,,128370000.0,-45432000.0,-36015000.0,,,,3283579000.0,,,,,,,1898451000.0,,,0.0,,1216000.0,,,46923000.0,,120771000.0,,-784000.0,,,0.0,28824000.0,0.62,1010097000.0,,,,,-25483000.0,,764000.0,,,93289000.0,,,,,,,,,,,,,,,,,,,,,,,
1285804800,51177000.0,,,-51409000.0,271920000.0,,,,107134000.0,,,,-4419000.0,,,,,2374000.0,-34627000.0,0.0,137390000.0,,,,,,1199605000.0,88381000.0,,22452000.0,,,,,,2131902000.0,,,,146213000.0,,,,,,2130680000.0,1270349000.0,2090988000.0,107618000.0,1475107000.0,,,,0.0,,,0.48,,650906000.0,,7131000.0,,,,,,80970000.0,718471000.0,1937307000.0,,69072000.0,,,153681000.0,,,861553000.0,34167000.0,,,46063000.0,,,,,16925000.0,687127000.0,,81602000.0,51177000.0,,59390000.0,,,0.0,31494000.0,,,,1697383000.0,-11345000.0,-433297000.0,129677000.0,414015000.0,,570000.0,271920000.0,-4939000.0,,,,273091000.0,17368000.0,,157000000.0,,,,,,106420000.0,0.0,90884000.0,92339000.0,50948000.0,,,,23406000.0,,,,197622000.0,-51409000.0,-14505000.0,,,,3397379000.0,,,,,,,1922272000.0,,,0.0,,1171000.0,,,131708000.0,,44298000.0,,0.0,,,0.0,29138000.0,0.48,1044277000.0,,,,,-26360000.0,,764000.0,,,140212000.0,,,,,,,,,,,,,,,,,,,,,,,
1293753600,14719000.0,0.975,,-85293000.0,229101000.0,229101000.0,,72409000.0,,0.0,106436000.0,7871563000.0,-21338000.0,,1317446000.0,342182000.0,1023481000.0,3684000.0,-29833000.0,0.0,78978000.0,1343000.0,-6919000.0,,-459137000.0,,1206328000.0,-9522000.0,70023000.0,18328000.0,,-26246000.0,,69533000.0,24655000.0,2413336000.0,188368000.0,-1368000.0,,-38006000.0,133051000.0,0.0,229101000.0,,,2215828000.0,1389855000.0,2211791000.0,45960000.0,1703435000.0,2413336000.0,,3701475000.0,0.0,103964000.0,1206328000.0,,107218000.0,810561000.0,810561000.0,13648000.0,124596000.0,993116000.0,1703435000.0,,-80361000.0,80985000.0,993116000.0,2113805000.0,103964000.0,72409000.0,0.0,23618000.0,97986000.0,0.97,,1023481000.0,273152000.0,70839000.0,1998040000.0,52026000.0,-27800000.0,,,,20216000.0,697419000.0,697419000.0,81602000.0,14719000.0,,24249000.0,59312000.0,117529000.0,0.0,4836000.0,400367000.0,,11498000.0,1756691000.0,-12268000.0,-459137000.0,131935000.0,400367000.0,,798000.0,229101000.0,23557000.0,,763000.0,283255000.0,230444000.0,18083000.0,,,1389855000.0,,90214000.0,,131935000.0,,0.0,29085000.0,90214000.0,69533000.0,451366000.0,,,-2485000.0,384088000.0,1756691000.0,0.0,47287000.0,-85293000.0,-4813000.0,,230444000.0,-96854000.0,3701475000.0,,,81602000.0,,104505000.0,,1998040000.0,-228466000.0,,0.0,,1343000.0,80985000.0,2215828000.0,-42819000.0,,-272450000.0,74196000.0,2216000.0,192363000.0,23840000.0,0.0,31810000.0,,1317446000.0,-424028000.0,,,262998000.0,-26246000.0,,763000.0,2393000.0,8322929000.0,271920000.0,0.0,,,-213232000.0,0.0,,-213232000.0,,34482000.0,,,,,,,,,,,,,,
1301529600,84694000.0,,,-141050000.0,224114000.0,,,,107266000.0,,,,-11631000.0,,,,,1754000.0,-7984000.0,-98937000.0,187534000.0,,,,,,1283021000.0,18943000.0,,-478000.0,,,,,,2621810000.0,,,,56504000.0,,,,,,2282634000.0,1575242000.0,2326585000.0,159099000.0,1915754000.0,,,,0.0,,,0.795,,834213000.0,,-73089000.0,,,,,,80657000.0,1152254000.0,2119360000.0,,76734000.0,,,207225000.0,,,1046568000.0,181045000.0,,,48126000.0,,19550000.0,,,16818000.0,773786000.0,,81602000.0,84694000.0,,91011000.0,,,0.0,49011000.0,,,,1801552000.0,-7000000.0,-481082000.0,131698000.0,473456000.0,,-2958000.0,224114000.0,8500000.0,,,,273061000.0,16204000.0,,,,,,,,106614000.0,,140022000.0,101893000.0,69409000.0,,,,-15944000.0,,,,130542000.0,-74038000.0,5521000.0,,,,3989760000.0,,,,,,,2074006000.0,,,0.0,,48947000.0,,,-4987000.0,,-159138000.0,,-2051000.0,,,31925000.0,31308000.0,0.79,1498508000.0,,,,,-25866000.0,,763000.0,,,229101000.0,,,,,,,,,,,,,,,,,,,,,,,
1309392000,192235000.0,,,-114012000.0,426689000.0,,,,107340000.0,,,,6261000.0,,,,,3808000.0,-8000000.0,-67970000.0,360819000.0,,,,,,1467233000.0,86527000.0,,-3090000.0,,,,,,2606115000.0,,,,245187000.0,,,,,,2363081000.0,1557593000.0,2967133000.0,330179000.0,2024974000.0,,,,0.0,,,1.8,,838866000.0,,-21844000.0,,,,,,81191000.0,1003527000.0,2586440000.0,,,,,380693000.0,,,1048522000.0,-47891000.0,,,50514000.0,,24804000.0,,,18682000.0,960463000.0,,81602000.0,192235000.0,,201833000.0,,,0.0,111961000.0,,,,1859763000.0,-30563000.0,-503318000.0,128465000.0,495300000.0,,-1849000.0,426689000.0,8000000.0,,,,492543000.0,15193000.0,,,,,,,,106730000.0,,313794000.0,98783000.0,75377000.0,,,,-13359000.0,,,,327454000.0,-82267000.0,-10867000.0,,,,4165303000.0,,,,,,,2140329000.0,,,83951000.0,,65854000.0,,,202575000.0,,148727000.0,,-945000.0,,,36225000.0,31832000.0,1.79,1450640000.0,,,,,-26091000.0,,763000.0,,,224114000.0,,,,,,,,,,,,,,,,,,,,,,,
1317340800,523088000.0,,,668216000.0,1582859000.0,,,,210579000.0,,,,-22828000.0,,,,,9973000.0,-113393000.0,-212260000.0,904083000.0,,,,,,1866873000.0,61443000.0,,8088000.0,,,,,,4255673000.0,,,,513289000.0,,,,,,3533309000.0,2380840000.0,5173398000.0,869207000.0,4379088000.0,,,,0.0,,,2.5,,1224987000.0,,-100642000.0,,,,,,138763000.0,1341683000.0,4217810000.0,,137839000.0,,,955588000.0,,,1874833000.0,-430234000.0,,,86381000.0,,43049000.0,,,43141000.0,5054930000.0,,2317756000.0,523088000.0,,531011000.0,,,872158000.0,304758000.0,,,,2996528000.0,-13309000.0,-536781000.0,511083000.0,1265519000.0,,-8568000.0,1582859000.0,,,,,1716304000.0,25074000.0,,,,,,,,209583000.0,,835769000.0,117999000.0,62043000.0,,,,6908000.0,,,,631207000.0,-117918000.0,-143253000.0,,,,9916463000.0,,,,,,,5537375000.0,,,0.0,,133445000.0,,,1156170000.0,,399700000.0,,-35959000.0,,,126236000.0,43240000.0,2.48,2102915000.0,,,,,-12700000.0,,2560000.0,,,426689000.0,,,,,,,,,,,,,,,,,,,,,,,
1325289600,223380000.0,6.46,,-184660000.0,1578904000.0,1578904000.0,,169940000.0,,0.0,158486000.0,13428159000.0,-18459000.0,,2243072000.0,-164574000.0,1849660000.0,11290000.0,-122756000.0,-191857000.0,427289000.0,211639000.0,-30766000.0,,-578882000.0,50067000.0,1964656000.0,-19628000.0,964150000.0,-13380000.0,,77873000.0,,57060000.0,147285000.0,4478721000.0,279821000.0,-42795000.0,,149170000.0,1059704000.0,872739000.0,1578904000.0,,,3631787000.0,2629061000.0,4972412000.0,373063000.0,4659124000.0,4478721000.0,,10314621000.0,0.0,1023397000.0,1964656000.0,,159294000.0,1214742000.0,1214742000.0,138747000.0,229101000.0,1447235000.0,4659124000.0,,-252133000.0,171197000.0,1447235000.0,4504549000.0,1023397000.0,169940000.0,301020000.0,75815000.0,467863000.0,6.42,,1849660000.0,132506000.0,120114000.0,5655497000.0,94800000.0,-46657000.0,50067000.0,,,41473000.0,5204010000.0,5204010000.0,2336510000.0,223380000.0,,235849000.0,581991000.0,159707000.0,581000.0,116261000.0,1114619000.0,,26825000.0,3052905000.0,-34331000.0,-578882000.0,463721000.0,1114619000.0,,561000.0,1578904000.0,,,2563000.0,1338391000.0,1790543000.0,21852000.0,,,2629061000.0,,158955000.0,,463721000.0,,,352110000.0,158955000.0,57060000.0,2011369000.0,,,-8371000.0,1879725000.0,3052905000.0,,249188000.0,-100018000.0,-68483000.0,,1790543000.0,-56828000.0,10314621000.0,,,2336510000.0,,1349803000.0,,5655497000.0,286737000.0,,0.0,,211639000.0,171197000.0,3631787000.0,-3955000.0,,-102552000.0,78323000.0,-3840000.0,1641695000.0,-8860000.0,106634000.0,53327000.0,,2243072000.0,-85203000.0,,,1731548000.0,77873000.0,,2563000.0,-12814000.0,15439528000.0,1582859000.0,-571024000.0,,,-374241000.0,0.0,,228494000.0,,-217082000.0,,,,,,,,,,,,,,
1333152000,241696000.0,,,-68680000.0,1659550000.0,,,,209138000.0,,,,11254000.0,,,,,9485000.0,-126019000.0,-107773000.0,476843000.0,,,,,,2080848000.0,-67526000.0,,-2464000.0,,,,,,3996171000.0,,,,192518000.0,,,,,,3693550000.0,2118381000.0,4931738000.0,419564000.0,4127601000.0,,,,0.0,,,1.16,,1285761000.0,,-230536000.0,,,,,,191036000.0,733147000.0,4428544000.0,,126380000.0,,,503194000.0,,,1877790000.0,124235000.0,,,83630000.0,,26057000.0,,,27528000.0,5164313000.0,,2334530000.0,241696000.0,,247020000.0,,,0.0,140406000.0,,,,3071213000.0,-81000000.0,-622337000.0,400993000.0,1345155000.0,,717000.0,1659550000.0,,,,,1901479000.0,33315000.0,,26281000.0,,,,,,208531000.0,,387426000.0,162174000.0,64175000.0,,,,-165778000.0,,,,253905000.0,-61387000.0,-104579000.0,,,,9785750000.0,,,,,,,5658149000.0,,,0.0,,241929000.0,,,80646000.0,,-25247000.0,,-62532000.0,,,100480000.0,56102000.0,1.16,1641107000.0,,,,,-17421000.0,,2560000.0,,,1578904000.0,,,,,,,,,,,,,,,,,,,,,,,
1341014400,493499000.0,,,-75773000.0,1372198000.0,,,,206481000.0,,,,-53428000.0,,,,,8006000.0,-123939000.0,-60656000.0,871978000.0,,,,,,2440448000.0,-337615000.0,,-219000.0,,,,,,3434907000.0,,,,108965000.0,,,,,,3751384000.0,1561685000.0,4806681000.0,813137000.0,3705692000.0,,,,0.0,,,2.4,,1295163000.0,,35336000.0,,,,,,162031000.0,603726000.0,3904490000.0,,,,,902191000.0,,,1873222000.0,-543172000.0,,,89054000.0,,9765000.0,,,32106000.0,5329461000.0,,2338302000.0,493499000.0,,502370000.0,,,0.0,285718000.0,,,,3088306000.0,-238000000.0,-663078000.0,416028000.0,1309819000.0,,1212000.0,1372198000.0,,,,,1638681000.0,26942000.0,,,,,,,,205727000.0,,788088000.0,168007000.0,72460000.0,,,,133001000.0,,,,175598000.0,-66633000.0,-387177000.0,,,,9382532000.0,,,,,,,5676840000.0,,,133818000.0,,266483000.0,,,-287352000.0,,128921000.0,,-227239000.0,,,51516000.0,56948000.0,2.39,1096216000.0,,,,,5575000.0,,2560000.0,,,1659550000.0,,,,,,,,,,,,,,,,,,,,,,,
1348963200,600373000.0,,,-89183000.0,2057408000.0,,,,204434000.0,,,,-50164000.0,,,,,7908000.0,-132652000.0,-69886000.0,1046487000.0,,,,,,2806117000.0,83095000.0,,25411000.0,,,,,,3986440000.0,,,,662768000.0,,,,,,3823731000.0,2077160000.0,5204798000.0,978304000.0,4631921000.0,,,,0.0,,,2.95,,1346227000.0,,-175631000.0,,,,,,163848000.0,736874000.0,4132595000.0,,219980000.0,,,1072203000.0,,,1909280000.0,322674000.0,,,93899000.0,,5519000.0,,,28787000.0,5764276000.0,,2338302000.0,600373000.0,,610650000.0,,,0.0,349622000.0,,,,3119932000.0,-363000000.0,-703799000.0,399205000.0,1485450000.0,,852000.0,2057408000.0,2620000.0,,,,2337817000.0,21103000.0,,0.0,,,,,,203557000.0,,960272000.0,166677000.0,83585000.0,,,,1676000.0,,,,742285000.0,-79517000.0,32108000.0,,,,10345936000.0,,,,,,,5714015000.0,,,0.0,,280409000.0,,,685210000.0,,-133148000.0,,99464000.0,,,60220000.0,65112000.0,2.94,1530714000.0,,,,,-62521000.0,,2560000.0,,,1372198000.0,,,,,,,,,,,,,,,,,,,,,,,
1356912000,391604000.0,8.41,,-477468000.0,1757699000.0,1757699000.0,,195077000.0,,0.0,205289000.0,16083511000.0,-37233000.0,,1314151000.0,-194051000.0,2031895000.0,13804000.0,-275475000.0,-433237000.0,739741000.0,630586000.0,-25613000.0,,-748414000.0,5116000.0,3054769000.0,-75918000.0,1327424000.0,72680000.0,,-8425000.0,,151764000.0,-397964000.0,3686339000.0,1123067000.0,-214840000.0,,363173000.0,1760033000.0,0.0,1757699000.0,,,3943114000.0,1654444000.0,5147507000.0,673141000.0,4470265000.0,3686339000.0,0.0,10328997000.0,0.0,1727172000.0,3054769000.0,,206184000.0,1299927000.0,1299927000.0,165818000.0,1578904000.0,634230000.0,4470265000.0,,-658085000.0,158987000.0,634230000.0,3617882000.0,1727172000.0,195077000.0,297711000.0,0.0,1529625000.0,8.38,,2031895000.0,-97788000.0,128101000.0,5858732000.0,856484000.0,-129571000.0,5116000.0,,,39680000.0,6052954000.0,6052954000.0,2338302000.0,391604000.0,,399993000.0,1027962000.0,242868000.0,0.0,252216000.0,1319632000.0,,39203000.0,3194700000.0,-74000000.0,-748414000.0,536670000.0,1319632000.0,,468000.0,1757699000.0,-8620000.0,,2560000.0,1662687000.0,2388285000.0,22826000.0,,,1654444000.0,,168850000.0,0.0,536670000.0,,,652209000.0,168850000.0,151764000.0,4007213000.0,,,5488000.0,3135049000.0,3194700000.0,-2000000.0,490899000.0,-127726000.0,-313140000.0,,2388285000.0,-205013000.0,10328997000.0,,,2338302000.0,,178795000.0,,5858732000.0,71627000.0,,195077000.0,,630586000.0,158987000.0,3943114000.0,-299709000.0,,101101000.0,104186000.0,-24533000.0,2787995000.0,95408000.0,85495000.0,64706000.0,,1314151000.0,-756000000.0,,,2884146000.0,-8425000.0,,2560000.0,3249000.0,20090724000.0,2057408000.0,-671552000.0,,,-335263000.0,195077000.0,,-711104000.0,,-772788000.0,,,,,,,,,,,,,,
1364688000,333669000.0,,,-104645000.0,1872442000.0,,,,204217000.0,,,,-69550000.0,,,,,8580000.0,-102163000.0,-178251000.0,622547000.0,,,,,,3225050000.0,-31950000.0,,-20533000.0,,,,,,3767125000.0,,,,176599000.0,,,,,,4008803000.0,1766954000.0,4707789000.0,549195000.0,4763310000.0,,151403000.0,,0.0,,,1.64,,1247286000.0,,-151168000.0,,,,,,162824000.0,656524000.0,3864297000.0,,127005000.0,,,843492000.0,,,2000171000.0,-40964000.0,,,294297000.0,,5000000.0,,,29198000.0,6285793000.0,,2338302000.0,333669000.0,,343371000.0,,,0.0,186094000.0,,,,3214198000.0,-110000000.0,-794605000.0,554102000.0,1470800000.0,,59000.0,1872442000.0,146888000.0,,,,2538136000.0,21320000.0,,,,,,,,203515000.0,0.0,529465000.0,178006000.0,197356000.0,,,,-11571000.0,,,,248563000.0,-71964000.0,-29175000.0,,,,10696172000.0,,,,,,,5932862000.0,,,127005000.0,,665694000.0,,,114743000.0,,-22294000.0,,-9329000.0,,,143280000.0,71762000.0,1.63,1339419000.0,,,,,3334000.0,,2560000.0,,,1757699000.0,,,,,,,,,,,,,,,,,,,,,,,
1372550400,256064000.0,,,-76448000.0,1349420000.0,,,,201905000.0,,,,-66719000.0,,,,,8612000.0,-162704000.0,-220903000.0,508078000.0,,,,,,3319550000.0,-90252000.0,,8604000.0,,,,,,3594556000.0,,,,104113000.0,,,,,,4101398000.0,1879691000.0,5298848000.0,460006000.0,4448152000.0,,,,0.0,,,1.27,,954641000.0,,-79643000.0,,,,,,144762000.0,770805000.0,4527300000.0,,135033000.0,,,771548000.0,,,1714865000.0,257470000.0,,,311542000.0,,3393000.0,,,34000000.0,6265433000.0,,2338302000.0,256981000.0,,265749000.0,,,-13700000.0,152043000.0,,,,3257831000.0,-397312000.0,-843567000.0,579867000.0,1550443000.0,,-23198000.0,1349420000.0,0.0,,,,1982135000.0,19794000.0,,,,,,,,201543000.0,-2000000.0,417792000.0,178036000.0,268220000.0,,,,-33973000.0,,,,202952000.0,-98839000.0,-649526000.0,,,,10493934000.0,,,,,,,6045782000.0,,,0.0,,632715000.0,,,-523022000.0,,-100581000.0,,-153037000.0,,,255482000.0,70492000.0,1.27,1593370000.0,,,,,33206000.0,,2560000.0,,,1872442000.0,,,,,,,,,,,,,,,,,,,,,,,
1380499200,82005000.0,,,-151035000.0,1294484000.0,,,,199509000.0,,,,605000.0,,,,,8047000.0,-220544000.0,-273547000.0,233518000.0,,,,,,3241694000.0,93940000.0,,58982000.0,,,,,,3702494000.0,,,,235262000.0,,,,,,4207876000.0,1893948000.0,5327122000.0,149750000.0,4410135000.0,,,,0.0,,,0.41,,964663000.0,,2270000.0,,,,,,150519000.0,755672000.0,4892117000.0,,144038000.0,,,435005000.0,,,1808546000.0,82410000.0,,,285255000.0,,5415000.0,,,28937000.0,6174159000.0,,2338302000.0,82290000.0,,88909000.0,,,2660000.0,48528000.0,,,,3312255000.0,-92000000.0,-895621000.0,658143000.0,1548173000.0,,159000.0,1294484000.0,0.0,,,,1951233000.0,13954000.0,,,,,,,,199098000.0,-12301000.0,137437000.0,175451000.0,257086000.0,,,,-18045000.0,,,,350648000.0,-115386000.0,-254549000.0,,,,10498644000.0,,,,,,,6088509000.0,,,0.0,,656749000.0,,,-54936000.0,,12473000.0,,-25960000.0,,,247539000.0,82127000.0,0.41,1615970000.0,,,,,36174000.0,,2560000.0,,,1349420000.0,,,,,,,,,,,,,,,,,,,,,,,
