,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyChangeInInventory,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyPurchaseOfBusiness,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCapitalExpenditure,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualPurchaseOfBusiness,annualFreeCashFlow,annualCostOfRevenue,trailingOtherNonCashItems,annualBeginningCashPosition,annualNetIncome,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,annualOtherNonCashItems,annualBasicAverageShares,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,annualRetainedEarnings,quarterlyGoodwill,annualInventory,annualBasicEPS,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualPurchaseOfInvestment,annualCommonStockIssuance,quarterlyOtherIncomeExpense,annualCapitalStock,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInventory,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualOperatingCashFlow,trailingOperatingIncome,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyBasicEPS,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualDilutedEPS,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingBasicEPS,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,annualInvestmentsAndAdvances
1022803200,,,,,,,2427756000.0,,,,,,,-243231000.0,103961000.0,,148825000.0,,,,,,774915000.0,37288000.0,932106000.0,,,,,,774915000.0,1161000.0,,,208837000.0,,,,,7242000.0,-34580000.0,,,359551000.0,541984000.0,-17768000.0,,,9081000.0,,1371977000.0,1348016000.0,,,359551000.0,,1321316000.0,,,0.96,,,,,165014000.0,62700000.0,,1691593000.0,1224810000.0,,,-234067000.0,182433000.0,,-41223000.0,,-736163000.0,,,,,,,,,14000.0,,70182000.0,268661000.0,,102314000.0,102314000.0,,,,,,99618000.0,,,,316292000.0,,,22500000.0,,106644000.0,,12188000.0,682826000.0,,305390000.0,,,,1251134000.0,,,,,,0.0,,,,,1291189000.0,,,,,,,,7242000.0,,,7242000.0,26404000.0,,,,,,,7228000.0,,,,,,,,17419000.0,,,0.98,,,,,3861000.0,2669332000.0,,,102314000.0,,,,227438000.0,2072270000.0,3444247000.0,-2216000.0,,,,,,,,,,,,,,,,,,,,,,,,
1030752000,,,,,-117239000.0,,2432130000.0,241000.0,,1604379000.0,1604379000.0,-770402000.0,28483000.0,-286541000.0,,-698983000.0,64125000.0,,,1450128000.0,,,-11603000.0,0.0,1145533000.0,428148000.0,43438000.0,,,-4814000.0,689127000.0,0.0,344600000.0,-788000.0,347680000.0,,79860000.0,,,6498000.0,-20016000.0,5325510000.0,,530445000.0,842367000.0,-84396000.0,,,,2027663000.0,1450128000.0,1533571000.0,,2375387000.0,530445000.0,,1255093000.0,2788664000.0,263000000.0,,122046000.0,,0.0,,287186000.0,109200000.0,974141000.0,1661728000.0,1843337000.0,428148000.0,,-330992000.0,311922000.0,-168150000.0,-35394000.0,,-770402000.0,,,621852000.0,2950123000.0,,7286000.0,428148000.0,,-773000.0,,60576000.0,350235000.0,-64511000.0,177986000.0,177986000.0,,3477791000.0,,104446000.0,,43438000.0,689127000.0,,1194517000.0,344600000.0,,,23782000.0,1533571000.0,,118255000.0,13419000.0,1000970000.0,974141000.0,305390000.0,1375584000.0,4.1,,1194517000.0,305390000.0,,,,55676000.0,0.0,1100000.0,,23782000.0,,1375584000.0,771008000.0,0.0,1145533000.0,739091000.0,,1661728000.0,-11603000.0,6498000.0,,6498000.0,6498000.0,35758000.0,1255093000.0,,,,1100000.0,6498000.0,7242000.0,-675368000.0,889263000.0,,,,2432130000.0,,24736000.0,,,,6498000.0,,1911000.0,,241000.0,2788664000.0,107111000.0,,177986000.0,691148000.0,4.0,,314841000.0,2027663000.0,3477791000.0,-4891000.0,60576000.0,,,,,,,,,,,,,,,,,,,,,,,
1038614400,,,,,,,2458096000.0,,,,,,,-78523000.0,98808000.0,,-184691000.0,,,,,,753842000.0,0.0,1120748000.0,,,,,,753842000.0,0.0,,,213919000.0,,,,,6530000.0,-26834000.0,,,361064000.0,549390000.0,-109115000.0,,,,,1565845000.0,1485123000.0,,,361064000.0,,1373548000.0,,,1.04,,,,,169221000.0,64310000.0,,1663684000.0,1218635000.0,,,62762000.0,188326000.0,,-30465000.0,,-794412000.0,,,,,,,,,32000.0,,60456000.0,-35896000.0,,104911000.0,104911000.0,,,,,,59468000.0,,,,304907000.0,,,28899000.0,,101206000.0,,21886000.0,669245000.0,,305390000.0,,,,1313092000.0,,,,,,0.0,,,,,1484699000.0,,,,,,,,6530000.0,,,6530000.0,25593000.0,,,,,,,6498000.0,,,,,,,,19105000.0,,,1.06,,,,,15142000.0,2858671000.0,,,104911000.0,,,,-66361000.0,2046668000.0,3612513000.0,824000.0,,,,,,,,,,,,,,,,,,,,,,,,
1046390400,,,,,,,2464495000.0,,,,,,,-80972000.0,98446000.0,,6329000.0,,,,,,747774000.0,0.0,1048077000.0,,,,,,747774000.0,0.0,,,172741000.0,,,,,6559000.0,-26706000.0,,,348501000.0,495999000.0,-5473000.0,,,,,1577914000.0,1469797000.0,,,348501000.0,,1397011000.0,,,0.79,,,,,127865000.0,48590000.0,,1662567000.0,1120696000.0,,,-60330000.0,147498000.0,,-31367000.0,,-801928000.0,,,,,,,,,29000.0,,57469000.0,87065000.0,,79275000.0,79275000.0,,,,,,99140000.0,,,,322580000.0,,,29274000.0,,100393000.0,,881000.0,624697000.0,,305390000.0,,,,1339542000.0,,,,,,0.0,,,,,1490172000.0,,,,,,,,6559000.0,,,6559000.0,25243000.0,,,,,,,6530000.0,,,,,,,,19633000.0,,,0.81,,,,,12105000.0,2866808000.0,,,79275000.0,,,,55698000.0,2036668000.0,3614582000.0,-6689000.0,,,,,,,,,,,,,,,,,,,,,,,,
1054339200,,,,,,,2497063000.0,,,,,,,-285063000.0,94666000.0,,93611000.0,,,,,,601618000.0,0.0,1090158000.0,,,,,,601618000.0,0.0,,,246573000.0,,,,,6638000.0,-33254000.0,,,376940000.0,598823000.0,-7471000.0,,,2021000.0,,1605303000.0,1570879000.0,,,376940000.0,,1475351000.0,,,1.3,,,,,202530000.0,76553000.0,,1671917000.0,1288445000.0,,,-193441000.0,221883000.0,,-36968000.0,,-825146000.0,,,,,,,,,79000.0,,55384000.0,226774000.0,,125977000.0,125977000.0,,,,,,164664000.0,,,,316057000.0,,,44780000.0,,96811000.0,,8360000.0,689622000.0,,305390000.0,,,,1419967000.0,,,,,,0.0,,,,,1497643000.0,,,,,,,,6638000.0,,,6638000.0,24690000.0,,,,,,,6559000.0,,,,,,,,19353000.0,,,1.33,,,,,3790000.0,3046230000.0,,,125977000.0,,,,189806000.0,2042545000.0,3647848000.0,2837000.0,,,,,,,,,,,,,,,,,,,,,,,,
1062288000,,,,,-182242000.0,,2573160000.0,59828000.0,,1597212000.0,1597212000.0,-857407000.0,65701000.0,-446537000.0,,-891095000.0,52551000.0,,,1584994000.0,,,-37297000.0,0.0,1321905000.0,517604000.0,39978000.0,,,-14220000.0,373758000.0,0.0,313683000.0,244000.0,394312000.0,,84790000.0,,,6742000.0,-81005000.0,5457123000.0,,510707000.0,870797000.0,-13673000.0,,,,2095472000.0,1584994000.0,1675566000.0,,2515009000.0,510707000.0,,1631142000.0,3306708000.0,315403000.0,,-32200000.0,,0.0,,333391000.0,125950000.0,869739000.0,1715753000.0,1829347000.0,517604000.0,,-339203000.0,360090000.0,-135732000.0,-83442000.0,,-857407000.0,,,516013000.0,2942114000.0,,6498000.0,517604000.0,,104000.0,,84297000.0,420312000.0,-167799000.0,207441000.0,207441000.0,,3680466000.0,,94906000.0,,39978000.0,373758000.0,,1546845000.0,313683000.0,,,43746000.0,1675566000.0,,109748000.0,14176000.0,958550000.0,869739000.0,294348000.0,1511316000.0,5.45,,1546845000.0,294348000.0,,,,45303000.0,0.0,1007000.0,,43746000.0,,1511316000.0,917797000.0,0.0,1321905000.0,698255000.0,,1715753000.0,-37297000.0,6742000.0,,6742000.0,6742000.0,34222000.0,1631142000.0,,,,1007000.0,6742000.0,6638000.0,-530212000.0,1027545000.0,,,,2573160000.0,,26699000.0,,,,6742000.0,,0.0,,59828000.0,3306708000.0,96963000.0,,207441000.0,833007000.0,5.34,,336870000.0,2095472000.0,3680466000.0,-11192000.0,84297000.0,,,,,,,,,,,,,,,,,,,,,,,
1070150400,,,,,,,2600207000.0,,,,,,,-60445000.0,88741000.0,,-16025000.0,,,,,,473271000.0,0.0,1346909000.0,,,,,,473271000.0,0.0,,,239055000.0,,,,,6664000.0,-29018000.0,,,397985000.0,613090000.0,-8257000.0,,,,,1632385000.0,1710119000.0,,,397986000.0,,1536885000.0,,,1.35,,,,,194845000.0,73100000.0,,1719386000.0,1282040000.0,,,-100730000.0,215105000.0,,-29356000.0,,-880821000.0,,,,,,,,,-78000.0,,83540000.0,129670000.0,,121745000.0,121745000.0,,,,,,80469000.0,,,,282741000.0,,,64962000.0,,90422000.0,,19196000.0,668950000.0,,294348000.0,,,,1453345000.0,,,,,,0.0,,,,,1519573000.0,,,,,,,,6664000.0,,,6664000.0,23950000.0,,,,,,,6742000.0,,,,,,,,20260000.0,,,1.37,,,,,20303000.0,3247004000.0,,,121745000.0,,,,100314000.0,2087890000.0,3720275000.0,34019000.0,,,,,,,,,,,,,,,,,,,,,,,,
1078012800,,,,,,,2600663000.0,,,,,,,-337218000.0,86618000.0,,-54072000.0,,,,,,233877000.0,0.0,1216404000.0,,,,,,233877000.0,0.0,,,195905000.0,,,,,6711000.0,-39441000.0,,,395785000.0,564311000.0,32095000.0,,,,,1600354000.0,1597837000.0,,,395785000.0,,1870002000.0,,,1.04,,,,,146604000.0,54950000.0,,1735505000.0,1159236000.0,,,-860000.0,168526000.0,,-40122000.0,,-865158000.0,,,,,,,,,47000.0,,83057000.0,40348000.0,,91654000.0,91654000.0,,,,,,95717000.0,,,,285716000.0,,,77282000.0,,88028000.0,,3254000.0,594925000.0,,,,,,1786945000.0,,,,,,0.0,,,,,1487478000.0,,,,,,,,6711000.0,,,6711000.0,27379000.0,,,,,,,6664000.0,,,,,,,,21922000.0,,,1.06,,,,,315758000.0,3467839000.0,,,91654000.0,,,,226000.0,2101362000.0,3701716000.0,-496000.0,,,,,,,,,,,,,,,,,,,,,,,,
1085961600,,,,,,,2638236000.0,,,,,,,-132640000.0,83897000.0,,-23306000.0,,,,,,-966407000.0,0.0,1240154000.0,,,,,,260141000.0,-11424000.0,,,276278000.0,,,,,6758000.0,-53441000.0,,,424866000.0,676187000.0,-57149000.0,,,,,1643453000.0,1652747000.0,,,424866000.0,,1875668000.0,,,1.68,,,,,229411000.0,86000000.0,1226548000.0,1752474000.0,1360022000.0,,,-116186000.0,251321000.0,,-42700000.0,,-885762000.0,,,,,,,,,47000.0,,76751000.0,169674000.0,,143411000.0,143411000.0,,,,,,145194000.0,,,,267399000.0,,,84316000.0,,85202000.0,,1870000.0,683835000.0,,300998000.0,,,,1798917000.0,,,,,,0.0,,,,,1517071000.0,,,,,,,,6758000.0,,,6758000.0,24957000.0,,,,,,,6711000.0,,,,,,,,21910000.0,,,1.71,,,,,57674000.0,3528415000.0,,,143411000.0,,,,126974000.0,2145103000.0,3788556000.0,2612000.0,,,,,,,,,,,,,,,,,,,,,,,,
1093910400,,,,,-184870000.0,,2709137000.0,65704000.0,,1757873000.0,1757873000.0,-919048000.0,44498000.0,-317799000.0,,-848102000.0,27716000.0,,,1755757000.0,,,-15653000.0,0.0,1429128000.0,566202000.0,72096000.0,,,31237000.0,171393000.0,0.0,310880000.0,-16250000.0,398590000.0,,92804000.0,,,76852000.0,-71821000.0,5637025000.0,,539236000.0,902991000.0,-86228000.0,,,,2156808000.0,1755757000.0,1818115000.0,,2756579000.0,539236000.0,,1923057000.0,3741172000.0,339700000.0,,-65687000.0,,0.0,,335043000.0,125650000.0,580147000.0,1790089000.0,1835727000.0,566202000.0,,-243132000.0,363755000.0,-119539000.0,-72692000.0,,-919048000.0,,,453509000.0,2880446000.0,,93102000.0,566202000.0,,-16266000.0,,48079000.0,298687000.0,-193721000.0,209393000.0,209393000.0,5728000.0,3912565000.0,,84993000.0,,72096000.0,171393000.0,,1869250000.0,310880000.0,,,68372000.0,1818115000.0,,111121000.0,9232000.0,932736000.0,580147000.0,,1561479000.0,6.66,,1869250000.0,,5728000.0,,,33552000.0,0.0,894000.0,,68372000.0,,1561479000.0,998706000.0,0.0,1429128000.0,638379000.0,,1790089000.0,-15653000.0,76852000.0,,76852000.0,76852000.0,34835000.0,1923057000.0,301015000.0,,,894000.0,76852000.0,6758000.0,-460908000.0,1109827000.0,,,,2709137000.0,,28712000.0,,,,76852000.0,,0.0,,65704000.0,3741172000.0,86350000.0,,209393000.0,905902000.0,6.56,301015000.0,225995000.0,2156808000.0,3912565000.0,-4898000.0,48079000.0,,,,,,,,,,,,,,,,,,,,,,,
1101772800,,,,,,,2767860000.0,,,,,,,-30000000.0,79711000.0,,-41641000.0,-48000.0,,,,,-425282000.0,0.0,1490583000.0,,,,,,277388000.0,0.0,,,242556000.0,,,,,63881000.0,-61984000.0,,,404488000.0,620801000.0,-71601000.0,,,,,1840244000.0,1869643000.0,,,404488000.0,,1873019000.0,,,1.52,,,,,194523000.0,72000000.0,702670000.0,1823972000.0,1286203000.0,,,-63904000.0,216313000.0,,-58807000.0,,-943888000.0,,,,,,,,,-12971000.0,,47963000.0,112917000.0,,122523000.0,122523000.0,,,,,,79396000.0,,,,289994000.0,,,73312000.0,,80748000.0,,10362000.0,665402000.0,,,,,,1824775000.0,,281000.0,,,,0.0,,,,,1629312000.0,,,,,,,,63881000.0,,,63881000.0,26243000.0,,,,,,,76852000.0,,,,,,,,21790000.0,,,1.54,,,,,52987000.0,3742662000.0,,,122523000.0,,,302847000.0,54110000.0,2179806000.0,4020050000.0,-466000.0,,,,,,,,,,,,,,,,,,,,,,,,
1109548800,,,,,,,2821081000.0,,,,,,,0.0,79692000.0,,-169172000.0,,,,,,-412032000.0,0.0,1286780000.0,,,,,,384731000.0,0.0,,,195011000.0,,,,,80139000.0,-57912000.0,,,433652000.0,582371000.0,32151000.0,,,,,1847054000.0,1645420000.0,,,433652000.0,,2029286000.0,,,1.16,,,,,125074000.0,30981000.0,796763000.0,1837260000.0,1204055000.0,,,85921000.0,148719000.0,,-59971000.0,,-983821000.0,,,,,,,,,16258000.0,,127786000.0,-11751000.0,,94093000.0,94093000.0,,,,,,75783000.0,,,,273189000.0,,,104578000.0,,80860000.0,,8055000.0,621684000.0,,,,,,1901500000.0,,,,,,0.0,,,,,1591996000.0,,,,,,,,80139000.0,,,80139000.0,46292000.0,,,,,,,63881000.0,,,,,,,,23645000.0,,,1.18,,,,,72354000.0,3674706000.0,,,94093000.0,,,302769000.0,-71722000.0,2212383000.0,4059437000.0,466000.0,,,,,,,,,,,,,,,,,,,,,,,,
1117497600,,,,,,,2889077000.0,,,,,,,-278558000.0,78521000.0,,147147000.0,,,,,,-645805000.0,0.0,1429675000.0,,,,,,298746000.0,0.0,,,285425000.0,,,,,77378000.0,-66480000.0,,,413641000.0,673103000.0,-58388000.0,,,,,1911738000.0,1816585000.0,,,413641000.0,,2053171000.0,,,1.86,,,,,235239000.0,87450000.0,944551000.0,1880218000.0,1338387000.0,,,-238626000.0,259462000.0,,-68161000.0,,-1008859000.0,,,,,,,,,-2761000.0,,138646000.0,302345000.0,,147789000.0,147789000.0,,,,,,133754000.0,,,,253156000.0,,,120121000.0,,79494000.0,,26795000.0,665284000.0,,,,,,1914525000.0,,,,,,0.0,,,,,1639190000.0,,,,,,,,77378000.0,,,77378000.0,25963000.0,,,,,,,80139000.0,,,,,,,,24223000.0,,,1.88,,,,,48744000.0,3869756000.0,,,147789000.0,,,302725000.0,234184000.0,2256764000.0,4168502000.0,-563000.0,,,,,,,,,,,,,,,,,,,,,,,,
1125446400,,,,,-283478000.0,,2978637000.0,42567000.0,,1816884000.0,1816884000.0,-1041022000.0,-16628000.0,-118294000.0,,-426852000.0,-32201000.0,22262000.0,,1929459000.0,,,-36581000.0,72526000.0,1539776000.0,571019000.0,4753000.0,,,-349000.0,391007000.0,0.0,255672000.0,-2042000.0,390612000.0,,102443000.0,,,74810000.0,-96395000.0,5710882000.0,,565103000.0,916273000.0,-26728000.0,,,,2315798000.0,1929459000.0,1811159000.0,,2792548000.0,565103000.0,,2043091000.0,3854250000.0,302202000.0,,-95867000.0,,72526000.0,,318389000.0,111771000.0,370276000.0,1937615000.0,1882237000.0,571019000.0,,-150745000.0,351170000.0,-124566000.0,-96539000.0,,-1041022000.0,,,364605000.0,2918334000.0,,76852000.0,571019000.0,,-2568000.0,,181241000.0,244572000.0,-282771000.0,206615000.0,206615000.0,,4245257000.0,,78530000.0,,4753000.0,391007000.0,,1861850000.0,255672000.0,,,118263000.0,1811159000.0,,137940000.0,19335000.0,965964000.0,370276000.0,,1663860000.0,7.27,,1861850000.0,,,,,64547000.0,3000.0,811000.0,,118263000.0,,1663860000.0,975664000.0,3000.0,1539776000.0,648083000.0,,1937615000.0,-36581000.0,74810000.0,,74810000.0,74810000.0,39442000.0,2043091000.0,302699000.0,,,811000.0,74810000.0,77378000.0,-367354000.0,1113604000.0,,,,2978637000.0,,32784000.0,,,,74810000.0,,0.0,,42567000.0,3854250000.0,79508000.0,,206615000.0,873224000.0,7.18,302699000.0,148033000.0,2315798000.0,4245257000.0,214000.0,181241000.0,,,,,,,,,,,,,,,,,,,,,,,
1133308800,,,,,,,3037067000.0,,,,,,,-9787000.0,76588000.0,,-18970000.0,-2658000.0,,,,,36632000.0,124604000.0,1514571000.0,,,,,,521282000.0,0.0,,,236471000.0,,,,,81378000.0,-57889000.0,,,450236000.0,655529000.0,-17155000.0,,,,,2000758000.0,1844868000.0,,,450236000.0,,1973681000.0,,,1.48,,,,,181554000.0,67180000.0,484650000.0,1965632000.0,1338076000.0,,,-63206000.0,205293000.0,,-58457000.0,,-1071435000.0,,,,,,,,,6568000.0,,183906000.0,127663000.0,,114374000.0,114374000.0,,,,,,63525000.0,,,,257856000.0,,,113761000.0,,77152000.0,,15248000.0,682547000.0,,,,,,1789775000.0,,,,,,0.0,,,,,1681015000.0,,,,,,,,81378000.0,,,81378000.0,31178000.0,,,,,,,74810000.0,,,,,,,,23739000.0,,,1.49,,,,,38751000.0,3818549000.0,,,114374000.0,,,302645000.0,69206000.0,2339073000.0,4339831000.0,2733000.0,,,,,,,,,,,,,,,,,,,,,,,,
1141084800,,,,,,,3083909000.0,,,,,,,0.0,76784000.0,,-57480000.0,-4162000.0,,,,,59486000.0,106672000.0,1427672000.0,,,,,,641158000.0,-20667000.0,,,210207000.0,,,,,81372000.0,-77641000.0,,,437845000.0,616190000.0,-41666000.0,,,,,2034992000.0,1794801000.0,,,437845000.0,,1965894000.0,,,1.25,,,,,154012000.0,56990000.0,581672000.0,1992415000.0,1253815000.0,,,6150000.0,178345000.0,,-57405000.0,,-1091494000.0,,,,,,,,,-6000.0,,186594000.0,71485000.0,,97022000.0,97022000.0,,,,,,89941000.0,,,,267160000.0,,,124267000.0,,77474000.0,,11939000.0,637625000.0,,,,,,1779300000.0,,,,,,0.0,,,,,1722681000.0,,,,,,,,81372000.0,,,81372000.0,31862000.0,,,,,,,81378000.0,,,,,,,,24333000.0,,,1.26,,,,,35014000.0,3760695000.0,,,97022000.0,,,302645000.0,14080000.0,2366861000.0,4401853000.0,4011000.0,,,,,,,,,,,,,,,,,,,,,,,,
1149033600,16455000.0,,,,,,3139579000.0,,,,,,,-228324000.0,75909000.0,,67180000.0,-1869000.0,,,,,568545000.0,101121000.0,1442132000.0,,,,,,568545000.0,86000.0,,,285776000.0,,,,,83968000.0,-60972000.0,,,450872000.0,704041000.0,-30006000.0,,,,,2040376000.0,1865729000.0,,,450872000.0,,2008645000.0,,,1.89,,,,,228248000.0,83820000.0,,2021692000.0,1417433000.0,,,-173575000.0,253169000.0,,-66306000.0,,-1117887000.0,,,,,,,,,2596000.0,,183520000.0,237143000.0,,144428000.0,144428000.0,,,,,,150482000.0,,,,257584000.0,,,102600000.0,,76583000.0,,8063000.0,713392000.0,,302645000.0,,,,1825125000.0,,,,,,0.0,,,,,1752687000.0,,,,,,,,83968000.0,,,83968000.0,32607000.0,,,,,,,81372000.0,,,,,-12664000.0,,,24921000.0,,,1.9,,,,,34957000.0,3874374000.0,,,144428000.0,,,,170837000.0,2402543000.0,4442919000.0,186000.0,,,,,,,,,,,,,,,,,,,,,,,,
1156982400,24002000.0,,,,-263580000.0,,3183808000.0,32783000.0,,1928595000.0,1928595000.0,-1132500000.0,36306000.0,-339955000.0,,-578066000.0,78650000.0,44995000.0,,2118927000.0,,,-15500000.0,100356000.0,1699667000.0,569275000.0,24378000.0,,,4130000.0,469528000.0,0.0,280419000.0,16748000.0,418495000.0,,110142000.0,,,91558000.0,-71821000.0,5948355000.0,,589643000.0,962761000.0,-93963000.0,,,,2407379000.0,2118927000.0,2054568000.0,,2938520000.0,589643000.0,,2002210000.0,4056778000.0,332761000.0,,69380000.0,,100356000.0,,338223000.0,124771000.0,559208000.0,2051308000.0,1939030000.0,569275000.0,,-307045000.0,373118000.0,-182790000.0,-81412000.0,,-1132500000.0,,,559167000.0,3009835000.0,,74810000.0,569275000.0,,7590000.0,,145053000.0,386456000.0,-268323000.0,213452000.0,213452000.0,,4526306000.0,6762000.0,75237000.0,,24378000.0,469528000.0,,1857157000.0,280419000.0,,,80363000.0,2054568000.0,,141024000.0,3003000.0,976269000.0,559208000.0,302645000.0,1846650000.0,7.57,,1857157000.0,302645000.0,,145369000.0,-159957000.0,38253000.0,0.0,772000.0,,80363000.0,,1846650000.0,1009925000.0,0.0,1699667000.0,822747000.0,,2051308000.0,-15500000.0,91558000.0,,91558000.0,91558000.0,45377000.0,2002210000.0,,,,772000.0,91558000.0,83968000.0,-537676000.0,1150949000.0,,,-21800000.0,3183808000.0,,37148000.0,,,,91558000.0,,0.0,,32783000.0,4056778000.0,75859000.0,,213452000.0,902036000.0,7.5,,305044000.0,2407379000.0,4526306000.0,-2800000.0,145053000.0,,,,,,,,,,,,,,,,,,,,,,,
1164844800,8790000.0,,,,,,3262683000.0,,,,,,,-90767000.0,71082000.0,,-45591000.0,-802000.0,,,,,537838000.0,126755000.0,1649633000.0,,,,,,537838000.0,0.0,,,258959000.0,,,,,73359000.0,-70896000.0,,,462299000.0,685295000.0,-36698000.0,,,-1496000.0,,2157294000.0,2047289000.0,,,462299000.0,,2026558000.0,,,1.73,,,,,195903000.0,72014000.0,,2096377000.0,1393069000.0,,,-59266000.0,222996000.0,,-52198000.0,,-1166306000.0,,,,,,,,,-18199000.0,,167637000.0,111963000.0,,123889000.0,123889000.0,,,,,,345593000.0,,,,,,,73832000.0,,71813000.0,,26109000.0,707774000.0,,302645000.0,,,,1858921000.0,,,,,,0.0,,,,,1883348000.0,,,,,,,,73359000.0,,,73359000.0,35963000.0,,,,,,,91558000.0,,,,,-27770000.0,,,27093000.0,,,1.74,,,,,31140000.0,4073847000.0,,,123889000.0,,,,59765000.0,2454391000.0,4611685000.0,-808000.0,,,,,,,,,,,,,,,,,,,,,,,,
