date,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,annualTotalRevenue,quarterlyEndCashPosition,trailingResearchAndDevelopment,annualCurrentAssets,trailingCostOfRevenue,quarterlyDilutedEPS,annualChangesInAccountReceivables,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualDilutedEPS,trailingOperatingExpense,annualOtherNonCurrentAssets,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCashDividendsPaid,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEbitda,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualLongTermDebt,annualNetIncome,annualBeginningCashPosition,annualCashDividendsPaid,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyOtherNonCurrentAssets,annualSaleOfInvestment,annualOtherNonCashItems,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,annualDepreciationAndAmortization,annualChangeInInventory,quarterlyBasicEPS,quarterlyCapitalExpenditure,trailingSaleOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualStockBasedCompensation,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetPPE,quarterlyCostOfRevenue,annualNetPPE,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOtherIntangibleAssets,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualInventory,trailingChangeInInventory,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualOtherCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,trailingPretaxIncome,annualNetOtherInvestingChanges,annualPretaxIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualBasicEPS,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualOperatingIncome,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualAccountsPayable,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualIncomeTaxPayable,trailingDilutedAverageShares
2008-12-31,,97458000.0,-74165000.0,,,423651000.0,7681566000.0,671726000.0,1451609000.0,,-103100000.0,1108961000.0,-193783000.0,,3176506000.0,2591855000.0,,4070717000.0,1317631000.0,392854000.0,1534575000.0,,97234000.0,130174000.0,,-257446000.0,12697456000.0,392854000.0,,4187119000.0,,,71403000.0,,1317631000.0,,1.975,,432257000.0,0.0,725443000.0,-9551000.0,-1483202000.0,21981000.0,,4939775000.0,517886000.0,3713000.0,4936469000.0,638722000.0,7649470000.0,88420000.0,82430000.0,8095155000.0,,1665246000.0,402218000.0,1027958000.0,,9210581000.0,,,0.0,2745097000.0,,4187119000.0,,,8095155000.0,860491000.0,9808562000.0,66159000.0,,-1483202000.0,431676000.0,,17458032000.0,0.0,6757262000.0,0.0,2553170000.0,1317631000.0,239108000.0,-38259000.0,13270913000.0,,,3345274000.0,2383299000.0,,,167467000.0,464353000.0,0.0,27691000.0,-423208000.0,9808562000.0,0.0,305686000.0,,-567399000.0,339287000.0,33119000.0,,-75603000.0,,-130850000.0,305686000.0,509356000.0,0.0,,0.0,2553170000.0,3544000.0,,9210581000.0,96532000.0,86000000.0,1894585000.0,,0.0,1142309000.0,1108653000.0,1724897000.0,1108653000.0,1569977000.0,2709695000.0,1859029000.0,10237000.0,1894585000.0,,2519422000.0,5940194000.0,106335000.0,1142309000.0,,,286519000.0,,-1164911000.0,2218768000.0,3544000.0,433753000.0,2386605000.0,2519422000.0,,0.0,-103100000.0,392854000.0,153746000.0,,48504000.0,1749307000.0,,392854000.0,-1122253000.0,,17490128000.0,305686000.0,,13303009000.0,,,,2.065,,,0.0,1869477000.0,2591855000.0,,,1108961000.0,,,,392854000.0,,66159000.0,392854000.0,84231000.0,,25433000.0,,,,,,,,,,,,,,
2009-03-31,,-25760000.0,,,,340219000.0,7670158000.0,,1258609000.0,-150524000.0,-177985000.0,930819000.0,,,2627744000.0,2582164000.0,,,,,,,-1974000.0,,,-70052000.0,,975945000.0,,,,0.36,,23931000.0,,,,,,,,-9562000.0,,23931000.0,,,421680000.0,,5195403000.0,,,,,8323305000.0,,,316827000.0,918390000.0,,9123050000.0,,638672000.0,0.0,2474755000.0,,4497281000.0,,,,757495000.0,10002956000.0,,-425827000.0,-1504472000.0,,,,,,0.0,,,,,,,,,2354613000.0,,,160895000.0,500178000.0,,,,,0.0,237712000.0,,,,,0.37,-36408000.0,,326424000.0,237712000.0,316679000.0,0.0,,,2840790000.0,,,,79115000.0,,,,0.0,1133800000.0,1077692000.0,1369135000.0,,1466756000.0,,,17198000.0,1707133000.0,,,,583091000.0,,,,392854000.0,,,,3548000.0,280271000.0,,2474913000.0,,,,,,,,,,,,,17673114000.0,237712000.0,,13175833000.0,,,,,-33978000.0,,,,,,0.0,,198886000.0,,,975945000.0,,77180000.0,975945000.0,80796000.0,666962000.0,24057000.0,,,,,,,,,,,,,,
2009-06-30,,82262000.0,,,,343946000.0,7719870000.0,,1262269000.0,-47890000.0,84156000.0,906542000.0,,,2673609000.0,2654078000.0,,,,,,,93017000.0,,,-202861000.0,,1258411000.0,,,,0.445,,21759000.0,,,,,,,,-9586000.0,,21759000.0,,,345072000.0,,5211744000.0,,,,,8609413000.0,,,313743000.0,918323000.0,,9357679000.0,,639832000.0,0.0,2508126000.0,,4788672000.0,,,,759823000.0,10602527000.0,,-46204000.0,-1557357000.0,,,,,,0.0,,,,,,,,,2348351000.0,,,158500000.0,543728000.0,,,,,0.0,295694000.0,,,,,0.465,-47535000.0,,-26227000.0,295694000.0,485665000.0,0.0,,,2863393000.0,,,,18049000.0,,,,0.0,1067075000.0,1096721000.0,1411340000.0,,1560186000.0,,,29563000.0,1750114000.0,,,,282466000.0,,,,975945000.0,,,,3558000.0,438130000.0,,2535597000.0,,,,,,,,,,,,,18322397000.0,295694000.0,,13533725000.0,,,,,-16790000.0,,,,,,0.0,,4920000.0,,,1258411000.0,,41398000.0,1258411000.0,85950000.0,669080000.0,31329000.0,,,,,,,,,,,,,,
2009-09-30,,129649000.0,,,,464597000.0,7951378000.0,,1320957000.0,51668000.0,279359000.0,973155000.0,,,2750693000.0,2705264000.0,,,,,,,21547000.0,,,-171251000.0,,1636231000.0,,,,0.525,,21234000.0,,,,,,,,-9628000.0,,21234000.0,,,551842000.0,,5273027000.0,,,,,8951148000.0,-141001000.0,,434349000.0,856360000.0,,9633448000.0,,642186000.0,0.0,2678351000.0,,5198784000.0,,,,782438000.0,11210529000.0,,8109000.0,-1607840000.0,,,,,,0.0,,,,,,,,,2373530000.0,,,159040000.0,678338000.0,,,,,0.0,351363000.0,,,,,0.545,-31471000.0,,48311000.0,351363000.0,503148000.0,0.0,,,2899497000.0,,,,82986000.0,,,,0.0,1071430000.0,1097424000.0,1429736000.0,,1654482000.0,,,49830000.0,1836255000.0,,,,377820000.0,,,,1258411000.0,,,,3571000.0,471677000.0,,2553913000.0,,,,,,,,,,,,,19161907000.0,351363000.0,,13963123000.0,,,,,0.0,,,,,,,,-57992000.0,,,1636231000.0,,50714000.0,1636231000.0,85651000.0,672536000.0,31842000.0,,,,,,,,,,,,,,
2009-12-31,,118791000.0,0.0,,,393714000.0,7965244000.0,671484000.0,1438385000.0,56893000.0,346944000.0,1051487000.0,-188547000.0,,3132892000.0,2713917000.0,,3737744000.0,1151704000.0,1721920000.0,1665287000.0,,99005000.0,122656000.0,,-498777000.0,11184938000.0,1721920000.0,,5220628000.0,,,106132000.0,20426000.0,1151704000.0,,1.73,,758035000.0,0.0,632651000.0,-12941000.0,-1570586000.0,0.0,,5204284000.0,484553000.0,-89853000.0,5204284000.0,641530000.0,7965244000.0,304942000.0,174233000.0,9205142000.0,-422142000.0,1612287000.0,359935000.0,1044671000.0,,9817923000.0,,,9795000.0,2760960000.0,,5220628000.0,,,9205142000.0,890455000.0,11630176000.0,44186000.0,-5977000.0,-1570586000.0,273150000.0,,19595420000.0,0.0,5904718000.0,0.0,2889023000.0,1151704000.0,392854000.0,-41717000.0,14374792000.0,,,3190211000.0,2315261000.0,,,154216000.0,758035000.0,,-84749000.0,-703511000.0,11630176000.0,0.0,266935000.0,,-942941000.0,341587000.0,211595000.0,,-73133000.0,,58724000.0,266935000.0,495342000.0,0.0,,-66768000.0,2889023000.0,3589000.0,,9817923000.0,93000000.0,87350000.0,1916831000.0,,0.0,993016000.0,1143331000.0,1694507000.0,1143331000.0,1665287000.0,2760960000.0,1800834000.0,77642000.0,1916831000.0,,2655503000.0,5280220000.0,85689000.0,993016000.0,,,1636231000.0,,-469899000.0,1889097000.0,3589000.0,422209000.0,2315261000.0,2655503000.0,,0.0,346944000.0,1721920000.0,1329066000.0,,9795000.0,1424854000.0,,1721920000.0,407232000.0,,19595420000.0,266935000.0,,14374792000.0,,,,1.795,-16000000.0,,0.0,1542476000.0,2713917000.0,,,1051487000.0,-39682000.0,,,1721920000.0,,44186000.0,1721920000.0,89190000.0,,35428000.0,,,,,,,,,,,,,,
2010-03-31,,-17302000.0,,,,433366000.0,8027468000.0,,1498053000.0,88737000.0,231793000.0,1161791000.0,,,3092220000.0,2762876000.0,,,,,,,-79315000.0,,,-1301314000.0,,806368000.0,,,,0.445,,16482000.0,,,,,,,,-12962000.0,,16482000.0,,,529385000.0,,5169662000.0,,,,,9492413000.0,-1263242000.0,,404245000.0,1064687000.0,,10351840000.0,,648968000.0,0.0,2857806000.0,,4541077000.0,,,,877455000.0,11853178000.0,,-10441000.0,-1583782000.0,,,,,,0.0,,,,,,,,,2347364000.0,,,187232000.0,853992000.0,,,,,0.0,300233000.0,,,,,0.465,-38413000.0,,6910000.0,300233000.0,393879000.0,0.0,,,2822298000.0,,,,104012000.0,,,,0.0,1187893000.0,1179094000.0,1594167000.0,,1632464000.0,,,30313000.0,1981411000.0,,,,-915552000.0,,,,1721920000.0,,,,3607000.0,355466000.0,,2954643000.0,,,,,,,,,,,,,19880646000.0,300233000.0,,15339569000.0,,,,,0.0,,,,,,,,43655000.0,,,806368000.0,,63551000.0,806368000.0,94466000.0,680122000.0,30674000.0,,,,,,,,,,,,,,
2010-06-30,,41826000.0,,,,533850000.0,8020947000.0,,1639410000.0,85557000.0,-58153000.0,1223890000.0,,,3310921000.0,2787154000.0,,,,,,,-85395000.0,,,-188923000.0,,1232936000.0,,,,0.55,,24400000.0,,,,,,,,-13050000.0,,24400000.0,,,534889000.0,,5029046000.0,,,,,9851839000.0,-135284000.0,,505338000.0,1105560000.0,,10230541000.0,,652478000.0,0.0,2991901000.0,,5044931000.0,,,,907910000.0,12058010000.0,,10441000.0,-1623819000.0,,,,,,0.0,,,,,,,,,2274080000.0,,,197650000.0,737069000.0,,,,,0.0,372476000.0,,,,,0.57,-53958000.0,,81471000.0,372476000.0,537923000.0,0.0,,,2754966000.0,,,,132862000.0,,,,0.0,1238693000.0,1163335000.0,1671511000.0,,1698047000.0,,,62537000.0,2025978000.0,,,,426568000.0,,,,806368000.0,,,,7256000.0,483965000.0,,2903081000.0,,,,,,,,,,,,,20078957000.0,372476000.0,,15034026000.0,,,,,0.0,,,,,,,,-100565000.0,,,1232936000.0,,69964000.0,1232936000.0,99221000.0,682338000.0,29551000.0,,,,,,,,,,,,,,
2010-09-30,,111950000.0,,,,572650000.0,8325902000.0,,1648856000.0,11743000.0,371917000.0,1178865000.0,,,3190193000.0,2649294000.0,,,,,,,-42857000.0,,,-177123000.0,,1635041000.0,,,,0.95,,25072000.0,,,,,,,,-13075000.0,,25072000.0,,,865464000.0,,5246475000.0,,,,,10485199000.0,-169542000.0,,833561000.0,1076206000.0,,10476778000.0,,654599000.0,0.0,3079427000.0,,5460623000.0,,,,884165000.0,13171933000.0,,-9131000.0,-1495863000.0,,,,,,0.0,,,,,,,,,2424216000.0,498500000.0,,202591000.0,837513000.0,,,,,0.0,646435000.0,,,,,0.99,-52885000.0,,-19399000.0,646435000.0,579267000.0,0.0,,,2822259000.0,,,,187126000.0,,,,291037000.0,1244895000.0,1153431000.0,1541337000.0,,1861079000.0,,,24350000.0,2032661000.0,,,,402105000.0,,,,1232936000.0,,,,7269000.0,526382000.0,,3070990000.0,,,,,,,,,,,,,21497835000.0,646435000.0,,16037212000.0,,,,,0.0,,,,,,,,-19665000.0,,,1635041000.0,,39483000.0,1635041000.0,97397000.0,683431000.0,31903000.0,,,,,,,,,,,,,,
2010-12-31,,-16522000.0,0.0,,511283000.0,603740000.0,8444364000.0,683275000.0,1840471000.0,38674000.0,345386000.0,1215818000.0,-217328000.0,,3609268000.0,2714703000.0,,4483184000.0,1793000000.0,1632980000.0,2048175000.0,,41113000.0,120775000.0,,-621519000.0,13202602000.0,1632980000.0,,5729513000.0,,,-262123000.0,22168000.0,1793000000.0,,2.64,,701127000.0,0.0,809481000.0,-13127000.0,-1522400000.0,22168000.0,,5139610000.0,734206000.0,224711000.0,5139610000.0,653194000.0,8444364000.0,119952000.0,178406000.0,10945928000.0,-561584000.0,1867023000.0,599561000.0,1236731000.0,,10758402000.0,,,0.0,3304754000.0,,5729513000.0,,,10945928000.0,1004173000.0,13711010000.0,40761000.0,-257000.0,-1522400000.0,549705000.0,,22217130000.0,0.0,6575812000.0,0.0,2783907000.0,1793000000.0,1721920000.0,-52214000.0,16487617000.0,,,3673703000.0,2355703000.0,511283000.0,,222008000.0,701127000.0,,1793000000.0,-2129652000.0,13711010000.0,0.0,473856000.0,,-2288879000.0,397082000.0,-166454000.0,,-72072000.0,,47822000.0,473856000.0,573282000.0,0.0,,0.0,2783907000.0,7295000.0,,10758402000.0,125705000.0,88122000.0,2218975000.0,,22768000.0,1225151000.0,1192303000.0,1768797000.0,1192303000.0,2048175000.0,3304754000.0,2084351000.0,61206000.0,2218975000.0,,3324502000.0,6626790000.0,-2061000.0,1225151000.0,,,1635041000.0,,-9388000.0,2860562000.0,7295000.0,501210000.0,2355703000.0,3324502000.0,,0.0,345386000.0,1632980000.0,-88940000.0,,56542000.0,2342705000.0,,1632980000.0,116804000.0,,22217130000.0,473856000.0,,16487617000.0,,,,2.74,0.0,,291037000.0,2143606000.0,2714703000.0,,,1215818000.0,-185548000.0,,,1632980000.0,,40761000.0,1632980000.0,105998000.0,,28647000.0,,,,,,,,,,,,,,
2011-03-31,,-99660000.0,,,,590588000.0,8311192000.0,,1763388000.0,27374000.0,606862000.0,1239137000.0,,,3345702000.0,,,,,,,,-44200000.0,,,-564955000.0,,1593559000.0,,,,0.63,,22776000.0,,,,,,,,-13268000.0,,22776000.0,,,697726000.0,,4987337000.0,,,,,11362018000.0,-517420000.0,,561978000.0,1172800000.0,,10934931000.0,,661599000.0,0.0,3323855000.0,,6131892000.0,,,,969702000.0,14659179000.0,,15250000.0,,,,,,,0.0,,,,,,,,,2319298000.0,523231000.0,,217573000.0,727658000.0,,,,,0.0,420246000.0,,,,,0.65,-48424000.0,,52462000.0,429358000.0,436483000.0,0.0,,,2668039000.0,,,,141732000.0,,,,0.0,1284932000.0,1177703000.0,1582314000.0,,2025796000.0,,,50480000.0,2210224000.0,,,,-39421000.0,,,,1632980000.0,,,,7370000.0,388059000.0,,3539466000.0,,,,,,,,,,,,,23034881000.0,429358000.0,,16902989000.0,,,,,,,,,,,,,63211000.0,,,1593559000.0,,58922000.0,1593559000.0,105023000.0,688328000.0,30725000.0,,,,,,,,,,,,,,
2011-06-30,,131800000.0,,,,626103000.0,14957857000.0,,1943195000.0,9284000.0,737839000.0,1515113000.0,,,3711674000.0,3809129000.0,,,,,,,11920000.0,,,-4917403000.0,,551583000.0,,,,0.94,,23190000.0,,,,,,,,-13705000.0,,23190000.0,,,628383000.0,,10676561000.0,,,,,11997077000.0,-5538859000.0,,596674000.0,1317092000.0,,14741004000.0,,667207000.0,-680105000.0,4281296000.0,,6554800000.0,,,,1095749000.0,16489496000.0,,-17271000.0,-1583010000.0,,,,,,0.0,,,,,,,,,4151630000.0,533136000.0,,235803000.0,1247548000.0,,,,,0.0,449646000.0,,,,,0.97,-59670000.0,,3216777000.0,648764000.0,662649000.0,0.0,,,6524931000.0,,,,147028000.0,,,,0.0,2065049000.0,2226119000.0,1768479000.0,,2718251000.0,,,999842000.0,3099418000.0,,,,-1041976000.0,,,,1593559000.0,,,,7585000.0,602979000.0,,6210769000.0,,,,,,,,,,,,,31513376000.0,648764000.0,,24958576000.0,,,,,,,,,,,,,-78061000.0,,,551583000.0,,47932000.0,551583000.0,120278000.0,694599000.0,31709000.0,,,,,,,,,,,,,,
2011-09-30,,-12926000.0,,,,656144000.0,14056273000.0,,2204662000.0,-13005000.0,185110000.0,1467349000.0,,,4518089000.0,3787949000.0,,,,,,,42191000.0,,,-121388000.0,,484368000.0,,,,0.74,,25650000.0,,,,,,,,-17156000.0,,25650000.0,,,832211000.0,,9932578000.0,,,,,12503349000.0,-18354000.0,,580889000.0,1548518000.0,,14433079000.0,,687259000.0,680105000.0,4123695000.0,,6314538000.0,,,,1274907000.0,16496791000.0,,-1592552000.0,-1636897000.0,,,,,,0.0,,,,,,,,,4119172000.0,531179000.0,,289602000.0,1150969000.0,,,,,0.0,523428000.0,,,,,0.76,-109888000.0,,-645834000.0,523428000.0,699942000.0,0.0,,,5813406000.0,,,,57461000.0,,,,-32887000.0,1970896000.0,2151052000.0,2313427000.0,,2574062000.0,,,9950000.0,3007192000.0,,,,-67215000.0,,,,551583000.0,,,,7596000.0,590054000.0,,6037607000.0,,,,,,,,,,,,,30618424000.0,523428000.0,,24303886000.0,,,,,,,,,,,,,18575000.0,,,484368000.0,,82284000.0,484368000.0,208562000.0,710403000.0,42760000.0,,,,,,,,,,,,,,
2011-12-31,,65411000.0,,,521882000.0,677611000.0,12977679000.0,701191000.0,2265419000.0,12949000.0,-36937000.0,1422438000.0,-334471000.0,,4515075000.0,3766990000.0,,5559438000.0,1935287000.0,537001000.0,2651198000.0,,152108000.0,141637000.0,,-243508000.0,16090540000.0,537001000.0,,6272357000.0,,,-135279000.0,23987000.0,2172264000.0,,3.11,,739686000.0,0.0,1018526000.0,-17194000.0,-1666000000.0,23987000.0,,8805651000.0,945822000.0,36602000.0,8805651000.0,676169000.0,12977679000.0,84625000.0,1112551000.0,13056869000.0,-121434000.0,2291796000.0,708308000.0,1587808000.0,,14474323000.0,,,0.0,4172028000.0,,6272357000.0,,,13056869000.0,1267334000.0,16904783000.0,98392000.0,-7806000.0,-1666000000.0,512562000.0,,29949447000.0,0.0,7913876000.0,0.0,5206800000.0,2172264000.0,1632980000.0,-61323000.0,23677090000.0,,,4607692000.0,3598851000.0,521882000.0,,275548000.0,739686000.0,,95603000.0,-6196067000.0,16904783000.0,0.0,541967000.0,,-5847254000.0,634934000.0,162019000.0,,-116489000.0,,-534771000.0,570714000.0,827193000.0,0.0,,,5206800000.0,7611000.0,,14474323000.0,166341000.0,95603000.0,3049895000.0,,66780000.0,1781352000.0,2100990000.0,2249656000.0,2100990000.0,2651198000.0,4172028000.0,2626267000.0,52279000.0,3049895000.0,,5840209000.0,8176664000.0,52633000.0,1781352000.0,,,484368000.0,,-1602379000.0,3224420000.0,7611000.0,710704000.0,3598851000.0,5840209000.0,,0.0,-36937000.0,537001000.0,-1095979000.0,,0.0,2447849000.0,,537001000.0,2088634000.0,,29949447000.0,570714000.0,,23677090000.0,,,,3.21,,,-32887000.0,2617226000.0,3766990000.0,,,1422438000.0,-139004000.0,,,537001000.0,,98392000.0,537001000.0,201071000.0,,36443000.0,,,,,,,,,,,,,,
2012-03-31,,-85344000.0,,,,720523000.0,12529757000.0,,2235544000.0,23526000.0,147436000.0,1465982000.0,,,4316220000.0,3891119000.0,,,,,,,-76163000.0,,,166726000.0,,1043283000.0,,,,0.86,,23681000.0,,,,,,,,-17312000.0,,23681000.0,,,937938000.0,,8617191000.0,,,,,13652469000.0,-55727000.0,,696204000.0,1515021000.0,,14573310000.0,,691507000.0,0.0,3912566000.0,,6543223000.0,,,,1244897000.0,17823305000.0,,-1356000.0,-1786308000.0,,,,,,0.0,,,,,,,,,3754475000.0,549865000.0,,270124000.0,787902000.0,,,,,0.0,520054000.0,,,,,0.89,-117824000.0,,-310551000.0,612912000.0,645212000.0,0.0,,,4862716000.0,,,,176150000.0,,,,14345000.0,1889079000.0,2104811000.0,2080676000.0,,2383476000.0,,,71043000.0,2996457000.0,,,,506282000.0,,,,537001000.0,,,,7668000.0,527388000.0,,5861848000.0,,,,,,,,,,,,,30420959000.0,612912000.0,,23877736000.0,,,,,,,,,,,,,97695000.0,,,1043283000.0,,63108000.0,1043283000.0,202311000.0,714023000.0,39423000.0,,,,,,,,,,,,,,
2012-06-30,,226203000.0,,,,793244000.0,12802859000.0,,2355456000.0,47833000.0,-74945000.0,1511061000.0,,,4553459000.0,3836301000.0,,,,,,,49574000.0,,,-988767000.0,,1118240000.0,,,,0.84,,26731000.0,,,,,,,,-17420000.0,,26731000.0,,,1019500000.0,,8773158000.0,,,,,14235198000.0,-889340000.0,,774105000.0,1562212000.0,,14927272000.0,,695570000.0,0.0,4029701000.0,,6610495000.0,,,,1278610000.0,18301916000.0,,-858000.0,-1770850000.0,,,,,,0.0,,,,,,,,,3925538000.0,552540000.0,,283602000.0,837943000.0,,,,,0.0,600149000.0,,,,,0.86,-110728000.0,,67929000.0,600149000.0,1008971000.0,0.0,,,4847620000.0,,,,173956000.0,,,,18030000.0,1855811000.0,2065451000.0,2198003000.0,,2463233000.0,,,33260000.0,3094250000.0,,,,74957000.0,,,,1043283000.0,,,,7696000.0,898243000.0,,6176882000.0,,,,,,,,,,,,,31170583000.0,600149000.0,,24560088000.0,,,,,,,,,,,,,-104433000.0,,,1118240000.0,,55407000.0,1118240000.0,207519000.0,714910000.0,37876000.0,,,,,,,,,,,,,,
2012-09-30,,193107000.0,,,,755809000.0,12632654000.0,,2278002000.0,-32876000.0,149874000.0,1492632000.0,,,4415543000.0,3933610000.0,,,,,,,-26984000.0,,,-123492000.0,,1541335000.0,,,,0.77,,29007000.0,,,,,,,,-17306000.0,,29007000.0,,,967129000.0,,8697965000.0,,,,,14766627000.0,-27756000.0,,717170000.0,1522193000.0,,15056604000.0,,695208000.0,0.0,3934689000.0,,6908000000.0,,,,1251212000.0,18886086000.0,,-1221000.0,-1870658000.0,,,,,,0.0,,,,,,,,,4038807000.0,560629000.0,,289517000.0,893162000.0,,,,,0.0,548735000.0,,,,,0.79,-104827000.0,,-423112000.0,548735000.0,961144000.0,0.0,,,4659158000.0,,,,168435000.0,,,,0.0,1882370000.0,2062952000.0,2137541000.0,,2386994000.0,,,38963000.0,2984728000.0,,,,423095000.0,,,,1118240000.0,,,,7718000.0,856317000.0,,6104073000.0,,,,,,,,,,,,,31585420000.0,548735000.0,,24677420000.0,,,,,,,,,,,,,141236000.0,,,1541335000.0,,55063000.0,1541335000.0,210598000.0,713947000.0,39361000.0,,,,,,,,,,,,,,
