date,annualGoodwill,trailingNetIncome,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualBasicAverageShares,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,annualOperatingIncome,annualEndCashPosition,annualBasicEPS,annualStockholdersEquity,quarterlyInvestingCashFlow,annualDilutedAverageShares,annualTaxProvision,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetPPE,annualChangeInAccountPayable,annualOperatingCashFlow,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyBasicAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyCapitalStock,annualRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyTaxProvision,quarterlyNetPPE,trailingTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualTotalRevenue,annualStockBasedCompensation,annualCurrentDebt,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyGrossPPE,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualChangesInAccountReceivables,quarterlyPretaxIncome,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingChangeInInventory,annualIncomeTaxPayable,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualGrossProfit,annualInventory,annualOperatingExpense,trailingBeginningCashPosition,trailingGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,annualCostOfRevenue,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyEbitda
1970-01-01 00:00:01.419984000,1227000000.0,,154642000000.0,,16208000000.0,1227000000.0,-11000000.0,1816000000.0,1313541667.0,10198000000.0,2775000000.0,770000000.0,-22054000000.0,16208000000.0,1816000000.0,2115000000.0,1321000000.0,-373000000.0,154642000000.0,1948000000.0,54000000.0,350000000,-8395000000.0,350000000.0,36309000000.0,,-7000000.0,656000000.0,1320000000.0,1816000000.0,199000000.0,2115000000.0,11363000000.0,0.96,11803000000.0,-3539000000.0,1315000000.0,794000000.0,-5886000000.0,1816000000.0,,11363000000.0,23000000.0,89760000000.0,-87000000.0,21000000.0,0.25,329000000.0,89760000000.0,11363000000.0,1174000000.0,54783000000.0,,15086000000.0,227000000.0,,0.95,165000000.0,142839000000.0,1039000000.0,-1028000000.0,2348000000.0,,-3000000.0,1261000000.0,3635000000.0,2929000000.0,,7728000000.0,-256000000.0,102000000.0,227000000.0,1316000000.0,165000000.0,-400000000.0,2784000000.0,887000000.0,-6000000.0,2652000000.0,11363000000.0,11803000000.0,8588000000.0,-1000000.0,36309000000.0,204000000.0,1039000000.0,,29000000.0,9682000000.0,35000000.0,-1890000000.0,887000000.0,1321000000.0,0.0,6054000000.0,115000000.0,,-1890000000.0,10198000000.0,142839000000.0,0.25,2929000000.0,-25000000.0,,860000000.0,,5454000000.0,-90000000.0,54783000000.0,-2000000.0,,623000000.0,,554000000.0,1554000000.0,-1725000000.0,554000000.0,411000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,16013000000.0,1227000000.0,,2814000000.0,,,-2352000000.0,-1360000000.0,,,1586000000.0,,,,160169000000.0,,54000000.0,302000000,,302000000.0,,,,708000000.0,1323000000.0,,,,,,,-8662000000.0,,,-10715000000.0,,,,29000000.0,98344000000.0,-100000000.0,3000000.0,0.22,291000000.0,,9011000000.0,-2688000000.0,,,,,,,,148011000000.0,,,,,0.0,,,,,,-345000000.0,,216000000.0,1322727273.0,231000000.0,,2329000000.0,888000000.0,,,9011000000.0,12158000000.0,11363000000.0,-2000000.0,34027000000.0,182000000.0,1058000000.0,,,,39000000.0,,,,,,,,,10412000000.0,,0.22,,,,-1305000000.0,,7615000000.0,-55000000.0,61366000000.0,-2000000.0,,,,484000000.0,1522000000.0,,484000000.0,-1732000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,16618000000.0,1227000000.0,,2815000000.0,,,6000000.0,498000000.0,,,1401000000.0,,,,163627000000.0,,55000000.0,353000000,,353000000.0,,,,661000000.0,1326000000.0,,,,,,,-3906000000.0,,,-6778000000.0,,,,33000000.0,101773000000.0,-88000000.0,4000000.0,0.25,330000000.0,,9017000000.0,-137000000.0,,,,,,,,151204000000.0,,,,,-4000000.0,,,,,,-609000000.0,,204000000.0,1320000000.0,174000000.0,,3357000000.0,889000000.0,,,9017000000.0,12423000000.0,9011000000.0,-2000000.0,33998000000.0,214000000.0,1091000000.0,,,,30000000.0,,,,,,,,,10664000000.0,,0.25,,,,568000000.0,,3344000000.0,-70000000.0,63415000000.0,5000000.0,,,,567000000.0,1564000000.0,,567000000.0,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,17089000000.0,1227000000.0,,2816000000.0,,,1349000000.0,1012000000.0,,,1549000000.0,,,,170402000000.0,,57000000.0,376000000,,376000000.0,,,,664000000.0,1328000000.0,,,,,,,-6350000000.0,,,-8828000000.0,,,,34000000.0,107358000000.0,-100000000.0,6000000.0,0.28,365000000.0,,10366000000.0,-440000000.0,,,,,,,,157206000000.0,,,,,-6000000.0,,,,,,-472000000.0,,192000000.0,1303571429.0,19000000.0,,2794000000.0,1472000000.0,,,10366000000.0,13196000000.0,9017000000.0,-2000000.0,33747000000.0,207000000.0,1126000000.0,,,,29000000.0,,,,,,,,,10952000000.0,,0.28,,,,1091000000.0,,6608000000.0,-79000000.0,66354000000.0,4000000.0,,,,583000000.0,1592000000.0,,583000000.0,588000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,1227000000.0,,183718000000.0,,17942000000.0,1227000000.0,-27000000.0,2815000000.0,1315000000.0,11253000000.0,1612000000.0,830000000.0,-40654000000.0,17942000000.0,2151000000.0,2279000000.0,1447000000.0,-387000000.0,183718000000.0,980000000.0,58000000.0,416000000,-28623000000.0,416000000.0,35773000000.0,,-4000000.0,690000000.0,1330000000.0,2815000000.0,224000000.0,2279000000.0,11978000000.0,1.04,13402000000.0,-9705000000.0,1327000000.0,832000000.0,-14333000000.0,2151000000.0,,11978000000.0,36000000.0,116366000000.0,-99000000.0,19000000.0,0.29,378000000.0,116366000000.0,11978000000.0,2145000000.0,65646000000.0,,13304000000.0,181000000.0,,1.03,-134000000.0,170316000000.0,1145000000.0,-1120000000.0,1246000000.0,,-17000000.0,1364000000.0,615000000.0,2932000000.0,,11363000000.0,-226000000.0,132000000.0,181000000.0,1319000000.0,-134000000.0,-266000000.0,4824000000.0,1474000000.0,-357000000.0,2723000000.0,11978000000.0,13402000000.0,10366000000.0,-351000000.0,35773000000.0,229000000.0,1145000000.0,,32000000.0,27992000000.0,37000000.0,-1787000000.0,1474000000.0,1447000000.0,,6369000000.0,135000000.0,,-1787000000.0,11253000000.0,170316000000.0,0.28,2932000000.0,-7000000.0,,892000000.0,,10425000000.0,-62000000.0,65646000000.0,-11000000.0,,-700000000.0,,645000000.0,1691000000.0,-1652000000.0,645000000.0,356000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,,15961000000.0,1227000000.0,,2803000000.0,,,-1521000000.0,-425000000.0,,,1989000000.0,,,,190998000000.0,,56000000.0,412000000,,412000000.0,,,,756000000.0,1330000000.0,,,,,,,-8762000000.0,,,-11845000000.0,,800000000.0,,38000000.0,125055000000.0,-110000000.0,2000000.0,0.3,392000000.0,,10457000000.0,-903000000.0,,,,,,,,176485000000.0,,,,,-5000000.0,,,,,,1350000000.0,,172000000.0,1321000000.0,-120000000.0,,3283000000.0,2201000000.0,,,10457000000.0,14513000000.0,11978000000.0,-1000000.0,35130000000.0,243000000.0,1159000000.0,,,,47000000.0,,,,,,,,,11567000000.0,,0.29,,,,-369000000.0,,7610000000.0,-56000000.0,71516000000.0,10000000.0,,,,655000000.0,1766000000.0,,655000000.0,-942000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,16822000000.0,1227000000.0,,2804000000.0,,,2519000000.0,1753000000.0,,,1820000000.0,,,,198052000000.0,,57000000.0,452000000,,452000000.0,,,,734000000.0,1333000000.0,,,,,,,-5072000000.0,,,-12335000000.0,,5000000000.0,,42000000.0,130060000000.0,-120000000.0,3000000.0,0.31,406000000.0,,12976000000.0,397000000.0,,,,,,,,183062000000.0,,,,,-127000000.0,,,,,,-864000000.0,,163000000.0,1322000000.0,-17000000.0,,7752000000.0,2204000000.0,,,12976000000.0,14990000000.0,10457000000.0,-2000000.0,36071000000.0,268000000.0,1242000000.0,,,,28000000.0,,,,,,,,,11882000000.0,,0.3,,,,1892000000.0,,5699000000.0,-139000000.0,74228000000.0,7000000.0,,,,720000000.0,1826000000.0,,720000000.0,1289000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,16380000000.0,1227000000.0,,2806000000.0,,,-2545000000.0,-626000000.0,,,1902000000.0,,,,209337000000.0,,60000000.0,503000000,,503000000.0,,,,730000000.0,1334000000.0,,,,,,,-12210000000.0,,,-18041000000.0,,3001000000.0,,46000000.0,142705000000.0,-135000000.0,3000000.0,0.36,470000000.0,,10431000000.0,282000000.0,,,,,,,,193867000000.0,,,,,43000000.0,,,,,,442000000.0,,154000000.0,1324000000.0,31000000.0,,6103000000.0,2207000000.0,,,10431000000.0,15470000000.0,12976000000.0,-5506000000.0,36458000000.0,291000000.0,1266000000.0,,,,26000000.0,,,,,,,,,12261000000.0,,0.35,,,,-549000000.0,,10214000000.0,-77000000.0,75791000000.0,8000000.0,,,,794000000.0,1909000000.0,,794000000.0,-1215000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,1227000000.0,,223383000000.0,,17931000000.0,1227000000.0,-103000000.0,2808000000.0,1324000000.0,12649000000.0,397000000.0,1614000000.0,-60410000000.0,17931000000.0,2331000000.0,2993000000.0,1889000000.0,-486000000.0,223383000000.0,2316000000.0,61000000.0,522000000,-38775000000.0,522000000.0,38301000000.0,,9000000.0,748000000.0,1341000000.0,2808000000.0,234000000.0,2993000000.0,10828000000.0,1.32,16421000000.0,-12731000000.0,1334000000.0,1104000000.0,-18189000000.0,2331000000.0,,10828000000.0,45000000.0,153341000000.0,-121000000.0,36000000.0,0.36,478000000.0,153341000000.0,10828000000.0,2933000000.0,77365000000.0,,23187000000.0,144000000.0,,1.31,-163000000.0,206962000000.0,1299000000.0,2709000000.0,2662000000.0,,-14000000.0,1746000000.0,-1150000000.0,3234000000.0,,11978000000.0,-778000000.0,171000000.0,144000000.0,1329000000.0,-163000000.0,-346000000.0,6049000000.0,2798000000.0,-8511000000.0,2968000000.0,10828000000.0,16421000000.0,10431000000.0,-3002000000.0,38301000000.0,302000000.0,1299000000.0,,44000000.0,34963000000.0,40000000.0,-1935000000.0,2798000000.0,1889000000.0,,7473000000.0,141000000.0,,-1935000000.0,12649000000.0,206962000000.0,0.36,3234000000.0,15000000.0,,1688000000.0,,11440000000.0,-74000000.0,77365000000.0,-16000000.0,,113000000.0,,824000000.0,1972000000.0,150000000.0,824000000.0,981000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,16729000000.0,1227000000.0,,3452000000.0,,,-1353000000.0,-414000000.0,,,2162000000.0,,,,227061000000.0,,65000000.0,564000000,,564000000.0,,,,829000000.0,1351000000.0,,,,,,,-5587000000.0,,,-11293000000.0,,600000000.0,,55000000.0,159123000000.0,-158000000.0,-8000000.0,0.39,525000000.0,,9475000000.0,-1627000000.0,,,,,,,,210079000000.0,,,,,58000000.0,,,,,,424000000.0,,135000000.0,1336000000.0,-132000000.0,,5862000000.0,2798000000.0,,,9475000000.0,16982000000.0,10828000000.0,-2000000.0,36910000000.0,279000000.0,1305000000.0,,,,52000000.0,,,,,,,,,13069000000.0,,0.39,,,,-334000000.0,,4568000000.0,-80000000.0,50588000000.0,12000000.0,,,,843000000.0,2081000000.0,,843000000.0,-1099000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,17993000000.0,1227000000.0,,3454000000.0,,,100000000.0,759000000.0,,,2021000000.0,,,,220601000000.0,,66000000.0,575000000,,575000000.0,,,,792000000.0,1351000000.0,,,,,,,4270000000.0,,,-4093000000.0,,300000000.0,,74000000.0,153704000000.0,-135000000.0,0.0,0.4,530000000.0,,9575000000.0,-1228000000.0,,,,,,,,203112000000.0,,,,,-59000000.0,,,,,,-1265000000.0,,125000000.0,1338000000.0,-112000000.0,,8790000000.0,2798000000.0,,,9575000000.0,17489000000.0,9475000000.0,-2000000.0,34973000000.0,334000000.0,1335000000.0,,,,32000000.0,,,,,,,,,13495000000.0,,0.39,,,,843000000.0,,-5013000000.0,-84000000.0,45634000000.0,7000000.0,,,,909000000.0,2130000000.0,,909000000.0,87000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,18461000000.0,1227000000.0,,3205000000.0,,,2678000000.0,1216000000.0,,,2249000000.0,,,,230714000000.0,,69000000.0,618000000,,618000000.0,,,,781000000.0,1353000000.0,,,,,,,-5914000000.0,,,-10875000000.0,,5000000000.0,,94000000.0,162865000000.0,-163000000.0,-2000000.0,0.43,575000000.0,,12253000000.0,-1559000000.0,,,,,,,,212687000000.0,,,,,-105000000.0,,,,,,-469000000.0,,115000000.0,1339000000.0,-106000000.0,,5580000000.0,2798000000.0,,,12253000000.0,18027000000.0,9575000000.0,-252000000.0,36907000000.0,327000000.0,1392000000.0,,,,27000000.0,,,,,,,,,13963000000.0,,0.42,,,,1319000000.0,,7273000000.0,-103000000.0,48062000000.0,16000000.0,,,,945000000.0,2165000000.0,,945000000.0,497000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1227000000.0,,243274000000.0,,21450000000.0,1227000000.0,-383000000.0,4753000000.0,1339000000.0,14408000000.0,1964000000.0,-698000000.0,-47958000000.0,21450000000.0,2810000000.0,3650000000.0,2354000000.0,-592000000.0,243274000000.0,863000000.0,69000000.0,597000000,-20473000000.0,597000000.0,32530000000.0,,51000000.0,880000000.0,1358000000.0,4753000000.0,269000000.0,,14217000000.0,1.63,18525000000.0,-13242000000.0,1353000000.0,1296000000.0,-21697000000.0,2810000000.0,15000000000.0,14217000000.0,119000000.0,171836000000.0,-136000000.0,-35000000.0,0.41,550000000.0,171836000000.0,14217000000.0,-237000000.0,49995000000.0,,29339000000.0,108000000.0,-485000000.0,1.61,-152000000.0,224749000000.0,1471000000.0,-4651000000.0,1263000000.0,,-277000000.0,2180000000.0,3389000000.0,3551000000.0,,10828000000.0,-2118000000.0,342000000.0,108000000.0,1343000000.0,-152000000.0,-400000000.0,9107000000.0,2808000000.0,-257000000.0,3415000000.0,14217000000.0,18525000000.0,12253000000.0,-1000000.0,32530000000.0,356000000.0,1471000000.0,,-45000000.0,22599000000.0,42000000.0,-2080000000.0,2808000000.0,2354000000.0,,8618000000.0,153000000.0,15000000000.0,-2080000000.0,14408000000.0,224749000000.0,0.41,3551000000.0,58000000.0,,-565000000.0,,15771000000.0,-133000000.0,49995000000.0,16000000.0,,-1964000000.0,,953000000.0,2242000000.0,-3428000000.0,953000000.0,-1449000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,,21153000000.0,1227000000.0,,4069000000.0,,,-1535000000.0,126000000.0,,,2468000000.0,,,,248320000000.0,,73000000.0,783000000,,783000000.0,,,,956000000.0,1362000000.0,,,,,,,-6539000000.0,,,-12866000000.0,,0.0,,158000000.0,178010000000.0,-184000000.0,-10000000.0,0.55,746000000.0,,17625000000.0,-155000000.0,,,,,,,,228990000000.0,,,,,132000000.0,,,,,,-595000000.0,,101000000.0,1347000000.0,-260000000.0,,6243000000.0,2808000000.0,,,14145000000.0,19330000000.0,19160000000.0,-627000000.0,32210000000.0,219000000.0,1540000000.0,,,,50000000.0,,,,,,,,,15222000000.0,,0.55,,,,248000000.0,,4756000000.0,-122000000.0,51827000000.0,36000000.0,,,,,2398000000.0,,1002000000.0,-790000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,22351000000.0,1227000000.0,,5732000000.0,,,1293000000.0,3001000000.0,,,2408000000.0,,,,261882000000.0,,75000000.0,866000000,,866000000.0,,,,930000000.0,1364000000.0,,,,,,,-13115000000.0,,,-21307000000.0,,,,183000000.0,192839000000.0,-170000000.0,-1000000.0,0.6,813000000.0,,18918000000.0,-741000000.0,,,,,,,,241785000000.0,,,,,204000000.0,,,,,,-1201000000.0,,93000000.0,1350000000.0,-278000000.0,,8303000000.0,2808000000.0,,,13250000000.0,20097000000.0,17625000000.0,-277000000.0,33666000000.0,265000000.0,1599000000.0,,,,33000000.0,,,,,,,,,15903000000.0,,0.6,,,,3132000000.0,,11276000000.0,-131000000.0,55522000000.0,41000000.0,,,,,2486000000.0,,1131000000.0,2026000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,,22411000000.0,1227000000.0,,5735000000.0,,,8176000000.0,1128000000.0,,,2697000000.0,,,,272102000000.0,,78000000.0,923000000,,923000000.0,,,,923000000.0,1364000000.0,,,,,,,-6366000000.0,,,-16247000000.0,,0.0,,228000000.0,197010000000.0,-225000000.0,-1000000.0,0.66,885000000.0,,27094000000.0,-2496000000.0,,,,,,,,251268000000.0,,,,,-38000000.0,,,,,,-62000000.0,,,1351000000.0,-304000000.0,,10042000000.0,2808000000.0,,,21830000000.0,20834000000.0,18918000000.0,-2000000.0,29373000000.0,296000000.0,1683000000.0,,,,30000000.0,,,,,,,,,16615000000.0,,0.65,,,,1275000000.0,,13267000000.0,-147000000.0,57558000000.0,31000000.0,,,,,2579000000.0,,1219000000.0,124000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,1227000000.0,,296482000000.0,,22647000000.0,1227000000.0,277000000.0,6826000000.0,1348000000.0,17329000000.0,11133000000.0,7631000000.0,-73674000000.0,22647000000.0,2954000000.0,4562000000.0,3507000000.0,-787000000.0,296482000000.0,11886000000.0,80000000.0,935000000,-40555000000.0,935000000.0,34557000000.0,,137000000.0,992000000.0,1354000000.0,6826000000.0,306000000.0,,38227000000.0,2.47,20670000000.0,-14535000000.0,1361000000.0,1055000000.0,-23254000000.0,2954000000.0,0.0,27938000000.0,288000000.0,211554000000.0,-208000000.0,-42000000.0,0.66,885000000.0,211554000000.0,38227000000.0,4875000000.0,66578000000.0,,33541000000.0,152000000.0,-1000000000.0,2.45,-252000000.0,275812000000.0,1769000000.0,1483000000.0,12456000000.0,,-21000000.0,3329000000.0,19067000000.0,3932000000.0,,19160000000.0,758000000.0,857000000.0,152000000.0,1343000000.0,-252000000.0,-570000000.0,8953000000.0,2808000000.0,-909000000.0,3801000000.0,27938000000.0,20670000000.0,27094000000.0,-3000000.0,34557000000.0,275000000.0,1769000000.0,,-54000000.0,47166000000.0,84000000.0,-2163000000.0,2808000000.0,3507000000.0,,10132000000.0,197000000.0,0.0,-2163000000.0,17329000000.0,275812000000.0,0.65,3932000000.0,49000000.0,,7801000000.0,,17867000000.0,-170000000.0,66578000000.0,29000000.0,,7910000000.0,,,2669000000.0,-1100000000.0,1210000000.0,6550000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,,20529000000.0,1227000000.0,,6829000000.0,,,3461000000.0,-2734000000.0,,,3604000000.0,,,,282815000000.0,,83000000.0,964000000,,964000000.0,,,,1013000000.0,1344000000.0,,,,,,,18285000000.0,,,-2367000000.0,,,,317000000.0,192946000000.0,-276000000.0,-10000000.0,0.69,925000000.0,,41688000000.0,-3025000000.0,,,,,,,,261190000000.0,,,,,23000000.0,,,,,,1121000000.0,,,1333000000.0,-71000000.0,,20687000000.0,2808000000.0,,,32558000000.0,21625000000.0,38227000000.0,0.0,31303000000.0,300000000.0,1813000000.0,,,,56000000.0,,,,,,,,,18017000000.0,,0.69,,,,-2595000000.0,,-12229000000.0,-139000000.0,60005000000.0,33000000.0,,,,,2723000000.0,,1264000000.0,-3799000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,21400000000.0,1227000000.0,,7424000000.0,,,-7506000000.0,2043000000.0,,,3567000000.0,,,,276300000000.0,,84000000.0,937000000,,937000000.0,,,,976000000.0,1337000000.0,,,,,,,2163000000.0,,,-13869000000.0,,,,318000000.0,193512000000.0,-261000000.0,-3000000.0,0.67,887000000.0,,34182000000.0,1312000000.0,,,,,,,,255000000000.0,,,,,-16000000.0,,,,,,-902000000.0,,,1328000000.0,99000000.0,,16359000000.0,2808000000.0,,,24200000000.0,21300000000.0,41688000000.0,0.0,31000000000.0,299000000.0,1909000000.0,,,,39000000.0,,,,,,,,,18680000000.0,,0.66,,,,2214000000.0,,-11883000000.0,-171000000.0,54648000000.0,32000000.0,,,,,2681000000.0,,1236000000.0,1031000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
