date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2004-05-31,,116606000.0,,17244931.0,,,,-11545000.0,,,,,,,,,,,,139586000.0,,,3298000.0,12413000.0,1851000.0,,,57954000.0,,17000.0,34648000.0,,34648000.0,,,-692000.0,1227000.0,10598000.0,,,0.36,59742000.0,,,,,596000.0,,-1191000.0,,,,,-7688000.0,,,,,17019026.0,,-17373000.0,,,,-23306000.0,1121000.0,6217000.0,,,,37127000.0,,14933000.0,,,80651000.0,,,,,,70589000.0,,7245000.0,,9011000.0,,11175000.0,2939000.0,,,,,,,,5525000.0,,28878000.0,13593000.0,33366000.0,79985000.0,153067000.0,,,233718000.0,,,,,,,75000000.0,,,,,20177000.0,,,,,,,,6072000.0,,,,,,577000.0,,,,1990000.0,10000000.0,,1574000.0,,-10000000.0,,,,,34648000.0,,30864000.0,,6464000.0,-13000.0,,6236000.0,6072000.0,,6072000.0,117112000.0,,2995000.0,,0.35,,,,,-3416000.0,20266000.0,-590000.0,,-12184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-31,1969000.0,112418000.0,1.52,,,16905587.0,29433000.0,100000.0,,2613000.0,,-12538000.0,,,,41971000.0,,,,139260000.0,,79850000.0,5001000.0,13836000.0,1659000.0,,-209000.0,34648000.0,,17000.0,29433000.0,15071000.0,29433000.0,152546000.0,25643000.0,-341000.0,139000.0,15297000.0,,,,71704000.0,,,17118829.0,0.0,2000000.0,4853000.0,-3955000.0,,-1306000.0,-30671000.0,-13644000.0,-7990000.0,,-2358000.0,,,,80074000.0,-13079000.0,17000.0,,242467000.0,-5215000.0,2613000.0,8034000.0,1.5,,,42535000.0,,15071000.0,,,84229000.0,,,6387000.0,,-7990000.0,76152000.0,,7081000.0,6322000.0,13732000.0,-9842000.0,15963000.0,4794000.0,,4504000.0,,,125523000.0,-2126000.0,,7693000.0,,35308000.0,16086000.0,40643000.0,81822000.0,152546000.0,,236775000.0,236775000.0,76152000.0,25643000.0,124357000.0,,,,75000000.0,1659000.0,100000.0,5001000.0,,20964000.0,75000000.0,116944000.0,45449000.0,10000000.0,38853000.0,-13559000.0,,8938000.0,29133000.0,29433000.0,,,,666000.0,,,13836000.0,1969000.0,10000000.0,,1507000.0,2369000.0,0.0,,112418000.0,,,29433000.0,,36396000.0,13210000.0,6322000.0,-58000.0,,6205000.0,8938000.0,16086000.0,8938000.0,124357000.0,29433000.0,4853000.0,,,81822000.0,84229000.0,40643000.0,,-3376000.0,21099000.0,110000.0,7914000.0,-242000.0,,-15026000.0,139260000.0,7081000.0,25643000.0,42535000.0,,47818000.0,6205000.0,31491000.0,,,,,,,,,,,,,,,,,
2004-11-30,,116299000.0,,16725632.0,,,,0.0,,,,,,,,,,,,139858000.0,,,3878000.0,11138000.0,2748000.0,,,29433000.0,,17000.0,38716000.0,,38716000.0,,,-727000.0,411000.0,9802000.0,,,0.34,60688000.0,,,,,886000.0,,5424000.0,,,,,-8444000.0,,,,,16571691.0,,-2904000.0,,,,9283000.0,1606000.0,12653000.0,,,,49602000.0,,15809000.0,,,85392000.0,,,,,,78472000.0,,7365000.0,,8670000.0,,10510000.0,3035000.0,,,,,,,,11926000.0,,30119000.0,16144000.0,33737000.0,72855000.0,153364000.0,,,238756000.0,,,,,,,64286000.0,,,,,20632000.0,,,,,,,,5635000.0,,,,,,708000.0,,,,1938000.0,20714000.0,,1456000.0,,0.0,,,,,38716000.0,,30569000.0,,6191000.0,324000.0,,6141000.0,5635000.0,,5635000.0,122457000.0,,6631000.0,,0.34,,,,,-3315000.0,20767000.0,381000.0,,-669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,120747000.0,,16806735.0,,,,0.0,,,,,,,,,,,,139802000.0,,,9584000.0,14522000.0,3534000.0,,,38716000.0,,17000.0,36029000.0,,36029000.0,,,-504000.0,1488000.0,9316000.0,,,0.32,61076000.0,,,,,3864000.0,,-10360000.0,,,,,-8747000.0,,,,,16592465.0,,-1827000.0,,,,-2687000.0,945000.0,-249000.0,,,,52169000.0,,16525000.0,,,95729000.0,,,,,,80435000.0,,7778000.0,,8093000.0,,10048000.0,2815000.0,,,,,,,,-753000.0,,31429000.0,15988000.0,39093000.0,76450000.0,153637000.0,,,249366000.0,,,,,,,64286000.0,,,,,20189000.0,,,,,,,,5278000.0,,,,,,732000.0,,,,1999000.0,20714000.0,,1230000.0,,0.0,,,,,36029000.0,,29647000.0,,8150000.0,7000.0,,6057000.0,5278000.0,,5278000.0,128619000.0,,10165000.0,,0.31,,,,,-3315000.0,20331000.0,-1947000.0,,-490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,,122998000.0,,16885504.0,,,,0.0,,,,,,,,,,,,139017000.0,,,7207000.0,10063000.0,2205000.0,,,36029000.0,,17000.0,32063000.0,,32063000.0,,,-765000.0,669000.0,11036000.0,,,0.38,65149000.0,,,,,1104000.0,,1554000.0,,,,,-8974000.0,,,,,16671190.0,,-12999000.0,,,,-3966000.0,619000.0,9844000.0,,,,38851000.0,,16857000.0,,,86599000.0,,,,,,83129000.0,,7883000.0,,9814000.0,,11778000.0,3452000.0,,,,,,,,9079000.0,,33897000.0,17455000.0,36065000.0,77610000.0,152860000.0,,,239459000.0,,,,,,,64286000.0,,,,,20075000.0,,,,,,,,6362000.0,,,,,,742000.0,,,,2020000.0,10714000.0,,1350000.0,,-10000000.0,,,,,32063000.0,,31252000.0,,7921000.0,128000.0,,5960000.0,6362000.0,,6362000.0,116461000.0,,11304000.0,,0.38,,,,,-3668000.0,20216000.0,36000.0,,-745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-31,1838000.0,130066000.0,1.67,,,16629057.0,37120000.0,50000.0,,2484000.0,,7687000.0,,,,29433000.0,,,,138742000.0,,81422000.0,8598000.0,15616000.0,2102000.0,,578000.0,32063000.0,,17000.0,37120000.0,17387000.0,37120000.0,153061000.0,27798000.0,-1105000.0,271000.0,17266000.0,,,,76314000.0,,,16807399.0,0.0,-2380000.0,11363000.0,472000.0,,-1655000.0,-21128000.0,-2889000.0,-9032000.0,,-3101000.0,,,,81974000.0,-3398000.0,17000.0,,263227000.0,5057000.0,2484000.0,9316000.0,1.65,,,46700000.0,,17387000.0,,,101192000.0,,,5133000.0,,-9032000.0,89983000.0,,8355000.0,8041000.0,16288000.0,,18091000.0,5765000.0,,3474000.0,,,129394000.0,-2910000.0,,8211000.0,,38388000.0,17886000.0,44487000.0,77487000.0,153061000.0,,254253000.0,254253000.0,89983000.0,27798000.0,124187000.0,,,,64286000.0,2102000.0,50000.0,8598000.0,,20526000.0,64286000.0,133833000.0,47420000.0,10714000.0,42865000.0,-13967000.0,,10523000.0,28463000.0,37120000.0,,,,825000.0,,,15616000.0,1838000.0,10714000.0,,1097000.0,3007000.0,0.0,,130066000.0,,,37120000.0,,37926000.0,15067000.0,8041000.0,119000.0,,5964000.0,10523000.0,17886000.0,10523000.0,124187000.0,37120000.0,11363000.0,,,77487000.0,101192000.0,44487000.0,,-3669000.0,20660000.0,-125000.0,2839000.0,-985000.0,,,138742000.0,8355000.0,27798000.0,46700000.0,,50427000.0,5964000.0,31564000.0,,,,,,,,,,,,,,,,,
2005-11-30,,133550000.0,,16776627.0,,,,30000.0,,,,,,,,,,,,138164000.0,,,7713000.0,14049000.0,1361000.0,,,37120000.0,,17000.0,34264000.0,,34264000.0,,,-989000.0,107000.0,12480000.0,,,0.45,67215000.0,,,,,556000.0,,3047000.0,,,,,-9352000.0,,,,,16688982.0,,-14278000.0,,,,-2856000.0,2345000.0,12385000.0,,,,44473000.0,,18045000.0,,,92481000.0,,,,,,93825000.0,,8693000.0,,11616000.0,,13328000.0,4103000.0,,,,,,,,11396000.0,,34901000.0,17365000.0,37349000.0,67076000.0,152618000.0,,,245099000.0,,,,,,,53571000.0,,,,,19702000.0,,,,,,,,7513000.0,,,,,,848000.0,,,,1862000.0,10714000.0,,1005000.0,,0.0,,,,,34264000.0,,32314000.0,,10211000.0,141000.0,,5761000.0,7513000.0,,7513000.0,111549000.0,,11643000.0,,0.45,,,,,-3671000.0,19834000.0,-2303000.0,,-940000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,,140515000.0,,16825560.0,,,,20000.0,,,,,,,,,,,,138175000.0,,,8544000.0,13498000.0,1761000.0,,,34264000.0,,17000.0,33589000.0,,33589000.0,,,-889000.0,2432000.0,12050000.0,,,0.43,71480000.0,,,,,497000.0,,-7870000.0,,,,,-9699000.0,,,,,16716309.0,,-1241000.0,,,,-675000.0,5158000.0,1228000.0,,,,46671000.0,,18615000.0,,,102361000.0,,,,,,97383000.0,,8916000.0,,11279000.0,,12901000.0,4048000.0,,,,,,,,339000.0,,37204000.0,17301000.0,44783000.0,67726000.0,152551000.0,,,254912000.0,,,,,,,53571000.0,,,,,22096000.0,,,,,,,,7231000.0,,,,,,851000.0,,,,1914000.0,10714000.0,,853000.0,,0.0,,,,,33589000.0,,34276000.0,,12501000.0,82000.0,,5460000.0,7231000.0,,7231000.0,114397000.0,,12241000.0,,0.43,,,,,-3673000.0,22226000.0,-2210000.0,,-725000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-31,,148743000.0,,16969770.0,,,,0.0,,,,,,,,,,,,42753000.0,,,1837000.0,12997000.0,3696000.0,,,33589000.0,,17000.0,44678000.0,,24378000.0,,,-568000.0,2216000.0,11008000.0,,,0.42,73052000.0,,,,,-1490000.0,,5726000.0,,,,,-10337000.0,,,,,16829760.0,,-1162000.0,,,,-9211000.0,4336000.0,12484000.0,,,,45414000.0,,19379000.0,,,109647000.0,,,,,,100730000.0,,9042000.0,,10236000.0,,11880000.0,3190000.0,,,,,,,,11916000.0,20300000.0,37633000.0,17367000.0,40087000.0,68527000.0,153037000.0,,,262684000.0,,,,96044000.0,,,53571000.0,,,,,24279000.0,,,,,,,,7046000.0,,,,,,872000.0,,,,1958000.0,10714000.0,,953000.0,,321000.0,,,,,24378000.0,,35419000.0,,15434000.0,181000.0,,5198000.0,7046000.0,,7046000.0,113941000.0,,12998000.0,,0.42,,,,,-3699000.0,24411000.0,-2516000.0,,-20821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,1895000.0,155731000.0,1.67,,,16784473.0,45206000.0,75000.0,,2040000.0,,8086000.0,,,,37120000.0,,,,42722000.0,,91846000.0,4858000.0,11750000.0,5083000.0,,339000.0,24378000.0,,17000.0,45206000.0,19724000.0,45206000.0,152935000.0,28112000.0,-501000.0,2263000.0,10484000.0,,,,75169000.0,,,16912355.0,503000.0,1833000.0,13611000.0,-7116000.0,,-6889000.0,-17953000.0,-2555000.0,-10784000.0,,-2947000.0,,,,92378000.0,-1272000.0,17000.0,-31675000.0,286916000.0,20828000.0,2040000.0,2100000.0,1.66,,,43667000.0,,19724000.0,,,115540000.0,,,4897000.0,,-10784000.0,103335000.0,96118000.0,8940000.0,15269000.0,9727000.0,,11380000.0,3405000.0,,1396000.0,,,138400000.0,-6213000.0,398000.0,1599000.0,,38778000.0,19163000.0,45876000.0,69077000.0,152935000.0,,268475000.0,268475000.0,103335000.0,28112000.0,112744000.0,96118000.0,,,53571000.0,5083000.0,125000.0,4858000.0,,25769000.0,53571000.0,148516000.0,46022000.0,10714000.0,42858000.0,-14760000.0,,6322000.0,25250000.0,45206000.0,,,,896000.0,-11375000.0,,11750000.0,1895000.0,10714000.0,1473000.0,2086000.0,3467000.0,182000.0,,155731000.0,,31675000.0,45206000.0,,36391000.0,14746000.0,15269000.0,-65000.0,,5155000.0,6322000.0,19163000.0,6322000.0,112744000.0,45206000.0,13611000.0,,,69077000.0,115540000.0,45876000.0,,-3717000.0,25907000.0,140000.0,7018000.0,19931000.0,,,42722000.0,8940000.0,28112000.0,43667000.0,,49489000.0,5155000.0,28197000.0,,,,,,,,,,,,,,,,,
2006-11-30,,161199000.0,,17241140.0,,,,0.0,,,,,,,,,59075000.0,,,42822000.0,,,1305000.0,15245000.0,6399000.0,,,45206000.0,,18000.0,46436000.0,,46436000.0,,,-550000.0,1633000.0,9635000.0,,,0.33,71956000.0,,,,,550000.0,,6740000.0,,,,,-11401000.0,,,,,17022286.0,,-12757000.0,,,,1230000.0,2653000.0,14298000.0,,,,45445000.0,,20315000.0,,,112564000.0,,,,,,105282000.0,,8914000.0,,8863000.0,,10559000.0,3169000.0,,,,,,,382000.0,13748000.0,,37483000.0,16833000.0,40626000.0,58944000.0,153024000.0,,,265588000.0,,,,96285000.0,,,42857000.0,,,,,24697000.0,,,,,,,,5694000.0,,,,,,924000.0,-59075000.0,,,1926000.0,10714000.0,,1114000.0,,71000.0,,,,,46436000.0,,34473000.0,,15669000.0,-91000.0,,5003000.0,5694000.0,,5694000.0,104389000.0,,14161000.0,,0.33,,,,,-3747000.0,24838000.0,-241000.0,,-511000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-28,,166771000.0,,17232563.0,,,,25000.0,,,,,,,,,40525000.0,,,42647000.0,,,1910000.0,18436000.0,6288000.0,,,46436000.0,,18000.0,46643000.0,,46643000.0,,,-631000.0,392000.0,14095000.0,,,0.52,79331000.0,,,,,439000.0,,-6289000.0,,,,,-11916000.0,,,,,17043032.0,,-3825000.0,,,,207000.0,1975000.0,4567000.0,,,,48013000.0,,20718000.0,,,121559000.0,,,,,,109961000.0,,8802000.0,,13388000.0,,14991000.0,4449000.0,,,,,,,568000.0,3936000.0,,40293000.0,16888000.0,49690000.0,59446000.0,152671000.0,,,274230000.0,,,,96263000.0,,,42857000.0,,,,,24797000.0,,,,,,,,8939000.0,,,,,,896000.0,-40525000.0,,,2001000.0,10714000.0,,1017000.0,,43000.0,,,,,46643000.0,,39038000.0,,15010000.0,-94000.0,,4959000.0,8939000.0,,8939000.0,107459000.0,,14588000.0,,0.52,,,,,-4260000.0,24943000.0,599000.0,,-536000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-31,,176540000.0,,17328473.0,,,,0.0,,,,,,,,,72025000.0,,,42565000.0,,,2059000.0,19157000.0,6817000.0,,,46643000.0,,18000.0,65982000.0,,65982000.0,,,-447000.0,5061000.0,11332000.0,,,0.45,77581000.0,,,,,633000.0,,9221000.0,,,,,-12508000.0,,,,,17144254.0,,1091000.0,,,,19339000.0,1515000.0,18498000.0,,,,51430000.0,,21059000.0,,,135873000.0,,,,,,113313000.0,,8551000.0,,11264000.0,,12254000.0,3620000.0,,,,,,,117000.0,18051000.0,,40714000.0,20044000.0,45474000.0,60218000.0,152315000.0,,,288188000.0,,,,96316000.0,,,42857000.0,,,,,25388000.0,,,,,,,,7644000.0,,,,,,922000.0,-72025000.0,,,2057000.0,10714000.0,,969000.0,,322000.0,,,,,65982000.0,,36867000.0,,15061000.0,333000.0,,4883000.0,7644000.0,,7644000.0,111648000.0,,15304000.0,,0.44,,,,,-4292000.0,25535000.0,91000.0,,-323000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-31,2195000.0,168272000.0,1.85,,,17077870.0,61078000.0,0.0,,97000.0,,15872000.0,,,,45206000.0,53050000.0,,,42543000.0,,99263000.0,0.0,23360000.0,7504000.0,,177000.0,65982000.0,,18000.0,61078000.0,21532000.0,61078000.0,152615000.0,31534000.0,-933000.0,2668000.0,13954000.0,,,,78948000.0,,,17271242.0,741000.0,714000.0,16005000.0,3348000.0,,2392000.0,-34148000.0,-2217000.0,-12721000.0,,-2561000.0,,,,99846000.0,-18657000.0,18000.0,-224675000.0,307816000.0,-4904000.0,97000.0,14288000.0,1.83,,,53857000.0,,21532000.0,,,130571000.0,,,4111000.0,,-12721000.0,118260000.0,96409000.0,8811000.0,13208000.0,13660000.0,,14861000.0,4403000.0,,2336000.0,,,148862000.0,13020000.0,111000.0,13355000.0,,40464000.0,19686000.0,47204000.0,61057000.0,152615000.0,,283186000.0,283186000.0,118260000.0,31534000.0,114914000.0,96409000.0,,,42857000.0,7504000.0,25000.0,0.0,,24381000.0,42857000.0,158954000.0,49016000.0,10714000.0,47175000.0,-16609000.0,,9257000.0,49090000.0,61078000.0,,,,907000.0,-53050000.0,,23360000.0,2195000.0,10714000.0,1178000.0,1011000.0,3649000.0,305000.0,,168272000.0,,224675000.0,61078000.0,,38484000.0,15641000.0,13208000.0,29000.0,,4852000.0,9257000.0,19686000.0,9257000.0,114914000.0,61078000.0,16005000.0,,,61057000.0,130571000.0,47204000.0,,-4310000.0,24530000.0,1943000.0,9754000.0,-847000.0,,-17320000.0,42543000.0,8811000.0,31534000.0,53857000.0,,52665000.0,4852000.0,51651000.0,,,,,,,,,,,,,,,,,
2007-11-30,,174256000.0,,17092792.0,,,,0.0,,,,,,,,,51325000.0,,,42527000.0,,,1617000.0,21596000.0,8592000.0,,,61078000.0,,18000.0,50364000.0,,50364000.0,,,-1032000.0,2784000.0,9454000.0,,,0.37,79150000.0,,,,,-535000.0,,-5021000.0,,,,,-13402000.0,,,,,16889137.0,,-11998000.0,,,,-10714000.0,871000.0,1906000.0,,,,50802000.0,,22640000.0,,,124483000.0,,,,,,119711000.0,,9238000.0,,9360000.0,,10385000.0,3130000.0,,,,,,,346000.0,874000.0,,41680000.0,17621000.0,47377000.0,52523000.0,153098000.0,,,277581000.0,,,,96514000.0,,,32143000.0,,,,,27864000.0,,,,,,,,6230000.0,,,,,,931000.0,-51325000.0,,,4778000.0,10714000.0,,936000.0,,147000.0,,,,,50364000.0,,37470000.0,,15673000.0,312000.0,,4819000.0,6230000.0,,6230000.0,103325000.0,,15602000.0,,0.36,,,,,-4215000.0,28016000.0,-2317000.0,,-991000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,160569000.0,,16971502.0,,,,-6075000.0,,,,,,,,,18775000.0,,,42145000.0,,,1550000.0,16252000.0,7173000.0,,,50364000.0,,18000.0,23394000.0,,23394000.0,,,-1624000.0,122000.0,13403000.0,,,0.52,78948000.0,,,,,384000.0,,-8057000.0,,,,,-13838000.0,,,,,16784469.0,,-21834000.0,,,,-26970000.0,2523000.0,2882000.0,,,,48526000.0,,23874000.0,,,102775000.0,,,,,,124139000.0,,10036000.0,,13242000.0,,14334000.0,4576000.0,,,,,,,896000.0,1258000.0,,40808000.0,19037000.0,52866000.0,52962000.0,159282000.0,,,262057000.0,,,,96340000.0,,,32143000.0,,,,,24587000.0,,,,,,,,8666000.0,,,,,,931000.0,-24850000.0,,,4842000.0,10714000.0,,816000.0,,2000.0,,,,,23394000.0,,38140000.0,,16962000.0,229000.0,,10761000.0,8666000.0,,8666000.0,101488000.0,,15977000.0,,0.51,,,,,-4238000.0,24737000.0,-1410000.0,,-7632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-31,,166219000.0,,16580000.0,,,,6075000.0,,,,,,,,,6075000.0,,,41975000.0,,,3017000.0,18663000.0,7111000.0,,,23394000.0,,18000.0,37547000.0,,37547000.0,,,-1695000.0,372000.0,12251000.0,,,0.49,82104000.0,,,,,568000.0,,3334000.0,,,,,-13781000.0,,,,,16431000.0,,-3738000.0,,,,14153000.0,3016000.0,13624000.0,,,,51140000.0,,24797000.0,,,115905000.0,,,,,,128093000.0,,11016000.0,,12030000.0,0.0,13188000.0,3957000.0,,,,,,,735000.0,11929000.0,,43921000.0,18747000.0,52097000.0,52241000.0,153695000.0,,,269600000.0,,,,96321000.0,,,32143000.0,,,,,25785000.0,,,,,,,,8073000.0,,,,,,937000.0,0.0,,,3497000.0,10714000.0,,740000.0,,9000.0,,,,,37547000.0,,38183000.0,,17275000.0,212000.0,,4383000.0,8073000.0,,8073000.0,103381000.0,,16601000.0,,0.49,,,,,-4119000.0,25932000.0,-309000.0,,4414000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-31,3099000.0,163992000.0,1.66,,,16637740.0,41983000.0,0.0,,1090000.0,,-19095000.0,,,,61078000.0,0.0,,,39992000.0,,103637000.0,5906000.0,23532000.0,2766000.0,,-358000.0,37547000.0,,18000.0,41983000.0,24421000.0,41983000.0,151188000.0,27622000.0,-1401000.0,930000.0,7588000.0,,,,76916000.0,,,16815361.0,294000.0,494000.0,16876000.0,2763000.0,,-5375000.0,-40623000.0,-5537000.0,-13112000.0,,-5752000.0,,,,105574000.0,-3053000.0,18000.0,-76175000.0,317118000.0,4436000.0,1090000.0,10950000.0,1.64,,,54563000.0,,24421000.0,,,119485000.0,,,1679000.0,,-13112000.0,128627000.0,95909000.0,11309000.0,18280000.0,7367000.0,0.0,8616000.0,2714000.0,,911000.0,,,148270000.0,-6981000.0,2047000.0,9549000.0,,42439000.0,19227000.0,49271000.0,52118000.0,151188000.0,,270673000.0,270673000.0,128627000.0,27622000.0,106681000.0,95909000.0,,,32143000.0,2766000.0,0.0,5906000.0,,25401000.0,32143000.0,168848000.0,42696000.0,10714000.0,41999000.0,-16691000.0,,4653000.0,23610000.0,41983000.0,,,,1028000.0,0.0,,23532000.0,3099000.0,10714000.0,4024000.0,-813000.0,3827000.0,136000.0,,163992000.0,,76175000.0,41983000.0,,34477000.0,14377000.0,18280000.0,-1111000.0,,3978000.0,4653000.0,19227000.0,4653000.0,106681000.0,41983000.0,16876000.0,,,52118000.0,119485000.0,49271000.0,,-4119000.0,26889000.0,-1339000.0,4208000.0,-1328000.0,,-17720000.0,39992000.0,11309000.0,27622000.0,54563000.0,,46523000.0,3978000.0,29362000.0,,,,,,,,,,,,,,,,,
