date,annualInvestingCashFlow,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,annualStockholdersEquity,annualLongTermDebt,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingPretaxIncome,trailingNetIncome,trailingCashDividendsPaid,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyNetPPE,quarterlyInventory,annualStockBasedCompensation,annualRetainedEarnings,quarterlyCommonStockIssuance,quarterlyTaxProvision,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherIncomeExpense,annualChangeInWorkingCapital,annualBasicEPS,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyChangeInCashSupplementalAsReported,annualInventory,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualOtherIntangibleAssets,annualOperatingIncome,trailingOtherIncomeExpense,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualCapitalStock,annualAccountsPayable,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,trailingGrossProfit,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyBasicEPS,annualEndCashPosition,trailingTotalRevenue,quarterlyBasicAverageShares,annualDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualNetOtherInvestingChanges,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualPretaxIncome,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingOperatingIncome,trailingEndCashPosition,quarterlyTotalAssets,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyGrossProfit,trailingDeferredIncomeTax,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOperatingExpense,trailingCapitalExpenditure,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,trailingBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyOperatingIncome,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingInterestExpense,annualCurrentAccruedExpenses,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyEndCashPosition,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualEbitda,annualInterestExpense,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,trailingFreeCashFlow,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyPretaxIncome,annualCostOfRevenue,quarterlyCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInInventory,trailingTaxProvision,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualOtherNonCashItems,annualBasicAverageShares,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyDilutedEPS,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualNetIncome,trailingDepreciationAndAmortization,annualFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.372550400,,-17194152.980535,,11733006.386861,54532580.596107,206068766.0,,24346107.055961,,1029589606.143552,,,,,16564020.681265,129531630.170316,-37424916.36253,,,,,,,,96570863.746959,,75429592.457421,2392175144.46472,25418187.347932,,,77934.914842,844928.527981,0.0,,790754.257908,,,34912940.997567,,19518894.46472,,,,,,47374923.965937,82593902.068127,,,,,,,,,35532618.613139,,,,35532618.613139,,,,1386975364.963504,16013724.148418,,-0.085538,,,204908701.0,,,,,,,2817987758.515815,,7754524.026764,,,17107664.233577,,,,-843027.676399,12250038.017032,22679060.218978,,,,3043061891.727494,,-18477227.798054,53429136.253041,28863480.839416,,,,,,,,,-59296114.659367,,,94000912.408759,,,,,,1662493347.019465,,,22624885.948905,25317442.214112,,3580253.953771,,-168225.364964,21978596.411192,-386823.296837,141375836.374696,1054972.627737,,,531288.017032,47507033.150852,35532618.613139,,,,,,,,-4060218.978102,-10659025.243309,-165182101.581509,,-12938146.289538,,170712629.257908,,72022315.997567,,-151579607.664234,,12577934.914842,,,-436733006.386861,-1959000.0,,126645187.043796,,,-202760036.49635,896841735.097324,6983728.710462,,1491780717.761557,225074133.211679,,,,,,,,,,,-0.085538,,19912370.742092,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,5838616.491208,,4235250.780356,14477791.349193,206424432.0,,22273599.720817,,1050718315.593556,,,,,18993194.904903,-1892242.967099,-38654297.291533,,,,,,,,82954303.107854,,75885534.810679,2427829155.276372,35283739.506388,,,94030.516295,-3143721.281917,0.0,,-886988.890828,,,35727718.645185,,-27505380.096551,,,,,,34144710.056418,101161325.345586,,,,,,,,,8736113.534578,,,,8736113.534578,,,,1418746001.279591,36241493.631129,,0.019388,,,205527475.0,,,,,,,2858114736.617616,,7827798.1349,,,-24176505.942341,,,,-3482037.263227,13481261.753815,23667577.890227,,,,3059795653.269742,,4529944.3572,52928517.41988,13268966.052075,,,,,,,,,-73191608.988154,,,89857306.268055,,,,,,1681245274.239516,,,-5905504.178057,15592586.130014,,7776420.636305,,-4260454.836271,14155954.942903,-929641.908529,124002016.324473,2111324.3762,,,544795.362454,38240369.14248,8736113.534578,,,,,,,,-11926365.38126,-9358459.838306,-39879602.163671,,-14206363.054732,,183460322.99967,,75701351.325152,,0.0,,1091529.498439,,,-454335097.617247,2879000.0,,119676612.574885,,,-236952054.130557,897777196.145718,5973361.251672,,1497784951.239846,201680916.652126,,,,,,,,,,,0.019388,,19854979.739817,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-347260910.807029,12138033.258104,,14326448.650142,27348730.856881,,147179203.020371,32010668.970764,,1171378795.420607,,,897195638.494698,1171378795.420607,9178508.034599,87303126.783584,-56011382.977372,144883871.63425,3261321224.301962,,,,93042628.924556,,147179203.020371,228933009.00664,79497919.738535,2543933431.633123,31493186.321929,1878339.923176,-458696244.259324,-539562.247122,4727339.641972,0.0,,1448574.891139,-44876358.274557,0.065742,30754059.562159,,5866236.644195,31493186.321929,,79497919.738535,28159132.958291,0.0,77509567.249781,133750950.909586,-29499328.493477,2543933431.633123,51105872.62977,97046310.470806,,-27510166.514834,1655601679.235891,634213022.530687,12997173.098416,1378523061.318407,13607633.573448,92907388.450088,12997173.098416,,,2701991.979489,1378523061.318407,8736113.534578,-643774711.909614,,12997173.098416,,,205331386.0,216024117.884614,12997173.098416,2858770438.686289,1824807.235365,,2976001389.971543,,7831738.309682,12997173.098416,,-28662652.12049,56959719.000347,0.065742,19245470.85286,-1267471.753442,12298784.663396,24365454.105347,4845177.831832,,,3261321224.301962,30754059.562159,10992531.867553,51105872.62977,-54945131.906969,2858770438.686289,,,9178508.034599,6225757.675367,,,22087399.156625,-29499328.493477,-148742921.006415,-314837007.053166,101102338.547352,,,285319834.330419,289872930.304197,,1884534688.242531,-47053354.245518,,-11688432.956113,13607633.573448,,32535664.979291,,4689279.651364,28147146.082198,4914242.85839,178611905.797133,4845177.831832,,133750950.909586,384514.916875,55718027.060856,12997173.098416,32010668.970764,,13989875.747814,-36893413.601059,,200102369.525813,50100021.600909,-5563250.134137,5574630.716742,-109223143.498628,-6673741.747044,-13478682.573398,,228933009.00664,,72955192.465154,2976001389.971543,-57557031.359939,386919240.775003,19053788.292114,247293781.755684,,-458696244.259324,-44273000.0,,144883871.63425,32535664.979291,-314837007.053166,-156659800.802381,897195638.494698,4282672.426755,,1655601679.235891,285319834.330419,1884534688.242531,8598100.998338,-6438010.086685,,48361618.00201,-224474769.198982,-1677357.551396,204350689.0,,-54222977.73228,,49890586.699475,19245470.85286,7831738.309682,19061393.540389,,-55835532.556327,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,32434095.062332,,27982232.354484,13420724.094881,207934177.0,,34020879.69748,,1267174184.443359,,,,,18274258.625993,188705241.63636,-69567026.723842,,,,,,,,185402305.089652,,79594347.645154,2588592158.352784,13692123.975465,,,141127.937904,10738388.608442,0.0,,1329859.414862,,,28871519.296532,,16189002.876839,,,,,,165990880.964012,134136676.979862,,,,,,,,,28708679.368181,,,,28708679.368181,,,,1419498272.087427,12519676.491342,,0.153793,,,206777996.0,,,,,,,2978237348.242233,,7822649.224701,,,-56146302.62896,,,,4769400.56813,14654688.88527,25660858.709222,,,,3304468146.700682,,30893448.406883,50309395.863866,-40697316.759847,,,,,,,,,11762470.824513,,,144777361.631294,,,,,,1983001320.812752,,,-52828891.421954,12358645.895529,,55666829.506595,,9704355.063417,50060612.639997,-1200492.13845,310768242.595307,5669543.505401,,,308491.197597,79036168.557419,28708679.368181,,,,,,,,-289493.205956,16641336.011145,-186352204.671697,,-13773543.939641,,231814398.668331,,94716748.991297,,-115714053.085817,,38720620.962927,,,-426857732.182598,-466807.794605,,142550977.944236,,,-265778284.390888,1031603611.427744,6990356.257577,,1751186922.144421,326230798.458449,,,,,,,,,,,0.144747,,19341764.822957,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,13682760.172089,,7607157.25145,79244345.715116,208499365.0,,30349895.490632,,1294248704.177563,,,,,21275857.867259,-9792012.297425,-96053013.900215,,,,,,,,131665869.958477,,79593960.014622,2684486685.600202,26617551.95006,,,115288.361499,5445734.799276,0.0,,-2512911.359184,,,39706061.543364,,-26583809.014987,,,,,,59555343.100038,118388025.007264,,,,,,,,,3160588.251835,,,,3160588.251835,,,,1474615002.483855,29744397.266822,,0.056238,,,207354112.0,,,,,,,3096468239.462363,-9941043.593998,7909906.363355,,,-16808668.185099,,,,-855758.325601,15142142.113995,25408430.109946,,,,3338590670.078452,,10914902.192353,50633148.684494,63814451.349249,,,-242761.671775,,,,,,-23825324.072772,,,117918435.827499,,,,,,2023969668.850584,,,42989436.586715,33459869.339857,,46336548.285203,,3011556.955262,28495908.669122,-1418140.576817,177473778.927537,4498120.705977,,,460216.142245,53603464.274667,3160588.251835,,,,,,,,20649738.960905,-12391155.601796,-95907731.81865,,-15296797.233079,,242963192.081658,,89422527.158376,,-7683078.855365,,13052892.050727,,,-447555980.46659,-460216.142245,,154455473.38526,,,-235864053.463806,1031875825.998931,7729006.739214,,1781006476.768927,242122430.61609,,,,,,,,,,,0.056238,,24558295.606857,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,-5653210.055726,,-7268540.91634,-2798831.729649,210791056.0,,28154957.085775,,1258444874.48261,,,,,23658370.513716,120492214.517372,-99705244.673798,,,,,,,,112239065.383719,,79858087.405257,2749371069.18239,39918292.748481,,,148292390.116289,-4064756.58048,0.0,,-4929312.476482,,,27885287.31925,,20811159.490405,,,,,,42947374.07945,113130498.66509,,,,,,,,,23832177.605763,,,,23832177.605763,,,,1563052554.247523,3021018.115358,,-0.035837,,,210791056.0,,,,,,,3159374832.016341,-1299969.538963,7903743.123869,,,-102504076.403447,,,,810801.125267,14270099.804691,25797810.389005,,,,3412074217.420129,,-7982583.454282,48577290.40119,12915479.582146,,,,,,5114766.435521,,,28853769.105341,,,93108638.391657,,,,,,1966009962.550843,,,-18898385.565052,27922915.658765,,47900876.202763,,-6035764.840796,6358293.465212,-1423605.511656,136056012.471107,5646042.752961,,,1094805.497321,30293501.048218,23832177.605763,,,,,,,,-4054901.539178,-14476159.759179,-97145621.673924,,-14706409.360497,,239326094.357541,,86750344.926446,,0.0,,-11333297.49682,,,-455857478.184522,-276837.06929,,147867727.427476,,,-559561181.888226,1164520955.401459,7339318.031142,,1726683868.193302,252699385.403788,,,,,,,,,,,-0.035837,,25292515.544088,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-390458797.787847,25665543.56645,,20217537.838577,79774418.471505,,162442499.526213,31641197.043571,-21907895.870303,1094785762.279689,,,1308982995.365505,1094785762.279689,20991334.010992,-78054351.767307,-112048704.008547,124375032.303637,3544281825.543132,,,,99408197.370915,,162442499.526213,332742966.421446,79534138.483538,2824132108.953707,37364540.082353,2759161.311442,-435285047.292525,171870964.466798,2703076.840078,0.0,,-3325364.585028,-454835.20838,0.267043,37281842.771738,,-15366930.571631,37364540.082353,4917905.690609,79534138.483538,320413314.267009,0.0,88968304.586654,171746808.400668,29472115.500577,2824132108.953707,46526712.954189,118835173.922781,,46774804.886033,1629618558.65479,812811191.702703,7988043.347174,1591119514.842444,59042434.057509,166011405.337422,7988043.347174,,,-9339627.51753,1591119514.842444,23832177.605763,-246844580.741864,,7988043.347174,,,216341592.0,219957617.62831,7988043.347174,3210051168.960943,-11633616.456765,,3255936116.32755,-11105874.690923,7864858.811571,7988043.347174,,-32274285.537042,62409765.174095,0.267043,28622745.20614,-86992156.407831,10512293.634013,23911413.69803,3129576.348569,,,3544281825.543132,37281842.771738,23663857.619095,46526712.954189,-51757888.448395,3210051168.960943,,,20991334.010992,11313164.378133,-196860.744912,,29884740.623331,29472115.500577,-372459211.2744,-385919060.007236,110819002.079586,,,288345709.215582,331412056.578743,,1962361525.076237,-18148613.958617,,29670234.224866,59042434.057509,,53102872.008683,,4859904.151288,35663104.901656,-7665618.46361,199787306.66624,3129576.348569,,171746808.400668,918956.326582,57344322.010699,7988043.347174,31641197.043571,,57024964.250642,-3933290.836104,,215586720.190204,53768757.645194,31378542.634425,1395209.367016,-17091598.94895,-82276071.188602,-15050213.333437,,332742966.421446,,75155897.17793,3255936116.32755,114394672.547547,450247230.501525,22920614.678655,362563961.201178,,-435285047.292525,-466310.604294,,124375032.303637,53102872.008683,-385919060.007236,801371656.78255,1308982995.365505,8235006.709446,,1629618558.65479,288345709.215582,1962361525.076237,14478059.369778,-8444601.416191,,47931705.804317,-7543545.30262,-1645331.909102,213953870.0,,-58018193.408335,,11921334.183278,28622745.20614,7864858.811571,65211136.571163,,-206447805.936978,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,34000631.014356,,27465688.594416,-5858179.523584,253890800.0,,68332544.565389,,1161717147.815113,,,,,19660829.783878,100499290.10885,-35810853.446916,,,,,,,,192706262.817479,,79510175.106484,2795383341.221013,17236945.890519,,,-46000.0,15294999.211232,0.0,,1769995.267392,,,86291213.125099,,10545827.417574,,,,,,155950465.373087,131925382.552453,,,,,,,,,17860072.566651,,,,17860072.566651,,,,1462142293.737183,7314245.149077,,0.126203,,,250776336.0,,,,,,,3276145291.055372,-48370405.426723,7784350.843982,,,-41669032.9705,,,,8495030.76195,13119577.220382,28293894.93611,,,,3574217542.199085,,31949834.358732,56885155.387285,-43425619.182836,,,-36283.325446,,,,,,120397539.044013,,,145243729.294841,,,,,,1991064836.725035,,,-76717147.815113,16892254.298785,,31324341.378766,,14004574.854078,52173844.454961,2186464.742073,301194194.667929,1556239.154441,,,703581.006468,84581164.221486,17860072.566651,,,,,,,,-37281116.895409,17154125.25635,-84683704.054267,,-15800599.463638,,250082031.866225,,93069884.83988,,-2672345.795867,,42760687.805648,,,-388593626.755009,-433822.369459,,139096071.935637,,,-480359.678183,1307893989.588263,8240258.715886,,1740982804.858811,298072251.143714,,,,,,,,,,,0.126203,,153155071.777883,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,16057229.862001,,10570284.618669,79601388.855322,254953915.0,,65992379.01894,,1153402453.859229,,,,,16586509.413442,-44018818.828496,-29360111.495114,,,,,,,,124963143.775527,,80330457.339424,2822429530.093208,24495089.86474,,,427773.884042,7639509.872635,269070.578663,,2318518.339496,,,97826489.756789,,2933191.547639,,,,,,39830501.647453,107247182.412129,,,,,,,,,21174404.459805,,,,21443475.038467,,,,1498272792.453134,18241212.912165,,0.056392,,,251440347.0,,,,,,,3302488500.052364,-7517864.191862,6911246.989068,,,50241277.360208,,,,658981.237564,13314160.040602,30222104.067477,,,,3541825168.571912,,13962668.471212,56771475.29626,71938516.567175,,,,,,,,,117716766.963933,,,118194488.08114,,,,,,1944737414.505643,,,36610516.309383,16299715.623011,,21690794.402687,,5416052.396259,27972867.373984,4850520.820746,158024989.728593,2627868.944905,,,823323.746687,61746058.599383,21174404.459805,,,,,,,,-947386.229064,-6987779.039885,-32389975.106943,,-18952558.184499,,226030564.484295,,90221620.707156,,-265042.575988,,18209794.491304,,,-407397024.111624,-440663.492601,,150754444.900951,,,-74519660.681055,1325755049.101353,6872578.163392,,1718706850.021348,239336668.519548,,,,,,,,,,,0.056392,,142315779.297677,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,12256238.361266,,9275977.653631,56727001.862197,255905003.0,,63973929.236499,,1185556797.020484,,,,,13769087.523277,64895344.506518,-59613407.821229,,,,,,,,108506517.690875,,79360148.975791,2769515828.67784,32114711.359404,,,249534.450652,2292737.430168,26141527.001862,,-55121.042831,,,108407448.789572,,19194040.968343,,,,,,33174674.115456,103518808.193669,,,,,,,,,38770949.72067,,,,64912476.722533,,,,1391556797.020484,19576908.752328,,0.037244,,,252352179.0,,,,,,,3269982122.905028,-39108379.888268,16178026.070764,,,-2886405.959032,,,,539292.364991,11476350.09311,26998882.681564,,,,3544875232.774674,,10319553.072626,59240968.342644,7264059.590317,,,,,,,,,177391433.891993,,,108040223.463687,,,,,,1992191433.891993,,,17080819.366853,14370949.72067,,31486778.39851,,711359.404097,21354189.944134,-5968715.083799,141214897.579143,3413780.260708,,,1350465.549348,50043947.858473,38770949.72067,,,,,,,,-712104.283054,-9407821.22905,-104011918.063315,,-17344506.517691,,229418994.413408,,86686033.519553,,0.0,,11568715.083799,,,-390661452.513966,-414897.579143,,149897206.703911,,,-6367970.204842,1287795903.165736,6318063.314711,,1762772439.478585,274893109.869646,,,,,,,,,,,0.037244,,138148975.791434,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-223404362.645836,25446759.306991,,17372784.317031,63913018.257248,,134526443.225793,43784995.207863,-99849389.993442,1064971283.211668,,,1394449769.040636,1064971283.211668,19108014.037717,-6469892.221916,-26568646.701196,126684634.176221,3597147057.339896,,,,109265758.20248,,134526443.225793,282394482.917655,79623691.170218,2791462070.058875,20539169.411036,3930993.233359,-376968919.571374,103658884.847725,7700178.836383,0.0,,-7870.008587,-7637873.011984,0.302661,125966174.001398,,51065497.321198,20539169.411036,,79623691.170218,104269685.592604,0.0,54307012.783714,139310652.955631,206629002.15466,2791462070.058875,56181856.178253,131109974.129669,,-13159279.08971,1663184861.172164,740694967.896288,89611512.657726,1457601481.598916,36339528.280812,188709293.862462,89611512.657726,,,3752278.967204,1457601481.598916,38770949.72067,-141349292.709467,,89611512.657726,,,256516720.0,112631783.755738,89611512.657726,3268069957.987735,25272214.975967,,3291794997.441792,-8110842.507409,6445964.15626,89611512.657726,,37344371.556052,93860300.211142,0.302661,160795999.106429,25752556.249683,11379474.035283,27603188.370078,,,,3597147057.339896,125966174.001398,23762345.947077,56181856.178253,-27931972.71572,3268069957.987735,,,19108014.037717,26232804.156548,,,29311301.515468,206629002.15466,-147147417.650916,-476607887.92886,114624081.741997,,,305352059.898104,338002003.329274,,1945579344.089818,4838977.004951,,13878700.544813,36339528.280812,,36571568.577997,,7288297.638857,34620588.654808,24691209.389375,168931094.525711,,,139310652.955631,1154829.359988,64055625.558776,89611512.657726,43784995.207863,,77164208.14447,82929184.472036,,250682068.761755,47556010.348133,23634016.999675,-272355.871667,-9472146.630938,34923505.970354,-14720861.593426,,282394482.917655,,80003493.087188,3291794997.441792,90162.957604,469111977.458943,25072963.153414,271582990.437346,,-376968919.571374,-514758.032094,,126684634.176221,36571568.577997,-476607887.92886,-65624897.92362,1394449769.040636,8856925.351595,,1663184861.172164,305352059.898104,1945579344.089818,31500551.275861,58370.385317,,62359748.935281,-2678552.126195,-1746787.827252,253172088.0,,-64510805.727504,,6682328.18569,160795999.106429,6445964.15626,84658677.370306,,41561876.211546,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,32384210.039752,,23336723.059382,41162830.113094,272132545.0,,45062555.853441,,1698474623.278173,,,,,23536254.660873,519490154.386614,-62328587.716865,,,,,,,,140409386.459585,,230787186.835537,3087273119.472435,9153030.723244,,,207235.524329,14255338.818526,0.0,,-9169979.353487,,,200003081.569135,,142341530.307232,,,,,,86541246.802872,113764598.933777,,,,,,,,,238142121.968506,,,,238142121.968506,,,,1573461526.609349,95800591.661274,,0.115559,,,268565782.0,,,,,,,3852955995.192752,-87988043.511756,7592986.348649,,,-21165757.603772,,,,7072971.557117,19308341.807648,39937906.38193,,,,4326102431.358048,,30381190.102,56509814.797695,10491972.512403,,,,,,,,,132601460.66377,,,176736464.207574,,,,,,2654450556.223229,,,-37201472.990047,18432405.781024,,49341314.597393,,12284675.356692,64070444.670426,3860435.733876,263277711.010447,,,,826630.920465,96838310.067486,238142121.968506,,,,,,,,-27507626.883609,13043511.756186,-405192443.992481,,-27123201.134017,,244618809.898,,112666019.537148,,-256605343.44088,,37592061.877908,,,-402512249.237312,-382884.965024,,184045946.195803,,,-18831468.984007,1415937105.173955,8796339.095868,,2409831746.325229,473146436.165295,,,,,,,,,,,0.107855,,204543003.297279,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,19166318.848645,,12708497.580732,69523412.017499,273524824.0,,47367404.040872,,1692778524.942417,,,,,23967753.404752,-38996583.654099,-46991760.577533,,,,,,,,111185827.575013,,229801821.020575,3108045417.304333,11891511.694415,,,318446.722008,4121257.091623,0.0,,7840591.136051,,,221511385.243241,,-30948074.634018,,,,,,35504490.717123,115925427.816167,,,,,,,,,207978172.486822,,,,207978172.486822,,,,1677309898.127966,238926247.12084,,0.061834,,,271570250.0,,,,,,,3885477438.204331,-21435638.207423,7624943.962652,,,22531651.439967,,,,-576604.986938,25558441.15692,38205104.422699,,,,4293582371.036807,,17156703.61267,50874182.627649,30607985.901776,,,,,,,,,107177418.108179,,,136674705.127611,,,,,,2648063040.084095,,,14272132.820109,14710383.527338,,46314674.828796,,1950099.707833,32743588.554468,-1932322.342284,172179195.844734,,,,1206542.070522,80593300.251975,207978172.486822,,,,,,,,-3666001.947781,-2557621.852247,-68039388.458625,,-21496699.593439,,237158558.642118,,103931116.573142,,,,16829754.672355,,,-415788619.394333,-456801.001716,,179599313.639104,,,-21282598.277914,1396104438.157956,8019137.720478,,2410904481.441976,408104932.832475,,,,,,,,,,,0.061834,,207849093.354357,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,13496862.521392,,11196805.476326,17186537.364518,275579191.0,,44832857.957787,,1753318121.31584,,,,,21868796.349116,105950180.642708,-70178360.905115,,,,,,,,117736451.79692,,229254230.842365,3486981555.428789,17811751.283514,,,276858.718388,1365278.57007,0.0,,5947138.239209,,,277600304.24035,,-168517208.59479,,,,,,35873740.254801,128960638.904735,,,,,,,,,36143753.565317,,,,36143753.565317,,,,1656188629.016923,204660962.160106,,0.045636,,,273202368.0,,,,,,,4327243962.730557,-149204031.184636,57522722.951131,,,-52991823.540597,,,,-861760.791025,26443810.610382,31644799.391519,,,,4579447043.1641,,11519300.247195,49675603.726944,3898840.083666,,,,,,,,,128231983.266781,,,132429739.4942,,,,,,2767775622.741966,,,-15464536.984218,19586993.725043,,50675793.877163,,-560562.844647,31914052.10116,-1344742.346454,168303479.749002,,,,1102110.667427,70650694.048298,36143753.565317,,,,,,,,19015.021867,-6821068.644229,-295243962.730557,,-24816124.738543,,300991062.939722,,100515687.393041,,-76056284.464727,,12562084.046397,,,-426338847.689675,-651834.94961,,189188819.167142,,,0.0,1386149458.071877,9181213.158395,,2466784559.802244,252203080.433542,,,,,,,,,,,0.03803,,193535653.166001,,,,,,,,,,,,,,,,,,
