date,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,trailingChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicEPS,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,trailingTaxProvision,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDilutedEPS,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,annualBasicEPS,quarterlyInventory,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualAccountsReceivable,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyDilutedEPS,trailingGrossProfit,quarterlyOperatingExpense,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyTaxProvision,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualDilutedAverageShares,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualGrossPPE,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyGrossPPE,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualOperatingExpense,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyAccountsPayable,trailingNetIncome,trailingPurchaseOfBusiness,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyNetPPE,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyStockBasedCompensation,annualBasicAverageShares,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,annualInterestExpense,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.033344000,4946200000.0,-31300000.0,-246400000.0,4806200000.0,1122000000.0,,138300000.0,20103400000.0,2670400000.0,,,,2789100000.0,434100000.0,,-122600000.0,632900000.0,7476600000.0,347600000.0,2994000000.0,262000000.0,2670400000.0,,,,,5218200000.0,262000000.0,658400000.0,0.0,,-125300000.0,,1006000000.0,7476600000.0,179000000.0,17256500000.0,188600000.0,,347400000.0,600500000.0,492800000.0,145200000.0,6219100000.0,11165300000.0,428100000.0,248400000.0,190500000.0,1.058333,,1724900000.0,673300000.0,428100000.0,1826600000.0,619300000.0,,,4946200000.0,11165300000.0,632900000.0,3499700000.0,506600000.0,3064300000.0,2754600000.0,1.118333,653600000.0,4439700000.0,-4800000.0,592800000.0,506600000.0,516800000.0,-496200000.0,,,3499700000.0,2994000000.0,4806200000.0,1826600000.0,,-4700000.0,347400000.0,,3064300000.0,,778500000.0,,262000000.0,-98900000.0,,,6219100000.0,2846900000.0,354700000.0,2445500000.0,,,434100000.0,262000000.0,-5600000.0,243500000.0,262000000.0,989000000.0,,262000000.0,1645100000.0,118700000.0,206800000.0,106300000.0,-12000000.0,,,,,564600000.0,10500000.0,,30400000.0,,-2911100000.0,145200000.0,-180000000.0,-163100000.0,5356600000.0,,157400000.0,33300000.0,673300000.0,-644700000.0,182700000.0,,243500000.0,5356600000.0,-1081600000.0,-7400000.0,-246400000.0,,,,1724900000.0,,182700000.0,,,342100000.0,-2911100000.0,,280400000.0,,,-496200000.0,,344400000.0,1182600000.0,,,,,2789100000.0,,,,-41100000.0,74900000.0,489000000.0,28400000.0,112600000.0,,2445500000.0,1182600000.0,,,653600000.0,,530400000.0,-553900000.0,,118700000.0,2754600000.0,,122300000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,5151100000.0,-5200000.0,,5489000000.0,,,133800000.0,,,,,,,501500000.0,,,,,,,,2411300000.0,,-2200000.0,0.26,,5183300000.0,,,,,,,,7900300000.0,-92500000.0,,138700000.0,,,,,,6624900000.0,11776000000.0,,140400000.0,140400000.0,,,,884800000.0,759400000.0,,,,,,,680300000.0,,,3026300000.0,,,781200000.0,4433900000.0,5900000.0,,580000000.0,,0.0,,562297297.0,3663700000.0,,,1526500000.0,,-10100000.0,,,,,749400000.0,,351600000.0,-283500000.0,,,,,226700000.0,,0.246667,,501500000.0,,,,351600000.0,,,351600000.0,,,262000000.0,70400000.0,,,,,,,,,29100000.0,,-2911100000.0,943400000.0,359000000.0,-106600000.0,,,,4900000.0,,,,,3251600000.0,5525000000.0,,,3663700000.0,,,533461538.0,,38200000.0,,,,14100000.0,,,89600000.0,,,,,247900000.0,1289300000.0,,,,,2676300000.0,,,,3600000.0,-259900000.0,381700000.0,,,,2613900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,5244200000.0,-62800000.0,,5529900000.0,,,136400000.0,,,,,,,524900000.0,,,,,,,,2478700000.0,,800000.0,0.243333,,5503100000.0,,,,,,,,8008600000.0,94200000.0,,132200000.0,,,,,,6785700000.0,12029900000.0,,132200000.0,132200000.0,,,,952900000.0,822500000.0,,,,,,,688100000.0,,,3193700000.0,,,804700000.0,4740900000.0,-500000.0,,549500000.0,,0.0,,566571429.0,3806100000.0,,,1525800000.0,,-8400000.0,,,,,762200000.0,,278100000.0,-140600000.0,,,,,209500000.0,,0.233333,,524900000.0,,,,278100000.0,,,278100000.0,,,351600000.0,64800000.0,,,,,,,,,29500000.0,,-2911100000.0,840800000.0,-161200000.0,-134100000.0,,,,14700000.0,,,,,3329500000.0,5544800000.0,,,3806100000.0,,,543287671.0,,0.0,,,,228300000.0,,,-73500000.0,,,,,237300000.0,1204300000.0,,,,,2935300000.0,,,,2100000.0,11200000.0,373700000.0,,,,2633700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,5619900000.0,-34100000.0,,6194500000.0,,,144200000.0,,,,,,,519400000.0,,,,,,,,2369900000.0,,,0.351667,,5959900000.0,,,,,,,,8564400000.0,-55200000.0,,190000000.0,,,,,,7280500000.0,12900400000.0,,190000000.0,190000000.0,,,,1075000000.0,1025400000.0,,,,,,,773600000.0,,,3445600000.0,,,877600000.0,5124200000.0,2900000.0,,604300000.0,,0.0,,570000000.0,4120500000.0,,,1294900000.0,,-35600000.0,,,,,835700000.0,,253700000.0,-192500000.0,,,,,295800000.0,,0.333333,,519400000.0,,,,253700000.0,,,253700000.0,,,278100000.0,91700000.0,,,,,,,,,26500000.0,,-2911100000.0,1195100000.0,52500000.0,-170800000.0,,,,-11000000.0,,,,,3394100000.0,5772100000.0,,,4120500000.0,,,540284360.0,,17700000.0,,,,115600000.0,,,-24400000.0,,,,,316300000.0,1225100000.0,,,,,3170000000.0,,,,13100000.0,-8700000.0,460500000.0,,,,2861000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,5620300000.0,-34200000.0,-106900000.0,5584100000.0,1161600000.0,,143600000.0,22646000000.0,3060100000.0,,,,3329300000.0,512800000.0,,-340200000.0,796200000.0,8644200000.0,327800000.0,3541100000.0,136100000.0,3060100000.0,,,,,5999700000.0,136100000.0,729700000.0,-8100000.0,,-136300000.0,,1057500000.0,8644200000.0,158000000.0,19425800000.0,214800000.0,,408100000.0,682900000.0,104500000.0,578300000.0,7507000000.0,13127300000.0,655900000.0,267100000.0,220300000.0,1.2,,2058600000.0,1115700000.0,655900000.0,1776600000.0,692600000.0,,,5620300000.0,13127300000.0,796200000.0,4261300000.0,546300000.0,3539100000.0,3162700000.0,1.26,825900000.0,5126800000.0,-8900000.0,675700000.0,546300000.0,558000000.0,-672500000.0,,,4261300000.0,3541100000.0,5584100000.0,1776600000.0,,46500000.0,408100000.0,,3539100000.0,38200000.0,872900000.0,,136100000.0,-350200000.0,,,7507000000.0,3220200000.0,325500000.0,2963400000.0,,,512800000.0,136100000.0,-600000.0,316900000.0,136100000.0,768900000.0,,136100000.0,1729200000.0,112200000.0,253700000.0,100900000.0,62700000.0,,,,,567600000.0,-7600000.0,,28600000.0,,-3419900000.0,578300000.0,-187600000.0,-252900000.0,6383300000.0,,252700000.0,9900000.0,1115700000.0,-384700000.0,58700000.0,,316900000.0,6383300000.0,-966800000.0,122700000.0,-106900000.0,,,,2058600000.0,-17700000.0,58700000.0,,,410900000.0,-3419900000.0,,-117600000.0,,,-664400000.0,,360100000.0,1071500000.0,,,,,3329300000.0,,,,103900000.0,-82800000.0,513300000.0,18500000.0,-125900000.0,,2963400000.0,1071500000.0,,,825900000.0,,536400000.0,-383400000.0,,112200000.0,3162700000.0,,113700000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,5750100000.0,-5400000.0,,5731500000.0,,,148600000.0,,,3700000.0,,,,599500000.0,,,,,,,,3128300000.0,,-4700000.0,0.3,,6384100000.0,,,,,,,,8859800000.0,44400000.0,,162700000.0,,,,,,7920800000.0,13670900000.0,,164500000.0,164500000.0,,,,1297700000.0,1179800000.0,,,,,,,792600000.0,,,3490600000.0,,,845600000.0,5522800000.0,-6800000.0,,577800000.0,,0.0,,567558140.0,4581600000.0,,,1830600000.0,,13000000.0,,,,,861300000.0,,469100000.0,-237700000.0,,,,,229700000.0,,0.286667,,599500000.0,,,,302600000.0,,,302600000.0,,,302600000.0,49700000.0,,,,,,,,,27200000.0,,-3419900000.0,848500000.0,156200000.0,-203600000.0,,,,17100000.0,,,,,3615100000.0,6545800000.0,,,4581600000.0,,,542333333.0,,,,,,248000000.0,,,166500000.0,,,,,261800000.0,1052100000.0,,,,,3253100000.0,,,,7200000.0,-87100000.0,410400000.0,,,,3125900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,6002400000.0,-79900000.0,,5986100000.0,,,152600000.0,,,,,,,588900000.0,,,,,,,,3117200000.0,,-91200000.0,0.276667,,6620100000.0,,,,,,,,9103300000.0,123100000.0,,157700000.0,,,,,,8115900000.0,14118300000.0,,157700000.0,157700000.0,,,,1228300000.0,1234900000.0,,,,,,,799800000.0,,,3780200000.0,,,846400000.0,5770300000.0,10900000.0,,628700000.0,,0.0,,576951220.0,4769300000.0,,,1888900000.0,,800000.0,,,,,849800000.0,,368400000.0,-313600000.0,,,,,249300000.0,,0.273333,,588900000.0,,,,226400000.0,,,226400000.0,,,469100000.0,72200000.0,,,,,,,,,26400000.0,,-3419900000.0,690100000.0,-116700000.0,-231000000.0,,,,23300000.0,,,,,3676300000.0,6624600000.0,,,4769300000.0,,,570000000.0,,,,,,354100000.0,,,-76200000.0,,,,,260900000.0,1087300000.0,,,,,3580000000.0,,,,41100000.0,94400000.0,413500000.0,,,,3204700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,5912400000.0,-42600000.0,,5774600000.0,,,150100000.0,,,,,,,543200000.0,,,,,,,,3028400000.0,,73400000.0,0.39,,6792300000.0,,,,,,,,8803000000.0,258900000.0,,222300000.0,,,,,,8060000000.0,13972400000.0,,222300000.0,222300000.0,,,,1193700000.0,1215300000.0,,,,,,,767300000.0,,,3814700000.0,,,878700000.0,5884400000.0,-3200000.0,,673800000.0,,-96200000.0,,579913043.0,4917600000.0,,,1834700000.0,,-39600000.0,,,,,907900000.0,,120800000.0,-207200000.0,,,,,340400000.0,,0.383333,,543200000.0,,,,120800000.0,,,120800000.0,,,368400000.0,98700000.0,,,,,,,,,24300000.0,,-3419900000.0,437400000.0,-345200000.0,-187900000.0,,,,-1000000.0,,,,,3636600000.0,6628000000.0,,,4917600000.0,,,570000000.0,,,,,,446800000.0,,,-105600000.0,,,,,364700000.0,1100800000.0,,,,,3562600000.0,,,,-11100000.0,22000000.0,514800000.0,,,,3208100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,6376800000.0,-42800000.0,71900000.0,6601600000.0,1301100000.0,,165300000.0,26553400000.0,3014200000.0,,,,3767300000.0,490200000.0,,-9500000.0,780900000.0,9615800000.0,315700000.0,4187900000.0,169500000.0,3014200000.0,,,,,6756900000.0,169500000.0,896400000.0,-79200000.0,,-170700000.0,,1212100000.0,9615800000.0,199400000.0,23030500000.0,273000000.0,,314900000.0,817500000.0,625800000.0,1040100000.0,8714000000.0,15090800000.0,769200000.0,351900000.0,273000000.0,1.413333,,2221800000.0,1219500000.0,769200000.0,1630600000.0,873200000.0,,,6376800000.0,15090800000.0,780900000.0,5206300000.0,644800000.0,4173200000.0,3753500000.0,1.45,924600000.0,5853000000.0,6900000.0,815700000.0,644800000.0,616600000.0,17000000.0,,,5206300000.0,4187900000.0,6601600000.0,1630600000.0,,17300000.0,314900000.0,,4173200000.0,0.0,903900000.0,,169500000.0,-551600000.0,,,8714000000.0,3522900000.0,392700000.0,3529400000.0,,,490200000.0,169500000.0,7800000.0,347000000.0,169500000.0,1488000000.0,,169500000.0,1939500000.0,8000000.0,120800000.0,95100000.0,-150100000.0,,,,,577800000.0,-8500000.0,,32900000.0,,-3796700000.0,1040100000.0,155600000.0,-239700000.0,7326100000.0,,130500000.0,-22500000.0,1219500000.0,-419600000.0,47400000.0,,347000000.0,7326100000.0,-1310100000.0,100400000.0,71900000.0,,,,2221800000.0,,47400000.0,,,439100000.0,-3796700000.0,,48700000.0,,,-862200000.0,,413700000.0,1102000000.0,,,,,3767300000.0,,,,63200000.0,-38800000.0,600800000.0,16900000.0,33400000.0,,3529400000.0,1102000000.0,,,924600000.0,,563100000.0,-869900000.0,,8000000.0,3753500000.0,,110800000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,6856100000.0,-3600000.0,,6623400000.0,,,164500000.0,,,,,,,597400000.0,,,,,,4356300000.0,,3176800000.0,,-2000000.0,0.293333,,6975500000.0,,,,,,,,9800200000.0,90900000.0,,168400000.0,,,,,,8820500000.0,15676600000.0,,160500000.0,168400000.0,,,,1508300000.0,1151000000.0,,,,,,,1308900000.0,,,3994700000.0,,,949800000.0,6132700000.0,11200000.0,,623900000.0,,-8600000.0,,580689655.0,5581600000.0,,,1668500000.0,,-14300000.0,,,,,842800000.0,,240700000.0,-186100000.0,,,,,230100000.0,,0.29,,597400000.0,,,,240700000.0,,,240700000.0,,8000000.0,169500000.0,48600000.0,,,,,,,,,30900000.0,,-3796700000.0,1119400000.0,14100000.0,-143600000.0,,,,11200000.0,,,,,4055400000.0,7410800000.0,,,1136500000.0,,,574090909.0,,,,,,234500000.0,,,71200000.0,,,,,245400000.0,1351500000.0,,,,,3528600000.0,,,,-400000.0,-88400000.0,409900000.0,,,,3614100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,6907600000.0,-92100000.0,,6331200000.0,,,167500000.0,,,,,,,580900000.0,,,,,,4463100000.0,,3205800000.0,,,0.353333,,7100600000.0,,,,,,,,9537000000.0,6800000.0,,202500000.0,,,,,,8610700000.0,15518300000.0,,53800000.0,202500000.0,,,,1541200000.0,1125600000.0,,,,,,,970700000.0,,,4346300000.0,,,920200000.0,6249700000.0,-208400000.0,,687800000.0,,683800000.0,,584134615.0,5691600000.0,,,1664600000.0,,13900000.0,,,,,850900000.0,,350200000.0,572300000.0,,,,,34000000.0,,0.346667,,580900000.0,,,,350200000.0,,,350200000.0,,,240700000.0,-31900000.0,,,,,,,,,30700000.0,,-3796700000.0,601400000.0,-609300000.0,-148400000.0,,,,8300000.0,,,,,3973700000.0,7308100000.0,,,1228500000.0,,,573113208.0,,,,,,155200000.0,,,109500000.0,,,,,270000000.0,1310600000.0,,,,,3731400000.0,,,,-95200000.0,32700000.0,437500000.0,,,,3511400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,6724800000.0,-48100000.0,,6281900000.0,,,149800000.0,,,,,,,532200000.0,,,,,,4669700000.0,,2959400000.0,,,0.443333,,7062100000.0,,,,,,,,9241300000.0,240800000.0,,254700000.0,,,,,,8436500000.0,15161300000.0,,254700000.0,254700000.0,,,,1327300000.0,1198900000.0,,,,,,,895200000.0,,,4228900000.0,,,915000000.0,6161800000.0,11000000.0,,774400000.0,,11100000.0,,583282443.0,5777100000.0,,,1632100000.0,,-61700000.0,,,,,900300000.0,,385200000.0,-307100000.0,,,,,356700000.0,,0.436667,,532200000.0,,,,385200000.0,,,385200000.0,,,350200000.0,94600000.0,,,,,,,,,27300000.0,,-3796700000.0,613600000.0,-3000000.0,-104300000.0,,,,30900000.0,,,,,3944000000.0,7090300000.0,,,1107400000.0,,,574511278.0,,,,,,345100000.0,,,35000000.0,,,,,368100000.0,1349600000.0,,,,,3544300000.0,,,,88500000.0,-294800000.0,517900000.0,,,,3293600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,7138800000.0,-48100000.0,59800000.0,6841400000.0,1276400000.0,,154600000.0,27479400000.0,3049300000.0,-20200000.0,,,3937500000.0,499400000.0,,-370700000.0,997700000.0,9890700000.0,205100000.0,4905400000.0,171300000.0,3049300000.0,,,,,6496300000.0,171300000.0,757200000.0,-9800000.0,,-191900000.0,,1003400000.0,9890700000.0,-75200000.0,23997500000.0,283800000.0,,444900000.0,909400000.0,263300000.0,764900000.0,9005600000.0,16144400000.0,957500000.0,292500000.0,283800000.0,1.56,,2205500000.0,1313100000.0,957500000.0,1577500000.0,114500000.0,,,7138800000.0,16144400000.0,997700000.0,6058100000.0,704400000.0,4672200000.0,3732600000.0,1.58,983100000.0,5596800000.0,20700000.0,909400000.0,704400000.0,636400000.0,-696100000.0,,,6058100000.0,4905400000.0,6841400000.0,1577500000.0,,2700000.0,444900000.0,,4672200000.0,11600000.0,899500000.0,,171300000.0,-351500000.0,,,9005600000.0,3481900000.0,389800000.0,3581600000.0,,,499400000.0,171300000.0,-165500000.0,289000000.0,171300000.0,927400000.0,,171300000.0,1760300000.0,8100000.0,385200000.0,96700000.0,-543200000.0,,,,,582900000.0,-59400000.0,,31600000.0,,-4017400000.0,764900000.0,55000000.0,-267800000.0,7599000000.0,,99200000.0,-5000000.0,1313100000.0,-327800000.0,44300000.0,,289000000.0,7599000000.0,-272400000.0,-25200000.0,59800000.0,,,,2205500000.0,,44300000.0,,,192600000.0,-4017400000.0,,-143600000.0,,,-664100000.0,,400100000.0,1164600000.0,,,,,3937500000.0,,,,-18100000.0,-20200000.0,402200000.0,45400000.0,72100000.0,,3581600000.0,1164600000.0,,,983100000.0,,575400000.0,-373700000.0,,8100000.0,3732600000.0,,120500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,8934200000.0,-3800000.0,,8720800000.0,,,165400000.0,,,,,,,685600000.0,,,,,,5070800000.0,,6115200000.0,,,0.286667,,7527600000.0,,,,,,,,14836000000.0,-54700000.0,,165400000.0,,,,,,12213700000.0,21147900000.0,,167300000.0,165400000.0,,,,2113300000.0,1829400000.0,,,,,,,1496200000.0,,,5691400000.0,,,1579000000.0,6611000000.0,32000000.0,,1031400000.0,,66400000.0,,583764706.0,6144200000.0,,,4001900000.0,,9000000.0,,,,,916600000.0,,167600000.0,-2542200000.0,,,,,218300000.0,,0.283333,,685600000.0,,,,167600000.0,,,167600000.0,,,171300000.0,37500000.0,,,,,,,,,47100000.0,,-4017400000.0,1324600000.0,2524400000.0,-68800000.0,,,,61600000.0,,,,,6413100000.0,7988600000.0,,,1073400000.0,,,576976744.0,,19200000.0,,,,14100000.0,,,-3700000.0,,,,,231000000.0,2269000000.0,,,,,4095800000.0,,,,3500000.0,-341300000.0,396400000.0,,,,3971200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,8920000000.0,-105200000.0,,8476000000.0,,,180600000.0,,,,,,,787000000.0,,,,,,,,6183000000.0,,,0.283333,,8167000000.0,,,,,,,,14659000000.0,177700000.0,,165000000.0,,,,,,12272000000.0,21192000000.0,,162000000.0,165000000.0,,,,1998000000.0,1866000000.0,,,,,,,1497000000.0,,,5671000000.0,5672000000.0,,1598000000.0,7114000000.0,12000000.0,,1078000000.0,,-400000.0,,589285714.0,6395000000.0,,,4185000000.0,,-50000000.0,,,,,1053000000.0,,154000000.0,-227800000.0,,,,,209000000.0,,0.28,,787000000.0,,,,154000000.0,,,154000000.0,,,167600000.0,36000000.0,,,,,,,,,72000000.0,,-4017400000.0,1028000000.0,-156400000.0,-193200000.0,,,,63400000.0,,,,,784000000.0,7967400000.0,,,6395000000.0,,,582352941.0,,,,,,370900000.0,,,-13300000.0,,,,,266000000.0,2100000000.0,,,,,4270000000.0,,,,-83500000.0,87300000.0,446600000.0,,,,3950000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,9344000000.0,-54000000.0,,8683000000.0,,,178000000.0,,,,,,,736000000.0,,,,,,,,6328000000.0,,-20000000.0,0.576667,,8390000000.0,,,,,,,,15011000000.0,501000000.0,,338000000.0,,,,,,12712000000.0,22056000000.0,,336000000.0,338000000.0,,,,2148000000.0,2205000000.0,,,,,,,1538000000.0,,,5686000000.0,5758000000.0,,1740000000.0,7177000000.0,-179000000.0,,1258000000.0,,0.0,,592982456.0,6909000000.0,,,4180000000.0,,-119000000.0,,,,,1213000000.0,,380000000.0,-207000000.0,,,,,233000000.0,,0.57,,736000000.0,,,,380000000.0,,,380000000.0,,,154000000.0,-111000000.0,,,,,,,,,72000000.0,,-4017400000.0,833000000.0,-244000000.0,-176000000.0,,,,31000000.0,,,,,779000000.0,7987400000.0,,,6909000000.0,,,586127168.0,,,,,,677000000.0,,,226000000.0,,,,,477000000.0,2277000000.0,,,,,4315000000.0,,,,-263000000.0,355000000.0,655000000.0,,,,3970000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,9264000000.0,-55000000.0,366000000.0,8146000000.0,1479000000.0,,181000000.0,32235000000.0,6291000000.0,1130000000.0,,,4216000000.0,732000000.0,,-50000000.0,1543000000.0,14437000000.0,63000000.0,5715000000.0,293000000.0,6291000000.0,,,,,8150000000.0,293000000.0,1033000000.0,66000000.0,,-218000000.0,,1138000000.0,14437000000.0,82000000.0,27815000000.0,360000000.0,,463000000.0,1028000000.0,706000000.0,577000000.0,12657000000.0,21921000000.0,1517000000.0,368000000.0,360000000.0,1.743333,,2941000000.0,1776000000.0,1517000000.0,4166000000.0,1181000000.0,,,9264000000.0,21921000000.0,1543000000.0,7355000000.0,919000000.0,5697000000.0,5910000000.0,1.763333,1731000000.0,6913000000.0,42000000.0,1028000000.0,919000000.0,705000000.0,0.0,,,7355000000.0,5715000000.0,8146000000.0,4166000000.0,,83000000.0,463000000.0,,5697000000.0,,1237000000.0,,293000000.0,-99000000.0,,,12657000000.0,4420000000.0,478000000.0,3968000000.0,,,732000000.0,293000000.0,-93000000.0,799000000.0,293000000.0,1417000000.0,,293000000.0,2091000000.0,8000000.0,380000000.0,100000000.0,1741000000.0,,,,,589800000.0,-77000000.0,,57000000.0,,-4497000000.0,577000000.0,-383000000.0,-273000000.0,8465000000.0,,171000000.0,-143000000.0,1776000000.0,-2629000000.0,229000000.0,,799000000.0,8465000000.0,-3076000000.0,-404000000.0,366000000.0,,,,2941000000.0,,229000000.0,,,355000000.0,-4497000000.0,,-87000000.0,,,-711000000.0,,505000000.0,2205000000.0,,,,,4216000000.0,,,,-61000000.0,-151000000.0,593000000.0,13000000.0,122000000.0,,3968000000.0,2205000000.0,,,1731000000.0,,583500000.0,-890000000.0,,8000000.0,5910000000.0,,248000000.0,,,,,,,,,,,,,,,,,
