,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualPretaxIncome,annualEndCashPosition,annualCurrentDebt,annualTaxProvision,annualCurrentDeferredRevenue,annualTotalAssets,annualOtherCurrentAssets,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,annualNetIncome,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyEndCashPosition,annualCurrentAssets,quarterlyInventory,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualCommonStockIssuance,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyBasicEPS,annualOtherIncomeExpense,annualGrossPPE,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,quarterlyAccountsPayable,annualCapitalExpenditure,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualInvestingCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyDilutedAverageShares,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,annualTotalRevenue,annualBasicEPS,annualStockBasedCompensation,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualChangeInAccountPayable,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1199059200,864243000.0,,1504993000.0,-20482000.0,83505000.0,1099111000.0,240903000.0,312349000.0,,640750000.0,952204000.0,5370000.0,,,1099111000.0,72878000.0,3528000.0,336444000.0,170139000.0,236005000.0,108424000.0,,2745700000.0,50619000.0,,2745700000.0,61863000.0,1444514000.0,1793496000.0,228020000.0,666953000.0,-25748000.0,,386574000.0,206170000.0,,,15039000.0,80722000.0,,242055000.0,,,142307000.0,,,1504993000.0,,10368000.0,,188999000.0,,1240707000.0,-5437000.0,4170000.0,61863000.0,238122000.0,52665000.0,170139000.0,170138000.0,61863000.0,116568000.0,666953000.0,-120645000.0,,-736000.0,395631000.0,170139000.0,952204000.0,301679000.0,293107000.0,228020000.0,170138000.0,395631000.0,640750000.0,142307000.0,278523000.0,14961000.0,394251000.0,-6540000.0,10842000.0,,864243000.0,1045733000.0,72557000.0,,,439239000.0,1097000.0,,1045733000.0,90523000.0,80722000.0,84963000.0,28437000.0,3528000.0,,,180981000.0,,121048000.0,1240707000.0,,-524451000.0,174098000.0,,50619000.0,,49091000.0,,-3264000.0,817558000.0,1793496000.0,,,,,236005000.0,180981000.0,263472000.0,170139000.0,12777000.0,,,,13619000.0,,116568000.0,104036000.0,,99000.0,5370000.0,0.942222,206170000.0,-37620000.0,,,,-334661000.0,583250000.0,194000.0,817558000.0,305762000.0,,-13133000.0,228020000.0,,121469000.0,96638000.0,,46866000.0,28437000.0,,,,1097000.0,,312349000.0,28660000.0,2136850000.0,0.955556,,,,293107000.0,,4769000.0,,9464000.0,262000.0,10842000.0,-524451000.0,-1977000.0,692336000.0,0.0,97582000.0,119075000.0,301679000.0,,,,,,,,,,,,,,,,,,,
1206921600,875812000.0,,,,67528000.0,1159082000.0,,1122745000.0,,692703000.0,950898000.0,,0.275556,,,73367000.0,,,,,,,,,,2848497000.0,66357000.0,,1897599000.0,,,,,,,,,14164000.0,81000000.0,,,,,143502000.0,,,1568515000.0,,,,200180000.0,238369500.0,,,739000.0,66357000.0,,,,,66357000.0,127081000.0,667731000.0,-81474000.0,,-697000.0,,114708000.0,,326770000.0,,,170138000.0,430178000.0,,,,,411017000.0,-6319000.0,,,,,170139000.0,,,,1099000.0,,323985000.0,100402000.0,,83947000.0,,0.0,,,,,,1279982000.0,,-539887000.0,,,54118000.0,,,0.28,,,,,,,,236517000.0,124607000.0,,114708000.0,15134000.0,,,,-3654000.0,,,116233000.0,,-2045000.0,22196000.0,,236838000.0,,,,,,611197000.0,,847254000.0,,,-8975000.0,,,-54181000.0,76503000.0,,,49210000.0,,242435250.0,,,,,34045000.0,,,,,,307367000.0,,,,,1795000.0,9899000.0,,3163000.0,,-43537000.0,-55431000.0,130397000.0,,,,,,,,,,,,,,,,,,,,
1214784000,882571000.0,,,,54363000.0,1218523000.0,,1245138000.0,,880437000.0,1028353000.0,,0.271111,,,85653000.0,,,,,,,,,,3109139000.0,65842000.0,,2080786000.0,,,,,,,,,15912000.0,77320000.0,,,,,148363000.0,,,1763008000.0,,,,211588000.0,238387500.0,,,4176000.0,65842000.0,,,,,65842000.0,137397000.0,667854000.0,-211527000.0,,-929000.0,,141608000.0,,357115000.0,,,170250000.0,442566000.0,,,,,437183000.0,-6400000.0,,,,,114708000.0,,,,1101000.0,,366918000.0,97854000.0,,97477000.0,,5220000.0,,,,,,1346131000.0,,-539594000.0,,,54181000.0,,,0.275556,,,,,,,,422083000.0,151659000.0,,141608000.0,15328000.0,,,,-24370000.0,,,114111000.0,,-142000.0,22819000.0,,253377000.0,,,,,,648771000.0,,859961000.0,,,-10936000.0,,,172914000.0,65299000.0,,,34727000.0,,241821000.0,,,,,32012000.0,,,,,,320367000.0,,,,,4552000.0,10051000.0,,6575000.0,,-13907000.0,26900000.0,130023000.0,,,,,,,,,,,,,,,,,,,,
1222732800,1189802000.0,,,,51665000.0,1283044000.0,,1236484000.0,,612370000.0,1039945000.0,,0.293333,,,78216000.0,,,,,,,,,,3165144000.0,70924000.0,,2125199000.0,,,,,,,,,16206000.0,70844000.0,,,,,149135000.0,,,1802172000.0,,,,209947000.0,239267250.0,,,-980000.0,70924000.0,,,,,70924000.0,149915000.0,969043000.0,-126460000.0,,-1540000.0,,166498000.0,,362897000.0,,,173326000.0,438143000.0,,,,,437476000.0,-6330000.0,,,,,141608000.0,,,,1102000.0,,424630000.0,102991000.0,,89882000.0,,-5220000.0,,,,,,1362972000.0,,-533534000.0,,,50923000.0,,,0.297778,,,,,,,,188896000.0,170964000.0,,166498000.0,15534000.0,,,,-33229000.0,,,120065000.0,,6701000.0,-29166000.0,,222763000.0,,,,,,647423000.0,,848484000.0,,,-11121000.0,,,95959000.0,62786000.0,,,27385000.0,,242048250.0,,,,,32067000.0,,,,,,314950000.0,,,,,1129000.0,4466000.0,,2184000.0,,0.0,24890000.0,136271000.0,,,,,,,,,,,,,,,,,,,,
1230681600,1320257000.0,,1722969000.0,-27290000.0,29494000.0,1320470000.0,203050000.0,1240052000.0,,447513000.0,954586000.0,-144767000.0,,,1320470000.0,85316000.0,4282000.0,366216000.0,86980000.0,18438000.0,119264000.0,,2996654000.0,161770000.0,,3055542000.0,43829000.0,1730086000.0,2100956000.0,246952000.0,1093243000.0,-25685000.0,,432654000.0,203742000.0,,,16979000.0,82073000.0,,241746750.0,,111211000.0,0.0,111211000.0,31649000.0,1767770000.0,6323000.0,-5681000.0,,179334000.0,,1273685000.0,-57444000.0,955000.0,43829000.0,238833000.0,63261000.0,86980000.0,193684000.0,43829000.0,144941000.0,1093243000.0,-77161000.0,,380000.0,406012000.0,86980000.0,917291000.0,349509000.0,307908000.0,246952000.0,193684000.0,406012000.0,418531000.0,0.0,247265000.0,,444410000.0,-6636000.0,4230000.0,,1304438000.0,552996000.0,166498000.0,,-254229000.0,475711000.0,1102000.0,,441785000.0,64969000.0,211195000.0,97089000.0,0.0,30000.0,,,91210000.0,,-83159000.0,1287772000.0,,-531604000.0,173463000.0,,76936000.0,,170139000.0,,-2786000.0,839512000.0,2079363000.0,,,,,18438000.0,91210000.0,322552000.0,86980000.0,17656000.0,,,,33963000.0,,144941000.0,82245000.0,-463012000.0,25228000.0,-144767000.0,1.022222,203742000.0,-44215000.0,,,31649000.0,-496622000.0,623744000.0,-35180000.0,839512000.0,368395000.0,,-13183000.0,246952000.0,,-41229000.0,42677000.0,,63652000.0,0.0,,,,1102000.0,,1218459000.0,21140000.0,2531135000.0,1.035556,20186000.0,,,307908000.0,,29742000.0,,4890000.0,,4230000.0,-531604000.0,-17603000.0,801049000.0,0.0,-79518000.0,96438000.0,349509000.0,,,,,,,,,,,,,,,,,,,
1238457600,1304317000.0,,,,104284000.0,1373121000.0,,1241349000.0,,418465000.0,941744000.0,,0.244444,,,64530000.0,,,,,,,,,,3048724000.0,59055000.0,,2106980000.0,,,,,,,,,16641000.0,81230000.0,,,,111128000.0,0.0,,,1722782000.0,,,,182223000.0,239445000.0,,,1390000.0,59055000.0,,,,,59055000.0,137948000.0,1085139000.0,-44319000.0,,-23000.0,,135752000.0,,340779000.0,,,168532000.0,376898000.0,,,,,370643000.0,-6406000.0,,,,,86980000.0,,,,1103000.0,-38213000.0,454100000.0,88624000.0,,76021000.0,,0.0,,,,,,1325942000.0,-9280000.0,,,,55299000.0,,,0.244444,,,,,,,,9239000.0,140747000.0,,135752000.0,17555000.0,,,,34786000.0,,,106202000.0,,-2464000.0,-163666000.0,,182062000.0,,,,58632000.0,,552866000.0,,,,,-6106000.0,,,-14052000.0,110390000.0,,,0.0,,241472250.0,,,,,29569000.0,,,,,,300403000.0,2715000.0,,,,0.0,4995000.0,,2715000.0,,,48772000.0,122820000.0,,,,,,,,,,,,,,,,,,,,
1246320000,1299029000.0,,,,64777000.0,1418484000.0,,1281579000.0,,389862000.0,912305000.0,,0.213333,,,61017000.0,,,,,,,,,,3112922000.0,51813000.0,,2200617000.0,,,,,,,,,15036000.0,64835000.0,,,,112327000.0,0.0,,,1688891000.0,,,,163351000.0,240093000.0,,,4265000.0,51813000.0,,,,,51813000.0,180308000.0,1053886000.0,-10571000.0,,-1001000.0,,137402000.0,,325472000.0,,,157622000.0,356830000.0,,,,,361578000.0,-6358000.0,,,,,135752000.0,,,,1106000.0,-196000.0,497448000.0,75038000.0,,70171000.0,,-1294000.0,,,,,,1424031000.0,-66687000.0,,,,57315000.0,,,0.217778,,,,,,,,5110000.0,142944000.0,,137402000.0,17141000.0,,,,19256000.0,,,93180000.0,,2661000.0,-120325000.0,,176494000.0,,,,50636000.0,,524929000.0,,,,,-9081000.0,,,-67297000.0,73858000.0,,,0.0,,242898750.0,,,,,23225000.0,,,,,,309263000.0,3558000.0,,,,0.0,5542000.0,,3558000.0,,,1650000.0,107215000.0,,,,,,,,,,,,,,,,,,,,
1254268800,1235842000.0,,,,65417000.0,1455050000.0,,1280581000.0,,449036000.0,960588000.0,,0.177778,,,63858000.0,,,,,,,,,,3169015000.0,43018000.0,,2208427000.0,,,,,,,,,16639000.0,68502000.0,,,,115869000.0,0.0,,,1684878000.0,,,,152402000.0,240439500.0,,,-1905000.0,43018000.0,,,,,43018000.0,261555000.0,974287000.0,-9323000.0,,-702000.0,,200963000.0,,312536000.0,,,155579000.0,349184000.0,,,,,344658000.0,-6398000.0,,,,,137402000.0,,,,1109000.0,-2785000.0,619515000.0,59393000.0,,74927000.0,,-256000.0,,,,,,1484137000.0,-1353000.0,,,,298868000.0,,,0.177778,,,,,,,,85426000.0,207127000.0,,200963000.0,17380000.0,,,,9318000.0,,,77475000.0,,-161000.0,-106832000.0,,170958000.0,,,,37073000.0,,497060000.0,,,,,-6282000.0,,,-423000.0,71699000.0,,,0.0,,242433000.0,,,,,16375000.0,,,,,,308331000.0,3534000.0,,,,,6164000.0,,19241000.0,,,63561000.0,87842000.0,,,,,,,,,,,,,,,,,,,,
1262217600,1254726000.0,,1681612000.0,82491000.0,97131000.0,1500471000.0,331609000.0,1277291000.0,,424282000.0,969430000.0,-75281000.0,,,1500471000.0,64738000.0,275000.0,294633000.0,246356000.0,85801000.0,88863000.0,,3244837000.0,328798000.0,,3246032000.0,51884000.0,1435953000.0,2276602000.0,205770000.0,955880000.0,-25579000.0,,366050000.0,191779000.0,,,17184000.0,92492000.0,,242662500.0,,167370000.0,0.0,167370000.0,13345000.0,1679008000.0,,12767000.0,,164426000.0,,1563225000.0,0.0,346000.0,51884000.0,240273000.0,65500000.0,246356000.0,133357000.0,51884000.0,206354000.0,955880000.0,-42131000.0,,-941000.0,331383000.0,246356000.0,971723000.0,311542000.0,310053000.0,205770000.0,133357000.0,331383000.0,442845000.0,0.0,364671000.0,,359074000.0,-6417000.0,4994000.0,,1238767000.0,685770000.0,200963000.0,,-93830000.0,405592000.0,1110000.0,-31725000.0,521888000.0,71578000.0,92492000.0,75233000.0,0.0,1825000.0,,,251350000.0,,159376000.0,1567024000.0,-16510000.0,-560649000.0,-102519000.0,,44486000.0,,86980000.0,,-2667000.0,870702000.0,2273114000.0,,,,,85801000.0,251350000.0,254143000.0,246356000.0,16674000.0,,,,19131000.0,,282887000.0,89193000.0,-72919000.0,5732000.0,-75281000.0,0.848889,191779000.0,-33062000.0,,,13345000.0,-106344000.0,523500000.0,83622000.0,870702000.0,296352000.0,,-11593000.0,205770000.0,,-20747000.0,108724000.0,,68750000.0,0.0,,,-638000.0,1110000.0,,1277291000.0,19694000.0,2098355000.0,0.857778,13502000.0,,,310053000.0,3695000.0,5768000.0,,4096000.0,,4994000.0,-560649000.0,12335000.0,662402000.0,0.0,45393000.0,105436000.0,311542000.0,,,,,,,,,,,,,,,,,,,
1269993600,1249809000.0,,,,86052000.0,1552019000.0,,1261030000.0,,449328000.0,996281000.0,,0.24,,,67543000.0,,,,,,,,,,3225017000.0,57945000.0,,2228736000.0,,,,,,,,,16787000.0,98512000.0,,,,165092000.0,0.0,,,1699137000.0,,,,180938000.0,239892750.0,,,1584000.0,57945000.0,,,,,57945000.0,303361000.0,946448000.0,-9036000.0,,-515000.0,,255632000.0,,305960000.0,,,138043000.0,356187000.0,,,,,375724000.0,-6348000.0,,,,,246356000.0,,,,1112000.0,-3225000.0,669499000.0,85177000.0,,78492000.0,,0.0,,,,,,1525880000.0,-797000.0,,,,334134000.0,,,0.24,,,,,,,,80221000.0,260928000.0,,255632000.0,16754000.0,,,,10053000.0,,,102446000.0,,3862000.0,-108548000.0,,203532000.0,,,,27532000.0,,556662000.0,,,,,-5811000.0,,,-70420000.0,91863000.0,,,0.0,,242032500.0,,,,,27232000.0,,,,,,298207000.0,3601000.0,,,,,5296000.0,,3601000.0,,-67345000.0,9276000.0,112880000.0,,,,,,,,,,,,,,,,,,,,
1277856000,1251280000.0,,,,81642000.0,1613171000.0,,1296586000.0,,462392000.0,984945000.0,,0.28,,,69849000.0,,,,,,,,,,3267048000.0,67391000.0,,2282103000.0,,,,,,,,,16873000.0,96796000.0,,,,163256000.0,0.0,,,1713672000.0,,,,196442000.0,237750750.0,,,1003000.0,67391000.0,,,,,67391000.0,313988000.0,937292000.0,-92285000.0,,-1621000.0,,230793000.0,,315747000.0,,,145239000.0,367127000.0,,,,,395499000.0,-6324000.0,,,,,255632000.0,,,,1114000.0,-89428000.0,695080000.0,97244000.0,,80847000.0,,4020000.0,,,,,,1553376000.0,-2152000.0,,,,302071000.0,,,0.284444,,,,,,,,76795000.0,235385000.0,,230793000.0,16730000.0,,,,1626000.0,,,115595000.0,,-640000.0,-138898000.0,,213927000.0,,,,26431000.0,,591941000.0,,,,,-6877000.0,,,-16290000.0,88519000.0,,,0.0,,240005250.0,,,,,29853000.0,,,,,,290437000.0,4395000.0,,,,,4592000.0,,4395000.0,,-11264000.0,-24839000.0,124972000.0,,,,,,,,,,,,,,,,,,,,
1285804800,1447862000.0,,,,104534000.0,1684140000.0,,1489574000.0,,463339000.0,930937000.0,,0.32,,,75869000.0,,,,,,,,,,3579305000.0,77357000.0,,2648368000.0,,,,,,,,,18453000.0,94436000.0,,,,164253000.0,0.0,,,1911201000.0,,,,215299000.0,237966750.0,,,9249000.0,77357000.0,,,,,77357000.0,373191000.0,1074671000.0,-291012000.0,,-2721000.0,,135017000.0,,332431000.0,,,170869000.0,390113000.0,,,,,429075000.0,-6331000.0,,,,,230793000.0,,,,1115000.0,-281000000.0,854613000.0,108815000.0,,86706000.0,,-254000.0,,,,,,1668104000.0,-75251000.0,,,,208393000.0,,,0.324444,,,,,,,,32351000.0,140193000.0,,135017000.0,17057000.0,,,,13461000.0,,,128593000.0,,1214000.0,-104058000.0,,227567000.0,,,,32552000.0,,644374000.0,,,,,-9758000.0,,,74913000.0,114292000.0,,,0.0,,241083000.0,,,,,31458000.0,,,,,,304181000.0,4351000.0,,,,,5176000.0,,1651000.0,,0.0,-95776000.0,136709000.0,,,,,,,,,,,,,,,,,,,,
1293753600,1492852000.0,,2049901000.0,48310000.0,111602000.0,1755742000.0,383830000.0,1573645000.0,,550859000.0,974492000.0,-91958000.0,,,1755742000.0,83221000.0,11564000.0,406250000.0,163208000.0,97152000.0,122318000.0,,3824239000.0,246067000.0,,3818915000.0,81239000.0,1646892000.0,2844423000.0,283932000.0,1071360000.0,-28554000.0,,482158000.0,236600000.0,,,20783000.0,110026000.0,,241326000.0,,191096000.0,0.0,191096000.0,39026000.0,2043711000.0,,1060000.0,,231381000.0,,1774338000.0,-78609000.0,-2846000.0,81239000.0,238584000.0,72896000.0,163208000.0,178081000.0,81239000.0,311466000.0,1071360000.0,-174490000.0,,-3529000.0,399913000.0,163208000.0,981233000.0,335253000.0,318126000.0,283932000.0,178081000.0,399913000.0,553803000.0,0.0,423013000.0,,446594000.0,-9551000.0,5645000.0,,1496098000.0,951235000.0,135017000.0,,-78200000.0,519192000.0,1681000.0,-164932000.0,761556000.0,115014000.0,110026000.0,95857000.0,0.0,7798000.0,,,168853000.0,,-83148000.0,1775204000.0,0.0,-575410000.0,62629000.0,,43367000.0,,246356000.0,,-8386000.0,893536000.0,2843006000.0,,,,,97152000.0,168853000.0,296482000.0,163208000.0,16981000.0,,,,23170000.0,,424738000.0,135524000.0,-538585000.0,-662000.0,-91958000.0,1.173333,236600000.0,-39183000.0,,,39026000.0,-566823000.0,677975000.0,7334000.0,893536000.0,341902000.0,,-16737000.0,283932000.0,,74426000.0,128339000.0,,67522000.0,0.0,,,-619000.0,1681000.0,,1573645000.0,33775000.0,2470952000.0,1.193333,16596000.0,,,318126000.0,4249000.0,3774000.0,,8990000.0,,5645000.0,-575410000.0,920000.0,824060000.0,0.0,28191000.0,152778000.0,335253000.0,,,,,,,,,,,,,,,,,,,
1301529600,1520056000.0,,,,93269000.0,1836529000.0,,1591779000.0,,491023000.0,1022826000.0,,0.373333,,,81492000.0,,,,,,,,,,3893298000.0,90435000.0,,2870472000.0,,,,,,,,,19854000.0,119034000.0,,,,200092000.0,0.0,,,2011079000.0,,,,244979000.0,239592000.0,,,3286000.0,90435000.0,,,,,90435000.0,439360000.0,1080696000.0,-13537000.0,,-1485000.0,,155009000.0,,351424000.0,,,165452000.0,434517000.0,,,,,472804000.0,-9559000.0,,,,,163208000.0,,,,1682000.0,-3166000.0,961058000.0,133385000.0,,92959000.0,,0.0,,,,,,1882219000.0,-627000.0,,,,236885000.0,,,0.38,,,,,,,,2652000.0,161674000.0,,155009000.0,17150000.0,,,,-13240000.0,,,152020000.0,,2869000.0,-73661000.0,,261579000.0,,,,61340000.0,,717783000.0,,,,,-10371000.0,,,-101399000.0,103640000.0,,,0.0,,243279000.0,,,,,42950000.0,,,,,,317635000.0,4332000.0,,,,,6665000.0,,4332000.0,,0.0,-8199000.0,162002000.0,,,,,,,,,,,,,,,,,,,,
1309392000,1567236000.0,,,,104967000.0,1921008000.0,,1712781000.0,,601895000.0,1083132000.0,,0.386667,,,89685000.0,,,,,,,,,,4154774000.0,94144000.0,,3071642000.0,,,,,,,,,21406000.0,122226000.0,,,,200527000.0,0.0,,,2169131000.0,,,,258878000.0,240609000.0,,,12944000.0,94144000.0,,,,,94144000.0,483952000.0,1083284000.0,-192487000.0,,-2381000.0,,196593000.0,,364317000.0,,,175319000.0,439865000.0,,,,,499956000.0,-9606000.0,,,,,155009000.0,,,,1685000.0,-179340000.0,1027247000.0,137235000.0,,101923000.0,,-2959000.0,,,,,,1985643000.0,0.0,,,,278950000.0,,,0.393333,,,,,,,,127713000.0,203110000.0,,196593000.0,17339000.0,,,,-11834000.0,,,156955000.0,,2126000.0,-66543000.0,,266709000.0,,,,32154000.0,,758834000.0,,,,,-10188000.0,,,117054000.0,115155000.0,,,0.0,,243322500.0,,,,,43091000.0,,,,,,331614000.0,9943000.0,,,,,6517000.0,,9943000.0,,-11344000.0,41584000.0,166812000.0,,,,,,,,,,,,,,,,,,,,
1317340800,1550234000.0,,,,125193000.0,2009321000.0,,1677319000.0,,518207000.0,1080537000.0,,0.4,,,86019000.0,,,,,,,,,,4116301000.0,97978000.0,,3035764000.0,,,,,,,,,21267000.0,117903000.0,,,,203237000.0,0.0,,,2068441000.0,,,,257280000.0,241386000.0,,,-4576000.0,97978000.0,,,,,97978000.0,479694000.0,1070540000.0,-11042000.0,,-3287000.0,,218274000.0,,363838000.0,,,180335000.0,425011000.0,,,,,493266000.0,-9635000.0,,,,,196593000.0,,,,1689000.0,0.0,1039809000.0,139043000.0,,97694000.0,,809000.0,,,,,,2047860000.0,-154000.0,,,,291688000.0,,,0.406667,,,,,,,,40635000.0,223764000.0,,218274000.0,17256000.0,,,,19481000.0,,,159586000.0,,-5129000.0,-101911000.0,,263143000.0,,,,34094000.0,,750546000.0,,,,,-11851000.0,,,-93868000.0,137044000.0,,,0.0,,243771000.0,,,,,41065000.0,,,,,,318636000.0,4081000.0,,,,,5490000.0,,4081000.0,,-5040000.0,21681000.0,167974000.0,,,,,,,,,,,,,,,,,,,,
1325289600,1637810000.0,,2260495000.0,4230000.0,134320000.0,2101615000.0,457749000.0,1806237000.0,,628875000.0,1059119000.0,-157263000.0,,,2101615000.0,92125000.0,-2181000.0,556642000.0,170392000.0,140508000.0,172178000.0,,4313300000.0,242312000.0,,4319490000.0,101907000.0,1955779000.0,3260371000.0,384464000.0,1123416000.0,-38366000.0,,635941000.0,283068000.0,,,24005000.0,125306000.0,,243162000.0,,145848000.0,0.0,145848000.0,24127000.0,2266685000.0,,4424000.0,,272998000.0,,2052805000.0,-59336000.0,1402000.0,101907000.0,240382500.0,86532000.0,170392000.0,106121000.0,101907000.0,389088000.0,1123416000.0,-309387000.0,,-2417000.0,438245000.0,170392000.0,1061172000.0,380471000.0,326251000.0,384464000.0,106121000.0,438245000.0,632414000.0,0.0,508565000.0,,489753000.0,-9566000.0,4563000.0,,1628081000.0,1126304000.0,218274000.0,,-1463000.0,675244000.0,1692000.0,-291935000.0,982957000.0,146979000.0,125306000.0,105618000.0,0.0,-31000.0,,,174955000.0,,7184000.0,2052805000.0,-682000.0,-597349000.0,31858000.0,,36180000.0,,163208000.0,,-9570000.0,922678000.0,3252128000.0,,,,,140508000.0,174955000.0,349321000.0,170392000.0,17984000.0,,,,9823000.0,,504665000.0,167380000.0,-474441000.0,12288000.0,-157263000.0,1.58,283068000.0,-50816000.0,,,24127000.0,-526453000.0,762751000.0,-11923000.0,922678000.0,398194000.0,,-18406000.0,384464000.0,,110071000.0,152726000.0,,69729000.0,0.0,,,,1692000.0,,1799573000.0,45072000.0,2989914000.0,1.6,22147000.0,,,325329000.0,3791000.0,12154000.0,,13056000.0,,4563000.0,-597349000.0,3791000.0,1034135000.0,-42952000.0,-47882000.0,188968000.0,380479000.0,,,,,,,,,,,,,,,,,,,
