,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,annualLongTermDebt,annualStockholdersEquity,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyInventory,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualGrossProfit,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualDilutedEPS,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,trailingRepaymentOfDebt,quarterlyCapitalStock,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualIncomeTaxPayable,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualInterestExpense,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,annualGoodwill,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,quarterlyGoodwill
1388448000,,14796226000000.0,14097742000000.0,,,-205984000000.0,,13819263000000.0,319142000000.0,,,,,-1011000000.0,,,637342000000.0,,,,,11536940000000.0,,25721918000000.0,-822595000000.0,,,6585044000000.0,,,,,,126252000000.0,,,,,,40518144000000.0,525464000000.0,,525464000000.0,,560494000000.0,,25634682000000.0,,339190000000.0,588711000000.0,,,,,,331.4,,0.0,7629728000000.0,,,,5347193000000.0,2247518000000.0,,1889127000000.0,-420509000000.0,,48632000000.0,,,1786038000000.0,8612914000000.0,,9329784000000.0,,,1237851000000.0,,1843393000000.0,,-794698000000.0,,,,637342000000.0,678956000000.0,,,1843393000000.0,3573117000000.0,,,,,14210095000000.0,,0.0,,1743303000000.0,,207748000000.0,-651088000000.0,,,1585587000.0,,,,5583000000.0,,,-633671000000.0,80505000000.0,7760103000000.0,-12049384000000.0,,0.0,,,,,,,-16998000000.0,19589201000000.0,,567813000000.0,,,431716000000.0,,,889424000000.0,,,759923000000.0,,,100090000000.0,,,,600509000000.0,1066927000000.0,,,,66093000000.0,1864729000000.0,,,,,-118951000000.0,1003681000000.0,,,7539817000000.0,331.6,,,,,1729724000000.0,,,,1584587000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,15717706000000.0,14680685000000.0,528161000000.0,2227084000000.0,0.0,2292112000000.0,14116295000000.0,336530000000.0,11537801000000.0,25691911000000.0,65312000000.0,180207000000.0,3260000000.0,2213218000000.0,,801892000000.0,672963000000.0,,767808000000.0,26218486000000.0,11537801000000.0,2041170000000.0,25719767000000.0,-1182276000000.0,,,6569382000000.0,2041170000000.0,-1028739000000.0,1991648000000.0,-396030000000.0,2441080000000.0,180925000000.0,20801139000000.0,9194821000000.0,1823119000000.0,7780483000000.0,967344000000.0,41437473000000.0,297032000000.0,,297032000000.0,736388000000.0,366018000000.0,,26218486000000.0,2598660000000.0,411427000000.0,736388000000.0,8546910000000.0,14469148000000.0,15717706000000.0,,,,41437473000000.0,0.0,7665166000000.0,14680685000000.0,2313160000000.0,14116295000000.0,5331362000000.0,2313160000000.0,1823119000000.0,1894704000000.0,37167000000.0,1250853000000.0,-35102000000.0,,,1811846000000.0,8546910000000.0,7665166000000.0,9194821000000.0,,3319327000000.0,1238020000000.0,9212000000.0,2041170000000.0,,-994558000000.0,4890772000000.0,53188000000.0,7641298000000.0,801892000000.0,418599000000.0,4268254000000.0,3646035000000.0,2041170000000.0,4268254000000.0,,1149.84,25719767000000.0,3711563000000.0,14469148000000.0,,0.0,1584494177.0,1843393000000.0,919480000000.0,122880000000.0,-720367000000.0,,-110819000000.0,,,1150.6,,4309000000.0,,6197000000.0,-738099000000.0,264467000000.0,7780483000000.0,-12123493000000.0,19764791000000.0,-63065000000.0,411427000000.0,1718297000000.0,6603000000.0,594829000000.0,,,,19764791000000.0,-4336248000000.0,528161000000.0,2598660000000.0,,594829000000.0,-56279000000.0,,702177000000.0,,-12123493000000.0,919024000000.0,-4738278000000.0,-2678691000000.0,197777000000.0,,,-121926000000.0,436128000000.0,933569000000.0,,,1811846000000.0,-127515000000.0,2213218000000.0,,,,,376313000000.0,759438000000.0,322873000000.0,-63065000000.0,7641298000000.0,,933569000000.0,,,1894704000000.0,2227084000000.0,-2988923000000.0,,0.0,,1585541467.0,19630000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,15574274000000.0,14319916000000.0,,,-316977000000.0,,14267629000000.0,316004000000.0,,,,,15000000.0,,,602785000000.0,,,,,11677513000000.0,,25881443000000.0,-753193000000.0,,,6390688000000.0,,,,,,79296000000.0,,,,,,41455717000000.0,587774000000.0,,587774000000.0,,617182000000.0,,25997429000000.0,,425109000000.0,735123000000.0,,,,,,370.68,,115834000000.0,7409252000000.0,,,,5095175000000.0,2374298000000.0,,1972856000000.0,-134582000000.0,,36529000000.0,,,1825053000000.0,8638078000000.0,,9192168000000.0,,,1295513000000.0,,2175052000000.0,,-697928000000.0,,,,602785000000.0,771826000000.0,,,2175052000000.0,4367056000000.0,,,,,14714033000000.0,,0.0,,2041170000000.0,,259973000000.0,-541420000000.0,,,1585600500.0,,,,3914000000.0,,,-796300000000.0,-23740000000.0,7849659000000.0,-12154085000000.0,,-29499000000.0,,,,,,,,19919661000000.0,,501770000000.0,,,238813000000.0,,,790883000000.0,,,875596000000.0,,,133882000000.0,,,,692728000000.0,987082000000.0,,,,26828000000.0,2101543000000.0,,,,,-1170000000.0,1091744000000.0,,,7765576000000.0,370.86,,,330000000.0,,2192004000000.0,,,,1584906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,16258236000000.0,15302315000000.0,,,0.0,,14681771000000.0,332229000000.0,,,,,2464000000.0,,,643321000000.0,,,,,12245226000000.0,,27525837000000.0,-590076000000.0,,,6554909000000.0,,,,,,14393000000.0,,,,,,43784073000000.0,539062000000.0,,539062000000.0,,564297000000.0,,27547541000000.0,,456461000000.0,759921000000.0,,,,,,341.08,,138572000000.0,7756037000000.0,,,,5252370000000.0,2322003000000.0,,2062906000000.0,-223820000000.0,,57125000000.0,,,1985048000000.0,8998871000000.0,,9668901000000.0,,,1302539000000.0,,2309322000000.0,,-910280000000.0,,,,643321000000.0,737348000000.0,,,2309322000000.0,4591455000000.0,,,,,15469555000000.0,,0.0,,2175052000000.0,,233618000000.0,-741885000000.0,,,1580456000.0,,,,5555000000.0,,,-761317000000.0,202997000000.0,8645296000000.0,-12549779000000.0,,-20984000000.0,,,,,,,,20860766000000.0,,886513000000.0,,,334413000000.0,,,471137000000.0,,,775710000000.0,,,134270000000.0,,,,659218000000.0,1026711000000.0,,,,30919000000.0,2233578000000.0,,,,,-123305000000.0,1075132000000.0,,,8310987000000.0,341.24,,,,,2282133000000.0,,,,1579687000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,17016614000000.0,16076052000000.0,,,-237956000000.0,,15044056000000.0,369403000000.0,,,,,9000000.0,,,689348000000.0,,,,,13518023000000.0,,29705610000000.0,-547676000000.0,,,7170017000000.0,,,,,,-129440000000.0,,,,,,46722224000000.0,600027000000.0,,600027000000.0,,635489000000.0,,29594075000000.0,,474342000000.0,829146000000.0,,,,,,379.54,,81840000000.0,8431409000000.0,,,,5717789000000.0,2469081000000.0,,2133775000000.0,-181510000000.0,,46982000000.0,,,2230580000000.0,9983032000000.0,,10341772000000.0,,,1452228000000.0,,2398166000000.0,,-649487000000.0,,,,689348000000.0,846461000000.0,,,2398166000000.0,4540589000000.0,,,,,16316058000000.0,,0.0,,2309322000000.0,,296113000000.0,-938926000000.0,,,1580909000.0,,,,7308000000.0,,,-815745000000.0,-38550000000.0,9267143000000.0,-13095104000000.0,,-18705000000.0,,,,,,,-186278000000.0,22104795000000.0,,1557134000000.0,,,223181000000.0,,,683051000000.0,,,686305000000.0,,,88844000000.0,,,,762880000000.0,1196970000000.0,,,,26005000000.0,2158513000000.0,,,,,-300370000000.0,1223172000000.0,,,9009691000000.0,379.74,,,,,2142423000000.0,,,,1580075500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,17936397000000.0,16431496000000.0,1477545000000.0,2931420000000.0,0.0,2750564000000.0,15591947000000.0,391439000000.0,13651005000000.0,27234521000000.0,150058000000.0,149321000000.0,90000000.0,2410588000000.0,,706827000000.0,194195000000.0,,893469000000.0,30082501000000.0,13651005000000.0,2284557000000.0,29793433000000.0,-1303349000000.0,,,7118907000000.0,2284557000000.0,-789599000000.0,2307904000000.0,-554933000000.0,2892828000000.0,363936000000.0,21841676000000.0,10323586000000.0,2173338000000.0,8963492000000.0,328185000000.0,47729830000000.0,446475000000.0,,446475000000.0,926391000000.0,490936000000.0,,30082501000000.0,2642281000000.0,457848000000.0,926391000000.0,10014395000000.0,16788131000000.0,17936397000000.0,-347784000000.0,,,47729830000000.0,0.0,8378522000000.0,16431496000000.0,2668666000000.0,15591947000000.0,5776342000000.0,2668666000000.0,2173338000000.0,2137618000000.0,-249687000000.0,1409075000000.0,-122623000000.0,,,2298469000000.0,10014395000000.0,8378522000000.0,10323586000000.0,,2683001000000.0,1342565000000.0,,2284557000000.0,,-1555795000000.0,5392845000000.0,18013000000.0,9295719000000.0,706827000000.0,537193000000.0,5215977000000.0,3685753000000.0,2284557000000.0,5215977000000.0,,1375.32,29793433000000.0,2915699000000.0,16788131000000.0,,0.0,1579414843.0,2398166000000.0,306045000000.0,103765000000.0,-1240006000000.0,,-171001000000.0,,,1376.04,,6094000000.0,,2578000000.0,-984206000000.0,165338000000.0,8963492000000.0,-13068710000000.0,22364429000000.0,-107000000.0,457848000000.0,2041170000000.0,0.0,348786000000.0,,,6449000000.0,22364429000000.0,-3813490000000.0,1477545000000.0,2642281000000.0,,348786000000.0,-26887000000.0,,737930000000.0,,-13068710000000.0,1348142000000.0,-3194294000000.0,-3357568000000.0,-113609000000.0,,,-69477000000.0,635738000000.0,1126951000000.0,,,2298469000000.0,-110639000000.0,2410588000000.0,,,,,619040000000.0,934726000000.0,243387000000.0,-69295000000.0,9295719000000.0,,1126951000000.0,,,2137618000000.0,2931420000000.0,-3462237000000.0,,0.0,,1580241689.0,22871000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,18172357000000.0,16746464000000.0,,,-393352000000.0,,15844989000000.0,381526000000.0,,,,,162000000.0,,,674482000000.0,,,,,14005048000000.0,,30649122000000.0,-375659000000.0,,,6987648000000.0,,,,,,65702000000.0,,,,,,48821479000000.0,646394000000.0,,646394000000.0,,678204000000.0,,30751512000000.0,,482670000000.0,969318000000.0,,,,,,410.6,,282812000000.0,8403814000000.0,,,,5557165000000.0,2792255000000.0,,2201802000000.0,-727207000000.0,,40328000000.0,,,2387066000000.0,10255231000000.0,,10493932000000.0,,,1430483000000.0,,2287654000000.0,,-1053938000000.0,,,,674482000000.0,845259000000.0,,,2287654000000.0,4901646000000.0,,,,,17205009000000.0,,0.0,,2284557000000.0,,267957000000.0,-990609000000.0,,,1574208000.0,,,,4396000000.0,,,-1057673000000.0,-90447000000.0,9411894000000.0,-13285096000000.0,,-28381000000.0,,,,,,,,22984753000000.0,,1639482000000.0,,,248094000000.0,,,835643000000.0,,,1123375000000.0,,,3097000000.0,,,,756001000000.0,1214585000000.0,,,,40352000000.0,2260518000000.0,,,,,101405000000.0,1231181000000.0,,,9699657000000.0,410.82,,,1998000000.0,,2613992000000.0,,,,1573447000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,18825107000000.0,16479303000000.0,,,0.0,,16454247000000.0,403179000000.0,,,,,6035000000.0,,,726063000000.0,,,,,14224614000000.0,,29749479000000.0,-539724000000.0,,,7103840000000.0,,,,,,-162423000000.0,,,,,,48574586000000.0,609258000000.0,,611718000000.0,,642241000000.0,,30703917000000.0,,466023000000.0,1025199000000.0,,,,,,385.02,,728959000000.0,7978719000000.0,,,,5550373000000.0,2586892000000.0,,2195186000000.0,-591378000000.0,,-11960000000.0,,,2210001000000.0,10200850000000.0,,9975200000000.0,,,1553467000000.0,,2690851000000.0,,-1102230000000.0,,,,726063000000.0,829892000000.0,,,2690851000000.0,5575664000000.0,,,,,17039650000000.0,,0.0,,2287654000000.0,,248411000000.0,-1159461000000.0,,,1588765500.0,,,,15262000000.0,,,-996571000000.0,753651000000.0,9301881000000.0,-13150757000000.0,,-30646000000.0,,,,,,,,22762627000000.0,,1112870000000.0,,,364509000000.0,,,744444000000.0,,,834148000000.0,,,403197000000.0,,,,827404000000.0,1128233000000.0,,,,12867000000.0,2320678000000.0,,,,,-215893000000.0,1248333000000.0,,,9611870000000.0,387.94,,,472919000000.0,,2884813000000.0,,,,1570481000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,18179547000000.0,16492399000000.0,,,-312601000000.0,,16369731000000.0,444724000000.0,,,,,1930000000.0,,,730674000000.0,,,,,14282727000000.0,,30743444000000.0,-1005773000000.0,,,7339882000000.0,,,,,,114070000000.0,,,,,,48922991000000.0,626140000000.0,,627965000000.0,,663372000000.0,,30775126000000.0,,456135000000.0,1024066000000.0,,,,,,399.08,,680584000000.0,8070496000000.0,,,,5886942000000.0,2629562000000.0,,2104725000000.0,115908000000.0,,13114000000.0,,,2319184000000.0,10150642000000.0,,10668835000000.0,,,1452940000000.0,,2486250000000.0,,-784243000000.0,,,,730674000000.0,777761000000.0,,,2486250000000.0,5213173000000.0,,,,,17287409000000.0,,0.0,,2690851000000.0,,220455000000.0,-661741000000.0,,,1573515500.0,,,,9644000000.0,,,-994280000000.0,-532336000000.0,9432634000000.0,-13295326000000.0,,-14014000000.0,,,,,,,-300594000000.0,23144582000000.0,,1346463000000.0,,,257484000000.0,,,821273000000.0,,,1108350000000.0,,,-204601000000.0,,,,722266000000.0,1227262000000.0,,,,40436000000.0,2154347000000.0,,,,,19783000000.0,1232129000000.0,,,9849256000000.0,404.12,,,0.0,,2726923000000.0,,,,1549386000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,18209553000000.0,16124456000000.0,610768000000.0,2543423000000.0,0.0,2853971000000.0,16794240000000.0,396408000000.0,13694734000000.0,28403118000000.0,120381000000.0,1032034000000.0,1145000000.0,2389515000000.0,,812463000000.0,486320000000.0,,878269000000.0,29819190000000.0,13694734000000.0,2939428000000.0,29218044000000.0,-276321000000.0,,,6971748000000.0,2939428000000.0,-1495540000000.0,2434211000000.0,-705953000000.0,2983381000000.0,384292000000.0,22605465000000.0,10071411000000.0,2312694000000.0,8521088000000.0,401641000000.0,47427597000000.0,424815000000.0,,426617000000.0,730271000000.0,450394000000.0,,29819190000000.0,2943682000000.0,491890000000.0,730271000000.0,9772065000000.0,16746935000000.0,18209553000000.0,-778173000000.0,,,47427597000000.0,1032034000000.0,7912833000000.0,16124456000000.0,2726120000000.0,16794240000000.0,5610985000000.0,2726120000000.0,2306607000000.0,2061511000000.0,-292863000000.0,1625837000000.0,-34531000000.0,,,2046089000000.0,9772065000000.0,7912833000000.0,10071411000000.0,,3415815000000.0,1360763000000.0,474917000000.0,2939428000000.0,,-242133000000.0,5797653000000.0,6951000000.0,9740417000000.0,812463000000.0,530469000000.0,5482851000000.0,4460857000000.0,2939428000000.0,5482851000000.0,,1470.72,29218044000000.0,4644621000000.0,16746935000000.0,,0.0,1555653000.0,2486250000000.0,-423571000000.0,141446000000.0,-1364391000000.0,,-68912000000.0,,,1482.72,,6101000000.0,,9272000000.0,-1010692000000.0,-554439000000.0,8521088000000.0,-13036224000000.0,22776641000000.0,-88000000.0,491890000000.0,2284557000000.0,,343325000000.0,,,-231760000000.0,22776641000000.0,-3182544000000.0,610768000000.0,2943682000000.0,,343325000000.0,32889000000.0,,1014455000000.0,,-13036224000000.0,1394984000000.0,-2197477000000.0,-4059216000000.0,453178000000.0,,,-25180000000.0,548300000000.0,1104131000000.0,,,2046089000000.0,-60766000000.0,2389515000000.0,,,,,581025000000.0,932978000000.0,654871000000.0,-73129000000.0,9740417000000.0,,1104131000000.0,,0.0,2061511000000.0,2543423000000.0,-4176202000000.0,,0.0,,1572473500.0,35403000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,16592413000000.0,15390130000000.0,,,-335368000000.0,,17010079000000.0,382289000000.0,,,,,776000000.0,,,667657000000.0,,,,,12178051000000.0,,27931961000000.0,-632924000000.0,,,6589113000000.0,,,,,,218147000000.0,,,,,,44524374000000.0,550016000000.0,,552465000000.0,,579231000000.0,,27568181000000.0,,465829000000.0,976350000000.0,,,,,,358.22,,1179778000000.0,7203777000000.0,,,,5279226000000.0,2655316000000.0,,1958499000000.0,315624000000.0,,-17012000000.0,,,1251904000000.0,9069856000000.0,,9686377000000.0,,,1309887000000.0,,3274258000000.0,,-558708000000.0,,,,667657000000.0,677056000000.0,,,3274258000000.0,5997029000000.0,,,,,16127808000000.0,,0.0,,2939428000000.0,,187825000000.0,-1126169000000.0,,,1542273000.0,,,,4923000000.0,,,-960066000000.0,-164483000000.0,8064924000000.0,-12622230000000.0,,-29163000000.0,,,,,,,-147334000000.0,21922883000000.0,,-76909000000.0,,,160875000000.0,,,395438000000.0,,,1178213000000.0,,,334830000000.0,,,,642230000000.0,1108825000000.0,,,,10842000000.0,2148069000000.0,,,,,265677000000.0,1064268000000.0,,,9300653000000.0,362.24,,,,,2722771000000.0,,,,1518405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,15653139000000.0,15018262000000.0,,,0.0,,17401371000000.0,384755000000.0,,,,,5214000000.0,,,695360000000.0,,,,,11799031000000.0,,28122966000000.0,-587403000000.0,,,6481420000000.0,,,,,,-434865000000.0,,,,,,43776105000000.0,391259000000.0,,393708000000.0,,410774000000.0,,26817293000000.0,,462009000000.0,917845000000.0,,,,,,257.08,,987985000000.0,7155865000000.0,,,,5311425000000.0,2556974000000.0,,2058076000000.0,159847000000.0,,8040000000.0,,,1230450000000.0,8706063000000.0,,9942806000000.0,,,1169995000000.0,,2767004000000.0,,-476216000000.0,,,,695360000000.0,499478000000.0,,,2767004000000.0,5257994000000.0,,,,,16391908000000.0,,0.0,,3274258000000.0,,167099000000.0,-986047000000.0,,,1531397000.0,,,,6190000000.0,,,-831028000000.0,-402026000000.0,8154997000000.0,-12621913000000.0,,-18771000000.0,,,,,,,-358269000000.0,21910744000000.0,,-103018000000.0,,,226339000000.0,,,468851000000.0,,,396163000000.0,,,-507254000000.0,,,,474635000000.0,1029213000000.0,,,,7898000000.0,2225891000000.0,,,,,-376606000000.0,890423000000.0,,,9288831000000.0,259.54,,,,,2490990000000.0,,,,1507530000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,17038147000000.0,16888016000000.0,,,-302805000000.0,,17205489000000.0,407699000000.0,,,,,-105000000.0,,,677934000000.0,,,,,13317818000000.0,,31073338000000.0,-589279000000.0,,,7084187000000.0,,,,,,-232160000000.0,,,,,,48111485000000.0,484082000000.0,,486531000000.0,,506825000000.0,,30205834000000.0,,524844000000.0,1034578000000.0,,,,,,319.08,,1138560000000.0,8145256000000.0,,,,5967667000000.0,2829421000000.0,,2212269000000.0,-558020000000.0,,107537000000.0,,,1501723000000.0,9881275000000.0,,10676833000000.0,,,1116520000000.0,,2550786000000.0,,-1124284000000.0,,,,677934000000.0,587538000000.0,,,2550786000000.0,5243687000000.0,,,,,17293229000000.0,,0.0,,2767004000000.0,,170320000000.0,-732510000000.0,,,1524780000.0,,,,8475000000.0,,,-819072000000.0,189342000000.0,9564924000000.0,-13424542000000.0,,-14363000000.0,,,,,,,-104509000000.0,23621709000000.0,,721568000000.0,,,197074000000.0,,,535926000000.0,,,586912000000.0,,,-216218000000.0,,,,438586000000.0,1284669000000.0,,,,14914000000.0,2135759000000.0,,,,,-296278000000.0,1003712000000.0,,,10197167000000.0,322.52,,,,,2692901000000.0,,,,1500891000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,17833695000000.0,17318965000000.0,640922000000.0,2904252000000.0,1000000.0,1994372000000.0,17601070000000.0,436207000000.0,13248145000000.0,27597193000000.0,145957000000.0,1082654000000.0,1188000000.0,2566382000000.0,,827534000000.0,131996000000.0,,628900000000.0,30567110000000.0,13248145000000.0,2995075000000.0,30916491000000.0,-707402000000.0,,,7442473000000.0,2995075000000.0,-136825000000.0,1926985000000.0,-638172000000.0,2193825000000.0,321678000000.0,22734336000000.0,10525567000000.0,1831109000000.0,9244131000000.0,-127200000000.0,48750186000000.0,395957000000.0,,398405000000.0,1156406000000.0,430155000000.0,,30567110000000.0,2868485000000.0,521876000000.0,1156406000000.0,9911596000000.0,17514812000000.0,17833695000000.0,-703986000000.0,,,48750186000000.0,1082654000000.0,8312587000000.0,17318965000000.0,3137827000000.0,17601070000000.0,6176018000000.0,3137827000000.0,1821314000000.0,2388617000000.0,-54276000000.0,1610950000000.0,-28742000000.0,,,1423726000000.0,9911596000000.0,8312587000000.0,10525567000000.0,,1901541000000.0,1266455000000.0,0.0,2995075000000.0,,-810731000000.0,4862857000000.0,69823000000.0,10197109000000.0,827534000000.0,429753000000.0,5899327000000.0,3414237000000.0,2995075000000.0,5899327000000.0,,1198.44,30916491000000.0,3834128000000.0,17514812000000.0,,0.0,1504044000.0,2550786000000.0,-375165000000.0,103656000000.0,-1000828000000.0,,-246326000000.0,,,1210.94,,9765000000.0,,7073000000.0,-931271000000.0,2002000000.0,9244131000000.0,-13451985000000.0,23649094000000.0,-1639000000.0,521876000000.0,2939428000000.0,44274000000.0,223574000000.0,,,-93874000000.0,23649094000000.0,-2969939000000.0,640922000000.0,2868485000000.0,,223574000000.0,-53299000000.0,,501326000000.0,,-13451985000000.0,1252949000000.0,-2517008000000.0,-3541437000000.0,444289000000.0,,,-264784000000.0,438921000000.0,1210113000000.0,,,1423726000000.0,-86953000000.0,2566382000000.0,,,,,539203000000.0,875725000000.0,55647000000.0,-63936000000.0,10197109000000.0,,1210113000000.0,,0.0,2388617000000.0,2904252000000.0,-3845554000000.0,,0.0,,1527913000.0,29353000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
