date,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualAccountsPayable,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualPretaxIncome,quarterlyFreeCashFlow,annualCostOfRevenue,annualInvestmentsAndAdvances,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyTotalAssets,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,annualLongTermDebt,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,trailingOperatingCashFlow,annualSaleOfInvestment,quarterlyGrossProfit,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualGrossProfit,annualNetPPE,quarterlyOperatingExpense,annualOtherIncomeExpense,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,trailingGrossProfit,annualTotalNonCurrentAssets,annualEbitda,quarterlyStockholdersEquity,quarterlyCapitalStock,trailingRepaymentOfDebt,annualBasicAverageShares,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInInventory,quarterlyDilutedAverageShares,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyAccumulatedDepreciation,annualGrossPPE,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingOperatingExpense,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingInvestingCashFlow,annualChangesInAccountReceivables,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyBasicAverageShares,annualDilutedAverageShares,annualGoodwill,annualInterestExpense,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2015-06-30,,79375000000.0,55528000000.0,,-6000000.0,,,,,,,,,,-164000000.0,,,6031000000.0,,,,,78600000000.0,,155101000000.0,-205000000.0,,,39269000000.0,,,,,,,-1038000000.0,,,,,,234476000000.0,,2971000000.0,2971000000.0,,3013000000.0,,134128000000.0,0.0,,4047000000.0,,,,,,1.29,,15072000000.0,14415000000.0,,,,29184000000.0,,18718000000.0,17373000000.0,769000000.0,,,685000000.0,,,13458000000.0,43363000000.0,20628000000.0,,,,10085000000.0,,-4697000000.0,27322000000.0,,,,6057000000.0,,4602000000.0,,,,,27322000000.0,29761000000.0,,,,,97244000000.0,7549000000.0,,,25051000000.0,,1589000000.0,0.0,-208000000.0,,2303100775.0,,,231000000.0,,,-5770000000.0,1487000000.0,13114000000.0,,,,-68000000.0,,,,,16101000000.0,,,,-9243000000.0,,,109000000.0,,,4732000000.0,,1522000000.0,,,,4028000000.0,1227000000.0,,,,22469000000.0,,,,,,-550000000.0,7946000000.0,,,110023000000.0,1.29,,,438000000.0,,2439000000.0,,,,2303100775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,75221000000.0,52890000000.0,,-681000000.0,,,,,,,,,,-73000000.0,,,,,,,,77074000000.0,,153904000000.0,-175000000.0,,,34897000000.0,,,,,,,729000000.0,,,,,,229125000000.0,,1079000000.0,1079000000.0,,1065000000.0,,129964000000.0,0.0,,4292000000.0,,,,,,0.45,,15102000000.0,12306000000.0,,,,27585000000.0,,17991000000.0,14773000000.0,-508000000.0,,,486000000.0,,,12836000000.0,42873000000.0,20427000000.0,,,,7312000000.0,,-5630000000.0,25858000000.0,,,,6080000000.0,,1526000000.0,,,,,25858000000.0,29306000000.0,,,,,96093000000.0,7602000000.0,,,27322000000.0,,461000000.0,0.0,-251000000.0,,2397777778.0,,,233000000.0,,,-5260000000.0,-1656000000.0,13296000000.0,,,,-1121000000.0,,,,,15639000000.0,-237000000.0,,,-10443000000.0,,,100000000.0,,,5989000000.0,,-1297000000.0,,,,1232000000.0,1600000000.0,,,,20003000000.0,,,,,,1517000000.0,5278000000.0,,,108886000000.0,0.45,,,4000000.0,,3448000000.0,,,,2397777778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,70236000000.0,50975000000.0,-12119000000.0,-592000000.0,6190000000.0,4723000000.0,,,,78100000000.0,143421000000.0,-2235000000.0,15843000000.0,-89000000.0,20928000000.0,,6248000000.0,-880000000.0,,129075000000.0,1653000000.0,78100000000.0,23269000000.0,154248000000.0,-80000000.0,,,32292000000.0,23269000000.0,-644000000.0,4786000000.0,342000000.0,-2845000000.0,6439000000.0,356000000.0,114391000000.0,20625000000.0,5087000000.0,-2563000000.0,12488000000.0,224484000000.0,,-1626000000.0,-1626000000.0,4355000000.0,-1800000000.0,,129075000000.0,0.0,24345000000.0,4355000000.0,92494000000.0,44464000000.0,70236000000.0,-237000000.0,,-0.72,224484000000.0,15843000000.0,10629000000.0,50975000000.0,1265000000.0,,29546000000.0,5087000000.0,1265000000.0,13116000000.0,-357000000.0,626000000.0,,600000000.0,,,12360000000.0,44464000000.0,20625000000.0,10629000000.0,,837000000.0,2746000000.0,248000000.0,-4297000000.0,23269000000.0,,29030000000.0,109518000000.0,6440000000.0,2361000000.0,-3181000000.0,29459000000.0,13923000000.0,19946000000.0,342000000.0,23269000000.0,29459000000.0,2.16,,154248000000.0,26740000000.0,92494000000.0,7670000000.0,,2344239631.0,25858000000.0,1060000000.0,-1381000000.0,0.0,-122000000.0,888000000.0,2329000000.0,2.17,,241000000.0,,-524000000.0,-4482000000.0,-2368000000.0,12488000000.0,-131497000000.0,241015000000.0,,-3315000000.0,0.0,25181000000.0,-641000000.0,,13923000000.0,0.0,241015000000.0,-20449000000.0,-12119000000.0,24307000000.0,,606000000.0,,-131497000000.0,4838000000.0,-513000000.0,-1827000000.0,-22509000000.0,,4153000000.0,-3694000000.0,675000000.0,,12360000000.0,,20928000000.0,,,,,,-925000000.0,5338000000.0,557000000.0,-5528000000.0,109518000000.0,-0.72,675000000.0,,-206000000.0,13116000000.0,6190000000.0,0.0,,7670000000.0,2258333333.0,2344239631.0,626000000.0,967000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,66667000000.0,48261000000.0,,-954000000.0,,,,,,,,,,-59000000.0,,,6136000000.0,,,,,76495000000.0,,157492000000.0,-57000000.0,,,27522000000.0,,,,,,,-1473000000.0,,,,,,224159000000.0,,1606000000.0,1606000000.0,,1621000000.0,,124756000000.0,0.0,,4329000000.0,,,,,,0.67,,15827000000.0,12220000000.0,,,,20319000000.0,,15938000000.0,13887000000.0,-472000000.0,,,498000000.0,,,11766000000.0,43138000000.0,21824000000.0,,,,7203000000.0,,-3923000000.0,20570000000.0,,,,5900000000.0,,1573000000.0,,,,,20570000000.0,24009000000.0,,,,,96443000000.0,7709000000.0,,,23269000000.0,,-48000000.0,-133000000.0,-190000000.0,,2397014925.0,,,274000000.0,,,-3354000000.0,-1217000000.0,10858000000.0,,,,2743000000.0,,,,,14512000000.0,,,,-10447000000.0,,,93000000.0,,,1881000000.0,,-3259000000.0,,,,1303000000.0,578000000.0,,,,20887000000.0,,,,,,-1813000000.0,4582000000.0,,,111636000000.0,0.67,,,0.0,,3439000000.0,,,,2397014925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,67732000000.0,50287000000.0,,-1173000000.0,,,,,,,,,,-40000000.0,,,,,,,,74170000000.0,,157614000000.0,-226000000.0,,,31711000000.0,,,,,,,-1012000000.0,,,,,,225346000000.0,,2088000000.0,2088000000.0,,2118000000.0,,124457000000.0,0.0,,4467000000.0,,,,,,0.86,,14850000000.0,11933000000.0,,,,23516000000.0,,14983000000.0,15021000000.0,44000000.0,,,776000000.0,,,11345000000.0,41668000000.0,22094000000.0,,,,8195000000.0,,-3793000000.0,22653000000.0,,,,6403000000.0,,2448000000.0,,,,,22653000000.0,24671000000.0,,,,,97985000000.0,7846000000.0,,,20570000000.0,,330000000.0,0.0,-226000000.0,,2427906977.0,,,267000000.0,,,-3894000000.0,3522000000.0,13789000000.0,,,,1330000000.0,,,,,14207000000.0,0.0,,,-11619000000.0,,,2000000.0,,,2882000000.0,,2611000000.0,,,,1792000000.0,1037000000.0,,,,20478000000.0,,,,,,-2229000000.0,6076000000.0,,,111420000000.0,0.86,,,4000000.0,,2018000000.0,,,,2427906977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,68664000000.0,50982000000.0,,0.0,,,,,,,,,,-165000000.0,,,,,,,,77407000000.0,,160841000000.0,,,,31825000000.0,,,,,,,673000000.0,,,,,,229505000000.0,,1954000000.0,1954000000.0,,1980000000.0,,128389000000.0,0.0,,4534000000.0,,,,,,0.79,,14927000000.0,11501000000.0,,,,24159000000.0,,16895000000.0,14635000000.0,-34000000.0,,,531000000.0,,,11390000000.0,44450000000.0,22435000000.0,,,,7666000000.0,,-5009000000.0,24801000000.0,,,,5804000000.0,,2231000000.0,,,,,24801000000.0,26556000000.0,,,,,98168000000.0,7849000000.0,,,22653000000.0,,251000000.0,0.0,-1119000000.0,,2473417722.0,,,268000000.0,,,-4067000000.0,2402000000.0,13383000000.0,,,,148000000.0,,,,,14916000000.0,0.0,,,-11448000000.0,,,34000000.0,,,4740000000.0,,2133000000.0,,,,1862000000.0,905000000.0,,,,19799000000.0,,,,,,-274000000.0,5796000000.0,,,113433000000.0,0.79,,,36000000.0,,1755000000.0,,,,2473417722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,72517000000.0,54685000000.0,-13871000000.0,-534000000.0,4548000000.0,5731000000.0,,,,74719000000.0,127925000000.0,2546000000.0,14835000000.0,-260000000.0,23227000000.0,,,-2678000000.0,,129404000000.0,970000000.0,74719000000.0,24597000000.0,158461000000.0,-74000000.0,,,36867000000.0,24597000000.0,-108000000.0,6206000000.0,424000000.0,-2661000000.0,7176000000.0,1689000000.0,96900000000.0,22617000000.0,6196000000.0,-123000000.0,13920000000.0,230978000000.0,,548000000.0,548000000.0,4143000000.0,487000000.0,,129404000000.0,3746000000.0,,4143000000.0,98680000000.0,43067000000.0,72517000000.0,0.0,,0.2,230978000000.0,14835000000.0,12213000000.0,54685000000.0,1225000000.0,,28906000000.0,6196000000.0,1225000000.0,15247000000.0,354000000.0,1157000000.0,14423000000.0,409000000.0,,,11060000000.0,43067000000.0,22617000000.0,12213000000.0,,132000000.0,7961000000.0,100000000.0,-4928000000.0,24597000000.0,,31025000000.0,111971000000.0,7187000000.0,2214000000.0,924000000.0,29145000000.0,14205000000.0,16521000000.0,424000000.0,24597000000.0,29145000000.0,2.51,,158461000000.0,22707000000.0,98680000000.0,7604000000.0,,2458730159.0,24801000000.0,3532000000.0,437000000.0,-105000000.0,-74000000.0,-2475000000.0,2740000000.0,2.52,,299000000.0,,-524000000.0,-5329000000.0,-1175000000.0,13920000000.0,-136996000000.0,248967000000.0,,-3022000000.0,3746000000.0,23269000000.0,-1303000000.0,,14205000000.0,0.0,248967000000.0,-17653000000.0,-13871000000.0,25294000000.0,,3000000.0,,-136996000000.0,7018000000.0,-180000000.0,915000000.0,-16644000000.0,,-1916000000.0,774000000.0,818000000.0,,11060000000.0,,23227000000.0,,,,,,1638000000.0,6253000000.0,2400000000.0,1199000000.0,111971000000.0,0.2,818000000.0,,60000000.0,15247000000.0,4548000000.0,-133000000.0,,7604000000.0,2740000000.0,2458730159.0,1157000000.0,1108000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,73085000000.0,50977000000.0,,-538000000.0,,,,,,,,,,40000000.0,,,,,,,,73378000000.0,,157924000000.0,-523000000.0,,,36093000000.0,,,,,,,2029000000.0,,,,,,231009000000.0,,2849000000.0,2849000000.0,,2779000000.0,,124355000000.0,0.0,,4114000000.0,,,,,,1.13,,13955000000.0,12235000000.0,,,,28566000000.0,,15151000000.0,14985000000.0,29000000.0,,,548000000.0,,,10936000000.0,42017000000.0,23896000000.0,,,,7527000000.0,,-780000000.0,27526000000.0,,,,4329000000.0,,3472000000.0,,,,,27526000000.0,31497000000.0,,,,,103831000000.0,7667000000.0,,,24597000000.0,,693000000.0,-129000000.0,-842000000.0,,2499122807.0,,,331000000.0,,,-2672000000.0,-1366000000.0,13582000000.0,,,,643000000.0,,,,,14048000000.0,0.0,,,-12819000000.0,,,9000000.0,,,4701000000.0,,2555000000.0,,,,3198000000.0,611000000.0,,,,21633000000.0,,,,,,-251000000.0,8463000000.0,,,111100000000.0,1.14,,,15000000.0,,3971000000.0,,,,2499122807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,73989000000.0,50426000000.0,,-1462000000.0,,,,,,,,,,-349000000.0,,,,,,,,73519000000.0,,159916000000.0,-433000000.0,,,34482000000.0,,,,,,,1391000000.0,,,,,,233905000000.0,,2037000000.0,2037000000.0,,2027000000.0,,123945000000.0,0.0,,4411000000.0,,,,,,0.79,,14034000000.0,12923000000.0,,,,26196000000.0,,14862000000.0,14273000000.0,-290000000.0,,,310000000.0,,,10920000000.0,41548000000.0,23746000000.0,,,,8286000000.0,,-3845000000.0,28720000000.0,,,,5841000000.0,,2499000000.0,,,,,28720000000.0,32338000000.0,,,,,107188000000.0,7797000000.0,,,27526000000.0,,472000000.0,-90000000.0,-439000000.0,,2578481013.0,,,345000000.0,,,-3249000000.0,-1105000000.0,13070000000.0,,,,918000000.0,,,,,14119000000.0,,,,-10314000000.0,,,133000000.0,,,4640000000.0,,-310000000.0,,,,2445000000.0,580000000.0,,,,21914000000.0,,,,,,-318000000.0,5774000000.0,,,112659000000.0,0.79,,,406000000.0,,3618000000.0,,,,2578481013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,74610000000.0,50832000000.0,,0.0,,,,,,,,,,-160000000.0,,,,,,,,73076000000.0,,161898000000.0,-181000000.0,,,37082000000.0,,,,,,,1314000000.0,,,,,,236508000000.0,,2724000000.0,2724000000.0,,2763000000.0,,123908000000.0,0.0,,4291000000.0,,,,,,1.06,,13944000000.0,13738000000.0,,,,27402000000.0,,17740000000.0,14769000000.0,184000000.0,,,500000000.0,,,11326000000.0,40226000000.0,23880000000.0,,,,9680000000.0,,-3371000000.0,28583000000.0,,,,5952000000.0,,3855000000.0,,,,,28583000000.0,31162000000.0,,,,,109801000000.0,7806000000.0,,,28720000000.0,,1092000000.0,0.0,-653000000.0,,2569811321.0,,,368000000.0,,,-3049000000.0,-2083000000.0,11206000000.0,,,,1169000000.0,,,,,14891000000.0,0.0,,,-8675000000.0,,,147000000.0,,,4363000000.0,,-1091000000.0,,,,3728000000.0,794000000.0,,,,21092000000.0,,,,,,-1150000000.0,7387000000.0,,,113491000000.0,1.06,,,65000000.0,,2579000000.0,,,,2569811321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,84948000000.0,56705000000.0,-7908000000.0,-643000000.0,3221000000.0,10532000000.0,,,,71889000000.0,149099000000.0,2339000000.0,59000000.0,-9000000.0,26479000000.0,,,443000000.0,,128594000000.0,3029000000.0,71889000000.0,33185000000.0,157683000000.0,-231000000.0,,,41442000000.0,33185000000.0,64000000.0,8299000000.0,419000000.0,-2643000000.0,11328000000.0,4854000000.0,115514000000.0,25446000000.0,8631000000.0,9588000000.0,11096000000.0,242631000000.0,,1021000000.0,1021000000.0,169000000.0,730000000.0,,128594000000.0,3735000000.0,,3984000000.0,111556000000.0,41340000000.0,84948000000.0,0.0,,0.37,242631000000.0,14210000000.0,14893000000.0,56705000000.0,1439000000.0,,33350000000.0,8631000000.0,1439000000.0,16520000000.0,141000000.0,1427000000.0,16611000000.0,657000000.0,,,10828000000.0,41340000000.0,24509000000.0,14893000000.0,,294000000.0,8092000000.0,519000000.0,-3636000000.0,33185000000.0,,33585000000.0,109397000000.0,6931000000.0,2015000000.0,1502000000.0,36406000000.0,13160000000.0,22319000000.0,419000000.0,33185000000.0,36578000000.0,3.34,,157683000000.0,29335000000.0,111556000000.0,7882000000.0,,2568750000.0,28583000000.0,-5540000000.0,772000000.0,-57000000.0,-234000000.0,-476000000.0,2759459459.0,3.36,,352000000.0,,-478000000.0,-3761000000.0,-986000000.0,11096000000.0,-153544000000.0,262941000000.0,,-972000000.0,3735000000.0,24597000000.0,-2168000000.0,,13160000000.0,0.0,262941000000.0,-11632000000.0,-7908000000.0,23053000000.0,,5000000.0,,-153544000000.0,8615000000.0,-1368000000.0,3993000000.0,-12731000000.0,,-1897000000.0,1161000000.0,1351000000.0,,10828000000.0,,26479000000.0,,,,,,2162000000.0,7711000000.0,5147000000.0,1758000000.0,109397000000.0,0.37,11486000000.0,,33000000.0,16520000000.0,3393000000.0,-276000000.0,,7882000000.0,2759459459.0,2568750000.0,1427000000.0,1396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,81985000000.0,58066000000.0,,-1516000000.0,,,,,,,,,,-122000000.0,,,,,,,,75264000000.0,,175031000000.0,,,,43292000000.0,,,,,,,-1606000000.0,,,,,,257016000000.0,,2636000000.0,2636000000.0,,2649000000.0,,133330000000.0,,,3633000000.0,,,,,,0.99,,14824000000.0,17774000000.0,,,,32362000000.0,,17952000000.0,17006000000.0,245000000.0,,,484000000.0,,,11943000000.0,40257000000.0,25196000000.0,,,,10930000000.0,,-4139000000.0,30092000000.0,,,,6808000000.0,,4245000000.0,,,,,30092000000.0,32381000000.0,,,,,121187000000.0,8207000000.0,,,33185000000.0,,1596000000.0,-2630000000.0,-888000000.0,,2636000000.0,,,390000000.0,,,-3687000000.0,-1845000000.0,14909000000.0,,,,1143000000.0,,,,,,-558000000.0,,,-6413000000.0,,,188000000.0,,,2081000000.0,,-3903000000.0,,,,4122000000.0,369000000.0,,,,24836000000.0,,,,,,-3108000000.0,7681000000.0,,,116181000000.0,1.0,,,9000000.0,,2289000000.0,,,,2636000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,79858000000.0,59275000000.0,,-2692000000.0,,,,,,,,,,371000000.0,,,,,,,,72467000000.0,,172147000000.0,,,,46102000000.0,,,,,,,3037000000.0,,,,,,252005000000.0,,3721000000.0,3721000000.0,,3634000000.0,,131742000000.0,,,3384000000.0,,,,,,1.38,,14408000000.0,16974000000.0,,,,34034000000.0,,17792000000.0,18392000000.0,441000000.0,,,1103000000.0,,,11969000000.0,38362000000.0,24806000000.0,,,,12068000000.0,,-2513000000.0,26475000000.0,,,,7080000000.0,,5721000000.0,,,,,26475000000.0,30084000000.0,,,,,117975000000.0,8305000000.0,,,30092000000.0,,2087000000.0,-116000000.0,-153000000.0,,2696376812.0,,,478000000.0,,,-3209000000.0,-6054000000.0,15659000000.0,,,,-1851000000.0,,,,,,-1182000000.0,,,-9764000000.0,,,396000000.0,,,6246000000.0,,-2321000000.0,,,,4988000000.0,803000000.0,,,,25021000000.0,,,,,,-821000000.0,9707000000.0,,,114047000000.0,1.38,,,473000000.0,,3609000000.0,,,,2696376812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,87324000000.0,68405000000.0,,0.0,,,,,,,,,,113000000.0,,,,,,,,75274000000.0,,176978000000.0,,,,48400000000.0,,,,,,,2497000000.0,,,,,,264302000000.0,,3957000000.0,3957000000.0,,4087000000.0,,143679000000.0,,,3167000000.0,,,,,,1.47,,18613000000.0,20010000000.0,,,,35630000000.0,,,19689000000.0,541000000.0,,,918000000.0,,,12138000000.0,41088000000.0,26133000000.0,,,,12770000000.0,,-5587000000.0,25252000000.0,,,,6881000000.0,,6327000000.0,,,,,25252000000.0,28805000000.0,,,,,118193000000.0,8304000000.0,,,26475000000.0,,2240000000.0,0.0,-2996000000.0,,2673648649.0,,,536000000.0,,,-3239000000.0,-1208000000.0,15180000000.0,,,,-561000000.0,,,,,,-844000000.0,,,-10321000000.0,,,107000000.0,,,5736000000.0,,-1059000000.0,,,,5889000000.0,696000000.0,,,,28100000000.0,,,,,,-1258000000.0,10340000000.0,,,115136000000.0,1.48,,,16000000.0,,3553000000.0,,,,2673648649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,79799000000.0,62234000000.0,-11313000000.0,-705000000.0,3654000000.0,16582000000.0,,,,76414000000.0,184106000000.0,-822000000.0,14724000000.0,81000000.0,26134000000.0,,,-118000000.0,,138648000000.0,6516000000.0,76414000000.0,27907000000.0,176963000000.0,,,,46312000000.0,27907000000.0,1449000000.0,11550000000.0,546000000.0,-4913000000.0,18066000000.0,7411000000.0,139808000000.0,25545000000.0,11446000000.0,11339000000.0,13306000000.0,256762000000.0,,1132000000.0,1132000000.0,2509000000.0,1180000000.0,,138648000000.0,2404000000.0,,2509000000.0,115640000000.0,40129000000.0,79799000000.0,-4328000000.0,,0.4,256762000000.0,14724000000.0,17270000000.0,62234000000.0,1553000000.0,,37782000000.0,11446000000.0,1553000000.0,14880000000.0,222000000.0,8174000000.0,,665000000.0,,,11490000000.0,40129000000.0,25545000000.0,17270000000.0,,1444000000.0,8530000000.0,498000000.0,-2707000000.0,27907000000.0,,44298000000.0,113324000000.0,6947000000.0,3170000000.0,1773000000.0,31561000000.0,20748000000.0,24703000000.0,546000000.0,27907000000.0,31561000000.0,4.24,,176963000000.0,34583000000.0,115640000000.0,8227000000.0,,2680562061.0,25252000000.0,-13925000000.0,593000000.0,-59000000.0,-529000000.0,1430000000.0,2830000000.0,4.27,,529000000.0,,443000000.0,-3229000000.0,-4818000000.0,13306000000.0,-160088000000.0,273412000000.0,,-247000000.0,2404000000.0,33185000000.0,-4487000000.0,,20748000000.0,-1744000000.0,273412000000.0,-14946000000.0,-11313000000.0,27716000000.0,,753000000.0,,-160088000000.0,10640000000.0,,3115000000.0,-13364000000.0,,-1461000000.0,1583000000.0,548000000.0,,11490000000.0,,26134000000.0,,,,,,5069000000.0,6855000000.0,-4168000000.0,-1516000000.0,113324000000.0,0.4,548000000.0,,0.0,14880000000.0,3654000000.0,-325000000.0,,8227000000.0,2830000000.0,2680562061.0,8174000000.0,1933000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,81752000000.0,64600000000.0,,-1830000000.0,,,,,,,,,,82000000.0,,,,,,,,79905000000.0,,183111000000.0,,,,45124000000.0,,,,,,,933000000.0,,,,,,264863000000.0,,3039200000.0,3111000000.0,,3140000000.0,,144505000000.0,,,2156000000.0,,,,,,1.16,,16237000000.0,19321000000.0,,,,33187000000.0,,,17075000000.0,4000000.0,,,711000000.0,,,11339000000.0,44396000000.0,28101000000.0,,,,11937000000.0,,-3090000000.0,25432000000.0,,,,6975000000.0,,5049000000.0,,,,,25432000000.0,28805000000.0,,,,,117993000000.0,8231000000.0,,,27907000000.0,,1909000000.0,-140000000.0,-753000000.0,,2620000000.0,,,561000000.0,,,-2696000000.0,-2780000000.0,13906000000.0,,,,-44000000.0,,,,,,-491000000.0,,,-11606000000.0,,,208000000.0,,,3629000000.0,,-2241000000.0,,,,4962000000.0,917000000.0,,,,26416000000.0,,,,,,-2830000000.0,9326000000.0,,,117881000000.0,1.17,,,1000000.0,,3373000000.0,,,,2597606838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
