,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,quarterlyCostOfRevenue,annualTotalAssets,trailingPretaxIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingInvestingCashFlow,annualAccountsPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualCashDividendsPaid,annualBasicAverageShares,annualCurrentDebt,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsReceivable,trailingOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherShortTermInvestments,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedAverageShares,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,quarterlyBasicEPS,annualCurrentLiabilities,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualNetPPE,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingGrossProfit,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyCapitalExpenditure,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,quarterlyDilutedEPS,trailingChangeInInventory,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,annualChangeInInventory,trailingStockBasedCompensation,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,annualStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,annualBasicEPS,annualNetIncomeContinuousOperations,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyGrossPPE,trailingCostOfRevenue,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingChangesInAccountReceivables,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,quarterlyNetPPE,quarterlyPretaxIncome,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,trailingOperatingExpense,annualGrossProfit,trailingNetIncomeContinuousOperations,quarterlyStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1317340800,-87577000.0,,2166712000.0,343480000.0,576730000.0,88302000.0,,,9339945000.0,,,3616896000.0,,,,,274495000.0,,,,,,,,,,97500000.0,,,53842000.0,,,,,,,,,10371000.0,,331465000.0,,6490000.0,,18265000.0,,,4956000.0,,,151854000.0,-17421000.0,,,52655000.0,,,64347000.0,-1643000.0,-478000.0,427497000.0,170847000.0,,52655000.0,,34663000.0,2321007000.0,,,,,,,,,99922000.0,,,,,-2655000.0,,,0.74,,,,,,,,70939000.0,1284022000.0,,,,-195365000.0,-2706000.0,961000.0,,,,151854000.0,,,-8148000.0,,,-1143565000.0,109095000.0,,,84562000.0,1707705000.0,,-4927000.0,,,149735000.0,,,151854000.0,711000.0,,-8413000.0,9510792000.0,,,0.74,,,,,,,-144346000.0,70925000.0,,,,71587000.0,,,,,104058000.0,,,,,,384000.0,2119000.0,,-79164000.0,,,1989542000.0,,,,,,,,-6302000.0,3040166000.0,,,10649000.0,-8633000.0,89492000.0,64491000.0,,788814000.0,-367000.0,79818000.0,,,,2541000.0,86789000.0,,,0.0,,,,,,,,,,,,
1325289600,70642000.0,-2438000.0,2160561000.0,346246000.0,575019000.0,163110000.0,,346246000.0,9161661000.0,3697246000.0,,3697246000.0,2350528000.0,836222000.0,,194029000.0,269348000.0,-6524000.0,2.71,0.0,,33987851000.0,174370000.0,,1739678000.0,,96443000.0,256972000.0,269348000.0,53030000.0,-144632000.0,-12400000.0,70687000.0,17800000.0,205415000.0,-162028000.0,238203000.0,,11419000.0,,324386000.0,,7335000.0,1596000.0,17800000.0,40530000.0,205415000.0,4608000.0,,1332961000.0,205415000.0,-13804000.0,,0.0,50062000.0,39001000.0,,31365000.0,-290000.0,2620000.0,472584000.0,162286000.0,163110000.0,50062000.0,,30443000.0,2350528000.0,,,,-142536000.0,324386000.0,2160561000.0,,573600000.0,97867000.0,,0.0,205415000.0,71510000.0,-4451000.0,-10206000.0,107620000.0,,2026142000.0,3122227000.0,295346000.0,,30443000.0,90710000.0,,,1332961000.0,194029000.0,105554000.0,7335000.0,5007000.0,268000.0,-42872000.0,-67478000.0,-5034953000.0,,205415000.0,,,0.0,,272893000.0,-1613388000.0,107620000.0,,369858000.0,174370000.0,1739678000.0,,-6524000.0,575019000.0,-2944000.0,151854000.0,,141931000.0,205415000.0,712000.0,,-3685000.0,9323947000.0,-122702000.0,,,,,10531000.0,-222445000.0,,,3592000.0,64419000.0,11041000.0,,222566000.0,,,,,-51221000.0,-7810000.0,-19492000.0,2.74,199202000.0,378031000.0,34622854000.0,319000.0,53561000.0,712000.0,74327000.0,1641000.0,-725986000.0,2026142000.0,16613000.0,141931000.0,,,,,,-10387000.0,3122227000.0,,472584000.0,6888000.0,3710000.0,90710000.0,59918000.0,-51221000.0,836222000.0,-1185000.0,75945000.0,,635003000.0,,2842000.0,105554000.0,-406554000.0,0.0,,,,,,,,,,,,,
1333152000,44844000.0,,2290085000.0,348214000.0,569171000.0,225450000.0,,,9321820000.0,,,3925804000.0,,,,,265147000.0,,,,,,,,,,97838000.0,,,48546000.0,,,,,,,,,9659000.0,,319494000.0,,8153000.0,,20516000.0,,,4933000.0,-325000.0,,242593000.0,-4153000.0,,,46415000.0,,,143990000.0,566000.0,0.0,450285000.0,157235000.0,,46415000.0,,29505000.0,2530228000.0,,,83907000.0,,,,,,97979000.0,,,,,-3587000.0,,,0.65,,,,,,,,70998000.0,1380611000.0,,,,-127281000.0,0.0,23010000.0,,,,242593000.0,,,210000.0,,,-815000000.0,101943000.0,,,200680000.0,1880861000.0,,-3717000.0,,,205415000.0,,,242593000.0,719000.0,,-3948000.0,9479055000.0,,,0.65,,,,,,,-21229000.0,59256000.0,,,,71774000.0,,,,,-9151000.0,,,,,,-743000.0,37178000.0,,48792000.0,,,2210734000.0,,,,,,,,-90000.0,3356633000.0,,,6615000.0,10730000.0,89509000.0,55161000.0,,879973000.0,-4072000.0,69753000.0,,,,2904000.0,0.0,,,,,,,,,,,,,,,
1341014400,-111334000.0,,2124645000.0,353547000.0,591049000.0,190978000.0,,,9446674000.0,,,3887894000.0,,,,,308212000.0,,,,,,,,,,99124000.0,,,54882000.0,,,,,,,,,8009000.0,,361082000.0,,9857000.0,,23780000.0,,,5690000.0,-28713000.0,,136676000.0,-34452000.0,,,48600000.0,,,-104793000.0,-88000.0,-5705000.0,557390000.0,172123000.0,,48600000.0,,41166000.0,2448826000.0,,,98478000.0,,,,,,99765000.0,,,,,-1763000.0,,,0.68,,,,,,,,71173000.0,1418218000.0,,,,169378000.0,90000.0,-99720000.0,,,,136676000.0,,,,,,-1151103000.0,,,,319895000.0,1774508000.0,,-14603000.0,,,242593000.0,,,136676000.0,721000.0,,-5619000.0,9618797000.0,,,0.68,,,,,,,-162506000.0,72358000.0,,,,71767000.0,,,,,35447000.0,,,,,,2089000.0,-105917000.0,,-105715000.0,,,2087744000.0,,,,,,,,,3296845000.0,,,11951000.0,-875000.0,196336000.0,66833000.0,,925887000.0,-474000.0,80532000.0,,,,3053000.0,0.0,,,,,,,,,,,,,,,
1348963200,96024000.0,,2380451000.0,396923000.0,650903000.0,299424000.0,,,9730921000.0,,,4178465000.0,,,,,260649000.0,,,,,,,,,,106073000.0,,,52898000.0,,,,,,,,,9132000.0,,320399000.0,,59750000.0,,26516000.0,,,4561000.0,,,139401000.0,-51855000.0,,,51494000.0,,,208317000.0,-3467000.0,2920000.0,591870000.0,180752000.0,,51494000.0,,34516000.0,2684175000.0,,,,,,,,,109704000.0,,,,,-4070000.0,,,0.72,,,,,,,,71216000.0,1472038000.0,,,,-215217000.0,-42685000.0,-33868000.0,,,,139401000.0,,,,,,-943453000.0,117722000.0,,,181829000.0,2037836000.0,,-15255000.0,,,136676000.0,,,139401000.0,721000.0,,-9170000.0,9911673000.0,,,0.72,,,,,,,41611000.0,71048000.0,,,,71816000.0,,,,,-51787000.0,,,,,,45000.0,2725000.0,,105194000.0,,,2363776000.0,,,,,,,,,3527562000.0,,,14683000.0,-5131000.0,101742000.0,67581000.0,,974712000.0,-184000.0,71048000.0,,,,4384000.0,121321000.0,,,,,,,,,,,,,,,
1356912000,87803000.0,-386000.0,2193866000.0,470506000.0,826374000.0,308439000.0,,470506000.0,9772476000.0,4107751000.0,,4107751000.0,2566127000.0,1014882000.0,,189345000.0,354253000.0,-16018000.0,2.64,,,38271891000.0,183549000.0,,1814794000.0,,108599000.0,257023000.0,354253000.0,45025000.0,-246622000.0,-10685000.0,71154000.0,26065000.0,172740000.0,117337000.0,239595000.0,,9914000.0,,416829000.0,,62576000.0,-7193000.0,26065000.0,36714000.0,172740000.0,4821000.0,,1517174000.0,172740000.0,-156162000.0,,0.0,42836000.0,38244000.0,,-292693000.0,-4341000.0,1919000.0,572313000.0,163337000.0,308439000.0,42836000.0,,71070000.0,2566127000.0,,,96951000.0,145791000.0,416829000.0,2193866000.0,,-45179000.0,108976000.0,,0.0,172740000.0,71817000.0,-2666000.0,-4973000.0,172273000.0,0.6,2149298000.0,3281377000.0,293737000.0,,71070000.0,112525000.0,,71232000.0,1517174000.0,189345000.0,0.0,62576000.0,270417000.0,0.0,19731000.0,-32675000.0,-3970264000.0,,172740000.0,,,,,205415000.0,-1060708000.0,172273000.0,,411634000.0,183549000.0,1814794000.0,,-16018000.0,826374000.0,-17428000.0,139401000.0,,180504000.0,172740000.0,721000.0,,-9717000.0,9935813000.0,-217782000.0,,0.6,,,-2693000.0,-90847000.0,,,38174000.0,54361000.0,14079000.0,,66858000.0,71906000.0,96951000.0,,,-67979000.0,92349000.0,-28454000.0,2.66,201351000.0,416424000.0,38945338000.0,292000.0,33339000.0,721000.0,97520000.0,9665000.0,97297000.0,2149298000.0,20005000.0,180504000.0,,,,,,-146445000.0,3281377000.0,,572313000.0,4995000.0,4941000.0,112525000.0,50020000.0,-67979000.0,1014882000.0,-243000.0,64275000.0,,673447000.0,,3738000.0,0.0,-103950000.0,,,,,,,,,,,,,,
1364688000,96561000.0,,2494373000.0,468456000.0,828309000.0,283654000.0,,,10001650000.0,,,4409257000.0,,,,,248312000.0,,,,,,,,,,114335000.0,,,51111000.0,,,,,,,,,10848000.0,,319803000.0,,12032000.0,,28362000.0,,,4083000.0,,,159600000.0,-12949000.0,,,48725000.0,,,370898000.0,120000.0,1721000.0,634057000.0,182379000.0,,48725000.0,,0.0,2817144000.0,,,,,,,,,115438000.0,,,,,-2667000.0,,,0.68,,,,,,,,71288000.0,1565277000.0,,,,-303010000.0,0.0,-60162000.0,,,,159600000.0,,,,,,-1480451000.0,240217000.0,,,180488000.0,2185325000.0,,-14978000.0,,,172740000.0,,,159600000.0,725000.0,,-12949000.0,10184029000.0,,,0.68,,,,,,,42822000.0,66941000.0,,,,71999000.0,,,,,-109053000.0,,,,,,228000.0,-13140000.0,,109510000.0,,,2497341000.0,,,,,,,,0.0,3580948000.0,,,12291000.0,739000.0,119636000.0,63402000.0,,1060932000.0,-4456000.0,78333000.0,,,,3872000.0,0.0,,,,,,,,,,,,,,,
1372550400,13367000.0,,2587977000.0,467749000.0,845015000.0,265342000.0,,,10291146000.0,,,4529138000.0,,,,,322642000.0,,,,,,,,,,117013000.0,,,52357000.0,,,,,,,,,11439000.0,,392284000.0,,12362000.0,,28709000.0,,,5080000.0,,,232480000.0,-19392000.0,,,51016000.0,,,5400000.0,-192000.0,-1919000.0,551333000.0,188458000.0,,51016000.0,,0.0,2896860000.0,,,,,,,,,119722000.0,,,,,-2675000.0,,,0.71,,,,,,,,71516000.0,1606996000.0,,,,-78669000.0,-7697000.0,84076000.0,,,,232480000.0,,,,,,-1052651000.0,240415000.0,,,212059000.0,2210525000.0,,-25189000.0,,,159600000.0,,,232480000.0,728000.0,,-11695000.0,10479604000.0,,,0.71,,,,,,,-45965000.0,68736000.0,,,,72018000.0,,,,,68100000.0,,,,,,714000.0,72880000.0,,25062000.0,,,2504576000.0,,,,,,,,-7697000.0,3684123000.0,,,11608000.0,3182000.0,136851000.0,63965000.0,,1109269000.0,-1752000.0,80484000.0,,,,4325000.0,0.0,,,,,,,,,,,,,,,
1380499200,53533000.0,,2514683000.0,477258000.0,880611000.0,302875000.0,,,10307320000.0,,,4656400000.0,,,,,430003000.0,,,,,,,,,,120275000.0,,,50297000.0,,,,,,,,,10525000.0,,508498000.0,,14844000.0,,28642000.0,,,6012000.0,0.0,,333223000.0,-58826000.0,,,51472000.0,,,-60295000.0,-1135000.0,-1588000.0,614293000.0,186341000.0,,51472000.0,,0.0,2994144000.0,,,,,,,,,122138000.0,,,,,-2678000.0,,,0.72,,,,,,,,71371000.0,1639732000.0,,,,87408000.0,-40881000.0,-64106000.0,,,,333223000.0,,,0.0,,,-828611000.0,250340000.0,,,201737000.0,2154129000.0,,-25078000.0,,,232480000.0,,,333223000.0,723000.0,,-25642000.0,10493661000.0,,,0.72,,,,,,,12522000.0,64203000.0,,,,71877000.0,,,,-80554000.0,79682000.0,,,,,,1200000.0,100743000.0,,79175000.0,,,2485646000.0,,233567000.0,,,,,,-32715000.0,3775789000.0,,,8191000.0,-4034000.0,153013000.0,58488000.0,,1158082000.0,-20437000.0,75025000.0,,,,4381000.0,0.0,,,,,,,,,,,,,,,
1388448000,18125000.0,-14890000.0,2538642000.0,483591000.0,923776000.0,289441000.0,,483591000.0,10209073000.0,4739277000.0,,4739277000.0,3060383000.0,1207299000.0,,203075000.0,449064000.0,-29319000.0,2.83,-21588000.0,,40809189000.0,209547000.0,,2210427000.0,,125032000.0,264358000.0,449064000.0,53395000.0,-174560000.0,-10679000.0,71224000.0,14647000.0,292061000.0,181586000.0,246665000.0,,11898000.0,,545868000.0,,96804000.0,-12397000.0,14647000.0,44710000.0,292061000.0,5994000.0,0.0,1673898000.0,292061000.0,-83393000.0,,21588000.0,51862000.0,39505000.0,,69479000.0,-3668000.0,-11695000.0,655046000.0,195580000.0,289441000.0,51862000.0,,143298000.0,3060383000.0,,,,264302000.0,545868000.0,2538642000.0,,385482000.0,131102000.0,,,292061000.0,71800000.0,-2659000.0,-41768000.0,167202000.0,0.73,2514515000.0,3815501000.0,309068000.0,,143298000.0,129685000.0,,70870000.0,1673898000.0,203075000.0,0.0,96804000.0,-34698000.0,-14421000.0,-37562000.0,119321000.0,-4476304000.0,,292061000.0,,,0.0,,172740000.0,-1114591000.0,167202000.0,,476655000.0,209547000.0,2210427000.0,,-29319000.0,923776000.0,-17693000.0,333223000.0,,214022000.0,292061000.0,719000.0,,-32430000.0,10404653000.0,-76954000.0,,0.73,,,-40126000.0,-77754000.0,,,-13011000.0,64478000.0,16716000.0,,29509000.0,71459000.0,,,,-84337000.0,-9220000.0,-82716000.0,2.85,207160000.0,488400000.0,41561947000.0,-11935000.0,-41162000.0,719000.0,50555000.0,-8243000.0,-328969000.0,2514515000.0,21169000.0,214022000.0,,,,,,-36542000.0,3815501000.0,,655046000.0,7415000.0,-8130000.0,129685000.0,60810000.0,-84337000.0,1207299000.0,-15123000.0,76376000.0,,752758000.0,,4138000.0,0.0,-3632000.0,,,,,,,,,,,,,,
1396224000,82721000.0,,2771626000.0,568037000.0,1126859000.0,336253000.0,,,10362864000.0,,,5266966000.0,,,,,712960000.0,,,,,,,,,,122574000.0,,,50506000.0,,,,,,,,,12457000.0,,820994000.0,,108034000.0,,15701000.0,,,6008000.0,,,446499000.0,-184559000.0,,,50727000.0,,,-77885000.0,-2498000.0,-2324000.0,584842000.0,188032000.0,,50727000.0,,0.0,3535122000.0,,,,,,,,,123728000.0,,,,,-2644000.0,,,0.72,,,,,,,,70705000.0,1727069000.0,,,,-15638000.0,-21724000.0,91329000.0,,,,446499000.0,,,,,,-997166000.0,369101000.0,,,248409000.0,2362174000.0,,-25821000.0,,,292061000.0,,,446499000.0,720000.0,,-8872000.0,10550896000.0,,,0.71,,,,,,,19084000.0,64304000.0,,,,71394000.0,,,,,247328000.0,,,,,,4424000.0,154438000.0,,91593000.0,,,2714128000.0,,,,,,,,-153963000.0,4140107000.0,,,11300000.0,4152000.0,189721000.0,61806000.0,,1255377000.0,-2847000.0,76761000.0,,,,3968000.0,0.0,,,,,,,,,,,,,,,
1404086400,-729000.0,,2921830000.0,577157000.0,1131424000.0,202768000.0,,,11150959000.0,,,5538530000.0,,,,,678592000.0,,,,,,,,,,130518000.0,,,46384000.0,,,,,,,,,14610000.0,,781840000.0,,19372000.0,,14940000.0,,,6167000.0,,,396591000.0,-22226000.0,,,48226000.0,,,199401000.0,1480000.0,303000.0,702617000.0,191516000.0,,48226000.0,,0.0,3753750000.0,,,186546000.0,,,,,,131704000.0,,,,,-2656000.0,,,0.68,,,,,,,,70842000.0,1779892000.0,,,,-143967000.0,288000.0,-116574000.0,,,,396591000.0,,,,,,-1763203000.0,356910000.0,,,275208000.0,2567656000.0,,-20428000.0,,,446499000.0,,,396591000.0,723000.0,,-11142000.0,11342475000.0,,,0.68,,,,,,,-60202000.0,59812000.0,,,,71419000.0,,,,,-39162000.0,,,,,,1078000.0,-49908000.0,,10413000.0,,,2971910000.0,,,,,,,,-10242000.0,4407106000.0,,,10223000.0,4784000.0,197357000.0,56607000.0,,1300949000.0,-1438000.0,77384000.0,,,,3701000.0,0.0,,,,,,,,,,,,,,,
1412035200,9971000.0,,2837050000.0,609915000.0,1194288000.0,223090000.0,,,11498855000.0,,,5523665000.0,,,,,750885000.0,,,,,,,,,,139312000.0,,,54460000.0,,,,,,,,,14798000.0,,863971000.0,,20700000.0,,16390000.0,,,10113000.0,-76000.0,,388544000.0,-83396000.0,,,55660000.0,,,-111559000.0,2583000.0,-1068000.0,679512000.0,214608000.0,,55660000.0,,0.0,3711955000.0,,,152589000.0,,,,,,140505000.0,,,,,-2648000.0,,,0.79,,,,,,,,70796000.0,1808364000.0,,,,101920000.0,278000.0,13665000.0,,,,388544000.0,,,0.0,,,-1695140000.0,379579000.0,,,343374000.0,2455915000.0,,-37728000.0,,,396591000.0,,,388544000.0,721000.0,,-17088000.0,11713463000.0,,,0.78,,,,,,,-40617000.0,74103000.0,,,,71346000.0,,,,,51764000.0,,,,,,-4928000.0,-8047000.0,,27059000.0,,,2847984000.0,,,,,,,,-66510000.0,4329377000.0,,,13441000.0,-631000.0,204794000.0,67901000.0,,1353963000.0,-10172000.0,92812000.0,,,,3612000.0,0.0,,,,,,,,,,,,,,,
1419984000,-956000.0,-16285000.0,2307852000.0,656078000.0,1205137000.0,373306000.0,,656078000.0,9560089000.0,4879980000.0,,4879980000.0,3015099000.0,1418450000.0,,221747000.0,671954000.0,-60215000.0,3.11,-2104000.0,,42572767000.0,246626000.0,,1850134000.0,,148313000.0,269148000.0,671954000.0,67057000.0,-297087000.0,-10595000.0,70750000.0,17914000.0,302264000.0,91007000.0,269551000.0,,17534000.0,,773745000.0,,101791000.0,-12322000.0,17914000.0,59399000.0,302264000.0,8942000.0,-898000.0,1855358000.0,302264000.0,-6906000.0,,43000000.0,67134000.0,51144000.0,,-595631000.0,12308000.0,-10936000.0,437566000.0,219466000.0,373306000.0,67134000.0,,132752000.0,3015099000.0,,,138803000.0,141160000.0,773745000.0,2307852000.0,,-585674000.0,148537000.0,,,302264000.0,71323000.0,-2647000.0,-15082000.0,213591000.0,0.95,2241354000.0,3674843000.0,328547000.0,,132752000.0,202716000.0,,70708000.0,1855358000.0,221747000.0,0.0,101791000.0,520202000.0,6079000.0,243838000.0,10203000.0,-5551509000.0,,302264000.0,,,43000000.0,,292061000.0,-1096000000.0,213591000.0,,540717000.0,246626000.0,1850134000.0,,-60215000.0,1205137000.0,403000.0,388544000.0,,309507000.0,302264000.0,721000.0,,-13051000.0,9779555000.0,-273649000.0,,0.94,,,-25635000.0,232258000.0,,,-62101000.0,70929000.0,15755000.0,,169515000.0,71297000.0,138803000.0,,,-106791000.0,-90415000.0,-50153000.0,3.13,218407000.0,544474000.0,43386389000.0,-15093000.0,-86280000.0,721000.0,12095000.0,10351000.0,462517000.0,2241354000.0,31230000.0,309507000.0,,,,,,-42934000.0,3674843000.0,,437566000.0,16180000.0,2046000.0,202716000.0,83237000.0,-106791000.0,1418450000.0,-625000.0,88463000.0,,813622000.0,,4474000.0,0.0,-143836000.0,,,,,,,,,,,,,,
1427760000,93800000.0,,2202300000.0,645900000.0,1192400000.0,251800000.0,,,7125300000.0,,,4788000000.0,,,,,679400000.0,,,,,,,,,,142600000.0,,,54600000.0,,,,,,,,,13400000.0,,793000000.0,,23400000.0,,21400000.0,,,8500000.0,,,391000000.0,-11500000.0,,,55600000.0,,,-91900000.0,300000.0,900000.0,421900000.0,215400000.0,,55600000.0,,0.0,2905800000.0,,,103400000.0,,,,,,143900000.0,,,,,-2600000.0,,,0.79,,,,,,,,70700000.0,1871500000.0,,,,85600000.0,5300000.0,13000000.0,,,,391000000.0,,,,,,-1345800000.0,342600000.0,,,294600000.0,1736200000.0,,-96200000.0,,,302300000.0,,,391000000.0,700000.0,,-13100000.0,7340700000.0,,,0.78,,,,,,,41900000.0,71500000.0,,,,71400000.0,,,,,-2400000.0,,,,,,-1100000.0,88700000.0,,106900000.0,,,2112800000.0,,,,,,,,-3700000.0,3595600000.0,,,9900000.0,-3700000.0,203900000.0,64500000.0,,1469900000.0,-4000000.0,86400000.0,,,,4200000.0,0.0,,,,,,,,,,,,,,,
1435622400,62100000.0,,2358200000.0,650300000.0,1220000000.0,302200000.0,,,8306000000.0,,,5102500000.0,,,,,751600000.0,,,,,,,,,,146500000.0,,,28400000.0,,,,,,,,,15100000.0,,886300000.0,,22200000.0,,22200000.0,,,7700000.0,,,489700000.0,-12500000.0,,,29900000.0,,,142700000.0,-1600000.0,600000.0,450800000.0,190400000.0,,29900000.0,,0.0,3202400000.0,,,94300000.0,,,,,,148800000.0,,,,,-4300000.0,,,0.42,,,,,,,,70700000.0,1890600000.0,,,,-137500000.0,0.0,-30200000.0,,,,489700000.0,,,,,,-1178100000.0,357300000.0,,,392500000.0,1897400000.0,,-74500000.0,,,391000000.0,,,489700000.0,700000.0,,-8800000.0,8496400000.0,,,0.42,,,,,,,2200000.0,41600000.0,,,,71200000.0,,,,,37100000.0,,,,,,2500000.0,98700000.0,,70900000.0,,,2316100000.0,,,,,,,,-2800000.0,3882500000.0,,,5200000.0,3300000.0,212400000.0,33600000.0,,1495500000.0,-33000000.0,56400000.0,,,,4200000.0,0.0,,,,,,,,,,,,,,,
1443571200,132900000.0,,2039100000.0,667900000.0,1272200000.0,329900000.0,,,7584000000.0,,,4972900000.0,,,,,861200000.0,,,,,,,,,,158700000.0,,,48600000.0,,,,,,,,,16400000.0,,991100000.0,,25400000.0,,23200000.0,,,9200000.0,0.0,,609600000.0,-90000000.0,,,49600000.0,,,-264200000.0,1900000.0,-1200000.0,414000000.0,226700000.0,,49600000.0,,34000000.0,3097100000.0,,,121500000.0,,,,,,160300000.0,,,,,-4200000.0,,,0.71,,,,,,,,70000000.0,1864900000.0,,,,312000000.0,0.0,39800000.0,,,,609600000.0,,,,,,-1457100000.0,345600000.0,,,378700000.0,1629200000.0,,-108700000.0,,,489700000.0,,,609600000.0,700000.0,,-14500000.0,7810700000.0,,,0.71,,,,,,,93000000.0,66400000.0,,,,70300000.0,,,,,65200000.0,,,,,,900000.0,119900000.0,,147400000.0,,,2106000000.0,,,,,,,,-75500000.0,3700700000.0,,,11800000.0,-300000.0,224700000.0,60400000.0,,1541000000.0,-40300000.0,86000000.0,,,,4800000.0,2200000.0,,,,,,,,,,,,,,,
