date,trailingNetIncomeCommonStockholders,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,annualBeginningCashPosition,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyTotalRevenue,trailingChangeInInventory,quarterlyCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyDilutedEPS,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInInventory,annualStockBasedCompensation,quarterlyOperatingIncome,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyDilutedAverageShares,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicEPS,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,annualDeferredIncomeTax,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyGrossPPE,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyTaxProvision,annualInventory,annualChangesInAccountReceivables,quarterlyNetPPE,annualGrossProfit,quarterlyOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,quarterlyAccountsReceivable,quarterlyGoodwill,trailingNetIncome,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,annualRetainedEarnings,annualDilutedEPS,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,annualAccountsPayable,trailingOperatingIncome,trailingInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingTotalRevenue,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,annualCashDividendsPaid,trailingCommonStockIssuance,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,annualEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,quarterlyBasicEPS,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualCurrentAssets,trailingNetOtherInvestingChanges,quarterlyBasicAverageShares,annualNetPPE,annualEbitda,trailingBasicAverageShares,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,trailingInterestExpense,annualCurrentDeferredRevenue,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2012-12-31,,,,,,3468700000.0,0.0,74700000.0,-49200000.0,,,,,,,,,,772300000.0,-341400000.0,,,,677500000.0,-496600000.0,171900000.0,,37200000.0,,700000.0,31000000.0,,31000000.0,2287100000,,-92000000.0,,0.59,308900000,,,,186500000,,,,,145400000.0,,-194600000.0,,-1854800000.0,,,,,9500000.0,,,,-6200000.0,277500000.0,-4800000.0,141700000.0,,7423400000.0,0.0,,,,1166100000.0,2125000000.0,,50200000.0,,5300000.0,,,1143100000.0,54800000.0,,,5568600000.0,,216300000.0,6800000.0,,,,,,,8417100000.0,1000700000.0,1864900000.0,,,184900000.0,1877600000.0,,,,10542100000.0,,,,,,185500000.0,,3163800000.0,,,,,,,86900000,,,86000000,223000000.0,,,,,,,,138100000.0,5906800000.0,,,179300000.0,,,87400000.0,,,,29100000.0,,31000000.0,-89000000.0,86000000,,,-31800000.0,,910100000.0,409500000.0,1800000.0,,-15700000.0,,,211300000.0,,7072900000.0,930500000.0,,,,,223000000.0,,,,-32100000.0,,,,0.598907,,,,,143594838.0,,,,,,,,,,,,,,,,,,,
2013-03-31,,,,,,3821100000.0,0.0,-69600000.0,2200000.0,,,,,,,,,,749500000.0,-134200000.0,,,,754600000.0,-488900000.0,210500000.0,,31000000.0,,700000.0,51300000.0,,51300000.0,2324900000,,-102000000.0,,2.225,275500000,,,,147800000,,,,,145800000.0,,-63500000.0,,-1956300000.0,,,,,19300000.0,,,,20300000.0,175100000.0,4200000.0,109100000.0,,7515300000.0,0.0,,,,1186400000.0,2243800000.0,,-218900000.0,,-53200000.0,,,1467500000.0,-216500000.0,,,5559000000.0,,198900000.0,15900000.0,,,,4200000.0,,,8400800000.0,1067400000.0,1863600000.0,,,203200000.0,1939700000.0,,,,10644600000.0,,,,,,73100000.0,,3149300000.0,,,,,,,325600000,,,324700000,237400000.0,,,,,,,,139200000.0,5636700000.0,,,174200000.0,,,29700000.0,,,,27200000.0,,51300000.0,-91400000.0,324700000,,,66800000.0,,905300000.0,385200000.0,-1300000.0,,-11400000.0,,,228700000.0,,6823100000.0,727000000.0,,,,,237400000.0,,,,0.0,,,,2.256952,,,,,143866592.0,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,,,3945600000.0,0.0,-46400000.0,-17200000.0,,,,,,,,,,730200000.0,-217000000.0,,,,758100000.0,-497900000.0,291900000.0,,51300000.0,,700000.0,42300000.0,,42300000.0,2448300000,,-113100000.0,,0.955,361100000,,,,252800000,,,,,146400000.0,,-166200000.0,,-2065000000.0,,,,,22100000.0,,,,-9000000.0,270000000.0,,203100000.0,,7623500000.0,-6200000.0,,,,1232700000.0,2333500000.0,,53400000.0,,-34300000.0,,,1585900000.0,61400000.0,,,5558500000.0,,207700000.0,13000000.0,,,,1600000.0,,,8377100000.0,1111000000.0,1860300000.0,,,212800000.0,1951600000.0,,,,10710600000.0,,,,,,156900000.0,,2972300000.0,,,,,,,141700000,,,140100000,243900000.0,,,,,,,,132400000.0,5532000000.0,,,165000000.0,,,54100000.0,,,0.0,25600000.0,,42300000.0,-112500000.0,140100000,,,-1000000.0,,879000000.0,496700000.0,-600000.0,,-22300000.0,,,228100000.0,,6764700000.0,871600000.0,,,,,243900000.0,,,,-21600000.0,,,,0.973351,,,,,143935778.0,,,,,,,,,,,,,,,,,,,
2013-09-30,,7709400000.0,727100000.0,189400000.0,165400000.0,4312300000.0,0.0,-21900000.0,-58600000.0,37200000.0,-933600000.0,-800000.0,,,,,-440400000.0,,699400000.0,-241000000.0,,,954300000.0,802100000.0,-300600000.0,297900000.0,8317000000.0,42300000.0,,700000.0,36400000.0,-73700000.0,36400000.0,2485100000,,-133300000.0,,1.2,424300000,200000.0,-122800000.0,46500000.0,305100000,,,-629200000.0,2900000.0,146800000.0,,-204900000.0,-6400000.0,-2154700000.0,732500000.0,954300000.0,5.05,,16800000.0,9545400000.0,-44300000.0,700000.0,-5900000.0,309900000.0,,256800000.0,,7709400000.0,-200000.0,,106900000.0,,1243400000.0,2416400000.0,,71000000.0,1063100000.0,-8100000.0,,-2154700000.0,1740800000.0,78500000.0,937900000.0,-63200000.0,5554700000.0,1846500000.0,189400000.0,10800000.0,,,,2500000.0,-90300000.0,1000000.0,8317000000.0,1134900000.0,1862100000.0,,1862100000.0,249000000.0,1930000000.0,10733400000.0,,6420600000.0,10733400000.0,,727300000.0,1740800000.0,4.975,1134900000.0,176600000.0,-300600000.0,2841900000.0,-100000.0,7698900000.0,802100000.0,,,892200000.0,178300000,-403600000.0,,176500000,250000000.0,144000000.0,-75300000.0,,592100000.0,710700000.0,,36400000.0,142500000.0,5177200000.0,,2841900000.0,165400000.0,297900000.0,67700000.0,2900000.0,36400000.0,,-100000.0,25000000.0,4312300000.0,36400000.0,-110700000.0,176500000,,-21800000.0,53500000.0,,937900000.0,555100000.0,300000.0,249000000.0,-24300000.0,,,200800000.0,,6420600000.0,1063100000.0,5177200000.0,1032500000.0,146200000.0,87500000.0,250000000.0,699400000.0,3500000.0,36400000.0,-21600000.0,,,,1.225289,200800000.0,1243400000.0,2416400000.0,,144047640.0,5554700000.0,1369800000.0,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,4350800000.0,200000.0,171000000.0,4200000.0,,,,,,,,,,691200000.0,-153500000.0,,,,738300000.0,-307300000.0,326500000.0,,36400000.0,,700000.0,24600000.0,,24600000.0,2362600000,,-100600000.0,,0.75,339500000,,,,213000000,,,,,146600000.0,,-161700000.0,,-2256800000.0,,,,,13600000.0,,,,-11800000.0,304500000.0,-58900000.0,172300000.0,,7799800000.0,-60000000.0,,,,1128200000.0,2266800000.0,,51500000.0,,24500000.0,,,1785300000.0,61700000.0,,,5543000000.0,,203500000.0,9500000.0,,,,,,,8324600000.0,981200000.0,1887200000.0,,,183200000.0,1914800000.0,,,,10591400000.0,,,,,,203900000.0,,2750300000.0,,,,,,,110600000,,,109700000,234800000.0,,,,,,,,143200000.0,5111900000.0,,,166900000.0,,,3200000.0,,,,24000000.0,,24600000.0,-154400000.0,109700000,,,-76600000.0,,925300000.0,447800000.0,9900000.0,,-15900000.0,,,203200000.0,,6240100000.0,1132300000.0,,,,,234800000.0,,,,-25800000.0,,,,0.766509,,,,,143116450.0,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,4405100000.0,900000.0,-27400000.0,-42300000.0,,,,,,,,,,669900000.0,-329700000.0,,,,818300000.0,-317200000.0,271900000.0,,24600000.0,,700000.0,32200000.0,,32200000.0,2393600000,,-126500000.0,,0.565,312200000,,,,181700000,,,,,146000000.0,,-107700000.0,,-2349500000.0,,,,,11900000.0,,,,7600000.0,226600000.0,-7900000.0,145600000.0,,7890600000.0,0.0,,,,1242700000.0,2266200000.0,,58900000.0,,-18000000.0,,,1836500000.0,62100000.0,,,5541100000.0,,171100000.0,10100000.0,,,,,,,8282800000.0,1001000000.0,1884300000.0,,,221300000.0,1966400000.0,,,,10549000000.0,,,,,,100100000.0,,2634800000.0,,,,,,,83500000,,,82800000,245500000.0,,,,,,,,143400000.0,4900800000.0,,,164400000.0,,,32000000.0,,,,23200000.0,,32200000.0,-111800000.0,82800000,,,70800000.0,,952200000.0,427200000.0,6100000.0,,-12700000.0,,,187500000.0,,6143500000.0,1101400000.0,,,,,245500000.0,,,,-25100000.0,,,,0.576895,,,,,143527066.0,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,4517400000.0,6400000.0,-39600000.0,16000000.0,,,,,,,,,,685000000.0,-166500000.0,,,,787100000.0,-303300000.0,280700000.0,,32200000.0,,700000.0,40000000.0,,40000000.0,2530900000,,-150600000.0,,0.91,381900000,,,,244300000,,,,,146000000.0,,263600000.0,,-2463400000.0,,,,,11700000.0,,,,7800000.0,218000000.0,-20800000.0,211300000.0,,8276500000.0,-340700000.0,,,,1267500000.0,2374400000.0,,61800000.0,,-3300000.0,,,1931400000.0,76900000.0,,,5813100000.0,,206900000.0,9800000.0,,,,900000.0,,,8596300000.0,1080000000.0,1914100000.0,,,210400000.0,2041300000.0,,,,10970700000.0,,,,,,67400000.0,,2923300000.0,,,,,,,134400000,,,133300000,245300000.0,,,,,,,,146700000.0,5185400000.0,,,168500000.0,,,63100000.0,,,,23900000.0,,40000000.0,-473900000.0,133300000,,,-39700000.0,,964800000.0,489600000.0,-5000000.0,,-9200000.0,,,184100000.0,,6452900000.0,1191800000.0,,,,,245300000.0,,,,-25100000.0,,,,0.931077,,,,,143167474.0,,,,,,,,,,,,,,,,,,,
2014-09-30,,8397500000.0,479700000.0,190700000.0,180600000.0,4306800000.0,5200000.0,-36700000.0,-58400000.0,36400000.0,-751000000.0,-3800000.0,,,,,-534200000.0,,691100000.0,-101300000.0,,,1023600000.0,812800000.0,-495300000.0,243200000.0,8607200000.0,40000000.0,,1400000.0,32600000.0,-46800000.0,32600000.0,2608000000,,-156500000.0,,1.06,416500000,13700000.0,-80500000.0,42600000.0,271000000,,,-188100000.0,132600000.0,145300000.0,,-182300000.0,-474400000.0,-2564900000.0,483800000.0,1023600000.0,3.426429,,10900000.0,9895100000.0,252100000.0,1400000.0,-7400000.0,402700000.0,-162500000.0,241100000.0,,8397500000.0,-73700000.0,,95300000.0,,1360500000.0,2432500000.0,,79900000.0,1132800000.0,-36400000.0,,-2564900000.0,1960900000.0,85800000.0,1029200000.0,67300000.0,5832600000.0,1933600000.0,190700000.0,13200000.0,,,,1900000.0,-33200000.0,12000000.0,8607200000.0,1118700000.0,1926400000.0,,1926400000.0,224400000.0,2039000000.0,11039700000.0,,6732300000.0,11039700000.0,,479700000.0,1960900000.0,3.29,1118700000.0,246200000.0,-495300000.0,2852100000.0,0.0,7961500000.0,812800000.0,,,910000000.0,155300000,-967400000.0,,153900000,298000000.0,140000000.0,-101100000.0,,617600000.0,770300000.0,,32600000.0,151200000.0,5371800000.0,,2852100000.0,180600000.0,243200000.0,48100000.0,132600000.0,32600000.0,584500000.0,0.0,24200000.0,4306800000.0,32600000.0,-227300000.0,153900000,,286500000.0,33900000.0,,1029200000.0,569000000.0,2700000.0,224400000.0,-9000000.0,,,157100000.0,,6732300000.0,1132800000.0,5371800000.0,1151800000.0,146000000.0,-11600000.0,298000000.0,691100000.0,-11000000.0,32600000.0,-25100000.0,,,-247300000.0,1.099286,157100000.0,1360500000.0,2432500000.0,,140000000.0,5832600000.0,1450100000.0,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,4387600000.0,200000.0,94800000.0,-19100000.0,,,,,,,,,,668100000.0,-224300000.0,,,,756800000.0,-517100000.0,232000000.0,,32600000.0,,1400000.0,32800000.0,,32800000.0,2514200000,,-126900000.0,,0.88,362700000,,,,213900000,,,,,142800000.0,,-208400000.0,,-2653100000.0,,,,,7800000.0,,,,200000.0,332400000.0,-8700000.0,187600000.0,,8473700000.0,0.0,,,,1278300000.0,2322300000.0,,58900000.0,,-14700000.0,,,2054000000.0,62000000.0,,,5820600000.0,,221400000.0,10700000.0,,,,1800000.0,,,8575500000.0,1016800000.0,1922500000.0,,,171900000.0,2044700000.0,,,,10897800000.0,,,,,,205500000.0,,2679500000.0,,,,,,,125600000,,,125100000,255600000.0,,,,,,,,151800000.0,5231400000.0,,,161000000.0,,,128200000.0,,,,23300000.0,,32800000.0,-123200000.0,125100000,,,-51500000.0,,1031900000.0,469500000.0,-1200000.0,,-3200000.0,,,164300000.0,,6509700000.0,1181000000.0,,,,,255600000.0,,,,-26300000.0,,,,0.89421,,,,,139900000.0,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,4426500000.0,200000.0,25700000.0,-3000000.0,,,,,,,200000.0,,,644800000.0,-262500000.0,,,,789800000.0,-541200000.0,236900000.0,,32800000.0,,1400000.0,39700000.0,,39700000.0,2455600000,,-108300000.0,,0.77,341900000,,,,204500000,,,,,142700000.0,,-111500000.0,,-2750500000.0,,,,,8000000.0,,,,6900000.0,218400000.0,-28600000.0,166200000.0,,8535600000.0,3700000.0,,,,1319200000.0,2273100000.0,,28200000.0,,-28400000.0,,,2096200000.0,55800000.0,,,5785100000.0,,190400000.0,10700000.0,,,,,,,8547800000.0,974000000.0,1916100000.0,,,212600000.0,1998500000.0,,,,10820900000.0,,,,,,110100000.0,,2623000000.0,,,,,,,110400000,,,109800000,252600000.0,,,,,,,,152700000.0,5074700000.0,,,164600000.0,,,126400000.0,,,,23000000.0,,39700000.0,-99500000.0,109800000,,,44100000.0,,1013700000.0,457100000.0,15200000.0,,-14800000.0,,,201800000.0,,6393900000.0,1152800000.0,,,,,252600000.0,,,,-45100000.0,,,,0.77983,,,,,140800000.0,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,4556100000.0,400000.0,-51500000.0,14300000.0,,,,,,,,,,621900000.0,-252700000.0,,,,752500000.0,-532500000.0,232200000.0,,39700000.0,,1400000.0,43200000.0,,43200000.0,2538900000,,-123700000.0,,1.1,423800000,,,,279900000,,,,,142700000.0,,-151800000.0,,-2872400000.0,,,,,9700000.0,,,,3500000.0,265800000.0,2200000.0,246200000.0,,8655000000.0,,,,,1316300000.0,2304800000.0,,65000000.0,,-44700000.0,,,2207400000.0,88300000.0,,,5782600000.0,,211000000.0,7100000.0,,,,2200000.0,,,8530900000.0,1025900000.0,1919500000.0,,,223800000.0,2012600000.0,,,,10835700000.0,,,,,,142100000.0,,2514500000.0,,,,,,,157900000,,,156400000,246400000.0,,,,,,,,155000000.0,4962700000.0,,,166600000.0,,,129000000.0,,,,22600000.0,,43200000.0,-108900000.0,156400000,,,-34400000.0,,996200000.0,526300000.0,1700000.0,,-10400000.0,,,206900000.0,,6279000000.0,1227500000.0,,,,,246400000.0,,,,-45200000.0,,,,1.110007,,,,,140900000.0,,,,,,,,,,,,,,,,,,,
2015-09-30,,12645700000.0,507100000.0,427300000.0,1837600000.0,11651800000.0,269200000.0,37100000.0,-19400000.0,32600000.0,-1897200000.0,195700000.0,,,,,-585500000.0,,3552200000.0,-1157700000.0,,,1053500000.0,1303800000.0,-780200000.0,271400000.0,21196400000.0,43200000.0,,2600000.0,228300000.0,-142900000.0,228300000.0,3872600000,,-226600000.0,,0.44,507400000,-20400000.0,-27200000.0,49200000.0,328600000,,,-718000000.0,74100000.0,264100000.0,,-246300000.0,0.0,-3049000000.0,511800000.0,1183900000.0,1.973152,,32100000.0,11381300000.0,146700000.0,2600000.0,185100000.0,387000000.0,-995800000.0,162300000.0,,12645700000.0,0.0,,132700000.0,,2163200000.0,4160400000.0,,-5400000.0,3540600000.0,-40400000.0,,-3049000000.0,1661600000.0,44400000.0,1963400000.0,106100000.0,9596700000.0,2210800000.0,427300000.0,20700000.0,,,,5300000.0,-128200000.0,269200000.0,21196400000.0,1690000000.0,5694500000.0,,5694500000.0,358000000.0,3114700000.0,25356800000.0,,13572900000.0,25356800000.0,,507100000.0,1661600000.0,1.973152,1690000000.0,160400000.0,-780200000.0,5558300000.0,0.0,9170500000.0,1303800000.0,,,1026900000.0,117900000,-282700000.0,,115800000,365500000.0,257000000.0,-214500000.0,,618100000.0,762300000.0,,228300000.0,,11409700000.0,,5558300000.0,1837600000.0,271400000.0,32100000.0,74100000.0,228300000.0,,,63800000.0,11651800000.0,228300000.0,48900000.0,115800000,,250500000.0,3400000.0,,1963400000.0,757900000.0,-36100000.0,358000000.0,-114500000.0,,,1820100000.0,,13572900000.0,3540600000.0,11409700000.0,1203600000.0,257000000.0,-38400000.0,429300000.0,3552200000.0,-19300000.0,228300000.0,-97900000.0,,,-1023800000.0,0.450584,1820100000.0,2163200000.0,4160400000.0,,257000000.0,9596700000.0,1635800000.0,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,10975700000.0,-36500000.0,228600000.0,-59500000.0,,,,,,,,,,3494200000.0,-219300000.0,,,,1313700000.0,-827500000.0,245700000.0,,228300000.0,,2600000.0,236900000.0,,236900000.0,3680700000,,-203800000.0,,-1.778431,-66000000,,,,273300000,,,,,257600000.0,,-9800000.0,,-3355900000.0,,,,,-10000000.0,,,,8600000.0,523000000.0,-94300000.0,-425500000.0,,13118600000.0,-281800000.0,,,,2249100000.0,4008300000.0,,-20500000.0,,117000000.0,,,1104100000.0,26200000.0,,,9762700000.0,,475000000.0,11800000.0,,,,5400000.0,,,20822900000.0,1491000000.0,5229100000.0,,,275600000.0,2979500000.0,,,,24831200000.0,,,,,,319200000.0,,5631700000.0,,,,,,,-451700000,,,-453500000,363700000.0,,,,,,,,,11459700000.0,,,1838300000.0,,,184800000.0,,,-100000.0,65200000.0,,236900000.0,-503400000.0,-453500000,,,-49000000.0,,2027400000.0,701200000.0,-4300000.0,,-648100000.0,,,1806500000.0,,13708800000.0,3533000000.0,,,,,427900000.0,,,,-96400000.0,,,,-1.778431,,,,,255000000.0,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,10935400000.0,0.0,-115100000.0,-20700000.0,,,,,,,,,,3449200000.0,-749600000.0,,,,1243400000.0,-677200000.0,352600000.0,,236900000.0,,2500000.0,367600000.0,,367600000.0,3696600000,,-214600000.0,,0.22,454300000,,,,288000000,,,,,257400000.0,,196100000.0,,-3640300000.0,,,,,-7500000.0,,,,130700000.0,252200000.0,-160700000.0,100200000.0,,13427600000.0,-99600000.0,,,,2557100000.0,4449200000.0,,18800000.0,,-176600000.0,,,1060300000.0,40400000.0,,,9787300000.0,,444700000.0,18400000.0,,,,-16200000.0,,,20819200000.0,1662800000.0,5210400000.0,,,350100000.0,2975800000.0,,,,25268400000.0,,,,,,37600000.0,,5858300000.0,,,,,,,59800000,,,56900000,368000000.0,,,,,,,,,11636500000.0,,,1811900000.0,,,518900000.0,,,-300000.0,62900000.0,,367600000.0,-312700000.0,56900000,,,-9800000.0,,2058900000.0,720800000.0,-12400000.0,,-131500000.0,,,1829300000.0,,14193600000.0,3513800000.0,,,,,432800000.0,,,,-95200000.0,,,,0.225436,,,,,252400000.0,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,9913100000.0,0.0,-62500000.0,106000000.0,,,,,,,4900000.0,,,2651300000.0,-557000000.0,,,,1109500000.0,-611400000.0,331500000.0,,367600000.0,,2500000.0,258700000.0,,258700000.0,3596500000,,-196300000.0,,0.36,598300000,,,,332500000,,,,,256200000.0,,-277500000.0,,-3782000000.0,,,,,-24300000.0,,,,-108900000.0,531600000.0,-46300000.0,252100000.0,,13127200000.0,-178100000.0,,,,2307100000.0,3885200000.0,,37100000.0,,32700000.0,,,83300000.0,99700000.0,,,9345200000.0,,476300000.0,21600000.0,,,,7000000.0,,,19561200000.0,1596600000.0,4788000000.0,,,376100000.0,2869200000.0,,,,23446400000.0,,,,,,335300000.0,,5513900000.0,,,,,,,152400000,,,92300000,341500000.0,,,,,,,,,11116500000.0,,,1881600000.0,,,345200000.0,,,-178100000.0,64000000.0,,258700000.0,-363500000.0,92300000,,,-45300000.0,,1691100000.0,727300000.0,-126000000.0,,-37300000.0,,,2231600000.0,,13423600000.0,3283000000.0,,,,,394800000.0,,,,-94700000.0,,,,0.366998,,,,,251500000.0,,,,,,,,,,,,,,,,,,,
2016-09-30,,13271900000.0,-396300000.0,429800000.0,1916400000.0,9728800000.0,-9000000.0,-14400000.0,24800000.0,228300000.0,-1073300000.0,112600000.0,,,,300000.0,-796700000.0,,2599300000.0,-116200000.0,,,1750100000.0,1054400000.0,-626400000.0,315800000.0,19125600000.0,258700000.0,,2500000.0,340900000.0,-354000000.0,340900000.0,3611700000,,-182000000.0,,-0.37,186600000,-90800000.0,50600000.0,75700000.0,-63800000,,,-231000000.0,292900000.0,251900000.0,,-139800000.0,-556300000.0,-3977600000.0,154800000.0,1961900000.0,-1.578884,,-11900000.0,14171800000.0,-160900000.0,2500000.0,82200000.0,381600000.0,-50200000.0,-155700000.0,,13271900000.0,-1400000.0,,256700000.0,,2183000000.0,3912600000.0,,-196300000.0,3130700000.0,1100000.0,,-3977600000.0,-105900000.0,-69300000.0,1638200000.0,36600000.0,9294300000.0,2758600000.0,429800000.0,23900000.0,,,,15600000.0,-25800000.0,-45500000.0,19125600000.0,1592200000.0,4778100000.0,,4778100000.0,405900000.0,2892400000.0,23038200000.0,,13208200000.0,23038200000.0,,-396300000.0,-105900000.0,-1.578884,1592200000.0,199600000.0,-626400000.0,5496300000.0,-179900000.0,11413200000.0,1054400000.0,,,796700000.0,-86400000,-1351400000.0,,-92000000,730700000.0,251000000.0,-380700000.0,,891700000.0,244600000.0,,340900000.0,,11025200000.0,,5496300000.0,1916400000.0,315800000.0,-69700000.0,292900000.0,340900000.0,,-1400000.0,63500000.0,9728800000.0,340900000.0,-171800000.0,-92000000,,89800000.0,-93000000.0,,1638200000.0,719300000.0,51900000.0,405900000.0,-43800000.0,,,2196100000.0,,13208200000.0,3130700000.0,11025200000.0,1688400000.0,257900000.0,-197100000.0,783100000.0,2599300000.0,11800000.0,340900000.0,-94400000.0,5700000.0,,-335300000.0,-0.366534,2196100000.0,2183000000.0,3912600000.0,,251000000.0,9294300000.0,1647800000.0,,,,,,,,,,,,,,,,,
2016-12-31,,,,,,9551500000.0,-700000.0,53800000.0,-45300000.0,,,,,,,9500000.0,,,2520100000.0,-5500000.0,,,,1213300000.0,-742100000.0,360800000.0,,340900000.0,,2500000.0,493300000.0,,493300000.0,3447200000,,-176100000.0,,0.32,422400000,,,,202400000,,,,,255300000.0,,-190600000.0,,-4174900000.0,,,,,-19700000.0,,,,152400000.0,517400000.0,-58800000.0,82100000.0,,13254000000.0,-1400000.0,,,,2232500000.0,4035200000.0,,-18800000.0,,118200000.0,,,-139200000.0,3600000.0,,,9079100000.0,,439800000.0,17100000.0,,,,9200000.0,,,18835900000.0,1517500000.0,4762100000.0,,,296000000.0,2855900000.0,,,,22871100000.0,,,,,,341300000.0,,5483800000.0,,,,,,,78500000,,,80900000,336300000.0,,,,,,,,,11008600000.0,,,1928400000.0,,,283400000.0,,,-1400000.0,65100000.0,,493300000.0,-160500000.0,80900000,,,166500000.0,,1656300000.0,591300000.0,-29900000.0,,-67300000.0,,,2203100000.0,,13241100000.0,3116000000.0,,,,,388900000.0,,,,-100400000.0,,,,0.323471,,,,,250100000.0,,,,,,,,,,,,,,,,,,,
