date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualBasicAverageShares,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyBasicEPS,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualBasicEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,annualInterestExpense,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,trailingInterestExpense,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1998-06-30,,,4798000000.0,,4524500000.0,117200000.0,,,,,,,,-36000000.0,,654100000.0,,,,3620100000.0,0.44,,3447000000.0,,,,,-20400000.0,,904400000.0,,634300000.0,,,,,490600000.0,,,,11868700000.0,,7070700000.0,,1831800000.0,,1518000000.0,7067100000.0,1098200000.0,491300000.0,491300000.0,,,,,,,,,679300000.0,,-31900000.0,56400000.0,1315200000.0,985200000.0,,,,-27900000.0,,,,,,,408200000.0,2307500000.0,,,508900000.0,,1190000000.0,-220000000.0,1508000000.0,,,,,,,,,,,,1315200000.0,4641600000.0,1315200000.0,,1264700000.0,,655100000.0,,0.45,195100000.0,,-3047000000.0,-99800000.0,43100000.0,,,,0.0,,,,,,7091700000.0,,140800000.0,,,734100000.0,,-402100000.0,,-662600000.0,,,,418700000.0,641800000.0,2354800000.0,2340700000.0,,,897100000.0,96200000.0,65400000.0,1125000000.0,163800000.0,,,4044700000.0,,,,,759000000.0,,,50500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,5329900000.0,,4325800000.0,122400000.0,,,,,,,,-49900000.0,,680500000.0,,,,3904400000.0,0.46,,4007900000.0,,,,,-6800000.0,,1118900000.0,,696300000.0,,,,,518000000.0,,,,12581300000.0,,7251400000.0,,2028300000.0,,1704400000.0,7912300000.0,1091600000.0,518200000.0,518200000.0,,,,,,,,,770200000.0,,-108200000.0,-122700000.0,1543500000.0,1028500000.0,,,,-46700000.0,,,,,,,516600000.0,2268900000.0,,,544900000.0,,1244500000.0,-221600000.0,1501400000.0,,,,,,,,,,,,1543500000.0,4509000000.0,1543500000.0,,1315200000.0,,615400000.0,,0.47,397400000.0,,-3117400000.0,-86600000.0,45700000.0,,,,0.0,,,,,,7163000000.0,,31900000.0,,,782900000.0,,-414700000.0,,-471400000.0,,,,441600000.0,783800000.0,2728700000.0,2573200000.0,,,881800000.0,-71400000.0,263600000.0,1118200000.0,97200000.0,,,4045600000.0,,,,,906200000.0,,,228300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,,2209900000.0,5406800000.0,414000000.0,4228800000.0,131600000.0,8165900000.0,,1738900000.0,3558700000.0,,1186000000.0,667500000.0,6400000.0,,757700000.0,109100000.0,,2824500000.0,3558700000.0,,1495700000.0,4607200000.0,,,,,-22500000.0,-120100000.0,1125300000.0,1495700000.0,899700000.0,2096300000.0,1524700000.0,2097900000.0,2665000000.0,567100000.0,-877700000.0,,,12595500000.0,1120962567.0,7188700000.0,181400000.0,2065800000.0,273100000.0,1574500000.0,8165900000.0,,567300000.0,558500000.0,1574500000.0,2658300000.0,-93000000.0,2185500000.0,1097486911.0,5406800000.0,490400000.0,-2172600000.0,667500000.0,4429600000.0,-105300000.0,71400000.0,1495700000.0,999900000.0,12595500000.0,568700000.0,,-38100000.0,2096200000.0,,,4607200000.0,4228800000.0,,247900000.0,2185500000.0,,,-12000000.0,,1403200000.0,-215400000.0,1517900000.0,1495700000.0,,1517900000.0,21800000.0,,,7188700000.0,4096300000.0,,2629800000.0,7712100000.0,1495700000.0,4429600000.0,1495700000.0,3314900000.0,1543500000.0,,690100000.0,-55600000.0,,181400000.0,7274500000.0,-3178200000.0,-155800000.0,43900000.0,,1125300000.0,1947500000.0,0.0,,-3178200000.0,,4887600000.0,247900000.0,7274500000.0,,80500000.0,,-293900000.0,1055500000.0,25400000.0,-893900000.0,1.87,-999200000.0,-419900000.0,,,513900000.0,662600000.0,3239800000.0,2053800000.0,,,1186000000.0,-107800000.0,458000000.0,,131600000.0,999900000.0,,4096300000.0,-2812700000.0,0.0,1.91,3239800000.0,794200000.0,-451800000.0,,-47800000.0,,-57600000.0,9236800000.0,,,181300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,,5700500000.0,,4797200000.0,112400000.0,,,,,,,,-800000.0,,592900000.0,,,,3246700000.0,0.56,,3118900000.0,,,,,-2900000.0,,1030100000.0,,-193900000.0,,,,,625600000.0,,,,11225600000.0,,5525100000.0,,1874500000.0,,1551600000.0,6365600000.0,1092100000.0,625700000.0,451400000.0,,,,,,,,,679400000.0,,1561300000.0,-168700000.0,2404400000.0,929800000.0,,,,-54700000.0,,,,,,,234400000.0,1982200000.0,,,381100000.0,,1118400000.0,-251600000.0,120700000.0,,,,,,,,,,,,2404400000.0,4860000000.0,2404400000.0,,1495700000.0,,543500000.0,,0.57,356700000.0,,-3183400000.0,-84700000.0,43900000.0,,,,0.0,,,,,,7036200000.0,,104200000.0,,,-109200000.0,,-249700000.0,,-522600000.0,,,,413100000.0,756100000.0,2443200000.0,2255600000.0,,,319000000.0,-2100000.0,-710000000.0,1114700000.0,92100000.0,,,3852800000.0,,,,,868500000.0,,,908700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,,5247500000.0,,4425600000.0,112000000.0,,,,,,,,45700000.0,,649600000.0,,,,3329700000.0,0.52,,3039700000.0,,,,,-31900000.0,,1134100000.0,,495700000.0,,,,,576400000.0,,,,10820200000.0,,5572700000.0,,1962500000.0,,1599400000.0,6369400000.0,1087547170.0,576400000.0,576400000.0,,,,,,,,,661200000.0,,-177800000.0,41600000.0,0.0,943400000.0,,,,1654700000.0,,,,,,,216500000.0,1979100000.0,,,379100000.0,,1222100000.0,-250600000.0,119900000.0,,,,,,,,,,,,2031700000.0,4450800000.0,2031700000.0,,2404400000.0,,739000000.0,,0.53,358700000.0,,-3228700000.0,-220600000.0,43000000.0,,,,0.0,,,,,,7082100000.0,,19400000.0,,,716300000.0,,-640800000.0,,-890700000.0,,,,460500000.0,740400000.0,2335800000.0,2341600000.0,,,345200000.0,11600000.0,,1108461538.0,162600000.0,,,3853400000.0,,,,,852400000.0,,,-372700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,6595300000.0,,4804000000.0,116000000.0,,,,,,,,-955600000.0,,696400000.0,,66300000.0,,4276900000.0,0.67,,3187400000.0,,,,,-1400000.0,,1130800000.0,,894900000.0,,,,,732600000.0,,,,12330800000.0,,5735500000.0,,2153000000.0,,1721100000.0,7464300000.0,1077352941.0,732600000.0,732600000.0,,,,,,,,,812000000.0,,-106300000.0,87400000.0,3291900000.0,1029300000.0,,,,-60900000.0,,,,,,,329900000.0,2816200000.0,,,432200000.0,,1255300000.0,-249300000.0,125800000.0,,,,,682400000.0,,,,,,,3358200000.0,4866500000.0,3291900000.0,,0.0,,939200000.0,,0.68,345700000.0,,-3321500000.0,-46700000.0,45900000.0,,,,0.0,,,-511600000.0,,,7210100000.0,,2700000.0,,,941600000.0,,-150400000.0,,418400000.0,,,,442900000.0,897700000.0,2401800000.0,2585200000.0,,,439900000.0,174800000.0,,1093432836.0,206600000.0,,,3888600000.0,,,,,1013700000.0,,,1260200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,135600000.0,2091400000.0,7055500000.0,310200000.0,4985600000.0,99300000.0,7812200000.0,-546300000.0,1783600000.0,3876800000.0,,445500000.0,477100000.0,,,818700000.0,-425800000.0,135600000.0,3363700000.0,3876800000.0,,3700400000.0,3935400000.0,,,,,-126600000.0,-116600000.0,927900000.0,3700400000.0,894700000.0,2546700000.0,1658300000.0,2721000000.0,3245400000.0,786300000.0,-1000500000.0,,,12825200000.0,1106056911.0,5769700000.0,241500000.0,2354600000.0,216100000.0,1669600000.0,7812200000.0,,786300000.0,786300000.0,1669600000.0,2757600000.0,,2811900000.0,1088360000.0,7055500000.0,439700000.0,-1453000000.0,477100000.0,5013000000.0,-190500000.0,105200000.0,3700400000.0,899600000.0,12825200000.0,698700000.0,,-1655700000.0,2720900000.0,,,3935400000.0,4985600000.0,,137000000.0,2811900000.0,,,465900000.0,,1385100000.0,-249000000.0,118600000.0,3836000000.0,,118600000.0,65500000.0,682000000.0,,5769700000.0,3981500000.0,,2619700000.0,8344600000.0,3836000000.0,5013000000.0,3700400000.0,3803400000.0,3291900000.0,,1023700000.0,16900000.0,,241500000.0,7347300000.0,-3365800000.0,-176300000.0,51000000.0,,927900000.0,1495700000.0,0.0,,-3365800000.0,-546300000.0,4980900000.0,137000000.0,7347300000.0,,89800000.0,,1086700000.0,1071000000.0,27100000.0,-412100000.0,2.46,-457800000.0,-528300000.0,,,467100000.0,969500000.0,3248400000.0,2820500000.0,,,445500000.0,-157200000.0,,,237400000.0,899600000.0,,3981500000.0,-1452700000.0,0.0,2.5,3248400000.0,1068800000.0,2204700000.0,,408500000.0,682000000.0,-162800000.0,10002900000.0,,,183800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,,6952800000.0,,5717500000.0,116200000.0,,,,,,,,-30900000.0,,688300000.0,,37000000.0,,3809400000.0,0.77,,3226300000.0,,,,,-139700000.0,,944600000.0,,500200000.0,,,,,845500000.0,,,,12694100000.0,,5741300000.0,,2058600000.0,,1684900000.0,7035700000.0,1083974359.0,845500000.0,845500000.0,,,,,,,,,573700000.0,,179600000.0,273700000.0,3797800000.0,899600000.0,,,,-22900000.0,,,,,,,81700000.0,2783100000.0,,,392500000.0,,1263000000.0,-282200000.0,110000000.0,,,,,681300000.0,,,,,,,3834800000.0,5658400000.0,3797800000.0,,3700400000.0,,1022500000.0,,0.78,51800000.0,,-3425400000.0,-110000000.0,46800000.0,,,,0.0,,,-633600000.0,,,7371800000.0,,452200000.0,,,610200000.0,,-241800000.0,,-673700000.0,,44700000.0,,458500000.0,795600000.0,2779500000.0,2451100000.0,,,395000000.0,-14400000.0,-91800000.0,1098051948.0,177000000.0,,,3946400000.0,,,,,911800000.0,,,97400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,6752100000.0,,5631000000.0,121200000.0,,,,,,,,2600000.0,,795400000.0,,256600000.0,,3919500000.0,0.61,,3596600000.0,,,,,-587100000.0,,988200000.0,,635100000.0,,,,,666200000.0,,,,13029600000.0,,6277500000.0,,2251000000.0,,2179300000.0,7516100000.0,1074516129.0,666200000.0,666200000.0,,,,,,,,,530800000.0,,-751000000.0,74000000.0,3370500000.0,935800000.0,,,,-43200000.0,,,,,,,133900000.0,2797400000.0,,,370500000.0,,1425400000.0,-281100000.0,106300000.0,,,,,705700000.0,,,,,,,3627100000.0,5513500000.0,3370500000.0,,3797800000.0,,854100000.0,,0.62,50100000.0,,-3476600000.0,-166000000.0,45500000.0,,,,0.0,,,-3325800000.0,,,7468500000.0,,45300000.0,,,801100000.0,,-260600000.0,,-472400000.0,,75700000.0,,508800000.0,825600000.0,3156500000.0,2621500000.0,,,390000000.0,102100000.0,-91000000.0,1092131148.0,187900000.0,,,3991900000.0,,,,,946800000.0,,,-427300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,6892100000.0,,6259100000.0,122500000.0,,,,,,,,112600000.0,,800300000.0,,738500000.0,,3826900000.0,0.71,,3694000000.0,,,,,-757700000.0,,964000000.0,,1083300000.0,,,,,778800000.0,,,,13585000000.0,,6692900000.0,,2444300000.0,,2581300000.0,7520900000.0,1081666667.0,778800000.0,778800000.0,,,,,,,,,497500000.0,,-908300000.0,27100000.0,3116200000.0,905000000.0,,,,-30800000.0,,,,,,,77500000.0,2785400000.0,,,367600000.0,,1428900000.0,-281700000.0,108100000.0,,,,,704900000.0,,,,,,,3854700000.0,6064100000.0,3116200000.0,,3370500000.0,,998400000.0,,0.72,45000000.0,,-3522800000.0,-157000000.0,44100000.0,,,,0.0,,,-3400600000.0,,,7526300000.0,,37200000.0,,,1240300000.0,,-251800000.0,,-543900000.0,,4100000.0,,506100000.0,1015400000.0,3273100000.0,2811900000.0,,,375900000.0,-162600000.0,389000000.0,1096901408.0,219600000.0,,,4003500000.0,,,,,1137900000.0,,,-254300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,503300000.0,3053600000.0,7943000000.0,178400000.0,6223200000.0,75900000.0,8643900000.0,-3381200000.0,2018500000.0,3683200000.0,,661900000.0,475600000.0,,,944300000.0,777700000.0,503300000.0,3559700000.0,3683200000.0,,4114900000.0,4960700000.0,,,,,,-1362500000.0,957900000.0,4114900000.0,835000000.0,3057800000.0,2055700000.0,3057800000.0,3858700000.0,767300000.0,-1126000000.0,,,14690800000.0,1095985663.0,6747800000.0,184300000.0,2052600000.0,983900000.0,2571200000.0,8643900000.0,,767300000.0,767300000.0,2571200000.0,3228300000.0,,2633700000.0,1080494700.0,7943000000.0,435800000.0,-1052800000.0,475600000.0,6046900000.0,423200000.0,106500000.0,4114900000.0,883100000.0,14690800000.0,800900000.0,1966100000.0,-1265600000.0,3057800000.0,,,4960700000.0,6223200000.0,,91600000.0,2633700000.0,1966100000.0,,925100000.0,,1129500000.0,-281000000.0,,4618200000.0,,,481300000.0,704400000.0,,6747800000.0,4176600000.0,,3731500000.0,8806500000.0,4618200000.0,6046900000.0,4114900000.0,3995500000.0,3116200000.0,,983700000.0,9800000.0,,184300000.0,7784700000.0,-3608100000.0,-244900000.0,45900000.0,,957900000.0,3700400000.0,0.0,,-3608100000.0,-3381200000.0,5246800000.0,91600000.0,7784700000.0,,449200000.0,,-1056500000.0,1079900000.0,-442700000.0,-298600000.0,2.79,-539500000.0,-677900000.0,53900000.0,,545100000.0,923100000.0,4114500000.0,2977700000.0,,,661900000.0,-367800000.0,571500000.0,,216400000.0,883100000.0,,4176600000.0,-2229500000.0,0.0,2.83,4114500000.0,999000000.0,414500000.0,,998700000.0,704400000.0,,10862200000.0,,,182300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,6868100000.0,,6866800000.0,120400000.0,,,,,,,,35400000.0,,768900000.0,,514300000.0,,3689600000.0,0.74,,4469200000.0,,,,,-909000000.0,,944100000.0,,373600000.0,,,,,806800000.0,,,,14752400000.0,,7884300000.0,,2283400000.0,,3709700000.0,8158800000.0,1075733333.0,806800000.0,806800000.0,,,,,,,,,0.0,,-1066600000.0,76800000.0,3231300000.0,883300000.0,,,1471300000.0,-19500000.0,,,,,,,89000000.0,2656500000.0,,,522300000.0,,1284400000.0,-302000000.0,,,,,,703100000.0,,,,,,,3745600000.0,6593600000.0,3231300000.0,,4114900000.0,,1034400000.0,,0.75,432500000.0,,-3618300000.0,-154000000.0,41400000.0,,,,0.0,,,-3477700000.0,,,7792900000.0,,15900000.0,,,527600000.0,,-307000000.0,,-291400000.0,,42700000.0,,515500000.0,999000000.0,3541300000.0,2805700000.0,,,495400000.0,-22400000.0,-412600000.0,1090270270.0,227600000.0,,,4174600000.0,,,,,1119400000.0,,,-883600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,6864500000.0,,7057600000.0,127400000.0,,,,,,,,-14900000.0,,899900000.0,,527100000.0,,3917200000.0,0.76,,4952900000.0,,,,,-943500000.0,,928100000.0,,831400000.0,,,,,827700000.0,,,,15633500000.0,,8769000000.0,,2511300000.0,,4525700000.0,8870100000.0,1074935065.0,827700000.0,827700000.0,,,,,,,,,0.0,,-1173600000.0,53800000.0,2971800000.0,956800000.0,,,1521800000.0,-30500000.0,,,,,,,90700000.0,2898400000.0,,,522200000.0,,1463600000.0,-301300000.0,,,,,,703300000.0,,,,,,,3498900000.0,6763400000.0,2971800000.0,,3231300000.0,,1061100000.0,,0.77,430000000.0,,-3675300000.0,-188600000.0,40400000.0,,,,0.0,,,-3498700000.0,,,7918600000.0,,-11000000.0,,,1020000000.0,,-55900000.0,,-73900000.0,,42700000.0,,563700000.0,1047700000.0,4045400000.0,3033500000.0,,,477500000.0,180400000.0,-100600000.0,1089078947.0,233400000.0,,,4243300000.0,,,,,1175100000.0,,,-259500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,6976900000.0,,7587000000.0,129500000.0,,,,,,,,-15000000.0,,865900000.0,,945300000.0,,4247100000.0,0.52,,4783200000.0,,,,,-891300000.0,,1093200000.0,,805400000.0,,,,,570100000.0,,,,16397400000.0,,9420500000.0,,2325400000.0,,5013800000.0,9030300000.0,1075660377.0,570100000.0,586700000.0,,,,,,,,,0.0,,-1239400000.0,-136300000.0,2646300000.0,1052000000.0,,,1402600000.0,-145700000.0,,,,,,,,3153900000.0,,,549000000.0,,1431900000.0,-302100000.0,,,,,,703200000.0,,,,,,,3591600000.0,7367100000.0,2646300000.0,,2971800000.0,,715300000.0,,0.53,438400000.0,,-3807200000.0,-228000000.0,41900000.0,,,,0.0,,,-3424600000.0,,,8213900000.0,,25600000.0,,,1033400000.0,,-58600000.0,,-179200000.0,,-2000000.0,,566000000.0,893500000.0,3861400000.0,2874400000.0,,,483400000.0,88400000.0,122700000.0,1096346154.0,128600000.0,,,4406700000.0,,,,,1023000000.0,,,-325500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,1028700000.0,2777600000.0,6938900000.0,109500000.0,7411200000.0,77600000.0,9330100000.0,-3512500000.0,2235100000.0,4127100000.0,,624100000.0,0.0,,,882700000.0,-77400000.0,1028700000.0,3729800000.0,4127100000.0,,2702300000.0,5203000000.0,,,,,-317900000.0,-369700000.0,995000000.0,2702300000.0,767200000.0,2809400000.0,2160200000.0,2780000000.0,3552100000.0,575400000.0,-1207200000.0,,,16434100000.0,1090196078.0,9495200000.0,286300000.0,2262200000.0,319000000.0,4962800000.0,9330100000.0,,575400000.0,588200000.0,4962800000.0,3417400000.0,,3132100000.0,1077519380.0,6938900000.0,454900000.0,-545700000.0,0.0,7104000000.0,-485200000.0,-25500000.0,2702300000.0,1060200000.0,16434100000.0,742700000.0,1406200000.0,-174000000.0,2780000000.0,,,5203000000.0,7411200000.0,,,3132100000.0,1406200000.0,,566700000.0,,1472600000.0,-301800000.0,,3731000000.0,,,-31200000.0,702700000.0,,9495200000.0,4532400000.0,,3661600000.0,9382300000.0,3731000000.0,7104000000.0,2702300000.0,4184700000.0,2646300000.0,,741300000.0,-184200000.0,,286300000.0,8415400000.0,-3883000000.0,-313400000.0,22800000.0,,995000000.0,4114900000.0,0.0,,-3883000000.0,-3512500000.0,5652500000.0,,8415400000.0,,288500000.0,,-3964800000.0,1080600000.0,273800000.0,-124200000.0,2.55,-504200000.0,-884000000.0,26100000.0,,589900000.0,789600000.0,4292600000.0,2828900000.0,,,624100000.0,27400000.0,313100000.0,,153100000.0,1060200000.0,,4532400000.0,-1048700000.0,0.0,2.58,4292600000.0,867200000.0,-1412600000.0,,56000000.0,702700000.0,-3061700000.0,11542500000.0,,,146500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,7424100000.0,,8055000000.0,131400000.0,,,,,,,,-15300000.0,,777300000.0,,977100000.0,,4525600000.0,0.58,,4833000000.0,,,,,-50900000.0,,1142500000.0,,45500000.0,,,,,629200000.0,,,,17059000000.0,,9634900000.0,,2031000000.0,,5035800000.0,9358600000.0,1084827586.0,629200000.0,629200000.0,,,,,,,,,0.0,,-168900000.0,65400000.0,2880900000.0,1097200000.0,,,1499300000.0,-50700000.0,,,,,,,,3383100000.0,,,530100000.0,,1280100000.0,-334000000.0,,,,,,703200000.0,,,,,,,3858000000.0,7700400000.0,2880900000.0,,2702300000.0,,806700000.0,,0.58,472400000.0,,-3958300000.0,-192700000.0,9600000.0,,,,0.0,,,-3557700000.0,,,8557400000.0,,125400000.0,,,238200000.0,,-55600000.0,,123500000.0,,27600000.0,,502800000.0,750900000.0,3850200000.0,2561100000.0,,,510400000.0,65400000.0,-572500000.0,1084827586.0,177500000.0,,,4599100000.0,,,,,882300000.0,,,178600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,8117900000.0,,7935800000.0,131300000.0,,,,,,,,-1300000.0,,915200000.0,,1038400000.0,,4711300000.0,0.61,,5085700000.0,,,,,-93000000.0,,1212200000.0,,341200000.0,,,,,658500000.0,,,,17543900000.0,,9426000000.0,,2250300000.0,,4622000000.0,9797000000.0,1079508197.0,658500000.0,658500000.0,,,,,,,,,0.0,,-99200000.0,78500000.0,3051200000.0,1358700000.0,,,1655200000.0,-60800000.0,,,,,,,,3499100000.0,,,524900000.0,,1460700000.0,-333500000.0,,,,,,702800000.0,,,,,,,4089600000.0,7746900000.0,3051200000.0,,2880900000.0,,844200000.0,,0.61,479400000.0,,-4089900000.0,-227100000.0,23900000.0,,,,0.0,,,-3391400000.0,,,8893900000.0,,281700000.0,,,568300000.0,,-122500000.0,,-426700000.0,,11200000.0,,545500000.0,789600000.0,4050400000.0,2775200000.0,,,555900000.0,324900000.0,-545100000.0,1079508197.0,185700000.0,,,4804000000.0,,,,,920900000.0,,,170300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,8313200000.0,,8614200000.0,130600000.0,,,,,,,,26400000.0,,810700000.0,,1549300000.0,,5641100000.0,0.63,,5017500000.0,,,,,-1142200000.0,,1278000000.0,,249000000.0,,,,,683900000.0,,,,18920100000.0,,10606900000.0,,2231900000.0,,5618500000.0,10658600000.0,1068593750.0,683900000.0,683900000.0,,,,,,,,,0.0,,-1543300000.0,-9400000.0,2786200000.0,1378400000.0,,,1525400000.0,-135800000.0,,,,,,,,4363100000.0,,,553700000.0,,1337400000.0,-334500000.0,,,,,,702900000.0,,,,,,,4335500000.0,8261500000.0,2786200000.0,,3051200000.0,,862800000.0,,0.64,884300000.0,,-4129200000.0,-320200000.0,22300000.0,,,,0.0,,,-3534600000.0,,,9117600000.0,,54900000.0,,,569200000.0,,-65800000.0,,701900000.0,,9800000.0,,526700000.0,894500000.0,3633800000.0,2785600000.0,,,499400000.0,-46900000.0,-279400000.0,1085555556.0,178900000.0,,,4988400000.0,,,,,1025100000.0,,,-265000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
