date,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,trailingTaxProvision,quarterlyEbitda,annualCashAndCashEquivalents,annualCurrentDeferredRevenue,annualDilutedEPS,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,trailingOperatingIncome,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDilutedAverageShares,annualOtherShortTermInvestments,annualFreeCashFlow,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCashItems,annualOtherNonCurrentAssets,annualOperatingExpense,annualChangeInWorkingCapital,quarterlyOperatingIncome,trailingCostOfRevenue,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualNetIncome,quarterlyLongTermDebt,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyInvestmentsAndAdvances,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualOtherNonCashItems,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTaxProvision,annualDepreciationAndAmortization,annualDilutedAverageShares,annualTotalAssets,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyInventory,annualStockBasedCompensation,annualChangeInInventory,annualInventory,annualCurrentLiabilities,quarterlyTaxProvision,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualPurchaseOfBusiness,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingOtherNonCashItems,annualCapitalStock,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyPretaxIncome,annualGrossProfit,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,annualNetPPE,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingCashDividendsPaid,trailingPretaxIncome,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualOtherCurrentLiabilities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,quarterlyDilutedEPS,quarterlySaleOfInvestment,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlyAccountsPayable,quarterlyCapitalStock,trailingChangeInWorkingCapital,trailingDeferredIncomeTax,annualAccountsPayable,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingInvestingCashFlow,annualCapitalExpenditure,annualTotalRevenue,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualOtherIncomeExpense,annualRepaymentOfDebt,annualPurchaseOfInvestment,trailingGrossProfit,trailingTotalRevenue,annualEndCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,annualResearchAndDevelopment,trailingBasicAverageShares,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.435622400,7094700000.0,,,,,1774147000.0,,,,,,,,,869816000.0,,,-10115000000.0,,,,1455482000.0,,,,,721938000.0,,,,,34948930000.0,,,,,,,,1254168000.0,,,,,,496620000.0,,,,9962125000.0,,100248528000.0,,20640418000.0,19479711000.0,,2267841000.0,22259143000.0,356219000.0,,,6743764000.0,,,,729436000.0,,,,670014000.0,8001965000.0,5068448000.0,,,4893677000.0,3639509000.0,869816000.0,869816000.0,84904000.0,,,0.56,,645720000.0,67118227000.0,,,1455482000.0,2819319000.0,,,14308512000.0,,,,,30073795000.0,161237000.0,680396000.0,,,,,213265000.0,,,-70174733000.0,,,,,7094667000.0,302569000.0,4514355000.0,,,,,17015751000.0,,,,,,1083081000.0,,23189734000.0,5509756000.0,,,,1369604000.0,11066481000.0,,2452900000.0,,,,,,,82587446000.0,102067157000.0,,,,,0.0,,3422500000.0,2452900000.0,,,0.56,,,,,,,,2895321000.0,,8033724000.0,63571416000.0,,,,3672200000.0,,,,,7094667000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,6315241000.0,,,,,3181956000.0,,,,,,,,-305461000.0,886165000.0,,,-1740137000.0,,,-279000.0,1688694000.0,,,,,1001361000.0,,-87845000.0,,,34804628000.0,,,,225373000.0,,,,1334511000.0,,,,,-1086660000.0,443940000.0,,,280156000.0,10580780000.0,,101809165000.0,,20543719000.0,19033030000.0,,64197000.0,22454639000.0,414792000.0,,,6596864000.0,,,,770585000.0,,,40642000.0,717041000.0,8169311000.0,5381782000.0,,,5198998000.0,3864487000.0,886165000.0,886165000.0,105537000.0,,,0.49,,604072000.0,67403199000.0,,,1688694000.0,2882782000.0,,-1681885000.0,14260909000.0,,,,,30624916000.0,62916000.0,647151000.0,,,,,190603000.0,,,-71184249000.0,0.0,,,,6315241000.0,260252000.0,3884179000.0,,,,,206504000.0,,,0.0,,,1076768000.0,,22877278000.0,5584070000.0,,,,1349451000.0,-1563505000.0,-1814172000.0,2524216000.0,,,,,,,83174797000.0,102207827000.0,,,,,0.0,,-779426000.0,710044000.0,,,0.49,,,,-751954000.0,,1844936000.0,,2900870000.0,,8001500000.0,63571416000.0,,,,7094667000.0,,,,,6315241000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,5336800000.0,,698800000.0,,,3331700000.0,5336800000.0,564600000.0,1.972649,3331200000.0,14756500000.0,15136100000.0,1688694025.0,807218000.0,1114500000.0,2343000000.0,,-1556300000.0,211100000.0,457200000.0,-1836769000.0,1688694025.0,0.0,10473900000.0,,-71667732000.0,,993508000.0,143000.0,103346000.0,-87805000.0,33117800000.0,1.972649,,3784000000.0,218251000.0,5611600000.0,21982600000.0,-4394694000.0,1517400000.0,,,17909300000.0,-1841659000.0,38400000.0,359200000.0,,33117800000.0,285556000.0,10760800000.0,,102144497000.0,,17981700000.0,17909300000.0,,168826000.0,23062421000.0,489100000.0,3331200000.0,3331200000.0,7878300000.0,,,8285300000.0,666100000.0,5274200000.0,-3678665000.0,57458000.0,698800000.0,8285300000.0,3652800000.0,16107285000.0,12805700000.0,7108000000.0,5590600000.0,1114500000.0,1114500000.0,211100000.0,83775700000.0,489100000.0,0.659977,,564600000.0,68567200000.0,919900000.0,68567200000.0,1688694025.0,3311000000.0,7878300000.0,-2908552000.0,15136100000.0,956600000.0,6814951000.0,1688694025.0,101685000000.0,30476700000.0,169300000.0,603600000.0,,-81820000.0,603600000.0,17981700000.0,203000000.0,,,-71667732000.0,0.0,,,-8528986000.0,5336800000.0,99300000.0,2343000000.0,,63571400000.0,,,1130000.0,,,-24273000.0,5336800000.0,22544770000.0,1317500000.0,27377200000.0,22544770000.0,5611600000.0,10473900000.0,30476700000.0,11987800000.0,1162300000.0,-3471418000.0,-1704455000.0,4049300000.0,,,,,,62600000.0,83775700000.0,101685000000.0,359200000.0,1162300000.0,102144497000.0,676264000.0,0.0,,-978400000.0,4049300000.0,666100000.0,,0.659977,,380300000.0,23062421000.0,-332413000.0,4287900000.0,1870025000.0,-16052400000.0,3784000000.0,5394600000.0,8373200000.0,63571400000.0,,,8373200000.0,6315200000.0,,,-6792895000.0,42133700000.0,5336800000.0,,276500000.0,-8710567000.0,,,,5336800000.0,,5372658000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,4068214000.0,,,,,3880699000.0,,,,,,,,-190389000.0,1218230000.0,,,-1990324000.0,,,-360000.0,1688694000.0,,,,,744936000.0,,-164000.0,,,31950594000.0,,,,286463000.0,,,,1390131000.0,,,,,-1475490000.0,466408000.0,,,279076000.0,10431396000.0,,102879392000.0,,17193857000.0,17991990000.0,,-116587000.0,23062421000.0,1269185000.0,,,7328301000.0,,,,260925000.0,,,104988000.0,618718000.0,8274198000.0,5356642000.0,,,5074754000.0,3684623000.0,1218230000.0,1218230000.0,96960000.0,,,0.68,,531371000.0,69294708000.0,,,1688694000.0,2820638000.0,,-1340130000.0,14756737000.0,,,,,30236307000.0,574614000.0,508853000.0,,,,,340458000.0,,,-72643085000.0,,0.0,,,4068214000.0,408756000.0,1282201000.0,,,,,6481000.0,,,,,,1558688000.0,,22252046000.0,5906216000.0,,,,1679813000.0,-1334173000.0,-1874246000.0,2055866000.0,,,,,,,83253312000.0,101245302000.0,,,,,3919921000.0,,-1268631000.0,181620000.0,,,0.68,,,,-287488000.0,,1913255000.0,,3766521000.0,,7707777000.0,63571416000.0,,,,5336845000.0,,,,,4068214000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,5675712000.0,,,,,3203610000.0,,,,,,,,-295719000.0,699496000.0,,,-1012888000.0,,,-557000.0,1688694000.0,,,,,1060904000.0,,0.0,,,33227795000.0,,,,217334000.0,,,,1247010000.0,,,,,-778813000.0,438589000.0,,,249051000.0,10510049000.0,,104100082000.0,,18952498000.0,18541442000.0,,-2146000.0,23062421000.0,432993000.0,,,6703466000.0,,,,259363000.0,,,40151000.0,781899000.0,8586366000.0,5300261000.0,,,5209788000.0,3962778000.0,699496000.0,699496000.0,87680000.0,,,0.39,,457127000.0,68319766000.0,,,1688694000.0,2993965000.0,,-290275000.0,14275297000.0,,,,,30313493000.0,22715000.0,478512000.0,,,,,241931000.0,,,-73786589000.0,,0.0,,,5675712000.0,308832000.0,1604383000.0,,,,,-73464000.0,,,,,,941427000.0,,21964247000.0,5939322000.0,,,,1700509000.0,-364296000.0,-1775713000.0,2984682000.0,,,,,,,83006119000.0,101547561000.0,,,,,0.0,,1607498000.0,1208969000.0,,,0.39,,,,-612031000.0,,1953351000.0,,3762834000.0,,7564743000.0,63571416000.0,,,,4068214000.0,,,,,5675712000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,5794566000.0,,,,,3447757000.0,,,,,,,,-419210000.0,952690000.0,,,-1918911000.0,,,-1069677000.0,1688694000.0,,,,,1393060000.0,,0.0,,,33044650000.0,,,,275344000.0,,,,1437728000.0,,,,,-913337000.0,548020000.0,,,216362000.0,10693365000.0,,105814570000.0,,20417052000.0,18434577000.0,,-49231000.0,23062421000.0,435712000.0,,,4843163000.0,,,,233973000.0,,,-13324000.0,778904000.0,8576650000.0,5272970000.0,,,5420395000.0,3982667000.0,952690000.0,952690000.0,89667000.0,,,0.53,,441793000.0,68663711000.0,,,1688694000.0,2984484000.0,,-265255000.0,12627598000.0,,,,,30722438000.0,54233000.0,500096000.0,,,,,188973000.0,,,-75092132000.0,0.0,0.0,,,5794566000.0,333552000.0,3678785000.0,,,,,614000.0,,,0.0,,,1141663000.0,,21690856000.0,6092412000.0,,,,1725725000.0,-1044532000.0,-1876532000.0,3082297000.0,,,,,,,83273784000.0,101708361000.0,,,,,0.0,,118854000.0,1205765000.0,,,0.53,,,,-381749000.0,,1972542000.0,,3774623000.0,,7389400000.0,63571416000.0,,,,5675712000.0,,,,,5794566000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,5105110000.0,,760600000.0,,,3425800000.0,5105100000.0,429900000.0,2.419147,4085200000.0,14025100000.0,12383300000.0,1688694420.0,470984000.0,1214800000.0,4663500000.0,,-1972449000.0,163900000.0,-106969000.0,-1895790000.0,1688694420.0,0.0,3969956000.0,,-76052017000.0,,985176000.0,0.0,-434334000.0,-164000.0,32821800000.0,2.419147,,3759000000.0,270409000.0,6141100000.0,22115300000.0,-3408540000.0,1808100000.0,,,18398900000.0,-1739550000.0,-240900000.0,511800000.0,,32821800000.0,240687000.0,10873600000.0,,107976935000.0,,20438500000.0,18398900000.0,,-34561000.0,23062421000.0,440100000.0,4085200000.0,4085200000.0,4560600000.0,,,8701700000.0,551900000.0,5336845000.0,-2966384000.0,98301000.0,760600000.0,8701700000.0,3335900000.0,0.0,13044000000.0,7537700000.0,5729600000.0,1214800000.0,1214800000.0,163900000.0,83667300000.0,440100000.0,0.719372,,429900000.0,69244400000.0,1049550000.0,69244400000.0,1688694420.0,3408000000.0,4560600000.0,-275440000.0,12383300000.0,1049500000.0,7654406000.0,1688694420.0,102066200000.0,31924900000.0,22800000.0,410400000.0,,230116000.0,410400000.0,20438500000.0,278200000.0,,,-76052017000.0,0.0,,,0.0,5105100000.0,117600000.0,4663500000.0,,63571400000.0,,,-40600000.0,,0.0,0.0,5105100000.0,21421075000.0,1493000000.0,28483300000.0,21421075000.0,6141100000.0,11440825000.0,31924900000.0,13150500000.0,1824000000.0,-2034987000.0,-1944378000.0,3317980000.0,,,,,,-231735000.0,83667300000.0,102066200000.0,511800000.0,1824000000.0,107976935000.0,-202525000.0,0.0,,-689456000.0,1373602000.0,551900000.0,,0.719372,,361400000.0,23062421000.0,-458282000.0,5134700000.0,1815258000.0,-6894572000.0,3759000000.0,6368000000.0,7611200000.0,63571400000.0,,,7611200000.0,5794566000.0,,,-7470869000.0,42508400000.0,5105100000.0,,189200000.0,-2171100000.0,,,,5105110000.0,,-4777988000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,6285004000.0,,,,,3554949000.0,,,,,,,,-218386000.0,996197000.0,,,-1927738000.0,,,-310000.0,1688694000.0,,,,,531079000.0,,0.0,,,33573765000.0,,,,290628000.0,,,,1576033000.0,,,,,-2379012000.0,473665000.0,,,258606000.0,10590150000.0,,108983931000.0,,18862514000.0,20017177000.0,,-148176000.0,23062421000.0,335533000.0,,,6029852000.0,,,,558087000.0,,,24151000.0,613962000.0,8524033000.0,5058431000.0,,,5531719000.0,3955686000.0,996197000.0,996197000.0,85964000.0,,,0.55,,397772000.0,69781459000.0,,,1688694000.0,2937415000.0,,-572573000.0,14711251000.0,,,,,31673365000.0,-179665000.0,397539000.0,,,,,284518000.0,,,-77310566000.0,,249787000.0,,,6285004000.0,330624000.0,4412835000.0,,,,,8224000.0,,,,,,1280715000.0,,21019075000.0,6429943000.0,,,,952702000.0,1435341000.0,-1795643000.0,1672291000.0,,,,,,,83338047000.0,103355224000.0,,,,,0.0,,1179894000.0,-123352000.0,,,0.55,,,,-158183000.0,,1943610000.0,,3764977000.0,,6849055000.0,63571416000.0,,,,5105110000.0,,,,,6285004000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,7447061000.0,,,,,3546170000.0,,,,,,,,181794000.0,872922000.0,,,-1604607000.0,,,-361000.0,1688694000.0,,,,,1311601000.0,,-2000.0,,,35699118000.0,,,,245453000.0,,,,1585033000.0,,,,,-598401000.0,446593000.0,,,201888000.0,10697193000.0,,110264419000.0,,22203665000.0,21251020000.0,,101511000.0,23062421000.0,439766000.0,,,4549830000.0,,,,588526000.0,,,28122000.0,737298000.0,8773857000.0,5018398000.0,,,5678795000.0,4093762000.0,872922000.0,872922000.0,94558000.0,,,0.48,,468236000.0,68657360000.0,,,1688694000.0,3042271000.0,,-650510000.0,13495453000.0,,,,,31811114000.0,-212789000.0,389867000.0,,,,,434530000.0,,,-78453305000.0,,583967000.0,,,7447061000.0,281494000.0,5499623000.0,,,,,-88708000.0,,,,,,1307452000.0,,20720171000.0,6421096000.0,,,,670016000.0,-699703000.0,-1707985000.0,3466367000.0,,,,,,,83105458000.0,104356478000.0,,,,,0.0,,1162057000.0,1758382000.0,,,0.48,,,,-615411000.0,,1957224000.0,,3774343000.0,,7107223000.0,63571416000.0,,,,6285004000.0,,,,,7447061000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,5571056000.0,,,,,3782538000.0,,,,,,,,24466000.0,1222716000.0,,,-2153332000.0,,,-1303490000.0,1688694000.0,,,,,2226618000.0,,-30000.0,,,32774955000.0,,,,245293000.0,,,,1718279000.0,,,,,-82358000.0,407772000.0,,,190160000.0,10885949000.0,,112307275000.0,,19473630000.0,18669238000.0,,139778000.0,23062421000.0,356346000.0,,,4300290000.0,,,,596162000.0,,,20714000.0,825290000.0,8791035000.0,5095718000.0,,,5790231000.0,4071952000.0,1222716000.0,1222716000.0,94000000.0,,,0.68,,415037000.0,69512082000.0,,,1688694000.0,3072654000.0,,-2328382000.0,13301325000.0,,,,,32417039000.0,-99871000.0,380610000.0,,,,,321733000.0,,,-79890236000.0,,819516000.0,,,5571056000.0,276115000.0,3368141000.0,,,,,25168000.0,,,,,,1544449000.0,,20334722000.0,6502039000.0,,,,853338000.0,-3606734000.0,-2048987000.0,3884061000.0,,,,,,,83617799000.0,102287037000.0,,,,,0.0,,-1876005000.0,1835074000.0,,,0.68,,,,-348496000.0,,1961974000.0,,3714048000.0,,7290613000.0,63571416000.0,,,,7447061000.0,,,,,5571056000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,4050338000.0,,723380000.0,,,3746326000.0,4050338000.0,372561000.0,2.56,4608790000.0,20272530000.0,14058946000.0,1688694000.0,133703000.0,1516900000.0,2982405000.0,,-2752545000.0,98902000.0,-159408000.0,-2364390000.0,1688693776.0,0.0,4273400000.0,,-81112972000.0,0.0,999419000.0,0.0,121577000.0,-32000.0,31921477000.0,2.56,,3698078000.0,141965000.0,6509588000.0,16410832000.0,-3304474000.0,1775700000.0,,,16731666000.0,-1274181000.0,-244703000.0,350637000.0,,31921477000.0,348765000.0,11033500000.0,,114335288000.0,,17862531000.0,16731666000.0,0.0,-9502000.0,23062421000.0,321397000.0,4608790000.0,4608790000.0,5093976000.0,,,8588466000.0,772601000.0,5105110000.0,-3668551000.0,33406000.0,723380000.0,8588466000.0,3363000000.0,0.0,12134154000.0,7670500000.0,5894800000.0,1516900000.0,1516900000.0,98902000.0,84651169000.0,321397000.0,0.898268,,372561000.0,69461358000.0,923339000.0,69461358000.0,1688693776.0,3306300000.0,5093976000.0,-934030000.0,14058946000.0,1121983000.0,7853734000.0,1688694000.0,101382835000.0,33222316000.0,53900000.0,348755000.0,,106393000.0,348755000.0,17862531000.0,81200000.0,,,-81112972000.0,,709325000.0,,-206649000.0,4050338000.0,157300000.0,2982405000.0,,63571416000.0,,,-104092000.0,,31804000.0,43351000.0,4050338000.0,20269483000.0,1598100000.0,22934302000.0,20269483000.0,6509588000.0,12641060000.0,33222316000.0,14653659000.0,723707000.0,-2386514000.0,-2815045000.0,3618341000.0,,,,709325000.0,,-1054772000.0,84651169000.0,101382835000.0,350637000.0,723707000.0,114335288000.0,83611000.0,0.0,,-1520718000.0,803296000.0,772601000.0,,0.898268,,1069152000.0,23062421000.0,-152091000.0,5730773000.0,1990926000.0,-8438222000.0,3698078000.0,6523470000.0,7447100000.0,63571416000.0,,,7447100000.0,5571056000.0,,,-8367660000.0,43206832000.0,4050338000.0,,-418419000.0,-4485495000.0,,,,4050338000.0,,-5257610000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,4354491000.0,,,,,3809437000.0,,,,,,,,370501000.0,1098019000.0,,,-2103222000.0,,,-367000.0,1688694000.0,,,,,956589000.0,,,,,31858246000.0,,,,152145000.0,,,,1795389000.0,,,,,-1370068000.0,380831000.0,301740000.0,,213440000.0,10788961000.0,,115446535000.0,,17713525000.0,17910377000.0,,-4660000.0,23062421000.0,364286000.0,,,4872120000.0,,,,788028000.0,,,-152911000.0,584900000.0,8770683000.0,5020930000.0,,,5768031000.0,3972642000.0,1098019000.0,1098019000.0,102167000.0,,,0.61,,515528000.0,70422898000.0,,,1688694000.0,2927926000.0,,-561056000.0,14144721000.0,,,,,33113946000.0,-78394000.0,510641000.0,,,,,525998000.0,,,-82332589000.0,,882322000.0,,,4354491000.0,187130000.0,2765898000.0,,,,,22804000.0,,,,,,1624017000.0,,19921266000.0,6557094000.0,,,,551987000.0,-538619000.0,-2099174000.0,2945994000.0,,,,,,,84370767000.0,102281144000.0,,,,,,,304153000.0,846820000.0,,,0.61,,,,-822628000.0,,1998290000.0,,3703029000.0,,7288396000.0,63571416000.0,,,,4050338000.0,,,,,4354491000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,4429805000.0,,,,,6816379000.0,,,,,,,,526087000.0,3166297000.0,,,-268162000.0,,,-282000.0,1688694000.0,,,,,3796626000.0,,,,,33559337000.0,,,,101398000.0,,,,3190535000.0,,,,,-5267968000.0,369117000.0,332593000.0,,249732000.0,10823398000.0,,117021893000.0,,19550241000.0,17659616000.0,,1358734000.0,,290574000.0,,,4647698000.0,,,,804004000.0,,,33639000.0,731900000.0,8619214000.0,5303716000.0,,,5519682000.0,2329147000.0,3166297000.0,3166297000.0,110465000.0,,,1.76,,522531000.0,71081698000.0,,,1688694000.0,3113785000.0,,-1630544000.0,14009096000.0,,,,,33473083000.0,1642214000.0,491358000.0,,,,,1495410000.0,,,-83548810000.0,,2030136000.0,,,4429805000.0,141812000.0,1481044000.0,,,,,9344000.0,,,,,,4661707000.0,,,5161990000.0,,,,479322000.0,-1621482000.0,-1627752000.0,1964958000.0,,,,,,,86981419000.0,104641035000.0,,,,,,,75314000.0,337206000.0,,,1.76,,,,-262319000.0,,2012860000.0,,3713656000.0,,8021236000.0,63571416000.0,,,,4354491000.0,,,,,4429805000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,3713754000.0,,,,,5592276000.0,,,,,,,,90813000.0,3177264000.0,,,-813783000.0,,,-2002575000.0,1688694000.0,,,,,4171028000.0,,0.0,,,32872826000.0,,,,123364000.0,,,,2705277000.0,,,,,-4005703000.0,344716000.0,82462000.0,,532523000.0,10764902000.0,,119004486000.0,,19713183000.0,17850019000.0,,1350900000.0,23062421000.0,337673000.0,,,4477213000.0,,,,818932000.0,,,42116000.0,769900000.0,8670107000.0,5102307000.0,,,5662595000.0,2957318000.0,3177264000.0,3177264000.0,107015000.0,,,1.76,,516081000.0,71461496000.0,,,1688694000.0,2895429000.0,,-332701000.0,13159643000.0,,,,,34135398000.0,845205000.0,459313000.0,,,,,216831000.0,,,-84869088000.0,,2149386000.0,,,3713754000.0,163415000.0,1451905000.0,,,,,-6631000.0,,,,,,3394095000.0,,19352066000.0,3818554000.0,,,,443535000.0,-2341907000.0,-2167098000.0,2439639000.0,,,,,,,86484303000.0,104334322000.0,,,,,,,-716051000.0,272541000.0,,,1.76,,,,-424284000.0,,2034766000.0,,3719052000.0,,8109680000.0,63571416000.0,,,,4429805000.0,,,,,3713754000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,3381328000.0,,782600000.0,,,4050400000.0,3381300000.0,525500000.0,5.287104,8928300000.0,13665800000.0,13793400000.0,1688693776.0,69416000.0,1486700000.0,1464200000.0,,-2491166000.0,178600000.0,95993000.0,-2133654000.0,1688693776.0,,3423969000.0,,-86341589000.0,,1098251000.0,0.0,1056817000.0,0.0,30954300000.0,5.287104,,5566900000.0,106801000.0,3778300000.0,20340700000.0,-10430919000.0,1723600000.0,,,18363000000.0,-1603002000.0,212820000.0,250500000.0,12009000.0,30954300000.0,102556000.0,11085500000.0,,120456916000.0,,17160900000.0,18363000000.0,,127088000.0,23062421000.0,302600000.0,8928300000.0,8928300000.0,4675300000.0,,,8304400000.0,929300000.0,4050338000.0,-4136878000.0,9029000.0,782600000.0,8304400000.0,3560200000.0,,12889400000.0,7525300000.0,5801700000.0,1486700000.0,1486700000.0,178600000.0,84198300000.0,302600000.0,0.880385,,525500000.0,71607000000.0,483708000.0,71607000000.0,1688693776.0,3233300000.0,4675300000.0,-368918000.0,13793400000.0,2349200000.0,8368623000.0,1688693776.0,102561300000.0,34115300000.0,43300000.0,462100000.0,,-68127000.0,462100000.0,17160900000.0,111000000.0,,,-86341589000.0,,1983000000.0,,0.0,3381300000.0,130000000.0,1464200000.0,,63571400000.0,,,70476000.0,12009000.0,10000.0,0.0,3381300000.0,19158564000.0,1597700000.0,29796900000.0,19158564000.0,3778300000.0,11941427000.0,34115300000.0,20156500000.0,384900000.0,-2432096000.0,-2623434000.0,4590836000.0,,,,1983000000.0,,-669010000.0,84198300000.0,102561300000.0,250500000.0,384900000.0,120456916000.0,2832062000.0,,,-332426000.0,1967402000.0,929300000.0,,0.880385,,510400000.0,23062421000.0,-93771000.0,11277500000.0,2322707000.0,-5676333000.0,5566900000.0,9456200000.0,7642800000.0,63571400000.0,,,7642800000.0,3713754000.0,,,-8517458000.0,43462700000.0,3381300000.0,,2599900000.0,-2893219000.0,,,,3381328000.0,,-6934104000.0,,,,,,,,,,,,,,
