,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyInvestmentsAndAdvances,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualPurchaseOfInvestment,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInventory,trailingPretaxIncome,trailingNetIncome,annualGoodwill,quarterlyTaxProvision,quarterlyOtherIncomeExpense,trailingCashDividendsPaid,annualChangeInInventory,quarterlyInventory,quarterlyNetPPE,annualStockBasedCompensation,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,annualChangeInWorkingCapital,annualOtherIntangibleAssets,annualNetPPE,annualDilutedAverageShares,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDepreciationAndAmortization,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingIncome,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualTotalRevenue,annualCapitalStock,trailingOtherIncomeExpense,annualBasicEPS,trailingGrossProfit,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,annualPretaxIncome,annualEndCashPosition,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyCurrentDebt,quarterlyDeferredIncomeTax,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyOperatingIncome,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,annualNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyEndCashPosition,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyRetainedEarnings,annualCommonStockIssuance,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingCashFlow,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,annualLongTermDebt,annualCurrentDebt,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestmentsAndAdvances,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingDilutedEPS,trailingInterestExpense,quarterlySellingGeneralAndAdministration,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1175299200,,,,,,,,-0.54,,,,,,-85707000.0,-85569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85707000.0,,,,,158716667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553554000.0,,553554000.0,,,,,,,,,-0.54,,,,,,,158716667.0,553554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,,,,,,,-0.54,,,,,,-85707000.0,-85569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85707000.0,,,,,158716667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553554000.0,,553554000.0,,,,,,,,,-0.54,,,,,,,158716667.0,553554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,,,,,,,-0.54,,,,,,-85707000.0,-85569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85707000.0,,,,,158716667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553554000.0,,553554000.0,,,,,,,,,-0.54,,,,,,,158716667.0,553554000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,,638918000.0,,4570910000.0,,,,,,,126717000.0,,4674837000.0,-85707000.0,-85569000.0,-746578000.0,100766000.0,,,,27458000.0,,,,,,,,27458000.0,9317961000.0,,,,473712000.0,,126717000.0,316969000.0,288634000.0,16770000.0,,9317961000.0,160000000.0,2214215000.0,774489000.0,,,30464000.0,,,16739000.0,2936000.0,,-2.14,7396023000.0,,2214215000.0,30464000.0,,-2.14,,,-18383000.0,,316969000.0,11714000.0,-16273000.0,-85707000.0,12934072000.0,256593000.0,,,,-255519000.0,13481000.0,,12503718000.0,,,16739000.0,16739000.0,,,13727000.0,,,,168886000.0,,9436013000.0,316969000.0,,,-1750388000.0,8363162000.0,2211279000.0,,,-18383000.0,168886000.0,,,,,16739000.0,,-342275000.0,553554000.0,9436013000.0,-1657725000.0,288634000.0,,-768421000.0,,,20930000.0,283390000.0,,,,,,,,430354000.0,,-1657725000.0,,275138000.0,-342826000.0,100766000.0,41918000.0,-118052000.0,,,,-1079118000.0,967092000.0,160000000.0,430354000.0,8363162000.0,774489000.0,,,-294709000.0,,,,,,,,,-118052000.0,638918000.0,,4570910000.0,-1079118000.0,12934072000.0,-342826000.0,125114000.0,86756000.0,,29754000.0,4674837000.0,316969000.0,,,557581000.0,125114000.0,12503718000.0,,,,7396023000.0,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,,,,-32790000.0,,,-4.58,,,,,4666611000.0,-732428000.0,-732428000.0,,104030000.0,85391000.0,98035000.0,-190151000.0,,,,,-4102000.0,1275000.0,,,28961000.0,9416055000.0,,,,,,118685000.0,458325000.0,293940000.0,,,,,,,-4279000.0,,4568000.0,,13481000.0,,,,,,1706952000.0,,,,,,-104760000.0,,,,,,-732484000.0,12268004000.0,,,,160000000.0,,,,11853130000.0,,,9202000.0,9202000.0,,,,69968000.0,,,,,,458325000.0,5474000.0,506815000.0,,8454013000.0,,,,,119209000.0,21144000.0,,,,,,,506815000.0,12308307000.0,-671746000.0,,,,-187705000.0,,,,,-4.58,,9202000.0,,,748239000.0,,160000000.0,-597681000.0,,,,,,,,,,,,,414874000.0,,871474000.0,1178561000.0,,,,-736530000.0,,,,,,,-2892252000.0,679300000.0,,3813991000.0,,,,135595000.0,,2364000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,,,,264776000.0,,,0.28,,,,,4720593000.0,45498000.0,45498000.0,,108247000.0,55884000.0,180737000.0,-240666000.0,,,,,30166000.0,201000.0,,,31679000.0,9621591000.0,,,,,,158886000.0,323952000.0,279984000.0,,,,,,,-3288000.0,,4560000.0,,9202000.0,,,,,,,,,,,,-184782000.0,,,,,,45498000.0,12526682000.0,,,,159976000.0,,,,12068010000.0,,,7788000.0,7788000.0,,,,70066000.0,,,,,,323952000.0,16486000.0,589369000.0,,8419220000.0,,,,,137303000.0,-57201000.0,,,,,,,589369000.0,9746006000.0,140417000.0,,,,-239909000.0,,,,,0.28,,5914000.0,,,2201000.0,,159932000.0,217981000.0,,,,,,,,,,,,,458672000.0,,741239000.0,448952000.0,,,,75664000.0,,,,,,,-124415000.0,693034000.0,,4107462000.0,,,,119276000.0,,289000.0,,,,,,,,,,,,7433465000.0,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,,,,-247726000.0,,,0.55,,,,,4669502000.0,88213000.0,88213000.0,,79557000.0,251638000.0,45097000.0,-301032000.0,,,,,57549000.0,-1177000.0,,,32949000.0,9871591000.0,,,,,,152752000.0,423021000.0,353951000.0,,,,,,,775000.0,,30374000.0,,5914000.0,,,,,,,,,,,,-49394000.0,,,,,,88158000.0,12780732000.0,,,,160000000.0,,,,12283508000.0,,,6689000.0,6689000.0,,,,72684000.0,,,,,,423021000.0,54782000.0,672193000.0,,8589601000.0,,,,-16314000.0,160518000.0,14505000.0,,,,,,,672193000.0,10000511000.0,212211000.0,,,,-295960000.0,,,,,0.55,,6689000.0,,,33124000.0,,159949000.0,280587000.0,-137000.0,,,,,,,,,-1709938000.0,,,497224000.0,,937490000.0,459982000.0,,,,145762000.0,,,,,,,-128920000.0,754717000.0,,4191131000.0,,,,153922000.0,,1484000.0,,,,,,,,,,,,7420053000.0,,,,,,,,,,,,,,,,,,,,,,,
1230681600,,705587000.0,,4130708000.0,14810000.0,,,,,,199431000.0,,4624063000.0,36238000.0,36238000.0,-1033667000.0,71044000.0,159256000.0,153690000.0,-301750000.0,28948000.0,,,,28215000.0,7461000.0,,,28948000.0,10123928000.0,,836000.0,,552169000.0,,199431000.0,654832000.0,300133000.0,-99530000.0,,10123928000.0,159967000.0,2336928000.0,1104760000.0,2853000.0,,30307000.0,,6689000.0,9542000.0,-193165000.0,,-3.52,7689026000.0,,2336928000.0,30307000.0,,-3.52,,-142494000.0,-82251000.0,,654832000.0,-160000.0,-3939000.0,36182000.0,13231818000.0,477559000.0,,,,-450594000.0,9542000.0,,12814143000.0,,,9542000.0,9542000.0,,,5058000.0,72437000.0,,,149795000.0,,13195084000.0,654832000.0,18901000.0,568551000.0,-229000.0,9101110000.0,2530093000.0,,,-82251000.0,149795000.0,-77978000.0,,,,9542000.0,,-562421000.0,568551000.0,13195084000.0,123194000.0,300133000.0,,-1033599000.0,-310093000.0,,-930000.0,285155000.0,,,,9542000.0,,,23849000.0,417675000.0,,235033000.0,-78000.0,118273000.0,-562646000.0,71044000.0,95643000.0,-3071156000.0,,,,-1705594000.0,245836000.0,159967000.0,417675000.0,9101110000.0,1104760000.0,445357000.0,-32063000.0,-481430000.0,,64453000.0,,,,,,,-3071156000.0,705587000.0,,4130708000.0,-1705594000.0,13231818000.0,-562421000.0,45550000.0,111827000.0,-4297000.0,13481000.0,4624063000.0,654832000.0,,-64055000.0,807413000.0,45550000.0,12814143000.0,,,,7689026000.0,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,,,2608000.0,,,-2.58,,,,,4683959000.0,-413079000.0,-413079000.0,,61103000.0,142499000.0,58756000.0,-201005000.0,,,,,10571000.0,-445159000.0,,,32811000.0,10237317000.0,,526000.0,,,0.0,209989000.0,185016000.0,161535000.0,,,,,,,-1026000.0,78852000.0,6157000.0,,9542000.0,,,,,,,,,,,,-58506000.0,,,,,,-413079000.0,12907244000.0,,,8329000.0,160011000.0,,,,12486656000.0,,,8516000.0,8516000.0,,,,74528000.0,,-26000.0,,,,707591000.0,31627000.0,550170000.0,,9242346000.0,,,,-81281000.0,115066000.0,-1978000.0,,-12493000.0,,,,,550170000.0,13367895000.0,114630000.0,,,,-202281000.0,,,,,-2.58,,8516000.0,,,-2320000.0,,160011000.0,-249128000.0,,,,,,,,,,-2150745000.0,,,420588000.0,,1169208000.0,435540000.0,-32072000.0,,,-402508000.0,8073138000.0,,,,,,-3130578000.0,753494000.0,1249839000.0,3664898000.0,,,,56557000.0,,-1250000.0,,,,-177246000.0,,,,,,,,1581066000.0,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,,,3576000.0,,,0.32,,,,,5006066000.0,51989000.0,51989000.0,,-8097040000.0,86209000.0,69111000.0,-211870000.0,,,,,34137000.0,2622000.0,,,32869000.0,10395692000.0,,242785000.0,,,0.0,225535000.0,187040000.0,116523000.0,,,,,,,496000.0,83377000.0,6303000.0,,8516000.0,,,,,,,,,,,,-125661000.0,,,,,,51989000.0,13190049000.0,,,-43188000.0,163301000.0,,,,2298652000.0,,,9012000.0,9012000.0,,,,73688000.0,,,,,,366108000.0,15569000.0,612740000.0,,9257286000.0,,,,-78357000.0,123116000.0,-61189000.0,,6721000.0,,,,,612740000.0,13554361000.0,157192000.0,,,,-154824000.0,,,,,0.32,,9012000.0,,,-59061000.0,,163229000.0,230434000.0,,,,,,,,,,-2130833000.0,,,495705000.0,,792787000.0,455548000.0,-31934000.0,,,86126000.0,8464499000.0,,,,,,-3158669000.0,791187000.0,1250067000.0,3932763000.0,,,,58348000.0,,57020000.0,,,,-190155000.0,,,,,,,,1611061000.0,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,,,7165000.0,,,0.52,,,,,5221735000.0,91636000.0,91636000.0,,2297107000.0,242843000.0,-74918000.0,-200186000.0,,,,,50165000.0,1519000.0,,,30835000.0,10532131000.0,,573000.0,,,0.0,247213000.0,469750000.0,165286000.0,,,,,,,-1181000.0,85127000.0,6303000.0,,9012000.0,,,,,,,,,,,,42657000.0,,,,,,91636000.0,13345709000.0,,,-17939000.0,174691000.0,,,,12829238000.0,,,7831000.0,7831000.0,,,,74124000.0,,,,,,130881000.0,57177000.0,679956000.0,,9353900000.0,,,,-76344000.0,119271000.0,22246000.0,,-3351000.0,,,,,679956000.0,13762567000.0,214406000.0,,,,-169106000.0,,,,,0.52,,7831000.0,,,-38488000.0,,174595000.0,289260000.0,-134000.0,,,,,,,,,-2075920000.0,,,516471000.0,,600631000.0,465550000.0,-36658000.0,,,141801000.0,8753269000.0,,,,,,-3230436000.0,844609000.0,1250067000.0,3991809000.0,,,,508640000.0,,31730000.0,,,,-73073000.0,,,,,,,,3531534000.0,,,,,,,,,,,,,,,,,,,,,,,
1262217600,1237000.0,884267000.0,,4005416000.0,7862000.0,,,,-18144000.0,,224503000.0,335159000.0,5312126000.0,36371000.0,36371000.0,-703611000.0,73730000.0,124605000.0,67220000.0,-202104000.0,29521000.0,,,1250381000.0,26545000.0,2289000.0,,,29521000.0,10677393000.0,,506000.0,,596156000.0,0.0,224503000.0,189538000.0,105680000.0,-187587000.0,,10677393000.0,168164000.0,2440703000.0,607392000.0,14425000.0,87803000.0,6303000.0,,7831000.0,22256000.0,623609000.0,,-1.39,1654114000.0,,2440703000.0,6303000.0,,-1.39,,-77499000.0,-64677000.0,-550809000.0,189538000.0,128461000.0,12714000.0,36371000.0,13452651000.0,120169000.0,,34047000.0,,-111665000.0,22256000.0,,12953524000.0,,,22256000.0,22256000.0,,,-438729000.0,76754000.0,,,138609000.0,,13962716000.0,173565000.0,36448000.0,597837000.0,-218000.0,9447235000.0,1817094000.0,,,-64677000.0,138609000.0,-146666000.0,,9175000.0,,22256000.0,,-233083000.0,597837000.0,13962716000.0,137381000.0,105680000.0,,-815165000.0,-177400000.0,,21211000.0,296545000.0,-18751000.0,,,22256000.0,,,86010000.0,499127000.0,,227473000.0,-78000.0,520039000.0,-233083000.0,73730000.0,140821000.0,-3285323000.0,8839843000.0,52000.0,,-2076287000.0,244390000.0,168164000.0,499127000.0,9447235000.0,607392000.0,460456000.0,-36667000.0,-219009000.0,-17494000.0,62916000.0,8839843000.0,,0.0,,,,-3285323000.0,884267000.0,1250381000.0,4005416000.0,-2076287000.0,13452651000.0,-233083000.0,52680000.0,121418000.0,40961000.0,9542000.0,5312126000.0,173565000.0,-110335000.0,-137331000.0,-13859000.0,52680000.0,12953524000.0,,,,1654114000.0,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,,,-3170000.0,,,0.18,,,,,5280902000.0,30808000.0,30808000.0,,2300917000.0,175990000.0,-47831000.0,-148592000.0,,,,,19477000.0,2935000.0,,,30089000.0,10742417000.0,,801000.0,,,0.0,209943000.0,466169000.0,103935000.0,,,,,,,-9623000.0,86908000.0,6294000.0,,22256000.0,,,,,,,,,,,,27398000.0,,,,,,30808000.0,13540562000.0,,,,174797000.0,,,,13043334000.0,,,12633000.0,12633000.0,87000.0,,,81020000.0,,,,,,194920000.0,46522000.0,588053000.0,,9537071000.0,,,,-63203000.0,116843000.0,-3150000.0,,-18268000.0,,,,,588053000.0,14089820000.0,126065000.0,,,,-137782000.0,,,,,0.18,,12633000.0,,,-6971000.0,,174721000.0,202297000.0,-10000.0,,,,,,,,,-2082263000.0,,,497228000.0,,661089000.0,461988000.0,-36679000.0,,-528000.0,50285000.0,8875982000.0,,,,,,-3347403000.0,956961000.0,1250417000.0,4003491000.0,,,,484595000.0,,11251000.0,,,,-63466000.0,,,,,,,,3595080000.0,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,3905000.0,,3799000.0,,,0.42,,,,,5305167000.0,72751000.0,72751000.0,,52714000.0,121519000.0,79902000.0,-178687000.0,,,,,48821000.0,4323000.0,,,29908000.0,10872323000.0,,-801000.0,,,0.0,171905000.0,181136000.0,59997000.0,,,,,,,7977000.0,65817000.0,6294000.0,,12633000.0,,,,,,,,,,,,-57168000.0,,,,,,72751000.0,13773516000.0,,,,174850000.0,,,,13183403000.0,,,20610000.0,20610000.0,12000.0,,,81348000.0,,,,,,309825000.0,43274000.0,671223000.0,,9729650000.0,,,,-62546000.0,147573000.0,-97916000.0,,16374000.0,,,,,671223000.0,14291401000.0,195983000.0,,,,-193444000.0,,,,,0.42,,20610000.0,,,-5844000.0,,174774000.0,279413000.0,-6000.0,,,,,,,,,-2046326000.0,,,590113000.0,,753437000.0,475240000.0,-36689000.0,,-1044000.0,121572000.0,8976213000.0,,,,,,-3419078000.0,1000776000.0,1250692000.0,4043866000.0,,,,57208000.0,,-13725000.0,,,,17671000.0,,,,,,,,1664950000.0,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,26330000.0,,3080000.0,,,0.71,,,,,5371548000.0,124114000.0,124114000.0,,54353000.0,289518000.0,-111901000.0,-194811000.0,,,,,78609000.0,3626000.0,,,31345000.0,11013347000.0,,0.0,,,0.0,201354000.0,189090000.0,103119000.0,,,,,,,2891000.0,79431000.0,6296000.0,,20610000.0,,,,,,,,,,,,94707000.0,,,,,,124114000.0,13983675000.0,,,,175062000.0,,,,13356276000.0,,,23501000.0,23501000.0,51000.0,,,74858000.0,,,,,,225825000.0,85294000.0,786946000.0,,9847922000.0,,,,-61086000.0,166388000.0,-38489000.0,,-4654000.0,,,,,786946000.0,14496860000.0,273955000.0,,,,-174726000.0,,,,,0.71,,23501000.0,,,6421000.0,,174859000.0,357012000.0,-134000.0,,,,,,,,,-1960806000.0,,,627399000.0,,741424000.0,512991000.0,-38457000.0,,-98000.0,202723000.0,9106498000.0,,,,,,-3483513000.0,1081708000.0,1250692000.0,4135753000.0,,,,53415000.0,,20132000.0,,,,-167308000.0,,,,,,,,1673054000.0,,,,,,,,,,,,,,,,,,,,,,,
1293753600,63991000.0,1124078000.0,,4132272000.0,3425000.0,,,,-1642000.0,,152878000.0,354650000.0,5433542000.0,40154000.0,40154000.0,-746743000.0,77150000.0,187906000.0,42496000.0,-287241000.0,28867000.0,,,1250692000.0,34702000.0,5504000.0,,,28867000.0,11201617000.0,10334000.0,0.0,,774933000.0,0.0,152878000.0,193223000.0,60874000.0,-91506000.0,,11201617000.0,175124000.0,2710677000.0,774506000.0,-10389000.0,122494000.0,6297000.0,,23501000.0,13112000.0,748091000.0,,1.53,3739453000.0,,2710677000.0,6297000.0,,1.53,,-99335000.0,-71446000.0,-272700000.0,500047000.0,-746743000.0,-9144000.0,40154000.0,14079773000.0,-37334000.0,,,,449436000.0,13112000.0,,13545466000.0,,,13112000.0,13112000.0,63841000.0,,16388000.0,82736000.0,,,199240000.0,,14604083000.0,274459000.0,-17488000.0,664384000.0,-228000.0,9947501000.0,1962586000.0,,,-71446000.0,199240000.0,48049000.0,,13035000.0,,13112000.0,,267827000.0,664384000.0,14604083000.0,152088000.0,60874000.0,,-809331000.0,-240791000.0,,-37334000.0,315043000.0,,,,13112000.0,,,-5426000.0,534307000.0,,280086000.0,-78000.0,1119129000.0,267827000.0,2343849000.0,157602000.0,-3402466000.0,9172995000.0,6487000.0,,-1959235000.0,0.0,174833000.0,534307000.0,9947501000.0,774506000.0,512296000.0,-38476000.0,774933000.0,28000.0,74856000.0,9172995000.0,,0.0,,,,-3402466000.0,1124078000.0,1250692000.0,4132272000.0,-1959235000.0,14079773000.0,267827000.0,21467000.0,181609000.0,-61114000.0,22256000.0,5433542000.0,274459000.0,-59597000.0,-150301000.0,-11820000.0,521195000.0,13545466000.0,,,,1673495000.0,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,,,4559000.0,,,0.27,,,,,5385592000.0,47332000.0,41464000.0,,71546000.0,161526000.0,5078000.0,-185008000.0,,,,,28649000.0,1454000.0,,,30606000.0,10555698000.0,,6694000.0,,,0.0,138317000.0,497590000.0,103622000.0,,,,,,,416000.0,88019000.0,6300000.0,,13112000.0,,,,,,,,,,,,-23482000.0,,,,,,47332000.0,14128807000.0,,,,176048000.0,,,,12823268000.0,,,13528000.0,13528000.0,20107000.0,,,79158000.0,,,,,,335652000.0,40657000.0,610936000.0,,9978153000.0,,,,-69958000.0,132725000.0,-18833000.0,,-26244000.0,,,,,610936000.0,13938330000.0,145141000.0,,,,-166188000.0,,,,,0.27,,13528000.0,,,-14980000.0,,175259000.0,237290000.0,0.0,,,,,,,,,-1950571000.0,,,1305539000.0,,1134880000.0,465795000.0,-38525000.0,,-1445000.0,70113000.0,8843273000.0,,,,,,-3382632000.0,1167020000.0,1204227000.0,4150654000.0,,,,61906000.0,,0.0,,,,-62637000.0,,,,,,,,1383357000.0,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,,,6481000.0,,,0.48,,,,,5362604000.0,84566000.0,74653000.0,,68618000.0,100870000.0,108305000.0,-230822000.0,,,,,51160000.0,3129000.0,,,31414000.0,10599942000.0,,2158000.0,,,0.0,165686000.0,603612000.0,59156000.0,,,,,,,-62000.0,86584000.0,6301000.0,,13528000.0,,,,,,,,,,,,-129952000.0,,,,,,84566000.0,14347216000.0,,,,176419000.0,,,,12854002000.0,,,13466000.0,13466000.0,18410000.0,,,81167000.0,,,,,,458379000.0,28669000.0,674248000.0,,10184749000.0,,,,-68696000.0,159024000.0,-133044000.0,,11516000.0,,,,,674248000.0,14000230000.0,201188000.0,,,,-209237000.0,,,,,0.48,,13466000.0,,,10407000.0,,175469000.0,294634000.0,-6000.0,,,,,,,,,-1945185000.0,,,1493214000.0,,1327646000.0,473060000.0,-38580000.0,,-3324000.0,125813000.0,8857103000.0,,,,,,-3400288000.0,1194052000.0,1195510000.0,4162467000.0,,,,74940000.0,,0.0,,,,-1571000.0,,,,,,,,1376968000.0,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,,,4573000.0,,,0.78,,,,,5361531000.0,137422000.0,128405000.0,,78407000.0,313648000.0,-80917000.0,-245025000.0,,,,,78354000.0,5679000.0,,,30491000.0,10787844000.0,,1511000.0,,,0.0,166809000.0,620365000.0,103184000.0,,,,,,,2155000.0,88424000.0,6302000.0,,13466000.0,,,,,,,,,,,,68623000.0,,,,,,137422000.0,14538733000.0,,,,176593000.0,,,,13059272000.0,,,15621000.0,15621000.0,15674000.0,,,81203000.0,,,,,,417947000.0,75328000.0,766450000.0,,10275543000.0,,,,-68555000.0,190556000.0,-11742000.0,,343000.0,,,,,766450000.0,10949799000.0,279682000.0,,,,-230576000.0,,,,,0.78,,15621000.0,,,2815000.0,,175547000.0,376386000.0,-134000.0,,,,,,,,,-1848338000.0,,,1479461000.0,,1380014000.0,486768000.0,-40358000.0,,-1612000.0,206759000.0,8895529000.0,,,,,,-161955000.0,1265367000.0,1195510000.0,4263190000.0,,,,71151000.0,,0.0,,,,-4481000.0,,,,,,,,1383517000.0,,,,,,,,,,,,,,,,,,,,,,,
