,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualBasicEPS,annualCapitalStock,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualNetPPE,annualDilutedAverageShares,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,quarterlyBasicEPS,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualDilutedEPS,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalRevenue,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualFreeCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1199059200,124700000.0,,,116900000.0,114300000.0,137600000.0,28000000.0,,,114300000.0,,,,,,,,294600000.0,,,,191900000.0,,,908200000.0,,12300000.0,63300000.0,808400000.0,,,1544400000.0,,,,,613100000.0,39100000.0,832500000.0,,,,4200000.0,,,,,,,-20500000.0,,371600000.0,,,,,434900000.0,,,42300000.0,,,135400000.0,,,0.84,,,343600000.0,,,,,,160600000.0,,,13800000.0,,-300000.0,,,,,2009900000.0,4551200000.0,,114300000.0,182700000.0,396700000.0,2591200000.0,,-8900000.0,89100000.0,,,,,-50000000.0,,1217100000.0,,,5400000.0,0.0,374300000.0,-500000.0,,,,-30200000.0,,,,55000000.0,,,,135700000.0,,,,221500000.0,0.0,,2208900000.0,,,,,,,,-41800000.0,,371600000.0,,1300000.0,409500000.0,230300000.0,,,,,,1960000000.0,,230300000.0,1021400000.0,,,,988500000.0,,,,,171200000.0,,467400000.0,,1566900000.0,57300000.0,0.83,1317700000.0,,-35600000.0,,179200000.0,-55100000.0,,,,-749700000.0,,,,,,,,,,,,,,,,,,,,,,,
1206921600,164400000.0,,,105800000.0,108000000.0,136200000.0,-79700000.0,,,108000000.0,,,,,,,,332400000.0,,,,241600000.0,,,933900000.0,,3000000.0,34500000.0,848900000.0,,,1539300000.0,,,,,649300000.0,35600000.0,833500000.0,,,,2800000.0,,,,,,,-20200000.0,,291900000.0,,,,,326400000.0,,,41600000.0,,,133700000.0,,,0.8,,,371600000.0,,,,,,60300000.0,,,13900000.0,,-4100000.0,,,,,2005100000.0,4525300000.0,,108000000.0,114800000.0,380800000.0,2516200000.0,,8900000.0,123600000.0,,,,,-108800000.0,,1243300000.0,,,14700000.0,64800000.0,395900000.0,-4200000.0,,,,7800000.0,,,,30000000.0,,,,134600000.0,,,,200900000.0,0.0,,2182400000.0,,,,,,,,-30200000.0,,291900000.0,,-36200000.0,395700000.0,236400000.0,,,,,11900000.0,2009100000.0,,236400000.0,1030200000.0,,,,974900000.0,,,,,150100000.0,,481300000.0,,1578600000.0,38900000.0,0.78,1329600000.0,,-40800000.0,,159300000.0,-216500000.0,,,,-762000000.0,,,,,,,,,,,,,,,,,,,,,,,
1214784000,197100000.0,,-9300000.0,97700000.0,121700000.0,,78100000.0,-134600000.0,133900000.0,121700000.0,29800000.0,,,4558600000.0,,,2274000000.0,350900000.0,831800000.0,39600000.0,172200000.0,239100000.0,,,990000000.0,995000000.0,13700000.0,22400000.0,859000000.0,1660800000.0,,1547300000.0,40300000.0,1547300000.0,40800000.0,,610400000.0,29800000.0,831800000.0,3.32,133600000.0,,2700000.0,859000000.0,,390800000.0,,959300000.0,,-20200000.0,,370000000.0,482200000.0,136500000.0,,550300000.0,392400000.0,22400000.0,392400000.0,46400000.0,367000000.0,-413400000.0,133600000.0,370000000.0,847700000.0,,,11400000.0,291900000.0,675500000.0,,370000000.0,0.0,,14200000.0,1257500000.0,3.26,12900000.0,,-900000.0,,,,,1954300000.0,4558600000.0,638500000.0,121700000.0,115400000.0,367000000.0,2511900000.0,26000000.0,0.0,159800000.0,97700000.0,,,-146200000.0,-25000000.0,953800000.0,1257500000.0,-775300000.0,-4700000.0,7800000.0,67700000.0,390800000.0,-7000000.0,,,,46600000.0,115400000.0,2046700000.0,,26000000.0,,-233800000.0,,,,,1700000.0,219400000.0,0.0,239100000.0,2274000000.0,0.0,444200000.0,350900000.0,,,,,-37000000.0,55700000.0,370000000.0,,39000000.0,443200000.0,270200000.0,5311000000.0,,,2511900000.0,8400000.0,2046700000.0,1629300000.0,270200000.0,995000000.0,,201500000.0,1954300000.0,959300000.0,610400000.0,,,-78400000.0,164600000.0,,482200000.0,67700000.0,1660800000.0,52500000.0,,1433200000.0,444200000.0,-37300000.0,-51300000.0,173000000.0,-79300000.0,,,444200000.0,-775300000.0,14200000.0,404100000.0,368300000.0,953800000.0,,-81500000.0,,3681700000.0,,,,,,,,,,,,,,,
1222732800,37500000.0,,,96500000.0,118700000.0,134400000.0,-27800000.0,,,118700000.0,,,,,,,,365600000.0,,,,263400000.0,,,928400000.0,,5300000.0,6300000.0,981500000.0,,,1538200000.0,,,,,677200000.0,27200000.0,827900000.0,,,,-8100000.0,,,,,,,-26900000.0,,342200000.0,,,,,348500000.0,,,42500000.0,,,132400000.0,,,0.89,,,370000000.0,,,,,,88900000.0,,,13100000.0,,-1200000.0,,,,,2079300000.0,4683500000.0,,118700000.0,109300000.0,351800000.0,2482200000.0,,0.0,5800000.0,,,,,-81600000.0,,1255000000.0,,,1800000.0,73100000.0,409800000.0,-3100000.0,,,,-133300000.0,,,,2100000.0,,,,133100000.0,,,,241500000.0,0.0,,2273500000.0,,,,,,,,-31100000.0,,342200000.0,,-66800000.0,439300000.0,240300000.0,,,,,16600000.0,2201300000.0,,240300000.0,1127700000.0,,,,951600000.0,,,,,179500000.0,,482900000.0,,1694700000.0,61400000.0,0.88,1367700000.0,,-31700000.0,,199000000.0,-33900000.0,,,,-772100000.0,,,,,,,,,,,,,,,,,,,,,,,
1230681600,151800000.0,,,86600000.0,-38600000.0,132500000.0,10500000.0,,,-38600000.0,,,,,,,,325000000.0,,,,263500000.0,,,1061200000.0,,2000000.0,5200000.0,914300000.0,,,1214900000.0,,,,,701100000.0,29600000.0,827700000.0,,,,-301700000.0,,,,,,,-27000000.0,,352700000.0,,,,,357900000.0,,,43200000.0,,,132600000.0,,,-0.29,,,342200000.0,,,,,,19100000.0,,,14500000.0,,0.0,,,,,1937800000.0,4269900000.0,,-38600000.0,106100000.0,309200000.0,2112200000.0,,0.0,116800000.0,,,,,-500000.0,,1260500000.0,,,900000.0,64300000.0,386300000.0,1100000.0,,,,-29800000.0,,,,-77300000.0,,,,132500000.0,,,,268800000.0,0.0,,2139300000.0,,,,,,,,-34100000.0,,352700000.0,,-23900000.0,462200000.0,236600000.0,,,,,310400000.0,2157700000.0,,236600000.0,993900000.0,,,,943900000.0,,,,,-89400000.0,,482000000.0,,1629300000.0,87000000.0,-0.29,1523400000.0,,-35000000.0,,225600000.0,-95500000.0,,,,-778500000.0,,,,,,,,,,,,,,,,,,,,,,,
1238457600,215200000.0,,,304000000.0,114200000.0,132800000.0,99300000.0,,,97500000.0,,,,,,,,177900000.0,,,,276800000.0,,,952300000.0,,,4000000.0,780700000.0,,,1210000000.0,,,,,660700000.0,24200000.0,827500000.0,,,,6600000.0,,,,,,,-26200000.0,,452000000.0,,,,,456000000.0,,,41800000.0,,,131400000.0,,,0.87,,,352700000.0,,,,,,19200000.0,,,13400000.0,,0.0,,,,,2152700000.0,4332000000.0,,114200000.0,162600000.0,304800000.0,2144500000.0,,7600000.0,185000000.0,,12900000.0,,,-50100000.0,,1237400000.0,,,1000000.0,184500000.0,339700000.0,-5600000.0,,,,39300000.0,,,,,,,,132000000.0,,,,218500000.0,-27600000.0,,2179300000.0,,,,,,,,-38300000.0,,452000000.0,,42700000.0,409400000.0,240100000.0,,170500000.0,,,-293900000.0,2187500000.0,,240100000.0,997000000.0,,,,1155700000.0,,,,,163300000.0,,467100000.0,,1679200000.0,65800000.0,0.86,1361700000.0,,-30200000.0,,169300000.0,-77300000.0,,,,-770300000.0,,,,,,,,,,,,,,,,,,,,,,,
1246320000,262300000.0,,-1200000.0,309000000.0,-156400000.0,,-170800000.0,-864600000.0,132300000.0,273200000.0,0.0,,,4465100000.0,,,1869100000.0,224900000.0,1177300000.0,76900000.0,177700000.0,288700000.0,,,478300000.0,1109700000.0,,3300000.0,630400000.0,1322800000.0,,1507100000.0,3700000.0,1507100000.0,0.0,41900000.0,607200000.0,0.0,1177300000.0,0.29,131400000.0,,44600000.0,770800000.0,,368000000.0,,1486300000.0,,-26500000.0,,281200000.0,543200000.0,133200000.0,,666800000.0,284500000.0,3300000.0,284500000.0,50200000.0,335600000.0,117100000.0,131400000.0,281200000.0,715800000.0,,,-258600000.0,452000000.0,793500000.0,,281200000.0,0.0,,106400000.0,1244600000.0,0.28,11800000.0,,0.0,,,,0.0,2596000000.0,4465100000.0,485300000.0,-156400000.0,134500000.0,335600000.0,2605700000.0,,-100000000.0,237400000.0,309000000.0,0.0,,-121800000.0,-100000.0,791300000.0,1244600000.0,-701400000.0,-47200000.0,0.0,58700000.0,368000000.0,-39600000.0,,,,101800000.0,134500000.0,1859400000.0,,,,-132300000.0,,,14400000.0,,-88800000.0,293900000.0,0.0,513600000.0,1869100000.0,-100000000.0,37900000.0,121700000.0,,,,,-761100000.0,52800000.0,281200000.0,-81400000.0,-20300000.0,273900000.0,74300000.0,5005000000.0,121700000.0,,2605700000.0,-18800000.0,1859400000.0,1584800000.0,74300000.0,1109700000.0,,172900000.0,2596000000.0,1486300000.0,607200000.0,-900000.0,-736200000.0,-22000000.0,231900000.0,,543200000.0,58700000.0,1322800000.0,-41300000.0,,752200000.0,312400000.0,-24900000.0,-68300000.0,199600000.0,323800000.0,,,37900000.0,-701400000.0,106400000.0,545000000.0,370000000.0,791300000.0,121700000.0,-106600000.0,,3420200000.0,,-745300000.0,,,,,,,,,,,,,
1254268800,134500000.0,,,310600000.0,104500000.0,131900000.0,-50100000.0,,,104500000.0,,,,,,,,160600000.0,,,,463200000.0,,,812100000.0,,,,742700000.0,,,1522200000.0,,,,,633500000.0,,1177100000.0,,,,-200000.0,,,,,,,-29000000.0,,231100000.0,,,,,231100000.0,,,42100000.0,,,130200000.0,,,0.79,,,281200000.0,,,,,,25800000.0,,,18200000.0,,0.0,,,,,2470200000.0,4391000000.0,,104500000.0,140800000.0,319900000.0,2593200000.0,,0.0,113900000.0,,32200000.0,,,-55300000.0,,1262400000.0,,,0.0,65700000.0,305500000.0,6400000.0,,,,-27400000.0,,,,-31000000.0,,,,131800000.0,11100000.0,,,221100000.0,1000000.0,,1920800000.0,,,,,,,,-19600000.0,,231100000.0,,-29800000.0,390900000.0,212100000.0,,155800000.0,,,-2200000.0,1797800000.0,,212100000.0,982500000.0,,,,1487700000.0,,-81100000.0,,,160800000.0,,532200000.0,,1362300000.0,56300000.0,0.79,1203000000.0,,-20600000.0,,178800000.0,-165300000.0,,,,-730200000.0,,,,,,,,,,,,,,,,,,,,,,,
1262217600,186900000.0,,,328600000.0,139500000.0,131300000.0,79100000.0,,,139500000.0,,,,,,,,195500000.0,,,,485100000.0,,,778600000.0,,,,679500000.0,,,1576800000.0,,,,,672200000.0,,1176900000.0,,,,-300000.0,,,,,,,-28800000.0,,310200000.0,,,,,310200000.0,,,38700000.0,,,129300000.0,,,1.07,,,231100000.0,,,,,,45700000.0,,,18200000.0,,0.0,,,,,2516200000.0,4529700000.0,,139500000.0,148700000.0,315400000.0,2655100000.0,,0.0,165100000.0,,,,,-50200000.0,,1255800000.0,,,0.0,66100000.0,284400000.0,-5300000.0,,,,4500000.0,,,,-14700000.0,,,,130900000.0,10100000.0,,,223400000.0,-34700000.0,,2013500000.0,,,,,,,,-56500000.0,,310200000.0,,-42200000.0,439100000.0,215700000.0,,195500000.0,,,-600000.0,1874600000.0,,215700000.0,1010700000.0,,,,1505500000.0,,19700000.0,,,205200000.0,,521500000.0,,1436600000.0,65700000.0,1.06,1217700000.0,,-21800000.0,,223400000.0,-53400000.0,,,,-734300000.0,,,,,,,,,,,,,,,,,,,,,,,
1269993600,313900000.0,,,321000000.0,166200000.0,130700000.0,95500000.0,,,166200000.0,,,,,,,,191600000.0,,,,494200000.0,,,820000000.0,,,,656600000.0,,,1576800000.0,,,,,647200000.0,,1176700000.0,,,,-500000.0,,,,,,,-28600000.0,,405700000.0,,,,,405700000.0,,,40200000.0,,,128300000.0,,,1.27,,,310200000.0,,,,,,800000.0,,,18100000.0,,0.0,,,,,2510800000.0,4627700000.0,,166200000.0,154600000.0,306400000.0,2715800000.0,,0.0,220100000.0,,16000000.0,,,-50200000.0,,1327200000.0,,,0.0,58100000.0,341500000.0,-1700000.0,,,,93900000.0,,,,-12000000.0,,,,130400000.0,7600000.0,,,264400000.0,0.0,,2116900000.0,,,,,,,,-100300000.0,,405700000.0,,25100000.0,509500000.0,245000000.0,,160600000.0,,,7700000.0,1911900000.0,,,1013100000.0,,,,1497700000.0,,-45200000.0,-6500000.0,,246300000.0,,584300000.0,,1537300000.0,80100000.0,1.27,1329500000.0,,-93800000.0,,264500000.0,-117900000.0,,,,-742900000.0,,,,,,,,,,,,,,,,,,,,,,,
1277856000,167400000.0,,0.0,192700000.0,151400000.0,,49500000.0,-250100000.0,129000000.0,151400000.0,,,,4734700000.0,,,2190100000.0,0.0,1176600000.0,18500000.0,165700000.0,507200000.0,,,923700000.0,1042900000.0,,,613000000.0,1621400000.0,,1576200000.0,0.0,1576200000.0,,35300000.0,615300000.0,,1176600000.0,4.31,127500000.0,,-900000.0,736000000.0,,329400000.0,,1501700000.0,,-28600000.0,,455200000.0,609700000.0,130000000.0,,802700000.0,455200000.0,,455200000.0,44700000.0,297800000.0,-380900000.0,127500000.0,455200000.0,1078100000.0,,,-1900000.0,405700000.0,912800000.0,,455200000.0,0.0,,30700000.0,1355600000.0,4.28,17600000.0,,0.0,,,,,2544600000.0,4734700000.0,840300000.0,151400000.0,147600000.0,297800000.0,2739000000.0,-20400000.0,0.0,105600000.0,325100000.0,,,-198000000.0,-52300000.0,958900000.0,1355600000.0,-745900000.0,-6500000.0,0.0,43900000.0,329400000.0,-5900000.0,,,,-24400000.0,147600000.0,1995700000.0,,-20400000.0,40000000.0,-208000000.0,,,6500000.0,,174000000.0,290300000.0,0.0,507200000.0,2189600000.0,0.0,561600000.0,0.0,,,,,-73700000.0,72100000.0,455200000.0,-76800000.0,33000000.0,532200000.0,286100000.0,5206100000.0,175600000.0,,2739000000.0,6500000.0,1995700000.0,1871700000.0,,1042900000.0,,278700000.0,2544600000.0,1501700000.0,615300000.0,29800000.0,-11900000.0,28100000.0,228000000.0,,609700000.0,37500000.0,1621400000.0,76600000.0,,1455900000.0,561600000.0,-61800000.0,-13900000.0,246100000.0,-44300000.0,,,561600000.0,-745900000.0,30700000.0,604700000.0,281200000.0,958900000.0,175600000.0,-115000000.0,,3334400000.0,,-52100000.0,,,,,,,,,,,,,
1285804800,294900000.0,,,317700000.0,163900000.0,127700000.0,-113800000.0,,,163900000.0,,,,,,,,190400000.0,,,,298100000.0,,,881100000.0,,,,705600000.0,,,1936200000.0,,,,,670800000.0,,1176400000.0,,,,-400000.0,,,,,,,-32200000.0,,341400000.0,,,,,341400000.0,,,46800000.0,,,126600000.0,,,1.28,,,455200000.0,,,,,,275700000.0,,,17800000.0,68200000.0,-10000000.0,,,,,2912400000.0,5206700000.0,,163900000.0,187900000.0,412900000.0,3273400000.0,,0.0,253500000.0,,73600000.0,,,-55500000.0,,1424800000.0,,,,63300000.0,390700000.0,1300000.0,,,,80400000.0,,,,-10900000.0,,,,126800000.0,16000000.0,,,316100000.0,-10000000.0,,2294300000.0,,,,,,,,-569400000.0,,341400000.0,,-20300000.0,524300000.0,255200000.0,,189800000.0,,,-13500000.0,1933300000.0,,,1418300000.0,,,,1494100000.0,,0.0,-518000000.0,,251500000.0,,672200000.0,,1715100000.0,87600000.0,1.27,1405400000.0,,-41400000.0,,269100000.0,159000000.0,,,,-752600000.0,,,,,,,,,,,,,,,,,,,,,,,
1293753600,94400000.0,,,206700000.0,151100000.0,126800000.0,399400000.0,,,151100000.0,,,,,,,,207000000.0,,,,278000000.0,,,940500000.0,,,,711600000.0,,,1935300000.0,,,,,651900000.0,,2002900000.0,,,,-900000.0,,,,,,,-31800000.0,,740800000.0,,,,,740800000.0,,,49400000.0,,,125800000.0,,,1.19,,,341400000.0,,,,,,30700000.0,,,20400000.0,-6100000.0,0.0,,,,,3278900000.0,5667400000.0,,151100000.0,198400000.0,396300000.0,3297000000.0,,0.0,27600000.0,,0.0,,,-50200000.0,,1488900000.0,,,,64900000.0,362700000.0,8500000.0,126600000.0,,,-125500000.0,,,,-3100000.0,,,,125900000.0,10100000.0,,,291700000.0,0.0,,2388500000.0,,,,,,,,-66800000.0,,740800000.0,,18800000.0,498000000.0,255200000.0,,190900000.0,,,800000.0,2370400000.0,,255200000.0,1069300000.0,,,,2209600000.0,,-300000.0,0.0,,221900000.0,,706900000.0,,1795900000.0,70800000.0,1.18,1438500000.0,,-66800000.0,,242800000.0,370500000.0,,,,-782000000.0,,,,,,,,,,,,,,,,,,,,,,,
1301529600,167500000.0,,,212600000.0,139500000.0,126000000.0,144300000.0,,,139200000.0,,,,,,,,0.0,,,,517400000.0,,,896300000.0,,,,796900000.0,,,1963400000.0,,,,,693900000.0,,1886800000.0,,,,-300000.0,,,,,,,-31700000.0,,885100000.0,,,,,885100000.0,,,52300000.0,,,125000000.0,,,1.1,,,740800000.0,,,,,,186600000.0,,,26000000.0,,0.0,,,,,3533200000.0,6029300000.0,,139500000.0,214600000.0,416000000.0,3396300000.0,,0.0,79500000.0,,0.0,,,-50300000.0,,1574100000.0,,,,70700000.0,382600000.0,7700000.0,,,,-28500000.0,,,,17600000.0,,,,125000000.0,10400000.0,,,284700000.0,0.0,,2496100000.0,,,,,,,,-118400000.0,,885100000.0,,-43100000.0,517000000.0,285600000.0,,223500000.0,,,440600000.0,2633000000.0,,285600000.0,1310100000.0,,,,2223100000.0,,-300000.0,-30400000.0,,206400000.0,,758800000.0,,1864800000.0,67200000.0,1.09,1413300000.0,,-88000000.0,,231400000.0,93100000.0,,,,-815300000.0,,,,,,,,,,,,,,,,,,,,,,,
1309392000,276300000.0,,-10000000.0,343100000.0,133500000.0,,-518200000.0,-1417500000.0,125300000.0,132900000.0,,,,6172800000.0,,,2512000000.0,0.0,1887200000.0,-15100000.0,212000000.0,295800000.0,,,1092600000.0,1430500000.0,,,703400000.0,1889000000.0,,2381400000.0,0.0,2381400000.0,,46100000.0,720800000.0,,1887200000.0,4.63,123100000.0,,-300000.0,836500000.0,,450800000.0,,2230300000.0,,-31300000.0,,366900000.0,872800000.0,126300000.0,,833100000.0,366900000.0,,366900000.0,63500000.0,502400000.0,492800000.0,123100000.0,366900000.0,1183100000.0,,,-1900000.0,885100000.0,970200000.0,,366900000.0,0.0,,184900000.0,1716400000.0,4.6,26200000.0,,0.0,,,,0.0,3660800000.0,6172800000.0,880700000.0,133500000.0,193700000.0,502400000.0,3956000000.0,18700000.0,0.0,147600000.0,222200000.0,0.0,,-324900000.0,-100100000.0,1143900000.0,1716400000.0,-843600000.0,37100000.0,,64300000.0,450800000.0,19600000.0,,,,24400000.0,193700000.0,2216800000.0,,18700000.0,-42900000.0,-256100000.0,,,9600000.0,,-88300000.0,290600000.0,0.0,562000000.0,2502000000.0,0.0,588000000.0,0.0,,,,,-662900000.0,90400000.0,366900000.0,-700000.0,-20100000.0,574800000.0,347900000.0,5924600000.0,232800000.0,,3956000000.0,9600000.0,2216800000.0,2114100000.0,347900000.0,1430500000.0,,293600000.0,3660800000.0,2230300000.0,720800000.0,-100000.0,-534200000.0,-34100000.0,200900000.0,,872800000.0,64300000.0,1889000000.0,68000000.0,,1667400000.0,587100000.0,-128700000.0,-64700000.0,226900000.0,-129800000.0,,,588000000.0,-843600000.0,184900000.0,508200000.0,455200000.0,1143900000.0,232800000.0,-127000000.0,,3810500000.0,,-1082600000.0,,,,,,,,,,,,,
1317340800,78700000.0,,,207500000.0,121600000.0,119400000.0,-61500000.0,,,121100000.0,,,,,,,,0.0,,,,502600000.0,,,966700000.0,,,,920700000.0,,,2363300000.0,,,,,690500000.0,23100000.0,1886800000.0,,,,700000.0,,,,,,,-32600000.0,,305400000.0,,,,,305400000.0,,,63300000.0,,,113000000.0,,,1.01,,,366900000.0,,,,,,565400000.0,,,28000000.0,-83900000.0,0.0,,,,,3962000000.0,6131000000.0,,121600000.0,171800000.0,477700000.0,3948800000.0,,0.0,-3200000.0,,19700000.0,,,-406200000.0,,1783500000.0,,,,85500000.0,409100000.0,-200000.0,,,,-114800000.0,,,,-18600000.0,,,,118800000.0,9300000.0,,,267600000.0,0.0,,2169000000.0,,,,,,,,-81900000.0,,305400000.0,,32200000.0,493600000.0,290900000.0,,228900000.0,,,9300000.0,2182200000.0,,290900000.0,1725700000.0,,,,2236300000.0,,-400000.0,0.0,,176300000.0,,906000000.0,,1666400000.0,55200000.0,1.01,1460300000.0,,-81900000.0,,202700000.0,-55800000.0,,,,-877500000.0,,,,,,,,,,,,,,,,,,,,,,,
1325289600,199300000.0,,,238500000.0,133100000.0,112800000.0,81600000.0,,,132300000.0,,,,,,,,0.0,,,,279500000.0,,,933900000.0,,,,858100000.0,,,2358900000.0,,,,,701300000.0,20900000.0,1883200000.0,,,,2900000.0,,,,,,,-31900000.0,,387000000.0,,,,,387000000.0,,,66000000.0,,,112600000.0,,,1.17,,,305400000.0,,,,,,550200000.0,,,28200000.0,62200000.0,0.0,,,,,3919600000.0,6172200000.0,,133100000.0,182700000.0,472100000.0,3944400000.0,,0.0,158700000.0,,,,,-17000000.0,,1802800000.0,,,,73500000.0,348100000.0,-3200000.0,,,,-3100000.0,,,,-28900000.0,,,,112400000.0,7300000.0,,,295200000.0,0.0,,2252600000.0,,,,,,,,-54600000.0,,387000000.0,,-10700000.0,512500000.0,286400000.0,,275800000.0,,,7300000.0,2227800000.0,,286400000.0,1661100000.0,,,,2258500000.0,,-3300000.0,-14000000.0,,201000000.0,,894400000.0,,1754200000.0,68700000.0,1.16,1446400000.0,,-40600000.0,,226100000.0,-64500000.0,,,,-908400000.0,,,,,,,,,,,,,,,,,,,,,,,
