,annualOperatingIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualChangeInAccountPayable,trailingOperatingIncome,annualAccountsPayable,annualFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualSaleOfInvestment,trailingSaleOfInvestment,quarterlyOtherCurrentAssets,annualDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyInventory,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualNetPPE,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyPretaxIncome,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1264896000,,,,14405000000.0,,,,,,,,,50139000000.0,2577000000.0,,,,,513000000.0,20466000000.0,,,34928000000.0,5086000000.0,,32000000.0,,5862000000.0,,-13520000000.0,,26264000000.0,,,,,2370000000.0,9815000000.0,,34871000000.0,,,1853000000.0,,,,76403000000.0,2238000000.0,,,,,1853000000.0,1853000000.0,,,0.32,,,2816000000.0,,425000000.0,,,,,,,3483000000.0,,2207000000.0,14423000000.0,,4710000000.0,,,,-6932000000.0,41532000000.0,,,4237000000.0,17000000.0,,-72000000.0,,15194000000.0,6000000.0,,,1215000000.0,6332000000.0,1941000000.0,6751000000.0,,-12000000.0,,,,,,3962000000.0,,,2355000000.0,,-2308000000.0,2661000000.0,,,,35687000000.0,39638000000.0,4710000000.0,502000000.0,,3958000000.0,4774000000.0,,-1032000000.0,,,,-248000000.0,,158000000.0,,,5222000000.0,5741000000.0,-12000000.0,4382000000.0,-7849000000.0,,,,,9127000000.0,,,103000000.0,,,2486000000.0,-1375000000.0,,,,,11807000000.0,,,2906000000.0,,,750000000.0,,-64000000.0,-8000000.0,,-210000000.0,802000000.0,739000000.0,,,4594000000.0,,1247000000.0,,,,,3026000000.0,,,371000000.0,,,,,,0.32,,,,,,,,,,,,,,,
1272585600,,,,18439000000.0,,,,,,,,,49758000000.0,2757000000.0,,,,,473000000.0,17001000000.0,,,35145000000.0,5570000000.0,,-18000000.0,,5869000000.0,,-12242000000.0,,29534000000.0,,,,,2345000000.0,10368000000.0,,35440000000.0,,,2192000000.0,,,,79292000000.0,2676000000.0,,,,,2192000000.0,2192000000.0,,,0.38,,,3047000000.0,,679000000.0,,,,,,,3738000000.0,,2709000000.0,16668000000.0,,3961000000.0,,,,-3048000000.0,43852000000.0,,,4078000000.0,20000000.0,,-6000000.0,763000000.0,12119000000.0,102000000.0,,,1250000000.0,6630000000.0,1054000000.0,7154000000.0,,82000000.0,,,,,,4285000000.0,,,2403000000.0,,-2642000000.0,3448000000.0,,,,37584000000.0,39106000000.0,3961000000.0,211000000.0,,3994000000.0,4710000000.0,,332000000.0,,,3127000000.0,-291000000.0,,182000000.0,,,991000000.0,5731000000.0,122000000.0,-668000000.0,-7643000000.0,,,,,12107000000.0,,,167000000.0,,,2967000000.0,-2196000000.0,,,,,11637000000.0,,,3149000000.0,,,902000000.0,,-749000000.0,216000000.0,,-139000000.0,1344000000.0,676000000.0,,,4380000000.0,,1411000000.0,,,,,3058000000.0,,,434000000.0,,,,,,0.37,,,,,,,,,,,,,,,
1280534400,9164000000.0,623000000.0,,19233000000.0,17612000000.0,5273000000.0,139000000.0,,895000000.0,9165000000.0,3278000000.0,35280000000.0,51421000000.0,2946000000.0,36845000000.0,1.36,,,615000000.0,17612000000.0,,4581000000.0,35280000000.0,5851000000.0,3178000000.0,-5788000000.0,,,-270000000.0,-13506000000.0,128000000.0,29709000000.0,4581000000.0,,,,2325000000.0,10836000000.0,,36845000000.0,9415000000.0,7767000000.0,1935000000.0,,,3096000000.0,81130000000.0,2923000000.0,7767000000.0,16479000000.0,7664000000.0,14397000000.0,1935000000.0,1935000000.0,5820000000.0,10715000000.0,,42997000000.0,,3178000000.0,5848000000.0,652000000.0,1.33,44285000000.0,40000000.0,12188000000.0,-7864000000.0,51421000000.0,4043000000.0,7767000000.0,3129000000.0,16674000000.0,5851000000.0,4581000000.0,3129000000.0,19233000000.0,,-698000000.0,44267000000.0,81130000000.0,1648000000.0,4929000000.0,116000000.0,2030000000.0,-72000000.0,,12188000000.0,-21000000.0,,,1327000000.0,6793000000.0,1353000000.0,7664000000.0,4929000000.0,108000000.0,,239000000.0,29709000000.0,3941000000.0,,4468000000.0,,10173000000.0,2418000000.0,25643000000.0,-329000000.0,3274000000.0,39861000000.0,3274000000.0,0.0,37793000000.0,39861000000.0,4581000000.0,483000000.0,12068000000.0,3941000000.0,3961000000.0,,-866000000.0,,11308000000.0,3096000000.0,-309000000.0,,169000000.0,,-158000000.0,5820000000.0,,10000000.0,-1914000000.0,-7367000000.0,652000000.0,5718000000.0,-5279000000.0,-1008000000.0,13330000000.0,,-477000000.0,90000000.0,,-11931000000.0,3232000000.0,-2424000000.0,,,-7367000000.0,1353000000.0,11308000000.0,90000000.0,,3419000000.0,,-1524000000.0,895000000.0,3419000000.0,620000000.0,596000000.0,,-221000000.0,498000000.0,623000000.0,,,4359000000.0,,1391000000.0,,,,4359000000.0,3202000000.0,-1137000000.0,1517000000.0,391000000.0,16674000000.0,1327000000.0,199000000.0,,621000000.0,,,,0.0,623000000.0,37793000000.0,-48769000000.0,5732000000.0,40040000000.0,,,,,,,
1288483200,,,,18120000000.0,,,,,,,,,50406000000.0,2860000000.0,,,,,553000000.0,17200000000.0,,,35129000000.0,6034000000.0,,-22000000.0,,5675000000.0,,-9597000000.0,,29609000000.0,,,,,2351000000.0,10750000000.0,,35320000000.0,,,1930000000.0,,,,80015000000.0,1341000000.0,,,,,1930000000.0,1930000000.0,,,0.34,,,2071000000.0,,1670000000.0,,,,,,,3995000000.0,,2497000000.0,16742000000.0,,3796000000.0,,,,-167000000.0,44695000000.0,,,4471000000.0,19000000.0,,-193000000.0,779000000.0,12214000000.0,45000000.0,,,1523000000.0,6755000000.0,,7420000000.0,,80000000.0,,,,,,4404000000.0,,,2425000000.0,,-69000000.0,3176000000.0,,,-16000000.0,37691000000.0,38925000000.0,3796000000.0,495000000.0,,3984000000.0,4581000000.0,,506000000.0,,,3064000000.0,-326000000.0,,166000000.0,,,1161000000.0,5595000000.0,58000000.0,-2285000000.0,-7583000000.0,,,,,9806000000.0,,,126000000.0,,,1667000000.0,-2701000000.0,,,,,11567000000.0,,,3316000000.0,,,945000000.0,,-785000000.0,-1403000000.0,,338000000.0,374000000.0,950000000.0,,,4068000000.0,,1431000000.0,,,,,3144000000.0,,,407000000.0,,,,,,0.34,,,,,,,,,,,,,,,
1296432000,,,,18505000000.0,,,,,,,,,52066000000.0,2896000000.0,,,,,687000000.0,17790000000.0,,,35305000000.0,6363000000.0,,413000000.0,,5587000000.0,,-8085000000.0,,29915000000.0,,,,,1845000000.0,10407000000.0,,36295000000.0,,,1521000000.0,,,,81981000000.0,2283000000.0,,,,,1521000000.0,1521000000.0,,,0.27,,,3561000000.0,,741000000.0,,,,,,,4146000000.0,,2607000000.0,16746000000.0,,4924000000.0,,,,-482000000.0,45686000000.0,,,4620000000.0,9000000.0,,-77000000.0,,12152000000.0,-150000000.0,,,1602000000.0,6261000000.0,,7878000000.0,,51000000.0,,,,,,4416000000.0,,,1730000000.0,,-25000000.0,2799000000.0,,,39000000.0,38302000000.0,40229000000.0,4924000000.0,209000000.0,,4031000000.0,3796000000.0,,-163000000.0,,,3089000000.0,-326000000.0,,161000000.0,,,6339000000.0,5531000000.0,27000000.0,-999000000.0,-7716000000.0,,,,,7945000000.0,,,163000000.0,,,2609000000.0,-1849000000.0,,,,,11747000000.0,,,3929000000.0,,,796000000.0,,1128000000.0,286000000.0,,-274000000.0,784000000.0,976000000.0,,,3972000000.0,,1478000000.0,,,,,2578000000.0,,,430000000.0,,,,,,0.27,,,,,,,,,,,,,,,
1304121600,,,,16110000000.0,,,,,,,,,55204000000.0,2912000000.0,,,,,573000000.0,22034000000.0,,,36732000000.0,7217000000.0,,380000000.0,,5537000000.0,,-12707000000.0,,30146000000.0,,,,,2367000000.0,10866000000.0,,38144000000.0,,,1807000000.0,,,,85350000000.0,2701000000.0,,,,,1807000000.0,1807000000.0,,,0.33,,,3862000000.0,,772000000.0,,,,,,,4207000000.0,,2964000000.0,16880000000.0,,6635000000.0,,,,-1812000000.0,47206000000.0,,,4413000000.0,20000000.0,,165000000.0,,16168000000.0,2000000.0,,,1442000000.0,6659000000.0,,7771000000.0,,-19000000.0,,,,,,4292000000.0,,,2203000000.0,,-172000000.0,2702000000.0,,,-3023000000.0,38639000000.0,43367000000.0,6635000000.0,396000000.0,,4023000000.0,4924000000.0,,260000000.0,,,581000000.0,-278000000.0,,153000000.0,,,6541000000.0,5508000000.0,51000000.0,544000000.0,-7916000000.0,,,,,11325000000.0,,,78000000.0,,,2979000000.0,-1014000000.0,,,,,11939000000.0,,,3928000000.0,,,799000000.0,,1711000000.0,352000000.0,,-101000000.0,358000000.0,1307000000.0,,,3917000000.0,,1430000000.0,,,,,2929000000.0,,,400000000.0,,,,,,0.33,,,,,,,,,,,,,,,
1312070400,8473000000.0,1294000000.0,-329000000.0,17506000000.0,22330000000.0,5823000000.0,-28000000.0,,876000000.0,8905000000.0,1831000000.0,36923000000.0,57231000000.0,3052000000.0,39836000000.0,1.17,,,673000000.0,22330000000.0,,7662000000.0,36923000000.0,7284000000.0,941000000.0,6498000000.0,,5496000000.0,-83000000.0,-6782000000.0,22000000.0,29864000000.0,7662000000.0,,,,2224000000.0,11195000000.0,,39836000000.0,7825000000.0,6490000000.0,1232000000.0,-658000000.0,796000000.0,588000000.0,87095000000.0,2580000000.0,6490000000.0,18063000000.0,8025000000.0,16682000000.0,1232000000.0,1232000000.0,441000000.0,11720000000.0,0.22,35655000000.0,,941000000.0,5563000000.0,723000000.0,1.17,47259000000.0,6497000000.0,16234000000.0,-6896000000.0,57231000000.0,4334000000.0,6490000000.0,3163000000.0,16818000000.0,7284000000.0,7662000000.0,3163000000.0,17506000000.0,,-473000000.0,47259000000.0,87095000000.0,1335000000.0,4698000000.0,-26000000.0,2486000000.0,-42000000.0,796000000.0,16234000000.0,75000000.0,,,1486000000.0,6861000000.0,,8025000000.0,4698000000.0,-773000000.0,,-661000000.0,29864000000.0,3916000000.0,,4637000000.0,,10079000000.0,1467000000.0,26536000000.0,0.0,2541000000.0,44585000000.0,2541000000.0,399000000.0,38648000000.0,44585000000.0,7662000000.0,235000000.0,10939000000.0,3916000000.0,6635000000.0,,-305000000.0,,12066000000.0,588000000.0,-244000000.0,,148000000.0,,-147000000.0,441000000.0,5478000000.0,15000000.0,-1324000000.0,-8150000000.0,723000000.0,4581000000.0,-266000000.0,-1174000000.0,6579000000.0,,-157000000.0,120000000.0,,-2934000000.0,2824000000.0,-1332000000.0,,,-8150000000.0,,12066000000.0,120000000.0,,4182000000.0,,298000000.0,876000000.0,4182000000.0,1027000000.0,682000000.0,,-120000000.0,315000000.0,1294000000.0,,,4734000000.0,,1484000000.0,,,,4734000000.0,2288000000.0,3081000000.0,1620000000.0,383000000.0,16818000000.0,1486000000.0,151000000.0,,-4064000000.0,0.22,,,-2601000000.0,628000000.0,38648000000.0,-37171000000.0,5529000000.0,43218000000.0,,,,,,,
1320019200,,,-322000000.0,17461000000.0,,,,,,,,,57267000000.0,3004000000.0,,,,,621000000.0,22289000000.0,,,39641000000.0,7910000000.0,,1777000000.0,,5407000000.0,,-11865000000.0,,29697000000.0,,,,,2412000000.0,11256000000.0,,39750000000.0,,,1777000000.0,,,,86964000000.0,2068000000.0,,,,,1777000000.0,1777000000.0,,,0.33,,,1499000000.0,,572000000.0,,,,,,,4366000000.0,,2557000000.0,16823000000.0,,4747000000.0,,,,-3191000000.0,47214000000.0,,,4300000000.0,77000000.0,,-168000000.0,,16264000000.0,36000000.0,,,1622000000.0,6890000000.0,,8444000000.0,,-183000000.0,,,,,,4478000000.0,,,2245000000.0,,-38000000.0,2369000000.0,,,,38297000000.0,44388000000.0,4747000000.0,468000000.0,,3753000000.0,7662000000.0,,399000000.0,,,589000000.0,-265000000.0,,148000000.0,,,3543000000.0,5394000000.0,-57000000.0,-2057000000.0,-8127000000.0,,,,,8900000000.0,,,455000000.0,,,2333000000.0,-1881000000.0,,,,,11880000000.0,,,3952000000.0,,,908000000.0,,-2915000000.0,-459000000.0,,109000000.0,203000000.0,981000000.0,,,4508000000.0,,1375000000.0,,,,,3014000000.0,,,341000000.0,,,,,,0.33,,,,,,,,,,,,,,,
1327968000,,,-322000000.0,17598000000.0,,,,,,,,,59298000000.0,2892000000.0,,,,,564000000.0,22396000000.0,,,38181000000.0,9490000000.0,,-1747000000.0,,5401000000.0,,-6052000000.0,,29961000000.0,,,,,2737000000.0,11527000000.0,,39994000000.0,,,2182000000.0,,,,89259000000.0,2817000000.0,,,,,2182000000.0,2182000000.0,,,0.41,,,1521000000.0,,613000000.0,,,,,,,4462000000.0,,2561000000.0,16841000000.0,,8561000000.0,,,,1106000000.0,49265000000.0,,,3876000000.0,83000000.0,,-26000000.0,,16299000000.0,-114000000.0,,,1510000000.0,7065000000.0,1556000000.0,8534000000.0,,4000000.0,,,,,,4328000000.0,,,2749000000.0,,-71000000.0,2236000000.0,,,,38906000000.0,46742000000.0,8561000000.0,567000000.0,,3711000000.0,4747000000.0,,362000000.0,,,605000000.0,-284000000.0,,150000000.0,,,3701000000.0,5368000000.0,-64000000.0,-393000000.0,-8305000000.0,,,,,7430000000.0,,,495000000.0,,,3101000000.0,-474000000.0,,,,,12016000000.0,,,3928000000.0,,,791000000.0,,3814000000.0,38000000.0,,-80000000.0,450000000.0,850000000.0,,,4612000000.0,,1339000000.0,,,,,3463000000.0,,,354000000.0,,,,,,0.4,,,,,,,,,,,,,,,
1335744000,,,-432000000.0,17124000000.0,,,,,,,,,61212000000.0,2945000000.0,,,,,631000000.0,22652000000.0,,,41951000000.0,10869000000.0,,-10000000.0,,5456000000.0,,-15072000000.0,,29942000000.0,,,,,2770000000.0,11588000000.0,,39776000000.0,,,2165000000.0,,,,91154000000.0,2688000000.0,,,,,2165000000.0,2165000000.0,,,0.4,,,1510000000.0,,588000000.0,,,,,,,4419000000.0,,2626000000.0,17006000000.0,,6461000000.0,,,,-4159000000.0,51378000000.0,,,3980000000.0,15000000.0,,81000000.0,,16286000000.0,112000000.0,,,1497000000.0,7169000000.0,1698000000.0,8568000000.0,,-1000000.0,,,,,,4399000000.0,,,2779000000.0,,-224000000.0,2134000000.0,,,,39510000000.0,48412000000.0,6461000000.0,614000000.0,,3634000000.0,8561000000.0,,-101000000.0,,,83000000.0,-281000000.0,,151000000.0,,,3650000000.0,5388000000.0,95000000.0,-910000000.0,-8433000000.0,,,,,11403000000.0,,,453000000.0,,,2969000000.0,-513000000.0,,,,,12067000000.0,,,4080000000.0,,,903000000.0,,-2100000000.0,-148000000.0,,46000000.0,462000000.0,978000000.0,,,4491000000.0,,1358000000.0,,,,,3561000000.0,,,337000000.0,,,,,,0.4,,,,,,,,,,,,,,,
1343692800,10369000000.0,661000000.0,-425000000.0,17731000000.0,22727000000.0,5488000000.0,-7000000.0,,859000000.0,10365000000.0,1372000000.0,38917000000.0,61933000000.0,3128000000.0,40458000000.0,1.5,,,786000000.0,22727000000.0,,9799000000.0,38917000000.0,11354000000.0,1230000000.0,366000000.0,,5354000000.0,-198000000.0,-8821000000.0,166000000.0,29826000000.0,9799000000.0,,,,2450000000.0,11690000000.0,,40458000000.0,10159000000.0,8041000000.0,1917000000.0,-1501000000.0,858000000.0,31000000.0,91759000000.0,2792000000.0,8041000000.0,17840000000.0,8852000000.0,17852000000.0,1917000000.0,1917000000.0,754000000.0,11969000000.0,0.36,39468000000.0,,1230000000.0,5404000000.0,558000000.0,1.49,51301000000.0,1341000000.0,16297000000.0,-4760000000.0,61933000000.0,4605000000.0,8041000000.0,2928000000.0,16998000000.0,11354000000.0,9799000000.0,2928000000.0,17731000000.0,,2429000000.0,51301000000.0,91759000000.0,2118000000.0,4369000000.0,-9000000.0,2602000000.0,-174000000.0,858000000.0,16297000000.0,-41000000.0,,,1663000000.0,7085000000.0,1844000000.0,8852000000.0,4369000000.0,-84000000.0,,-264000000.0,29826000000.0,3402000000.0,,4635000000.0,,11491000000.0,2386000000.0,28209000000.0,-422000000.0,1959000000.0,48716000000.0,1959000000.0,0.0,39271000000.0,48716000000.0,9799000000.0,469000000.0,13357000000.0,3402000000.0,6461000000.0,,-388000000.0,,11983000000.0,31000000.0,-296000000.0,,147000000.0,,-287000000.0,754000000.0,5332000000.0,-67000000.0,-2179000000.0,-8581000000.0,558000000.0,7662000000.0,-755000000.0,-1126000000.0,11735000000.0,,-314000000.0,276000000.0,,-3815000000.0,3088000000.0,-1892000000.0,,,-8581000000.0,1844000000.0,11983000000.0,276000000.0,,4028000000.0,,272000000.0,859000000.0,4028000000.0,3338000000.0,371000000.0,,-389000000.0,257000000.0,661000000.0,,,4785000000.0,,1416000000.0,,,,4785000000.0,3319000000.0,2137000000.0,1401000000.0,369000000.0,16998000000.0,1663000000.0,-93000000.0,,-5539000000.0,0.36,,,0.0,596000000.0,39271000000.0,-41810000000.0,5370000000.0,46061000000.0,,,,,,,
1351641600,,,-744000000.0,17114000000.0,,,,,,,,,57907000000.0,2976000000.0,,,,,612000000.0,22828000000.0,,,40227000000.0,12563000000.0,,291000000.0,,5334000000.0,,-8213000000.0,,34736000000.0,,,,,2710000000.0,11876000000.0,,39942000000.0,,,2092000000.0,,,,92643000000.0,2200000000.0,,,,,2092000000.0,2092000000.0,,,0.39,,,1277000000.0,,1077000000.0,,,,,,,4637000000.0,,2710000000.0,20443000000.0,,4773000000.0,,,,-6530000000.0,52701000000.0,,,3942000000.0,22000000.0,,42000000.0,830000000.0,16272000000.0,-19000000.0,,,1709000000.0,7239000000.0,1577000000.0,8721000000.0,,-92000000.0,,,,,,4529000000.0,,,2631000000.0,,-4921000000.0,3449000000.0,,,23000000.0,39290000000.0,45000000000.0,4773000000.0,539000000.0,,3409000000.0,9799000000.0,,615000000.0,,,55000000.0,-265000000.0,,148000000.0,,,849000000.0,5301000000.0,29000000.0,-961000000.0,-8841000000.0,,,,,6835000000.0,,,200000000.0,,,2465000000.0,-386000000.0,,,,,12250000000.0,,,3902000000.0,,,889000000.0,,-5026000000.0,-709000000.0,,135000000.0,117000000.0,833000000.0,,,4539000000.0,,1431000000.0,,,,,3391000000.0,,,306000000.0,,,,,,0.39,,,,,,,,,,,,,,,
1359590400,,,-743000000.0,17950000000.0,,,,,,,,,60725000000.0,2971000000.0,,,,,611000000.0,22903000000.0,,,39529000000.0,14647000000.0,,285000000.0,,5357000000.0,,-6021000000.0,,35653000000.0,,,,,2802000000.0,12098000000.0,,40853000000.0,,,3143000000.0,,,,96378000000.0,3062000000.0,,,,,3143000000.0,3143000000.0,,,0.59,,,2122000000.0,,1096000000.0,,,,,,,4755000000.0,,2921000000.0,21361000000.0,,6847000000.0,,,,-666000000.0,55525000000.0,,,4462000000.0,8000000.0,,152000000.0,869000000.0,16254000000.0,2000000.0,,,1574000000.0,7343000000.0,1340000000.0,9108000000.0,,-35000000.0,,,,,,4541000000.0,,,2780000000.0,,-1230000000.0,3542000000.0,,,,39970000000.0,46376000000.0,6847000000.0,-363000000.0,,3403000000.0,4773000000.0,,-515000000.0,,,37000000.0,-287000000.0,,147000000.0,,,834000000.0,5318000000.0,89000000.0,-609000000.0,-8982000000.0,,,,,6808000000.0,,,87000000.0,,,3349000000.0,-471000000.0,,,,,12385000000.0,,,4213000000.0,,,890000000.0,,2074000000.0,-685000000.0,,13000000.0,535000000.0,898000000.0,,,4907000000.0,,1452000000.0,,,,,3538000000.0,,,302000000.0,,,,,,0.59,,,,,,,,,,,,,,,
1367280000,,,-905000000.0,21063000000.0,,,,,,,,,61417000000.0,2905000000.0,,,,,537000000.0,19223000000.0,,,42266000000.0,15668000000.0,,256000000.0,,5387000000.0,,-9735000000.0,,35667000000.0,,,,,2975000000.0,12216000000.0,,40286000000.0,,,2478000000.0,,,,97084000000.0,2803000000.0,,,,,2478000000.0,2478000000.0,,,0.47,,,1363000000.0,,1134000000.0,,,,,,,4705000000.0,,3010000000.0,21640000000.0,,5122000000.0,,,,-3457000000.0,56798000000.0,,,4942000000.0,17000000.0,,44000000.0,835000000.0,12956000000.0,108000000.0,,,1469000000.0,7511000000.0,,9055000000.0,,-47000000.0,,,,,,4536000000.0,,,2945000000.0,,-360000000.0,3408000000.0,,,,40431000000.0,47388000000.0,5122000000.0,467000000.0,,3330000000.0,6847000000.0,,-539000000.0,,,3292000000.0,-291000000.0,,145000000.0,,,829000000.0,5329000000.0,-28000000.0,-1362000000.0,-8950000000.0,,,,,6870000000.0,,,0.0,,,3094000000.0,-946000000.0,,,,,12280000000.0,,,3630000000.0,,,957000000.0,,-1725000000.0,-120000000.0,,-100000000.0,541000000.0,689000000.0,,,4749000000.0,,1542000000.0,,,,,3627000000.0,,,272000000.0,,,,,,0.46,,,,,,,,,,,,,,,
