date,annualRetainedEarnings,quarterlyBasicEPS,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualTaxProvision,annualBasicEPS,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualDilutedEPS,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyStockholdersEquity,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyNetPPE,trailingTaxProvision,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInventory,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,trailingCostOfRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.064880000,,0.65,,,10049000000.0,,,,,,19699000000.0,-74000000.0,,,37961000000.0,2464000000.0,2759000000.0,5740000000.0,,,,165006000000.0,,148441000000.0,,3419000000.0,,,,1791000000,,1791000000.0,,4932000000.0,,,,,,,80034000000.0,,746000000.0,580000000.0,-1834000000.0,,1280000000.0,,,,,2791000000.0,,7499000000.0,,,,685000000.0,22374000000.0,,,,,8210000000.0,26000000.0,1791000000.0,,,,,,,,-1060000000.0,,105902000000.0,,,,,26401000000.0,,,,,311000000.0,,,,,,,,,,,,46942000000.0,,11415000000.0,-2116000000.0,,538000000.0,277000000.0,,746000000.0,,,,,35136000000.0,,1112000000.0,,820000000.0,12664000000.0,,,,0.0,0.64,75098000000.0,,6624000000,769000000.0,,,,17155000000,,-104623000000.0,,-2848000000.0,,,,,,,,,,,,16565000000.0,2560000000.0,,11931000000.0,179721000000.0,,,25868000000.0,,,,5312000000.0,,-161000000.0,,,-3552000000.0,3205000000,5705000000.0,366000000.0,,146000000.0,,,-272000000.0,,,,666000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,9409000000.0,,,1389000000.0,9905000000.0,1389000000.0,165968000000.0,4452000000.0,691000000.0,,3704000000.0,-47000000.0,9905000000.0,-3049000000.0,39413000000.0,2459000000.0,,5877000000.0,3077000000.0,,6344000000.0,165968000000.0,-4239000000.0,147675000000.0,10598000000.0,3447000000.0,,4130000000.0,,125000000,-12246000000.0,-1458000000.0,-297000000.0,10102000000.0,,39413000000.0,0.0,13617000000.0,699000000.0,7353000000.0,81584000000.0,33466000000.0,699000000.0,774000000.0,-5328000000.0,,1283000000.0,1252000000.0,1.12,,,,699000000.0,5967000000.0,4452000000.0,26570000000.0,,665000000.0,21708000000.0,1686000000.0,5789000000.0,5789000000.0,,13690000000.0,45000000.0,-1458000000.0,,45640000000.0,2172000000.0,19541000000.0,839000000.0,-1250000000.0,1767000000.0,-1064000000.0,2871000000.0,108154000000.0,,22482000000.0,75316000000.0,81584000000.0,19541000000.0,18293000000.0,22758000000.0,,,282000000.0,180975000000.0,,3134000000.0,3077000000.0,,-723000000.0,-12089000000.0,1422000000.0,3704000000.0,2789000000.0,2797000000.0,45640000000.0,1.11,11401000000.0,-1250000000.0,1692000000.0,84000000.0,277000000.0,,699000000.0,147675000000.0,,-11884000000.0,24999000000.0,33466000000.0,2756000000.0,2871000000.0,,746000000.0,4130000000.0,,,,0.0,,75316000000.0,,2946000000,-1014000000.0,-123000000.0,-10959000000.0,-65000000.0,17278000000,,-105659000000.0,1283000000.0,-3742000000.0,,,277000000.0,5092000000.0,21783000000.0,,1686000000.0,67752000000.0,5967000000.0,,38616000000.0,18293000000.0,-889000000.0,,9409000000.0,180975000000.0,,,26570000000.0,,108154000000.0,,6201000000.0,826000000.0,120000000.0,-105659000000.0,45969000000.0,-920000000.0,-2289000000,3134000000.0,2172000000.0,1726000000.0,222000000.0,,,2132000000.0,21708000000.0,-844000000.0,,-592000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,0.43,,,9499000000.0,,,,,,20827000000.0,-99000000.0,,,38132000000.0,1395000000.0,2770000000.0,5510000000.0,,,,163421000000.0,,146227000000.0,,3428000000.0,,,,1199000000,,1199000000.0,,5703000000.0,,,,,,,80786000000.0,,600000000.0,185000000.0,-2089000000.0,,1309000000.0,,,,,2804000000.0,,6320000000.0,,,,638000000.0,21827000000.0,,,,,9131000000.0,-86000000.0,1199000000.0,,,,,,,,-1065000000.0,,105742000000.0,,,,,24756000000.0,,,,,189000000.0,,,,,,,,,,,,46855000000.0,,11626000000.0,-1654000000.0,,282000000.0,277000000.0,,600000000.0,,,,,33495000000.0,,2492000000.0,,699000000.0,12701000000.0,,,,0.0,0.43,74616000000.0,,5923000000,418000000.0,,,,17136000000,,-107138000000.0,,-2643000000.0,,,,,,,,,,,,17194000000.0,1617000000.0,,9542000000.0,181754000000.0,,,24956000000.0,,,,4038000000.0,,-107000000.0,,,-2048000000.0,2495000000,5935000000.0,1892000000.0,,80000000.0,,,-1783000000.0,,,,124000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,0.65,,,9618000000.0,,,,,,20820000000.0,8000000.0,,,37449000000.0,2669000000.0,2770000000.0,5641000000.0,,,,162438000000.0,,145043000000.0,,3440000000.0,,,,1797000000,,1797000000.0,,5029000000.0,,,,,,,80145000000.0,,608000000.0,194000000.0,-2670000000.0,,1362000000.0,,,,,2804000000.0,,4439000000.0,,,,594000000.0,21876000000.0,,,,,8469000000.0,-86000000.0,1797000000.0,,,,,,,,-1066000000.0,,103518000000.0,,,,,24585000000.0,,,,,58000000.0,,,,,,,,,,,,46917000000.0,,12197000000.0,-1734000000.0,,477000000.0,277000000.0,,608000000.0,,,,,34099000000.0,,1998000000.0,,600000000.0,12491000000.0,,,,935000000.0,0.64,73541000000.0,,7168000000,871000000.0,,,,17838000000,,-107896000000.0,,-3184000000.0,,,,,,,,,,,,17395000000.0,2668000000.0,,10275000000.0,181437000000.0,,,23373000000.0,,,,5853000000.0,,545000000.0,,,-3175000000.0,3728000000,6443000000.0,1390000000.0,,11000000.0,,,-542000000.0,,,,349000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,0.65,,,9919000000.0,,,,,,20630000000.0,38000000.0,,,37252000000.0,2353000000.0,2769000000.0,5994000000.0,,,,162897000000.0,,145156000000.0,,3477000000.0,,,,1779000000,,1796000000.0,,5132000000.0,,,,,,,80011000000.0,,616000000.0,224000000.0,-3066000000.0,,1389000000.0,,,,,2803000000.0,,3271000000.0,,,,577000000.0,22129000000.0,,,,,8615000000.0,129000000.0,1796000000.0,,,,,,,,-1067000000.0,,103135000000.0,,,,,25313000000.0,,,,,14000000.0,,,,,,,,,,,,46357000000.0,,12212000000.0,-1360000000.0,,415000000.0,277000000.0,,616000000.0,,,,,35174000000.0,,1602000000.0,,608000000.0,13291000000.0,,,,1669000000.0,0.64,73486000000.0,,7080000000,801000000.0,,,,18206000000,,-109870000000.0,,-3250000000.0,,,,,,,,,,,,17741000000.0,2580000000.0,,11005000000.0,183356000000.0,,,23124000000.0,,,,5603000000.0,,-503000000.0,,,-2499000000.0,3597000000,6562000000.0,986000000.0,,129000000.0,,,-19000000.0,,,,495000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,12984000000.0,,,837000000.0,9801000000.0,837000000.0,165958000000.0,4498000000.0,2492000000.0,,4069000000.0,1674000000.0,9801000000.0,-1296000000.0,35674000000.0,2144000000.0,,6064000000.0,7831000000.0,,12521000000.0,165958000000.0,-4262000000.0,146479000000.0,8561000000.0,3565000000.0,,2827000000.0,,4926000000,-10343000000.0,3039000000.0,636000000.0,5281000000.0,,35674000000.0,950000000.0,13910000000.0,2290000000.0,13117000000.0,80216000000.0,37560000000.0,2290000000.0,1069000000.0,-2518000000.0,,1535000000.0,2851000000.0,2.83,,,,2290000000.0,3593000000.0,4498000000.0,23129000000.0,,575000000.0,22532000000.0,1899000000.0,5855000000.0,5855000000.0,,8846000000.0,-34000000.0,3039000000.0,,46611000000.0,2257000000.0,19052000000.0,320000000.0,-1053000000.0,,-1064000000.0,4547000000.0,103345000000.0,,21820000000.0,74124000000.0,80216000000.0,19052000000.0,19479000000.0,28815000000.0,,-370000000.0,2231000000.0,185522000000.0,,3377000000.0,7831000000.0,,1621000000.0,-5981000000.0,669000000.0,4069000000.0,2831000000.0,2384000000.0,46611000000.0,2.79,12199000000.0,-1053000000.0,1672000000.0,,277000000.0,,2290000000.0,146479000000.0,,-13259000000.0,21088000000.0,37560000000.0,2770000000.0,4547000000.0,,616000000.0,2827000000.0,,,,950000000.0,,74124000000.0,,8706000000,786000000.0,-77000000.0,-9856000000.0,-274000000.0,18263000000,,-111398000000.0,1535000000.0,-4182000000.0,,,277000000.0,9670000000.0,23168000000.0,,1899000000.0,71283000000.0,3593000000.0,,34998000000.0,19479000000.0,5712000000.0,-113000000.0,12984000000.0,185522000000.0,,,23129000000.0,,103345000000.0,,6326000000.0,1842000000.0,701000000.0,-111398000000.0,48115000000.0,-2134000000.0,3353000000,3377000000.0,2257000000.0,-3243000000.0,100000000.0,,,-899000000.0,22532000000.0,-1617000000.0,,874000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,0.63,,,9285000000.0,,,,,,21707000000.0,-1598000000.0,,,35471000000.0,342000000.0,2769000000.0,6123000000.0,,,,164882000000.0,,147871000000.0,,3460000000.0,,,,1757000000,,1757000000.0,,5214000000.0,,,,,,,78989000000.0,,692000000.0,290000000.0,-4312000000.0,,1460000000.0,,,,,2821000000.0,,3716000000.0,,,,561000000.0,21811000000.0,,,,,8674000000.0,-21000000.0,1757000000.0,,,,,,,,-1066000000.0,,102148000000.0,,,,,25514000000.0,,,,,223000000.0,,,,,,,,,,,,47986000000.0,,12056000000.0,-1076000000.0,,237000000.0,277000000.0,,692000000.0,,,,,37980000000.0,,2711000000.0,,2290000000.0,13202000000.0,,,,964000000.0,0.63,74371000000.0,,6842000000,779000000.0,,,,18179000000,,-113111000000.0,,-3594000000.0,,,,,,,,,,,,17011000000.0,2536000000.0,-118000000.0,13621000000.0,187482000000.0,,,23159000000.0,,,,3936000000.0,,-1252000000.0,,,-1222000000.0,3382000000,6241000000.0,2019000000.0,,25000000.0,,,-250000000.0,,,,-281000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,0.76,,,9566000000.0,,,,,,22062000000.0,713000000.0,,,33070000000.0,1915000000.0,2766000000.0,6258000000.0,,,,169377000000.0,,152708000000.0,,3496000000.0,,,,2113000000,,2113000000.0,,5253000000.0,,,,,,,78028000000.0,,1405000000.0,790000000.0,-6610000000.0,,1373000000.0,,,,,2818000000.0,,8687000000.0,,,,540000000.0,22896000000.0,,,,,8219000000.0,60000000.0,2113000000.0,,,,,,,,-1122000000.0,,105470000000.0,,,,,24737000000.0,,,,,-912000000.0,,,,,,,,,,,,52838000000.0,,12311000000.0,-1425000000.0,,297000000.0,277000000.0,,1405000000.0,,,,,38554000000.0,,3001000000.0,,692000000.0,12767000000.0,,,,0.0,0.75,75133000000.0,,7588000000,982000000.0,,,,18569000000,,-115099000000.0,,-4061000000.0,,,,,,,,,,,,16669000000.0,3095000000.0,-75000000.0,14615000000.0,190232000000.0,,,27442000000.0,,,,5976000000.0,,1832000000.0,,,1347000000.0,4092000000,5988000000.0,1596000000.0,,7000000.0,,,-1002000000.0,,,,-454000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,0.68,,,9337000000.0,,,,,,22548000000.0,-789000000.0,,,34391000000.0,1466000000.0,2765000000.0,6536000000.0,,,,168301000000.0,,153029000000.0,,3518000000.0,,,,1869000000,,1869000000.0,,5351000000.0,,,,,,,79466000000.0,,616000000.0,245000000.0,-2703000000.0,,1503000000.0,,,,,2817000000.0,,5048000000.0,,,,539000000.0,22527000000.0,,,,,8869000000.0,-14000000.0,1869000000.0,,,,,,,,-1120000000.0,,103105000000.0,,,,,24913000000.0,,,,,982000000.0,,,,,,,,,,,,52924000000.0,,12502000000.0,-1477000000.0,,404000000.0,277000000.0,,616000000.0,,,,,39223000000.0,,1824000000.0,,1405000000.0,12760000000.0,,,,0.0,0.67,75192000000.0,,7151000000,737000000.0,,,,19038000000,,-117314000000.0,,-3897000000.0,,,,,,,,,,,,15272000000.0,2606000000.0,-28000000.0,15365000000.0,192506000000.0,,,23639000000.0,,,,5363000000.0,,,,,-3449000000.0,3633000000,5831000000.0,1208000000.0,,5000000.0,,,66000000.0,,,,-182000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,15905000000.0,,,836000000.0,9171000000.0,836000000.0,168130000000.0,4529000000.0,534000000.0,,3534000000.0,160000000.0,9171000000.0,-5028000000.0,31869000000.0,2965000000.0,,6552000000.0,7397000000.0,,13652000000.0,168130000000.0,-4427000000.0,151682000000.0,6688000000.0,3573000000.0,,2827000000.0,,4703000000,-18492000000.0,1658000000.0,2218000000.0,5494000000.0,,31869000000.0,0.0,14047000000.0,776000000.0,14284000000.0,76633000000.0,39680000000.0,776000000.0,136000000.0,-4867000000.0,,1780000000.0,3210000000.0,2.67,,,,776000000.0,7141000000.0,4529000000.0,25063000000.0,,540000000.0,22411000000.0,1985000000.0,4604000000.0,4604000000.0,,9597000000.0,-95000000.0,1658000000.0,,52097000000.0,2498000000.0,18840000000.0,37000000.0,-1783000000.0,,-1119000000.0,3274000000.0,101696000000.0,,22012000000.0,75305000000.0,76633000000.0,18840000000.0,16448000000.0,29879000000.0,,-271000000.0,241000000.0,193610000000.0,,2449000000.0,7397000000.0,,-1514000000.0,-3919000000.0,2290000000.0,3534000000.0,2817000000.0,2180000000.0,52097000000.0,2.65,12774000000.0,-1783000000.0,1428000000.0,,277000000.0,,776000000.0,151682000000.0,,-15324000000.0,21312000000.0,39680000000.0,2766000000.0,3274000000.0,,616000000.0,2827000000.0,,,,0.0,,75305000000.0,,8298000000,712000000.0,-70000000.0,-5034000000.0,-252000000.0,19326000000,,-118305000000.0,1780000000.0,-3772000000.0,,,277000000.0,10442000000.0,25469000000.0,,1985000000.0,75112000000.0,7141000000.0,,35359000000.0,16448000000.0,5415000000.0,-50000000.0,15905000000.0,193610000000.0,,,25063000000.0,,101696000000.0,,6737000000.0,-1059000000.0,,-118305000000.0,49643000000.0,-1710000000.0,3177000000,2449000000.0,2498000000.0,-2410000000.0,0.0,,,-1224000000.0,22411000000.0,-933000000.0,,-142000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,0.56,,,10617000000.0,5740000000.0,,,,,24213000000.0,473000000.0,,,34614000000.0,1985000000.0,2915000000.0,8749000000.0,,,,182814000000.0,,164185000000.0,,3776000000.0,,,,1674000000,,1632000000.0,,6363000000.0,,,,,,,79753000000.0,,1249000000.0,233000000.0,-1748000000.0,,1647000000.0,,,,,2963000000.0,,8436000000.0,,,,649000000.0,20926000000.0,,,,,10139000000.0,-115000000.0,1632000000.0,,,,,,,,-1185000000.0,,110665000000.0,,,,,22457000000.0,,,,,356000000.0,,,,,,,,,,,,53718000000.0,,13994000000.0,-1515000000.0,,436000000.0,294000000.0,,1249000000.0,,,,,44771000000.0,,3927000000.0,,776000000.0,14442000000.0,,,,0.0,0.56,82270000000.0,,7631000000,877000000.0,,,,22743000000,,-120580000000.0,,-4066000000.0,,,,,,,,,,,,18629000000.0,2551000000.0,-398000000.0,16290000000.0,202850000000.0,,,30912000000.0,,,,6051000000.0,,332000000.0,,,-3830000000.0,3855000000,8034000000.0,2678000000.0,,64000000.0,,,-258000000.0,,,,-157000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,0.55,,,10451000000.0,5387000000.0,,,,,24007000000.0,-63000000.0,,,32030000000.0,1241000000.0,2910000000.0,8778000000.0,,,,183843000000.0,,162567000000.0,,3543000000.0,,,,1492000000,,1611000000.0,,6679000000.0,,,,,,,76980000000.0,,1186000000.0,183000000.0,-3738000000.0,,1698000000.0,,,,,2949000000.0,,10326000000.0,,,,590000000.0,20943000000.0,,,,,10309000000.0,88000000.0,1611000000.0,,,,,,,,-1180000000.0,,111319000000.0,,,,,22643000000.0,,,,,48000000.0,,,,,,,,,,,,53540000000.0,,13900000000.0,-1341000000.0,,590000000.0,294000000.0,,1186000000.0,,,,,44779000000.0,,3261000000.0,,1249000000.0,14335000000.0,,,,3577000000.0,0.55,80997000000.0,,7221000000,754000000.0,,,,22678000000,,-119083000000.0,,-4245000000.0,,,,,,,,,,,,21276000000.0,2246000000.0,-611000000.0,16729000000.0,200080000000.0,,,34339000000.0,,,,5486000000.0,,1321000000.0,,,-1635000000.0,3591000000,9678000000.0,2075000000.0,,5000000.0,,,-763000000.0,,,,-506000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,0.66,,,10834000000.0,5709000000.0,,,,,24505000000.0,660000000.0,,,30154000000.0,2707000000.0,2907000000.0,8982000000.0,,,,185679000000.0,,164064000000.0,,3628000000.0,,,,1798000000,,1922000000.0,,6720000000.0,,,,,,,76564000000.0,,1846000000.0,349000000.0,-3836000000.0,,1650000000.0,,,,,2923000000.0,,11529000000.0,,,,572000000.0,21905000000.0,,,,,10348000000.0,32000000.0,1922000000.0,,,,,,,,-1172000000.0,,111877000000.0,,,,,23415000000.0,,,,,172000000.0,,,,,,,,,,,,53538000000.0,,14272000000.0,-1337000000.0,,495000000.0,297000000.0,,1846000000.0,,,,,46279000000.0,,3435000000.0,,1186000000.0,14501000000.0,,,,3597000000.0,0.66,81402000000.0,,7552000000,855000000.0,,,,23254000000,,-120565000000.0,,-4007000000.0,,,,,,,,,,,,21615000000.0,2653000000.0,-339000000.0,17471000000.0,201967000000.0,,,35313000000.0,,,,6714000000.0,,805000000.0,,,-2217000000.0,3924000000,9283000000.0,1589000000.0,,46000000.0,,,-580000000.0,,,,123000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,17324000000.0,,,5655000000.0,10891000000.0,5655000000.0,188804000000.0,3596000000.0,811000000.0,,3957000000.0,1389000000.0,10891000000.0,-1422000000.0,28646000000.0,1072000000.0,,8645000000.0,6197000000.0,,12192000000.0,188804000000.0,-4719000000.0,166266000000.0,7005000000.0,3598000000.0,,4392000000.0,,4692000000,-15616000000.0,1032000000.0,1408000000.0,5645000000.0,,28646000000.0,2592000000.0,14545000000.0,3219000000.0,13373000000.0,79652000000.0,48535000000.0,3219000000.0,230000000.0,-6294000000.0,,1514000000.0,2674000000.0,2.13,,,,3219000000.0,7715000000.0,3596000000.0,32280000000.0,,551000000.0,16270000000.0,2226000000.0,4868000000.0,4868000000.0,,9243000000.0,-206000000.0,1032000000.0,,56099000000.0,2434000000.0,17288000000.0,174000000.0,-7530000000.0,290000000.0,-1182000000.0,5653000000.0,111932000000.0,,24106000000.0,82356000000.0,79652000000.0,17288000000.0,22538000000.0,29086000000.0,,-1700000000.0,235000000.0,204109000000.0,,6820000000.0,6197000000.0,,2459000000.0,-11233000000.0,760000000.0,3957000000.0,2938000000.0,2349000000.0,56099000000.0,2.12,11509000000.0,-7530000000.0,967000000.0,-1231000000.0,297000000.0,,3219000000.0,166266000000.0,,-17101000000.0,25232000000.0,48535000000.0,2912000000.0,5653000000.0,,1846000000.0,4392000000.0,,,,2592000000.0,,82356000000.0,,7032000000,253000000.0,-201000000.0,-5752000000.0,8000000.0,20154000000,,-121753000000.0,1514000000.0,-4783000000.0,,,297000000.0,9518000000.0,34994000000.0,,2226000000.0,88144000000.0,7715000000.0,,39777000000.0,22538000000.0,4945000000.0,-352000000.0,17324000000.0,204109000000.0,,,32280000000.0,,111932000000.0,,5855000000.0,-252000000.0,-1050000000.0,-121753000000.0,53150000000.0,1930000000.0,2266000000,6820000000.0,2434000000.0,-1635000000.0,59000000.0,,,-34000000.0,16270000000.0,-1312000000.0,,288000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,0.51,,,10177000000.0,5247000000.0,,,,,36768000000.0,-1918000000.0,,,28073000000.0,354000000.0,2909000000.0,8912000000.0,,,,184284000000.0,,166390000000.0,,3533000000.0,,,,1484000000,,1495000000.0,,6343000000.0,,,,,,,78359000000.0,,1301000000.0,164000000.0,-3187000000.0,,1780000000.0,,,,,2911000000.0,,6604000000.0,,,,485000000.0,13518000000.0,,,,,9876000000.0,-3000000.0,1495000000.0,,,,,,,,-1179000000.0,,106265000000.0,,,,,22404000000.0,,,,,61000000.0,,,,,,,,,,,,55761000000.0,,13672000000.0,-6937000000.0,,282000000.0,297000000.0,,1301000000.0,,,,,48782000000.0,,3450000000.0,,3219000000.0,13309000000.0,,,,0.0,0.51,82978000000.0,,7329000000,881000000.0,,,,22584000000,,-123607000000.0,,-4163000000.0,,,,,,,,,,,,17894000000.0,2365000000.0,-427000000.0,17485000000.0,206585000000.0,,,27906000000.0,,,,4517000000.0,,842000000.0,,,-3248000000.0,3796000000,7993000000.0,2149000000.0,,110000000.0,,,-1116000000.0,,,,222000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,0.58,,,10689000000.0,5149000000.0,,,,,37192000000.0,-645000000.0,,,29374000000.0,2123000000.0,2903000000.0,9231000000.0,,,,184760000000.0,,167732000000.0,,3573000000.0,,,,1683000000,,728000000.0,,6320000000.0,,,,,,,80276000000.0,,656000000.0,171000000.0,-3690000000.0,,1793000000.0,,,,,2907000000.0,,3152000000.0,,,,455000000.0,13710000000.0,,,,,9893000000.0,-27000000.0,728000000.0,,,,,,,,-1164000000.0,,104728000000.0,,,,,23093000000.0,,,,,701000000.0,,,,,,,,,,,,55761000000.0,,14042000000.0,-6419000000.0,,466000000.0,297000000.0,,656000000.0,,,,,49831000000.0,,2356000000.0,,1301000000.0,13542000000.0,,,,0.0,0.58,83729000000.0,,7722000000,955000000.0,,,,23273000000,,-125562000000.0,,-4352000000.0,,,,,,,,,,,,17028000000.0,2638000000.0,-525000000.0,18020000000.0,209291000000.0,,,24452000000.0,,,,6475000000.0,,649000000.0,,,-3430000000.0,4149000000,7758000000.0,1700000000.0,,443000000.0,,,-885000000.0,,,,110000000.0,,,,,,,,,,,,,,,,,,,,,,,,
