date,annualPretaxIncome,trailingCashDividendsPaid,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,annualLongTermDebt,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,trailingCommonStockIssuance,annualDepreciationAndAmortization,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyInventory,trailingTotalRevenue,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,trailingCapitalExpenditure,annualBeginningCashPosition,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyCapitalStock,annualDilutedAverageShares,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,quarterlyBasicAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCapitalStock,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyEbitda,annualResearchAndDevelopment,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualPurchaseOfBusiness,annualBasicAverageShares,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualOperatingExpense,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualChangeInInventory,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingDilutedAverageShares
2006-12-31,5625000000.0,,3851000000.0,-1376000000.0,50000000.0,727000000.0,21294000000.0,1047000000.0,-3253000000.0,1047000000.0,524000000.0,3102000000.0,556000000.0,,3162000000.0,,12348000000.0,5.15,448000000.0,4082000000.0,2591000000.0,1134000000.0,3102000000.0,4012000000.0,9959000000.0,252000000.0,480000000.0,4622000000.0,-1460000000.0,1227000000.0,1176000000.0,17933000000.0,1375000000.0,21294000000.0,,-2061000000.0,4082000000.0,,,1447000000.0,1176000000.0,1918000000.0,0.0,84000000.0,1447000000.0,2601000000.0,,299000000.0,,-811000000.0,5907000000.0,1884000000.0,68000000.0,-339000000.0,,3839000000.0,,4012000000.0,1402000000.0,2506000000.0,7323000000.0,523000000.0,708000000.0,38000000.0,471000000.0,-31000000.0,1447000000.0,,5.06,708000000.0,,,150000000.0,11335000000.0,-2351000000.0,33000000.0,480000000.0,917000000.0,,727000000.0,6826000000.0,-1873000000.0,0.0,1447000000.0,1918000000.0,,0.0,66000000.0,-103000000.0,,,122000000.0,,1072000000.0,8946000000.0,3851000000.0,400000000.0,-316000000.0,,150000000.0,17017000000.0,5066000000.0,-11110000000.0,-330000000.0,,9000000.0,761000000.0,1402000000.0,-440000000.0,,,-1873000000.0,2620000000.0,999000000.0,1074000000.0,524000000.0,,,,556000000.0,375000000.0,-1168000000.0,9959000000.0,,1723000000.0,0.0,,,-11110000000.0,2506000000.0,9000000.0,0.0,596000000.0,5907000000.0,299000000.0,11713000000.0,22923000000.0,,2212000000.0,1522000000.0,11210000000.0,12348000000.0,212000000.0,,200000000.0,2671000000.0,2601000000.0,,8000000.0,50000000.0,84000000.0,,-823000000.0,627000000.0,-205000000.0,-888000000.0,747500000.0,3902000000.0,17933000000.0,471000000.0,97000000.0,-148000000.0,6588000000.0,,,509000000.0,1134000000.0,1322000000.0,,7323000000.0,1788000000.0,-405000000.0,,,8946000000.0,17017000000.0,-309000000.0,736000000.0,11335000000.0,5782000000.0,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,3410000000.0,22739000000.0,,,1771000000.0,1774000000.0,,1458000000.0,741300000.0,3022000000.0,,13013000000.0,,250000000.0,,,,3444000000.0,5181000000.0,,,,,,1368000000.0,1368000000.0,,1281000000.0,,1.88,,4140000000.0,,,,1368000000.0,2286000000.0,786000000.0,,1697000000.0,2714000000.0,,,,-3285000000.0,,1600000000.0,,-350000000.0,,,,,,2831000000.0,,,711000000.0,38000000.0,,13000000.0,1697000000.0,,,,,254000000.0,2171000000.0,12685000000.0,,-9000000.0,,276000000.0,,,,,,,,,1282000000.0,-107000000.0,,1.85,,,,,,,2836000000.0,,,,,,,-1164000000.0,,9000000.0,,1441000000.0,,,,-1866000000.0,2915000000.0,1447000000.0,,,,,,,,,10054000000.0,729300000.0,,0.0,,,-11280000000.0,,,,708000000.0,5991000000.0,,,,,1569000000.0,,,,-35000000.0,,,,,,,,,,-364000000.0,-56000000.0,-222000000.0,,,,18905000000.0,589000000.0,98000000.0,,,,,319000000.0,,580000000.0,,7504000000.0,2091000000.0,-304000000.0,,,9726000000.0,17271000000.0,,1315000000.0,,5937000000.0,,,,,,,,,,,,,,,,,
2007-06-30,,,,,,3403000000.0,22816000000.0,,,1766000000.0,1838000000.0,,1396000000.0,731700000.0,3175000000.0,,13362000000.0,,-349000000.0,,,,3620000000.0,5169000000.0,,,,,,917000000.0,917000000.0,,1286000000.0,,1.28,,4244000000.0,,,,917000000.0,1879000000.0,68000000.0,,1348000000.0,2779000000.0,,,,-1106000000.0,,1638000000.0,,-346000000.0,,,,,,2669000000.0,,,743000000.0,48000000.0,,-364000000.0,1348000000.0,,,,,279000000.0,2256000000.0,12544000000.0,,44000000.0,,756000000.0,,,,,,,,,1176000000.0,-32000000.0,,1.25,,,,,,,1126000000.0,,,,,,,-1035000000.0,,9000000.0,,1472000000.0,,,,-1777000000.0,2967000000.0,1697000000.0,,,,,,,,,10272000000.0,718400000.0,,0.0,,,-11347000000.0,,,,445000000.0,6119000000.0,,,,,1608000000.0,,,,117000000.0,,,,,,,,,,-1125000000.0,-127000000.0,-10000000.0,,,,19319000000.0,531000000.0,385000000.0,,,,,352000000.0,,1104000000.0,,7375000000.0,1378000000.0,-348000000.0,,,9454000000.0,17466000000.0,,1329000000.0,,6142000000.0,,,,,,,,,,,,,,,,,
2007-09-30,,,,,,3420000000.0,24355000000.0,,,2824000000.0,1912000000.0,,1321000000.0,729900000.0,3240000000.0,,13955000000.0,,327000000.0,,,,3703000000.0,6244000000.0,,,,,,960000000.0,960000000.0,,1174000000.0,,1.34,,4387000000.0,,,,960000000.0,2699000000.0,0.0,,1675000000.0,2794000000.0,,,,-2576000000.0,,1512000000.0,,-343000000.0,,,,,,2405000000.0,,,748000000.0,53000000.0,,-827000000.0,1675000000.0,,,,,263000000.0,2480000000.0,13385000000.0,,6000000.0,,656000000.0,,,,,,,,,1204000000.0,50000000.0,,1.32,,,,,,,2126000000.0,,,,,,,-557000000.0,,9000000.0,,1503000000.0,,,,-1449000000.0,2937000000.0,1348000000.0,,,,,,,,,10970000000.0,714500000.0,,0.0,,,-11672000000.0,,,,433000000.0,6340000000.0,,,,,1688000000.0,,,,35000000.0,,,,,,,,,,52000000.0,-74000000.0,53000000.0,,,,19852000000.0,1024000000.0,206000000.0,,,,,338000000.0,,1035000000.0,,7141000000.0,1409000000.0,-379000000.0,,,10400000000.0,18012000000.0,,1425000000.0,,6177000000.0,,,,,,,,,,,,,,,,,
2007-12-31,6115000000.0,,4096000000.0,-1380000000.0,36000000.0,872000000.0,24694000000.0,4019000000.0,-8194000000.0,4019000000.0,598000000.0,3362000000.0,458000000.0,,3298000000.0,,14856000000.0,5.7,221000000.0,4589000000.0,6902000000.0,543000000.0,3362000000.0,7585000000.0,11747000000.0,-105000000.0,778000000.0,5344000000.0,-1367000000.0,906000000.0,851000000.0,20316000000.0,1274000000.0,24694000000.0,,-2547000000.0,4589000000.0,,,1896000000.0,851000000.0,2475000000.0,-5000000.0,355000000.0,1896000000.0,2852000000.0,,323000000.0,,-1227000000.0,6582000000.0,1633000000.0,-4000000.0,-341000000.0,,4275000000.0,,7585000000.0,1505000000.0,901000000.0,5362000000.0,796000000.0,801000000.0,71000000.0,579000000.0,-189000000.0,1896000000.0,,5.6,801000000.0,,,234000000.0,12947000000.0,-3239000000.0,13000000.0,778000000.0,1165000000.0,,872000000.0,7397000000.0,-747000000.0,0.0,1896000000.0,2475000000.0,,0.0,35000000.0,-35000000.0,,,210000000.0,,1447000000.0,9838000000.0,4096000000.0,814000000.0,11000000.0,,234000000.0,18390000000.0,5015000000.0,-11808000000.0,-483000000.0,,9000000.0,732000000.0,1505000000.0,-1580000000.0,,,-747000000.0,2908000000.0,1675000000.0,849000000.0,598000000.0,,,,458000000.0,449000000.0,-1422000000.0,11747000000.0,,1964000000.0,0.0,,,-11808000000.0,901000000.0,9000000.0,0.0,378000000.0,6582000000.0,323000000.0,12735000000.0,24462000000.0,,2532000000.0,1368000000.0,11727000000.0,14856000000.0,-222000000.0,,228000000.0,2853000000.0,2852000000.0,,54000000.0,36000000.0,355000000.0,,-1110000000.0,277000000.0,190000000.0,-539000000.0,718300000.0,4151000000.0,20316000000.0,579000000.0,107000000.0,20000000.0,6383000000.0,,,359000000.0,543000000.0,1556000000.0,,5362000000.0,1237000000.0,-391000000.0,,,9838000000.0,18390000000.0,-54000000.0,1275000000.0,12947000000.0,6206000000.0,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,3494000000.0,26769000000.0,,,4140000000.0,1796000000.0,,1305000000.0,717200000.0,3336000000.0,,15444000000.0,,831000000.0,,,,3776000000.0,7634000000.0,,,,,,988000000.0,988000000.0,,1275000000.0,,1.4,,4759000000.0,,,,988000000.0,3294000000.0,0.0,,2727000000.0,3021000000.0,,,,-622000000.0,,1626000000.0,,-353000000.0,,,,,,2042000000.0,,,793000000.0,55000000.0,,-464000000.0,2727000000.0,,,,,268000000.0,3117000000.0,14334000000.0,,-23000000.0,,699000000.0,,,,,,,,,1234000000.0,-86000000.0,,1.38,,,,,,,468000000.0,,,,,,,-510000000.0,,9000000.0,,1557000000.0,,,,-436000000.0,3127000000.0,1896000000.0,,,,,,,,,12435000000.0,706500000.0,,0.0,,,-12186000000.0,,,,470000000.0,6775000000.0,,,,,1769000000.0,,,,17000000.0,,,,,,,,,,315000000.0,-235000000.0,3000000.0,,,,20929000000.0,567000000.0,79000000.0,,,,,351000000.0,,997000000.0,,6700000000.0,1476000000.0,-298000000.0,,,11325000000.0,18961000000.0,,1501000000.0,,6463000000.0,,,,,,,,,,,,,,,,,
2008-06-30,,,,,,3741000000.0,27358000000.0,,,4095000000.0,2114000000.0,,1302000000.0,712000000.0,3510000000.0,,16819000000.0,,-1180000000.0,,,,3943000000.0,7836000000.0,,,,,,945000000.0,945000000.0,,1394000000.0,,1.35,,5536000000.0,,,,945000000.0,2002000000.0,-23000000.0,,1547000000.0,3175000000.0,,,,-857000000.0,,1757000000.0,,-351000000.0,,,,,,1913000000.0,,,1232000000.0,51000000.0,,-1003000000.0,1547000000.0,,,,,285000000.0,3132000000.0,14823000000.0,,162000000.0,,909000000.0,,,,,,,,,1419000000.0,-85000000.0,,1.33,,,,,,,691000000.0,,,,,,,-572000000.0,,9000000.0,,1658000000.0,,,,-534000000.0,3229000000.0,2727000000.0,,,,,,,,,12535000000.0,702100000.0,,-57000000.0,,,-12298000000.0,,,,453000000.0,6919000000.0,,,,,1757000000.0,,,,42000000.0,,,,,,,,,,-1432000000.0,-197000000.0,16000000.0,,,,21437000000.0,455000000.0,138000000.0,,,,,363000000.0,,1243000000.0,,6987000000.0,1416000000.0,-334000000.0,,,10539000000.0,19217000000.0,,1472000000.0,,6739000000.0,,,,,,,,,,,,,,,,,
2008-09-30,,,,,,3621000000.0,27609000000.0,,,4779000000.0,1964000000.0,,1230000000.0,703100000.0,3432000000.0,,16821000000.0,,693000000.0,,,,3763000000.0,8400000000.0,,,,,,991000000.0,991000000.0,,1269000000.0,,1.43,,5573000000.0,,,,991000000.0,2967000000.0,0.0,,2240000000.0,3078000000.0,,,,-612000000.0,,1613000000.0,,-348000000.0,,,,,,2257000000.0,,,1263000000.0,52000000.0,,-542000000.0,2240000000.0,,,,,293000000.0,3176000000.0,15408000000.0,,-144000000.0,,792000000.0,,,,,,,,,980000000.0,-8000000.0,,1.41,,,,,,,597000000.0,,,,,,,-515000000.0,,9000000.0,,1557000000.0,,,,-1125000000.0,3126000000.0,1547000000.0,,,,,,,,,12201000000.0,695500000.0,,57000000.0,,,-12045000000.0,,,,479000000.0,6809000000.0,,,,,1806000000.0,,,,-181000000.0,,,,,,,,,,214000000.0,136000000.0,14000000.0,,,,22070000000.0,727000000.0,40000000.0,,,,,344000000.0,,1168000000.0,,7008000000.0,1489000000.0,-376000000.0,,,10788000000.0,18854000000.0,,1513000000.0,,6558000000.0,,,,,,,,,,,,,,,,,
2008-12-31,5108000000.0,,3460000000.0,-1398000000.0,22000000.0,883000000.0,25547000000.0,5166000000.0,-2211000000.0,5166000000.0,887000000.0,3195000000.0,428000000.0,,3101000000.0,,15949000000.0,4.95,-391000000.0,5753000000.0,2502000000.0,350000000.0,3195000000.0,9829000000.0,9879000000.0,130000000.0,638000000.0,5241000000.0,-2399000000.0,596000000.0,536000000.0,22248000000.0,1307000000.0,25547000000.0,,-1766000000.0,5753000000.0,,,1849000000.0,536000000.0,2222000000.0,0.0,21000000.0,1849000000.0,3013000000.0,,322000000.0,,-120000000.0,6886000000.0,1653000000.0,-224000000.0,-346000000.0,,4533000000.0,,9829000000.0,1301000000.0,1552000000.0,5839000000.0,289000000.0,1398000000.0,57000000.0,373000000.0,-390000000.0,1849000000.0,,4.89,1398000000.0,,,225000000.0,15668000000.0,-1631000000.0,-58000000.0,638000000.0,662000000.0,,883000000.0,6476000000.0,-3646000000.0,0.0,1849000000.0,2222000000.0,,215000000.0,52000000.0,197000000.0,,,215000000.0,,1896000000.0,9598000000.0,3460000000.0,746000000.0,118000000.0,,225000000.0,18812000000.0,5245000000.0,-11926000000.0,-34000000.0,,9000000.0,707200000.0,1301000000.0,-1080000000.0,,,-3646000000.0,2408000000.0,2240000000.0,-23000000.0,887000000.0,,,,428000000.0,-47000000.0,-1471000000.0,9879000000.0,,1588000000.0,0.0,,,-11926000000.0,1552000000.0,9000000.0,215000000.0,186000000.0,6886000000.0,322000000.0,13379000000.0,25269000000.0,,1144000000.0,1404000000.0,11890000000.0,15949000000.0,252000000.0,,202000000.0,3062000000.0,3013000000.0,,-63000000.0,22000000.0,21000000.0,,-863000000.0,133000000.0,85000000.0,-1394000000.0,699200000.0,3520000000.0,22248000000.0,373000000.0,32000000.0,-163000000.0,6649000000.0,,,346000000.0,350000000.0,1125000000.0,,5839000000.0,727000000.0,-463000000.0,,,9598000000.0,18812000000.0,-127000000.0,755000000.0,15668000000.0,5509000000.0,,,,,,,,,,,,,,,,,
2009-03-31,,,,,,1570000000.0,24338000000.0,,,5088000000.0,1780000000.0,,878000000.0,695900000.0,2772000000.0,,15691000000.0,,-217000000.0,,,,3099000000.0,9469000000.0,,,358000000.0,,,530000000.0,518000000.0,,1191000000.0,,0.75,,5533000000.0,,,,518000000.0,1879000000.0,0.0,,1632000000.0,2660000000.0,,,,-124000000.0,,1514000000.0,,-354000000.0,,,,,,946000000.0,,,1402000000.0,55000000.0,,-18000000.0,1632000000.0,,,,,271000000.0,1616000000.0,14197000000.0,,11000000.0,,451000000.0,,,,,,,,,1009000000.0,288000000.0,,0.74,,,,,,,344000000.0,,,,,,,0.0,8000000.0,9000000.0,,1124000000.0,,-165000000.0,,-4091000000.0,2317000000.0,1849000000.0,,,,,,,,,9737000000.0,693500000.0,,235000000.0,-598000000.0,,-11818000000.0,,,,229000000.0,6744000000.0,,,,,1085000000.0,,,,-381000000.0,83000000.0,,,,,,,,,-907000000.0,227000000.0,46000000.0,,,,22351000000.0,247000000.0,34000000.0,,,,,323000000.0,,695000000.0,,4728000000.0,759000000.0,-244000000.0,-9000000.0,,8647000000.0,18562000000.0,,803000000.0,,5089000000.0,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,1621000000.0,26095000000.0,,,5172000000.0,2051000000.0,,1116000000.0,700300000.0,2977000000.0,,16197000000.0,,964000000.0,,,,3456000000.0,9556000000.0,,,413000000.0,,,792000000.0,783000000.0,,1242000000.0,,1.12,,5734000000.0,,,,783000000.0,2974000000.0,0.0,,2596000000.0,2601000000.0,,,,-361000000.0,,1551000000.0,,-355000000.0,,,,,,908000000.0,,,1386000000.0,55000000.0,,-357000000.0,2596000000.0,,,,,298000000.0,1726000000.0,14874000000.0,,-8000000.0,,1256000000.0,,,,,,,,,867000000.0,159000000.0,,1.12,,,,,,,181000000.0,,,,,,,-6000000.0,-230000000.0,9000000.0,,1243000000.0,,89000000.0,,-3683000000.0,2742000000.0,1632000000.0,,,,,,,,,10803000000.0,696800000.0,,-144000000.0,-42000000.0,,-12288000000.0,,,,351000000.0,6899000000.0,,,,,1496000000.0,,,,248000000.0,49000000.0,,,,,,,,,-220000000.0,155000000.0,-61000000.0,,,,22685000000.0,378000000.0,191000000.0,,,,,309000000.0,,1466000000.0,,5318000000.0,1143000000.0,-210000000.0,-3000000.0,,9898000000.0,19187000000.0,,1191000000.0,,5719000000.0,,,,,,,,,,,,,,,,,
2009-09-30,,,,,,1686000000.0,27633000000.0,,,5204000000.0,2216000000.0,,1225000000.0,710800000.0,3171000000.0,,16437000000.0,,643000000.0,,,,3638000000.0,8948000000.0,,,625000000.0,,,971000000.0,957000000.0,,1209000000.0,,1.36,,5861000000.0,,,,957000000.0,3936000000.0,0.0,,3239000000.0,2635000000.0,,,,-829000000.0,,1544000000.0,,-361000000.0,,,,,,921000000.0,,,1392000000.0,55000000.0,,-701000000.0,3239000000.0,,,,,290000000.0,1595000000.0,14714000000.0,,3000000.0,,1561000000.0,,,,,,,,,987000000.0,22000000.0,,1.35,,,,,,,346000000.0,,,,,,,-4000000.0,-89000000.0,9000000.0,,1404000000.0,,136000000.0,,-3368000000.0,3022000000.0,2596000000.0,,,,,,,,,12360000000.0,702800000.0,,0.0,6000000.0,,-12528000000.0,,,,460000000.0,6923000000.0,,,,,1776000000.0,,,,190000000.0,44000000.0,,,,,,,,,-290000000.0,63000000.0,209000000.0,,,,23252000000.0,697000000.0,66000000.0,,,,,335000000.0,,1736000000.0,,5766000000.0,1431000000.0,-175000000.0,-55000000.0,,11196000000.0,19451000000.0,,1478000000.0,,6193000000.0,,,,,,,,,,,,,,,,,
2009-12-31,4632000000.0,,3193000000.0,-1431000000.0,23000000.0,404000000.0,27250000000.0,5097000000.0,-2240000000.0,5097000000.0,703000000.0,3250000000.0,464000000.0,,3189000000.0,,16455000000.0,4.56,-199000000.0,5832000000.0,1401000000.0,252000000.0,3250000000.0,9051000000.0,12764000000.0,-329000000.0,928000000.0,4814000000.0,-1732000000.0,951000000.0,935000000.0,23753000000.0,1265000000.0,27250000000.0,,-2014000000.0,5832000000.0,,,3040000000.0,935000000.0,3784000000.0,0.0,91000000.0,3040000000.0,2639000000.0,,316000000.0,,-926000000.0,7000000000.0,1591000000.0,109000000.0,-361000000.0,,4941000000.0,,9051000000.0,1453000000.0,613000000.0,4897000000.0,431000000.0,1342000000.0,54000000.0,744000000.0,-656000000.0,3040000000.0,,4.52,1342000000.0,,,479000000.0,13948000000.0,-17000000.0,11000000.0,928000000.0,770000000.0,,404000000.0,6008000000.0,-3754000000.0,-760000000.0,3040000000.0,3784000000.0,,25000000.0,-16000000.0,55000000.0,,,219000000.0,,1849000000.0,10795000000.0,3193000000.0,530000000.0,701000000.0,,479000000.0,19440000000.0,4907000000.0,-12440000000.0,-7000000.0,366000000.0,9000000.0,706700000.0,1453000000.0,-519000000.0,49000000.0,,-3754000000.0,2933000000.0,3239000000.0,0.0,703000000.0,,,,464000000.0,1191000000.0,-903000000.0,12764000000.0,,1388000000.0,6000000.0,115000000.0,,-12440000000.0,613000000.0,9000000.0,25000000.0,348000000.0,7000000000.0,316000000.0,12109000000.0,23123000000.0,,1651000000.0,1293000000.0,11014000000.0,16455000000.0,-386000000.0,41000000.0,217000000.0,4038000000.0,2639000000.0,,17000000.0,23000000.0,91000000.0,,-597000000.0,89000000.0,507000000.0,-69000000.0,700500000.0,3244000000.0,23753000000.0,744000000.0,140000000.0,534000000.0,6200000000.0,,,326000000.0,252000000.0,1044000000.0,,4897000000.0,1299000000.0,-274000000.0,-2000000.0,,10795000000.0,19440000000.0,453000000.0,1342000000.0,13948000000.0,6122000000.0,,,,,,,,,,,,,,,,,
2010-03-31,,,,,,1779000000.0,28022000000.0,,,5080000000.0,1820000000.0,,1048000000.0,723500000.0,3238000000.0,,15916000000.0,,-192000000.0,,,,3569000000.0,9023000000.0,,,698000000.0,,,955000000.0,930000000.0,,1323000000.0,,1.31,,5734000000.0,,,,930000000.0,4607000000.0,0.0,,2848000000.0,2798000000.0,,,,-1410000000.0,,1665000000.0,,-374000000.0,,,,,,698000000.0,,,1287000000.0,48000000.0,,-987000000.0,2848000000.0,,,,,287000000.0,1255000000.0,14171000000.0,,6000000.0,,925000000.0,,,,,,,,,1132000000.0,-190000000.0,,1.29,,,,,,,657000000.0,,,,,,,-20000000.0,-356000000.0,9000000.0,,1582000000.0,,145000000.0,,-3747000000.0,3110000000.0,3040000000.0,,,,,,,,,13566000000.0,711800000.0,,-63000000.0,-47000000.0,,-12375000000.0,,,,448000000.0,6859000000.0,,,,,1738000000.0,,,,-183000000.0,112000000.0,,,,,,,,,-275000000.0,-109000000.0,26000000.0,,,,24231000000.0,1759000000.0,151000000.0,,,,,342000000.0,,1082000000.0,,5148000000.0,1403000000.0,-157000000.0,-17000000.0,,12106000000.0,19234000000.0,,1445000000.0,,6348000000.0,,,,,,,,,,,,,,,,,
2010-06-30,,,,,,1710000000.0,28496000000.0,,,4949000000.0,1951000000.0,,1002000000.0,725700000.0,3435000000.0,,15605000000.0,,174000000.0,,,,3745000000.0,8796000000.0,,,717000000.0,,,1140000000.0,1121000000.0,,1350000000.0,,1.57,,5620000000.0,,,,1121000000.0,4931000000.0,0.0,,3022000000.0,2980000000.0,,,,-1025000000.0,,1700000000.0,,-375000000.0,,,,,,728000000.0,,,1268000000.0,52000000.0,,-451000000.0,3022000000.0,,,,,272000000.0,0.0,14233000000.0,,120000000.0,,958000000.0,,,,,,,,,1235000000.0,-238000000.0,,1.54,,,,,,,766000000.0,,,,,,,-373000000.0,-230000000.0,9000000.0,,1756000000.0,,98000000.0,,-4016000000.0,3296000000.0,2848000000.0,,,,,,,,,14263000000.0,714500000.0,,0.0,-30000000.0,,-12330000000.0,,,,414000000.0,6715000000.0,,,,,1878000000.0,,,,35000000.0,59000000.0,,,,,,,,,-423000000.0,-505000000.0,-8000000.0,,,,24788000000.0,1909000000.0,235000000.0,,,,,350000000.0,,1138000000.0,,5437000000.0,1554000000.0,-180000000.0,-13000000.0,,12891000000.0,19045000000.0,,1596000000.0,,6731000000.0,,,,,,,,,,,,,,,,,
