date,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetIncome,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,annualOperatingIncome,annualDilutedEPS,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualBasicAverageShares,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingOtherIncomeExpense,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualInventory,trailingCashDividendsPaid,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingBeginningCashPosition,trailingNetIncome,annualBasicEPS,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable
1970-01-01 00:00:01.262217600,-17000000.0,5360000000.0,,,1397000000.0,81335240.0,1928000000.0,1073000000.0,1079000000.0,,234000000.0,74000000.0,1073000000.0,17930000000.0,5232000000.0,-77000000.0,,4735000000.0,-1000000.0,,-5000000.0,1079000000.0,,0.0,,586000000.0,,-203000000.0,-7000000,1141000000.0,267000000.0,-27000000,,106000000.0,,-53000000.0,17930000000.0,6230000000.0,1870000000.0,0.0,4735000000.0,,-786000000.0,1514000000.0,2.884727,0.0,-1000000.0,70000000.0,4925000000.0,2035000000.0,77217000.0,5204000000.0,1928000000.0,,,401000000.0,-6750000,,11155000000.0,297000000.0,3000000.0,514000000.0,-59000000.0,1870000000.0,,999000000.0,,-266000000.0,,,-15000000.0,,6230000000.0,,265000000.0,991000000.0,,5360000000.0,-20000000.0,10564000000.0,0.0,514000000.0,2654000000.0,1824000000.0,12698000000.0,,,3351000000.0,-742000000.0,,0.0,235000000.0,0.0,-28000000.0,,991000000.0,282000000.0,-46000000.0,2612000000.0,0.0,267000000.0,,,5204000000.0,,,-191000000.0,10564000000.0,5232000000.0,,2000000.0,-823000000.0,,586000000.0,0.0,-11000000.0,1056000000.0,,,-91000000.0,2093000000.0,,,-33000000.0,,1194000000.0,-191000000.0,-866000000.0,116000000.0,121000000,,,30000000,1694000000,2035000000.0,-697000000.0,,1056000000.0,,,0.0,5295000000.0,7865000000.0,28000000.0,-877000000.0,-223000000.0,,2570000000.0,3351000000.0,12698000000.0,4925000000.0,,,,11155000000.0,999000000.0,,-28000000.0,,,,2.962431,-697000000.0,,,0.0,,,801000000.0,-55000000.0,,2000000.0,2654000000.0,703000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,5818000000.0,,,1235000000.0,,408000000.0,1083000000.0,1018000000.0,,,,,7131000000.0,4012000000.0,,,2758000000.0,,,34000000.0,,,0.0,,,0.145693,,15000000,,184000000.0,17000000,,81000000.0,,,,4725000000.0,,,,,,,,,0.0,33000000.0,,97000000.0,,,,,,,15000000,,6025000000.0,254000000.0,,320000000.0,-44000000.0,1028000000.0,56000000.0,842000000.0,496000000.0,-21000000.0,102956000.0,,-1000000.0,,,,,,,,-20000000.0,,,,,,,,,,,-83000000.0,1029000000.0,,,-7000000.0,0.145693,1930000000.0,,,,,210000000.0,-36000000.0,,1028000000.0,,,,1028000000.0,,,,,,576000000.0,0.0,-1000000.0,,-607000000.0,1000000.0,,1034000000.0,,,-46000000.0,,,-21000000.0,,,124000000,,,44000000,1489000000,,-943000000.0,,,,,,,,80000000.0,6000000.0,15000000.0,,,3959000000.0,3119000000.0,1300000000.0,,,,,,,-7000000.0,,,,,,,102956000.0,,,-27000000.0,-15000000.0,10000000.0,,,1762000000.0,,,-498000000.0,219000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,6507000000.0,,,1737000000.0,,2288000000.0,1108000000.0,1351000000.0,,,,,18295000000.0,5613000000.0,,,5962000000.0,,,-110000000.0,,,0.0,,,-1.31124,,-116000000,,250000000.0,-222000000,,113000000.0,,,,7178000000.0,,,,,,,,,0.0,95000000.0,,,,,,,,,-113000000,,11380000000.0,352000000.0,,601000000.0,-97000000.0,2491000000.0,,1095000000.0,,75000000.0,86483040.0,,-264000000.0,,,,,,,,-22000000.0,,,,,,,,,,,,0.0,,,-34000000.0,-1.31124,976000000.0,,,,,250000000.0,,,2491000000.0,,,,8998000000.0,,,,,,729000000.0,0.0,-7000000.0,,,,,2495000000.0,,,-63000000.0,,,152000000.0,,,5000000,,,102000000,2089000000,,-991000000.0,,,,,,,,-47000000.0,-58000000.0,-4000000.0,,,3919000000.0,12682000000.0,4202000000.0,,,,,,,19000000.0,,,,,,,86483040.0,,,,1914000000.0,-203000000.0,,,2928000000.0,,,,411000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,6882000000.0,,,1705000000.0,,1922000000.0,1095000000.0,1384000000.0,,,,,19323000000.0,5643000000.0,,,5966000000.0,,,197000000.0,,,0.0,,,3.253817,,298000000,,246000000.0,765000000,,115000000.0,,,,7194000000.0,,,,,,,,,0.0,96000000.0,,,,,,,,,292000000,,11570000000.0,294000000.0,,554000000.0,-82000000.0,2261000000.0,,1175000000.0,,-429000000.0,86483040.0,,787000000.0,,,,,,,,-21000000.0,,,,,,,,,,,,0.0,,,37000000.0,3.380085,979000000.0,,,,,246000000.0,,,2261000000.0,,,,9143000000.0,,,,,,764000000.0,0.0,-9000000.0,,,,,2491000000.0,,,-80000000.0,,,-458000000.0,,,983000000,,,48000000,1999000000,,-1111000000.0,,,,,,,,277000000.0,-48000000.0,-230000000.0,,,4126000000.0,13680000000.0,4376000000.0,,,,,,,7000000.0,,,,,,,91630840.0,,,,-732000000.0,772000000.0,,,3015000000.0,,,,887000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-9000000.0,7470000000.0,,,1731000000.0,86483040.0,2277000000.0,1129000000.0,1285000000.0,,199000000.0,-381000000.0,1129000000.0,21338000000.0,6233000000.0,-85000000.0,,6509000000.0,0.0,,88000000.0,1285000000.0,,0.0,,844000000.0,,-311000000.0,82000000,753000000.0,261000000.0,251000000,,125000000.0,,9000000.0,21338000000.0,7781000000.0,2963000000.0,0.0,6509000000.0,,848000000.0,312000000.0,2.272816,0.0,0.0,103000000.0,5663000000.0,,85453480.0,2963000000.0,2277000000.0,,,463000000.0,84000000,,13444000000.0,444000000.0,4000000.0,650000000.0,41000000.0,2963000000.0,,1163000000.0,,-14000000.0,,,122000000.0,,7781000000.0,140000000.0,41000000.0,999000000.0,,7470000000.0,-22000000.0,10433000000.0,,650000000.0,3455000000.0,1605000000.0,15105000000.0,,,4683000000.0,707000000.0,,0.0,199000000.0,1219000000.0,-5000000.0,,999000000.0,389000000.0,-1389000000.0,2256000000.0,0.0,261000000.0,,,2963000000.0,,,-422000000.0,10433000000.0,6233000000.0,,,983000000.0,,844000000.0,0.0,-16000000.0,1037000000.0,,,636000000.0,2261000000.0,,,-113000000.0,,744000000.0,466000000.0,-155000000.0,-75000000.0,469000000,,,183000000,2175000000,,-1228000000.0,,1037000000.0,,,,6762000000.0,8111000000.0,201000000.0,919000000.0,702000000.0,,1349000000.0,4683000000.0,15105000000.0,5663000000.0,,,,13444000000.0,1163000000.0,,-10000000.0,,,,2.282528,-1228000000.0,,,,,,-537000000.0,241000000.0,,-185000000.0,3455000000.0,1137000000.0,,,1219000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,8426000000.0,,,1925000000.0,,1688000000.0,1133000000.0,1449000000.0,,,,,24303000000.0,6562000000.0,,,7110000000.0,,,-562000000.0,,,1861000000.0,,,2.603054,,240000000,,355000000.0,596000000,,110000000.0,,,,10253000000.0,,,,,,,,,,109000000.0,,,,,,,,,235000000,,17412000000.0,527000000.0,,918000000.0,-139000000.0,2669000000.0,,1274000000.0,,-301000000.0,87512600.0,,614000000.0,,,,,,,,-21000000.0,,,,,,,,,,,,0.0,,,7000000.0,2.680757,984000000.0,,,,,453000000.0,,,2669000000.0,,,,11095000000.0,,,,,,952000000.0,0.0,-9000000.0,,,,,2963000000.0,,,-115000000.0,,,271000000.0,,,833000000,,,74000000,2452000000,,-1327000000.0,,,,,,,,-447000000.0,-14000000.0,-294000000.0,,,4854000000.0,17741000000.0,7159000000.0,,,,,,,18000000.0,,,,,,,92660400.0,-31000000.0,,,-1867000000.0,614000000.0,,,3527000000.0,,,,2892000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,7817000000.0,,,1501000000.0,,407000000.0,1129000000.0,1217000000.0,,,,,7696000000.0,4169000000.0,,,2747000000.0,,,1724000000.0,,,0.0,,,0.621625,,64000000,,173000000.0,65000000,,110000000.0,,,,4586000000.0,,,,,,,,,,32000000.0,,84000000.0,,,,,,,64000000,,6092000000.0,299000000.0,,107000000.0,-107000000.0,2607000000.0,,1022000000.0,475000000.0,-1536000000.0,101372062.0,243000000.0,586000000.0,,,,,,,,-10000000.0,,,,,,,,,,,,1500000000.0,,,0.0,0.631338,1886000000.0,,,,,185000000.0,,,1042000000.0,,,,1042000000.0,,,,,,819000000.0,0.0,-244000000.0,,-397000000.0,1000000.0,,2669000000.0,,,-103000000.0,,,-1788000000.0,,,126000000,,,114000000,1800000000,,-1411000000.0,,,,,,,,1827000000.0,-23000000.0,-62000000.0,,,4989000000.0,3527000000.0,1506000000.0,,,,,,,17000000.0,,,,,,,102956000.0,,,,-13000000.0,82000000.0,,,1933000000.0,,,-237000000.0,148000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,8311000000.0,,,1977000000.0,,1921000000.0,1141000000.0,1446000000.0,,,,,22478000000.0,6325000000.0,,,6489000000.0,,,339000000.0,,,0.0,,,-0.427367,,-39000000,,316000000.0,-52000000,,113000000.0,,,,7720000000.0,,,,,,,,,,105000000.0,,,,,,,,,-38000000,,15076000000.0,520000000.0,,693000000.0,-384000000.0,2171000000.0,,1402000000.0,,-97000000.0,88542160.0,,-54000000.0,,,,,,,,-8000000.0,,,,,,,,,,,,0.0,,,-2000000.0,-0.427367,956000000.0,,,,,422000000.0,,,2171000000.0,,,,10482000000.0,,,,,,942000000.0,0.0,-400000000.0,,,,,2607000000.0,,,-141000000.0,,,-497000000.0,,,179000000,,,98000000,2497000000,,-1432000000.0,,,,,,,,480000000.0,46000000.0,-436000000.0,,,4967000000.0,16153000000.0,7356000000.0,,,,,,,13000000.0,,,,,,,88542160.0,,,,2113000000.0,-39000000.0,,,3535000000.0,,,,2142000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,5000000.0,8938000000.0,,,1961000000.0,93689960.0,1873000000.0,1127000000.0,1424000000.0,,750000000.0,1514000000.0,1127000000.0,25136000000.0,6143000000.0,-48000000.0,,6473000000.0,-150000000.0,,13000000.0,1424000000.0,,0.0,,970000000.0,,-614000000.0,260000000,1798000000.0,248000000.0,636000000,,114000000.0,,34000000.0,25136000000.0,7813000000.0,2278000000.0,0.0,6473000000.0,,899000000.0,294000000.0,8.090835,0.0,0.0,109000000.0,9490000000.0,,88542160.0,7257000000.0,1873000000.0,,,447000000.0,255000000,,17303000000.0,378000000.0,154000000.0,612000000.0,16000000.0,2278000000.0,,1344000000.0,,4000000.0,,,677000000.0,,7813000000.0,123000000.0,1995000000.0,899000000.0,,8938000000.0,-9000000.0,16195000000.0,,612000000.0,3505000000.0,2681000000.0,18993000000.0,,,4988000000.0,-685000000.0,,0.0,735000000.0,4476000000.0,0.0,,899000000.0,436000000.0,-675000000.0,2963000000.0,0.0,365000000.0,,,7257000000.0,,,-481000000.0,16195000000.0,6143000000.0,,,-2046000000.0,,970000000.0,0.0,-22000000.0,1241000000.0,,,1823000000.0,2171000000.0,,,-122000000.0,,1764000000.0,-32000000.0,-1930000000.0,-190000000.0,838000000,,,13000000,2339000000,,-1483000000.0,,1667000000.0,,,,7872000000.0,9833000000.0,135000000.0,890000000.0,107000000.0,,1961000000.0,4988000000.0,18993000000.0,9490000000.0,,,,17303000000.0,1344000000.0,,-21000000.0,,,,8.304518,-1483000000.0,,,,,,-3339000000.0,615000000.0,,-148000000.0,3505000000.0,-3106000000.0,,,4476000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,5876000000.0,,,2072000000.0,,1899000000.0,1128000000.0,1603000000.0,,,,,21065000000.0,6289000000.0,,,7313000000.0,,,-112000000.0,,,0.0,,,0.478916,,49000000,,309000000.0,101000000,,108000000.0,,,,8646000000.0,,,,,,,,,-210000000.0,117000000.0,,,,,,,,,48000000,,12540000000.0,529000000.0,,661000000.0,-240000000.0,3467000000.0,,1394000000.0,,502000000.0,99245053.0,,49000000.0,,,,,,,,-10000000.0,,,,,,,,,,,,0.0,,,0.0,0.478916,889000000.0,,,,,415000000.0,,,3467000000.0,,,,9343000000.0,,,170000000.0,,,1015000000.0,0.0,-56000000.0,,,,,2278000000.0,,,-197000000.0,,,1326000000.0,,,296000000,,,114000000,2601000000,,-1577000000.0,,,,,,,,85000000.0,13000000.0,1189000000.0,,,5188000000.0,14776000000.0,3894000000.0,,,,,,,-30000000.0,,,,,,,99245053.0,-3000000.0,,-42000000.0,432000000.0,71000000.0,,,3611000000.0,,,,975000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,5386000000.0,,,1449000000.0,,416000000.0,2023000000.0,1399000000.0,,,,,6941000000.0,3648000000.0,,,2737000000.0,,,1090000000.0,,,0.0,,,-0.58957,,-59000000,,174000000.0,-57000000,,145000000.0,,,,4453000000.0,,,,,,,,,0.0,32000000.0,,77000000.0,,,,,,,-59000000,,5907000000.0,255000000.0,,110000000.0,-1503000000.0,3209000000.0,,988000000.0,395000000.0,-31000000.0,100072856.0,248000000.0,-123000000.0,,,,,,,,-10000000.0,,,,,,,,,,,,933000000.0,,,17000000.0,-0.58957,1428000000.0,,,,,186000000.0,,,716000000.0,,,,716000000.0,,,0.0,,,752000000.0,0.0,-7000000.0,,-733000000.0,1000000.0,,3467000000.0,,,-232000000.0,,,-59000000.0,,,-42000000,,,69000000,1704000000,,-1645000000.0,,,,,,,,1322000000.0,34000000.0,-258000000.0,,,7865000000.0,3293000000.0,1454000000.0,,,,,,,-29000000.0,,,,,,,100072856.0,-1288000000.0,,-139000000.0,928000000.0,-86000000.0,,,1862000000.0,,,-468000000.0,209000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,4912000000.0,,,1390000000.0,,402000000.0,2042000000.0,1450000000.0,,,,,6899000000.0,3687000000.0,,,2735000000.0,,,-142000000.0,,,0.0,,,-0.108767,,-11000000,,176000000.0,-11000000,,72000000.0,,,,4428000000.0,,,,,,,,,-1000000.0,32000000.0,,89000000.0,,,,,,,-11000000,,5862000000.0,212000000.0,,115000000.0,-123000000.0,541000000.0,-28000000.0,1041000000.0,383000000.0,-1000000.0,101133886.0,257000000.0,-11000000.0,,,,,,,,-11000000.0,,,,,,,,,,,-36000000.0,934000000.0,,,0.0,-0.108767,1401000000.0,,,,,188000000.0,-28000000.0,,541000000.0,,,,541000000.0,,,0.0,,,739000000.0,0.0,-8000000.0,,-721000000.0,1000000.0,,716000000.0,,,-73000000.0,,,1000000.0,,,85000000,,,24000000,1602000000,,-1782000000.0,,,,,,,,-69000000.0,-14000000.0,-175000000.0,,,8107000000.0,3212000000.0,1434000000.0,,,,,,,-8000000.0,,,,,,,101133886.0,-57000000.0,,-14000000.0,-72000000.0,-19000000.0,,,1914000000.0,,,-479000000.0,161000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,20000000.0,5491000000.0,,-559000000.0,4058000000.0,101538027.0,1496000000.0,2082000000.0,1841000000.0,,396000000.0,624000000.0,2082000000.0,24556000000.0,10685000000.0,-41000000.0,-850000000.0,8548000000.0,-250000000.0,,-127000000.0,1841000000.0,,533000000.0,,1383000000.0,,-2279000000.0,18000000,646000000.0,335000000.0,76000000,,164000000.0,,-81000000.0,24556000000.0,11904000000.0,3071000000.0,0.0,8548000000.0,,738000000.0,1506000000.0,3.73013,0.0,-40000000.0,139000000.0,2879000000.0,94000000.0,101538027.0,3071000000.0,1496000000.0,,,575000000.0,18000000,240000000.0,14783000000.0,700000000.0,202000000.0,874000000.0,-303000000.0,3071000000.0,-19000000.0,1955000000.0,1335000000.0,-532000000.0,,240000000.0,-485000000.0,,11904000000.0,-152000000.0,1514000000.0,1206000000.0,513000000.0,5491000000.0,-10000000.0,8562000000.0,,874000000.0,6523000000.0,1743000000.0,13871000000.0,,,8440000000.0,793000000.0,59000000.0,0.0,379000000.0,533000000.0,-9000000.0,,1206000000.0,522000000.0,-663000000.0,2278000000.0,533000000.0,10000000.0,-25000000.0,,3071000000.0,,,-890000000.0,8562000000.0,10685000000.0,,32000000.0,1543000000.0,,1383000000.0,0.0,-488000000.0,1265000000.0,-850000000.0,1000000.0,-338000000.0,3140000000.0,,,-273000000.0,,727000000.0,89000000.0,-74000000.0,32000000.0,306000000,,,690000000,4758000000,94000000.0,-1917000000.0,,1265000000.0,,1000000.0,-1361000000.0,13061000000.0,15832000000.0,146000000.0,771000000.0,-69000000.0,,2771000000.0,8440000000.0,13871000000.0,2879000000.0,-297000000.0,,,14783000000.0,1955000000.0,,-73000000.0,1335000000.0,,,3.73013,-1917000000.0,,,-13000000.0,,-129000000.0,335000000.0,3000000.0,,-193000000.0,6523000000.0,1130000000.0,,-559000000.0,533000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,7690000000.0,,,3993000000.0,,1920000000.0,2089000000.0,2028000000.0,,,,,26261000000.0,10664000000.0,,,8184000000.0,,,-237000000.0,,,620000000.0,,,2.486753,,277000000,,369000000.0,695000000,,164000000.0,,,,11640000000.0,,,,,,,,,-46000000.0,134000000.0,,,,,,,,,271000000,,15332000000.0,1372000000.0,,824000000.0,-354000000.0,2437000000.0,,1968000000.0,1398000000.0,-143000000.0,106564662.0,,-54000000.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,-3000000.0,2.546435,1180000000.0,,,,,369000000.0,,,2437000000.0,,,,10127000000.0,,,13000000.0,,,1349000000.0,0.0,-427000000.0,,,,,3071000000.0,,198000000.0,-278000000.0,,,-308000000.0,,,1113000000,,,1003000000,5365000000,,-2012000000.0,,,,,,,,41000000.0,-901000000.0,-634000000.0,,,8583000000.0,15597000000.0,3692000000.0,,,,,,,120000000.0,,,,,,,109580643.0,-40000000.0,,64000000.0,1130000000.0,815000000.0,,,6571000000.0,,,,620000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,9604000000.0,,,3992000000.0,,2237000000.0,2089000000.0,2017000000.0,,,,,29244000000.0,10619000000.0,,,8245000000.0,,,162000000.0,,,667000000.0,,,0.477457,,54000000,,313000000.0,76000000,,166000000.0,,,,11795000000.0,,,,,,,,,0.0,126000000.0,,,,,,,,,53000000,,17798000000.0,532000000.0,,743000000.0,-209000000.0,3340000000.0,,2029000000.0,1465000000.0,567000000.0,110585970.0,,103000000.0,,,,,,,,-13000000.0,,,,,,,,,,,,0.0,,,7000000.0,0.477457,1159000000.0,,,,,336000000.0,,,3340000000.0,,,,12944000000.0,,,0.0,,,1352000000.0,0.0,-29000000.0,,,,,2437000000.0,,119000000.0,-231000000.0,,,725000000.0,,,465000000,,,196000000,4524000000,,-2125000000.0,,,,,,,,393000000.0,-1868000000.0,903000000.0,,,8753000000.0,18625000000.0,6003000000.0,,,,,,,97000000.0,,,,,,,111591297.0,15000000.0,,0.0,1997000000.0,173000000.0,,,6628000000.0,,,,667000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,12275000000.0,,,3938000000.0,,2281000000.0,2074000000.0,1871000000.0,,,,,31781000000.0,10838000000.0,,,8155000000.0,,,-396000000.0,,,704000000.0,,,4.078275,,472000000,,368000000.0,1220000000,,173000000.0,,,,11776000000.0,,,,,,,,,-19000000.0,131000000.0,,,,,,,,,463000000,,19134000000.0,1701000000.0,,868000000.0,-227000000.0,3274000000.0,,2093000000.0,1526000000.0,388000000.0,112596624.0,,75000000.0,,,,,,,,-19000000.0,,,,,,,,,,,,0.0,,,18000000.0,4.108116,1133000000.0,,,,,368000000.0,,,3274000000.0,,,,15549000000.0,,,25000000.0,,,1359000000.0,0.0,-565000000.0,,,,,3340000000.0,,0.0,-276000000.0,,,274000000.0,,,1581000000,,,1333000000,5639000000,,-2263000000.0,,,,,,,,-120000000.0,-1115000000.0,-66000000.0,,,9026000000.0,20943000000.0,7358000000.0,,,,,,,57000000.0,,,,,,,113601951.0,25000000.0,,59000000.0,885000000.0,1277000000.0,,,6763000000.0,,,,704000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,38000000.0,12261000000.0,,,4390000000.0,111591297.0,2196000000.0,2074000000.0,1750000000.0,,1025000000.0,-444000000.0,2074000000.0,31745000000.0,12139000000.0,-51000000.0,,9295000000.0,-86000000.0,,27000000.0,1750000000.0,,884000000.0,,1353000000.0,,-1456000000.0,222000000,2326000000.0,367000000.0,453000000,,239000000.0,,-118000000.0,31745000000.0,12684000000.0,3262000000.0,0.0,9295000000.0,,-2369000000.0,2908000000.0,9.02194,0.0,-21000000.0,169000000.0,5752000000.0,,110585970.0,3262000000.0,2196000000.0,,,742000000.0,218000000,,18436000000.0,743000000.0,38000000.0,875000000.0,-666000000.0,3262000000.0,,1902000000.0,1394000000.0,-5000000.0,,,-146000000.0,,12684000000.0,31000000.0,717000000.0,1113000000.0,593000000.0,12261000000.0,-19000000.0,15523000000.0,,875000000.0,8077000000.0,3628000000.0,19606000000.0,,,11289000000.0,154000000.0,,0.0,1005000000.0,884000000.0,16000000.0,,1113000000.0,560000000.0,-1526000000.0,3108000000.0,884000000.0,367000000.0,,,3262000000.0,,,-1161000000.0,15523000000.0,12139000000.0,,0.0,907000000.0,,1353000000.0,0.0,-505000000.0,1417000000.0,,,-22000000.0,3274000000.0,,276000000.0,-376000000.0,,2444000000.0,216000000.0,807000000.0,39000000.0,469000000,,,376000000,5133000000,,-3212000000.0,,1440000000.0,,,-285000000.0,16313000000.0,20661000000.0,403000000.0,1515000000.0,-49000000.0,,4348000000.0,11289000000.0,19606000000.0,5752000000.0,-157000000.0,,,18436000000.0,1902000000.0,,-392000000.0,1394000000.0,,,9.091569,-3212000000.0,,,-285000000.0,,-280000000.0,-217000000.0,61000000.0,,26000000.0,8077000000.0,3795000000.0,,,884000000.0,,,,,,,,,,,,,,,,,,,,
