,annualOtherIncomeExpense,annualNetPPE,quarterlyOperatingExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyBasicEPS,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyNetPPE,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualPurchaseOfBusiness,trailingOtherIncomeExpense,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualInvestingCashFlow,annualOperatingExpense,trailingCapitalExpenditure,quarterlyGrossPPE,annualAccumulatedDepreciation,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyEbitda,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualBasicEPS,annualGoodwill,annualCapitalStock,quarterlyDilutedAverageShares,quarterlyCashDividendsPaid,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualOperatingIncome,quarterlyCurrentAssets,annualTotalRevenue,annualOtherShortTermInvestments,trailingChangeInAccountPayable,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyOtherNonCashItems,annualAccountsPayable,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingEndCashPosition,trailingTaxProvision,annualNetOtherInvestingChanges,quarterlyDilutedEPS,annualCashAndCashEquivalents,annualPretaxIncome,annualDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualCurrentAssets,annualOtherNonCashItems,quarterlyBasicAverageShares,annualTotalAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualCurrentLiabilities,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1214784000,,,1631000000.0,,,,,,1856000000.0,,1831000000.0,,1491200000.0,0.19,,,,571300000.0,,79100000.0,,176900000.0,598600000.0,,,91800000.0,-26900000.0,,-31900000.0,,53000000.0,,-1123400000.0,-11900000.0,419900000.0,,,,,,,,,,,100000.0,,,,1722000000.0,,,,399900000.0,,,339800000.0,,,,,204700000.0,0.0,,,,-82400000.0,47000000.0,174300000.0,4138400000.0,,277800000.0,,,,,25000000.0,,,,,,,,,516000000.0,-6900000.0,,,6780800000.0,,7424100000.0,,,,73100000.0,,900000.0,,,1631000000.0,,,,,,,-708800000.0,,,3003600000.0,-6000000.0,1835700000.0,,,,,0.17,,,,9784400000.0,373000000.0,,,12207000000.0,,88200000.0,,4782900000.0,,,,,95100000.0,95100000.0,,957800000.0,,,,,,460500000.0,,,,343200000.0,,,,3272600000.0,,400000.0,5224900000.0,2550600000.0,,,,2422600000.0,,,,,2045800000.0,1835700000.0,,,2700000.0,,1831000000.0,-37700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,,1619800000.0,,,,,,1707600000.0,,1689800000.0,,1831000000.0,0.08,,,,571400000.0,,35500000.0,,85400000.0,571800000.0,,,81900000.0,-24000000.0,,-24100000.0,,53200000.0,,-1111300000.0,-12300000.0,484300000.0,,,,,,,,,,,3700000.0,,,,1683100000.0,,,,34200000.0,,,-141200000.0,,,,,120200000.0,0.0,,,,-156000000.0,10400000.0,-105600000.0,3979300000.0,,193200000.0,,,,,17800000.0,,,,,,,,,519400000.0,-6900000.0,,,6684800000.0,,7241600000.0,,,,73000000.0,,6700000.0,,,1619800000.0,,,,,,,-663100000.0,,,3001400000.0,-20000000.0,1740000000.0,,,,,0.08,,,,9686200000.0,10200000.0,,,12097300000.0,,38800000.0,,4855700000.0,,,,,45700000.0,45700000.0,,958300000.0,,,,,,462800000.0,,,,1712800000.0,,,,3325000000.0,,800000.0,3821200000.0,2623600000.0,,,,2411100000.0,,,,,2043100000.0,1740000000.0,,,-4400000.0,,1689800000.0,-113600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,-10900000.0,561500000.0,1565300000.0,,4637600000.0,,2274900000.0,,2274900000.0,865300000.0,2107200000.0,6962700000.0,1689800000.0,,,,780100000.0,571400000.0,-275800000.0,65700000.0,,297400000.0,561500000.0,,,332800000.0,-55600000.0,,-12700000.0,1617300000.0,48000000.0,,-1055800000.0,16900000.0,438400000.0,,2014900000.0,985700000.0,,,,,51900000.0,-138400000.0,,-400000.0,-404300000.0,6355900000.0,,1617300000.0,-1055800000.0,-195500000.0,,719200000.0,,,417400000.0,,,,,336500000.0,0.0,,,,-318500000.0,48000000.0,339600000.0,4022600000.0,,336500000.0,0.0,,-11400000.0,,167700000.0,92300000.0,211900000.0,,,,0.57,3220900000.0,571400000.0,,-6900000.0,,-318500000.0,6877000000.0,606800000.0,7487600000.0,6962700000.0,167700000.0,,-42700000.0,518300000.0,142500000.0,4022600000.0,,1565300000.0,2772600000.0,2107200000.0,9649600000.0,167300000.0,366700000.0,156600000.0,-446100000.0,,,2772600000.0,-165800000.0,1901800000.0,295000000.0,,,2100000.0,,2107200000.0,471500000.0,0.52,9649600000.0,663600000.0,,,12125200000.0,726900000.0,210100000.0,,4637600000.0,295000000.0,332800000.0,-27600000.0,461500000.0,217000000.0,217000000.0,438400000.0,985700000.0,6355900000.0,-11300000.0,,7487600000.0,148800000.0,,12125200000.0,1786900000.0,2475600000.0,366700000.0,6877000000.0,,267400000.0,3220900000.0,173300000.0,500000.0,4846000000.0,2521600000.0,,,2521600000.0,2475600000.0,-446100000.0,,4846000000.0,,1786900000.0,1901800000.0,,5600000.0,-5700000.0,,2107200000.0,-206000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,,1407400000.0,,,,,,1658500000.0,,1642000000.0,,2107200000.0,-0.16,,0.0,,571600000.0,,-25400000.0,-13600000.0,-99500000.0,529500000.0,,520900000.0,327200000.0,-11700000.0,,-15900000.0,,34800000.0,,-1073400000.0,-2500000.0,434800000.0,,,,,,,,,,,150700000.0,,,,1602900000.0,,,,-557300000.0,,,-465200000.0,,,,,-82100000.0,0.0,,,,-343000000.0,-48200000.0,-490800000.0,3350700000.0,,-22900000.0,,,,,16500000.0,,,,,,,,,464000000.0,-13400000.0,,,5789100000.0,,6269300000.0,,,,41800000.0,,-3400000.0,,,1407400000.0,,,,,,,-513100000.0,,,2992500000.0,,1325300000.0,,,,,-0.16,,,,8781600000.0,-569000000.0,,,10929700000.0,,-73900000.0,,4660400000.0,,,,,-73600000.0,-67000000.0,,673900000.0,,,,,,464000000.0,,,,379200000.0,,0.0,,3243000000.0,,400000.0,4231600000.0,2111200000.0,,,,2117400000.0,,,,,1781900000.0,1325300000.0,,,5100000.0,,1642000000.0,125800000.0,-612500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,1377500000.0,,,,,,1771400000.0,,1760500000.0,,1642000000.0,0.04,,-698300000.0,,572000000.0,,3700000.0,-18600000.0,36600000.0,521800000.0,,81400000.0,137300000.0,-16000000.0,,-134100000.0,,45100000.0,,-1109500000.0,-19500000.0,443600000.0,,,,,,,,,,,6700000.0,,,,1631300000.0,,,,233900000.0,,,118500000.0,,,,,96900000.0,0.0,,,,-263900000.0,21100000.0,73600000.0,3380400000.0,,124400000.0,,,,,10900000.0,,,,,,,,,507500000.0,-17800000.0,,,5722500000.0,,6354400000.0,,,,42700000.0,,43400000.0,,,1377500000.0,,,,,,,-485300000.0,,,3082600000.0,,1474400000.0,,,,,0.04,,,,8805100000.0,217900000.0,,,11065100000.0,,20900000.0,,4710700000.0,,,,,31400000.0,27800000.0,,630200000.0,,,,,,467100000.0,,,,355700000.0,,0.0,,3298000000.0,,-1200000.0,4227300000.0,2204800000.0,,,,2225600000.0,,,,,1901100000.0,1474400000.0,,,-23300000.0,,1760500000.0,-29100000.0,-97500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,1368900000.0,,,,,,1772100000.0,,1761500000.0,,1760500000.0,0.04,,-84500000.0,,572000000.0,,3700000.0,-39000000.0,29100000.0,503200000.0,,210600000.0,88200000.0,-16000000.0,,-112600000.0,,37800000.0,,-1145300000.0,-3700000.0,443800000.0,,,,,,,,,,,500000.0,,,,1648500000.0,,,,124900000.0,,,1000000.0,,,,,57800000.0,0.0,,,,-199400000.0,17700000.0,18000000.0,3283500000.0,,108900000.0,,,,,10600000.0,,,,,,,,,513800000.0,-10600000.0,,,5602500000.0,,6282200000.0,,,,42000000.0,,9200000.0,,,1368900000.0,,,,,,,-461200000.0,,,3022400000.0,,1426700000.0,,,,,0.03,,,,8624900000.0,108900000.0,,,10978300000.0,,17200000.0,,4696100000.0,,,,,25900000.0,24100000.0,,596100000.0,,,,,,470500000.0,,,,307300000.0,,0.0,,3310200000.0,,5100000.0,4202800000.0,2230800000.0,,,,2321900000.0,,,,,1866900000.0,1426700000.0,,,1500000.0,,1761500000.0,-49400000.0,-153400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,7100000.0,490100000.0,1527900000.0,,4625400000.0,,2506100000.0,,2506100000.0,540800000.0,2495200000.0,6027600000.0,1761500000.0,,,4100000.0,388000000.0,572100000.0,-267000000.0,108100000.0,-1200000.0,266200000.0,490100000.0,,-633400000.0,308600000.0,-23400000.0,,-4400000.0,1609200000.0,37900000.0,,-1119100000.0,-500000.0,416000000.0,,2107200000.0,618200000.0,,-72400000.0,,,89200000.0,-67100000.0,,10300000.0,29400000.0,5681700000.0,,1609200000.0,-1119100000.0,-11600000.0,,739300000.0,,,733700000.0,,,,,273300000.0,0.0,,,,-176600000.0,98600000.0,418100000.0,4003900000.0,179500000.0,347500000.0,0.0,,-26200000.0,,10900000.0,388000000.0,155600000.0,,-778700000.0,,0.2,3321000000.0,572100000.0,,-8000000.0,,-176600000.0,6905600000.0,345900000.0,7637700000.0,6027600000.0,10900000.0,,43400000.0,508100000.0,-16500000.0,4003900000.0,-173000000.0,1527900000.0,2821200000.0,2495200000.0,9726800000.0,18900000.0,275000000.0,90100000.0,-324800000.0,,,2821200000.0,,1801200000.0,143400000.0,,,1200000.0,,2495200000.0,232400000.0,0.19,9726800000.0,715900000.0,,0.0,12263100000.0,473700000.0,129400000.0,,4625400000.0,121300000.0,308600000.0,-49800000.0,468200000.0,159700000.0,136400000.0,416000000.0,618200000.0,5681700000.0,,,7637700000.0,32700000.0,,12263100000.0,1638000000.0,2497700000.0,275000000.0,6905600000.0,0.0,93600000.0,3321000000.0,169900000.0,-3100000.0,4856600000.0,2593100000.0,,,2593100000.0,2497700000.0,-324800000.0,,4856600000.0,,1638000000.0,1801200000.0,,168200000.0,23800000.0,,2495200000.0,-17900000.0,690400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,1400400000.0,,,,,,1941500000.0,,1928800000.0,,2495200000.0,-0.15,,,,572200000.0,,-15300000.0,-5600000.0,-85000000.0,460600000.0,,271600000.0,301800000.0,-9400000.0,,-16200000.0,,32600000.0,,-1118200000.0,-4800000.0,417900000.0,,,,,,,,,,,,,,,1578800000.0,,,,-555500000.0,,,-566400000.0,,,,,-59100000.0,0.0,,,,-190700000.0,-38700000.0,-508600000.0,3607300000.0,,-15000000.0,,,,,12700000.0,,,,,,,,,471300000.0,-11400000.0,,,6174700000.0,,6776700000.0,,,,37400000.0,,12000000.0,,,1400400000.0,,,,,,,-389400000.0,,,2750200000.0,-1600000.0,1341300000.0,,,,,-0.15,,,,8924900000.0,-564900000.0,,,11389400000.0,,-71500000.0,,4612700000.0,,,,,-70300000.0,-64600000.0,,630200000.0,,,,,,471300000.0,,,,296100000.0,,0.0,,3306100000.0,,-500000.0,4539100000.0,2265600000.0,,,,2423900000.0,,,,,1634500000.0,1341300000.0,,,200000.0,,1928800000.0,13000000.0,-347800000.0,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,1440000000.0,,,,,,1942400000.0,,1929900000.0,,1928800000.0,0.22,,,,268900000.0,,63300000.0,-3400000.0,146200000.0,440400000.0,,-416300000.0,285900000.0,-18900000.0,,-299700000.0,,35000000.0,,-1110500000.0,-1500000.0,427900000.0,,,,,,,,,,,,,,,1550900000.0,,,,353300000.0,,,1100000.0,,,,,177800000.0,0.0,,,,-240800000.0,43100000.0,165300000.0,4004800000.0,,218000000.0,,,,,12500000.0,,,,,,,,,544900000.0,-14500000.0,,,6735700000.0,,7180800000.0,,,,36800000.0,,13000000.0,,,1440000000.0,,,,,,,-306900000.0,,,2761100000.0,-100000.0,1617800000.0,,,,,0.15,,,,9496800000.0,334400000.0,,,11704600000.0,,105300000.0,,4523800000.0,,,,,83100000.0,82500000.0,,655600000.0,,,,,,473000000.0,,,,282400000.0,,0.0,,3278300000.0,,-700000.0,4956000000.0,2445000000.0,,,,2169700000.0,,,,,1628000000.0,1617800000.0,,,-2700000.0,,1929900000.0,-22300000.0,487100000.0,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,1459200000.0,,,,,,1939000000.0,,1927700000.0,,1929900000.0,0.09,,0.0,,268900000.0,,24400000.0,-54000000.0,69200000.0,441100000.0,,62000000.0,355300000.0,-21400000.0,,-11800000.0,,34700000.0,,-1167500000.0,-25100000.0,446800000.0,,,,,,,,,,,,,,,1608600000.0,,,,40400000.0,,0.0,-2200000.0,,,,,101600000.0,0.0,,,,-161800000.0,-11900000.0,-51100000.0,3967800000.0,,141200000.0,,,,,11300000.0,,,,,,,,,533600000.0,-9000000.0,,,6873000000.0,,7315800000.0,,,,37300000.0,,9700000.0,,,1459200000.0,,,,,,,-261600000.0,,,2746100000.0,1500000.0,1560800000.0,,,,,0.08,,,,9619100000.0,19000000.0,,,11950600000.0,,42400000.0,,4634800000.0,,,,,45600000.0,45300000.0,,658800000.0,,,,,,474700000.0,,,,242000000.0,,0.0,,3350400000.0,,-500000.0,5134800000.0,2549900000.0,,,,2296100000.0,,,,,1588900000.0,1560800000.0,,,-4500000.0,,1927700000.0,-74300000.0,-138600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,9000000.0,454300000.0,1679700000.0,,4617300000.0,,2689400000.0,,2689400000.0,817300000.0,2675700000.0,6531900000.0,1927700000.0,,,-195900000.0,738700000.0,269000000.0,-547700000.0,-243700000.0,1100000.0,320200000.0,454300000.0,,-464900000.0,153700000.0,-46600000.0,,-220000000.0,1601400000.0,37400000.0,,-1147100000.0,-9400000.0,460300000.0,,2495200000.0,402400000.0,,-61900000.0,,,56000000.0,-96300000.0,,,-108500000.0,5979300000.0,,1601400000.0,-1147100000.0,-4700000.0,,979100000.0,,0.0,748000000.0,,,,,332300000.0,0.0,,,,-119000000.0,63500000.0,644800000.0,4474500000.0,-547600000.0,394500000.0,0.0,,-40800000.0,,13700000.0,180500000.0,139700000.0,,-217300000.0,,0.57,3368500000.0,269000000.0,,-6200000.0,,-119000000.0,7740900000.0,552600000.0,8453500000.0,6531900000.0,13700000.0,,36900000.0,542100000.0,900000.0,4474500000.0,646300000.0,1679700000.0,2471800000.0,2675700000.0,10212700000.0,250400000.0,229400000.0,-171300000.0,-63700000.0,,,2471800000.0,-4500000.0,2012000000.0,281200000.0,,,800000.0,,2675700000.0,450600000.0,0.47,10212700000.0,932500000.0,,0.0,13070800000.0,721000000.0,195000000.0,,4617300000.0,261100000.0,153700000.0,-41100000.0,473600000.0,222800000.0,197900000.0,460300000.0,402400000.0,5979300000.0,-265900000.0,,8453500000.0,35600000.0,,13070800000.0,1583300000.0,2529000000.0,229400000.0,7740900000.0,0.0,271200000.0,3368500000.0,148400000.0,2500000.0,5534700000.0,3112700000.0,,,3112700000.0,2529000000.0,-63700000.0,,5534700000.0,,1583300000.0,2012000000.0,,,16000000.0,,2675700000.0,-24900000.0,645600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,1519300000.0,,,,,,1854300000.0,,1840200000.0,,2675700000.0,-0.1,,,,269200000.0,,-21500000.0,-2100000.0,-75000000.0,445500000.0,,369400000.0,568600000.0,-16900000.0,,-45400000.0,,31900000.0,,-1181800000.0,-3800000.0,451000000.0,,,,,,,,,,,,,,,1627300000.0,,,,-801700000.0,,-10500000.0,-835500000.0,,,,,-44500000.0,0.0,,,,-73800000.0,-53000000.0,-758600000.0,4010600000.0,,-43100000.0,,,,,14100000.0,,,,,,,,,476000000.0,-34500000.0,,,7312800000.0,,7474100000.0,,,,35600000.0,,-43000000.0,,,1519300000.0,,,,,,,-108900000.0,,,2045700000.0,,1474800000.0,,,,,-0.1,,,,9358500000.0,-818600000.0,,,12177200000.0,,-48100000.0,,4703100000.0,,,,,-53200000.0,-45200000.0,,402800000.0,,,,,,476000000.0,,,,266600000.0,,0.0,,3407700000.0,,-200000.0,5353200000.0,2733600000.0,,,,2497900000.0,,,,,1165900000.0,1474800000.0,,,-6900000.0,,1840200000.0,-16800000.0,-429600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,1566500000.0,,,,,,1824000000.0,,1809800000.0,,1840200000.0,0.21,,,,269600000.0,,47600000.0,-36500000.0,155900000.0,450800000.0,,-118400000.0,598600000.0,-36200000.0,,-175300000.0,,33100000.0,,-1206600000.0,-41000000.0,457000000.0,,,,,,,,,,,,,,,1657400000.0,,,,200000000.0,,-128500000.0,-30400000.0,,,,,174200000.0,0.0,,,,-46600000.0,16900000.0,19100000.0,4064700000.0,,226700000.0,,,,,14200000.0,,,,,,,,,546900000.0,-38800000.0,,,7512700000.0,,7593700000.0,,,,37700000.0,,56700000.0,,,1566500000.0,,,,,,,-4300000.0,,,2021300000.0,,1740700000.0,,,,,0.19,,,,9534000000.0,163800000.0,,,12301600000.0,,101700000.0,,4707900000.0,,,,,108900000.0,104600000.0,,402100000.0,,,,,,473100000.0,,,,1608800000.0,,0.0,,3427100000.0,,400000.0,4160900000.0,2484200000.0,,,,2463600000.0,,,,,1167800000.0,1740700000.0,,,5100000.0,,1809800000.0,-67700000.0,13900000.0,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,1553500000.0,,,,,,1798800000.0,,1785000000.0,,1809800000.0,0.45,,-38300000.0,,269700000.0,,70400000.0,-11700000.0,287100000.0,441500000.0,,314800000.0,558400000.0,-30200000.0,,-202000000.0,,32900000.0,,-1180100000.0,-20000000.0,440500000.0,,,,,,,,,,,,,,,1621600000.0,,,,157800000.0,,-130000000.0,-24800000.0,,,,,173000000.0,0.0,,,,-181600000.0,60800000.0,-39000000.0,5934200000.0,,320000000.0,,,,,13800000.0,,,,,,,,,537600000.0,-37200000.0,,,7116600000.0,,7229300000.0,,,,36200000.0,,9900000.0,,,1553500000.0,,,,,,,176200000.0,,,2038100000.0,,1726500000.0,,,,,0.4,,,,9154700000.0,127600000.0,,,11825900000.0,,208100000.0,,4596600000.0,,,,,217500000.0,211000000.0,,424600000.0,,,,,,464700000.0,,,,1776100000.0,,0.0,,3405400000.0,,9000000.0,3654400000.0,203900000.0,,,,2378600000.0,,,,,1166200000.0,1726500000.0,,,137300000.0,,1785000000.0,93600000.0,-401700000.0,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,149200000.0,459800000.0,1687100000.0,,4589800000.0,,2315600000.0,,2315600000.0,273500000.0,2302700000.0,7014600000.0,1785000000.0,,,-600000.0,1026100000.0,269700000.0,-541000000.0,93700000.0,-12800000.0,370400000.0,459800000.0,,-785000000.0,558300000.0,-57000000.0,,-118300000.0,1586100000.0,38900000.0,,-1126300000.0,66700000.0,471200000.0,,2675700000.0,452100000.0,,-63100000.0,,,83900000.0,-140300000.0,,0.0,-58800000.0,6326400000.0,,1586100000.0,-1126300000.0,-700000.0,,717400000.0,,-131800000.0,517700000.0,,,,,385500000.0,139300000.0,,,,-225700000.0,59200000.0,316300000.0,6647200000.0,-219200000.0,450700000.0,139300000.0,,1900000.0,,12900000.0,-373000000.0,136800000.0,,-38900000.0,,1.12,3444300000.0,269700000.0,,-35200000.0,,-225700000.0,8032600000.0,688200000.0,8286800000.0,7014600000.0,12900000.0,,41400000.0,540600000.0,15000000.0,6647200000.0,-62900000.0,1687100000.0,2103300000.0,2302700000.0,10135900000.0,-462200000.0,1545800000.0,190200000.0,405100000.0,,,2103300000.0,,2072600000.0,551500000.0,,,11800000.0,,2302700000.0,738400000.0,0.99,10135900000.0,660400000.0,,0.0,12876600000.0,133200000.0,259000000.0,,4589800000.0,532300000.0,558300000.0,-145700000.0,465500000.0,278300000.0,261900000.0,471200000.0,452100000.0,6326400000.0,-400800000.0,,8286800000.0,38600000.0,,12876600000.0,1210900000.0,2461700000.0,1545800000.0,8032600000.0,0.0,520700000.0,3444300000.0,150900000.0,2600000.0,4425400000.0,167200000.0,,,167200000.0,2461700000.0,405100000.0,,4425400000.0,,1210900000.0,2072600000.0,,133500000.0,13700000.0,,2302700000.0,-67900000.0,754500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,1546200000.0,,,,,,1586900000.0,,1573100000.0,,2302700000.0,-0.1,,-400100000.0,,221500000.0,,-19200000.0,-2100000.0,-65300000.0,451100000.0,,742300000.0,381300000.0,-22400000.0,,-229000000.0,,32600000.0,,-1145000000.0,-1000000.0,484500000.0,,,,,,,,,,,,,,,1596100000.0,,,,-498500000.0,,-52500000.0,-729600000.0,,,,,-39400000.0,0.0,,,,-181800000.0,-51500000.0,-468000000.0,5929100000.0,,1900000.0,,,,,13800000.0,,,,,,,,,437600000.0,-30900000.0,,,6987100000.0,,7112500000.0,,,,34600000.0,,17100000.0,,,1546200000.0,,,,,,,335700000.0,,,2350700000.0,,1506800000.0,,,,,-0.1,,,,9337800000.0,-520900000.0,,,11765900000.0,,-45900000.0,,4653400000.0,,,,,-45700000.0,-43000000.0,,691000000.0,,,,,,437600000.0,,,,346200000.0,,0.0,,3463000000.0,,2000000.0,5179400000.0,24700000.0,,,,2393900000.0,,,,,1239700000.0,1506800000.0,,,-1300000.0,,1573100000.0,-21300000.0,-808400000.0,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,1539300000.0,,,,,,1514700000.0,,1502000000.0,,1573100000.0,0.23,,-400000.0,,270200000.0,,50100000.0,-49500000.0,155100000.0,447000000.0,,-67200000.0,394700000.0,-35800000.0,,-112100000.0,,32700000.0,,-1128200000.0,-46400000.0,502400000.0,,,,,,,,,,,,,,,1575200000.0,,,,157900000.0,,-65600000.0,-71100000.0,,,,,176400000.0,0.0,,,,-168300000.0,8100000.0,-7000000.0,6026600000.0,,224600000.0,,,,,12700000.0,,,,,,,,,477700000.0,-27200000.0,,,7015200000.0,,7237300000.0,,,,36800000.0,,-8300000.0,,,1539300000.0,,,,,,,408200000.0,,,2161700000.0,,1715700000.0,,,,,0.22,,,,9176900000.0,122100000.0,,,11851600000.0,,99000000.0,,4614300000.0,,,,,105500000.0,101900000.0,,502200000.0,,,,,,437400000.0,,,,341200000.0,,0.0,,3461700000.0,,-2400000.0,5245400000.0,593900000.0,,,,2424000000.0,,,,,1238700000.0,1715700000.0,,,4700000.0,,1502000000.0,-76300000.0,186200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,1539000000.0,,,,,,1201600000.0,,1187300000.0,,1502000000.0,0.16,,-500000.0,,270300000.0,,41900000.0,-89000000.0,108200000.0,466700000.0,,-64900000.0,417600000.0,-41100000.0,,-98600000.0,,31600000.0,,-1139400000.0,-3900000.0,530500000.0,,,,,,,,,,,,,,,1606100000.0,,,,-104700000.0,,-83300000.0,-314700000.0,,,,,131400000.0,0.0,,,,-157600000.0,11900000.0,-234900000.0,5846800000.0,,177200000.0,,,,,14300000.0,,,,,,,,,456100000.0,-28700000.0,,,6914400000.0,,6974500000.0,,,,37400000.0,,1200000.0,,,1539000000.0,,,,,,,450900000.0,,,2167500000.0,,1670400000.0,,,,,0.15,,,,9081900000.0,-145800000.0,,,11728700000.0,,68700000.0,,4754200000.0,,,,,67700000.0,71600000.0,,473900000.0,,,,,,431300000.0,,,,324700000.0,,0.0,,3574300000.0,,11000000.0,5353500000.0,252600000.0,,,,2395800000.0,,,,,1263100000.0,1670400000.0,,,1700000.0,,1187300000.0,-131700000.0,-230500000.0,,,,,,,,,,,,,,,,,,,,,,,,
