,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCashItems,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingChangeInInventory,annualDepreciationAndAmortization,quarterlyBasicEPS,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,trailingNetOtherInvestingChanges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualRetainedEarnings,annualInventory,quarterlyGoodwill,trailingChangeInWorkingCapital,annualSaleOfInvestment,quarterlyLongTermDebt,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyInventory,trailingGrossProfit,annualChangeInAccountPayable,annualDilutedEPS,annualAccountsPayable,annualOtherIncomeExpense,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingIncome,quarterlyCashDividendsPaid,quarterlyCashAndCashEquivalents,annualCommonStockIssuance,annualNetPPE,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,trailingTotalRevenue,annualOperatingIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyDilutedAverageShares,trailingEndCashPosition,quarterlyCurrentDebt,trailingPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangesInAccountReceivables,trailingOperatingExpense,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualTotalRevenue,annualDilutedAverageShares,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyBasicAverageShares,trailingChangeInAccountPayable,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingTaxProvision,trailingDepreciationAndAmortization,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualFreeCashFlow,annualPurchaseOfBusiness,annualCashDividendsPaid,trailingOtherNonCashItems,annualCostOfRevenue,annualBeginningCashPosition,annualNetIncome,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1427760000,,920852000.0,38223000.0,-513390000.0,741720000.0,,-513390000.0,,,,,,,,1766547000.0,,649637000.0,31757291000.0,,,-2.33,,7560122000.0,,,,,,,4136421000.0,,,3942517000.0,,,,,,,-788982000.0,,9517312000.0,,,,,,,,,-64094000.0,2336979000.0,,,,,2336979000.0,56660000.0,,,,2741000.0,,,2298756000.0,,,,,,,,,-44184000.0,,,23374000.0,220243000.0,,64205000.0,,371012000.0,25089275000.0,-513390000.0,,,1985716000.0,689076000.0,27005530000.0,7448707000.0,-123351000.0,,,,,1811925000.0,,,,,,,,-16267000.0,412611000.0,,12341000.0,,,,,,0.0,,18395154000.0,-75585000.0,-2.33,13841000.0,,,1916255000.0,,1163000.0,-318566000.0,,,,,-963048000.0,,,-2612297000.0,,2336979000.0,,,,498648000.0,1485343000.0,911976000.0,,20225906000.0,,-1636000.0,19556823000.0,220243000.0,,,442443000.0,,4863369000.0,-18685000.0,,,,955558000.0,-2579314000.0,-398600000.0,,,728973000.0,114790000.0,32669267000.0,,,,,413328000.0,-52644000.0,1908800000.0,,-856367000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,897808000.0,218204000.0,214163000.0,1121581000.0,,214163000.0,,,,,,,,1760927000.0,,633050000.0,33342092000.0,,,0.98,,7596558000.0,,,,,,,4116805000.0,,,3742781000.0,,,,,,,13809000.0,,9639961000.0,,,,,,,,,-63935000.0,2555183000.0,,,,,2555183000.0,69983000.0,,,,2747000.0,,,2336979000.0,,,,,,,,,-57806000.0,,,30654000.0,240236000.0,,7370000.0,,357284000.0,25757880000.0,214163000.0,,,1998694000.0,1069693000.0,27333504000.0,7431470000.0,-79198000.0,,,,,1854398000.0,,,,,,,,-483819000.0,856626000.0,,-10082000.0,,,,,,0.0,,19348994000.0,-69006000.0,0.89,13088000.0,,,1575624000.0,,622000.0,404943000.0,,,,,963857000.0,,,-55186000.0,,2555183000.0,,,,571174000.0,-89096000.0,891464000.0,,21117291000.0,,-5735000.0,19902034000.0,219359000.0,,,502744000.0,,4640589000.0,-299956000.0,,,,958687000.0,-2606000.0,304306000.0,,,879201000.0,90143000.0,34233556000.0,,,,,320290000.0,-51888000.0,-848191000.0,,-895711000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,89636000.0,-387741000.0,364287000.0,1160114000.0,-2931165000.0,364287000.0,,,27736157000.0,819188000.0,-11604000.0,,633520000.0,1814326000.0,3493048000.0,679309000.0,34496804000.0,,249600000.0,1.72,,8222951000.0,22700765000.0,,,,1181623000.0,9755094000.0,4130825000.0,,,3493048000.0,4130825000.0,819188000.0,-86214000.0,,8222951000.0,60944000.0,156557000.0,2750000.0,9755094000.0,,5125914000.0,-0.62,20886439000.0,-994838000.0,3920379000.0,-136333000.0,,-61865000.0,2167442000.0,,979251000.0,,2167442000.0,2167442000.0,71787000.0,4401872000.0,1993119000.0,,2750000.0,2167442000.0,-630285000.0,2555183000.0,625735000.0,,1367988000.0,,1902898000.0,-86214000.0,2883000.0,2167442000.0,-610085000.0,-0.62,,30067000.0,233395000.0,,,,298474000.0,27102637000.0,364287000.0,274149000.0,89636000.0,1993119000.0,1085618000.0,27736157000.0,7401669000.0,399000.0,,,,-231585000.0,1902898000.0,,,298474000.0,2161325000.0,1918045000.0,-923647000.0,22733000.0,-1058807000.0,823781000.0,,38532000.0,,,20334488000.0,-1478793000.0,,0.0,-1859106000.0,20886439000.0,-136333000.0,1.56,14448000.0,,-207641000.0,633520000.0,358929000.0,1093000.0,577350000.0,679309000.0,-134887000.0,,1814326000.0,1595134000.0,101986000.0,-611100000.0,-186526000.0,,2167442000.0,,135961803000.0,217786000.0,625715000.0,-136051000.0,973574000.0,,22700765000.0,7401669000.0,-2282000.0,20334488000.0,212155000.0,,3529313000.0,556367000.0,217786000.0,4401872000.0,-292459000.0,409036000.0,27102637000.0,2769175000.0,979251000.0,-26888000.0,475496000.0,0.0,,1181623000.0,111209000.0,35470378000.0,-134887000.0,,,-836382000.0,347859000.0,-74496000.0,-1361329000.0,,-923647000.0,3688794000.0,-2633412000.0,-253919000.0,,132432490000.0,1808513000.0,-134887000.0,,,,,,,,,,,,,,,,,,
1451520000,,105826000.0,-1189352000.0,330377000.0,750848000.0,,330377000.0,,,,,,,,0.0,,592553000.0,35744169000.0,,,1.6,,8380652000.0,,,,,,,5981744000.0,,,4393317000.0,,932299000.0,,,,,-534664000.0,,10863974000.0,,,,,,,,,-71199000.0,978090000.0,,,,,978090000.0,87469000.0,,,,2759000.0,,,2167442000.0,,,,,,-41136000.0,,,-76261000.0,,,31587000.0,226718000.0,,108412000.0,,281789000.0,29455783000.0,330377000.0,,,3071093000.0,660738000.0,30755802000.0,10394127000.0,-20463000.0,,88829000.0,,,2043340000.0,,,,,,,,-118575000.0,409314000.0,,-610771000.0,,,,,,0.0,,22536323000.0,-115814000.0,1.46,22255000.0,,,1300019000.0,,-3438000.0,-91344000.0,,,,,1522332000.0,,,-2772487000.0,,978090000.0,,,,609734000.0,-1086296000.0,964877000.0,,24024341000.0,,-7982000.0,20361675000.0,206180000.0,,,528296000.0,,5431442000.0,-1746766000.0,,,,1059501000.0,-2726632000.0,-210400000.0,,,1440801000.0,-540777000.0,36709046000.0,,,,,355143000.0,-90110000.0,832287000.0,,-983839000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,123506000.0,1547197000.0,604135000.0,879738000.0,,604135000.0,,,,,,,,0.0,,665185000.0,34623026000.0,,,2.91,,8766994000.0,,,,,,,5980499000.0,,,4368586000.0,,2041191000.0,,,,,488209000.0,,10644586000.0,,,,,,,,,-70630000.0,2525287000.0,,,,,2525287000.0,97471000.0,,,,2765000.0,,,978090000.0,,,,,,0.0,,,-395813000.0,,,33859000.0,225450000.0,,119553000.0,,302088000.0,30304193000.0,604135000.0,,,3047989000.0,789836000.0,32495355000.0,10425287000.0,-211000.0,,0.0,,,2112837000.0,,,,,,,,-318229000.0,335279000.0,,318617000.0,,,,,,0.0,,22986172000.0,-102184000.0,2.68,17532000.0,,,2191162000.0,,-7440000.0,1047685000.0,,,,,506228000.0,,,-102066000.0,,2525287000.0,,,,614072000.0,233219000.0,1075331000.0,,23770910000.0,,7789000.0,22070068000.0,207858000.0,,,522760000.0,,6533283000.0,-6496083000.0,,,,1094711000.0,-4724000.0,916355000.0,,,1974306000.0,312220000.0,35698357000.0,,,,,461259000.0,-89902000.0,769525000.0,,-1018126000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,122304000.0,-660085000.0,349803000.0,191372000.0,,349803000.0,,,,,,,,0.0,,692011000.0,35773817000.0,,,1.62,,8984533000.0,,,,,,,5978780000.0,,,3794036000.0,,2121331000.0,,,,,33628000.0,,10492561000.0,,,,,,,,,-73241000.0,1865202000.0,,,,,1865202000.0,99115000.0,,,,2770000.0,,,2525287000.0,,,,,,0.0,,,-233388000.0,,,33640000.0,224802000.0,,613180000.0,,305219000.0,30034926000.0,349803000.0,,,3007326000.0,61206000.0,31914243000.0,10456988000.0,-1313000.0,,13000000.0,,,2219783000.0,,,,,,,,-586345000.0,-260227000.0,,72619000.0,,,,,,0.0,,22692064000.0,-110978000.0,1.56,16774000.0,,,1879317000.0,,-10308000.0,629412000.0,,,,,-216231000.0,,,-146508000.0,,1865202000.0,,,,612719000.0,177495000.0,1107863000.0,,23997255000.0,,-6253000.0,21457255000.0,215688000.0,,,520032000.0,,6037671000.0,-630761000.0,,,,1165663000.0,-19034000.0,496657000.0,,,2250868000.0,146854000.0,36881680000.0,,,,,495144000.0,-130166000.0,-704949000.0,,-1054120000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,436461000.0,876630000.0,143614000.0,1356539000.0,-3169179000.0,143614000.0,,,33656200000.0,2214774000.0,195059000.0,,2129404000.0,0.0,3594253000.0,743839000.0,36436068000.0,,392166000.0,,,9175876000.0,25281308000.0,,,,2303941000.0,10723920000.0,5991497000.0,,101829000.0,3594253000.0,5991497000.0,2214774000.0,-42083000.0,,9175876000.0,64992000.0,-272985000.0,2778000.0,10723920000.0,,3011508000.0,6.32,23926320000.0,-285812000.0,3178497000.0,-114308000.0,,-73407000.0,2741832000.0,,1530682000.0,,2741832000.0,2741832000.0,108111000.0,6245488000.0,2967849000.0,,2778000.0,2741832000.0,565072000.0,1865202000.0,1927425000.0,,1816634000.0,,2616736000.0,-947000.0,-13919000.0,2741832000.0,-207262000.0,6.73,,45263000.0,,,611149000.0,,314325000.0,31526796000.0,143614000.0,1390910000.0,436461000.0,2967849000.0,1202101000.0,33656200000.0,10804353000.0,-6581000.0,,0.0,,-464616000.0,2616736000.0,,,314325000.0,2455972000.0,2091237000.0,-1086054000.0,-130927000.0,-1243195000.0,543839000.0,,88608000.0,,,22851847000.0,-912724000.0,,0.0,-2266344000.0,23926320000.0,-114308000.0,,8431000.0,,-28568000.0,2129404000.0,574390000.0,7267000.0,341672000.0,743839000.0,1427929000.0,,1309888000.0,1199179000.0,144349000.0,-9133662000.0,-148118000.0,,2741832000.0,,146849686000.0,225959000.0,619447000.0,-431670000.0,1124535000.0,,25281308000.0,10804353000.0,201505000.0,22851847000.0,,,4272606000.0,520149000.0,212206000.0,6245488000.0,-260052000.0,-37019000.0,31526796000.0,1028205000.0,1530682000.0,0.0,188298000.0,0.0,,2303941000.0,44684000.0,37560603000.0,1427929000.0,,,-1107252000.0,505088000.0,-154438000.0,-331791000.0,611149000.0,-1086054000.0,2713881000.0,-2750390000.0,-288477000.0,,142577080000.0,2167442000.0,1427929000.0,,,,,,,,,,,,,,,,,,
1483142400,,509738000.0,-950698000.0,247246000.0,-430355000.0,,247246000.0,,,,,,,,0.0,,762437000.0,37131585000.0,,,1.13,,9696200000.0,,,,,,,5987106000.0,,,3527353000.0,,2222866000.0,,,,,-20943000.0,,11414771000.0,,,,,,,,,-80169000.0,1791134000.0,,,,,1791134000.0,106251000.0,,,,2783000.0,,,2741832000.0,,,,,,-33879000.0,,,-536937000.0,,,37987000.0,221979000.0,,607980000.0,,295476000.0,31802715000.0,247246000.0,,,2927193000.0,-567637000.0,33919272000.0,10840516000.0,-11489000.0,,13921000.0,,,2768208000.0,,,,,,,,-229928000.0,-878003000.0,,49491000.0,,,,,,0.0,,24172341000.0,-141851000.0,1.11,29192000.0,,,2116557000.0,,1880000.0,507376000.0,,,,,247814000.0,,,-156857000.0,,1791134000.0,,,,616627000.0,-713553000.0,1037680000.0,,25542758000.0,,15156000.0,23078756000.0,218661000.0,,,520547000.0,,6259957000.0,-117491000.0,,,,1630741000.0,-1497000.0,363138000.0,,,2518081000.0,115892000.0,38169265000.0,,,,,421053000.0,-137282000.0,-363486000.0,,-1137467000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,526030000.0,613299000.0,411473000.0,798739000.0,,411473000.0,,,,,,,,0.0,,639560000.0,35890975000.0,,,1.89,,9583520000.0,,,,,,,5987729000.0,,,3478214000.0,,2332051000.0,,,,,-6701000.0,,11335816000.0,,,,,,,,,-79924000.0,2404433000.0,,,,,2404433000.0,106127000.0,,,,2796000.0,,,1791134000.0,,,,,,-14756000.0,,,119232000.0,,,37885000.0,221221000.0,,615847000.0,,324383000.0,31867721000.0,411473000.0,,,2888920000.0,673321000.0,34397013000.0,10903092000.0,-1299000.0,,22207000.0,,,2895732000.0,,,,,,,,0.0,234264000.0,,109906000.0,,,,,,0.0,,24276019000.0,-123490000.0,1.86,12058000.0,,,2529292000.0,,6256000.0,736927000.0,,,,,103146000.0,,,-112617000.0,,2404433000.0,,,,619512000.0,157496000.0,1256427000.0,,25531426000.0,,-80161000.0,23493921000.0,217650000.0,,,521843000.0,,6336295000.0,-6688473000.0,,,,1702060000.0,-906000.0,592915000.0,,,2849630000.0,181442000.0,37147402000.0,,,,,636915000.0,-125418000.0,-72823000.0,,-1193672000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,519879000.0,-1092966000.0,50352000.0,-244700000.0,,50352000.0,,,,,,,,0.0,,942413000.0,37627269000.0,,,0.23,,10553258000.0,,,,,,,6042552000.0,,,3429074000.0,,2400467000.0,,,,,-285915000.0,,11669529000.0,,,,,,,,,-80075000.0,1311467000.0,,,,,1311467000.0,107882000.0,,,,2804000.0,,,2404433000.0,,,,,,0.0,,,-1001394000.0,,,37017000.0,221873000.0,,4119000.0,,312894000.0,32100496000.0,50352000.0,,,2871426000.0,-353428000.0,34654010000.0,10976786000.0,-1672000.0,,33880000.0,,,3009098000.0,,,,,,,,0.0,-464413000.0,,66551000.0,,,,,,0.0,,24804544000.0,-112458000.0,0.23,10342000.0,,,2553514000.0,,5286000.0,278274000.0,,,,,526017000.0,,,-137092000.0,,1311467000.0,,,,624982000.0,-273846000.0,1079875000.0,,25751076000.0,,-18681000.0,23677224000.0,218676000.0,,,525463000.0,,6349420000.0,-735447000.0,,,,1749914000.0,-67530000.0,133375000.0,,,2819907000.0,83023000.0,38707144000.0,,,,,454893000.0,-108728000.0,-711174000.0,,-1259184000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,511298000.0,1123648000.0,-344587000.0,1380454000.0,-498041000.0,-344587000.0,,,35316470000.0,2492612000.0,-146361000.0,,2064461000.0,1364123000.0,3429934000.0,1402002000.0,37947995000.0,,432331000.0,-1.35,,10303324000.0,26818165000.0,,,,2395218000.0,11461428000.0,6044281000.0,,74778000.0,3429934000.0,6044281000.0,2492612000.0,-48635000.0,,10303324000.0,62206000.0,-643038000.0,2806000.0,11461428000.0,,1473389000.0,1.87,25404042000.0,-956597000.0,1504138000.0,-95850000.0,,-80102000.0,2435115000.0,,1797945000.0,,2435115000.0,2435115000.0,112071000.0,6433844000.0,2833281000.0,,2806000.0,2435115000.0,-1312814000.0,1311467000.0,1499260000.0,,2019669000.0,,3091205000.0,0.0,3114000.0,2435115000.0,141203000.0,1.9,,36153000.0,218501000.0,,12121000.0,,337664000.0,33252009000.0,-344587000.0,917887000.0,511298000.0,2833281000.0,1285485000.0,35316470000.0,11013171000.0,-1525000.0,,4770000.0,,-466397000.0,3091205000.0,,,337664000.0,2526333000.0,2128730000.0,-1293260000.0,319069000.0,-100001000.0,1575304000.0,,93121000.0,,,24303299000.0,-1277896000.0,,0.0,-329929000.0,25404042000.0,-95850000.0,-1.35,10614000.0,,-15985000.0,2064461000.0,-306717000.0,-10308000.0,-23317000.0,1402002000.0,364484000.0,,1364123000.0,596412000.0,149042000.0,-10085953000.0,-91475000.0,,2435115000.0,,153143826000.0,221602000.0,665212000.0,398449000.0,1172020000.0,,26818165000.0,11013171000.0,-62675000.0,24303299000.0,218501000.0,,4546002000.0,560877000.0,218375000.0,6433844000.0,-2544542000.0,553403000.0,33252009000.0,467152000.0,1797945000.0,-3062000.0,-171541000.0,0.0,,2395218000.0,173046000.0,39120015000.0,364484000.0,,,-431454000.0,506808000.0,-94969000.0,-165331000.0,12121000.0,-1293260000.0,1037741000.0,-72995000.0,-320270000.0,,148597824000.0,2741832000.0,364484000.0,,,,,,,,,,,,,,,,,,
1514678400,,429154000.0,602632000.0,861853000.0,10326000.0,,861853000.0,,,,,,,,0.0,,1373536000.0,39353680000.0,,,3.95,,10127783000.0,,,,,,,6076110000.0,,,4266757000.0,,1659619000.0,,,,,-54111000.0,,12020660000.0,,,,,,,,,-83555000.0,3037747000.0,,,,,3037747000.0,111724000.0,,,,2814000.0,,,2435115000.0,,,,,,0.0,,,91624000.0,,,37383000.0,220822000.0,,20061000.0,,334816000.0,33486928000.0,861853000.0,,,2825035000.0,-63315000.0,36361510000.0,11065078000.0,-10739000.0,,0.0,,,3190198000.0,,,,,,,,-22496000.0,-175969000.0,,-840479000.0,,,,,,0.0,,25346694000.0,-96338000.0,3.9,32608000.0,,,2874582000.0,,1648000.0,508126000.0,,,,,-59223000.0,,,-142323000.0,,3037747000.0,,,,663658000.0,-460127000.0,1112652000.0,,26740291000.0,,211000.0,25296432000.0,218323000.0,,,558522000.0,,6746637000.0,-2991762000.0,,,,1829117000.0,-70330000.0,359019000.0,,,3173516000.0,-502834000.0,40466332000.0,,,,,448994000.0,-73641000.0,734629000.0,,-1361081000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,484352000.0,-946388000.0,287455000.0,-87568000.0,,282160000.0,,,,,,,,1690810000.0,,1437916000.0,39778175000.0,,,1.31,,11265014000.0,,,,,,,6697566000.0,,,4277501000.0,,1808082000.0,,,,,-108900000.0,,12867481000.0,,,,,,,,,-83978000.0,2091359000.0,,,,,2091359000.0,125510000.0,,,,2831000.0,,,3037747000.0,,,,,,0.0,,,-682010000.0,,,49984000.0,222303000.0,,252894000.0,,298478000.0,35032136000.0,287455000.0,,,3062323000.0,-182743000.0,38395732000.0,11998521000.0,-6224000.0,,0.0,,,3372606000.0,,,,,,,,-37712000.0,-630577000.0,,42044000.0,,,,,,,,26403594000.0,-43506000.0,1.29,11600000.0,,,3187550000.0,,8831000.0,536826000.0,,,,,443601000.0,,,-793099000.0,,2091359000.0,,,,736814000.0,-345037000.0,1255683000.0,,28094404000.0,,7518000.0,26397211000.0,219200000.0,,,617426000.0,,6937732000.0,-21877296000.0,,,,1940154000.0,-706755000.0,361332000.0,,,3376993000.0,79172000.0,41033858000.0,,,,,518869000.0,-95175000.0,-65721000.0,,-1432452000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,488608000.0,297569000.0,275809000.0,823285000.0,,277875000.0,,,,,,,,,,1454537000.0,41930968000.0,,,1.26,,11764614000.0,,,,,,,6712729000.0,,,4198112000.0,,1877480000.0,,,,,-72395000.0,,12074347000.0,,,,,,,,,-83431000.0,2388928000.0,,,,,2388928000.0,145418000.0,,,,2833000.0,,,2091359000.0,,,,,,,,,-517245000.0,,,52845000.0,220760000.0,,195592000.0,,288193000.0,35033660000.0,275809000.0,,,3000912000.0,743742000.0,38309592000.0,11905191000.0,-2307000.0,,,,,3387863000.0,,,,,,,,-240236000.0,371927000.0,,51068000.0,,,,,,,,26449542000.0,-82020000.0,1.25,9396000.0,,,3097821000.0,,-4730000.0,543465000.0,,,,,79561000.0,,,-90450000.0,,2388928000.0,,,,746593000.0,753440000.0,1211341000.0,,28099671000.0,,-39430000.0,26404401000.0,218569000.0,,,626548000.0,,6933989000.0,-220748000.0,,,,1903357000.0,-6177000.0,345202000.0,,,3569371000.0,67327000.0,43142309000.0,,,,,464748000.0,-79543000.0,-435266000.0,,-1484506000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,462648000.0,103588000.0,233288000.0,665345000.0,-1111114000.0,194004000.0,,,37669838000.0,1829410000.0,54690000.0,,2932824000.0,1032814000.0,4158532000.0,881157000.0,42264495000.0,,510109000.0,,,11314226000.0,27869687000.0,,,,3720582000.0,11918508000.0,6664272000.0,,0.0,4158532000.0,6664272000.0,1829410000.0,0.0,,11314226000.0,62316000.0,-99361000.0,2836000.0,11918508000.0,,859036000.0,7.53,26836873000.0,-334767000.0,1411388000.0,-79253000.0,,-82077000.0,2492516000.0,,1892424000.0,,2492516000.0,2492516000.0,127457000.0,6750190000.0,2947828000.0,,2836000.0,2492516000.0,-242873000.0,2388928000.0,1877172000.0,,1686889000.0,,3407908000.0,,10596000.0,2492516000.0,449861000.0,7.61,,49428000.0,,,151657000.0,,270942000.0,34619877000.0,233288000.0,1177423000.0,462648000.0,2947828000.0,577293000.0,37669838000.0,11775466000.0,-3130000.0,,,,-336411000.0,3407908000.0,,,270942000.0,2925428000.0,2460301000.0,-1515484000.0,-795524000.0,-338791000.0,232530000.0,,-48157000.0,,,25894372000.0,-657770000.0,,,-639235000.0,26836873000.0,-79253000.0,,8712000.0,,-22400000.0,2932824000.0,57401000.0,4847000.0,288755000.0,881157000.0,1658405000.0,,1032814000.0,395097000.0,189640000.0,-25830787000.0,-85242000.0,,2492516000.0,,167939635000.0,220336000.0,778363000.0,46801000.0,1032641000.0,,27869687000.0,11775466000.0,86391000.0,25894372000.0,,,4612317000.0,657805000.0,217872000.0,6750190000.0,-740981000.0,-438469000.0,34619877000.0,-202089000.0,1892424000.0,-2037000.0,111870000.0,,,3720582000.0,-82134000.0,43297136000.0,1615892000.0,,,-4923000.0,254278000.0,-88052000.0,-476515000.0,151657000.0,-1515484000.0,1074977000.0,-785299000.0,-333041000.0,,163327318000.0,2435115000.0,1658405000.0,,,,,,,,,,,,,,,,,,
1546214400,,436515000.0,47640000.0,393652000.0,478968000.0,,391753000.0,,,,,,,,,,859168000.0,44094872000.0,,,1.86,,11979382000.0,,,,,,,6697547000.0,,,4165400000.0,,1879532000.0,,,,,-43769000.0,,11800185000.0,,,,,,,,,-85535000.0,2540156000.0,,,,,2540156000.0,135232000.0,,,,2842000.0,,,2492516000.0,,,,,,,,,-658890000.0,,,49236000.0,213969000.0,,156276000.0,,272428000.0,36103090000.0,393652000.0,,,2924698000.0,399735000.0,39267823000.0,11791616000.0,-10009000.0,,,,,3493058000.0,,,,,,,,-239008000.0,-119690000.0,,46246000.0,,,,,,973837000.0,,28336293000.0,-92883000.0,1.84,31768000.0,,,3048453000.0,,4013000.0,617024000.0,,,,,1498643000.0,,,-127618000.0,,2540156000.0,,,,779085000.0,-898775000.0,1297580000.0,,29351737000.0,,-14348000.0,27476207000.0,212054000.0,,,656585000.0,,6751353000.0,-513691000.0,,,,1896943000.0,-52398000.0,432556000.0,,,4027217000.0,40803000.0,45392452000.0,,,,,518495000.0,-79233000.0,-303710000.0,,-1596115000.0,,,,,,,,,,,,,,,,,,,,,,,,,
