date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.038614400,,,,,,1596700000.0,4212300000.0,-31900000.0,,,63400000.0,,,758700000.0,,893200000.0,,,,,,,3443300000.0,,,,2514700000.0,2133333333.0,,,,,,,,,2489900000.0,183000000.0,6263400000.0,,,,152000000.0,,,2051100000.0,152000000.0,,,,0.0,152000000.0,,,,,,,,0.0,1504600000.0,810300000.0,,65600000.0,,-17000000.0,1890700000.0,0.07125,,,,,3773500000.0,,,,162800000.0,730100000.0,-57500000.0,,,1010100000.0,555800000.0,1386900000.0,,,-10900000.0,,758700000.0,,,,,,,555800000.0,555800000.0,,,2133333333.0,430000000.0,,,,2800000.0,77600000.0,1601900000.0,229600000.0,,,,,,-42900000.0,,267200000.0,-26900000.0,10900000.0,0.0,-1221000000.0,,,,,118300000.0,,0.0,,,,,,,,,,2822900000.0,,,-44200000.0,,125800000.0,225900000.0,,,,9300000.0,,0.07125,,,251400000.0,49700000.0,,,-222500000.0,469500000.0,,,,,,,,6400000.0,,,314800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.046390400,,,,,,1855200000.0,4347000000.0,-37000000.0,,,64000000.0,,,753900000.0,,710600000.0,,,,,,,3505100000.0,,,,2400900000.0,2122553191.0,,,,,,,,,2565800000.0,-23200000.0,6401000000.0,,,,124700000.0,,,2054000000.0,124700000.0,,,,0.0,124700000.0,,,,,,,,0.0,1424900000.0,910200000.0,,,,-11000000.0,1949400000.0,0.05875,,,,,3835200000.0,,,,167500000.0,542800000.0,-60600000.0,,,976000000.0,443200000.0,1519200000.0,,,-23900000.0,,753900000.0,,,,,,,443200000.0,443200000.0,,,2122553191.0,555800000.0,,,,2800000.0,62700000.0,1615100000.0,187400000.0,,,,,,-52000000.0,,422200000.0,-107800000.0,10800000.0,0.0,-1291100000.0,,,,,183900000.0,,0.0,,,,,,,,,,2906200000.0,,,-28400000.0,,-112600000.0,28800000.0,,,,-159200000.0,,0.05875,,,222100000.0,55300000.0,,-1100000.0,-225800000.0,467500000.0,,,,,,,,4100000.0,,,286100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.054339200,1245800000.0,,572700000.0,10697000000.0,-240300000.0,2015200000.0,4679900000.0,-37000000.0,,,76600000.0,0.22125,708000000.0,826000000.0,,708000000.0,634000000.0,2723200000.0,-148100000.0,382900000.0,0.0,2118435754.0,3639200000.0,,,,2985100000.0,,,740100000.0,,634000000.0,0.22375,-44500000.0,1123000000.0,281100000.0,2723200000.0,441300000.0,6713900000.0,6313600000.0,731500000.0,,246200000.0,474000000.0,-137800000.0,2034000000.0,246200000.0,0.0,3137600000.0,,0.0,246200000.0,-196300000.0,,,6713900000.0,4679900000.0,551600000.0,3990700000.0,0.0,1744900000.0,1054200000.0,474000000.0,,262500000.0,-5300000.0,2101100000.0,,,1054200000.0,2015200000.0,3639200000.0,3990700000.0,,2142372881.0,,156100000.0,551600000.0,-47400000.0,,44200000.0,1240200000.0,634000000.0,1514900000.0,2101100000.0,,-31600000.0,,826000000.0,,-79900000.0,1620800000.0,2034000000.0,917400000.0,634000000.0,634000000.0,634000000.0,183800000.0,4383400000.0,,443200000.0,,1508300000.0,-605200000.0,2800000.0,125700000.0,1620800000.0,371900000.0,,2988800000.0,-102800000.0,,,-47300000.0,,281100000.0,-221300000.0,10700000.0,0.0,-1368000000.0,,0.0,,575500000.0,183800000.0,,0.0,-185900000.0,,50400000.0,-215600000.0,,,,,3137600000.0,2988800000.0,,,-70600000.0,,190800000.0,488600000.0,-1368000000.0,,,104500000.0,,,156100000.0,,414200000.0,107200000.0,,51400000.0,-240300000.0,572700000.0,,,107200000.0,,,,0.0,28800000.0,,58500000.0,490800000.0,1514900000.0,,42900000.0,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.062288000,,,,,,2034700000.0,5048200000.0,-36900000.0,,,71800000.0,,,869600000.0,,766800000.0,,,,,,,3775900000.0,,,,3024900000.0,2132244898.0,,,,,,,,,2801500000.0,308700000.0,7018600000.0,,,,261200000.0,,,1970400000.0,261200000.0,,,,0.0,261200000.0,,,,,,,,0.0,1723400000.0,879200000.0,,,,-1900000.0,2085500000.0,0.12375,,,,,4217100000.0,,,,234200000.0,532300000.0,-42300000.0,,,1301500000.0,997800000.0,1480500000.0,,,-23800000.0,,869600000.0,,,,,,,997800000.0,997800000.0,,,2110707071.0,634000000.0,,,,2800000.0,139400000.0,1563900000.0,400600000.0,,,,,,-42000000.0,,443200000.0,49500000.0,7500000.0,0.0,-1393100000.0,,,,,183600000.0,,0.0,,,,,,,,,,2957000000.0,,,-95000000.0,,363800000.0,350700000.0,,,,13400000.0,,0.1225,,,431900000.0,192200000.0,,1400000.0,-173700000.0,520100000.0,,,,,,,,19000000.0,,,503700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.070150400,,,,,,1996000000.0,5020800000.0,-36800000.0,,,86600000.0,,,902500000.0,,1013200000.0,,,,,,,3803700000.0,,,,2837100000.0,2170909091.0,,,,,,,,,3009200000.0,372400000.0,7376500000.0,,,,179100000.0,,,2355700000.0,179100000.0,,,,0.0,179100000.0,,,,,,,,0.0,1637500000.0,992700000.0,,,,-8100000.0,2010400000.0,0.085,,,,,4367300000.0,,,,363300000.0,649600000.0,-341400000.0,,,1199600000.0,968900000.0,1592000000.0,,,-14300000.0,,902500000.0,,,,,,,968900000.0,968900000.0,,,2107058824.0,997800000.0,,,,2800000.0,95600000.0,1606000000.0,274700000.0,,,,,,-46000000.0,,348500000.0,-104900000.0,8100000.0,0.0,-1476100000.0,,,,,500800000.0,,0.0,,,,,,,,,,3082100000.0,,,-100500000.0,,-28900000.0,418400000.0,,,,125500000.0,,0.0825,,,297100000.0,121700000.0,,10700000.0,-166600000.0,533100000.0,,,,,,,,96300000.0,,,383700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.078012800,,,,,,1944600000.0,5199600000.0,-52600000.0,,,77300000.0,,,892000000.0,,1096500000.0,,,,,,,3898400000.0,,,,2904000000.0,2165405405.0,,,,,,,,,3041100000.0,147100000.0,7604300000.0,,,,200300000.0,,,2404700000.0,200300000.0,,,,0.0,200300000.0,,,,,,,,0.0,1682100000.0,1048300000.0,,,,-24800000.0,2033900000.0,0.095,,,,,4563200000.0,,,,401900000.0,694300000.0,-79500000.0,,,1221900000.0,914700000.0,1667600000.0,,,-17200000.0,,892000000.0,,,,,,,914700000.0,914700000.0,,,2108421053.0,968900000.0,,,,2800000.0,106900000.0,1611400000.0,307200000.0,,,,,,-55100000.0,,171400000.0,-174700000.0,5500000.0,0.0,-1551400000.0,,,,,500700000.0,,0.0,,,,,,,,,,3162800000.0,,,-45000000.0,,-54200000.0,202200000.0,,,,-103300000.0,,0.0925,,,329900000.0,157900000.0,,16400000.0,-146100000.0,567000000.0,,,,,,,,73600000.0,,,407200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.085961600,1549700000.0,,763800000.0,12253100000.0,-86300000.0,2009000000.0,5512000000.0,-52900000.0,400800000.0,,74700000.0,0.43875,1100900000.0,1037900000.0,,1100900000.0,828000000.0,3109900000.0,192200000.0,504400000.0,0.0,2105600000.0,3982900000.0,,,,3487100000.0,,,945600000.0,,828000000.0,0.44875,-54300000.0,1450000000.0,152600000.0,3109900000.0,472300000.0,7891600000.0,7001400000.0,1300500000.0,,305000000.0,945600000.0,-179200000.0,2379600000.0,305000000.0,0.0,3702000000.0,,0.0,305000000.0,-419800000.0,,47200000.0,7891600000.0,5512000000.0,682400000.0,4781700000.0,0.0,1958400000.0,974400000.0,945600000.0,135400000.0,310400000.0,-19500000.0,2120200000.0,,,974400000.0,2009000000.0,3982900000.0,4781700000.0,,2157600000.0,,418200000.0,682400000.0,-483300000.0,,,1528700000.0,828000000.0,1633600000.0,2120200000.0,,-19400000.0,,1037900000.0,,-74700000.0,1586900000.0,2379600000.0,1514400000.0,1228800000.0,1228800000.0,828000000.0,366300000.0,5251700000.0,,914700000.0,,1860100000.0,-398500000.0,2800000.0,162500000.0,1586900000.0,467500000.0,,,-55900000.0,,,-70800000.0,,152600000.0,-168400000.0,,0.0,,118200000.0,0.0,-289100000.0,634000000.0,366300000.0,,253600000.0,-213900000.0,118200000.0,66200000.0,-946500000.0,,,,,3702000000.0,,,-400800000.0,-179300000.0,,-86700000.0,543100000.0,,,,156600000.0,,,418200000.0,,490800000.0,0.0,,37700000.0,-86300000.0,763800000.0,82500000.0,,0.0,,,,0.0,,400800000.0,194000000.0,565500000.0,1633600000.0,,,-206900000.0,,2800000.0,135400000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.093910400,,,,,,1907900000.0,5621100000.0,-52600000.0,,,61600000.0,,,1073600000.0,,1122900000.0,,,,,,,4104000000.0,,,-275400000.0,3561800000.0,2160661157.0,,,,,,,,,3030800000.0,313700000.0,8052900000.0,,,,326800000.0,,,2431800000.0,326800000.0,,,,0.0,326800000.0,,,,,,,,0.0,1976000000.0,914900000.0,,,,-7400000.0,2175700000.0,0.155,,,,,5022100000.0,25900000.0,,,430200000.0,692400000.0,-72400000.0,,,1585800000.0,932100000.0,1645800000.0,,,-1900000.0,,1073600000.0,,,,,,,1297500000.0,932100000.0,,,2108387097.0,828000000.0,,,,2800000.0,178700000.0,1578800000.0,505500000.0,,,,,,-53800000.0,,103900000.0,-185500000.0,4800000.0,0.0,-1598200000.0,,,,,545100000.0,,0.0,,,,,,,310000000.0,,,3177000000.0,,,-145800000.0,,104100000.0,367500000.0,,,,-45900000.0,,0.15125,,,512200000.0,200300000.0,,11600000.0,-47600000.0,688800000.0,,,,,,,,65600000.0,365400000.0,,573800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.101772800,,,,,,2003200000.0,6050700000.0,-52600000.0,,,75800000.0,,,973200000.0,,1212800000.0,,,,,,,4252000000.0,,,-425800000.0,3148300000.0,2160000000.0,,,,,,,,,3216000000.0,317000000.0,8558300000.0,,,,261900000.0,,,2507600000.0,261900000.0,,,,0.0,261900000.0,,,,,,,,0.0,1760200000.0,1020800000.0,,,,-7600000.0,2125800000.0,0.12375,,,,,5342300000.0,12800000.0,,,513500000.0,699000000.0,-184500000.0,,,1388100000.0,1181800000.0,1692400000.0,,,-8200000.0,,973200000.0,,,,,,,1658000000.0,1181800000.0,,,2116363636.0,932100000.0,,,,2800000.0,141100000.0,1623500000.0,403000000.0,,,,,,-71000000.0,,150900000.0,27400000.0,3700000.0,0.0,-1671000000.0,,,,,543200000.0,,0.0,,,,,,,315000000.0,,,3294500000.0,,,-57900000.0,,249700000.0,388000000.0,,,,16400000.0,,0.12125,,,414900000.0,180800000.0,,10600000.0,-7000000.0,650700000.0,,,,,,,,108400000.0,476200000.0,,490700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.109548800,,,,,,2066000000.0,6198700000.0,-66000000.0,,,82000000.0,,,1035700000.0,,1159000000.0,,,,,,,4262700000.0,,,-402700000.0,3308200000.0,2165544554.0,,,,,,,,,3225000000.0,269900000.0,8652100000.0,,,,273400000.0,,,2453400000.0,273400000.0,,,,0.0,273400000.0,,,,,,,,0.0,1849400000.0,1091400000.0,,,,-8700000.0,2304900000.0,0.13,,,,,5427100000.0,-35900000.0,,,467300000.0,691400000.0,-6100000.0,,,1458800000.0,1222500000.0,1727000000.0,,,-9800000.0,,1035700000.0,,,,,,,1640800000.0,1222500000.0,,,2103076923.0,1181800000.0,,,,2800000.0,140000000.0,1625500000.0,413400000.0,,,,,,-55700000.0,,107700000.0,-266300000.0,-100000.0,289300000.0,-1680000000.0,,,,,538600000.0,,0.0,,,,,,,461000000.0,,,3305500000.0,,,-186800000.0,,40700000.0,325600000.0,,,,-27100000.0,,0.12625,,,423100000.0,182700000.0,,-26300000.0,5700000.0,684200000.0,,,,,,,,30700000.0,418300000.0,,505100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.117497600,1893700000.0,,843900000.0,13739700000.0,62000000.0,1999200000.0,6351100000.0,-65500000.0,436600000.0,,68300000.0,0.56,1150200000.0,1139200000.0,,1150200000.0,1388100000.0,3149400000.0,-13000000.0,648200000.0,0.0,2102559653.0,4396500000.0,,,-423300000.0,3721400000.0,,,1211600000.0,,1388100000.0,0.57625,-28000000.0,1859800000.0,76000000.0,3149400000.0,413000000.0,8793600000.0,7624300000.0,1313600000.0,,349500000.0,1211600000.0,-236700000.0,2442500000.0,349500000.0,0.0,4221700000.0,,0.0,349500000.0,-556200000.0,,,8793600000.0,6351100000.0,687300000.0,5644200000.0,0.0,2038700000.0,984300000.0,1211600000.0,,287700000.0,-4300000.0,2262100000.0,,,984300000.0,1999200000.0,4396500000.0,5644200000.0,-106100000.0,2163571429.0,1491900000.0,462600000.0,687300000.0,-97400000.0,,226800000.0,1682700000.0,1388100000.0,1811100000.0,2262100000.0,,-9200000.0,,1139200000.0,,-29100000.0,1605800000.0,2442500000.0,1570700000.0,1824700000.0,1824700000.0,1388100000.0,541500000.0,6115400000.0,,1222500000.0,,2181400000.0,-657000000.0,2800000.0,188400000.0,1605800000.0,537900000.0,,3179200000.0,-103300000.0,,,-76600000.0,,76000000.0,-232600000.0,-3600000.0,0.0,-1573400000.0,,0.0,,828000000.0,541500000.0,,0.0,-257100000.0,,21300000.0,-360400000.0,,,405900000.0,,4221700000.0,3179200000.0,,-1527200000.0,-165700000.0,,165600000.0,489600000.0,-1573400000.0,,,43600000.0,,,462600000.0,,543500000.0,95000000.0,,25400000.0,62000000.0,843900000.0,,,95000000.0,,,,0.0,22100000.0,436600000.0,560100000.0,611800000.0,1811100000.0,,4800000.0,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.125446400,,,,,,2233500000.0,6666300000.0,-65300000.0,,,69600000.0,,,1104400000.0,,918400000.0,,,,,,,4614700000.0,,,-261600000.0,3862000000.0,2148074534.0,,,,,,,,,3151900000.0,203200000.0,9115700000.0,,,,432300000.0,,,2449400000.0,432300000.0,,,,0.0,432300000.0,,,,,,,,0.0,2113900000.0,996600000.0,,,,-6600000.0,2390600000.0,0.2075,,,,,5963800000.0,-29100000.0,,,489700000.0,428400000.0,69300000.0,,,1748100000.0,1588900000.0,1850600000.0,,,9900000.0,,1104400000.0,,,,,,,1893100000.0,1588900000.0,,,2083373494.0,1388100000.0,,,,2800000.0,227700000.0,1581200000.0,660000000.0,,,,,,-58500000.0,,320300000.0,-138200000.0,,0.0,-1605300000.0,,,,,540100000.0,,0.0,,,,,,,395600000.0,,,3186500000.0,,,-129100000.0,,200800000.0,261700000.0,,,,-244900000.0,,0.20125,,,643700000.0,148100000.0,,-11200000.0,91400000.0,768500000.0,,,,,,,,53600000.0,304200000.0,,713300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.133308800,,,,,,2161100000.0,6696500000.0,-65100000.0,,,73500000.0,,,1054700000.0,,901500000.0,,,,,,,4599200000.0,,,-908000000.0,3474700000.0,2112982456.0,,,,,,,,,3062600000.0,370300000.0,9144100000.0,,,,301100000.0,,,2447600000.0,301100000.0,,,,0.0,301100000.0,,,,,,,,0.0,1963300000.0,959200000.0,,,,-2000000.0,2166200000.0,0.145,,,,,6081500000.0,-70200000.0,,,492900000.0,408300000.0,-721400000.0,,,1511400000.0,1134500000.0,1892700000.0,,,1400000.0,,1054700000.0,,,,,,,2054500000.0,1134500000.0,,,2076551724.0,1588900000.0,,,,2800000.0,162700000.0,1585800000.0,463800000.0,,,,,,-106200000.0,,333700000.0,-214000000.0,,0.0,-1630800000.0,,,,,539300000.0,,0.0,,,,,,,294600000.0,,,3216600000.0,,,-253500000.0,,-454400000.0,476500000.0,,,,64400000.0,,0.1425,,,456700000.0,71100000.0,,16400000.0,114100000.0,797100000.0,,,,,,,,92200000.0,920000000.0,,530200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.141084800,,,,,,2304200000.0,7044700000.0,-80400000.0,,,90600000.0,,,1086600000.0,,952400000.0,,,,,,,4718800000.0,,,-210200000.0,3612800000.0,2101935484.0,,,,,,,,,3256600000.0,147500000.0,9518200000.0,,,,325800000.0,,,2473500000.0,325800000.0,,,,0.0,325800000.0,,,,,,,,0.0,2038700000.0,1128900000.0,,,,-15600000.0,2351600000.0,0.1575,,,,,6261600000.0,-98700000.0,,,540800000.0,411300000.0,296200000.0,,,1574100000.0,1472100000.0,2034200000.0,,,10700000.0,,1086600000.0,,,,,,,2007100000.0,1472100000.0,,,2068571429.0,1134500000.0,,,,2800000.0,180800000.0,1598400000.0,506600000.0,,,,,,-67400000.0,,334000000.0,-168800000.0,,0.0,-1684800000.0,,,,,541500000.0,,0.0,,,,,,,588800000.0,,,3283200000.0,,,-128400000.0,,337600000.0,214900000.0,,,,-213100000.0,,0.155,,,487500000.0,55500000.0,,-600000.0,122600000.0,785800000.0,,,,,,,,42800000.0,535000000.0,,578100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.149033600,2109200000.0,,952200000.0,14954900000.0,117600000.0,2623300000.0,7359000000.0,-80100000.0,1348800000.0,,57200000.0,0.66,961100000.0,1232100000.0,,961100000.0,954200000.0,3584400000.0,-43200000.0,749600000.0,0.0,2073743017.0,4713400000.0,,,-1239900000.0,4005400000.0,,,1392000000.0,,954200000.0,0.67125,-34600000.0,2141600000.0,298700000.0,3584400000.0,613200000.0,9869600000.0,8367900000.0,1334200000.0,,332800000.0,1392000000.0,-290900000.0,2510600000.0,332800000.0,0.0,4477800000.0,,0.0,332800000.0,-761100000.0,,54200000.0,9869600000.0,7359000000.0,410700000.0,6285200000.0,0.0,2252000000.0,1286900000.0,1392000000.0,130800000.0,290900000.0,-10400000.0,2395900000.0,,,1286900000.0,2623300000.0,4713400000.0,6285200000.0,-2300000.0,2109090909.0,1709800000.0,550100000.0,410700000.0,-920700000.0,,225300000.0,1753400000.0,954200000.0,2076700000.0,2395900000.0,,-26400000.0,,1232100000.0,,-4400000.0,1657700000.0,2510600000.0,1667900000.0,2303000000.0,2303000000.0,954200000.0,405500000.0,6587000000.0,,1472100000.0,,2400100000.0,-850900000.0,2800000.0,178400000.0,1657700000.0,511200000.0,,3408300000.0,-200300000.0,,,-101600000.0,,298700000.0,-329900000.0,,0.0,-1750600000.0,,0.0,,1388100000.0,405500000.0,,0.0,-333700000.0,,-26000000.0,-1276600000.0,,,430800000.0,,4477800000.0,3408300000.0,,-2619700000.0,-250100000.0,,-517900000.0,714800000.0,-1750600000.0,,,350400000.0,,,550100000.0,,521300000.0,85500000.0,,-30600000.0,117600000.0,952200000.0,,,85500000.0,,,,0.0,36700000.0,1348800000.0,-433900000.0,578500000.0,2076700000.0,,,,,2800000.0,130800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.156982400,,,,,,2409700000.0,6999100000.0,-79300000.0,,69700000.0,74000000.0,,,1289700000.0,,939900000.0,,,,,,,4543100000.0,,,-300000000.0,4194100000.0,2052789116.0,,,,,,,,,3349600000.0,159500000.0,9570500000.0,,,,377200000.0,,,2571400000.0,377200000.0,,,,0.0,377200000.0,,,,,,,,0.0,2344900000.0,1297700000.0,,130800000.0,,-5500000.0,2569100000.0,0.18625,,,,,6220900000.0,-73900000.0,,,559200000.0,380400000.0,584100000.0,,,1849200000.0,1030700000.0,2134300000.0,,,3200000.0,,1289700000.0,,,,,,,1724600000.0,1030700000.0,,,2025234899.0,954200000.0,,,,2800000.0,198600000.0,1648700000.0,575800000.0,,,,,,-72300000.0,,91800000.0,-751900000.0,,0.0,-1802400000.0,,,,,407500000.0,,5100000.0,,,,,,,961800000.0,,,3451100000.0,,,-472900000.0,,76500000.0,231800000.0,,,,-287200000.0,,0.18375,,,559500000.0,152500000.0,,-1900000.0,137000000.0,867700000.0,,,,,,,,30100000.0,693900000.0,,633500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.164844800,,,,,,2285200000.0,7209600000.0,-77700000.0,,22000000.0,68300000.0,,,1223700000.0,,998900000.0,,,,,,,4651200000.0,,,-613000000.0,3821700000.0,2035000000.0,,,,,,,,,3284100000.0,227000000.0,9822200000.0,,,,325600000.0,,,2612600000.0,325600000.0,,,,0.0,325600000.0,,,,,,,,0.0,2164600000.0,1244100000.0,,130800000.0,,-4900000.0,2387600000.0,0.1625,,,,,6538100000.0,-24500000.0,,,615100000.0,383500000.0,-194200000.0,,,1657100000.0,1102900000.0,2167200000.0,,,-200000.0,,1223700000.0,,,,,,,1907300000.0,1102900000.0,,,2003692308.0,1030700000.0,,,,2800000.0,121700000.0,1673000000.0,447300000.0,,,,,,-82800000.0,,89800000.0,-83400000.0,,0.0,-1875400000.0,,,,,406700000.0,,-5100000.0,,,,,,,506200000.0,,,3548400000.0,,,-146500000.0,,72200000.0,309800000.0,,,,-150100000.0,,0.16,,,433400000.0,71000000.0,,44000000.0,142700000.0,880300000.0,,,,,,,,150400000.0,804400000.0,,501700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
