date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,quarterlyFreeCashFlow,annualFreeCashFlow,quarterlyRetainedEarnings,trailingFreeCashFlow,annualDilutedEPS,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualDilutedAverageShares,annualRetainedEarnings,trailingPretaxIncome,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualCurrentDeferredRevenue,annualTaxProvision,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualNetIncome,annualLongTermDebt,quarterlyDilutedEPS,annualOperatingIncome,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyOtherNonCurrentLiabilities,quarterlyDepreciationAndAmortization,annualBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyBasicAverageShares,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,quarterlyBasicEPS,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,trailingInterestExpense,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualGrossPPE,trailingCapitalExpenditure,annualTotalNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,trailingDeferredIncomeTax,annualBasicEPS,quarterlyTotalRevenue,annualCapitalExpenditure,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyDilutedAverageShares,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualGoodwill,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualPurchaseOfInvestment,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInInventory,quarterlyInventory,annualCurrentAccruedExpenses,annualInventory,trailingChangeInInventory,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualChangeInInventory,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2010-06-30,4340000000.0,,,,,370000000.0,,7605000000.0,,,15497000000.0,,14138000000.0,,,,5710000000.0,1630000000.0,,,,153000000.0,,,,,,,8459000000.0,23956000000.0,,,,,,,0.54,,-321000000.0,,,,,,1023000000.0,60000000.0,,1245000000.0,18478000000.0,,301000000.0,,,,,,,,1898000000.0,46000000.0,,,,153000000.0,184000000.0,1601000000.0,,-453000000.0,5000000.0,260000000.0,,,,,0.0,,,278181818.0,,,,0.55,-41000000.0,,,,,,363000000.0,422000000.0,,,753000000.0,-18000000.0,244000000.0,1630000000.0,,,,,,,5428000000.0,0.0,,,,,,,12769000000.0,,-86000000.0,,,,,,,260000000.0,734000000.0,33000000.0,,,370000000.0,,,,98000000.0,-4000000.0,,,,1192000000.0,-1961000000.0,,,,,,1898000000.0,,,,,,-120000000.0,268000000.0,-38000000.0,282600000.0,,408000000.0,,,,,,,,,,,12576000000.0,,,60000000.0,450000000.0,57000000.0,,,57000000.0,,474000000.0,,-162000000.0,,,-50000000.0,337000000.0,,,,,,,,,,,,,,,,,,
2010-09-30,5695000000.0,,,,,-143000000.0,,,,,14612000000.0,,11819000000.0,,,,5976000000.0,1538000000.0,,,,144000000.0,,,,,,,8746000000.0,23358000000.0,,,,,,,0.51,,-1448000000.0,,,,,,876000000.0,61000000.0,,1247000000.0,17514000000.0,,301000000.0,,,,,,,,1801000000.0,1724000000.0,,,,144000000.0,147000000.0,3146000000.0,,-1512000000.0,-9000000.0,335000000.0,,,,,0.0,,,276923077.0,,,,0.52,-41000000.0,,,,,,,260000000.0,,,754000000.0,-25000000.0,208000000.0,1538000000.0,,,,,,,5792000000.0,0.0,,-79000000.0,,,,,10077000000.0,,5000000.0,,,,,,,335000000.0,2449000000.0,50000000.0,,,610000000.0,,,,-386000000.0,29000000.0,,,,1281000000.0,,,,,,,1801000000.0,,,,,,1702000000.0,263000000.0,-44000000.0,282200000.0,,-99000000.0,,,,,,,,,,,9928000000.0,,,61000000.0,468000000.0,43000000.0,,,43000000.0,,2114000000.0,,75000000.0,,,0.0,319000000.0,,,,,,,,,,,,,,,,,,
2010-12-31,7727000000.0,,20676000000.0,-590000000.0,194000000.0,-51000000.0,607000000.0,7861000000.0,,2.37,14519000000.0,-1917000000.0,12949000000.0,298100000.0,7861000000.0,,8647000000.0,2487000000.0,0.0,346000000.0,492000000.0,231000000.0,,300000000.0,1059000000.0,28982000000.0,10687000000.0,0.0,14463000000.0,28982000000.0,-195000000.0,,,,706000000.0,4014000000.0,,1226000000.0,1785000000.0,,,,,,1154000000.0,126000000.0,292946058.0,807000000.0,20676000000.0,,312000000.0,,312000000.0,90000000.0,221000000.0,,8251000000.0,-250000000.0,2909000000.0,0.0,305000000.0,,346000000.0,231000000.0,242000000.0,4014000000.0,663000000.0,-270000000.0,-3000000.0,346000000.0,14519000000.0,,,706000000.0,0.0,,12949000000.0,,787000000.0,807000000.0,781000000.0,,-72000000.0,785000000.0,7727000000.0,3611000000.0,,,386000000.0,335000000.0,-816000000.0,1546000000.0,3611000000.0,-1988000000.0,360000000.0,2487000000.0,1154000000.0,10647000000.0,,,,1131000000.0,8251000000.0,0.0,129000000.0,-735000000.0,,-1096000000.0,1838000000.0,217000000.0,10687000000.0,,8000000.0,,0.0,1877000000.0,,14463000000.0,,346000000.0,1131000000.0,65000000.0,7286000000.0,,492000000.0,,,,-474000000.0,63000000.0,663000000.0,-2078000000.0,,,-1917000000.0,,,,,2.41,2909000000.0,-180000000.0,1877000000.0,,759000000.0,7286000000.0,239000000.0,422000000.0,-65000000.0,,-2558000000.0,14000000.0,182000000.0,,8647000000.0,,,-390000000.0,386000000.0,,,221000000.0,10647000000.0,8512000000.0,,118000000.0,781000000.0,55000000.0,,0.0,55000000.0,96000000.0,785000000.0,-1096000000.0,11000000.0,8512000000.0,76000000.0,-150000000.0,551000000.0,,,,,,,,,,,,,,,,,,
2011-03-31,8056000000.0,,,,,526000000.0,,8039000000.0,,,15211000000.0,,13259000000.0,,,,8895000000.0,2363000000.0,,,,246000000.0,,,,,,,14591000000.0,29802000000.0,,,,,,,0.71,,-433000000.0,,,,,,1798000000.0,144000000.0,,1040000000.0,21315000000.0,,318000000.0,,,,,,,,2759000000.0,0.0,,,,246000000.0,253000000.0,4409000000.0,,-257000000.0,17000000.0,682000000.0,,,,,0.0,,,341666667.0,,,,0.72,-51000000.0,,,,,,386000000.0,346000000.0,,,3547000000.0,-3000000.0,356000000.0,2363000000.0,,,,,,,8423000000.0,0.0,,-79000000.0,,,,,11290000000.0,,235000000.0,,,,,,,682000000.0,1271000000.0,63000000.0,,,502000000.0,,,,98000000.0,11000000.0,,,,,-1714000000.0,,,,,,2759000000.0,,,,,,34000000.0,396000000.0,-56000000.0,345400000.0,,582000000.0,,,,,,,,,,,11213000000.0,,,103000000.0,791000000.0,74000000.0,,,255000000.0,85000000.0,589000000.0,,336000000.0,,,-350000000.0,563000000.0,,,,,,,,,,,,,,,,,,
2011-06-30,8044000000.0,,,,,536000000.0,,8233000000.0,,,15931000000.0,,13987000000.0,,,,8975000000.0,2377000000.0,,,,258000000.0,,,,,,,14565000000.0,30496000000.0,,,,,,,0.75,,-329000000.0,,,,,,1792000000.0,149000000.0,,1059000000.0,22031000000.0,,249000000.0,,,,,,,,2811000000.0,-6000000.0,,,,258000000.0,265000000.0,4479000000.0,,-305000000.0,-23000000.0,300000000.0,,,,,0.0,,,339473684.0,,,,0.76,-55000000.0,,,,,,386000000.0,682000000.0,,,3484000000.0,-84000000.0,352000000.0,2377000000.0,,,,,,,8398000000.0,0.0,,-1425000000.0,,,,,12331000000.0,,151000000.0,,,,,,,300000000.0,815000000.0,63000000.0,,,52000000.0,,,,114000000.0,6000000.0,,,,,-1698000000.0,,,,,,2811000000.0,,,,,,-666000000.0,434000000.0,-43000000.0,342700000.0,,579000000.0,,,,,,,,,,,12378000000.0,,,87000000.0,798000000.0,47000000.0,,,47000000.0,77000000.0,515000000.0,,-382000000.0,,,-303000000.0,564000000.0,,,,,,,,,,,,,,,,,,
2011-09-30,7701000000.0,,,,,200000000.0,,8377000000.0,,,14500000000.0,,12765000000.0,,,,8835000000.0,2382000000.0,,,,198000000.0,,,,,,,14245000000.0,28745000000.0,,,,,,,0.59,,108000000.0,,,,,,1743000000.0,144000000.0,,1022000000.0,20466000000.0,,254000000.0,,,,,,,,2723000000.0,-39000000.0,,,,198000000.0,208000000.0,4415000000.0,,-57000000.0,7000000.0,295000000.0,,,,,0.0,,,335593220.0,,,,0.59,-65000000.0,,,,,,386000000.0,300000000.0,,,3361000000.0,-15000000.0,292000000.0,2382000000.0,,,,,,,8233000000.0,0.0,,-19000000.0,,,,,10853000000.0,,-107000000.0,,,,,,,295000000.0,902000000.0,60000000.0,,,163000000.0,,,,-144000000.0,-14000000.0,,,,,-1900000000.0,,,,,,2723000000.0,,,,,,-177000000.0,341000000.0,-52000000.0,336900000.0,,252000000.0,,,,,,,,,,,10991000000.0,,,84000000.0,773000000.0,58000000.0,,,58000000.0,3000000.0,607000000.0,,-5000000.0,,,-175000000.0,496000000.0,,,,,,,,,,,,,,,,,,
2011-12-31,7672000000.0,,21432000000.0,-949000000.0,201000000.0,-485000000.0,777000000.0,8594000000.0,,2.87,15505000000.0,-2370000000.0,13760000000.0,340900000.0,8594000000.0,,8770000000.0,2559000000.0,0.0,272000000.0,337000000.0,277000000.0,,378000000.0,1384000000.0,29552000000.0,11265000000.0,0.0,14047000000.0,29552000000.0,-230000000.0,,,,979000000.0,4155000000.0,,1606000000.0,616000000.0,,,,,,1024000000.0,145000000.0,335500000.0,721000000.0,21432000000.0,,239000000.0,,239000000.0,190000000.0,235000000.0,,8078000000.0,-828000000.0,2994000000.0,0.0,582000000.0,,272000000.0,277000000.0,280000000.0,4155000000.0,301000000.0,433000000.0,4000000.0,272000000.0,15505000000.0,,,979000000.0,0.0,,13760000000.0,,1018000000.0,721000000.0,783000000.0,,-59000000.0,785000000.0,7672000000.0,3276000000.0,,,386000000.0,295000000.0,-1688000000.0,2211000000.0,3276000000.0,5000000.0,384000000.0,2559000000.0,1024000000.0,11591000000.0,,,,1057000000.0,8078000000.0,0.0,-74000000.0,-165000000.0,,-1188000000.0,-896000000.0,346000000.0,11265000000.0,,-89000000.0,,5000000.0,1971000000.0,,14047000000.0,,272000000.0,1057000000.0,59000000.0,9681000000.0,,337000000.0,,,,-1017000000.0,143000000.0,301000000.0,-97000000.0,,,-2370000000.0,,,,,2.92,2994000000.0,-241000000.0,1971000000.0,,1006000000.0,9681000000.0,-87000000.0,435000000.0,-90000000.0,,-186000000.0,-395000000.0,245000000.0,,8770000000.0,,,-38000000.0,386000000.0,,,235000000.0,11591000000.0,11287000000.0,,104000000.0,783000000.0,56000000.0,,-24000000.0,56000000.0,36000000.0,785000000.0,-1188000000.0,-23000000.0,11287000000.0,146000000.0,0.0,588000000.0,,,,,,,,,,,,,,,,,,
2012-03-31,7603000000.0,,,,,-86000000.0,,8770000000.0,,,16207000000.0,,14252000000.0,,,,8896000000.0,2439000000.0,,,,238000000.0,,,,,,,14064000000.0,30271000000.0,,,,,,,0.71,,-3000000.0,,,,,,1363000000.0,159000000.0,,946000000.0,21855000000.0,,211000000.0,,,,,,,,2841000000.0,-1000000.0,,,,238000000.0,249000000.0,4168000000.0,,222000000.0,0.0,323000000.0,,,,,0.0,,,330555556.0,,,,0.72,-49000000.0,,,,,,386000000.0,272000000.0,,,3203000000.0,-23000000.0,346000000.0,2439000000.0,,,,,,,8358000000.0,0.0,,-140000000.0,,,,,12210000000.0,,319000000.0,,,,,,,323000000.0,833000000.0,59000000.0,,,286000000.0,,,,-494000000.0,16000000.0,,,,,-2239000000.0,,,,,,2841000000.0,,,,,,-166000000.0,402000000.0,-71000000.0,336600000.0,,-15000000.0,,,,,,,,,,,12534000000.0,,,97000000.0,808000000.0,55000000.0,,,55000000.0,49000000.0,510000000.0,,51000000.0,,,-100000000.0,564000000.0,,,,,,,,,,,,,,,,,,
2012-06-30,7397000000.0,,,,,226000000.0,,6302000000.0,,,17056000000.0,,15200000000.0,,,,8713000000.0,2427000000.0,,,,246000000.0,,,,,,,13751000000.0,30807000000.0,,,,,,,0.73,,-4000000.0,,,,,,1332000000.0,161000000.0,,935000000.0,22597000000.0,,200000000.0,,,,,,,,2821000000.0,-4000000.0,,,,246000000.0,255000000.0,4098000000.0,,-129000000.0,12000000.0,286000000.0,,,,,0.0,,,332432432.0,,,,0.74,-53000000.0,,,,,,3000000.0,323000000.0,,,3106000000.0,-59000000.0,351000000.0,2427000000.0,,,,,,,8152000000.0,0.0,,-165000000.0,,,,,13179000000.0,,-9000000.0,,,,,,,286000000.0,802000000.0,57000000.0,,,392000000.0,,,,-188000000.0,7000000.0,,,,,-2432000000.0,,,,,,2821000000.0,,,,,,-200000000.0,394000000.0,-58000000.0,335600000.0,,284000000.0,,,,,,,,,,,13469000000.0,,,96000000.0,797000000.0,50000000.0,,,50000000.0,15000000.0,516000000.0,,-37000000.0,,,-250000000.0,569000000.0,,,,,,,,,,,,,,,,,,
2012-09-30,7194000000.0,,,,,526000000.0,,6179000000.0,,,15702000000.0,,13954000000.0,,,,8856000000.0,2398000000.0,,,,204000000.0,,,,,,,13807000000.0,29509000000.0,,,,,,,0.62,,-2000000.0,,,,,,1326000000.0,161000000.0,,937000000.0,21148000000.0,,160000000.0,,,,,,,,2737000000.0,5000000.0,,,,204000000.0,210000000.0,4111000000.0,,-161000000.0,-9000000.0,290000000.0,,,,,0.0,,,329032258.0,,,,0.62,-68000000.0,,,,,,3000000.0,286000000.0,,,3040000000.0,-15000000.0,274000000.0,2398000000.0,,,,,,,8305000000.0,0.0,,-122000000.0,,,,,11735000000.0,,-73000000.0,,,,,,,290000000.0,1008000000.0,57000000.0,,,291000000.0,,,,175000000.0,-2000000.0,,,,,-2250000000.0,,,,,,2737000000.0,,,,,,-430000000.0,339000000.0,-72000000.0,331000000.0,,598000000.0,,,,,,,,,,,12144000000.0,,,64000000.0,814000000.0,55000000.0,,,55000000.0,29000000.0,718000000.0,,4000000.0,,,-275000000.0,492000000.0,,,,,,,,,,,,,,,,,,
2012-12-31,7669000000.0,,22681000000.0,-373000000.0,118000000.0,484000000.0,1150000000.0,5933000000.0,,2.99,16382000000.0,-2610000000.0,15012000000.0,332600000.0,5933000000.0,,8943000000.0,865000000.0,0.0,291000000.0,114000000.0,305000000.0,,360000000.0,1381000000.0,30486000000.0,430000000.0,6709000000.0,14104000000.0,30486000000.0,-204000000.0,,,,993000000.0,4051000000.0,0.93,1596000000.0,-3000000.0,1853000000.0,,,,,1036000000.0,174000000.0,327722772.0,916000000.0,22681000000.0,,165000000.0,,165000000.0,618000000.0,212000000.0,,7762000000.0,-1125000000.0,1326000000.0,-14000000.0,655000000.0,,291000000.0,305000000.0,307000000.0,4051000000.0,306000000.0,245000000.0,0.0,291000000.0,16382000000.0,,3101000000.0,993000000.0,1789000000.0,3101000000.0,15012000000.0,321052632.0,1419000000.0,916000000.0,820000000.0,0.95,-51000000.0,12560000000.0,7669000000.0,2975000000.0,,,3000000.0,290000000.0,-1077000000.0,2264000000.0,2975000000.0,-65000000.0,410000000.0,865000000.0,1036000000.0,13045000000.0,,,,12851000000.0,7762000000.0,0.0,19000000.0,-650000000.0,,-1369000000.0,-1586000000.0,272000000.0,430000000.0,,381000000.0,,3000000.0,2189000000.0,,14104000000.0,-134000000.0,291000000.0,12851000000.0,55000000.0,3209000000.0,,114000000.0,,,,134000000.0,-116000000.0,306000000.0,-162000000.0,,1853000000.0,-2610000000.0,,,,,3.03,3115000000.0,-269000000.0,2189000000.0,,1021000000.0,3209000000.0,-790000000.0,461000000.0,-68000000.0,327500000.0,177000000.0,552000000.0,228000000.0,,8943000000.0,,,-12000000.0,3000000.0,,,212000000.0,13045000000.0,11514000000.0,106000000.0,103000000.0,820000000.0,52000000.0,,-31000000.0,52000000.0,25000000.0,12560000000.0,-1369000000.0,1000000.0,4805000000.0,-95000000.0,-500000000.0,639000000.0,,,,,,,,,,,,,,,,,,
2013-03-31,7135000000.0,,,,,-6000000.0,,5844000000.0,,,16257000000.0,,15261000000.0,,,,8786000000.0,780000000.0,,,,261000000.0,,,,,,,13772000000.0,30029000000.0,,,,,,,0.82,,-19000000.0,,,,,,1338000000.0,158000000.0,,1174000000.0,22396000000.0,,152000000.0,,,,,,,,1190000000.0,-1000000.0,,,,261000000.0,272000000.0,3770000000.0,,-62000000.0,9000000.0,408000000.0,,,,,1725000000.0,2884000000.0,,318292683.0,,,,0.82,-50000000.0,,,,,,3000000.0,291000000.0,,,2844000000.0,-2000000.0,368000000.0,780000000.0,,,,,,,7579000000.0,0.0,,-715000000.0,,,,,389000000.0,,18000000.0,,,,,,174000000.0,408000000.0,12984000000.0,52000000.0,,,802000000.0,,,,-458000000.0,13000000.0,,,,1440000000.0,-2775000000.0,,,,,,2915000000.0,,,,,,120000000.0,410000000.0,-60000000.0,320000000.0,,54000000.0,,,,,,,,,,,13019000000.0,,,96000000.0,816000000.0,69000000.0,,,69000000.0,36000000.0,12576000000.0,,117000000.0,,,-300000000.0,578000000.0,,,,,,,,,,,,,,,,,,
2013-06-30,7249000000.0,,,,,271000000.0,,5805000000.0,,,16393000000.0,,15195000000.0,,,,8795000000.0,803000000.0,,,,241000000.0,,,,,,,13669000000.0,30062000000.0,,,,,,,0.76,,13000000.0,,,,,,1340000000.0,158000000.0,,1158000000.0,22444000000.0,,172000000.0,,,,,,,,1185000000.0,-5000000.0,,,,241000000.0,252000000.0,4012000000.0,,-36000000.0,6000000.0,266000000.0,,,,,1712000000.0,2838000000.0,,313700000.0,,,,0.77,-55000000.0,,,,,,3000000.0,408000000.0,,,2736000000.0,-21000000.0,342000000.0,803000000.0,,,,,,,7559000000.0,0.0,,-1892000000.0,,,,,406000000.0,,34000000.0,,,,,,17000000.0,266000000.0,13149000000.0,48000000.0,,,427000000.0,,,,-156000000.0,11000000.0,,,,1423000000.0,-2809000000.0,,,,,,2897000000.0,,,,,,-392000000.0,382000000.0,-62000000.0,317100000.0,,333000000.0,,,,,,,,,,,13345000000.0,,,90000000.0,808000000.0,68000000.0,,,68000000.0,21000000.0,12883000000.0,,-142000000.0,,,-225000000.0,548000000.0,,,,,,,,,,,,,,,,,,
2013-09-30,6524000000.0,,,,,545000000.0,,5507000000.0,,,15574000000.0,,15191000000.0,,,,8958000000.0,764000000.0,,,,256000000.0,,,,,,,13731000000.0,29305000000.0,,,,,,,0.82,,-49000000.0,,,,,,1399000000.0,157000000.0,,1174000000.0,21715000000.0,,139000000.0,,,,,,,,1128000000.0,-13000000.0,,,,256000000.0,264000000.0,3352000000.0,,-41000000.0,39000000.0,369000000.0,,,,,1666000000.0,2666000000.0,,308433735.0,,,,0.83,-54000000.0,,,,,,3000000.0,266000000.0,,,2657000000.0,-3000000.0,353000000.0,764000000.0,,,,,,,7534000000.0,0.0,,-1263000000.0,,,,,484000000.0,,58000000.0,,,,,,183000000.0,369000000.0,12424000000.0,53000000.0,,,1206000000.0,,,,58000000.0,76000000.0,,,,1523000000.0,-2636000000.0,,,,,,2794000000.0,,,,,,-447000000.0,364000000.0,-52000000.0,312900000.0,,597000000.0,,,,,,,,,,,12462000000.0,,,89000000.0,803000000.0,70000000.0,,,70000000.0,27000000.0,12055000000.0,,103000000.0,,,-500000000.0,563000000.0,,,,,,,,,,,,,,,,,,
2013-12-31,6645000000.0,,22056000000.0,-371000000.0,98000000.0,594000000.0,1404000000.0,5731000000.0,,3.53,16330000000.0,-2374000000.0,15411000000.0,315400000.0,5731000000.0,,8997000000.0,852000000.0,0.0,477000000.0,703000000.0,355000000.0,475000000.0,390000000.0,1538000000.0,30251000000.0,563000000.0,6945000000.0,13921000000.0,30251000000.0,-212000000.0,,134000000.0,,1113000000.0,3686000000.0,1.14,1671000000.0,-163000000.0,1931000000.0,,,,,932000000.0,162000000.0,311764706.0,1230000000.0,22056000000.0,,132000000.0,,132000000.0,93000000.0,300000000.0,,8145000000.0,-1102000000.0,1367000000.0,-8000000.0,635000000.0,,477000000.0,355000000.0,360000000.0,3686000000.0,420000000.0,-200000000.0,14000000.0,477000000.0,16330000000.0,,2896000000.0,1113000000.0,1842000000.0,2896000000.0,15411000000.0,306034483.0,1633000000.0,1230000000.0,791000000.0,1.16,-53000000.0,12394000000.0,6645000000.0,2578000000.0,,,3000000.0,369000000.0,-4679000000.0,2383000000.0,2578000000.0,-28000000.0,475000000.0,852000000.0,932000000.0,12777000000.0,,,475000000.0,12871000000.0,8145000000.0,0.0,186000000.0,-809000000.0,,-1498000000.0,-1016000000.0,291000000.0,563000000.0,,12000000.0,,68000000.0,2289000000.0,,13921000000.0,-233000000.0,477000000.0,12871000000.0,57000000.0,3199000000.0,,703000000.0,,134000000.0,,185000000.0,-114000000.0,420000000.0,-54000000.0,,1931000000.0,-2374000000.0,,,,,3.57,3209000000.0,-229000000.0,2289000000.0,,1148000000.0,3199000000.0,-297000000.0,515000000.0,-55000000.0,311400000.0,-339000000.0,649000000.0,210000000.0,,8997000000.0,,,-189000000.0,3000000.0,,,300000000.0,12777000000.0,11815000000.0,141000000.0,115000000.0,791000000.0,93000000.0,,-27000000.0,93000000.0,14000000.0,12394000000.0,-1498000000.0,108000000.0,4870000000.0,-14000000.0,-77000000.0,694000000.0,,,,,,,,,,,,,,,,,,
2014-03-31,6490000000.0,,,,,-66000000.0,,5403000000.0,,,16173000000.0,,15581000000.0,,,,9030000000.0,727000000.0,,,,325000000.0,,,,,,,13904000000.0,30077000000.0,,,,,,,1.06,,-10000000.0,,,,,,1248000000.0,146000000.0,,1446000000.0,22071000000.0,,143000000.0,,,,,,,,1196000000.0,1000000.0,,,,325000000.0,336000000.0,3669000000.0,365000000.0,156000000.0,1000000.0,338000000.0,,,,,1751000000.0,2880000000.0,,303738318.0,,,,1.07,-53000000.0,,,,,,3000000.0,477000000.0,,,2500000000.0,-5000000.0,414000000.0,727000000.0,,,,,513000000.0,,7946000000.0,0.0,,-829000000.0,,,,,577000000.0,,225000000.0,,,,,,13000000.0,338000000.0,12716000000.0,58000000.0,,,1077000000.0,,128000000.0,,-600000000.0,10000000.0,,,,1499000000.0,-2320000000.0,,,,,,2947000000.0,,,,,,-260000000.0,469000000.0,-55000000.0,307200000.0,,-11000000.0,,,,,,,,,,,13005000000.0,,,78000000.0,785000000.0,102000000.0,,,102000000.0,26000000.0,12378000000.0,,-139000000.0,,,-600000000.0,618000000.0,,,,,,,,,,,,,,,,,,
2014-06-30,7977000000.0,,,,,284000000.0,,4982000000.0,,,17711000000.0,,16040000000.0,,,,9099000000.0,766000000.0,,,,304000000.0,,,,,,,14065000000.0,31776000000.0,,,,,,,1.01,,-4000000.0,,,,,,293000000.0,149000000.0,,278000000.0,24017000000.0,,138000000.0,,,,,,,,1211000000.0,-691000000.0,,,,304000000.0,313000000.0,5155000000.0,392000000.0,-102000000.0,-2000000.0,418000000.0,,,,,1708000000.0,2803000000.0,,298500000.0,,,,1.02,-75000000.0,,,,,,3000000.0,338000000.0,,,2468000000.0,-78000000.0,380000000.0,766000000.0,,,,,482000000.0,,7700000000.0,0.0,,-916000000.0,,,,,43000000.0,,40000000.0,,,,,,102000000.0,418000000.0,13512000000.0,65000000.0,,,799000000.0,,159000000.0,,-196000000.0,8000000.0,,,,1498000000.0,-2218000000.0,,,,,,2919000000.0,,,,,,-189000000.0,445000000.0,-60000000.0,301600000.0,,344000000.0,,,,,,,,,,,13093000000.0,,,67000000.0,787000000.0,73000000.0,,,73000000.0,14000000.0,13094000000.0,,80000000.0,,,-650000000.0,594000000.0,,,,,,,,,,,,,,,,,,
