date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
2002-12-31,,-90000000.0,61000000.0,,,,,,2952000000.0,-684000000.0,427000000.0,0.5325,238000000.0,50000000.0,,,-1647000000.0,736000000.0,153990610.0,,,,,471000000.0,,,1982000000.0,,,841000000.0,82000000.0,,81000000.0,0.0,-54000000.0,14000000.0,235000000.0,,-118000000.0,,224000000.0,,764000000.0,174000000.0,209000000.0,,56000000.0,,,153990610.0,,5853000000.0,,4808000000.0,,201000000.0,121000000.0,172000000.0,,,1329000000.0,,1982000000.0,-38000000.0,641000000.0,-50000000.0,,569000000.0,,1305000000.0,2575000000.0,-22000000.0,1045000000.0,,2855000000.0,-101000000.0,238000000.0,79000000.0,120000000.0,,-36000000.0,,26000000.0,1414000000.0,3904000000.0,46000000.0,103000000.0,,,138000000.0,82000000.0,,-1647000000.0,50000000.0,,937000000.0,,,1285000000.0,,161000000.0,-50000000.0,165000000.0,-152000000.0,41000000.0,59000000.0,56000000.0,,,4837000000.0,,,,37000000.0,,999000000.0,0.0,,,74000000.0,,,841000000.0,,1179000000.0,219000000.0,,805000000.0,764000000.0,86000000.0,,,569000000.0,641000000.0,,999000000.0,,,,-116000000.0,4000000.0,,805000000.0,224000000.0,,193000000.0,298000000.0,,,427000000.0,,2575000000.0,-13000000.0,439000000.0,74000000.0,131000000.0,298000000.0,,55000000.0,0.5325,,224000000.0,1329000000.0,,1305000000.0,101000000.0,108000000.0,327000000.0,,121000000.0,31000000.0,138000000.0,1285000000.0,-80000000.0,2952000000.0,15000000.0,224000000.0,,,,4837000000.0,59000000.0,439000000.0,,,2855000000.0,-684000000.0,14000000.0,471000000.0,3904000000.0,125000000.0,,,,,,
2003-03-31,,,,,28000000.0,,,,2892000000.0,-683000000.0,520000000.0,,261000000.0,-93000000.0,,,,,,,,,,,,,,,,801000000.0,,,28000000.0,,0.0,,214000000.0,,-20000000.0,-0.215,66000000.0,,,,241000000.0,,-58000000.0,,,,,,,,,,,195000000.0,,,1237000000.0,,1962000000.0,,,-10000000.0,,530000000.0,,1269000000.0,2654000000.0,-34000000.0,,,,,,,-56000000.0,,-16000000.0,,-27000000.0,1387000000.0,,,,155600000.0,-0.215,,,,-1623000000.0,,,,,,1296000000.0,,-76000000.0,,-151000000.0,,,-34000000.0,-34000000.0,,,,,,,46000000.0,,,463000000.0,,,73000000.0,,,,,1173000000.0,,,863000000.0,226000000.0,,,,,699000000.0,,1067000000.0,,,,,13000000.0,,,66000000.0,,,139000000.0,,,,,,-12000000.0,,,,,,55000000.0,,,,,155600000.0,,217000000.0,,,,121000000.0,,28000000.0,,,,20000000.0,,,-35000000.0,,4787000000.0,-34000000.0,436000000.0,,,2825000000.0,,-3000000.0,480000000.0,3891000000.0,-92000000.0,,,,,,
2003-06-30,,,,,37000000.0,,,,2920000000.0,-632000000.0,543000000.0,,280000000.0,-22000000.0,,,,,,,,,,,,,,,,846000000.0,,,80000000.0,,2000000.0,,276000000.0,,-6000000.0,0.085,59000000.0,,,,250000000.0,,-13000000.0,,,,,,,,,,,200000000.0,,,1322000000.0,,2040000000.0,,,5000000.0,,526000000.0,,1256000000.0,2626000000.0,19000000.0,,,,,,,-49000000.0,,-27000000.0,,26000000.0,1539000000.0,,,,164705882.0,0.085,,,,-1664000000.0,,,,,,1300000000.0,,39000000.0,,-14000000.0,,,14000000.0,14000000.0,,,,,,,50000000.0,,,0.0,,,71000000.0,,,,,1263000000.0,,,784000000.0,738000000.0,,,,,726000000.0,,1035000000.0,,,,,20000000.0,,,59000000.0,,,130000000.0,,,,,,-13000000.0,,,,,,54000000.0,,,,,164705882.0,,66000000.0,,,,121000000.0,,41000000.0,,,,20000000.0,,,-20000000.0,,4885000000.0,14000000.0,436000000.0,,,2845000000.0,,-8000000.0,513000000.0,3948000000.0,12000000.0,,,,,,
2003-09-30,,,,,33000000.0,,,,2933000000.0,-632000000.0,593000000.0,,271000000.0,-26000000.0,,,,,,,,,,,,,,,,893000000.0,,,85000000.0,,-20000000.0,,293000000.0,,-60000000.0,0.15,80000000.0,,,,259000000.0,,-8000000.0,,,,,,,,,,,208000000.0,,,1346000000.0,,2125000000.0,,,9000000.0,,537000000.0,,1249000000.0,2652000000.0,36000000.0,,,,,,,31000000.0,,-27000000.0,,34000000.0,1634000000.0,,,,154838710.0,0.155,,,,-1684000000.0,,,,,,1299000000.0,,50000000.0,,21000000.0,,,24000000.0,24000000.0,,,,,,,51000000.0,,,744000000.0,,,88000000.0,,,,,1341000000.0,,,953000000.0,,,,,,733000000.0,,1061000000.0,,,,,27000000.0,,,80000000.0,,,168000000.0,,,,,,-12000000.0,,,,,,51000000.0,,,,,160000000.0,,59000000.0,,,,121000000.0,,9000000.0,,,,25000000.0,,,-48000000.0,,4986000000.0,24000000.0,436000000.0,,,2861000000.0,,-3000000.0,536000000.0,3998000000.0,23000000.0,,,,,,
2003-12-31,,-140000000.0,90000000.0,,36000000.0,,,,3121000000.0,-629000000.0,557000000.0,0.3175,273000000.0,46000000.0,,,-1774000000.0,830000000.0,158000000.0,,,,,550000000.0,,,2130000000.0,,,949000000.0,50000000.0,,113000000.0,0.0,13000000.0,-23000000.0,336000000.0,,-49000000.0,,108000000.0,,785000000.0,-116000000.0,279000000.0,,16000000.0,,,157200000.0,,6296000000.0,,5173000000.0,,200000000.0,121000000.0,227000000.0,,,1391000000.0,,2130000000.0,12000000.0,733000000.0,7000000.0,,569000000.0,,1347000000.0,2663000000.0,34000000.0,1123000000.0,,2996000000.0,-95000000.0,273000000.0,54000000.0,-71000000.0,,-70000000.0,,57000000.0,1736000000.0,4054000000.0,-63000000.0,18000000.0,,,49000000.0,50000000.0,,-1774000000.0,224000000.0,,1030000000.0,,,1283000000.0,,145000000.0,-50000000.0,28000000.0,-135000000.0,66000000.0,43000000.0,47000000.0,,,5126000000.0,,,,52000000.0,,1380000000.0,0.0,,15000000.0,87000000.0,,,949000000.0,,1400000000.0,216000000.0,,929000000.0,785000000.0,134000000.0,52000000.0,,569000000.0,733000000.0,,1380000000.0,,,,-137000000.0,27000000.0,,929000000.0,108000000.0,,158000000.0,195000000.0,,,557000000.0,,2663000000.0,-13000000.0,436000000.0,87000000.0,-145000000.0,195000000.0,,56000000.0,0.32,,108000000.0,1391000000.0,,1347000000.0,80000000.0,93000000.0,309000000.0,,121000000.0,88000000.0,49000000.0,1283000000.0,-5000000.0,3121000000.0,25000000.0,108000000.0,,-34000000.0,,5126000000.0,43000000.0,436000000.0,,,2996000000.0,-629000000.0,-9000000.0,550000000.0,4054000000.0,75000000.0,,,,,,
2004-03-31,,,,,34000000.0,,,,3638000000.0,-615000000.0,765000000.0,,295000000.0,-26000000.0,,,,,,,,,,,,,,,,1010000000.0,,,124000000.0,,-26000000.0,,345000000.0,,-29000000.0,0.19,131000000.0,,,,279000000.0,,-83000000.0,,,,,,,,,,,223000000.0,,,1885000000.0,,2455000000.0,,,14000000.0,,588000000.0,,1544000000.0,2506000000.0,51000000.0,,,,,,,-3000000.0,,-9000000.0,,66000000.0,1771000000.0,,,,162000000.0,0.2025,,,,-2094000000.0,,,,,,1275000000.0,,56000000.0,,23000000.0,,,33000000.0,33000000.0,,,,,,,56000000.0,,,0.0,,22000000.0,83000000.0,,,,,1426000000.0,,,1083000000.0,825000000.0,,,,,863000000.0,,1231000000.0,,,,,12000000.0,,,131000000.0,,,214000000.0,,,,,,-13000000.0,,,,,,58000000.0,,,,,189200000.0,,108000000.0,,,,121000000.0,,295000000.0,,,,27000000.0,,,-29000000.0,,5588000000.0,33000000.0,448000000.0,,,3133000000.0,,0.0,478000000.0,4391000000.0,47000000.0,,,,,,
2004-06-30,,,,,46000000.0,,,,3717000000.0,-630000000.0,890000000.0,,287000000.0,16000000.0,,,,,,,,,,,,,,,,1126000000.0,,,185000000.0,,-10000000.0,,428000000.0,,-49000000.0,0.44,322000000.0,,,,310000000.0,,-65000000.0,,,,,,,,,,,251000000.0,,,2055000000.0,,2831000000.0,,,34000000.0,,658000000.0,,1580000000.0,2595000000.0,121000000.0,,,,,,,44000000.0,,-28000000.0,,118000000.0,2124000000.0,,,,166497462.0,0.4925,,,,-2137000000.0,,,,,,1296000000.0,,196000000.0,,191000000.0,,,82000000.0,82000000.0,,,,,,,59000000.0,,,0.0,,50000000.0,86000000.0,,,,,1696000000.0,,,1099000000.0,908000000.0,,,,,936000000.0,,1299000000.0,,,,,30000000.0,,,322000000.0,,,408000000.0,,,,,,,,,,,,67000000.0,,,,,186363636.0,,131000000.0,,,,121000000.0,,257000000.0,,,,27000000.0,,,-43000000.0,,5961000000.0,82000000.0,440000000.0,,,3130000000.0,,11000000.0,447000000.0,4650000000.0,168000000.0,,,,,,
2004-09-30,,,,,32000000.0,,,,3776000000.0,-646000000.0,845000000.0,,284000000.0,-43000000.0,,,,,,,,,,,,,,,,1283000000.0,,,183000000.0,,-6000000.0,,434000000.0,,-45000000.0,0.6,421000000.0,,,,320000000.0,,-64000000.0,,,,,,,,,,,260000000.0,,,2141000000.0,,2993000000.0,,,-4000000.0,,760000000.0,,1570000000.0,2552000000.0,118000000.0,,,,,,,28000000.0,,-41000000.0,,114000000.0,2194000000.0,,,,171217712.0,0.6775,,,,-2206000000.0,,,,,,1284000000.0,,116000000.0,,99000000.0,,,116000000.0,116000000.0,,,,,,,60000000.0,,,0.0,,53000000.0,86000000.0,,,,,1760000000.0,,,1111000000.0,972000000.0,,,,,998000000.0,,1268000000.0,,,,,34000000.0,,,421000000.0,,,507000000.0,,,,,,,,,,,,69000000.0,,,,,193333333.0,,322000000.0,,,,121000000.0,,324000000.0,,,,31000000.0,,,-32000000.0,,6168000000.0,116000000.0,444000000.0,,,3175000000.0,,-4000000.0,450000000.0,4693000000.0,75000000.0,,,,,,
2004-12-31,,-151000000.0,113000000.0,,59000000.0,-51000000.0,,,3925000000.0,-665000000.0,823000000.0,1.8475,0.0,104000000.0,,,-2277000000.0,1015000000.0,189445196.0,,,,,469000000.0,,,3273000000.0,,,1401000000.0,350000000.0,,198000000.0,0.0,-9000000.0,-3000000.0,473000000.0,,-66000000.0,,611000000.0,,1028000000.0,503000000.0,347000000.0,,8000000.0,,,168674699.0,,8438000000.0,,6758000000.0,,241000000.0,121000000.0,281000000.0,,,2197000000.0,,3273000000.0,56000000.0,1016000000.0,12000000.0,,866000000.0,,1648000000.0,2721000000.0,142000000.0,1680000000.0,,3254000000.0,51000000.0,0.0,350000000.0,5000000.0,,-73000000.0,,126000000.0,2349000000.0,4918000000.0,-204000000.0,463000000.0,,,346000000.0,350000000.0,,-2277000000.0,108000000.0,,1256000000.0,,,1422000000.0,,246000000.0,-61000000.0,190000000.0,-189000000.0,432000000.0,119000000.0,119000000.0,,,6527000000.0,,,,66000000.0,,1299000000.0,0.0,,23000000.0,79000000.0,,,1401000000.0,,1876000000.0,266000000.0,,1160000000.0,1028000000.0,171000000.0,148000000.0,,866000000.0,1016000000.0,,1299000000.0,,,,-152000000.0,47000000.0,,1160000000.0,611000000.0,,614000000.0,690000000.0,,,823000000.0,,2721000000.0,-21000000.0,448000000.0,79000000.0,74000000.0,690000000.0,,72000000.0,2.075,,611000000.0,2197000000.0,,1648000000.0,421000000.0,424000000.0,690000000.0,,121000000.0,121000000.0,346000000.0,1422000000.0,-51000000.0,3925000000.0,23000000.0,611000000.0,,-48000000.0,,6527000000.0,119000000.0,448000000.0,,,3254000000.0,-665000000.0,3000000.0,469000000.0,4918000000.0,173000000.0,,,,,,
2005-03-31,,,,,39000000.0,,,,3929000000.0,-668000000.0,942000000.0,,0.0,-290000000.0,16000000.0,,,,,,,,,,,,,,,1494000000.0,,,205000000.0,,-10000000.0,,456000000.0,,-18000000.0,0.49,261000000.0,,,,322000000.0,,-53000000.0,,,,42000000.0,,,,,,,259000000.0,,,2007000000.0,,3202000000.0,,,34000000.0,,948000000.0,,1606000000.0,2708000000.0,135000000.0,,,,,,,-268000000.0,,-31000000.0,,134000000.0,2208000000.0,,,,175600000.0,0.55,,,,-2323000000.0,,,,,,1453000000.0,,-62000000.0,,-350000000.0,,,97000000.0,97000000.0,,,,,,,63000000.0,,,0.0,,7000000.0,48000000.0,,,,,1752000000.0,,,1437000000.0,952000000.0,,,,,1065000000.0,,1255000000.0,,,,,29000000.0,,,261000000.0,,,309000000.0,,,,,,-19000000.0,,,,,,71000000.0,,,,,203200000.0,,611000000.0,,,,121000000.0,,113000000.0,,,,28000000.0,,,-26000000.0,,6425000000.0,97000000.0,445000000.0,,,3223000000.0,,3000000.0,483000000.0,4715000000.0,-93000000.0,,,,,,
2005-06-30,,,,,30000000.0,,,,3861000000.0,-697000000.0,916000000.0,,0.0,-12000000.0,38000000.0,,,,,,,,,,,,,,,1604000000.0,,,262000000.0,,11000000.0,,550000000.0,,-58000000.0,0.7075,404000000.0,,,,360000000.0,,-35000000.0,,,,,,,,,,,287000000.0,,,2083000000.0,,3397000000.0,,,58000000.0,,1076000000.0,,1577000000.0,2675000000.0,207000000.0,,,,,,,-12000000.0,,-47000000.0,,190000000.0,2490000000.0,,,,176250000.0,0.8,,,,-2284000000.0,,,,,,1428000000.0,,217000000.0,,143000000.0,,,141000000.0,141000000.0,,,,,,,73000000.0,,,0.0,,5000000.0,53000000.0,,,,,1940000000.0,,,1487000000.0,1046000000.0,,,,,1095000000.0,,1247000000.0,,,,,45000000.0,,,404000000.0,,,457000000.0,,,,,,10000000.0,,,,,,72000000.0,,,,,199293286.0,,261000000.0,,,,121000000.0,,121000000.0,,,,28000000.0,,,-53000000.0,,6580000000.0,141000000.0,449000000.0,,,3183000000.0,,0.0,468000000.0,4758000000.0,170000000.0,,,,,,
2005-09-30,,,,,29000000.0,,,,3871000000.0,-697000000.0,982000000.0,,0.0,36000000.0,17000000.0,,,,,,,,,,,,,,,1761000000.0,,,276000000.0,,-25000000.0,,561000000.0,,-49000000.0,0.725,561000000.0,,,,357000000.0,,-108000000.0,,,,,,,,,,,286000000.0,,,2228000000.0,,3686000000.0,,,61000000.0,,1207000000.0,,1555000000.0,2652000000.0,213000000.0,,,,,,,-25000000.0,,-43000000.0,,204000000.0,2467000000.0,,,,177370031.0,0.8175,,,,-2316000000.0,,,,,,1400000000.0,,230000000.0,,157000000.0,,,145000000.0,145000000.0,,,,,,,71000000.0,,,0.0,,15000000.0,53000000.0,,,,,1906000000.0,,,1538000000.0,1146000000.0,,,,,1198000000.0,,1252000000.0,,,,,36000000.0,,,561000000.0,,,614000000.0,,,,,,-33000000.0,,,,,,72000000.0,,,,,200000000.0,,404000000.0,,,,121000000.0,,100000000.0,,,,27000000.0,,,-10000000.0,,6862000000.0,145000000.0,451000000.0,,,3176000000.0,,-15000000.0,481000000.0,4880000000.0,187000000.0,,,,,,
2005-12-31,,-186000000.0,109000000.0,,28000000.0,124000000.0,,,3941000000.0,-717000000.0,904000000.0,2.7525,0.0,29000000.0,53000000.0,,-2384000000.0,1145000000.0,199818347.0,,,,,454000000.0,-38000000.0,,3916000000.0,,,1864000000.0,550000000.0,,314000000.0,0.0,-3000000.0,-14000000.0,619000000.0,,-87000000.0,,779000000.0,,1160000000.0,168000000.0,384000000.0,,9000000.0,,,176991150.0,,9918000000.0,,7732000000.0,,278000000.0,121000000.0,313000000.0,,,2218000000.0,,3916000000.0,216000000.0,1174000000.0,63000000.0,,1360000000.0,,1557000000.0,2578000000.0,243000000.0,2186000000.0,,2969000000.0,-237000000.0,0.0,550000000.0,-67000000.0,,-65000000.0,,235000000.0,2753000000.0,4796000000.0,-187000000.0,574000000.0,,,154000000.0,550000000.0,,-2384000000.0,611000000.0,,1423000000.0,,,1365000000.0,,375000000.0,-56000000.0,218000000.0,-212000000.0,798000000.0,167000000.0,167000000.0,,,6885000000.0,,,,71000000.0,,1213000000.0,0.0,,3000000.0,61000000.0,,,1864000000.0,,2134000000.0,294000000.0,,1423000000.0,1160000000.0,126000000.0,30000000.0,,1360000000.0,1174000000.0,,1213000000.0,,,,-123000000.0,10000000.0,,1423000000.0,779000000.0,,760000000.0,840000000.0,,,904000000.0,,2578000000.0,-14000000.0,458000000.0,61000000.0,-372000000.0,840000000.0,,79000000.0,3.1075,,779000000.0,2218000000.0,,1557000000.0,561000000.0,763000000.0,1057000000.0,,121000000.0,120000000.0,154000000.0,1365000000.0,-27000000.0,3941000000.0,26000000.0,779000000.0,,-34000000.0,,6885000000.0,167000000.0,458000000.0,,,2969000000.0,-717000000.0,-2000000.0,454000000.0,4796000000.0,310000000.0,,,,,,
2006-03-31,,,,-36000000.0,42000000.0,,,,3981000000.0,-697000000.0,1014000000.0,,0.0,-250000000.0,51000000.0,,,,,,,,,,,,,,,1978000000.0,,,322000000.0,,0.0,,599000000.0,,-38000000.0,0.675,676000000.0,,,,351000000.0,,-75000000.0,,,,14000000.0,,,,,,,301000000.0,,,2256000000.0,,4088000000.0,,,85000000.0,,1480000000.0,,1535000000.0,2528000000.0,228000000.0,,,,,,,-84000000.0,,-64000000.0,,248000000.0,2678000000.0,,,,177200000.0,0.76,,,,-2446000000.0,,,,,,1364000000.0,,18000000.0,,-103000000.0,,,135000000.0,135000000.0,,,,,,,82000000.0,,,0.0,,4000000.0,58000000.0,,,,358000000.0,2079000000.0,,,1482000000.0,1080000000.0,,,,,1251000000.0,,1164000000.0,,,,,30000000.0,,,676000000.0,,,734000000.0,,,,,,-14000000.0,,,,,,74000000.0,,,,,204000000.0,,779000000.0,,,,122000000.0,,162000000.0,,,,27000000.0,,,-38000000.0,,6997000000.0,135000000.0,105000000.0,,,2909000000.0,,-6000000.0,462000000.0,4784000000.0,-46000000.0,,,,,,
2006-06-30,,,,-26000000.0,50000000.0,,,,3972000000.0,-653000000.0,1066000000.0,,0.0,24000000.0,23000000.0,,,,,,,,,,,,,,,2503000000.0,,,383000000.0,,0.0,,672000000.0,,-72000000.0,1.095,878000000.0,,,,363000000.0,,-50000000.0,,,,29000000.0,,,,,,,320000000.0,,,2612000000.0,,4421000000.0,,,67000000.0,,1686000000.0,,1519000000.0,1986000000.0,299000000.0,,,,,,,-62000000.0,,-60000000.0,,309000000.0,2842000000.0,,,,182952183.0,1.2025,,,,-2453000000.0,,,,,,1247000000.0,,337000000.0,,202000000.0,,,220000000.0,220000000.0,,,,,,,80000000.0,,,0.0,,2000000.0,66000000.0,,,,358000000.0,2170000000.0,,,1691000000.0,1281000000.0,,,,,1314000000.0,,739000000.0,,,,,43000000.0,,,878000000.0,,,944000000.0,,,,,,-14000000.0,,,,,,74000000.0,,,,,200913242.0,,676000000.0,,,,137000000.0,,265000000.0,,,,26000000.0,,,-64000000.0,,7337000000.0,220000000.0,109000000.0,,,2916000000.0,,-5000000.0,486000000.0,4598000000.0,277000000.0,,,,,,
2006-09-30,,,,-14000000.0,67000000.0,,,,4060000000.0,-633000000.0,1061000000.0,,0.0,25000000.0,67000000.0,,,,,,,,,,,,,,,2671000000.0,,,352000000.0,,-1000000.0,,654000000.0,,-75000000.0,0.8425,1027000000.0,,,,376000000.0,,-75000000.0,,,,-95000000.0,,,,,,,328000000.0,,,2609000000.0,,4662000000.0,,,92000000.0,,1839000000.0,,1545000000.0,2059000000.0,273000000.0,,,,,,,-37000000.0,,-61000000.0,,278000000.0,2809000000.0,,,,201176471.0,0.85,,,,-2515000000.0,,,,,,1246000000.0,,258000000.0,,149000000.0,,,171000000.0,171000000.0,,,,,,,81000000.0,,,0.0,,2000000.0,82000000.0,,,,359000000.0,2155000000.0,,,1689000000.0,1300000000.0,,,,,1405000000.0,,813000000.0,,,,,37000000.0,,,1027000000.0,,,1109000000.0,,,,,,-19000000.0,,,,,,74000000.0,,,,,202967359.0,,878000000.0,,,,137000000.0,,248000000.0,,,,23000000.0,,,-88000000.0,,7579000000.0,171000000.0,113000000.0,,,2917000000.0,,-4000000.0,500000000.0,4668000000.0,197000000.0,,,,,,
2006-12-31,,-301000000.0,96000000.0,-45000000.0,114000000.0,139000000.0,,,4095000000.0,-632000000.0,1104000000.0,3.5525,0.0,43000000.0,-2000000.0,,-2521000000.0,1283000000.0,201266714.0,,,,,486000000.0,-121000000.0,,4488000000.0,,,2802000000.0,715000000.0,,370000000.0,0.0,2000000.0,-21000000.0,670000000.0,,-92000000.0,,840000000.0,,1131000000.0,61000000.0,374000000.0,,42000000.0,,,190412783.0,44000000.0,11362000000.0,,8767000000.0,,321000000.0,137000000.0,334000000.0,,,2399000000.0,,4488000000.0,324000000.0,1393000000.0,80000000.0,,2009000000.0,,1574000000.0,2010000000.0,283000000.0,2595000000.0,,2977000000.0,-158000000.0,0.0,715000000.0,-325000000.0,,-116000000.0,,296000000.0,3033000000.0,4409000000.0,-158000000.0,539000000.0,,,164000000.0,715000000.0,,-2521000000.0,779000000.0,,1464000000.0,,,1363000000.0,,227000000.0,-66000000.0,-187000000.0,-277000000.0,1083000000.0,189000000.0,189000000.0,,,7465000000.0,,,,78000000.0,,647000000.0,0.0,-8000000.0,1000000.0,95000000.0,,,2802000000.0,356000000.0,2363000000.0,296000000.0,,1767000000.0,1131000000.0,273000000.0,9000000.0,356000000.0,2009000000.0,1393000000.0,,647000000.0,,,,-321000000.0,31000000.0,,1767000000.0,840000000.0,,840000000.0,935000000.0,,,1104000000.0,,2010000000.0,-19000000.0,128000000.0,95000000.0,-508000000.0,935000000.0,,74000000.0,3.755,,840000000.0,2399000000.0,,1574000000.0,1027000000.0,1131000000.0,1427000000.0,,137000000.0,141000000.0,164000000.0,1363000000.0,1000000.0,4095000000.0,20000000.0,840000000.0,,-131000000.0,,7465000000.0,189000000.0,128000000.0,,,2977000000.0,-632000000.0,-6000000.0,486000000.0,4409000000.0,111000000.0,,,,,,
