date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2003-03-31,,2000000.0,112000000.0,,,,,,,216414000.0,,-30000000.0,,,,,289000000.0,464000000.0,308000000.0,-261000000.0,250000000.0,,,,149000000.0,,,,179000000.0,,1325000000.0,,,,1040000000.0,,,229000000.0,,,61000000.0,,-948000000.0,,,15000000.0,0.5,,,,,,,,,,,,,173000000.0,,,,2466000000.0,-41000000.0,20000000.0,,,,,,,,-43000000.0,175000000.0,117000000.0,-22000000.0,86000000.0,,-34000000.0,,,1019000000.0,,,,1988000000.0,1561000000.0,1052000000.0,,,,3831000000.0,2779000000.0,721000000.0,,,,488000000.0,,30000000.0,43000000.0,335000000.0,,509000000.0,458000000.0,,,555000000.0,,,110000000.0,54000000.0,,,112000000.0,,,,,,,,,,269000000.0,,945000000.0,,,218696000.0,,,,179000000.0,4000000.0,,,,303000000.0,,,122000000.0,,179000000.0,6000000.0,627000000.0,,0.0,,,,,,110000000.0,-34000000.0,-48000000.0,,658000000.0,,360000000.0,,2506000000.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,-5000000.0,-1000000.0,52000000.0,493000000.0,28000000.0,2106000000.0,,,376000000.0,,177000000.0,35000000.0,,28000000.0,988000000.0,,281000000.0,522000000.0,312000000.0,-348000000.0,250000000.0,,-25000000.0,-205000000.0,179000000.0,2701000000.0,,,172000000.0,,1215000000.0,,,-627000000.0,1072000000.0,,-11000000.0,290000000.0,264000000.0,,85000000.0,,-1034000000.0,,514000000.0,-2000000.0,,,,,4144000000.0,,2225000000.0,250000000.0,574000000.0,0.0,598000000.0,-1034000000.0,,242000000.0,1919000000.0,,100000000.0,2565000000.0,-138000000.0,23000000.0,,76000000.0,,-62000000.0,1064000000.0,,,-70000000.0,241000000.0,28000000.0,-273000000.0,310000000.0,,-54000000.0,,86000000.0,1152000000.0,,2437000000.0,,2106000000.0,1451000000.0,951000000.0,115000000.0,,2565000000.0,3652000000.0,2701000000.0,,,493000000.0,-13000000.0,495000000.0,463000000.0,-7000000.0,240000000.0,376000000.0,-193000000.0,537000000.0,463000000.0,218174000.0,,630000000.0,802000000.0,41000000.0,149000000.0,49000000.0,-193000000.0,855000000.0,157000000.0,,312000000.0,,2.26,,,,52000000.0,1215000000.0,258000000.0,495000000.0,986000000.0,172000000.0,191000000.0,,,288000000.0,3652000000.0,172000000.0,7000000.0,,537000000.0,,264000000.0,1451000000.0,172000000.0,115000000.0,,172000000.0,6000000.0,574000000.0,986000000.0,0.0,,,,,,149000000.0,-53000000.0,-48000000.0,172000000.0,1381000000.0,1381000000.0,248000000.0,-486000000.0,2437000000.0,,,803000000.0,-348000000.0,1046000000.0,248000000.0,1072000000.0,951000000.0,2.23,220692000.0,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,-9000000.0,52000000.0,,,,,,,212654000.0,,-9000000.0,,,,,247000000.0,457000000.0,282000000.0,-355000000.0,250000000.0,,,,172000000.0,,,,187000000.0,,1157000000.0,,,,1066000000.0,,,257000000.0,,,71000000.0,,-1034000000.0,,,13000000.0,0.6,,,,,,,,,,,,,201000000.0,,,,2633000000.0,-147000000.0,19000000.0,,,,,,,,-39000000.0,210000000.0,2000000.0,-70000000.0,140000000.0,,-44000000.0,,2000000.0,1048000000.0,,,,2100000000.0,1443000000.0,891000000.0,,,,3558000000.0,2667000000.0,,,,,479000000.0,,15000000.0,101000000.0,361000000.0,,490000000.0,379000000.0,,,591000000.0,,,129000000.0,47000000.0,,,130000000.0,,,,,,,,,,228000000.0,,958000000.0,,,214807000.0,,,,187000000.0,-3000000.0,,,,273000000.0,,,118000000.0,,187000000.0,6000000.0,669000000.0,,23000000.0,,,,,,129000000.0,-48000000.0,-58000000.0,,1372000000.0,,229000000.0,,2401000000.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,,-2000000.0,52000000.0,,,,,,,210500000.0,,-29000000.0,,,,,237000000.0,412000000.0,235000000.0,-333000000.0,250000000.0,,,,187000000.0,,,,201000000.0,,1185000000.0,,,,1069000000.0,,,223000000.0,,,59000000.0,,-1034000000.0,,,19000000.0,0.51,,,,,,,,,,,,,170000000.0,,,,2682000000.0,-73000000.0,20000000.0,,,,,,,,-44000000.0,175000000.0,22000000.0,-117000000.0,188000000.0,,17000000.0,,3000000.0,947000000.0,,,,2103000000.0,1446000000.0,903000000.0,,,,3597000000.0,2694000000.0,,,,,475000000.0,,14000000.0,144000000.0,373000000.0,,522000000.0,345000000.0,,,535000000.0,,,109000000.0,48000000.0,,,111000000.0,,,,,,,,,,217000000.0,,966000000.0,,,212959000.0,,,,201000000.0,2000000.0,,,,305000000.0,,,118000000.0,,201000000.0,7000000.0,667000000.0,,-1000000.0,,,,,,109000000.0,-57000000.0,-57000000.0,,1395000000.0,,230000000.0,,2412000000.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,7000000.0,48000000.0,,,,,,,211213000.0,,-37000000.0,,,,,293000000.0,490000000.0,304000000.0,-332000000.0,250000000.0,,,,201000000.0,,,,199000000.0,,1333000000.0,,,,1061000000.0,,,246000000.0,,,68000000.0,,-1034000000.0,,,53000000.0,0.59,,,,,,,,,,,,,195000000.0,,,,2727000000.0,0.0,22000000.0,,,,,,,,-36000000.0,197000000.0,41000000.0,-174000000.0,203000000.0,,22000000.0,,4000000.0,1086000000.0,,,,2095000000.0,1421000000.0,1033000000.0,,,,3710000000.0,2677000000.0,,,,,473000000.0,,-2000000.0,167000000.0,372000000.0,,580000000.0,444000000.0,,,596000000.0,,,126000000.0,49000000.0,,,127000000.0,,,,,,,,,,271000000.0,,956000000.0,,,213606000.0,,,,199000000.0,6000000.0,,,,342000000.0,,,111000000.0,,199000000.0,8000000.0,496000000.0,,2000000.0,,,,,,126000000.0,-31000000.0,-57000000.0,,1392000000.0,,224000000.0,,2377000000.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,60000000.0,-47000000.0,50000000.0,549000000.0,24000000.0,2210000000.0,,,377000000.0,,172000000.0,40000000.0,,30000000.0,981000000.0,,288000000.0,578000000.0,310000000.0,-287000000.0,250000000.0,,-2000000.0,-172000000.0,199000000.0,2791000000.0,,,232000000.0,,1540000000.0,,,-596000000.0,1052000000.0,,-35000000.0,343000000.0,301000000.0,,96000000.0,,-1158000000.0,,546000000.0,26000000.0,,,,,4324000000.0,,2387000000.0,250000000.0,291000000.0,24000000.0,727000000.0,-1158000000.0,,274000000.0,1937000000.0,,26000000.0,2846000000.0,0.0,23000000.0,,84000000.0,,91000000.0,1065000000.0,,,-53000000.0,290000000.0,24000000.0,-235000000.0,368000000.0,,96000000.0,,17000000.0,1243000000.0,,2294000000.0,,2210000000.0,1268000000.0,1043000000.0,174000000.0,,2846000000.0,3834000000.0,2791000000.0,,,549000000.0,-51000000.0,475000000.0,460000000.0,33000000.0,315000000.0,377000000.0,-229000000.0,643000000.0,460000000.0,211683000.0,,665000000.0,840000000.0,111000000.0,185000000.0,53000000.0,-236000000.0,872000000.0,178000000.0,,310000000.0,,2.59,,,,50000000.0,1540000000.0,265000000.0,475000000.0,1026000000.0,232000000.0,197000000.0,,,294000000.0,3834000000.0,232000000.0,-7000000.0,,643000000.0,,301000000.0,1268000000.0,232000000.0,174000000.0,,232000000.0,9000000.0,291000000.0,1026000000.0,0.0,,,,,,185000000.0,-100000000.0,-57000000.0,232000000.0,1375000000.0,1375000000.0,364000000.0,-220000000.0,2294000000.0,,,899000000.0,-287000000.0,1069000000.0,364000000.0,1052000000.0,1043000000.0,2.56,214371000.0,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,-8000000.0,185000000.0,,,,,,,212905000.0,,-8000000.0,,,,,261000000.0,485000000.0,287000000.0,-264000000.0,250000000.0,,,,232000000.0,,,,255000000.0,,1644000000.0,,,,995000000.0,,,271000000.0,,,66000000.0,,-1158000000.0,,,18000000.0,0.57,,,,,,,,,,,,,189000000.0,,,,2906000000.0,,21000000.0,,,,,,,,-27000000.0,224000000.0,18000000.0,-159000000.0,216000000.0,,9000000.0,,,1090000000.0,,,,2153000000.0,1095000000.0,1130000000.0,,,,3772000000.0,2642000000.0,,,,,474000000.0,,23000000.0,189000000.0,385000000.0,,617000000.0,385000000.0,,,605000000.0,,,123000000.0,47000000.0,,,123000000.0,,,,,,,,,,240000000.0,,1033000000.0,,,215117000.0,,,,255000000.0,-27000000.0,,,,305000000.0,,,174000000.0,,255000000.0,8000000.0,173000000.0,,0.0,,,,,,123000000.0,-35000000.0,-58000000.0,,1338000000.0,,309000000.0,,2128000000.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,0.0,43000000.0,,,,,,,187310000.0,,-31000000.0,,,,,235000000.0,431000000.0,293000000.0,-224000000.0,250000000.0,,,,255000000.0,,,,300000000.0,,-457000000.0,,,,991000000.0,,,243000000.0,,,60000000.0,,-1158000000.0,,,41000000.0,3.68,,,,,,,,,,,,,194000000.0,,,,3542000000.0,,21000000.0,,,,,,,,-31000000.0,196000000.0,0.0,-114000000.0,189000000.0,,-4000000.0,,,1000000000.0,,,,2149000000.0,1469000000.0,1047000000.0,,,,3710000000.0,2663000000.0,,,,,2124000000.0,,45000000.0,158000000.0,390000000.0,,629000000.0,354000000.0,,,569000000.0,,,699000000.0,47000000.0,,,136000000.0,,,,,,,,,,226000000.0,,2698000000.0,,,189806000.0,,,,300000000.0,29000000.0,,,,342000000.0,,,184000000.0,,300000000.0,17000000.0,547000000.0,,4000000.0,,,,,,699000000.0,-31000000.0,-57000000.0,,1354000000.0,,318000000.0,,4167000000.0,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,3000000.0,60000000.0,,,,,,,153502000.0,,-30000000.0,,,,,267000000.0,454000000.0,312000000.0,-222000000.0,250000000.0,,,,300000000.0,,,,293000000.0,,-346000000.0,,,,979000000.0,,,235000000.0,,,21000000.0,,-1158000000.0,,,157000000.0,0.76,,,,,,,,,,,,,137000000.0,,,,3614000000.0,-9000000.0,22000000.0,,,,,,,,-31000000.0,187000000.0,33000000.0,-37000000.0,58000000.0,,-117000000.0,,-30000000.0,1086000000.0,,,,2137000000.0,1286000000.0,1128000000.0,,,,3756000000.0,2628000000.0,,,,,2123000000.0,,-7000000.0,27000000.0,531000000.0,,531000000.0,401000000.0,,,632000000.0,,,118000000.0,48000000.0,,,116000000.0,,,,,,,,,,245000000.0,,2816000000.0,,,156104000.0,,,,293000000.0,-23000000.0,,,,374000000.0,,,162000000.0,,293000000.0,27000000.0,410000000.0,,-5000000.0,,,,,,118000000.0,-28000000.0,-43000000.0,,1345000000.0,,304000000.0,,4102000000.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,61000000.0,2000000.0,63000000.0,1096000000.0,26000000.0,2252000000.0,,,618000000.0,,232000000.0,52000000.0,,79000000.0,986000000.0,,308000000.0,553000000.0,347000000.0,-352000000.0,250000000.0,,-19000000.0,-151000000.0,293000000.0,2527000000.0,,,293000000.0,,-553000000.0,,,-552000000.0,999000000.0,,-17000000.0,293000000.0,323000000.0,,77000000.0,,-1253000000.0,,517000000.0,10000000.0,,,,,4388000000.0,,2493000000.0,250000000.0,361000000.0,-1000000.0,614000000.0,-1253000000.0,,231000000.0,1895000000.0,,-45000000.0,3684000000.0,-160000000.0,24000000.0,,88000000.0,,8000000.0,1078000000.0,,,-62000000.0,245000000.0,26000000.0,-242000000.0,302000000.0,,120000000.0,,-13000000.0,1254000000.0,,4170000000.0,,2252000000.0,1348000000.0,1090000000.0,82000000.0,,3684000000.0,3617000000.0,2527000000.0,,,1096000000.0,-3000000.0,2122000000.0,411000000.0,0.0,240000000.0,618000000.0,-201000000.0,614000000.0,411000000.0,176586000.0,,701000000.0,729000000.0,226000000.0,156000000.0,48000000.0,-154000000.0,817000000.0,156000000.0,,347000000.0,,6.2,,,,63000000.0,-553000000.0,280000000.0,2122000000.0,2822000000.0,293000000.0,190000000.0,,,214000000.0,3617000000.0,293000000.0,3000000.0,,614000000.0,,323000000.0,1348000000.0,293000000.0,82000000.0,,293000000.0,27000000.0,361000000.0,2822000000.0,0.0,,,,,,156000000.0,-60000000.0,-43000000.0,293000000.0,1342000000.0,1342000000.0,186000000.0,-2279000000.0,4170000000.0,,,765000000.0,-352000000.0,1007000000.0,186000000.0,999000000.0,1090000000.0,6.11,179176000.0,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,-2000000.0,64000000.0,,,,,,,150835000.0,,-18000000.0,,,,,280000000.0,466000000.0,309000000.0,-320000000.0,250000000.0,,,,293000000.0,,,,273000000.0,,-532000000.0,,,,993000000.0,,,240000000.0,,,46000000.0,,-1253000000.0,,,14000000.0,0.71,,,,,,,,,,,,,154000000.0,,,,3742000000.0,-90000000.0,23000000.0,,,2000000.0,,,,,-37000000.0,186000000.0,0.0,78000000.0,-59000000.0,,-232000000.0,,4000000.0,1104000000.0,,,,2246000000.0,1272000000.0,1043000000.0,,,,3570000000.0,2527000000.0,,,,,2120000000.0,,-20000000.0,-96000000.0,624000000.0,,404000000.0,362000000.0,,,638000000.0,,,109000000.0,54000000.0,,,108000000.0,,,,,,,,,,257000000.0,,2830000000.0,,,152882000.0,,,,273000000.0,-2000000.0,,,,344000000.0,,,86000000.0,,273000000.0,30000000.0,559000000.0,,0.0,,,,,,109000000.0,-39000000.0,-42000000.0,,1345000000.0,,189000000.0,,4102000000.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,-3000000.0,58000000.0,,,,,,,150080000.0,,-20000000.0,,,,,316000000.0,436000000.0,274000000.0,-331000000.0,250000000.0,,,,273000000.0,,,,273000000.0,,-528000000.0,,,,993000000.0,,,158000000.0,,,37000000.0,,-1253000000.0,,,17000000.0,0.55,,,,,,,,,,,,,120000000.0,,,,3781000000.0,-45000000.0,25000000.0,,,,,,,,-46000000.0,120000000.0,24000000.0,-134000000.0,142000000.0,,-24000000.0,,,1064000000.0,,,,2246000000.0,1272000000.0,1067000000.0,,,,3567000000.0,2500000000.0,,,,,2119000000.0,,0.0,96000000.0,631000000.0,,450000000.0,377000000.0,,,628000000.0,,,83000000.0,38000000.0,,,83000000.0,,,,,,,,,,260000000.0,,2823000000.0,,,152264000.0,,,,273000000.0,1000000.0,,,,359000000.0,,,73000000.0,,273000000.0,32000000.0,524000000.0,,0.0,,,,,,83000000.0,-8000000.0,-43000000.0,,1342000000.0,,165000000.0,,4095000000.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,-16000000.0,67000000.0,,,,,,,150364000.0,,-21000000.0,0.0,,,,277000000.0,480000000.0,285000000.0,-337000000.0,250000000.0,,,,273000000.0,,,,289000000.0,,-427000000.0,,,,992000000.0,,,249000000.0,,,58000000.0,,-1253000000.0,,,33000000.0,0.72,,,,,,,,,,,,,168000000.0,,,,3843000000.0,0.0,25000000.0,,,,,,,,-39000000.0,203000000.0,36000000.0,-67000000.0,138000000.0,,-24000000.0,,,1157000000.0,,,,2245000000.0,1377000000.0,1119000000.0,,,,3622000000.0,2503000000.0,743000000.0,,,,1967000000.0,,16000000.0,99000000.0,638000000.0,,437000000.0,386000000.0,,,677000000.0,,,110000000.0,46000000.0,,,110000000.0,,,,,,,,,,252000000.0,,2672000000.0,,,152905000.0,,,,289000000.0,-2000000.0,,,,377000000.0,,,67000000.0,,289000000.0,33000000.0,619000000.0,,0.0,,,,,,110000000.0,-55000000.0,-44000000.0,,608000000.0,,160000000.0,,4049000000.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,-101000000.0,56000000.0,88000000.0,444000000.0,19000000.0,2390000000.0,,,547000000.0,,293000000.0,85000000.0,,127000000.0,1081000000.0,,338000000.0,577000000.0,329000000.0,-215000000.0,250000000.0,,1000000.0,-180000000.0,289000000.0,2609000000.0,,,192000000.0,,-156000000.0,,,-462000000.0,1004000000.0,,26000000.0,289000000.0,292000000.0,,69000000.0,,-1386000000.0,,443000000.0,15000000.0,,,,,4644000000.0,,2685000000.0,250000000.0,308000000.0,0.0,342000000.0,-1386000000.0,,211000000.0,1959000000.0,,-28000000.0,3939000000.0,0.0,26000000.0,,99000000.0,,-210000000.0,1180000000.0,,,-58000000.0,239000000.0,19000000.0,-339000000.0,301000000.0,,70000000.0,,-18000000.0,1319000000.0,,3772000000.0,,2390000000.0,1130000000.0,1007000000.0,129000000.0,,3939000000.0,3616000000.0,2609000000.0,744000000.0,,444000000.0,35000000.0,1966000000.0,435000000.0,-97000000.0,243000000.0,547000000.0,-173000000.0,474000000.0,435000000.0,150545000.0,744000000.0,742000000.0,653000000.0,79000000.0,142000000.0,50000000.0,-161000000.0,779000000.0,142000000.0,,329000000.0,,2.95,,77000000.0,,88000000.0,-156000000.0,312000000.0,1966000000.0,2642000000.0,192000000.0,188000000.0,,,210000000.0,3616000000.0,192000000.0,4000000.0,,474000000.0,,292000000.0,1130000000.0,192000000.0,129000000.0,,192000000.0,32000000.0,308000000.0,2642000000.0,0.0,,,,,,142000000.0,-59000000.0,-44000000.0,192000000.0,604000000.0,604000000.0,257000000.0,-135000000.0,3772000000.0,,,522000000.0,-215000000.0,967000000.0,257000000.0,1004000000.0,1007000000.0,2.9,153001000.0,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,-2000000.0,67000000.0,,,,,,,151143000.0,,-32000000.0,,,,,296000000.0,498000000.0,299000000.0,-210000000.0,250000000.0,,,,192000000.0,,,,174000000.0,,-55000000.0,,,,990000000.0,,,248000000.0,,,63000000.0,,-1386000000.0,,,33000000.0,0.73,,,,,,,,,,,,,175000000.0,,,,4005000000.0,-20000000.0,26000000.0,,,11000000.0,,,,,-31000000.0,202000000.0,26000000.0,-119000000.0,133000000.0,,-42000000.0,,-3000000.0,1161000000.0,,,,2376000000.0,960000000.0,940000000.0,,,,3539000000.0,2599000000.0,748000000.0,,,,1965000000.0,,-18000000.0,102000000.0,549000000.0,,415000000.0,374000000.0,,,663000000.0,,,112000000.0,46000000.0,,,112000000.0,,,,,,,,,,270000000.0,,2634000000.0,,,153568000.0,,,,174000000.0,2000000.0,,,,325000000.0,,,120000000.0,,174000000.0,29000000.0,220000000.0,,0.0,,,,,,112000000.0,-33000000.0,-44000000.0,,604000000.0,,257000000.0,,3594000000.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,0.0,67000000.0,,,,,,,151413000.0,,-14000000.0,,,,,298000000.0,462000000.0,283000000.0,-208000000.0,159000000.0,,,,174000000.0,,,,179000000.0,,-33000000.0,,,,985000000.0,,,213000000.0,,,45000000.0,,-1386000000.0,,,34000000.0,0.62,,,,,,,,,,,,,136000000.0,,,,7000000.0,-69000000.0,27000000.0,,,17000000.0,,,,,-37000000.0,164000000.0,24000000.0,-24000000.0,122000000.0,,-41000000.0,,-5000000.0,1101000000.0,,,,2371000000.0,1519000000.0,979000000.0,,,,3624000000.0,2645000000.0,801000000.0,,,,1464000000.0,,5000000.0,85000000.0,562000000.0,,435000000.0,393000000.0,,,639000000.0,,,96000000.0,49000000.0,,,91000000.0,,,,,,,,,,271000000.0,,2138000000.0,,,153885000.0,,,,179000000.0,1000000.0,,,,340000000.0,,,112000000.0,,179000000.0,29000000.0,777000000.0,,0.0,,,,,,96000000.0,-93000000.0,-45000000.0,,608000000.0,,251000000.0,,3657000000.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,5000000.0,75000000.0,,,,,,,151469000.0,,-5000000.0,,,,,309000000.0,537000000.0,292000000.0,-200000000.0,159000000.0,,,,179000000.0,,,,171000000.0,,92000000.0,,,,965000000.0,,,276000000.0,,,64000000.0,,-1386000000.0,,,26000000.0,0.84,,,,,,,,,,,,,193000000.0,,,,85000000.0,0.0,26000000.0,,,25000000.0,,,,,-28000000.0,228000000.0,24000000.0,-91000000.0,172000000.0,,-6000000.0,,-15000000.0,1241000000.0,,,,2351000000.0,1483000000.0,1018000000.0,,,,3691000000.0,2673000000.0,837000000.0,,,,1463000000.0,,-8000000.0,144000000.0,556000000.0,,460000000.0,426000000.0,,,704000000.0,,,129000000.0,48000000.0,,,129000000.0,,,,,,,,,,283000000.0,,2116000000.0,,,153970000.0,,,,171000000.0,-7000000.0,,,,346000000.0,,,97000000.0,,171000000.0,28000000.0,707000000.0,,0.0,,,,,,129000000.0,-90000000.0,-47000000.0,,621000000.0,,250000000.0,,3599000000.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
