date,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualDilutedEPS,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingOtherNonCashItems,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingResearchAndDevelopment,annualGoodwill,annualTotalRevenue,quarterlyTaxProvision,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,quarterlyBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGoodwill,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingPretaxIncome,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualRetainedEarnings,annualPretaxIncome,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalAssets,annualCostOfRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyInventory,annualNetPPE,annualCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
2008-09-30,99018000.0,,914711000.0,10706000.0,58651000.0,,,187081000.0,,70268000.0,0.0,0.0,121513000.0,,,2265474000.0,32298000.0,106424000.0,-1072000000.0,,89215000.0,76805000.0,,4.34,24887000.0,,50727000.0,,0.0,2897398000.0,,104284000.0,,121513000.0,26733000.0,,,121513000.0,3754251000.0,57059000.0,4434000.0,,,1311000.0,,190706000.0,,479963000.0,,38407000.0,-69287000.0,62998000.0,153851000.0,,,-655335000.0,-705635000.0,,,-3953000.0,583719000.0,245932000.0,3754251000.0,,461738000.0,-196617000.0,,167240000.0,35058000.0,,,18689000.0,,0.0,,,,2036543000.0,66440000.0,10706000.0,,,,,2682251000.0,,129591000.0,,,254406000.0,24868000.0,33098000.0,270000.0,,1833000.0,6259000.0,,,949877000.0,22495000.0,-1072000000.0,,1322571000.0,-136957000.0,-29377000.0,2082518000.0,-94807000.0,14537000.0,,1013614000.0,38407000.0,308957000.0,,,690647000.0,,,14343000.0,13926000.0,2082518000.0,699929000.0,121513000.0,,255557000.0,,24887000.0,3588045000.0,1086666000.0,3588045000.0,126485000.0,,,2897398000.0,475000000.0,461738000.0,26733000.0,-19333000.0,,,703945000.0,,63700000.0,,,58651000.0,153851000.0,,52000.0,,215147000.0,,19289000.0,,1322571000.0,260974000.0,25507000.0,4.43,,,2265474000.0,126485000.0,126485000.0,210766000.0,,121513000.0,128373000.0,-1218000.0,479963000.0,690647000.0,462833000.0,,475000000.0,14070000.0,121513000.0,-179803000.0,33098000.0,2682251000.0,308957000.0,-5273000.0,322745000.0,461738000.0,215147000.0,,128373000.0,,462833000.0,,610828000.0,,1013614000.0,,,,,,,
2008-12-31,121513000.0,,,10706000.0,,,,220634000.0,,70406000.0,,261000.0,,,,2386445000.0,,,-1072000000.0,,,,,,0.0,,,,,,,,,138024000.0,25000000.0,,1.36,138024000.0,,,3700000.0,,,1677000.0,,222420000.0,,,,16956000.0,30989000.0,32025000.0,184872000.0,,,,,,,,623754000.0,,3957454000.0,,,-250381000.0,,254579000.0,10641000.0,,,,,0.0,,,,,81248000.0,,,,105249000.0,,2885454000.0,,,,,277192000.0,,,300000.0,,,2208000.0,,,,16511000.0,,,,,4198000.0,2222515000.0,,,1.38,1041493000.0,,360073000.0,,,716341000.0,,,15148000.0,,,,,,,,,,,3788011000.0,145275000.0,,,3071670000.0,,,,,,,,,54772000.0,,,58608000.0,,106431000.0,17000.0,,186216000.0,,,,1401566000.0,292826000.0,,,,,,145275000.0,145275000.0,,,,,-8896000.0,492885000.0,,,,490000000.0,7208000.0,138024000.0,-248709000.0,41994000.0,,,-5273000.0,330928000.0,,,,150201000.0,,460566000.0,,,,,,,,,,,
2009-03-31,138024000.0,,,10706000.0,,,,182906000.0,,73668000.0,,4333000.0,,,,2486057000.0,,,,,,,,,0.0,,,,,,,,,126378000.0,130000000.0,,0.98,138878000.0,,,2554000.0,,,2176000.0,,183338000.0,,,,15930000.0,-1335000.0,83212000.0,160654000.0,,,,,,,,520300000.0,,,,,-275503000.0,,235909000.0,37526000.0,,,,,0.0,,,,,83390000.0,,,,105317000.0,,3086714000.0,,,,,242573000.0,,,,12500000.0,,-5162000.0,,,,-11646000.0,,,,,-39594000.0,2320981000.0,,,0.99,1065189000.0,,428570000.0,,,704868000.0,,,16434000.0,,,,,,,,,,,3979816000.0,103738000.0,,,3274948000.0,,,,,,,,,57113000.0,,,54399000.0,,106372000.0,2000.0,176156000.0,12078000.0,,,,1493759000.0,257006000.0,,,,,,103738000.0,103738000.0,,,,,319000.0,580790000.0,,,,430000000.0,-28000.0,126378000.0,-285081000.0,41675000.0,,,-5275000.0,263294000.0,,,,137916000.0,,460999000.0,,,,,,,,,,,
2009-06-30,126378000.0,,,10706000.0,,,,89695000.0,,75996000.0,,2096000.0,,,,2593942000.0,,,,-1155000000.0,,,,,450369000.0,,,,541000.0,,,,140607000.0,141705000.0,130000000.0,,0.5,154205000.0,,,2793000.0,,,2777000.0,,91946000.0,,,,72247000.0,66638000.0,38760000.0,110640000.0,,,,,,,,388281000.0,,,,,-212527000.0,,220055000.0,5162000.0,,,,,0.0,,,,,36651000.0,,,,105425000.0,,3209344000.0,,,,2054000.0,153531000.0,,,,12500000.0,,-1220000.0,,,,15327000.0,,,,,7528000.0,2368737000.0,,,0.5,1127120000.0,,358792000.0,,,592074000.0,,,14225000.0,,,,,,,,,,,4079854000.0,53044000.0,,,3487780000.0,,,,,,0.0,,,61043000.0,,,49145000.0,,106829000.0,1170000.0,267554000.0,10882000.0,,,,1485912000.0,167942000.0,,,,-30728000.0,,53044000.0,53044000.0,,,,,-4010000.0,647975000.0,,,,430000000.0,514000.0,141705000.0,-209890000.0,45685000.0,,,-5281000.0,220339000.0,,,,118152000.0,,319827000.0,,,,,,,,,,,
2009-09-30,141705000.0,-3816733000.0,825742000.0,10706000.0,74567000.0,,0.0,82580000.0,,78878000.0,0.0,0.0,153986000.0,,,2683009000.0,19973000.0,106650000.0,-1280430000.0,-690000000.0,121513000.0,6683000.0,,3.32,1023000.0,,808000.0,,0.0,3638092000.0,,105364000.0,74262000.0,141486000.0,105000000.0,,,153986000.0,4546337000.0,59413000.0,4443000.0,,,3041000.0,,85728000.0,,681542000.0,-16000.0,112451000.0,68068000.0,4156000.0,70218000.0,,,-884029000.0,-880753000.0,,,-11625000.0,361603000.0,298948000.0,4546337000.0,,353545000.0,-142342000.0,-12500000.0,186776000.0,-46646000.0,,,13490000.0,,0.0,,,,1894038000.0,31092000.0,10706000.0,,,,8348000.0,3265907000.0,216688000.0,158153000.0,,2056000.0,150532000.0,1217000.0,44723000.0,,12500000.0,9671000.0,-2501000.0,,,882480000.0,-219000.0,-1280430000.0,,1478015000.0,164360000.0,44434000.0,2414942000.0,16566000.0,,,1176109000.0,112451000.0,301906000.0,,,522932000.0,,,13606000.0,0.0,2414942000.0,575815000.0,141486000.0,,232381000.0,,1023000.0,4161024000.0,1011558000.0,4161024000.0,51488000.0,,,3638092000.0,420000000.0,353545000.0,105000000.0,-21111000.0,,0.0,583532000.0,,63509000.0,,,74567000.0,70218000.0,,28000.0,356404000.0,15781000.0,0.0,-6675000.0,,1478015000.0,164606000.0,541000.0,3.36,356404000.0,-12920000.0,2683009000.0,51488000.0,51488000.0,236437000.0,,141486000.0,126688000.0,962000.0,681542000.0,522932000.0,246790000.0,,420000000.0,194000.0,141486000.0,-140349000.0,44723000.0,3265907000.0,301906000.0,-5282000.0,196997000.0,353545000.0,15781000.0,,126688000.0,12500000.0,246790000.0,,897319000.0,-28640000.0,1176109000.0,,,,,,,
2009-12-31,141486000.0,,,10706000.0,,,,98146000.0,,84764000.0,,2470000.0,,,,2755982000.0,,,,-477038000.0,,,,,427443000.0,,,,0.0,,,,-23721000.0,153053000.0,105000000.0,,0.59,165569000.0,,,4694000.0,,,1815000.0,,102386000.0,,,,119005000.0,-20435000.0,8235000.0,58981000.0,,,,,,,,399843000.0,,,,,-64754000.0,,120150000.0,-46299000.0,,,,,0.0,,,,,34911000.0,,,,105575000.0,,3273643000.0,,,,7008000.0,165643000.0,,,,12516000.0,,-696000.0,,,,11567000.0,,,,,55396000.0,2472875000.0,,,0.6,1159285000.0,,320347000.0,,,580496000.0,,,20844000.0,,,,,,,,,,,4235614000.0,63235000.0,,,3655118000.0,,,,,,-16000.0,,,62803000.0,,,78028000.0,,107238000.0,1649000.0,366672000.0,14803000.0,,,,1479632000.0,187150000.0,,,,-15747000.0,,63235000.0,63235000.0,,,,,-1647000.0,701257000.0,,,,380000000.0,15000.0,153053000.0,-62284000.0,46370000.0,,,-5287000.0,212693000.0,,,,156366000.0,,270509000.0,,,,,,,,,,,
2010-03-31,153053000.0,,,10706000.0,,,,75234000.0,,88672000.0,,13996000.0,,,,2794795000.0,,,,-320000000.0,,,,,424658000.0,,,,12516000.0,,,,-18139000.0,125712000.0,0.0,,0.43,125712000.0,,,4207000.0,,,3342000.0,,79544000.0,,,,112255000.0,-43899000.0,15438000.0,55994000.0,,,,,,,,439725000.0,,,,,-77983000.0,,85782000.0,-49120000.0,,,,,0.0,,,,,28487000.0,,,,105711000.0,,3285139000.0,,,,2917000.0,145236000.0,,,,0.0,,-1216000.0,,,,-27341000.0,,,,,7799000.0,2514320000.0,,,0.44,1227911000.0,,182933000.0,,,550370000.0,,,20844000.0,,,,,,,,,,,4205639000.0,46747000.0,,,3655269000.0,,,,,,0.0,,,65795000.0,,,77240000.0,,107484000.0,248000.0,355654000.0,14476000.0,,,,1410844000.0,168216000.0,,,,9765000.0,,46747000.0,46747000.0,,,,,466000.0,710671000.0,,,,440000000.0,-432000.0,125712000.0,-64003000.0,45904000.0,,,-5300000.0,271509000.0,,,,126939000.0,,288647000.0,,,,,,,,,,,
2010-06-30,125712000.0,,,10706000.0,,,,108668000.0,,86327000.0,,-16521000.0,,,,2705527000.0,,,,-175000000.0,,,,,9507000.0,,,,0.0,,,,-59195000.0,77717000.0,0.0,,-0.35,77717000.0,,,3961000.0,,,3254000.0,,111474000.0,,,,62130000.0,-38756000.0,13041000.0,54137000.0,,,,,,,,483384000.0,,,,,-77463000.0,,127105000.0,-54585000.0,,,,,7688000.0,,,,,43785000.0,,,,105743000.0,,3235863000.0,,,,2949000.0,177837000.0,,,,0.0,,1995000.0,,,,-2651000.0,,,,,49642000.0,2471238000.0,,,-0.35,1157149000.0,,210978000.0,,,549250000.0,,,20114000.0,,,,,,,,,,,4073654000.0,-36715000.0,,,3524404000.0,,,,,,0.0,,,60820000.0,,,75046000.0,,107444000.0,1419000.0,274620000.0,13921000.0,,,,1368127000.0,197801000.0,,,,-803000.0,,64883000.0,-36715000.0,,,,,-2780000.0,692103000.0,,,,390000000.0,215000.0,77717000.0,-75171000.0,43505000.0,,,-5304000.0,285583000.0,,,,149153000.0,,335000000.0,,,,,,,,,,,
2010-09-30,77717000.0,-1062038000.0,718052000.0,10706000.0,93884000.0,,,130576000.0,,96527000.0,7992000.0,1570000.0,63020000.0,6438000.0,,2807465000.0,-33122000.0,107452000.0,-1408674000.0,-90000000.0,96142000.0,-186150000.0,,0.77,10270000.0,,1787000.0,,0.0,3612566000.0,,105814000.0,-122861000.0,63020000.0,,,,63020000.0,4683694000.0,81479000.0,4465000.0,,,3851000.0,,133232000.0,,771383000.0,0.0,84107000.0,-98291000.0,68977000.0,80534000.0,,,-309260000.0,-329572000.0,,,-3858000.0,558957000.0,351407000.0,4683694000.0,0.0,286081000.0,-109372000.0,-16000.0,129251000.0,-36146000.0,,,17158000.0,,7992000.0,,,,1875162000.0,47285000.0,10706000.0,,,,15855000.0,3275020000.0,-223916000.0,105691000.0,,2981000.0,208281000.0,3344000.0,43402000.0,,,12262000.0,2655000.0,,,803203000.0,-14697000.0,-1408674000.0,,1457905000.0,-201381000.0,19879000.0,2547917000.0,132716000.0,,,1225267000.0,84107000.0,232638000.0,,,652804000.0,,,20183000.0,0.0,2547917000.0,438236000.0,63020000.0,,152155000.0,6438000.0,10270000.0,4265370000.0,1071959000.0,4265370000.0,83045000.0,,,3612566000.0,360000000.0,156312000.0,,-22254000.0,,0.0,451796000.0,,73240000.0,,,93884000.0,80534000.0,,28000.0,320712000.0,16834000.0,,2738000.0,0.0,1457905000.0,229759000.0,12516000.0,1.47,320712000.0,23545000.0,2807465000.0,83291000.0,83045000.0,262658000.0,,63020000.0,79218000.0,103000.0,771383000.0,652804000.0,409920000.0,,360000000.0,1534000.0,63020000.0,-107802000.0,43402000.0,3275020000.0,232638000.0,-6363000.0,329198000.0,156312000.0,16834000.0,,79218000.0,,409920000.0,,462288000.0,16760000.0,1225267000.0,,,,,,,
2010-12-31,63020000.0,,,10706000.0,,,-4000000.0,166755000.0,,93870000.0,,0.0,,,,2963342000.0,,,,-20000000.0,,,,,8240000.0,,,,,,,,45259000.0,173824000.0,,,0.96,173824000.0,,,4451000.0,,,3470000.0,,170726000.0,,,,132412000.0,18727000.0,42080000.0,58009000.0,,,,,,,,594642000.0,,,,,-116224000.0,,238655000.0,-10655000.0,,,,,5918000.0,,,,,62390000.0,,,,106031000.0,,3336624000.0,,,,3187000.0,244386000.0,,,,,,3187000.0,,,,110804000.0,,,,,122431000.0,2645662000.0,,,0.98,1290457000.0,,211820000.0,,,710424000.0,,,19889000.0,,,,,,,,,,,4465619000.0,104150000.0,,,3755195000.0,,,,,,0.0,,,73180000.0,,,101987000.0,,107852000.0,5721000.0,397793000.0,20778000.0,,,,1502277000.0,264596000.0,,,,-24583000.0,,104365000.0,104150000.0,,,,,-285000.0,838470000.0,,,,350000000.0,166000.0,173824000.0,-117196000.0,43764000.0,,,-6376000.0,330046000.0,,,,147893000.0,,412399000.0,,,,,,,,,,,
2011-03-31,173824000.0,,,10706000.0,,,0.0,159340000.0,,100102000.0,,-3028000.0,,,,3126994000.0,,,,0.0,,,,,554627000.0,,,,,,,,-20783000.0,240685000.0,,,0.91,240685000.0,,,5513000.0,,,3640000.0,,164265000.0,,,,184083000.0,-14252000.0,53539000.0,71108000.0,,,,,,,,604406000.0,,,,,-170027000.0,,213092000.0,9802000.0,,,,,5882000.0,,,,,60379000.0,,,,106515000.0,,3420635000.0,,,,2957000.0,241014000.0,,,,,,2959000.0,,,,66861000.0,,,,,43065000.0,2738008000.0,,,0.92,1382970000.0,,215748000.0,,,803587000.0,,,24406000.0,,,,,,,,,,,4725712000.0,98790000.0,,,3922125000.0,,,,,,0.0,,,76161000.0,,,102270000.0,,108595000.0,5095000.0,480939000.0,20551000.0,,,,1598718000.0,264367000.0,,,,7296000.0,,98961000.0,98790000.0,,,,,-2156000.0,928307000.0,,,,350000000.0,232000.0,240685000.0,-156033000.0,45843000.0,,,-6408000.0,340039000.0,,,,138758000.0,,433180000.0,,,,,,,,,,,
2011-06-30,240685000.0,,,10714000.0,,,0.0,172823000.0,,104091000.0,,4716000.0,,,,3220238000.0,,,,0.0,,,,,586913000.0,,,,3932000.0,,,,-11034000.0,288065000.0,,,1.01,288065000.0,,,3221000.0,,,4399000.0,,174418000.0,,,,168904000.0,-2823000.0,60011000.0,74312000.0,,,,,,,,644095000.0,,,,,-207525000.0,,244696000.0,1561000.0,,,,,5170000.0,,,,,62995000.0,,,,106962000.0,,3553743000.0,,,,2970000.0,255153000.0,,,,,,4000.0,,,,47380000.0,,,,,37171000.0,2840315000.0,,,1.02,1428889000.0,,261909000.0,,,882609000.0,,,24071000.0,,,,,,,,,,,4911036000.0,109826000.0,,,4028427000.0,,,,,,0.0,,,79109000.0,,,91661000.0,,108784000.0,536000.0,453046000.0,21638000.0,,,,1690798000.0,278509000.0,,,,2908000.0,,109828000.0,109826000.0,,,,,-3763000.0,984767000.0,,,,350000000.0,723000.0,288065000.0,-198877000.0,48911000.0,,,-6438000.0,365586000.0,,,,182427000.0,,444214000.0,,,,,,,,,,,
2011-09-30,288065000.0,-20000000.0,1019890000.0,10724000.0,104285000.0,,0.0,188149000.0,,110718000.0,4979000.0,5057000.0,364246000.0,,,3270047000.0,301226000.0,108632000.0,-1663991000.0,0.0,63020000.0,-8789000.0,,3.99,7529000.0,,-40000.0,,0.0,4047578000.0,,106643000.0,-16429000.0,364246000.0,115000000.0,,,364246000.0,5341061000.0,91452000.0,4170000.0,,,4255000.0,,193102000.0,,975280000.0,-4000000.0,98908000.0,41204000.0,32021000.0,103852000.0,,,-667537000.0,-694264000.0,,,-11005000.0,700751000.0,408781000.0,5341061000.0,,434668000.0,-200488000.0,0.0,281109000.0,-9497000.0,,,17355000.0,,4979000.0,,,,2543894000.0,66635000.0,10724000.0,,,,12101000.0,3677070000.0,-2987000.0,187651000.0,,2987000.0,279337000.0,12511000.0,54407000.0,,,15764000.0,2987000.0,,,1111292000.0,76181000.0,-1663991000.0,,1733844000.0,42856000.0,80621000.0,2954210000.0,283288000.0,,,1317115000.0,98908000.0,416729000.0,,,956313000.0,,,23086000.0,26795000.0,2954210000.0,687067000.0,364246000.0,,252399000.0,,584538000.0,5003891000.0,1432602000.0,5003891000.0,121420000.0,,,4047578000.0,235000000.0,434186000.0,115000000.0,-26741000.0,,0.0,702511000.0,,87018000.0,,,104285000.0,103852000.0,,1159000.0,347924000.0,22584000.0,,12207000.0,,1733844000.0,303820000.0,3932000.0,4.06,347924000.0,31741000.0,3270047000.0,121514000.0,121420000.0,315468000.0,,364246000.0,192898000.0,-4801000.0,975280000.0,956313000.0,460540000.0,,235000000.0,-1161000.0,364246000.0,-195431000.0,54407000.0,3677070000.0,416729000.0,-7519000.0,396931000.0,434186000.0,22584000.0,,192898000.0,,460540000.0,,977552000.0,17362000.0,1317115000.0,,,,,,,
2011-12-31,364246000.0,,,10749000.0,,,0.0,228435000.0,,115700000.0,,10155000.0,,,,3445808000.0,,,,0.0,,,,,647792000.0,,,,,,,,-34851000.0,347859000.0,115000000.0,,1.32,347859000.0,,,2461000.0,,,3249000.0,,225856000.0,,,,131785000.0,-50762000.0,57585000.0,122232000.0,,,,,,,,732588000.0,,,,,-256943000.0,,236638000.0,-6237000.0,,,,,5171000.0,,,,,84138000.0,,,,107186000.0,,3832001000.0,,,,3922000.0,317184000.0,,,,,,3924000.0,,,,-16387000.0,,,,,-20305000.0,3090946000.0,,,1.34,1383230000.0,,428849000.0,,,1003428000.0,,,26163000.0,,,,,,,,,,,5257887000.0,144286000.0,,,4254459000.0,,,,,,,,,86288000.0,,,97494000.0,,108788000.0,912000.0,399995000.0,22463000.0,,,,1812079000.0,341556000.0,,,,18383000.0,,144297000.0,144286000.0,,,,,-4500000.0,1048130000.0,,,,235000000.0,4704000.0,347859000.0,-246788000.0,58907000.0,,,-7522000.0,391032000.0,,,,186446000.0,,495389000.0,,,,,,,,,,,
2012-03-31,347859000.0,,,10756000.0,,,0.0,204918000.0,,122569000.0,,15388000.0,,,,3602096000.0,,,,0.0,,,,,667413000.0,,,,,,,,-15814000.0,324385000.0,115000000.0,,1.18,324385000.0,,,2421000.0,,,3830000.0,,199205000.0,,,,158804000.0,-58045000.0,42558000.0,98007000.0,,,,,,,,769982000.0,,,,,-235758000.0,,202184000.0,-5288000.0,,,,,5198000.0,,,,,75155000.0,,,,107385000.0,,3975239000.0,,,,4836000.0,298273000.0,,,,,,4838000.0,,,,-23474000.0,,,,,-33574000.0,3213113000.0,,,1.2,1453252000.0,,385724000.0,,,999360000.0,,,27805000.0,,,,,,,,,,,5441072000.0,129719000.0,,,4441712000.0,,,,,,,,,90934000.0,,,102603000.0,,109042000.0,738000.0,444365000.0,22108000.0,,,,1838976000.0,321774000.0,,,,-30636000.0,,129763000.0,129719000.0,,,,,-2503000.0,1113285000.0,,,,235000000.0,7778000.0,324385000.0,-220370000.0,61410000.0,,,-7548000.0,448208000.0,,,,167519000.0,,511203000.0,,,,,,,,,,,
2012-06-30,324385000.0,,,10759000.0,,,0.0,230882000.0,,125057000.0,,6295000.0,,,,3634590000.0,,,,0.0,,,,,786133000.0,,,,,,,,-93144000.0,148866000.0,115000000.0,,1.38,148866000.0,,,2411000.0,,,4299000.0,,230793000.0,,,,121288000.0,-118349000.0,44586000.0,88855000.0,,,,,,,,819785000.0,,,,,-281542000.0,,174156000.0,-74428000.0,,,,,5156000.0,,,,,80939000.0,,,,107016000.0,,4170303000.0,,,,4542000.0,328475000.0,,,,,,132000.0,,,,-175519000.0,,,,,-107386000.0,3355603000.0,,,1.4,1470122000.0,,413589000.0,,,942577000.0,,,25576000.0,,,,,,,,,,,5518301000.0,149925000.0,,,4575724000.0,,,,,,,,,95182000.0,,,99394000.0,,108425000.0,92000.0,382527000.0,22894000.0,,,,1883711000.0,355850000.0,,,,-1646000.0,,149943000.0,149925000.0,,,,,-9009000.0,1133306000.0,,,,235000000.0,2171000.0,148866000.0,-275247000.0,70419000.0,,,-7550000.0,463935000.0,,,,204578000.0,,604347000.0,,,,,,,,,,,
2012-09-30,148866000.0,-135000000.0,1298782000.0,10760000.0,7552000.0,,0.0,238345000.0,,147590000.0,5129000.0,8056000.0,96095000.0,11280000.0,,3834998000.0,-268151000.0,108377000.0,-1954527000.0,-135000000.0,364246000.0,-218197000.0,,5.34,8903000.0,,19477000.0,,0.0,4825857000.0,,106819000.0,-16345000.0,96095000.0,40000000.0,,1.46,96095000.0,6306098000.0,107307000.0,1360000.0,,,4682000.0,,234522000.0,,1221224000.0,0.0,166807000.0,70403000.0,52202000.0,159420000.0,6766000.0,,-1050286000.0,-1097680000.0,,,-22170000.0,829447000.0,510916000.0,6306098000.0,1325000.0,573609000.0,-323437000.0,0.0,387354000.0,-132244000.0,,,8653000.0,,5129000.0,,,,3151802000.0,88739000.0,10760000.0,,,105695000.0,18078000.0,4351571000.0,-160154000.0,196931000.0,,4778000.0,354850000.0,1789000.0,78777000.0,,,16060000.0,4846000.0,-6206000.0,,1401292000.0,-52771000.0,-1954527000.0,,1886087000.0,-156753000.0,63917000.0,3505295000.0,-97348000.0,,1.48,1504923000.0,166807000.0,381164000.0,,,895228000.0,,,27763000.0,39894000.0,3505295000.0,902580000.0,96095000.0,,328971000.0,11280000.0,8903000.0,5721085000.0,1750510000.0,5721085000.0,157115000.0,,,4825857000.0,195000000.0,581045000.0,40000000.0,-30049000.0,6766000.0,,890376000.0,,115145000.0,,,7552000.0,159420000.0,107086000.0,47000.0,451144000.0,23142000.0,-77610000.0,18283000.0,1325000.0,1886087000.0,382112000.0,0.0,5.42,451144000.0,68805000.0,3834998000.0,149606000.0,157115000.0,387549000.0,,96095000.0,62630000.0,-6158000.0,1221224000.0,895228000.0,620489000.0,,195000000.0,4824000.0,96095000.0,-307881000.0,78777000.0,4351571000.0,381164000.0,-7429000.0,447335000.0,581045000.0,23142000.0,,62630000.0,,620489000.0,,1000332000.0,54906000.0,1504923000.0,,,,,,,
