date,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,trailingOperatingIncome,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTotalRevenue,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualCurrentDebt,trailingFreeCashFlow,annualEndCashPosition,trailingCommonStockIssuance,quarterlyNetIncomeCommonStockholders,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyDilutedEPS,trailingTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualFreeCashFlow,quarterlyTotalAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualAccountsReceivable,annualLongTermDebt,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualBasicAverageShares,annualOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyInventory,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyNetIncome,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualCurrentLiabilities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualInventory,trailingChangeInInventory,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualDeferredIncomeTax,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,trailingOperatingExpense,annualGrossPPE,trailingInvestingCashFlow,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualBasicEPS,annualGoodwill,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingGrossProfit,annualCapitalExpenditure,trailingChangeInWorkingCapital,quarterlyDilutedAverageShares,trailingDeferredIncomeTax,annualTotalRevenue,annualRepaymentOfDebt,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingSellingGeneralAndAdministration,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1979-12-31,,7954000.0,,144762000.0,,,445728000.0,725810000.0,,,,-43301000.0,,93182000.0,,,,,,,,17957000.0,,10522000.0,,,,298100000.0,,,,15500000.0,,63746000.0,,,,,,,,,1.25,10720000.0,,15500000.0,,,,,,,,,,,81703000.0,,,,,,,10720000.0,,-17053000.0,60819000.0,,,,13400000.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,165533000.0,-21244000.0,,,96692000.0,,,,,,,5048000.0,-85000000.0,,,,,,,,,298100000.0,,,,88983000.0,,,25787000.0,,,,,,,,,,,,,,,29965000.0,,,,-2808000.0,,-52529000.0,60819000.0,,,,,,-19443000.0,135320000.0,,-281668000.0,-208834000.0,,-796000.0,,,1.25,,,,280082000.0,,-33775000.0,,12873000.0,298100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,335600000.0,,,,13700000.0,,,,,,,,,,,0.93,11935484.0,,13700000.0,,,,,,,,,,,,,,,,,,11935484.0,,,,,,,11100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,335600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,359400000.0,,,,16900000.0,,,,,,,,,,,1.11,12072072.0,,16900000.0,,,,,,,,,,,,,,,,,,12072072.0,,,,,,,13400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,359400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,374600000.0,,,,17700000.0,,,,,,,,,,,1.15,12347826.0,,17700000.0,,,,,,,,,,,,,,,,,,12347826.0,,,,,,,14200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,374600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,362700000.0,,,,17200000.0,,,,,,,,,,,1.07,12897196.0,,17200000.0,,,,,,,,,,,,,,,,,,12897196.0,,,,,,,13800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,362700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-03-31,,,,,,,,,,,,,,,,,,,,,0.88,,,,,138900000.0,,,,,,,138900000.0,,,,138900000.0,,,,,,,,,,,,,,,,,,,12500000.0,,,,13313000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13313000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-06-30,,,,,,,,,,,,,,,,,,,,,0.25,,,,,98300000.0,,,,,,,98300000.0,,,,98300000.0,,,,,,,,,,,,,,,,,,,4100000.0,,,,13520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-09-30,,,,,,,,,,,,,,,,,,,,,-0.34,,,,,68500000.0,,,,,,,68500000.0,,,,68500000.0,,,,,,,,,,,,,,,,,,,-3700000.0,,,,13520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,111800000.0,,417500000.0,,,,19800000.0,111800000.0,,,,111800000.0,,,,,,1.23,13495935.0,,19800000.0,,,,,,,,,,6800000.0,,,,,,,,13495935.0,,,,,,,16600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,417500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-31,,,,,,,,,,,,,,,,,,,,,0.95,,,,,149300000.0,,,,,,,149300000.0,,,,149300000.0,,,,,,,,,,,,,,,,,,,14000000.0,,,,13633000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13633000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-06-30,,,,,,,,,,,,,,,,,,,,,0.19,,,,,87600000.0,,,,,,,87600000.0,,,,87600000.0,,,,,,,,,,,,,,,,,,,3500000.0,,,,14136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-09-30,,,,,,,,,,,,,,,,,,,,,-0.18,,,,,63200000.0,,,,,,,63200000.0,,,,63200000.0,,,,,,,,,,,,,,,,,,,-1800000.0,,,,14361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,109300000.0,,409400000.0,,,,22700000.0,109300000.0,,,,109300000.0,,,,,,1.4,14357143.0,,22700000.0,,,,,,,,,,7000000.0,,,,,,,,14357143.0,,,,,,,20100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,409400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-31,,,,,,,,,,,,,,,,,,,,,0.85,,,,,122400000.0,,,,,,,122400000.0,,,,122400000.0,,,,,,,,,,,,,,,,,,,13200000.0,,,,14568000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14568000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-30,,,,,,,,,,,,,,,,,,,,,0.15,,,,,69000000.0,,,,,,,69000000.0,,,,69000000.0,,,,,,,,,,,,,,,,,,,2200000.0,,,,16402000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16402000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-30,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,44600000.0,,,,,,,44600000.0,,,,44600000.0,,,,,,,,,,,,,,,,,,,-2500000.0,,,,14945000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14945000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,78900000.0,,314900000.0,,,,19600000.0,78900000.0,,,,78900000.0,,,,,,1.02,17156863.0,,19600000.0,,,,,,,,,,6700000.0,,,,,,,,15086207.0,,,,,,,17500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,314900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-03-31,,,,,,,,,,,,,,,,,,,,,0.7,,,,,104900000.0,,,,,,,104900000.0,,,,104900000.0,,,,,,,,,,,,,,,,,,,11300000.0,,,,15204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15204000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-06-30,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,59500000.0,,,,,,,59500000.0,,,,59500000.0,,,,,,,,,,,,,,,,,,,,,,,15285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-09-30,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,50200000.0,,,,,,,50200000.0,,,,50200000.0,,,,,,,,,,,,,,,,,,,-1500000.0,,,,15457000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15457000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,94300000.0,,308900000.0,,,,20500000.0,94300000.0,,,,94300000.0,,,,,,1.2,15500000.0,,20500000.0,,,,,,,,,,10700000.0,,,,,,,,15500000.0,,,,,,,18600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,308900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-31,,,,,,,,,,,,,,,,,,,,,0.86,,,,,50200000.0,,,,,,,50200000.0,,,,50200000.0,,,,,,,,,,,,,,,,,,,14000000.0,,,,15544000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15544000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06-30,,,,,,,,,,,,,,,,,,,,,0.09,,,,,29200000.0,,,,,,,29200000.0,,,,29200000.0,,,,,,,,,,,,,,,,,,,2100000.0,,,,15682000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15682000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-30,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,22000000.0,,,,,,,22000000.0,,,,22000000.0,,,,,,,,,,,,,,,,,,,-800000.0,,,,15744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,176200000.0,,277600000.0,,,,23700000.0,176200000.0,,,,176200000.0,,,,,,1.33,15864662.0,,23700000.0,,,,,,,,,,8400000.0,,,,,,,,15864662.0,,,,,,,21100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,277600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,,,,,,,,,,,,,,,,,,,,,1.15,,,,,36900000.0,,,,,,,36900000.0,,,,36900000.0,,,,,,,,,,,,,,,,,,,19200000.0,,,,15744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,,,,,,,,,,,,,,,700000.0,,,,,,0.05,,,,,44100000.0,,,,,,,44100000.0,,,,44100000.0,,,,,,,,,,,,,,,,,,,1400000.0,,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,,,,,,,,,,,,,,,-2700000.0,,,,,,-0.17,,,,,34600000.0,,,,,,,34600000.0,,,,34600000.0,,,,,,,,,,,,,,,,,,,-2000000.0,,,,15882353.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15882353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,,,,,,,,,,,,,,,9100000.0,,,,,,,,,,,79700000.0,,260900000.0,,,,28400000.0,79700000.0,,,,79700000.0,,,,,,1.58,16202532.0,,28400000.0,,,,,,,,,,9800000.0,,,,,,,,16202532.0,,,,,,,25600000.0,,,,,,,,,,,,,,,9800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,260900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-31,,,,,,,,,,,,,,,16900000.0,,,,,,0.93,,,,,102700000.0,,,,,,,102700000.0,,,,102700000.0,,,,,,,,,,,,,,,,,,,17600000.0,,,,17244898.0,,,,,,,,,,,,,,,,,,,,,,,,,,17600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18172043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,,,,,,,,,,,,,,,1000000.0,,,,,,0.06,,,,,51900000.0,,,,,,,51900000.0,,,,51900000.0,,,,,,,,,,,,,,,,,,,1700000.0,,,,16666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,,,,,,,,,,,,,,,-3000000.0,,,,,,-0.17,,,,,37300000.0,,,,,,,37300000.0,,,,37300000.0,,,,,,,,,,,,,,,,,,,-2300000.0,,,,17647059.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,,,,,,,,,,,,,,,13100000.0,,,,,,,,,,,104300000.0,,296300000.0,,,,30700000.0,104300000.0,,,,104300000.0,,,,,,1.62,17283951.0,,30700000.0,,,,,,,,,,13700000.0,,,,,,,,17283951.0,,,,,,,28000000.0,,,,,,,,,,,,,,,13700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,,,,,,,,,296300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,,,,,,,,,,,,,,17200000.0,,,,,,0.95,,,,,104200000.0,,,,,,,104200000.0,,,,104200000.0,,,,,,,,,,,,,,,,,,,17900000.0,,,,17373737.0,,,,,,,,,,,,,,,,,,,,,,,,,,17900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18105263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,,,,,,,,,,,,,,4300000.0,,,,,,0.25,,,,,64400000.0,,,,,,,64400000.0,,,,64400000.0,,,,,,,,,,,,,,,,,,,4900000.0,,,,17200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,,,,,,,,,,,,,,-3800000.0,,,,,,-0.23,,,,,38600000.0,,,,,,,38600000.0,,,,38600000.0,,,,,,,,,,,,,,,,,,,-3200000.0,,,,16521739.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16521739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,,,,,,,,,,,,,,-5800000.0,,,,,,,,,,,88700000.0,,295900000.0,,,,14400000.0,88700000.0,,,,88700000.0,,,,,,0.67,17611940.0,,14400000.0,,,,,,,,,,-5200000.0,,,,,,,,17611940.0,,,,,,,11800000.0,,,,,,,,,,,,,,,-5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,295900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,,,,,,,,,,,,,,12500000.0,,,,,,0.68,,,,,90300000.0,,,,,,,90300000.0,,,,90300000.0,,,,,,,,,,,,,,,,,,,13100000.0,,,,17605634.0,,,,,,,,,,,,,,,,,,,,,,,,,,13100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18382353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,,,,,,,,,,,,,,-3800000.0,,,,,,-0.22,,,,,47800000.0,,,,,,,47800000.0,,,,47800000.0,,,,,,,,,,,,,,,,,,,-3200000.0,,,,17272727.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17272727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,,,,,,,,,,,,,,-8400000.0,,,,,,-0.47,,,,,38800000.0,,,,,,,38800000.0,,,,38800000.0,,,,,,,,,,,,,,,,,,,-7800000.0,,,,17872340.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17872340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,,,,,,,,,,,,,,,13000000.0,,,,,,,,,,,97500000.0,,274400000.0,,,,15800000.0,97500000.0,,,,97500000.0,,,,,,0.74,17837838.0,,15800000.0,,,,,,,,,,13700000.0,,,,,,,,17837838.0,,,,,,,13200000.0,,,,,,,,,,,,,,,13700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,274400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,,,,,,,,,,,,,,23700000.0,,,,,,1.17,,,,,128700000.0,,,,,,,128700000.0,,,,128700000.0,,,,,,,,,,,,,,,,,,,24700000.0,,,,19586777.0,,,,,,,,,,,,,,,,,,,,,,,,,,24700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20256410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,,,,,,,,,,,,,,1900000.0,,,,,,0.1,,,,,61800000.0,,,,,,,61800000.0,,,,61800000.0,,,,,,,,,,,,,,,,,,,2800000.0,,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
