date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,annualRetainedEarnings,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingPretaxIncome,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualBeginningCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualGrossPPE,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,annualGoodwill,trailingCashDividendsPaid,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,trailingBeginningCashPosition,annualInterestExpense,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,trailingOperatingExpense,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,annualInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualChangeInInventory,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.072828800,,31357000.0,,,,726326000.0,,,207628000.0,,1034132000.0,,626821000.0,,,,,,,,,,109844000.0,,,,,33800000.0,,,,,0.295,,,687475000.0,1721607000.0,,-1002000.0,,,8620000.0,,,,192123000.0,,-1036000.0,,834449000.0,,,,,,162262000.0,,,,,33800000.0,33800000.0,-562000.0,110819672.0,,,155240000.0,15505000.0,,,,,,160592000.0,-8773000.0,,799770000.0,,,972867000.0,,286414000.0,,,,,,,,,55875000.0,126155000.0,,388956000.0,,,,109844000.0,,,0.305,-459000.0,,,881696000.0,,,,0.0,,,,,-45833000.0,,221000.0,,,160592000.0,,160592000.0,,816000.0,,2320000.0,,,,52418000.0,,,194719000.0,,-146000.0,-3461000.0,325899000.0,,,,,,,1135129000.0,,38962000.0,,-182620000.0,-2115000.0,,-7605000.0,,,143368000.0,,18200000.0,,,,,,,,61038000.0,,,,52000000.0,,,143279000.0,,204000.0,,579000.0,34437000.0,114576271.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,4805000.0,,,,760226000.0,,,210113000.0,,1083551000.0,,632606000.0,,,,,,,,,,115127000.0,,,,,34775000.0,,,,,0.305,,,690344000.0,1773895000.0,,211000.0,,,8606000.0,,,,191096000.0,,28000.0,,842719000.0,,,,,,167912000.0,,,,,34775000.0,34775000.0,887000.0,112177419.0,,,159199000.0,19017000.0,,,,,,171992000.0,-9732000.0,,840157000.0,,,955972000.0,,301851000.0,,,,,,,,,56247000.0,160592000.0,,390290000.0,,,,115127000.0,,,0.31,-4449000.0,,,925616000.0,,,,0.0,,,,,-50163000.0,,0.0,,,171992000.0,,171992000.0,,756000.0,,895000.0,,,,52785000.0,,,207469000.0,,2864000.0,-33664000.0,319384000.0,,,,,,,1123884000.0,,12821000.0,,-178529000.0,15165000.0,,-8016000.0,,,122391000.0,,18725000.0,,,,,,,,61391000.0,,,,53500000.0,,,140855000.0,,193000.0,,13017000.0,11400000.0,114016393.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,5848000.0,,,,790005000.0,,,215798000.0,,1093543000.0,,619884000.0,,,,,,,,,,112487000.0,,,,,29930000.0,,,,,0.26,,,704793000.0,1798336000.0,,-11815000.0,,,8216000.0,,,,190804000.0,,2335000.0,,835682000.0,,,,,,159118000.0,,,,,29930000.0,29930000.0,-509000.0,112943396.0,,,174332000.0,24994000.0,,,,,,173302000.0,-26482000.0,,844607000.0,,,960418000.0,,318789000.0,,,,,,,,,56314000.0,171992000.0,,390291000.0,,,,112487000.0,,,0.265,-6253000.0,,,957035000.0,,,,0.0,,,,,-50848000.0,,0.0,,,173302000.0,,173302000.0,,649000.0,,1910000.0,,,,46631000.0,,,194112000.0,,-4149000.0,-19244000.0,315290000.0,,,,,,,1119536000.0,,14823000.0,,-175120000.0,10596000.0,,-8975000.0,,,105073000.0,,16116000.0,,,,,,,,54847000.0,,,,46046000.0,,,140170000.0,,187000.0,,1472000.0,1310000.0,115115385.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,-54363000.0,8642000.0,,1060361000.0,114644444.0,820468000.0,50652000.0,27661000.0,374447000.0,,1083513000.0,-46703000.0,685914000.0,,,4594235000.0,-9562000.0,,820468000.0,,,198424000.0,128951000.0,,78758000.0,0.0,3929560000.0,30470000.0,,69449000.0,2071044000.0,128975000.0,,1257000.0,100075000.0,987531000.0,2071044000.0,1.125,3834000.0,198266000.0,,8712000.0,,195918000.0,,295689000.0,112152174.0,7222000.0,851000.0,1060361000.0,,,8321000.0,,,175383000.0,,,1005027000.0,377168000.0,30470000.0,30470000.0,842000.0,,34154000.0,100075000.0,288748000.0,78758000.0,,,1083513000.0,,902444000.0,100075000.0,-158073000.0,288748000.0,902444000.0,,151182000.0,1040303000.0,128975000.0,377168000.0,547601000.0,374447000.0,87762000.0,,685914000.0,,232420000.0,295689000.0,56699000.0,173302000.0,,547601000.0,,-26080000.0,,128951000.0,111571000.0,100075000.0,,1599000.0,,,1005027000.0,126155000.0,,91352000.0,0.0,,,,987531000.0,-46703000.0,,8100000.0,658000.0,,100075000.0,,100075000.0,466409000.0,1344000.0,,1257000.0,364484000.0,,,46432000.0,,,195918000.0,,-9492000.0,2006000.0,364484000.0,-203060000.0,,466409000.0,,,,1215686000.0,128975000.0,21156000.0,-8772000.0,-213302000.0,67706000.0,,-12514000.0,-37110000.0,,111571000.0,56699000.0,16408000.0,,,,,,,3565000.0,55144000.0,1.15,8549000.0,664675000.0,46878000.0,-10923000.0,,151182000.0,,267000.0,-213302000.0,12593000.0,-73227000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,54572000.0,,,,851060000.0,,,401776000.0,,1216995000.0,,759386000.0,,,,,,,,,,136019000.0,,,,,32530000.0,,,,,0.28,,,989432000.0,2206427000.0,,,,,11460000.0,,,,289635000.0,,-7598000.0,,1161162000.0,,,,,,188738000.0,,,,,32530000.0,32530000.0,-805000.0,114140351.0,,,289248000.0,112141000.0,,,,,,168731000.0,-8308000.0,,964113000.0,,,1094562000.0,,372744000.0,,,,,,,,,56751000.0,100075000.0,,547642000.0,,,,136019000.0,,,0.285,-1597000.0,,,1039374000.0,,,,0.0,,,,,-45297000.0,,322000.0,,,168731000.0,,168731000.0,,1895000.0,,1532000.0,,,,52719000.0,,,237283000.0,,-2292000.0,20017000.0,377899000.0,,,,,,,1283300000.0,,62049000.0,,-225357000.0,19807000.0,,-7477000.0,,,147827000.0,,18299000.0,,,,,,,,64179000.0,,,,50829000.0,,,152542000.0,,311000.0,,501000.0,68656000.0,116178571.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,-45460000.0,,,,880480000.0,,,390549000.0,,1261968000.0,,764176000.0,,,,,,,,,,143837000.0,,,,,35660000.0,,,,,0.305,,,989492000.0,2251460000.0,,,,,7605000.0,,,,281237000.0,,6829000.0,,1154725000.0,,,,,,201476000.0,,,,,35660000.0,35660000.0,-1248000.0,113206349.0,,,285454000.0,109312000.0,,,,,,155143000.0,-18042000.0,,1020525000.0,,,1181719000.0,,400159000.0,,,,,,,,,57339000.0,168731000.0,,547825000.0,,,,143837000.0,,,0.315,-2397000.0,,,1090528000.0,,,,0.0,,,,,-46093000.0,,,,,155143000.0,,155143000.0,,1647000.0,,11982000.0,,,,57639000.0,,,226105000.0,,,-80158000.0,378411000.0,,,,,,,1383195000.0,,-30054000.0,,-222198000.0,32490000.0,,-15406000.0,,,125930000.0,,20061000.0,,,,,,,,65244000.0,,,,55721000.0,,,156213000.0,,416000.0,,15123000.0,-13588000.0,116918033.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,39194000.0,,,,920039000.0,,,373477000.0,,1332384000.0,,789604000.0,,,,,,,,,,145104000.0,,,,,40050000.0,,,,,0.34,,,977243000.0,2309627000.0,,,,,15852000.0,,,,270277000.0,,-1700000.0,,1163081000.0,,,,,,208877000.0,,,,,40050000.0,40050000.0,-825000.0,114428571.0,,,274139000.0,103200000.0,,,,,,201740000.0,-8790000.0,,1044257000.0,,,1240170000.0,,394448000.0,,,,,,,,,57674000.0,155143000.0,,547886000.0,,,,145104000.0,,,0.35,274000.0,,,1140112000.0,,,,0.0,,,,,-52078000.0,,,,,201740000.0,,201740000.0,,1486000.0,,11373000.0,,,,63773000.0,,,253698000.0,,,-2022000.0,372058000.0,,,,,,,1449047000.0,,49801000.0,,-216840000.0,8568000.0,,-10607000.0,,,130085000.0,,22526000.0,,,,,,,,79625000.0,,,,62576000.0,,,155218000.0,,-194000.0,,11228000.0,46597000.0,117794118.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,-34171000.0,69121000.0,,1206524000.0,117525292.0,947519000.0,117427000.0,37059000.0,421429000.0,,1337431000.0,-104183000.0,785095000.0,,,5635001000.0,-27346000.0,,947519000.0,,,236059000.0,139870000.0,,89632000.0,0.0,4828697000.0,42780000.0,,85039000.0,2353721000.0,151020000.0,,6351000.0,239849000.0,1016290000.0,2353721000.0,1.285,,241474000.0,,12618000.0,,257013000.0,,312514000.0,113977358.0,-2227000.0,710000.0,1206524000.0,,,1564000.0,,,207213000.0,,,1140642000.0,407771000.0,42780000.0,42780000.0,-415000.0,,47535000.0,239849000.0,170283000.0,89632000.0,19283000.0,,1337431000.0,,1029923000.0,239849000.0,-33190000.0,170283000.0,1029923000.0,,154971000.0,1312246000.0,151020000.0,407771000.0,589189000.0,421429000.0,161329000.0,,785095000.0,,289009000.0,312514000.0,58130000.0,201740000.0,,589189000.0,,139774000.0,,139870000.0,113960000.0,239849000.0,,-23626000.0,,,1140642000.0,100075000.0,,49662000.0,0.0,,,,1016290000.0,-104183000.0,,399000.0,-3293000.0,,239849000.0,,239849000.0,564830000.0,1443000.0,,6351000.0,385946000.0,,,67343000.0,,19283000.0,257013000.0,,,27992000.0,385946000.0,-68330000.0,,564830000.0,,,,1519459000.0,151020000.0,79533000.0,,-230975000.0,-11203000.0,,-10412000.0,-43902000.0,,113960000.0,58130000.0,24153000.0,,,,,,,6471000.0,79961000.0,1.325,-4696000.0,806304000.0,66933000.0,-4026000.0,,154971000.0,,177000.0,-230975000.0,10207000.0,38109000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,,19439000.0,,,,891643000.0,,,420279000.0,,1461183000.0,,852145000.0,,,,,,,,,,144524000.0,,,,,43025000.0,,,,,0.36,,,1037618000.0,2498801000.0,,,,,11551000.0,,,,327209000.0,,-199000.0,,1272424000.0,,,,,,211937000.0,,,,,43025000.0,43025000.0,-1027000.0,116283784.0,,,332766000.0,93070000.0,,,,,,271162000.0,-14413000.0,,1120979000.0,,,1471521000.0,,393265000.0,,,,,,,,,58267000.0,239849000.0,,549835000.0,,,,144524000.0,,,0.37,-1315000.0,,,1219682000.0,,,,0.0,,,,,-104145000.0,,77000.0,,,271162000.0,,271162000.0,,1619000.0,,9074000.0,,,,67413000.0,,,312005000.0,,,-26690000.0,385992000.0,,,,,,,1683458000.0,,30279000.0,,-230975000.0,14395000.0,,-10840000.0,,,137801000.0,,24202000.0,,,,,,,,78964000.0,,,,67227000.0,,,155017000.0,,,,6993000.0,31313000.0,119513889.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,78433000.0,,,,928089000.0,,,429699000.0,553272000.0,1626280000.0,,953394000.0,,,,,,,,,,156897000.0,,,,,44500000.0,,,,,0.37,,,1045211000.0,2671491000.0,,,,,12094000.0,,,,329264000.0,,12153000.0,,1383093000.0,,,,,,226337000.0,,,,,44500000.0,44500000.0,-776000.0,117105263.0,,,332319000.0,100435000.0,,,,,,367446000.0,-21908000.0,,1187453000.0,,,1606113000.0,,457440000.0,,,,,,,,,58582000.0,271162000.0,,,,,,156897000.0,,,0.38,960000.0,,,1281646000.0,,,,0.0,,,,,-102181000.0,,,,,367446000.0,,367446000.0,,1768000.0,,11732000.0,,,,69440000.0,,,481051000.0,,,32167000.0,390595000.0,,,,,,,1832450000.0,,92030000.0,,-230975000.0,26488000.0,,-13597000.0,,,3171000.0,,25050000.0,,,,,,,,81534000.0,,,,69550000.0,,,159620000.0,,,,5611000.0,96284000.0,120270270.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,-40481000.0,,,,967097000.0,,,445438000.0,554865000.0,1766707000.0,,1031406000.0,,,,,,,,,,163694000.0,,,,,50632000.0,,,,,0.42,,,1047892000.0,2814599000.0,,764000.0,,,12069000.0,,,,348129000.0,,20483000.0,,1476844000.0,,,,,,243265000.0,,,,,50632000.0,50632000.0,-1538000.0,116395402.0,,,325734000.0,97309000.0,,,,,,339551000.0,-14223000.0,,1349834000.0,,,1682806000.0,,475419000.0,,,,,,,,,58832000.0,367446000.0,,,,,,163694000.0,,,0.435,1067000.0,,,1330837000.0,,,,0.0,,,,,-98516000.0,,,,,339551000.0,,339551000.0,,1951000.0,,11204000.0,,,,79571000.0,,,534946000.0,,-8609000.0,-80175000.0,426582000.0,,,,,,,1926071000.0,,-25202000.0,,-259289000.0,20477000.0,,-15279000.0,,,9837000.0,,28462000.0,,,,,,,,91640000.0,,,,79094000.0,,,167293000.0,,921000.0,,9094000.0,-27895000.0,120552381.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,-27332000.0,112160000.0,,1423399000.0,120417737.0,1023968000.0,169551000.0,29388000.0,382204000.0,554986000.0,1817961000.0,-77655000.0,1041195000.0,,,7421270000.0,-221000.0,,1023968000.0,,,305287000.0,167577000.0,,77673000.0,0.0,6487022000.0,58726000.0,,108404000.0,2853884000.0,196883000.0,,14474000.0,434067000.0,1035923000.0,2853884000.0,1.635,-1787000.0,301556000.0,,12548000.0,,509267000.0,,304531000.0,116498817.0,-3384000.0,5800000.0,1423399000.0,,,,,,252709000.0,,,1423214000.0,495700000.0,58726000.0,58726000.0,-641000.0,,48262000.0,434067000.0,175239000.0,77673000.0,,,1817961000.0,,1304262000.0,434067000.0,-17024000.0,175239000.0,1304262000.0,,171276000.0,1726582000.0,196883000.0,495700000.0,21631000.0,382204000.0,223531000.0,,1041195000.0,,349818000.0,304531000.0,58996000.0,339551000.0,,21631000.0,,194218000.0,,167577000.0,21754000.0,434067000.0,,-933000.0,,,1423214000.0,239849000.0,,48319000.0,0.0,,,,1035923000.0,-77655000.0,,,-3982000.0,,434067000.0,,434067000.0,632692000.0,2158000.0,,14474000.0,439390000.0,,,85132000.0,,,509267000.0,,4269000.0,47366000.0,439390000.0,-67568000.0,,632692000.0,,,,1979291000.0,196883000.0,126424000.0,-3714000.0,-268114000.0,-13041000.0,,-14264000.0,-53980000.0,,21754000.0,58996000.0,30690000.0,554986000.0,,,,,,7496000.0,97680000.0,1.69,29053000.0,934248000.0,89416000.0,-223000.0,,171276000.0,,4327000.0,-268114000.0,7690000.0,94516000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,,59602000.0,,,,1084856000.0,,,409125000.0,575448000.0,1911898000.0,,1056424000.0,,,,,,,,,,177076000.0,,,,,61262000.0,,,,,0.505,,,1060532000.0,2972430000.0,,,,,12907000.0,,,,313764000.0,,4710000.0,,1465549000.0,,,,,,361449000.0,,,,,61262000.0,61262000.0,-1305000.0,117811538.0,,,306703000.0,95361000.0,,,,,,484513000.0,-36534000.0,,1347953000.0,,,1747058000.0,,495793000.0,,,,,,,,,59143000.0,434067000.0,,,,,,267075000.0,,,0.52,-1288000.0,,,1498860000.0,,,,0.0,,,,,-78116000.0,,3359000.0,,,484513000.0,,484513000.0,,1594000.0,,,,,,94374000.0,,,519959000.0,,-320000.0,-4751000.0,457616000.0,,,,,,,2108507000.0,,74592000.0,,-279235000.0,13623000.0,,-14990000.0,,,40672000.0,,34461000.0,,,,,,,,107281000.0,,,,95723000.0,,,178381000.0,,4515000.0,,6782000.0,50446000.0,121310891.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,27106000.0,,,,1133828000.0,,,378230000.0,583348000.0,1948525000.0,,1069641000.0,,,,,,,,,,188335000.0,,,,,67226000.0,,,,,0.55,,,1078753000.0,3027278000.0,,,,,13839000.0,,,,308580000.0,,9322000.0,,1447871000.0,,,,,,290824000.0,,,,,67226000.0,67226000.0,-779000.0,117940351.0,,,310160000.0,69650000.0,,,,,,480877000.0,-41295000.0,,1381937000.0,,,1800880000.0,,568575000.0,,,,,,,,,118997000.0,484513000.0,,,,,,188335000.0,,,0.57,-4547000.0,,,1579264000.0,,,,0.0,,,,,-76370000.0,,,,,480877000.0,,480877000.0,,1954000.0,,,,,,102489000.0,,,498577000.0,,269000.0,-27662000.0,474281000.0,,,,,,,2091704000.0,,46660000.0,,-289036000.0,-8175000.0,,-19554000.0,,,2489000.0,,37815000.0,,,,,,,,116328000.0,,,,105041000.0,,,185245000.0,,-6094000.0,,8174000.0,-3636000.0,122229091.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,45273000.0,,,,1191540000.0,,,390681000.0,619534000.0,2028738000.0,,1109147000.0,,,,,,,,,,200912000.0,,,,,74750000.0,,,,,0.61,,,1145815000.0,3174553000.0,,,,,14573000.0,,,,325079000.0,,-8948000.0,,1499828000.0,,,,,,316616000.0,,,,,74750000.0,74750000.0,-1256000.0,118650794.0,,,336741000.0,65602000.0,,,,,,473114000.0,-60384000.0,,1457255000.0,,,1767073000.0,,573632000.0,,,,,,,,,119911000.0,480877000.0,,,,,,200912000.0,,,0.63,-875000.0,,,1674579000.0,,,,0.0,,,,,-68181000.0,,,,,473114000.0,,473114000.0,,2175000.0,,,,,,115704000.0,,,515109000.0,,-3236000.0,-31448000.0,491735000.0,,,,,,,2083689000.0,,58795000.0,,-302195000.0,-6019000.0,,-13522000.0,,,20406000.0,,42113000.0,,,,,,,,130277000.0,,,,116863000.0,,,189540000.0,,3988000.0,,10428000.0,-7763000.0,122540984.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,26037000.0,164260000.0,,1545708000.0,122182979.0,1272352000.0,296241000.0,34691000.0,269274000.0,626686000.0,2278078000.0,-9380000.0,1276434000.0,,,8473970000.0,-11092000.0,,1272352000.0,,,448642000.0,203070000.0,,40450000.0,0.0,7262621000.0,83892000.0,,161512000.0,3389421000.0,287130000.0,,529000.0,613352000.0,1111343000.0,3389421000.0,2.35,-2752000.0,441956000.0,,14351000.0,,621969000.0,,207848000.0,118648760.0,-3739000.0,-7821000.0,1545708000.0,,,,,,332459000.0,,,1843662000.0,626091000.0,83892000.0,83892000.0,-1719000.0,,55670000.0,613352000.0,185583000.0,40450000.0,20976000.0,,2278078000.0,,1532602000.0,613352000.0,-27583000.0,185583000.0,1532602000.0,,192489000.0,1947610000.0,287130000.0,626091000.0,24742000.0,269274000.0,360861000.0,,1276434000.0,,497626000.0,207848000.0,120222000.0,473114000.0,,24742000.0,,179285000.0,,203070000.0,27845000.0,613352000.0,,-4382000.0,,,1843662000.0,434067000.0,,-20295000.0,0.0,,,,1111343000.0,-9380000.0,,,-5059000.0,,613352000.0,,613352000.0,769393000.0,2296000.0,,529000.0,516761000.0,,,129389000.0,,20976000.0,621969000.0,,1837000.0,89898000.0,516761000.0,-165796000.0,,769393000.0,,,,2280069000.0,287130000.0,180814000.0,-2853000.0,-324272000.0,-19724000.0,,-16554000.0,-64620000.0,,27845000.0,120222000.0,47123000.0,626686000.0,,,,,,8019000.0,143740000.0,2.42,1345000.0,1211349000.0,131015000.0,-1450000.0,,192489000.0,,-10230000.0,-324272000.0,9307000.0,140238000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,,-40913000.0,,,,1340418000.0,,,310398000.0,803282000.0,2287360000.0,,1366182000.0,,,,,,,,,,246714000.0,,,,,98370000.0,,,,,0.79,,,1380058000.0,3667418000.0,,,,,16665000.0,,,,273875000.0,,10916000.0,,1676580000.0,,,,,,387970000.0,,,,,98370000.0,98370000.0,9170000.0,119963415.0,,,364313000.0,36523000.0,,,,,,398780000.0,-202464000.0,,1747257000.0,,,2083847000.0,,673889000.0,,,,,,,,,121232000.0,613352000.0,,,,,,246714000.0,,,0.82,15667000.0,,,1990780000.0,,,,0.0,,,,,-4652000.0,,,,,398780000.0,,398780000.0,,1301000.0,,465000.0,,,,141256000.0,,,641585000.0,,1112000.0,-117518000.0,562198000.0,,,,,,,2471817000.0,,-22567000.0,,-349735000.0,9993000.0,,-18346000.0,,,50243000.0,,55335000.0,,,,,,,,157921000.0,,,,153705000.0,,,212463000.0,,-10793000.0,,9528000.0,-214572000.0,124518987.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,3491000.0,,,,1418062000.0,,,313464000.0,838141000.0,2445276000.0,,1449780000.0,,,,,,,,,,280442000.0,,,,,99312000.0,,,,,0.8,,,1431694000.0,3876970000.0,,,,,17440000.0,,,,280838000.0,,11505000.0,,1763244000.0,,,,,,434594000.0,,,,,99312000.0,99312000.0,-1707000.0,121112195.0,,,369628000.0,32626000.0,,,,,,392512000.0,-61778000.0,,1884436000.0,,,2230200000.0,,758596000.0,,,,,,,,,121788000.0,398780000.0,,,,,,280442000.0,,,0.82,-5965000.0,,,2109047000.0,,,,0.0,,,,,-1104000.0,,,,,392512000.0,,392512000.0,,569000.0,,431000.0,,,,154152000.0,,,669690000.0,,1031000.0,-79407000.0,587775000.0,,,,,,,2664794000.0,,29008000.0,,-363850000.0,20784000.0,,-25517000.0,,,21063000.0,,55862000.0,,,,,,,,171592000.0,,,,155174000.0,,,223925000.0,,-9455000.0,,13245000.0,-6268000.0,124140000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,123810000.0,,,,1506483000.0,,,304352000.0,864231000.0,2575402000.0,,1478628000.0,,,,,,,,,,282773000.0,,,,,108677000.0,,,,,0.87,,,1446276000.0,4021678000.0,,,,,19420000.0,,,,265965000.0,,13315000.0,,1782980000.0,,,,,,451644000.0,,,,,108677000.0,108677000.0,-1436000.0,122108989.0,,,331440000.0,38387000.0,,,,,,536223000.0,-56332000.0,,1881164000.0,,,2467283000.0,,765459000.0,,,,,,,,,122401000.0,392512000.0,,,,,,282773000.0,,,0.89,-25030000.0,,,2232811000.0,,,,0.0,,,,,-3055000.0,,,,,536223000.0,,536223000.0,,987000.0,,1031000.0,,,,168871000.0,,,659378000.0,,3300000.0,45832000.0,623266000.0,,,,,,,2918927000.0,,166978000.0,,-372661000.0,30809000.0,,-43168000.0,,,52760000.0,,61130000.0,,,,,,,,188291000.0,,,,169807000.0,,,250605000.0,,-10417000.0,,11668000.0,143711000.0,124916092.0,,,,,,,,,,,,,,,,,,,,,
