date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:01.191110400,,26700000.0,19100000.0,170800000.0,,,,81800000.0,,,,,,,,,,,,204300000.0,370200000.0,1.12,,,421200000.0,458100000.0,,900000.0,,,,,444700000.0,316200000.0,,65300000.0,65300000.0,,,,199400000.0,,86500000.0,,,,,,,65300000.0,,,-19700000.0,,,,14900000.0,-7600000.0,,,600000.0,,,59800000.0,,,86500000.0,,,,4100000.0,70200000.0,69300000.0,,1100000.0,,,,,,,191700000.0,995800000.0,1869400000.0,,851600000.0,59200000.0,36900000.0,,,,,1000000.0,7400000.0,,,,,793700000.0,,1.1,,,,-16800000.0,188700000.0,-84800000.0,0.0,,,,,,,1017800000.0,,,,,,86500000.0,-11900000.0,0.0,,,,,,194600000.0,105700000.0,,,,,,,,,,,105700000.0,,,,,873600000.0,481400000.0,,58300000.0,103800000.0,20400000.0,,85700000.0,,933800000.0,,,322500000.0,,,,1600000.0,6500000.0,,,88900000.0,,-44300000.0,-11600000.0,,,,,652700000.0,7500000.0,-7200000.0,,,,,-471200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-41200000.0,-9000000.0,19200000.0,110000000.0,332400000.0,-78400000.0,,114000000.0,199400000.0,466600000.0,1863400000.0,284200000.0,,,,,,5800000.0,1082600000.0,186300000.0,361300000.0,,60200000.0,,332400000.0,433800000.0,38600000.0,500000.0,48000000.0,,962700000.0,,466600000.0,322900000.0,-105700000.0,48000000.0,48000000.0,,,2533900000.0,199400000.0,51900000.0,77500000.0,,361300000.0,,,,77500000.0,48000000.0,,-200400000.0,-19100000.0,,242500000.0,,15400000.0,-4100000.0,,299400000.0,600000.0,154000000.0,2400000.0,86500000.0,419500000.0,335200000.0,77500000.0,327100000.0,359600000.0,110000000.0,4900000.0,102700000.0,36700000.0,77500000.0,1300000.0,600000.0,,,3.54,,77500000.0,242500000.0,1075400000.0,1863400000.0,,780800000.0,,39200000.0,26000000.0,788000000.0,,45300000.0,-200000.0,2000000.0,,,,17600000.0,831200000.0,,,436400000.0,-3700000.0,-504100000.0,26000000.0,154000000.0,-19600000.0,0.0,-193100000.0,,831200000.0,,39200000.0,,1082600000.0,19200000.0,208300000.0,,,7300000.0,77500000.0,-61600000.0,-3300000.0,,3.5,186300000.0,59500000.0,32200000.0,180900000.0,112300000.0,,-55900000.0,,,23300000.0,,0.0,600000.0,,1798100000.0,112300000.0,,36700000.0,,75900000.0,788000000.0,419500000.0,,,84000000.0,16200000.0,735800000.0,64200000.0,322900000.0,962700000.0,,,327100000.0,,58800000.0,1075400000.0,18300000.0,7800000.0,91000000.0,,68600000.0,,-62200000.0,-11300000.0,,,,780800000.0,614700000.0,53300000.0,5400000.0,51900000.0,279300000.0,24200000.0,208300000.0,-504100000.0,23300000.0,208300000.0,436400000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,22800000.0,18500000.0,170400000.0,,,,32400000.0,,,,,,,,,,,,206300000.0,369900000.0,0.86,,,371000000.0,440500000.0,,-1100000.0,,,,,532800000.0,332900000.0,,48400000.0,48400000.0,,,,199500000.0,,100300000.0,,,,,,,48400000.0,,,-19100000.0,,,,15100000.0,-3500000.0,,,600000.0,,,77500000.0,,,100300000.0,,,,4600000.0,20500000.0,243500000.0,,300000.0,,,,,,,269000000.0,1167400000.0,2034400000.0,,1004600000.0,57000000.0,34500000.0,,,,,-1300000.0,8500000.0,,,,,835200000.0,,0.85,,,,32200000.0,166400000.0,-92200000.0,0.0,,,,,,,1029800000.0,,,,,,100300000.0,-108900000.0,1200000.0,,,,,,187400000.0,112100000.0,,,,,,,,,,,112100000.0,,,,,867000000.0,634700000.0,,56400000.0,90400000.0,21200000.0,,69600000.0,,992600000.0,,,331100000.0,,,,1100000.0,400000.0,,,75300000.0,,96200000.0,-11900000.0,,,,,627900000.0,-33000000.0,1000000.0,,,,,-504100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,117700000.0,19700000.0,174200000.0,,,,92700000.0,,,,,,,,,,,,207900000.0,671400000.0,1.1,,,383400000.0,479700000.0,,-1000000.0,,,,,532500000.0,331700000.0,,61500000.0,61500000.0,,,,497200000.0,,218000000.0,,,,,,,61500000.0,,,-18500000.0,,,,15300000.0,-8500000.0,,,600000.0,,,100300000.0,,,218000000.0,,,,5500000.0,80600000.0,,,-1800000.0,,,,,,,269700000.0,1170000000.0,2164600000.0,,1081800000.0,56400000.0,35200000.0,,,,,,7300000.0,,,,,836700000.0,,1.09,,,,36800000.0,182800000.0,-3400000.0,0.0,,,,,,,1082800000.0,,,,,,218000000.0,-12000000.0,1400000.0,,,,,,209900000.0,114900000.0,,,,,,,,,,,114900000.0,,,,,994600000.0,410400000.0,,55800000.0,110300000.0,27000000.0,,88500000.0,,1034500000.0,,,332600000.0,,,,1200000.0,6900000.0,,,95000000.0,,37400000.0,-12100000.0,,,,,689600000.0,10400000.0,1500000.0,,,,,-504100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,-23900000.0,19600000.0,180900000.0,,,,109800000.0,,,,,,,,,,,,247400000.0,678200000.0,1.19,,,428700000.0,514600000.0,,-800000.0,,,,,589000000.0,340000000.0,,66500000.0,66500000.0,,,,497300000.0,,194100000.0,,,,,,,66500000.0,,,-19700000.0,,,,16000000.0,-3600000.0,,,600000.0,,,218000000.0,,,194100000.0,,,,6800000.0,99800000.0,,,-300000.0,,,,,,,289400000.0,1254600000.0,2265000000.0,,1152200000.0,56400000.0,34700000.0,,,,,,3800000.0,,,,,845600000.0,,1.18,,,,17300000.0,207000000.0,-1000000.0,0.0,,,,,,,1112800000.0,,,,,,194100000.0,-109000000.0,3400000.0,,,,,,220200000.0,116900000.0,,,,,,,,,,,116900000.0,,,,,1010400000.0,474000000.0,,55900000.0,119300000.0,29200000.0,,95700000.0,,1081300000.0,,,341500000.0,,,,2700000.0,800000.0,,,103300000.0,,-20200000.0,-10000000.0,,,,,734800000.0,27000000.0,200000.0,,,,,-504100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-16600000.0,-15900000.0,0.0,185000000.0,357000000.0,-76900000.0,,84300000.0,497400000.0,584600000.0,2115500000.0,317900000.0,,,,,,2100000.0,1008100000.0,237000000.0,682400000.0,,63100000.0,,357000000.0,466200000.0,20800000.0,2200000.0,,,1108000000.0,12500000.0,584600000.0,335200000.0,-306400000.0,46300000.0,46300000.0,,35100000.0,2704400000.0,497400000.0,,178200000.0,,682400000.0,,,,178200000.0,46300000.0,,93700000.0,-19600000.0,,227600000.0,,16700000.0,-1000000.0,,346000000.0,600000.0,168300000.0,-3500000.0,194100000.0,425000000.0,319200000.0,178200000.0,349100000.0,342500000.0,185000000.0,10500000.0,68900000.0,0.0,178200000.0,2600000.0,6200000.0,,,3.97,35100000.0,178200000.0,227600000.0,1196400000.0,2115500000.0,,1107400000.0,,0.0,-116800000.0,919100000.0,-3700000.0,77500000.0,9000000.0,1200000.0,,,,24600000.0,875900000.0,,,457400000.0,700000.0,-526800000.0,-116800000.0,168300000.0,0.0,0.0,-96600000.0,,875900000.0,,0.0,,1008100000.0,0.0,222700000.0,,,800000.0,178200000.0,-76500000.0,200000.0,,3.94,237000000.0,56500000.0,100700000.0,185900000.0,113500000.0,,-49400000.0,,-39400000.0,,,0.0,600000.0,,1901000000.0,113500000.0,,0.0,,95200000.0,919100000.0,425000000.0,,,88400000.0,17800000.0,803400000.0,64100000.0,335200000.0,1108000000.0,,,349100000.0,,56000000.0,1196400000.0,-2900000.0,,29500000.0,-267400000.0,72400000.0,,-19700000.0,-15400000.0,,,,1107400000.0,652100000.0,25100000.0,-2000000.0,,269800000.0,6900000.0,222700000.0,-526800000.0,,222700000.0,457400000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,13800000.0,0.0,183400000.0,,,,46600000.0,,,,,,,,,,,,181900000.0,680900000.0,0.6,,,334400000.0,418600000.0,,200000.0,,,,,584400000.0,320100000.0,,34100000.0,33800000.0,,38900000.0,,497500000.0,,192000000.0,,,,,,,33800000.0,,,-19700000.0,,,,17100000.0,-4000000.0,,,600000.0,,,178200000.0,,,192000000.0,,,,,38600000.0,,,0.0,,,26200000.0,,,,158500000.0,1189000000.0,2089700000.0,,1061800000.0,56500000.0,62500000.0,,,,,12100000.0,1800000.0,,,,,,,0.6,,,,-120600000.0,141200000.0,0.0,0.0,,,,,,,1024600000.0,,,,,,192000000.0,-10200000.0,300000.0,,,,,,167000000.0,109700000.0,,,,,,,,,,,109700000.0,,,,,900700000.0,380900000.0,-300000.0,56400000.0,74400000.0,15700000.0,,49800000.0,,1122000000.0,,,344700000.0,2000000.0,,,4000000.0,,,,57300000.0,,-19700000.0,-8000000.0,,,,,585600000.0,-13100000.0,3300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,90100000.0,0.0,189900000.0,,,,107100000.0,,,,,,,,,,,,223900000.0,684600000.0,0.7,,,326800000.0,410000000.0,,-1200000.0,,,,,599100000.0,279600000.0,,39600000.0,39400000.0,,37600000.0,,494700000.0,,282100000.0,,,,,,,39400000.0,,,-19700000.0,,,,17300000.0,-1300000.0,,,600000.0,,,192000000.0,,,282100000.0,,,,,101400000.0,,,0.0,,,10500000.0,,,,217200000.0,1195100000.0,2134300000.0,,1057200000.0,56600000.0,58600000.0,,,,,44700000.0,2400000.0,,,,,,,0.7,,,,-93700000.0,129000000.0,0.0,0.0,,,,,,,1073600000.0,,,,,,282100000.0,-3300000.0,1300000.0,,,,,,174200000.0,107600000.0,,,,,,,,,,,107600000.0,,,,,939200000.0,372600000.0,0.0,56400000.0,66600000.0,18200000.0,,57800000.0,,1141700000.0,,,341200000.0,2000000.0,,,-6000000.0,,,,66600000.0,,-19300000.0,-5700000.0,,,,,584200000.0,51700000.0,3300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,130300000.0,0.0,192100000.0,,,,143400000.0,,,,,,,,,,,,250600000.0,689600000.0,1.01,,,332200000.0,401000000.0,,300000.0,,,,,604200000.0,247900000.0,,57500000.0,57300000.0,,30500000.0,,497500000.0,,412400000.0,,,,,,,57300000.0,,,-19700000.0,,,,16700000.0,0.0,,,600000.0,,,282100000.0,,,412400000.0,,,,7700000.0,137800000.0,,,-100000.0,,,-5300000.0,,,,218800000.0,1182600000.0,2219700000.0,,1093800000.0,56700000.0,61800000.0,,,,,33300000.0,7400000.0,,,,,,,1.01,,,,-87000000.0,133800000.0,0.0,0.0,,,,,,,1122500000.0,,,,,,412400000.0,1900000.0,100000.0,,,,,,192900000.0,101600000.0,,,,,,,,,,,101600000.0,0.0,,,,1037100000.0,404200000.0,0.0,56400000.0,91600000.0,26400000.0,,83900000.0,,1179200000.0,,,329100000.0,2200000.0,,,-1000000.0,,,,91300000.0,,-17500000.0,-5600000.0,,,,,593900000.0,62600000.0,6400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-5200000.0,-153900000.0,0.0,246800000.0,310100000.0,-78900000.0,,100600000.0,497200000.0,741200000.0,2465200000.0,261600000.0,,,,,,-5200000.0,1298200000.0,266800000.0,744000000.0,,70600000.0,,310100000.0,400100000.0,9500000.0,-1500000.0,122000000.0,,1208000000.0,10300000.0,743700000.0,263500000.0,-373100000.0,50100000.0,49600000.0,,28100000.0,2355600000.0,497200000.0,,258500000.0,,745300000.0,,,,258500000.0,49600000.0,,49800000.0,-19800000.0,,406000000.0,,19500000.0,100000.0,,294700000.0,600000.0,130800000.0,-2500000.0,412400000.0,417900000.0,397700000.0,258500000.0,372200000.0,362800000.0,248100000.0,,90500000.0,,258500000.0,1100000.0,2600000.0,,54100000.0,3.16,28100000.0,258500000.0,406000000.0,1546600000.0,2464500000.0,,1162500000.0,,0.0,-68800000.0,917700000.0,85500000.0,178200000.0,8600000.0,3100000.0,,,,30600000.0,905500000.0,,,431200000.0,37200000.0,-536700000.0,-68800000.0,130800000.0,0.0,0.0,0.0,,905500000.0,,0.0,,1298200000.0,0.0,180100000.0,,,1000000.0,258500000.0,-361500000.0,900000.0,,3.15,266200000.0,57200000.0,80300000.0,191800000.0,112300000.0,,-29400000.0,,0.0,,,0.0,600000.0,,1629700000.0,112300000.0,,,,80300000.0,917900000.0,418500000.0,-355500000.0,,96800000.0,20000000.0,725900000.0,70100000.0,263500000.0,1208000000.0,,,368800000.0,4100000.0,57000000.0,1547500000.0,-2200000.0,,126900000.0,-355800000.0,79500000.0,,106300000.0,-10100000.0,,,,1163200000.0,591900000.0,35400000.0,19300000.0,,368300000.0,98700000.0,180100000.0,-536700000.0,,181300000.0,431200000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,6200000.0,0.0,247600000.0,,,,23900000.0,,,,,,,,,,,,257300000.0,747400000.0,0.64,,,348400000.0,394800000.0,,-500000.0,,,,,741200000.0,270400000.0,,39000000.0,38600000.0,,29200000.0,,499800000.0,,264700000.0,,,,,,,38600000.0,,,-20900000.0,,,,18300000.0,-500000.0,,,600000.0,,,258500000.0,,,264700000.0,,,,7600000.0,12800000.0,3400000.0,,1700000.0,,,-35600000.0,,,,401100000.0,1537500000.0,2509400000.0,,1179600000.0,60312500.0,117200000.0,,,,,-8000000.0,2800000.0,,,,,,,0.64,,,,-71200000.0,149900000.0,,0.0,,,,,,,1325900000.0,,,,,,264700000.0,-10500000.0,1100000.0,,,,,,175700000.0,110000000.0,,,,,,,,,,,110000000.0,,,,,971900000.0,432200000.0,0.0,60312500.0,83500000.0,18600000.0,,57600000.0,,1224900000.0,,,366000000.0,2200000.0,,,-4000000.0,,,,65700000.0,,-6200000.0,-11100000.0,,,,,570500000.0,-33000000.0,2700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,23100000.0,0.0,248100000.0,,,,69200000.0,,,,,,,,,2400000.0,,,196300000.0,748700000.0,0.96,,,371700000.0,435400000.0,,-500000.0,,,,,740600000.0,276500000.0,,57900000.0,57600000.0,,35700000.0,,500600000.0,,290200000.0,,,,,,,57400000.0,,,-21500000.0,,,,18500000.0,-11400000.0,,,600000.0,,,264700000.0,,,287800000.0,,,,,58000000.0,3400000.0,,0.0,,,-25600000.0,,,,279000000.0,1534600000.0,2559100000.0,,1194500000.0,60200000.0,117800000.0,,,,,-6600000.0,2700000.0,,,,,,,0.95,,,,-72600000.0,168800000.0,,0.0,,,,,,,1360600000.0,,,,,,287800000.0,-19900000.0,0.0,,,,,,211000000.0,117500000.0,,,,,,,,,,,117500000.0,,,,,1024500000.0,445800000.0,0.0,59800000.0,112000000.0,27600000.0,,85500000.0,,1261000000.0,,,361500000.0,2300000.0,,,2700000.0,,,,93500000.0,,-24000000.0,-11200000.0,,,,,646400000.0,-11800000.0,500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,55000000.0,0.0,196800000.0,,,,82900000.0,,,,,,,,,11400000.0,,,214900000.0,698900000.0,1.19,,,409400000.0,449800000.0,,-600000.0,,,,,746600000.0,294000000.0,,71700000.0,71300000.0,,31000000.0,,502100000.0,,354200000.0,,,,,,,71000000.0,,,-21600000.0,,,,18000000.0,-7400000.0,,,600000.0,,,287800000.0,,,342800000.0,,,,,71400000.0,2300000.0,,-200000.0,,,-36200000.0,,,,276400000.0,1484100000.0,2609200000.0,,1176300000.0,60200000.0,72400000.0,,,,,-14700000.0,4600000.0,,,,,,,1.18,,,,-57600000.0,172900000.0,0.0,0.0,,,,,,,1428900000.0,,,,,,342800000.0,-13100000.0,1200000.0,,,,,,235200000.0,117600000.0,,,,,,,,,,,117600000.0,,,,,1125100000.0,477400000.0,0.0,59800000.0,135600000.0,37500000.0,,109200000.0,,1310700000.0,,,357700000.0,2400000.0,,,-5300000.0,,,,117600000.0,,-21900000.0,-11500000.0,,,,,685000000.0,-4300000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-10500000.0,177900000.0,0.0,201400000.0,341800000.0,-85600000.0,,90200000.0,595900000.0,724000000.0,2705800000.0,320400000.0,,,,,8800000.0,2700000.0,1459200000.0,260500000.0,797300000.0,,72500000.0,,341800000.0,432500000.0,14900000.0,-14700000.0,0.0,,1338600000.0,11400000.0,724000000.0,298400000.0,-54700000.0,50200000.0,49700000.0,,30200000.0,2541200000.0,595900000.0,,529500000.0,,797300000.0,,,,520700000.0,50400000.0,,45500000.0,-22700000.0,8800000.0,367200000.0,,17700000.0,-3300000.0,,367800000.0,600000.0,160800000.0,-16400000.0,342800000.0,445000000.0,266200000.0,520700000.0,358300000.0,423900000.0,201400000.0,,76700000.0,1800000.0,520700000.0,8200000.0,3100000.0,,71300000.0,3.61,30200000.0,529500000.0,367200000.0,1479700000.0,2705800000.0,,1242300000.0,,0.0,-81300000.0,1226100000.0,-26100000.0,258500000.0,-3300000.0,4800000.0,,,,31000000.0,906700000.0,,,460900000.0,25000000.0,-548400000.0,-81300000.0,160800000.0,-20400000.0,0.0,-23300000.0,,906700000.0,,0.0,,1459200000.0,0.0,217200000.0,,,5900000.0,520700000.0,-11200000.0,800000.0,,3.59,260500000.0,60300000.0,262200000.0,206800000.0,115800000.0,,-47300000.0,,-200000000.0,,,0.0,600000.0,,1712500000.0,115800000.0,,1800000.0,,101600000.0,1226100000.0,445000000.0,0.0,,92400000.0,17900000.0,828700000.0,68100000.0,298400000.0,1338600000.0,,,358300000.0,4500000.0,59900000.0,1479700000.0,300000.0,,-38900000.0,0.0,91000000.0,,97600000.0,-13500000.0,,,,1242300000.0,639300000.0,24300000.0,20300000.0,,218900000.0,-32600000.0,217200000.0,-548400000.0,,218800000.0,460900000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,-23800000.0,0.0,197900000.0,,,,53500000.0,,,,,,,,,7800000.0,,,241300000.0,793900000.0,0.83,,,397500000.0,452900000.0,,-2100000.0,,,,,726600000.0,303700000.0,,50700000.0,50300000.0,,31600000.0,,596000000.0,,504700000.0,,,,,,,50300000.0,,,-21900000.0,,,,17600000.0,-200000.0,,,600000.0,,,520700000.0,,,496900000.0,,,,,31500000.0,1800000.0,,3300000.0,,,-57300000.0,,,,351100000.0,1474900000.0,2742100000.0,,1279500000.0,61200000.0,80800000.0,,,,,-3900000.0,1100000.0,,,,,,,0.82,,,,-70900000.0,219500000.0,-59900000.0,0.0,,,,,,,1458200000.0,,,,,,496900000.0,-19000000.0,2100000.0,,,,,,205200000.0,121600000.0,,,,,,,,,,,121600000.0,,,,,1267200000.0,485600000.0,,60400000.0,101200000.0,23300000.0,,74000000.0,,1365900000.0,,,365600000.0,2500000.0,,,-5800000.0,,,,83600000.0,,-62100000.0,-22000000.0,,,,,658100000.0,-20000000.0,9700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,13500000.0,0.0,201200000.0,,,,62900000.0,,,,,,,,,6800000.0,,,183900000.0,797300000.0,1.08,,,408100000.0,479300000.0,,-1700000.0,,,,,727600000.0,324200000.0,,65700000.0,65200000.0,,34700000.0,,596100000.0,,517200000.0,,,,,,,65200000.0,,,-23000000.0,,,,17200000.0,-3600000.0,,,600000.0,,,496900000.0,,,510400000.0,,,,7500000.0,53800000.0,2200000.0,,0.0,,,-5200000.0,,,,266500000.0,1467500000.0,2775400000.0,,1281100000.0,60800000.0,73700000.0,,,,,-18400000.0,1800000.0,,,,,,,1.07,,,,-62900000.0,225700000.0,-22300000.0,0.0,,,,,,,1489800000.0,,,,,,510400000.0,-9000000.0,1900000.0,,,,,,229900000.0,124800000.0,,,,,,,,,,,124800000.0,,,,,1307900000.0,483800000.0,,60000000.0,120600000.0,30200000.0,,95900000.0,,1408300000.0,,,365000000.0,2600000.0,,,118800000.0,,,,105100000.0,,-44400000.0,-9100000.0,,,,,709200000.0,-30400000.0,5600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,1400000.0,0.0,201600000.0,,,,100800000.0,,,,,,,,,6700000.0,,,223400000.0,797800000.0,1.38,,,455300000.0,512000000.0,,0.0,,,,,722700000.0,331200000.0,,83300000.0,82400000.0,,39300000.0,,596200000.0,,518500000.0,,,,,,,82400000.0,,,-22800000.0,,,,16900000.0,-4900000.0,,,600000.0,,,510400000.0,,,511800000.0,,,,7300000.0,90600000.0,2300000.0,,100000.0,,,-53800000.0,,,,259900000.0,1445600000.0,2810100000.0,,1327600000.0,59900000.0,66400000.0,,,,,-11200000.0,5300000.0,44400000.0,,,,,,1.37,,,,-83000000.0,221000000.0,-55500000.0,0.0,,,,,,,1477100000.0,,,,,,511800000.0,-13600000.0,1500000.0,,,,,,252300000.0,127000000.0,,,,,33600000.0,,,,,,127000000.0,,,,,1364500000.0,529800000.0,,59300000.0,142200000.0,34700000.0,,118000000.0,,1468300000.0,,,357300000.0,2600000.0,,,92600000.0,,,,125300000.0,,-77700000.0,-10200000.0,,,,,764300000.0,-9800000.0,-800000.0,,,,,,,,,,,,,,,,,,,,,
