date,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,annualBasicEPS,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualDilutedAverageShares,trailingOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualLongTermDebt,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,annualRetainedEarnings,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualCapitalStock,annualDilutedEPS,trailingNetOtherInvestingChanges,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualNetPPE,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualAccountsPayable,annualRepaymentOfDebt,annualEbitda,annualOperatingCashFlow,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyFreeCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.143763200,,,,5301000000.0,,,,105000000.0,1244000000.0,,,,,,16999000000.0,,,,0.94,,,,,,,,6415000000,-961000000.0,848000000,21105000000.0,,-391000000.0,453000000.0,,1138000000,,,,,385000000.0,,,,,,,,-62000000.0,,4446000000.0,-27000000.0,,,607000000.0,4453000000.0,,,,,,2611000000.0,4555000000.0,13053000000.0,,2622000000.0,-630000000.0,,,-4000000.0,3946000000.0,5670000000.0,,567000000.0,,-9740000000.0,,,,,411274000.0,1378000000.0,,,,379000000,2596000000.0,,,,86000000.0,,-342000000.0,,,,143000000.0,365000000.0,379000000,,,,,,,,,,,,228000000.0,55000000.0,624000000.0,,11365000000.0,,,1067000000.0,0.0,38000000.0,10608000000.0,,,,,,0.92,117000000.0,,1114000000.0,1998000000.0,3491000000.0,,,,345000000.0,,,,,,,336000000.0,,,,,,,4000000.0,,,,,,,404666000.0,,,22415000000.0,379000000,16745000000.0,,,,23000000.0,453000000.0,,704000000.0,453000000.0,,,186000000.0,-688000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,5269000000.0,,,,88000000.0,1240000000.0,,,,,,17393000000.0,,,,0.73,,,,,,,,6360000000,-636000000.0,712000000,21592000000.0,,-404000000.0,736000000.0,,1023000000,,,,,18000000.0,,,,,,,,-69000000.0,,4734000000.0,-78000000.0,,,475000000.0,4557000000.0,,,,,,2605000000.0,4826000000.0,13349000000.0,,2648000000.0,-532000000.0,,,-7000000.0,4044000000.0,5918000000.0,,570000000.0,,-10014000000.0,,,,,408202000.0,1315000000.0,,,,295000000,2799000000.0,,,,103000000.0,,-478000000.0,,,,281000000.0,406000000.0,295000000,,,,,,,,,,,,180000000.0,51000000.0,646000000.0,,11578000000.0,,,1029000000.0,0.0,38000000.0,11005000000.0,,,,,,0.72,283000000.0,,1091000000.0,2145000000.0,3414000000.0,,,,352000000.0,,,,,,,453000000.0,,,,,,,4000000.0,,,,,,,402081000.0,,,23120000000.0,295000000,17202000000.0,,,,-72000000.0,736000000.0,,659000000.0,736000000.0,,,196000000.0,637000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,5167000000.0,0.0,,,100000000.0,1268000000.0,,,,,,17080000000.0,,,,0.59,,,,,,,,6213000000,-653000000.0,588000000,21957000000.0,,-431000000.0,541000000.0,,924000000,,,,,322000000.0,,,,,,,,-70000000.0,,5022000000.0,2000000.0,,,376000000.0,4579000000.0,,,,,,2600000000.0,5126000000.0,12998000000.0,,2663000000.0,-60000000.0,,,12000000.0,4082000000.0,5817000000.0,,462000000.0,,-10248000000.0,,,,,411151000.0,1351000000.0,,,,240000000,2785000000.0,,,,79000000.0,,-510000000.0,,,,-417000000.0,653000000.0,240000000,,,,,,,,,,,,136000000.0,-12000000.0,659000000.0,,11709000000.0,,,1135000000.0,0.0,21000000.0,10512000000.0,,,,,,0.58,-195000000.0,,1046000000.0,1983000000.0,3567000000.0,,,,348000000.0,,,,,,,736000000.0,,,,,,,4000000.0,,,,,,,403461000.0,,,23125000000.0,240000000,17308000000.0,,,,143000000.0,541000000.0,,831000000.0,541000000.0,,,200000000.0,-28000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-10238000000.0,,10409000000.0,5418000000.0,-20364000000.0,,,16000000.0,1415000000.0,-1865000000.0,-21017000000.0,,148000000.0,,34142000000.0,18077000000.0,,1036000000.0,,6078000000.0,,634000000.0,,,,,6489000000,-690000000.0,930000000,21907000000.0,,-81000000.0,634000000.0,298000000.0,922000000,1868000000.0,,,25477000000.0,-134000000.0,30566000000.0,,1036000000.0,,955000000.0,3275000000.0,,0.0,108000000.0,-11391000000.0,-9000000.0,-20000000.0,21155000000.0,203000000.0,4488000000.0,17597000000.0,-2940000000.0,594000000.0,,,2593000000.0,-11374000000.0,30566000000.0,,2601000000.0,-2506000000.0,34142000000.0,625000000.0,-8000000.0,3576000000.0,6078000000.0,,594000000.0,1036000000.0,-10238000000.0,,4322000000.0,-112000000.0,336000000.0,,1309000000.0,-201000000.0,293000000.0,2.568183,122000000,2565000000.0,410205000.0,,,148000000.0,591000000.0,-535000000.0,,28115000000.0,-11374000000.0,-247000000.0,421000000.0,122000000,,,-1307000000.0,1017000000.0,1391000000.0,-12000000.0,,23675000000.0,,2601000000.0,324000000.0,81000000.0,-354000000.0,669000000.0,-11391000000.0,11669000000.0,669000000.0,3576000000.0,1017000000.0,0.0,11000000.0,28115000000.0,1000000.0,2.525566,,3705000000.0,,,93000000.0,,1071000000.0,1868000000.0,3705000000.0,,403398000.0,634000000.0,346000000.0,,,,,11669000000.0,-462000000.0,541000000.0,3078000000.0,,1415000000.0,-3728000000.0,4007000000.0,1845000000.0,1000000.0,16000000.0,,-7000000.0,0.0,634000000.0,-240000000.0,,,,23675000000.0,122000000,17597000000.0,,,21907000000.0,-114000000.0,634000000.0,1309000000.0,293000000.0,634000000.0,,,373000000.0,3354000000.0,,1661000000.0,,2565000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,5574000000.0,,,,-9000000.0,1258000000.0,,,,,,33800000000.0,,,,0.421887,,,,,,,,6677000000,-1203000000.0,921000000,22163000000.0,,-143000000.0,409000000.0,,1220000000,,,5000000.0,,509000000.0,,,,,,,,0.0,,-11173000000.0,-10000000.0,,,308000000.0,4653000000.0,,,,,,2647000000.0,-11116000000.0,30210000000.0,,2633000000.0,-78000000.0,,,6000000.0,3590000000.0,5918000000.0,,522000000.0,,-10530000000.0,,,,,437572000.0,1300000000.0,,,,180000000,2413000000.0,,,,443000000.0,,-334000000.0,,,,-434000000.0,352000000.0,180000000,,,,,,,,,,,,128000000.0,-56000000.0,676000000.0,,11633000000.0,,,1128000000.0,0.0,100000000.0,27617000000.0,,,,,,0.411361,-225000000.0,,1103000000.0,2046000000.0,3859000000.0,,,,355000000.0,,,,,,,634000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,23643000000.0,180000000,17725000000.0,,,,18000000.0,409000000.0,,286000000.0,409000000.0,,,557000000.0,-8000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,5633000000.0,,,,74000000.0,1204000000.0,,,,,,33718000000.0,,,,0.271882,,,,,,,,6729000000,-897000000.0,819000000,22345000000.0,,-275000000.0,354000000.0,,1112000000,,,6000000.0,,-182000000.0,,,,,,,,0.0,,-11057000000.0,0.0,,,194000000.0,4814000000.0,,,,,,2654000000.0,-10905000000.0,30365000000.0,,2631000000.0,-70000000.0,,,4000000.0,3353000000.0,5946000000.0,,639000000.0,,-10801000000.0,,,,,437572000.0,1276000000.0,,,,116000000,2365000000.0,,,,634000000.0,,-341000000.0,,,,166000000.0,54000000.0,116000000,,,,,,,,,,,,78000000.0,-68000000.0,689000000.0,,11544000000.0,,,1132000000.0,0.0,0.0,27792000000.0,,,,,,0.265099,-55000000.0,,1096000000.0,1845000000.0,3798000000.0,,,,361000000.0,,,,,,,409000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,23704000000.0,116000000,17758000000.0,,,,-287000000.0,354000000.0,,304000000.0,354000000.0,,,557000000.0,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,5484000000.0,-1000000.0,,,-52000000.0,1290000000.0,,,,,,33584000000.0,,,,0.703144,,,,,,,,6569000000,-498000000.0,627000000,22449000000.0,,53000000.0,347000000.0,,1255000000,,,6000000.0,,257000000.0,,,,,,,,0.0,,-10757000000.0,-11000000.0,,,339000000.0,4857000000.0,,,,,,2701000000.0,-10722000000.0,29875000000.0,,2652000000.0,-475000000.0,,,3000000.0,3709000000.0,6029000000.0,,649000000.0,,-10999000000.0,,,,,437572000.0,1276000000.0,,,,300000000,2420000000.0,,,,667000000.0,,-322000000.0,,,,-639000000.0,579000000.0,300000000,,,,,,,,,,,,39000000.0,272000000.0,689000000.0,,11450000000.0,,,1189000000.0,0.0,0.0,27246000000.0,,,,,,0.685601,-7000000.0,,1085000000.0,2120000000.0,3857000000.0,,,,356000000.0,,,,,,,354000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,23777000000.0,300000000,17748000000.0,,,,257000000.0,347000000.0,,299000000.0,347000000.0,,,560000000.0,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-11137000000.0,,10714000000.0,5772000000.0,-1000000.0,,,-172000000.0,1370000000.0,-1444000000.0,-2000000.0,,853000000.0,,33625000000.0,19305000000.0,,874000000.0,,6205000000.0,,393000000.0,,,,,6883000000,-1017000000.0,791000000,22579000000.0,,-114000000.0,393000000.0,-241000000.0,1244000000,2171000000.0,,7000000.0,26858000000.0,294000000.0,29776000000.0,,874000000.0,,2215000000.0,-10000000.0,,0.0,100000000.0,-10479000000.0,-11000000.0,-48000000.0,22463000000.0,349000000.0,4981000000.0,17820000000.0,-3615000000.0,615000000.0,,,2712000000.0,-10538000000.0,29776000000.0,,2629000000.0,-127000000.0,33625000000.0,316000000.0,10000000.0,3849000000.0,6205000000.0,,615000000.0,874000000.0,-11137000000.0,,4395000000.0,-32000000.0,634000000.0,,1233000000.0,0.0,308000000.0,2.049603,278000000,2357000000.0,437347000.0,,,853000000.0,878000000.0,-447000000.0,,27000000000.0,-10538000000.0,-251000000.0,411000000.0,278000000,,,-479000000.0,1379000000.0,1426000000.0,-241000000.0,,24025000000.0,,2629000000.0,24000000.0,71000000.0,99000000.0,710000000.0,-10479000000.0,11442000000.0,710000000.0,3849000000.0,1379000000.0,0.0,0.0,27000000000.0,1000000.0,1.998413,,3895000000.0,,,46000000.0,,1111000000.0,2171000000.0,3895000000.0,,426424000.0,393000000.0,354000000.0,,,,,11442000000.0,247000000.0,347000000.0,3158000000.0,,1370000000.0,-750000000.0,4831000000.0,1396000000.0,1000000.0,-172000000.0,,23000000.0,0.0,393000000.0,-1158000000.0,,,,24025000000.0,278000000,17820000000.0,,,22579000000.0,-36000000.0,393000000.0,1233000000.0,308000000.0,393000000.0,,,541000000.0,5000000.0,,1190000000.0,,2357000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,5954000000.0,,,,-341000000.0,1272000000.0,,,,,,34065000000.0,,,,0.398448,,,,,,,,7127000000,-1183000000.0,823000000,22783000000.0,,-227000000.0,471000000.0,,1175000000,,,7000000.0,,209000000.0,,,,,,,,,,-10309000000.0,-24000000.0,,,288000000.0,5131000000.0,,,,,,2839000000.0,-10526000000.0,30309000000.0,,2633000000.0,-575000000.0,,,9000000.0,3756000000.0,6501000000.0,,498000000.0,,-11402000000.0,,,,,437572000.0,1242000000.0,,,,170000000,2372000000.0,,,,1088000000.0,,-308000000.0,,,,78000000.0,227000000.0,170000000,,,,,,,,,,,,118000000.0,-5000000.0,705000000.0,,11381000000.0,,,1745000000.0,0.0,0.0,27159000000.0,,,,,,0.388507,78000000.0,,1173000000.0,2154000000.0,4134000000.0,,,,357000000.0,,,,,,,393000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,24492000000.0,170000000,17991000000.0,,,,-81000000.0,471000000.0,,330000000.0,471000000.0,,,530000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,2990000000.0,,,,-156000000.0,1214000000.0,,,,,,34255000000.0,,,,0.330478,,,,,,,,6980000000,-811000000.0,686000000,23145000000.0,,-422000000.0,368000000.0,,1028000000,,,12000000.0,,1492000000.0,,,,,,,,,,-10168000000.0,-20000000.0,,,179000000.0,2304000000.0,,,,,,,-10185000000.0,30851000000.0,,2630000000.0,-128000000.0,,,4000000.0,3404000000.0,6289000000.0,,557000000.0,,-11709000000.0,,,,,437572000.0,2119000000.0,,,,141000000,2359000000.0,,,,858000000.0,,-409000000.0,,,,122000000.0,197000000.0,197000000,,,,,,,,,,,,38000000.0,43000000.0,715000000.0,,11436000000.0,,,1295000000.0,0.0,0.0,27274000000.0,,,,,,0.322233,-103000000.0,,3990000000.0,1849000000.0,3922000000.0,,,,355000000.0,,,,,,,471000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,24070000000.0,141000000,17781000000.0,,,,-212000000.0,368000000.0,,341000000.0,368000000.0,,,494000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,5861000000.0,,,,-211000000.0,1191000000.0,,,,,,33937000000.0,,,,0.201568,,,,,,,,7002000000,-426000000.0,663000000,23406000000.0,,-323000000.0,444000000.0,,1010000000,,,6000000.0,,-1984000000.0,,,,,,,,,,-10082000000.0,-32000000.0,,,163000000.0,5198000000.0,,,,,,2883000000.0,-11113000000.0,30294000000.0,,2601000000.0,-72000000.0,,,-9000000.0,3643000000.0,6098000000.0,,517000000.0,,-11968000000.0,,,,,437572000.0,2083000000.0,,,,86000000,2307000000.0,,,,871000000.0,,-398000000.0,,,,-441000000.0,840000000.0,86000000,,,,,,,,,,,,77000000.0,95000000.0,716000000.0,,11438000000.0,,,1375000000.0,0.0,0.0,26673000000.0,,,,,,0.196539,76000000.0,,1141000000.0,2084000000.0,3699000000.0,,,,350000000.0,,,,,,,368000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,23793000000.0,86000000,17695000000.0,,,,442000000.0,444000000.0,,368000000.0,444000000.0,,,497000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-12185000000.0,,11440000000.0,6108000000.0,,,,-604000000.0,1370000000.0,-1600000000.0,0.0,,1148000000.0,,33540000000.0,20819000000.0,,673000000.0,,6301000000.0,,465000000.0,-3328000000.0,,,,7265000000,-947000000.0,830000000,23714000000.0,,-495000000.0,465000000.0,72000000.0,1165000000,2136000000.0,,7000000.0,28374000000.0,544000000.0,29630000000.0,,673000000.0,,2021000000.0,2000000.0,,,0.0,-9817000000.0,-9000000.0,197000000.0,23754000000.0,311000000.0,5278000000.0,17979000000.0,-3367000000.0,405000000.0,,,2877000000.0,-10255000000.0,29630000000.0,,2580000000.0,-185000000.0,33540000000.0,268000000.0,0.0,3910000000.0,6301000000.0,,405000000.0,673000000.0,-12185000000.0,,4620000000.0,-85000000.0,393000000.0,,1108000000.0,0.0,404000000.0,1.578241,276000000,2264000000.0,437347000.0,,,1148000000.0,261000000.0,-485000000.0,,26585000000.0,-10255000000.0,-17000000.0,533000000.0,276000000,,,-1467000000.0,1782000000.0,1416000000.0,159000000.0,,24280000000.0,,2580000000.0,32000000.0,35000000.0,117000000.0,737000000.0,-9817000000.0,11529000000.0,737000000.0,3910000000.0,1782000000.0,0.0,0.0,26585000000.0,1000000.0,1.538824,,3780000000.0,,,21000000.0,,1157000000.0,2136000000.0,3780000000.0,,426424000.0,465000000.0,354000000.0,,,,,11529000000.0,485000000.0,444000000.0,2935000000.0,,1370000000.0,-960000000.0,4378000000.0,1797000000.0,1000000.0,-604000000.0,,4000000.0,0.0,465000000.0,-258000000.0,,,,24280000000.0,276000000,17979000000.0,,,23714000000.0,48000000.0,465000000.0,1108000000.0,404000000.0,465000000.0,,,500000000.0,-2000000.0,,941000000.0,,2264000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,,3298000000.0,,41000000.0,,-608000000.0,1200000000.0,,,,,,33153000000.0,,,,0.843773,,,,,,,,7431000000,-1111000000.0,1036000000,23913000000.0,,-288000000.0,356000000.0,,1443000000,,,7000000.0,,846000000.0,,,,,,,,,,-9457000000.0,-38000000.0,,,619000000.0,2262000000.0,,,,,,,-9888000000.0,29256000000.0,,2579000000.0,-674000000.0,,,6000000.0,3897000000.0,6489000000.0,,558000000.0,,-12458000000.0,,,,,437572000.0,1098000000.0,,,,360000000,2162000000.0,,,,1147000000.0,,-337000000.0,,,,-388000000.0,567000000.0,432000000,,,,,,,,,,,,187000000.0,54000000.0,717000000.0,,11455000000.0,,,1853000000.0,0.0,,26151000000.0,,,,,,0.822722,-109000000.0,,4133000000.0,2281000000.0,3870000000.0,,,,353000000.0,,,,,,,465000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,24284000000.0,360000000,17795000000.0,,,,230000000.0,356000000.0,,416000000.0,356000000.0,,,471000000.0,-14000000.0,,,76000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,3328000000.0,,-458000000.0,,-498000000.0,1206000000.0,,,,,,32722000000.0,,,,0.660956,,,,,,,,7483000000,-543000000.0,978000000,24185000000.0,,-261000000.0,450000000.0,,1392000000,,,7000000.0,,885000000.0,,,,,,,,,,-9175000000.0,-3000000.0,,,526000000.0,2350000000.0,,,,,,,-9486000000.0,29327000000.0,,2594000000.0,-1658000000.0,,,5000000.0,3395000000.0,6448000000.0,,556000000.0,,-12752000000.0,,,,,437572000.0,1108000000.0,,,,282000000,2176000000.0,,,,1146000000.0,,-282000000.0,,,,-352000000.0,707000000.0,365000000,,,,,,,,,,,,161000000.0,54000000.0,730000000.0,,11433000000.0,,,1713000000.0,0.0,,26351000000.0,,,,,,0.644465,94000000.0,,4155000000.0,1995000000.0,3680000000.0,,,,360000000.0,,,,,,,356000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,24241000000.0,282000000,17793000000.0,,,,425000000.0,450000000.0,,194000000.0,450000000.0,,,506000000.0,-145000000.0,,,-5000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,6327000000.0,,,,-505000000.0,1199000000.0,,,,,,32409000000.0,,,,0.459388,,,,,,,,7533000000,-482000000.0,866000000,24389000000.0,,-258000000.0,443000000.0,,1270000000,,,7000000.0,,-2106000000.0,,,,,,,,,,-8979000000.0,-1000000.0,,,406000000.0,5461000000.0,,,,,,3013000000.0,-9279000000.0,28305000000.0,,2596000000.0,-1843000000.0,,,-13000000.0,4104000000.0,6301000000.0,,515000000.0,,-13038000000.0,,,,,437572000.0,1097000000.0,,,,196000000,2226000000.0,,,,1210000000.0,,-296000000.0,,,,-790000000.0,1041000000.0,274000000,,,,,,,,,,,,132000000.0,50000000.0,745000000.0,,11351000000.0,,,1782000000.0,0.0,,25279000000.0,,,,,,0.447926,-7000000.0,,1206000000.0,2270000000.0,3499000000.0,,,,354000000.0,,,,,,,450000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,24120000000.0,196000000,17819000000.0,,,,745000000.0,443000000.0,,635000000.0,443000000.0,,,510000000.0,-175000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-13242000000.0,,11958000000.0,6364000000.0,,,,-450000000.0,1460000000.0,-1317000000.0,,,1113000000.0,,32109000000.0,9194000000.0,,1375000000.0,,6577000000.0,,312000000.0,-3180000000.0,,,,7605000000,-955000000.0,921000000,24669000000.0,,-228000000.0,312000000.0,-153000000.0,1309000000,2007000000.0,,19000000.0,30052000000.0,-41000000.0,27796000000.0,,1054000000.0,,1987000000.0,-406000000.0,,,0.0,-8763000000.0,-19000000.0,1430000000.0,13226000000.0,451000000.0,5443000000.0,17554000000.0,-3091000000.0,579000000.0,,,3078000000.0,-8986000000.0,27796000000.0,,2577000000.0,-263000000.0,32109000000.0,627000000.0,1000000.0,4313000000.0,6577000000.0,,579000000.0,1054000000.0,-13242000000.0,,16826000000.0,-61000000.0,465000000.0,,1057000000.0,,846000000.0,2.471718,216000000,2019000000.0,437347000.0,,,1113000000.0,2829000000.0,-402000000.0,,24824000000.0,-8986000000.0,-335000000.0,432000000.0,304000000,,,-1035000000.0,1768000000.0,1425000000.0,-191000000.0,,24131000000.0,,2577000000.0,40000000.0,147000000.0,37000000.0,802000000.0,-8763000000.0,11427000000.0,802000000.0,4313000000.0,1768000000.0,0.0,,24824000000.0,1000000.0,2.409986,,3692000000.0,,,-131000000.0,,1241000000.0,2007000000.0,3692000000.0,303000000.0,426424000.0,312000000.0,358000000.0,,,,,11427000000.0,-43000000.0,443000000.0,4032000000.0,,1460000000.0,-4438000000.0,5414000000.0,2747000000.0,1000000.0,-450000000.0,,-1000000.0,0.0,312000000.0,-1865000000.0,,,,24131000000.0,216000000,17554000000.0,,,24669000000.0,30000000.0,312000000.0,2825000000.0,846000000.0,312000000.0,,,500000000.0,-72000000.0,,2002000000.0,,2019000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,6344000000.0,,,,-479000000.0,1199000000.0,,,,,,33389000000.0,,,,0.9094,,,,,,,,7544000000,-838000000.0,1151000000,24766000000.0,,-181000000.0,388000000.0,,1556000000,,,8000000.0,,298000000.0,,,,,,,,-1751000000.0,,-10126000000.0,-21000000.0,,,685000000.0,5193000000.0,,,,,,3072000000.0,-10313000000.0,28818000000.0,,2561000000.0,-1510000000.0,,,1000000.0,4571000000.0,6738000000.0,,497000000.0,,-13514000000.0,,,,,437572000.0,1058000000.0,,,,388000000,1997000000.0,,,,1132000000.0,,-214000000.0,,,,-644000000.0,901000000.0,476000000,,,,,,,,,,,,209000000.0,50000000.0,794000000.0,,11252000000.0,,,1742000000.0,0.0,,25874000000.0,,,,,,0.886711,76000000.0,,1200000000.0,2391000000.0,3878000000.0,,,,355000000.0,,,,,,,312000000.0,,,,,,,1000000.0,,,,,,,426655000.0,,,24091000000.0,388000000,17353000000.0,,,,687000000.0,388000000.0,,981000000.0,388000000.0,,,516000000.0,-109000000.0,,,,,,,,,,,,,,,,,,,,,,,,
