date,trailingSaleOfInvestment,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualBasicEPS,annualLongTermDebt,annualDepreciationAndAmortization,trailingPretaxIncome,trailingCashDividendsPaid,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,trailingChangeInInventory,annualInventory,quarterlyInventory,quarterlyTaxProvision,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualOtherIncomeExpense,annualNetPPE,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyGrossPPE,annualSellingGeneralAndAdministration,quarterlyGrossProfit,trailingOperatingExpense,annualAccumulatedDepreciation,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyTotalRevenue,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockBasedCompensation,annualDilutedAverageShares,trailingNetIncomeCommonStockholders,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyBasicAverageShares,trailingRepurchaseOfCapitalStock,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualGrossProfit,quarterlyOperatingExpense,trailingFreeCashFlow,quarterlyRetainedEarnings,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualChangeInWorkingCapital,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,annualBasicAverageShares,trailingTaxProvision,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,trailingDepreciationAndAmortization,annualCashDividendsPaid,annualCostOfRevenue,trailingOtherNonCashItems,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyCurrentDeferredRevenue,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2006-06-30,,1358000000.0,1358000000.0,,1584000000.0,,6984000000.0,,-1765000000.0,,1697500000.0,,-419000000.0,449000000.0,,,,,,,,,,,,,176000000.0,8937000000.0,,4104000000.0,,4271000000.0,,,2100000000.0,547000000.0,2542000000.0,2259000000.0,261000000.0,1427000000.0,,,0.82,-537000000.0,,,,,3809000000.0,,,,,,,324000000.0,,,,,30000000.0,,,,,,,,419000000.0,,2678000000.0,,,956000000.0,,,,21896000000.0,,,,,,,1161000000.0,,59000000.0,1165000000.0,30000000.0,,,,,31426000000.0,,,1358000000.0,1704000000.0,,-902000000.0,,17821000000.0,,4790000000.0,,,297000000.0,-812000000.0,,,0.8,16120000000.0,,,,,,,,1762000000.0,,6184000000.0,8599000000.0,,0.0,-66000000.0,-6000000.0,,,-85000000.0,419000000.0,,,,,,,2086000000.0,,,,-217000000.0,,1656097561.0,,,-431000000.0,-358000000.0,1905000000.0,,9530000000.0,,3028000000.0,,22563000000.0,,,,15306000000.0,,2992000000.0,,,8326000000.0,,,7794000000.0,,,,,-8884000000.0,,4430000000.0,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,1481000000.0,1481000000.0,,2462000000.0,,6766000000.0,,-1467000000.0,,1682954545.0,,-422000000.0,668000000.0,,,,,,,,,,,,,225000000.0,9111000000.0,,4154000000.0,,4473000000.0,,,1962000000.0,548000000.0,2528000000.0,2075000000.0,311000000.0,1462000000.0,,,0.9,906000000.0,,,,,4030000000.0,,,,,,,330000000.0,,,,,30000000.0,,,,,,,,1325000000.0,,3400000000.0,,,419000000.0,,,,22127000000.0,,-8000000.0,,,,,568000000.0,,51000000.0,2040000000.0,27000000.0,,,,,32266000000.0,,,1481000000.0,1777000000.0,,-811000000.0,,18220000000.0,,4920000000.0,,,19000000.0,-690000000.0,,,0.88,16182000000.0,,,,,,,,1816000000.0,,6498000000.0,8950000000.0,,0.0,677000000.0,34000000.0,,,311000000.0,1325000000.0,,,,,,,2146000000.0,,,,150000000.0,,1645555556.0,,,-496000000.0,-96000000.0,2029000000.0,,10139000000.0,,3104000000.0,,23546000000.0,-242000000.0,,,16084000000.0,,3063000000.0,,,8448000000.0,,,7734000000.0,,,,,-9109000000.0,,4534000000.0,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,1784000000.0,1784000000.0,-194000000.0,1792000000.0,,4670000000.0,-29000000.0,-1414000000.0,37000000.0,,15447000000.0,-938000000.0,1897000000.0,,3.42,2550000000.0,1406000000.0,,,,,29930000000.0,528000000.0,,24837000000.0,131000000.0,9687000000.0,,3725000000.0,6860000000.0,4594000000.0,,1926000000.0,1926000000.0,-144000000.0,2550000000.0,1171000000.0,186000000.0,528000000.0,3725000000.0,,,326000000.0,,,30000000.0,2587000000.0,4744000000.0,2364000000.0,1194000000.0,4594000000.0,1849000000.0,1171000000.0,2822000000.0,466000000.0,6439000000.0,,2102000000.0,,30000000.0,7623000000.0,35137000000.0,616000000.0,9687000000.0,-2246000000.0,,6084000000.0,1651000000.0,,2822000000.0,,7845000000.0,1325000000.0,1651000000.0,-5983000000.0,3.34,20800000000.0,,-12000000.0,,-25000000.0,19058000000.0,1651000000.0,274000000.0,,67000000.0,854000000.0,43000000.0,4624000000.0,,,,29930000000.0,6989000000.0,,1773000000.0,1849000000.0,,-2246000000.0,12936000000.0,19058000000.0,12774000000.0,5639000000.0,,-9371000000.0,1248000000.0,-846000000.0,-510000000.0,-3010000000.0,,14483000000.0,,,-2068000000.0,,4670000000.0,9130000000.0,,1513000000.0,,2102000000.0,10383000000.0,,0.0,-99000000.0,-558000000.0,,,-336000000.0,1651000000.0,134000000.0,-65000000.0,2587000000.0,5631000000.0,,1897000000.0,1979000000.0,,1685928144.0,,60000000.0,,,,239000000.0,-495000000.0,-67000000.0,1640000000.0,,9130000000.0,19375000000.0,4126000000.0,,24837000000.0,27000000.0,20800000000.0,,15447000000.0,-625000000.0,4072000000.0,0.0,,7623000000.0,14483000000.0,1347000000.0,6860000000.0,,-186000000.0,1646491228.0,,-9371000000.0,5642000000.0,4624000000.0,,1716000000.0,,-1854000000.0,15762000000.0,,5642000000.0,274000000.0,4016000000.0,,,,,,,,,,,,,,
2007-03-31,,1096000000.0,1096000000.0,,626000000.0,,4972000000.0,,-1111000000.0,,1673000000.0,,-267000000.0,313000000.0,,,,,,,,,,,,,74000000.0,9731000000.0,,4123000000.0,,4596000000.0,,,2074000000.0,377000000.0,1807000000.0,770000000.0,236000000.0,348000000.0,,,0.67,-684000000.0,,,,,3285000000.0,,,,,,,276000000.0,,,,,30000000.0,,,,,,,,967000000.0,,1737000000.0,,,1651000000.0,,,,21139000000.0,,-13000000.0,,,,,1002000000.0,,42000000.0,359000000.0,47000000.0,,,,,29830000000.0,,,1093000000.0,1840000000.0,,-2238000000.0,,19200000000.0,,4065000000.0,,,509000000.0,-884000000.0,,,0.65,14401000000.0,,,,,,,,1419000000.0,,6207000000.0,7350000000.0,,0.0,-800000000.0,11000000.0,,,0.0,967000000.0,,,,,,,1695000000.0,,,,-134000000.0,,1637000000.0,,,-498000000.0,-198000000.0,1473000000.0,,8691000000.0,,2646000000.0,,25446000000.0,-18000000.0,,,15429000000.0,,2635000000.0,,,6879000000.0,,,7522000000.0,,,,,-9469000000.0,,4805000000.0,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,1557000000.0,1557000000.0,,1392000000.0,,5366000000.0,,-538000000.0,,1654255319.0,,-476000000.0,355000000.0,,,,,,,,,,,,,173000000.0,10077000000.0,,4669000000.0,,4789000000.0,,,2510000000.0,560000000.0,3261000000.0,864000000.0,249000000.0,326000000.0,,,0.96,31000000.0,,,,,4342000000.0,,,,,,,332000000.0,,,,,30000000.0,,,,,,,,998000000.0,,1862000000.0,,,967000000.0,,,,22137000000.0,,-39000000.0,,,,,364000000.0,,54000000.0,916000000.0,39000000.0,,,,,31925000000.0,,,1555000000.0,1905000000.0,,-1888000000.0,,19943000000.0,,5265000000.0,,,61000000.0,-1084000000.0,,,0.94,15969000000.0,,,,,,,,1959000000.0,,6870000000.0,9607000000.0,,0.0,-461000000.0,53000000.0,,,0.0,998000000.0,,,,,,,2291000000.0,,,,-392000000.0,,1619791667.0,,,-491000000.0,-865000000.0,2117000000.0,,9788000000.0,,3306000000.0,,26391000000.0,179000000.0,,,15956000000.0,,3295000000.0,,,8380000000.0,,,7589000000.0,,,,,-9866000000.0,,4876000000.0,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,1743000000.0,1743000000.0,,3152000000.0,,5361000000.0,,-2235000000.0,,1642452830.0,,-517000000.0,785000000.0,,,,,,,,,,,,,218000000.0,10397000000.0,,4764000000.0,,4814000000.0,,,2283000000.0,501000000.0,2954000000.0,1203000000.0,181000000.0,326000000.0,,,1.08,37000000.0,,,,,4627000000.0,,,,,,,340000000.0,,,,,30000000.0,,,,,,,,1035000000.0,,2238000000.0,,,998000000.0,,,,22461000000.0,,-29000000.0,,,,,27000000.0,,57000000.0,2635000000.0,32000000.0,,,,,32408000000.0,,,1741000000.0,1889000000.0,,-1837000000.0,,20638000000.0,,5544000000.0,,,-509000000.0,-1163000000.0,,,1.06,16077000000.0,,,,,,,,2062000000.0,,7291000000.0,10171000000.0,,0.0,1217000000.0,-67000000.0,,,296000000.0,1035000000.0,,,,,,,2402000000.0,,,,282000000.0,,1612037037.0,,,-609000000.0,-886000000.0,2244000000.0,,9947000000.0,,3482000000.0,,27526000000.0,-97000000.0,,,16331000000.0,,3467000000.0,,,7974000000.0,,,8103000000.0,,,,,-10241000000.0,,4781000000.0,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,1262000000.0,1262000000.0,-3744000000.0,1764000000.0,,6036000000.0,-496000000.0,-122000000.0,52000000.0,,17325000000.0,-1170000000.0,2297000000.0,,3.48,4203000000.0,1426000000.0,,,,,34628000000.0,646000000.0,,28184000000.0,95000000.0,11228000000.0,,4389000000.0,7753000000.0,5169000000.0,,2290000000.0,2290000000.0,535000000.0,4203000000.0,1571000000.0,442000000.0,646000000.0,4389000000.0,,,-125000000.0,,,30000000.0,2894000000.0,5784000000.0,455000000.0,1108000000.0,5169000000.0,2044000000.0,1571000000.0,2481000000.0,478000000.0,7170000000.0,,2562000000.0,,30000000.0,9550000000.0,39474000000.0,560000000.0,11228000000.0,-952000000.0,,6934000000.0,910000000.0,,2481000000.0,,8596000000.0,1035000000.0,910000000.0,-4006000000.0,3.41,24477000000.0,,-415000000.0,,0.0,21896000000.0,910000000.0,,,71000000.0,594000000.0,90000000.0,4792000000.0,,,,34628000000.0,7631000000.0,,1257000000.0,2044000000.0,,-952000000.0,14266000000.0,21896000000.0,14208000000.0,6562000000.0,,-10668000000.0,394000000.0,-1181000000.0,118000000.0,-4312000000.0,,17303000000.0,,,-2430000000.0,,6036000000.0,10151000000.0,,1730000000.0,,2562000000.0,12346000000.0,,0.0,47000000.0,121000000.0,,,-296000000.0,910000000.0,208000000.0,-741000000.0,2894000000.0,5646000000.0,,2297000000.0,2208000000.0,,1655718475.0,,40000000.0,,,,224000000.0,-606000000.0,-1795000000.0,1797000000.0,,10151000000.0,21436000000.0,4832000000.0,,28184000000.0,-12000000.0,24477000000.0,,17325000000.0,3000000.0,4811000000.0,0.0,,9550000000.0,17303000000.0,1973000000.0,7753000000.0,,-204000000.0,1622413793.0,,-10668000000.0,5658000000.0,4792000000.0,,1651000000.0,,-2204000000.0,18038000000.0,,5658000000.0,,4504000000.0,,,,,,,,,,,,,,
2008-03-31,,1148000000.0,1148000000.0,,520000000.0,,6114000000.0,,-71000000.0,,1632000000.0,,-309000000.0,98000000.0,,,,,,,,,,,,,70000000.0,11263000000.0,,4813000000.0,,5209000000.0,,,2492000000.0,418000000.0,4884000000.0,993000000.0,223000000.0,681000000.0,,,0.72,694000000.0,,,,,3834000000.0,,,,,,,303000000.0,,,,,30000000.0,,,,,,,,1604000000.0,,2597000000.0,,,910000000.0,,,,24634000000.0,,,,,,,1103000000.0,,58000000.0,211000000.0,53000000.0,,,,,35699000000.0,,,1148000000.0,2048000000.0,,-711000000.0,,22101000000.0,,4499000000.0,,,638000000.0,-1461000000.0,,,0.7,18893000000.0,,,,,,,,1553000000.0,,7386000000.0,8333000000.0,,0.0,-1038000000.0,122000000.0,,,0.0,1604000000.0,,,,,,,1856000000.0,,,,-175000000.0,,1599000000.0,,,-610000000.0,236000000.0,1566000000.0,,11065000000.0,,2946000000.0,,28642000000.0,85000000.0,,,16806000000.0,,2934000000.0,,,10306000000.0,,,8587000000.0,,,,,-10838000000.0,,4833000000.0,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,1699000000.0,1699000000.0,,1673000000.0,,5795000000.0,,-1640000000.0,,1612000000.0,,-587000000.0,353000000.0,,,,,,,,,,,,,168000000.0,11600000000.0,,5617000000.0,,5511000000.0,,,2935000000.0,618000000.0,6053000000.0,305000000.0,116000000.0,752000000.0,,,1.07,164000000.0,,,,,5078000000.0,,,,,,,375000000.0,,,,,30000000.0,,,,,,,,1768000000.0,,2073000000.0,,,1604000000.0,,,,25128000000.0,,,,,,,,,74000000.0,1086000000.0,12000000.0,,,,,36779000000.0,,,1698000000.0,2222000000.0,,-473000000.0,,22762000000.0,,5867000000.0,,,855000000.0,-1446000000.0,,,1.05,20032000000.0,,,,,,,,2185000000.0,,7986000000.0,10945000000.0,,0.0,-333000000.0,100000000.0,,,0.0,1768000000.0,,,,,,,2560000000.0,,,,-427000000.0,,1582000000.0,,,-599000000.0,126000000.0,2317000000.0,,11651000000.0,,3682000000.0,,29669000000.0,87000000.0,,,16747000000.0,,3664000000.0,,,11693000000.0,,,8339000000.0,,,,,-11162000000.0,,4982000000.0,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,1576000000.0,1576000000.0,,2465000000.0,,7626000000.0,,-544000000.0,,1593000000.0,,-503000000.0,507000000.0,,,,,,,,,,,,,201000000.0,11992000000.0,,5752000000.0,,5370000000.0,,,2804000000.0,550000000.0,6537000000.0,342000000.0,156000000.0,716000000.0,,,1.01,-251000000.0,,,,,5268000000.0,,,,,,,377000000.0,,,,,30000000.0,,,,,,,,1517000000.0,,1859000000.0,,,1768000000.0,,,,27104000000.0,,-105000000.0,,,,,1203000000.0,,73000000.0,1962000000.0,18000000.0,,,,,38458000000.0,,,1576000000.0,2116000000.0,,-945000000.0,,23306000000.0,,5976000000.0,,,-150000000.0,-1294000000.0,,,0.99,22311000000.0,,,,,,,,1984000000.0,,8011000000.0,11244000000.0,,0.0,376000000.0,53000000.0,,,0.0,1517000000.0,,,,,,,2361000000.0,,,,240000000.0,,1564000000.0,,,-670000000.0,-2138000000.0,2126000000.0,,11354000000.0,,3992000000.0,,30581000000.0,100000000.0,,,16147000000.0,,3979000000.0,,,12590000000.0,,,9721000000.0,,,,,-11314000000.0,,5432000000.0,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,719000000.0,719000000.0,-2667000000.0,2341000000.0,,2658000000.0,-156000000.0,-770000000.0,-180000000.0,,12106000000.0,-1047000000.0,0.0,,3.310754,7858000000.0,1543000000.0,,,,,35994000000.0,226000000.0,,30638000000.0,-65000000.0,11663000000.0,238000000.0,3784000000.0,8787000000.0,5124000000.0,,2522000000.0,2522000000.0,293000000.0,7858000000.0,213000000.0,,226000000.0,3784000000.0,,,547000000.0,3883000000.0,,71000000.0,,6171000000.0,1796000000.0,,5124000000.0,1860000000.0,213000000.0,2277000000.0,488000000.0,6935000000.0,,8273000000.0,,71000000.0,15101000000.0,43251000000.0,374000000.0,11663000000.0,-4694000000.0,,6999000000.0,2064000000.0,-918000000.0,2277000000.0,,8893000000.0,1517000000.0,2064000000.0,-3025000000.0,3.21,25188000000.0,,-13000000.0,,-1919000000.0,22552000000.0,2064000000.0,369000000.0,,124000000.0,1294000000.0,24000000.0,7017000000.0,,145000000.0,,35994000000.0,7021000000.0,,712000000.0,1860000000.0,3883000000.0,-4694000000.0,15965000000.0,22552000000.0,15901000000.0,6558000000.0,,-10889000000.0,453000000.0,-525000000.0,573000000.0,-4726000000.0,,23888000000.0,,,-2446000000.0,,2658000000.0,10806000000.0,,1213000000.0,,8273000000.0,12729000000.0,,0.0,204000000.0,298000000.0,145000000.0,,-2446000000.0,2064000000.0,107000000.0,1154000000.0,,5134000000.0,,0.0,2116000000.0,,1602000000.0,,17000000.0,,,,329000000.0,-662000000.0,-891000000.0,1012000000.0,,10806000000.0,22900000000.0,5345000000.0,,30638000000.0,-452000000.0,25188000000.0,,12106000000.0,-791000000.0,5324000000.0,0.0,,15101000000.0,23888000000.0,1879000000.0,8787000000.0,,-345000000.0,1582000000.0,,-10889000000.0,5142000000.0,7017000000.0,-1965000000.0,910000000.0,,-2541000000.0,20351000000.0,,5142000000.0,369000000.0,4553000000.0,,,,,,,,,,,,,,
2009-03-31,,1135000000.0,1141000000.0,,-266000000.0,,2293000000.0,,762000000.0,,1570000000.0,,-298000000.0,0.0,,,,,,,,,,,,,25000000.0,11306000000.0,,4670000000.0,,4988000000.0,,,2580000000.0,374000000.0,9241000000.0,199000000.0,,234000000.0,,,0.73,124000000.0,3782000000.0,,,,3744000000.0,,,,,,,314000000.0,,,,,71000000.0,,,,,,,,2188000000.0,,2387000000.0,,,2064000000.0,,,,24161000000.0,,-23000000.0,,,,,255000000.0,,98000000.0,-564000000.0,7000000.0,,,,,35020000000.0,,,1134000000.0,1792000000.0,,-5698000000.0,,22174000000.0,,4519000000.0,,,30000000.0,-1000000.0,,,0.72,22941000000.0,,,,,,,,1588000000.0,,7556000000.0,8263000000.0,,0.0,-715000000.0,-2000000.0,180000000.0,,0.0,2188000000.0,,,,,,,1927000000.0,54000000.0,,,-139000000.0,,1555000000.0,,,-669000000.0,-310000000.0,1515000000.0,-27000000.0,10859000000.0,,2931000000.0,,31109000000.0,-124000000.0,,,11684000000.0,,2921000000.0,,,14950000000.0,,,7991000000.0,-84000000.0,,,,-10868000000.0,,5475000000.0,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,1660000000.0,1668000000.0,,1758000000.0,,2273000000.0,,-1296000000.0,,1572000000.0,,-437000000.0,0.0,,,,,,,,,,,,,119000000.0,11848000000.0,,5305000000.0,,5248000000.0,,,2952000000.0,568000000.0,8185000000.0,210000000.0,,260000000.0,,,1.066153,26000000.0,4076000000.0,,,,4881000000.0,,,,,,,371000000.0,,,,,71000000.0,,,,,,,,2214000000.0,,2424000000.0,,,2188000000.0,,,,25420000000.0,,0.0,,,,,435000000.0,,101000000.0,1321000000.0,1000000.0,,,,,37050000000.0,,,1658000000.0,1975000000.0,,-4438000000.0,,23369000000.0,,5711000000.0,,,10000000.0,-2000000.0,,,1.06,22641000000.0,,,,,,,,2190000000.0,,7772000000.0,10592000000.0,,0.0,-118000000.0,6000000.0,412000000.0,,0.0,2214000000.0,,,,,,,2708000000.0,54000000.0,,,-245000000.0,,1555000000.0,,,-662000000.0,-486000000.0,2236000000.0,-93000000.0,11630000000.0,,3521000000.0,,32065000000.0,-188000000.0,,,13977000000.0,,3507000000.0,,,14022000000.0,,,8619000000.0,-327000000.0,,,,-11521000000.0,,5577000000.0,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,1717000000.0,1733000000.0,,2911000000.0,,936000000.0,,-1453000000.0,,1577000000.0,,-403000000.0,0.0,,,,,,,,,,,,,146000000.0,12033000000.0,,5294000000.0,,6351000000.0,,,2716000000.0,575000000.0,7434000000.0,206000000.0,,347000000.0,,,1.102054,1040000000.0,4339000000.0,,,,5181000000.0,,,,,,,398000000.0,,,,,71000000.0,,,,,,,,3254000000.0,,3460000000.0,,,2214000000.0,,,,26204000000.0,,-6000000.0,,,,,511000000.0,,86000000.0,2508000000.0,-18000000.0,,,,,38620000000.0,,,1716000000.0,2545000000.0,,-4262000000.0,,23848000000.0,,5899000000.0,,,19000000.0,-1000000.0,,,1.09,22789000000.0,,,,,,,,2232000000.0,,8141000000.0,11080000000.0,,0.0,618000000.0,55000000.0,643000000.0,,84000000.0,3254000000.0,,,,,,,2792000000.0,51000000.0,,,256000000.0,264000000.0,1558000000.0,,,-701000000.0,-449000000.0,2308000000.0,-150000000.0,12416000000.0,,3667000000.0,,33077000000.0,129000000.0,,,15294000000.0,,3649000000.0,,,13494000000.0,,,9295000000.0,-806000000.0,,,,-11815000000.0,,5713000000.0,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,1434000000.0,1437000000.0,-2401000000.0,2393000000.0,,965000000.0,-29000000.0,-510000000.0,-195000000.0,,16804000000.0,-990000000.0,0.0,,3.799361,7400000000.0,1635000000.0,,,,,39848000000.0,659000000.0,,33805000000.0,75000000.0,12671000000.0,227000000.0,4026000000.0,8756000000.0,6534000000.0,,2618000000.0,2618000000.0,583000000.0,7400000000.0,192000000.0,,659000000.0,4026000000.0,,,689000000.0,4484000000.0,,71000000.0,,6293000000.0,84000000.0,,6534000000.0,2623000000.0,192000000.0,4135000000.0,552000000.0,8044000000.0,-133000000.0,8127000000.0,,71000000.0,13650000000.0,43232000000.0,365000000.0,12671000000.0,-3794000000.0,,6796000000.0,3943000000.0,-1270000000.0,4135000000.0,,10111000000.0,3254000000.0,3943000000.0,-2497000000.0,3.77,27277000000.0,,0.0,,99000000.0,24912000000.0,3943000000.0,464000000.0,,112000000.0,1403000000.0,26000000.0,5591000000.0,,165000000.0,,39848000000.0,8079000000.0,,1432000000.0,2623000000.0,4484000000.0,-3794000000.0,15089000000.0,24912000000.0,15026000000.0,7004000000.0,,-12241000000.0,25000000.0,-3000000.0,284000000.0,-7000000.0,,22406000000.0,,,-2128000000.0,,965000000.0,12571000000.0,,2034000000.0,,8127000000.0,13297000000.0,,0.0,198000000.0,225000000.0,165000000.0,,0.0,3943000000.0,16000000.0,1879000000.0,,5940000000.0,,0.0,2684000000.0,68000000.0,1577000000.0,,145000000.0,,,,397000000.0,-700000000.0,-1156000000.0,2020000000.0,-215000000.0,12571000000.0,23133000000.0,4970000000.0,,33805000000.0,-12000000.0,27277000000.0,,16804000000.0,-17000000.0,4949000000.0,0.0,,13650000000.0,22406000000.0,2100000000.0,8756000000.0,-53000000.0,17000000.0,1557000000.0,,-12241000000.0,5979000000.0,5591000000.0,-485000000.0,2064000000.0,,-2732000000.0,20099000000.0,,5946000000.0,464000000.0,4668000000.0,,,,,,,,,,,,,,
2010-03-31,,1430000000.0,1434000000.0,,241000000.0,,1142000000.0,,3921000000.0,,1606000000.0,,-274000000.0,0.0,,,,,,,,,,,,,709000000.0,18850000000.0,,6366000000.0,,13156000000.0,,,3283000000.0,-33000000.0,19884000000.0,198000000.0,,4143000000.0,,,0.903919,6000000.0,1381000000.0,,,,4463000000.0,,,,,,,376000000.0,,,,,72000000.0,,,,,,,,3949000000.0,,4147000000.0,,,3943000000.0,,,,48879000000.0,,-10000000.0,,,,,1974000000.0,,154000000.0,-33000000.0,-135000000.0,,,,-155000000.0,64144000000.0,,,1429000000.0,14350000000.0,,-3569000000.0,,31277000000.0,,4905000000.0,,,8000000.0,-736000000.0,,,0.89,42288000000.0,,,,,,,,840000000.0,,9553000000.0,9368000000.0,,0.0,-374000000.0,-127000000.0,127000000.0,,-3000000.0,3949000000.0,,,,,,,1931000000.0,47000000.0,,,309000000.0,,1582000000.0,,,-712000000.0,-4011000000.0,1401000000.0,-3748000000.0,15265000000.0,,4065000000.0,,34496000000.0,114000000.0,,,21581000000.0,,4049000000.0,,,30634000000.0,,,11654000000.0,-10000000.0,,,,-12427000000.0,,6607000000.0,,,,,,,,,,,,,,,,,,,,,,,
