,trailingCashDividendsPaid,annualNetIncome,trailingPretaxIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualBasicEPS,trailingInvestingCashFlow,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualGoodwill,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyGoodwill,quarterlyBasicEPS,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingTotalRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualDilutedEPS,annualAccountsPayable,annualNetPPE,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyTaxProvision,annualCapitalStock,annualCurrentDeferredRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,trailingChangeInInventory,annualTotalNonCurrentAssets,annualResearchAndDevelopment,quarterlyEbitda,trailingDepreciationAndAmortization,quarterlyStockBasedCompensation,annualGrossProfit,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,trailingOtherNonCashItems,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualOperatingExpense,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyDilutedEPS,trailingOperatingExpense,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualBasicAverageShares,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyGrossPPE,annualCurrentAccruedExpenses,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1396224000,,,,,,8145287000.0,78208000.0,168139000.0,,,,1293622000.0,88638000.0,,,311629000.0,6206556000.0,396268000.0,,,,268374000.0,189476000.0,,,2023615000.0,,,3565000.0,,,0.33,131337000.0,,45213000.0,,,,,,131337000.0,,-66184000.0,,43942000.0,1165186000.0,378103000.0,487501000.0,,-109416000.0,,,,,,60905000.0,,,60999000.0,,,,16936000.0,,198208000.0,227276000.0,,357322000.0,66333000.0,-39504000.0,,2616303000.0,346895000.0,,,-21269000.0,,,,,,-104943000.0,,,,,-92132000.0,,,0.0,,,,,,,,,,163040000.0,363846000.0,0.0,,,107600000.0,73276000.0,,187909000.0,,,,,395615000.0,,,,5528341000.0,1527000.0,,,,-10744000.0,,,,,5168023000.0,-9694000.0,-45376000.0,,,,,,,,,41458000.0,,4878000.0,,,,,,56031000.0,,-45376000.0,,-66125000.0,,,,,3405890000.0,109398000.0,5392000.0,1272000.0,,,419229000.0,6988000.0,0.33,,-41811000.0,-111931000.0,0.0,1938731000.0,,,,592688000.0,,,,,46695000.0,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,,8649086000.0,63269000.0,250052000.0,,,,1490570000.0,40359000.0,,,366140000.0,6387935000.0,396056000.0,,,,267015000.0,183063000.0,,,2263753000.0,,,126845000.0,,,0.32,127208000.0,,36436000.0,,,,,,127208000.0,,65175000.0,,42751000.0,1128042000.0,690248000.0,828506000.0,,,,,,,,46175000.0,,,394508000.0,,,,17148000.0,,192630000.0,-141465000.0,,605551000.0,71111000.0,-39540000.0,,3077549000.0,453639000.0,,,-10045000.0,,,,,,-136693000.0,,,,,23996000.0,,,0.0,,,,,,,,,,-4115000.0,287482000.0,0.0,,,135831000.0,24099000.0,,357322000.0,,,,,395764000.0,,,,5571274000.0,-2093000.0,,,,-30305000.0,,,,,5236851000.0,23867000.0,-5691000.0,,,,,,,,,209413000.0,,3960000.0,,,,,,-78363000.0,,-5691000.0,,416989000.0,,,,,3493519000.0,138258000.0,522000.0,421000.0,,,501971000.0,-25472000.0,0.32,,121154000.0,-111221000.0,0.0,2261151000.0,,,,813796000.0,,,,,89656000.0,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,,8330545000.0,135328000.0,-129012000.0,,,,1490942000.0,66744000.0,,,444254000.0,6384992000.0,395866000.0,,,,336398000.0,4940000.0,,,2398800000.0,,,-146419000.0,,,-0.37,-146000000.0,,40275000.0,,,,,,-146000000.0,,-260445000.0,,41007000.0,1091555000.0,478777000.0,507625000.0,,,,,,,,52918000.0,,,0.0,,,,18968000.0,,196955000.0,-17046000.0,,478777000.0,78550000.0,-39578000.0,,2917789000.0,441899000.0,,,794000.0,,,,,,135757000.0,,,,,52016000.0,,,0.0,,,,,,,,,,-59678000.0,346917000.0,0.0,,,142882000.0,48202000.0,,605551000.0,,,,,395787000.0,,,,5412086000.0,606000.0,,,,-309994000.0,,,,,5353610000.0,83396000.0,-47758000.0,,,,,,,,,-96659000.0,,3472000.0,,,,,,39044000.0,,-47758000.0,,-374793000.0,,,,,3307940000.0,28848000.0,295000.0,1619000.0,,,587136000.0,262827000.0,-0.37,,-194177000.0,-127070000.0,0.0,1945553000.0,,,,518989000.0,,,,,89964000.0,,,,,,,,,,,,,,,,,,,,
1419984000,,185234000.0,,-119098000.0,-158200000.0,8472667000.0,172034000.0,86369000.0,,428850000.0,1491198000.0,1491198000.0,87883000.0,0.47,,637726000.0,6404961000.0,,102526000.0,,11569000.0,428850000.0,3230000.0,,5443644000.0,2513049000.0,139861000.0,409787000.0,72180000.0,-20742000.0,102526000.0,,72690000.0,3333099000.0,54461000.0,8472667000.0,338983000.0,-83892000.0,,566583000.0,72690000.0,,-162981000.0,,23882000.0,1032684000.0,566583000.0,566583000.0,,,0.47,183120000.0,5291021000.0,480182000.0,,67995000.0,,2513049000.0,0.0,515814000.0,6228000.0,,19464000.0,,98576000.0,-89507000.0,98576000.0,566583000.0,122988000.0,-39578000.0,,3028863000.0,423280000.0,,3230000.0,0.0,172034000.0,292401000.0,,423280000.0,51084000.0,105931000.0,11569000.0,566583000.0,566583000.0,,28810000.0,72516000.0,-18063000.0,0.0,2067706000.0,187909000.0,,,,8575744000.0,-175268000.0,185234000.0,,-117310000.0,183120000.0,0.0,176385000.0,396055000.0,251470000.0,51084000.0,-351046000.0,478777000.0,-424434000.0,87883000.0,,,,,-480108000.0,375548000.0,5443644000.0,11569000.0,,-175268000.0,0.0,-3000.0,1032684000.0,-3284723000.0,,,5291021000.0,42291000.0,-76442000.0,0.0,,2397532000.0,1759751000.0,0.0,,6404961000.0,5044000.0,138190000.0,,3498000.0,637781000.0,74000.0,,15808000.0,794000.0,-113468000.0,,-76442000.0,-3284723000.0,-59963000.0,0.0,227994000.0,56170000.0,-96756000.0,3333099000.0,,19000.0,1732000.0,,,889196000.0,235839000.0,,,-4262000.0,-129908000.0,0.0,2067706000.0,,,23882000.0,515814000.0,395740000.0,12690000.0,3028863000.0,,183475000.0,8575744000.0,,,,,,,,,,,,,,,,,,,
1427760000,,,,,,8753731000.0,208657000.0,-13727000.0,,,,1491450000.0,184560000.0,,,436605000.0,6646258000.0,395793000.0,,,,345116000.0,3247000.0,,,2620725000.0,,,-9840000.0,,,-0.02,-8903000.0,,42231000.0,,,,,,-8903000.0,,-105524000.0,,21788000.0,1183832000.0,557886000.0,557886000.0,,0.0,,,,,,55835000.0,,,,,,,18560000.0,,211965000.0,-93530000.0,,557886000.0,60234000.0,-39576000.0,,3292838000.0,465787000.0,,,-14177000.0,,,,,,35954000.0,,,,,-85847000.0,,,0.0,,,,3990000.0,,,,,,107082000.0,414922000.0,0.0,,,129162000.0,117207000.0,,566583000.0,,,,,395793000.0,,,,5461709000.0,3990000.0,,,,0.0,,,,,5423275000.0,-11211000.0,-45387000.0,,,,,,,,,23567000.0,,4974000.0,,,,,,110577000.0,,-45387000.0,,-53753000.0,,,,,3284620000.0,,0.0,1827000.0,,,565767000.0,133556000.0,-0.02,,-55227000.0,-97602000.0,,2107473000.0,,,,672113000.0,,,,,73327000.0,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,,8522803000.0,155924000.0,-224760000.0,,,,1491703000.0,164208000.0,,,411546000.0,6594872000.0,395798000.0,,,,153751000.0,1862000.0,,,2508664000.0,,,88036000.0,,,0.22,88037000.0,,49441000.0,,,,,,88037000.0,,16476000.0,,22770000.0,1410225000.0,330862000.0,330862000.0,,-2052000.0,,,,,,62402000.0,,,,,,,18717000.0,,207538000.0,-99530000.0,,330862000.0,65044000.0,-39579000.0,,3024810000.0,465106000.0,,,-20518000.0,,,,,,-162620000.0,,,,,-199201000.0,,,0.0,,,,0.0,,,,,,190690000.0,269621000.0,0.0,,,152975000.0,101664000.0,,557887000.0,,,,,395793000.0,,,,5498791000.0,0.0,,,,-5000.0,,,,,5360421000.0,16820000.0,-4524000.0,,,,,,,,,167273000.0,,4168000.0,,,,,,-171228000.0,,-4524000.0,,-60102000.0,,,,,3333078000.0,,0.0,1467000.0,,,564521000.0,-65128000.0,0.22,,83512000.0,-97492000.0,,1927931000.0,,,,516146000.0,,,,,90573000.0,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,,8660292000.0,149704000.0,-270352000.0,,,,1491968000.0,258153000.0,,,515959000.0,6690708000.0,395793000.0,,,,348226000.0,2608000.0,,,2531504000.0,,,-4358000.0,,,-0.01,-3911000.0,,40120000.0,,,,,,-3911000.0,,-96021000.0,,31894000.0,1526430000.0,62540000.0,62540000.0,,,,,,,,51372000.0,,,,,,,18889000.0,,214601000.0,-95335000.0,,62540000.0,75137000.0,-39579000.0,,3153162000.0,459333000.0,,,-14173000.0,,,,,,-218238000.0,,,,,-27521000.0,,,0.0,,,,1574000.0,,,,,,-187702000.0,268558000.0,0.0,,,133091000.0,151015000.0,,330862000.0,,,,,395793000.0,,,,5508455000.0,1574000.0,,,,-5000.0,,,,,5393287000.0,-9658000.0,-35116000.0,,,,,,,,,54552000.0,,3803000.0,,,,,,-246914000.0,,-35116000.0,,-53757000.0,,,,,3289588000.0,,0.0,1571000.0,,,649050000.0,-121260000.0,-0.01,,-39474000.0,-96978000.0,,1969584000.0,,,,621658000.0,,,,,81719000.0,,,,,,,,,,,,,,,,,,,,
1451520000,,65286000.0,,-79268000.0,-158313000.0,8794637000.0,132142000.0,390211000.0,17557000.0,236859000.0,1492237000.0,1492237000.0,241113000.0,0.16,,693223000.0,6610672000.0,,122314000.0,,17557000.0,236859000.0,2472000.0,,5547020000.0,2577721000.0,59133000.0,463389000.0,-10476000.0,-340807000.0,122314000.0,,-9937000.0,3241902000.0,55018000.0,8794637000.0,312518000.0,-227830000.0,,458604000.0,-9937000.0,,-259391000.0,,35179000.0,1465810000.0,458604000.0,458604000.0,,,0.16,199084000.0,5228160000.0,450010000.0,,64046000.0,,2577721000.0,,671637000.0,0.0,,18921000.0,,94816000.0,-52412000.0,94816000.0,458604000.0,112103000.0,-39579000.0,,3249358000.0,449236000.0,,2472000.0,-20637000.0,132142000.0,308336000.0,,449236000.0,233357000.0,436351000.0,17557000.0,458604000.0,458604000.0,,74020000.0,75086000.0,216266000.0,0.0,2183965000.0,566583000.0,,,,9171348000.0,-142630000.0,65286000.0,,106196000.0,199084000.0,0.0,186810000.0,395793000.0,281817000.0,233357000.0,-10000.0,62540000.0,-444459000.0,241113000.0,,,,,-358562000.0,-118627000.0,5547020000.0,-3512000.0,,-142630000.0,,-2000.0,1465810000.0,-3943188000.0,,,5228160000.0,63179000.0,-57603000.0,0.0,,2754378000.0,2057333000.0,0.0,,6610672000.0,6587000.0,62945000.0,,3909000.0,697045000.0,91448000.0,,16853000.0,-69507000.0,226437000.0,,-57603000.0,-3943188000.0,-60218000.0,,233656000.0,63362000.0,-81128000.0,3241902000.0,,,1722000.0,,,975040000.0,502841000.0,,,-68079000.0,-66490000.0,,2183965000.0,,,35179000.0,671637000.0,395793000.0,-238549000.0,3249358000.0,,217771000.0,9171348000.0,,,,,,,,,,,,,,,,,,,
1459382400,,,,,,8684912000.0,142111000.0,-252064000.0,,,,1492501000.0,132810000.0,,,290136000.0,6525279000.0,395793000.0,,,,125634000.0,0.0,,,2563207000.0,,,77565000.0,,,0.2,78025000.0,,52177000.0,,,,,,78025000.0,,62373000.0,,34857000.0,1765258000.0,199365000.0,199365000.0,,,,,,,,68491000.0,,,129509000.0,,,,18852000.0,,204520000.0,-51069000.0,,199365000.0,44310000.0,-39572000.0,,3177673000.0,485505000.0,,,-14175000.0,,,,,,-328262000.0,,,,,-300804000.0,,,0.0,,,,334000.0,,,,,,111076000.0,278572000.0,0.0,,,118115000.0,159503000.0,,458604000.0,,,,,395793000.0,,,,5509293000.0,334000.0,,,,,,,,,5123307000.0,45218000.0,8651000.0,,,,,,,,,149378000.0,,4677000.0,,,,,,-228989000.0,,8651000.0,,75762000.0,,,,,3280355000.0,,,963000.0,,,408251000.0,-276757000.0,0.2,,86216000.0,-51505000.0,,2159633000.0,,,,614466000.0,,,,,49624000.0,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,,8542051000.0,91449000.0,-68280000.0,,,,1492770000.0,84839000.0,,,423707000.0,6488645000.0,395793000.0,,,,122617000.0,0.0,,,2575002000.0,,,-135049000.0,,,-0.35,-137368000.0,,60596000.0,,,,,,-137368000.0,,-137738000.0,,28436000.0,1753956000.0,131527000.0,131527000.0,,,,,,,,73943000.0,,,234745000.0,,,,19657000.0,,202813000.0,-61606000.0,,131527000.0,117306000.0,-39579000.0,,3226893000.0,483182000.0,,,-21432000.0,,,,,,-112638000.0,,,,,6451000.0,,,0.0,,,,,,,,,,8146000.0,245056000.0,0.0,,,42690000.0,138482000.0,,199365000.0,,,,,395793000.0,,,,5314881000.0,-1609000.0,,,,0.0,,,,,5021444000.0,-70933000.0,-64546000.0,,,,,,,,,-62632000.0,,3555000.0,,,,,,-43734000.0,,-64546000.0,,44225000.0,,,,,3103408000.0,,,1798000.0,,,466397000.0,-50899000.0,-0.35,,-199595000.0,-61739000.0,,2053406000.0,,,,651891000.0,,,,,-31253000.0,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,,8508826000.0,101009000.0,67353000.0,,,,1493045000.0,62983000.0,,,523515000.0,6585058000.0,395793000.0,,,,115556000.0,0.0,,,2643225000.0,,,142690000.0,,,0.36,142145000.0,,38689000.0,,,,,,142145000.0,,55348000.0,,21649000.0,1571886000.0,199360000.0,199360000.0,,,,,,,,43360000.0,,,26234000.0,,,,18029000.0,,202838000.0,-55056000.0,,199360000.0,111811000.0,-39579000.0,,3060386000.0,487082000.0,,,-14198000.0,,,,,,330690000.0,,,,,144213000.0,,,0.0,,,,,,,,,,8479000.0,221119000.0,0.0,,,146139000.0,166135000.0,,131527000.0,,,,,395793000.0,,,,5447613000.0,-836000.0,,,,-208757000.0,,,,,5090094000.0,8523000.0,-10407000.0,,,,,,,,,262123000.0,,2514000.0,,,,,,132930000.0,,-10407000.0,,-262534000.0,,,,,3205973000.0,,,1347000.0,,,669654000.0,384943000.0,0.36,,132283000.0,-54253000.0,,1923768000.0,,,,417161000.0,,,,,102779000.0,,,,,,,,,,,,,,,,,,,,
1483142400,,-61611000.0,,-154234000.0,-158310000.0,8249198000.0,122988000.0,118795000.0,,236373000.0,1493327000.0,1493327000.0,60744000.0,-0.16,,730567000.0,6207365000.0,,118664000.0,,,236373000.0,0.0,,5258371000.0,2521415000.0,-13759000.0,243372000.0,-145084000.0,-217820000.0,118664000.0,,-144412000.0,3019872000.0,55191000.0,8249198000.0,371689000.0,-228756000.0,,320278000.0,-144412000.0,,-270060000.0,,15937000.0,1457023000.0,320278000.0,320278000.0,,,-0.16,213481000.0,4655586000.0,312380000.0,,34315000.0,,2521415000.0,,469255000.0,,,17776000.0,,84646000.0,-50089000.0,84646000.0,320278000.0,98262000.0,-39580000.0,,2990670000.0,512484000.0,,0.0,-20641000.0,122988000.0,291768000.0,,512484000.0,159640000.0,205682000.0,-3080000.0,320278000.0,320278000.0,,76307000.0,74313000.0,1529000.0,0.0,2041833000.0,458604000.0,,,,9176181000.0,-94355000.0,-61611000.0,,-126172000.0,213481000.0,0.0,206652000.0,395793000.0,156536000.0,159640000.0,0.0,199360000.0,-290079000.0,60744000.0,,,,,-216908000.0,-134196000.0,5258371000.0,-969000.0,,-94355000.0,,,1457023000.0,-4520595000.0,,,4655586000.0,3431000.0,-28052000.0,0.0,,2431404000.0,1967924000.0,0.0,,6207365000.0,4952000.0,-57098000.0,,3355000.0,463480000.0,95472000.0,,14101000.0,-70446000.0,60367000.0,,-28052000.0,-4520595000.0,-86209000.0,,220108000.0,-59879000.0,-79426000.0,3019872000.0,,,844000.0,,,887103000.0,255093000.0,,,-173136000.0,-49411000.0,,2041833000.0,,,15937000.0,469255000.0,395793000.0,-73833000.0,2990670000.0,,122221000.0,9176181000.0,,,,,,,,,,,,,,,,,,,
1490918400,,,,,,8116564000.0,115291000.0,-76670000.0,,,,1493605000.0,66633000.0,,,337180000.0,6191312000.0,395793000.0,,,,112664000.0,,,,2534393000.0,,,-18106000.0,,,-0.05,-18040000.0,,40711000.0,,,,,,-18040000.0,,15724000.0,,18980000.0,1543452000.0,246180000.0,246180000.0,,,,,,,,58630000.0,,,2107000.0,,,,18188000.0,,200600000.0,-15244000.0,,244073000.0,42230000.0,-39559000.0,,2893163000.0,503209000.0,,,-14175000.0,,,,,,-30603000.0,,,,,-46074000.0,,,0.0,,,,7574000.0,,,,,,126659000.0,215955000.0,0.0,,,55366000.0,182002000.0,,320278000.0,,,,,395793000.0,,,,5223312000.0,0.0,,,,,,,,,4648810000.0,34483000.0,4080000.0,,,,,,,,,46392000.0,,5538000.0,,,,,,-26089000.0,,4080000.0,,-53729000.0,,,,,2962273000.0,,5000.0,1999000.0,,,392546000.0,-7697000.0,-0.05,,-14026000.0,-22906000.0,,1925252000.0,,,,358770000.0,,,,,-3264000.0,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,,7932177000.0,115487000.0,38872000.0,,,,1493886000.0,45731000.0,,,376870000.0,6015469000.0,395793000.0,,,,109063000.0,,,,2457417000.0,,,-1626000.0,,,-0.003952,-1564000.0,,43719000.0,,,,,,-1564000.0,,2611000.0,,17518000.0,1490712000.0,282693000.0,282693000.0,,,,,,,,40725000.0,,,,,,,18208000.0,,195136000.0,-28890000.0,,282693000.0,78671000.0,-39579000.0,,2785254000.0,497166000.0,,,-20520000.0,,,,,,99556000.0,,,,,31999000.0,,,0.0,,,,,,,,,-1000.0,842000.0,197411000.0,0.0,,,92870000.0,143973000.0,,246180000.0,,,,,395793000.0,,,,5146896000.0,895000.0,,,,-2107000.0,,,,,4510554000.0,16323000.0,29296000.0,,,,,,,,,124549000.0,,2751000.0,,,,,,22037000.0,,29296000.0,,-62207000.0,,,,,2921130000.0,,-1000.0,2368000.0,,,469740000.0,129969000.0,-0.003952,,27670000.0,-30413000.0,,1916708000.0,,,,327837000.0,,,,,52145000.0,,,,,,,,,,,,,,,,,,,,
1506729600,,,,,,7710545000.0,138450000.0,69802000.0,,,,1494175000.0,44495000.0,,,434567000.0,5843778000.0,395793000.0,,,,184600000.0,,,,2416601000.0,,,-123757000.0,,,-0.31,-123712000.0,,40132000.0,,,,,,-123712000.0,,-111727000.0,,15892000.0,1278975000.0,351844000.0,351844000.0,,,,,,,,39817000.0,,,,,,,18365000.0,,78711000.0,-30155000.0,,351844000.0,96626000.0,-39580000.0,,2762431000.0,540726000.0,,,-14254000.0,,,,,,118445000.0,,,,,150297000.0,,,0.0,,,,,,,,,,-75753000.0,209150000.0,0.0,,,51027000.0,105577000.0,,282693000.0,,,,,395793000.0,,,,4948132000.0,4937000.0,,,,0.0,,,,,4413192000.0,49629000.0,-2636000.0,,,,,,,,,-11402000.0,,2924000.0,,,,,,81825000.0,,-2636000.0,,-53834000.0,,,,,2757838000.0,,0.0,943000.0,,,485594000.0,153791000.0,-0.31,,-126393000.0,-35346000.0,,1866767000.0,,,,345830000.0,,,,,11210000.0,,,,,,,,,,,,,,,,,,,,
1514678400,,-204942000.0,,-207237000.0,-158297000.0,7778727000.0,126103000.0,241094000.0,,392759000.0,1494471000.0,1494471000.0,54370000.0,-0.52,,571961000.0,5643148000.0,,0.0,20133000.0,,392759000.0,,,4859288000.0,2508074000.0,145750000.0,237543000.0,-61229000.0,-93054000.0,0.0,,-61626000.0,2650417000.0,38533000.0,7778727000.0,330345000.0,-227791000.0,,591620000.0,-61626000.0,,-246045000.0,,12467000.0,1099638000.0,591620000.0,591620000.0,,,-0.52,177040000.0,4191892000.0,596050000.0,,59559000.0,,2508074000.0,,410994000.0,4000.0,,18450000.0,,70012000.0,-18765000.0,70012000.0,591620000.0,112818000.0,-39579000.0,,2919068000.0,520073000.0,,,-20549000.0,126103000.0,196319000.0,,520073000.0,121407000.0,294624000.0,19023000.0,591620000.0,591620000.0,,163758000.0,73211000.0,-174613000.0,0.0,2135579000.0,320278000.0,,,,9140575000.0,-2519000.0,-204942000.0,,-226361000.0,177040000.0,0.0,163095000.0,395793000.0,237011000.0,121407000.0,,351844000.0,-339437000.0,54370000.0,,,,,-114028000.0,275205000.0,4859288000.0,5617000.0,,-2519000.0,,,1099638000.0,-4948683000.0,,,4191892000.0,45315000.0,-33259000.0,0.0,,2156852000.0,1720578000.0,0.0,,5643148000.0,5660000.0,36780000.0,,2747000.0,436274000.0,482022000.0,,13960000.0,,-1659000.0,,-33259000.0,-4948683000.0,-60128000.0,,198731000.0,-204718000.0,76114000.0,2650417000.0,,0.0,350000.0,,,808972000.0,319987000.0,,,-94488000.0,-25363000.0,,2135579000.0,,,12467000.0,410994000.0,395793000.0,299980000.0,2919068000.0,20133000.0,177452000.0,9140575000.0,,,,,,,,,,,,,,,,,,,
1522454400,,,,,,7739033000.0,150875000.0,216451000.0,,,,1494762000.0,65323000.0,,,371106000.0,5736194000.0,395793000.0,,,,169889000.0,213518000.0,,,2518182000.0,,,54790000.0,,,0.14,54807000.0,,34946000.0,,,,,,54807000.0,,48369000.0,,807000.0,995793000.0,812521000.0,812521000.0,,,,,,,,45523000.0,,,,,,,18389000.0,,,-4962000.0,,812521000.0,61326000.0,-39561000.0,,2818914000.0,,,,,,,,,,259746000.0,,,,,47123000.0,,,,,,,,,,,,,192654000.0,174840000.0,0.0,,,68287000.0,,,591620000.0,,,,,395793000.0,,,,4919751000.0,10148000.0,,,,,,,,,3949433000.0,-30319000.0,-7333000.0,,,,,,,,,127172000.0,,6312000.0,,,,,,169249000.0,,-7333000.0,,-53736000.0,,,,,2705243000.0,,0.0,1190000.0,,,439393000.0,275149000.0,0.14,,47457000.0,-15403000.0,,2002839000.0,,,,300732000.0,,,,,22764000.0,,,,,,,,,,,,,,,,,,,,
1530316800,,,,,,7730605000.0,160947000.0,-307869000.0,,,,1495057000.0,75987000.0,,,307228000.0,5731398000.0,395793000.0,,,,178951000.0,211591000.0,,,2568301000.0,,,-76502000.0,,,-0.19,-76481000.0,,31417000.0,,,,,,-76481000.0,,-14458000.0,,2235000.0,956766000.0,504133000.0,837296000.0,,-333163000.0,,,,,,77286000.0,,,,,,,18278000.0,,,-344333000.0,,504133000.0,69853000.0,0.0,,2893099000.0,,,,,,,,,,42397000.0,,,,,979000.0,,,,,,,-333163000.0,,,,,,-23555000.0,187671000.0,0.0,,,26062000.0,,,812521000.0,,,,,395793000.0,,,,4837156000.0,3276000.0,,,,0.0,,,,,3881798000.0,45731000.0,-11632000.0,,,,,,,,,-3000.0,,3078000.0,,,,,,523000.0,,-11632000.0,,-20520000.0,,,,,2628762000.0,333163000.0,0.0,2228000.0,,,333290000.0,56984000.0,-0.19,,-88134000.0,-14587000.0,,1999207000.0,,,,324798000.0,,,,,-51224000.0,,,,,,,,,,,,,,,,,,,,
