date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:00.915062400,193200000.0,,156000000.0,23000000.0,1937600000.0,,394800000.0,748600000.0,-6500000.0,,,16400000.0,450500000.0,87500000.0,,450500000.0,0.0,845300000.0,-45600000.0,64100000.0,41900000.0,469100000.0,,,,,524100000.0,,106800000.0,,32000000.0,700000.0,170900000.0,52900000.0,845300000.0,,,20000000.0,1261900000.0,1554700000.0,13100000.0,32100000.0,,106800000.0,-27300000.0,806100000.0,32900000.0,23300000.0,391100000.0,162100000.0,32900000.0,-12400000.0,,,1554700000.0,748600000.0,288000000.0,709400000.0,41900000.0,339200000.0,,102500000.0,,68400000.0,0.0,,,,,394800000.0,469100000.0,709400000.0,16000000.0,,400000.0,288000000.0,-74500000.0,,4200000.0,184900000.0,278600000.0,0.0,,,1600000.0,,2.67,126900000.0,,1800000.0,308300000.0,806100000.0,135300000.0,,32000000.0,32000000.0,32000000.0,474500000.0,675700000.0,38444000.0,,0.0,,261600000.0,-21500000.0,53600000.0,,19300000.0,308300000.0,52200000.0,,593000000.0,-4500000.0,,-74500000.0,,,52900000.0,-20300000.0,7400000.0,23300000.0,-284700000.0,2.46,,162100000.0,,34300000.0,474500000.0,,600000.0,-122200000.0,,5700000.0,-108500000.0,,,,,482500000.0,593000000.0,,,43149000.0,,0.0,-1800000.0,94500000.0,-284700000.0,,,,22800000.0,,,400000.0,,,58000000.0,185900000.0,,,,6700000.0,,156000000.0,,,,185900000.0,,,6300000.0,,-2300000.0,74400000.0,278600000.0,,24000000.0,,,53600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,,,,392300000.0,776000000.0,-6800000.0,,100000.0,18600000.0,,103400000.0,,491700000.0,,,,,,464500000.0,,42700169.0,,,470500000.0,,,,,,,,884000000.0,,0.025,-31700000.0,,1587600000.0,,2200000.0,,,,811600000.0,2200000.0,,,179200000.0,2200000.0,,,,,,,,55600000.0,302100000.0,,,,,100000.0,,42700169.0,,,,,703600000.0,-8500000.0,,,312500000.0,-7400000.0,,,168400000.0,282300000.0,0.0,,,-38000000.0,,,122000000.0,,,,,,,,31100000.0,31100000.0,,,,,32000000.0,,,,,,1300000.0,295100000.0,3500000.0,,,,,-7500000.0,,,48700000.0,18500000.0,4900000.0,56500000.0,-293900000.0,,,,,,460000000.0,,0.0,,,,,,,,,,589000000.0,,,,,-3400000.0,-1000000.0,-24200000.0,,,,,-84000000.0,,,,,,46400000.0,218200000.0,,0.025,,900000.0,,125400000.0,,,,,,,,3400000.0,,65000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,,,,395500000.0,810900000.0,-6900000.0,,-200000.0,19000000.0,,108400000.0,,549200000.0,,,,,,486000000.0,,84477612.0,,,507200000.0,,,,,,,,944700000.0,,0.33,-39200000.0,,1669600000.0,,28300000.0,,,,858700000.0,28300000.0,,,178500000.0,28300000.0,,,,,,,,56900000.0,328200000.0,,,,,-100000.0,,85757576.0,,,,,724900000.0,-1500000.0,,,370700000.0,-73500000.0,,,179000000.0,292800000.0,0.0,,,100000.0,,,127400000.0,,,,,,,,41600000.0,41600000.0,,,,,0.0,,,,,,16300000.0,301100000.0,44600000.0,,,,,-73500000.0,,,47800000.0,46000000.0,7100000.0,60500000.0,-311400000.0,,,,,,497100000.0,,100000.0,,,,,,,,,,612500000.0,,,,,-600000.0,10600000.0,34300000.0,,,,,-14600000.0,,,,,,51600000.0,218500000.0,,0.335,,1800000.0,,129200000.0,,,,,,,,700000.0,,70600000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,,,778900000.0,1097000000.0,-6800000.0,,,22900000.0,,123600000.0,,1239500000.0,,,,,,509000000.0,,85142857.0,,,604900000.0,,,,,,,,2018400000.0,,0.345,-868500000.0,,2767700000.0,,29800000.0,,,,1670700000.0,29800000.0,,,194300000.0,29800000.0,,,,,,,,70500000.0,395800000.0,,,,,1800000.0,,86376812.0,,,,,749300000.0,-9100000.0,,,1045200000.0,-899100000.0,,,209100000.0,410000000.0,30300000.0,,,100000.0,,,146500000.0,,,,,,,,30300000.0,30300000.0,,,,,0.0,,,,244500000.0,,18700000.0,394900000.0,48500000.0,,,,,-900800000.0,,,241100000.0,857500000.0,14200000.0,82800000.0,-325300000.0,,,,,,1193000000.0,,0.0,,,,,,,,,,720200000.0,,,,,0.0,-11400000.0,32300000.0,,,,,-9500000.0,,,,,,62600000.0,330000000.0,,0.35,,-11000000.0,-4100000.0,207800000.0,,,,,,,,200000.0,,85500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,252300000.0,,262800000.0,27100000.0,2367700000.0,-15600000.0,760900000.0,1150500000.0,-7700000.0,,,28100000.0,1048900000.0,120000000.0,,1048900000.0,66200000.0,1809800000.0,-75200000.0,63200000.0,71200000.0,544200000.0,,,,,785100000.0,,103300000.0,,66200000.0,1800000.0,166500000.0,177800000.0,1809800000.0,,,71600000.0,1544100000.0,2803000000.0,-867800000.0,43000000.0,,103300000.0,-28200000.0,1652500000.0,43000000.0,61200000.0,455600000.0,184800000.0,43000000.0,-4000000.0,,100000.0,2803000000.0,1150500000.0,857300000.0,993200000.0,71200000.0,518200000.0,,103300000.0,,88600000.0,0.0,,,,,760900000.0,544200000.0,993200000.0,-19400000.0,,6800000.0,857300000.0,-32000000.0,,224400000.0,266900000.0,425900000.0,66200000.0,,,0.0,,2.36,175200000.0,,-38000000.0,403800000.0,1652500000.0,146000000.0,,66200000.0,66200000.0,66200000.0,1187500000.0,823600000.0,43803000.0,,30300000.0,,340900000.0,881700000.0,8100000.0,,27000000.0,403800000.0,70000000.0,,740500000.0,-38500000.0,,-32000000.0,,,177800000.0,-40300000.0,23300000.0,61200000.0,-336700000.0,2.33,,184800000.0,,32000000.0,1187500000.0,,247600000.0,-1013800000.0,,-8800000.0,-1012000000.0,,,,,571300000.0,740500000.0,,,44287000.0,,0.0,36000000.0,103600000.0,-336700000.0,,,,32900000.0,,,6800000.0,,,91700000.0,320300000.0,,,,-500000.0,-15600000.0,262800000.0,,,,320300000.0,,,247600000.0,220100000.0,34200000.0,119800000.0,425900000.0,,49500000.0,,,8100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,,,808897000.0,1256532000.0,-7754000.0,,,28479000.0,,143364000.0,,1044796000.0,,,,,,570380000.0,,96908000.0,,,712278000.0,,,,,,,,1853693000.0,,0.35,-164653000.0,,2872549000.0,,33899000.0,,,,1616017000.0,33899000.0,,,175887000.0,33899000.0,,,,,,,,73355000.0,465593000.0,,,,,88000.0,,97150000.0,,,,,1018856000.0,-43471000.0,,10119000.0,858790000.0,-11154000.0,,,246685000.0,464707000.0,43966000.0,,,-200000.0,,,171843000.0,,,,,,,,43966000.0,43966000.0,,,,,66228000.0,,,,8081000.0,,20338000.0,387570000.0,54237000.0,,,,,-11242000.0,,,312044000.0,137396000.0,20405000.0,57601000.0,-354755000.0,,,,,,1170846000.0,,0.0,,,,,,,,,,742325000.0,,,,,,-22262000.0,-153411000.0,,,,,-220998000.0,,,,,,74842000.0,280439000.0,,0.35,,5009000.0,-20963000.0,216414000.0,,,,,,,,4870000.0,,103321000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,,,775121000.0,1236271000.0,-7763000.0,,,26187000.0,,140321000.0,,1028786000.0,,,,,,599247000.0,,48517000.0,,,776613000.0,,,,,,,,1803907000.0,,0.75,132344000.0,,2847892000.0,,36630000.0,,,,1611621000.0,36630000.0,,,180517000.0,36630000.0,,,,,,,,78597000.0,523519000.0,,,,,0.0,,48742000.0,,,,,1043985000.0,-21063000.0,,9138000.0,839131000.0,-18244000.0,,,253094000.0,484498000.0,56126000.0,,,0.0,,,175377000.0,,,,,,,,56126000.0,56126000.0,,,,,43966000.0,,,,8089000.0,,21082000.0,385589000.0,57712000.0,,,,,-18244000.0,,,217310000.0,-119703000.0,20005000.0,67522000.0,-352964000.0,,,,,,1158510000.0,,0.0,,,,,,,,,,738553000.0,,,,,,12160000.0,150588000.0,,,,,87410000.0,8869000.0,,,,,77717000.0,276207000.0,,0.75,,361000.0,-25803000.0,281604000.0,,,,,,,,1102000.0,,103904000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,,,775285000.0,1215319000.0,-8250000.0,,,23496000.0,,135009000.0,,1018072000.0,,,,,,603668000.0,,48521000.0,,,715926000.0,,,,,,,,1793357000.0,,0.26,15994000.0,,2827626000.0,,12673000.0,,,,1612307000.0,12673000.0,,,181888000.0,12673000.0,,,,,,,,88946000.0,510033000.0,,,,,-88000.0,,48568000.0,,,,,1034269000.0,-1232000.0,,8166000.0,828018000.0,-15940000.0,,,205893000.0,475598000.0,56573000.0,,,0.0,,,166757000.0,,,,,,,,56573000.0,56573000.0,,,,,56126000.0,,,,8088000.0,,6402000.0,380280000.0,19075000.0,,,,,-15852000.0,,,220934000.0,-20706000.0,20061000.0,67666000.0,-353820000.0,,,,,,1164361000.0,,-307000.0,,,,,,,,,,734100000.0,,,,,,447000.0,31846000.0,,,,,-924000.0,8252000.0,,,,,39136000.0,285473000.0,,0.26,,-3398000.0,-39506000.0,268878000.0,,,,,,,,-24000.0,,62632000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,226819000.0,,250088000.0,31191000.0,2748013000.0,-34037000.0,648792000.0,1091802000.0,-8271000.0,,,20866000.0,984642000.0,29789000.0,,984642000.0,34944000.0,1633434000.0,-53236000.0,45263000.0,196282000.0,568084000.0,,,,,543196000.0,,81868000.0,,34944000.0,-32000.0,127131000.0,132140000.0,1633434000.0,,,133221000.0,1952487000.0,2644025000.0,116906000.0,-27314000.0,,55887000.0,-32038000.0,1552223000.0,-1333000.0,58137000.0,438488000.0,165675000.0,-27314000.0,-410000.0,,,2644025000.0,1091802000.0,781834000.0,1010591000.0,196282000.0,453343000.0,,55887000.0,,99028000.0,-32000.0,,,,,648792000.0,568084000.0,1010591000.0,20580000.0,,37133000.0,781834000.0,-22735000.0,,3874000.0,89853000.0,392495000.0,34944000.0,,,-24589000.0,,1.15,54729000.0,,-24789000.0,352984000.0,1552223000.0,184947000.0,,34944000.0,34944000.0,34944000.0,1141102000.0,795526000.0,48544000.0,,56573000.0,,325847000.0,-141065000.0,8119000.0,,-2560000.0,352984000.0,-3893000.0,,689634000.0,-45186000.0,,-22703000.0,,,132140000.0,-138052000.0,15916000.0,58137000.0,-336650000.0,1.15,,165675000.0,,63015000.0,1141102000.0,,307000.0,-68041000.0,,13118000.0,-68073000.0,,,,,568707000.0,689634000.0,,,48645000.0,,0.0,-18416000.0,155924000.0,-336650000.0,,,,81276000.0,4074000.0,,37133000.0,,,35124000.0,266564000.0,,,,11146000.0,-34037000.0,250088000.0,,,,266564000.0,,,0.0,-2074000.0,-28071000.0,55990000.0,392495000.0,,76387000.0,,,8119000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,,662955000.0,1125721000.0,-8331000.0,,,26738000.0,,103392000.0,,984594000.0,,,,,,580318000.0,,49006000.0,,,671383000.0,,,,,,,,1647549000.0,,0.42,-52956000.0,,2670984000.0,,20563000.0,,,,1545263000.0,20563000.0,,,165719000.0,20563000.0,,,,,,,,127928000.0,507396000.0,,,,,0.0,508344000.0,49127000.0,,,,,1023435000.0,6616000.0,,36702000.0,782173000.0,-19796000.0,,,163987000.0,383194000.0,33003000.0,,,-2500000.0,,,111131000.0,,,,,,,,33003000.0,33003000.0,,,,,34944000.0,,,,8170000.0,,12077000.0,346820000.0,32640000.0,,,,,-12859000.0,,,194680000.0,55160000.0,17716000.0,66373000.0,-336650000.0,,,,,,1132070000.0,,0.0,,,,,,,,,,683470000.0,,,,,,-1941000.0,-40097000.0,,,,,-79124000.0,7739000.0,,,,,52856000.0,243982000.0,,0.42,,-880000.0,-40573000.0,224293000.0,,,,,,,,251000.0,,79594000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,,,578308000.0,1053989000.0,-8334000.0,,,26657000.0,,103183000.0,,980231000.0,,,,,,600540000.0,,49032000.0,,,702076000.0,,,,,,,,1558539000.0,,0.58,106350000.0,,2600416000.0,,28556000.0,,,,1546427000.0,28556000.0,,,162413000.0,28556000.0,,,,,,,,109060000.0,531294000.0,41441000.0,,,,-16698000.0,475813000.0,49274000.0,,,,,1041877000.0,36137000.0,,36930000.0,780888000.0,-23970000.0,,,170782000.0,345097000.0,27689000.0,,,0.0,,,110433000.0,,,,,,,,27689000.0,27689000.0,,,,,33003000.0,,,,8178000.0,,15552000.0,341037000.0,44108000.0,,,,,-12272000.0,,,103291000.0,-98033000.0,16241000.0,91275000.0,-336650000.0,,,,,,1114115000.0,,0.0,,,,,,,,,,677687000.0,,,,,,-5314000.0,118622000.0,,,,,64758000.0,7250000.0,,,,,60349000.0,203290000.0,,0.58,,1144000.0,-43721000.0,230286000.0,,,,,,,,1397000.0,,87006000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,,,531247000.0,1045584000.0,-8834000.0,,,26233000.0,,100537000.0,,993534000.0,,,,,,616377000.0,,49082000.0,,-3866000.0,646559000.0,,,,,,,,1524781000.0,,0.5,56224000.0,,2591577000.0,,24671000.0,,,,1545993000.0,24671000.0,,,169693000.0,24671000.0,,,,,,,,106683000.0,487033000.0,40221000.0,,,,0.0,460732000.0,49410000.0,,,,,1066796000.0,5225000.0,,41956000.0,781885000.0,-16374000.0,,,159526000.0,343127000.0,32816000.0,,,0.0,,,108342000.0,,,,,,,,32816000.0,32816000.0,,,,,27689000.0,,,,8174000.0,,12104000.0,340187000.0,36775000.0,,,,,-12508000.0,,,66261000.0,-49435000.0,14409000.0,93814000.0,-336650000.0,,,,,,1111992000.0,,0.0,,,,,,,,,,676837000.0,,,,,,5127000.0,68732000.0,,,,,10806000.0,7805000.0,,,,,51184000.0,217044000.0,,0.5,,3579000.0,-33529000.0,207721000.0,,,,,,,,-156000.0,,77417000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,197866000.0,,179149000.0,31171000.0,2615944000.0,-38358000.0,428433000.0,835603000.0,-8828000.0,,,24721000.0,928763000.0,111850000.0,,928763000.0,39844000.0,1357196000.0,41587000.0,35772000.0,5325000.0,566626000.0,,,,-4874000.0,595926000.0,,57516000.0,,39844000.0,-186000.0,93288000.0,8729000.0,1357196000.0,,,69048000.0,1967945000.0,2372198000.0,178666000.0,-40921000.0,,32869000.0,-34327000.0,1536595000.0,-16274000.0,118889000.0,418962000.0,179658000.0,-40921000.0,-1458000.0,,,2372198000.0,835603000.0,714977000.0,1015002000.0,5325000.0,442222000.0,37590000.0,32869000.0,1088206000.0,104349000.0,-186000.0,398579000.0,,,37590000.0,428433000.0,566626000.0,1015002000.0,39862000.0,,34128000.0,714977000.0,49011000.0,,2913000.0,153704000.0,300923000.0,39844000.0,,398579000.0,-40590000.0,,0.67,120227000.0,,-43090000.0,329500000.0,1536595000.0,232334000.0,,39844000.0,39844000.0,39844000.0,,647999000.0,49047000.0,,32816000.0,,302215000.0,-222922000.0,8193000.0,,-3961000.0,329500000.0,-20235000.0,,709006000.0,87840000.0,,-16029000.0,,,8729000.0,-130614000.0,14082000.0,118889000.0,-379506000.0,0.67,,179658000.0,,34944000.0,,,0.0,-53668000.0,,-5315000.0,-11129000.0,,,,,450133000.0,709006000.0,,-25438000.0,49297000.0,,0.0,7028000.0,85077000.0,-379506000.0,,,,45147000.0,8377000.0,,34128000.0,,,33477000.0,202965000.0,,,,-9158000.0,-38358000.0,179149000.0,,,,202965000.0,,,0.0,1421000.0,4900000.0,58198000.0,300923000.0,,62448000.0,,,8193000.0,1088206000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,,,444146000.0,854644000.0,-8851000.0,,,15899000.0,,93292000.0,,904065000.0,,,,,,579213000.0,,98346000.0,,-2081000.0,613435000.0,,,,,,,,1348211000.0,,0.215,14786000.0,,2375698000.0,,21438000.0,,,,1521054000.0,21438000.0,,,180889000.0,21438000.0,,,,,,,,3613000.0,466052000.0,37825000.0,,1085463000.0,,-165000.0,447483000.0,99168000.0,,,,,1027487000.0,3255000.0,,34040000.0,689136000.0,-8088000.0,,,147383000.0,295391000.0,20946000.0,,,0.0,,,101656000.0,,,,,,,,20946000.0,20946000.0,,,,,39844000.0,,,,8201000.0,,10559000.0,318758000.0,31997000.0,,,,,-6980000.0,,,5972000.0,-35052000.0,13730000.0,116833000.0,-379506000.0,,,,,,,,0.0,,,,,,,,,,698264000.0,,,,,,-18898000.0,21766000.0,,,,,-19372000.0,8364000.0,,,,,45727000.0,202942000.0,,0.22,,2089000.0,-41617000.0,197407000.0,,,,,,,,1490000.0,,61626000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,,,462483000.0,876328000.0,-8862000.0,,,16205000.0,,92367000.0,,860209000.0,,,,,,613327000.0,,49228000.0,,-2088000.0,708116000.0,,,,,,,,1322692000.0,,0.86,72398000.0,,2400829000.0,,42976000.0,,,,1524501000.0,42976000.0,,,186512000.0,42976000.0,,,,,,,,2399000.0,532136000.0,39678000.0,,,,0.0,450701000.0,50039000.0,,,,,1078137000.0,-4875000.0,,35143000.0,638554000.0,-9974000.0,,,175980000.0,305663000.0,29289000.0,,,0.0,,,101388000.0,,,,,,,,29289000.0,29289000.0,,,,,20946000.0,,,,8206000.0,,21140000.0,314655000.0,64116000.0,,,,,-8295000.0,,,6089000.0,-61588000.0,10476000.0,110894000.0,-379506000.0,,,,,,1098952000.0,,0.0,,,,,,,,,,694161000.0,,,,,,8343000.0,80693000.0,,,,,18902000.0,9021000.0,,,,,74592000.0,210557000.0,,0.87,,1396000.0,-25457000.0,206159000.0,,,,,,,,617000.0,,90797000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,,,470147000.0,834951000.0,-9354000.0,,,14987000.0,,78243000.0,,784476000.0,,,,,,641376000.0,,49235000.0,,-5279000.0,629301000.0,,,,,,,,1254623000.0,,0.75,110050000.0,,2354898000.0,,37403000.0,,,,1519947000.0,37403000.0,,,189868000.0,37403000.0,,,,,,,,1771000.0,480332000.0,37632000.0,,,,0.0,415019000.0,49804000.0,,,,,1100275000.0,13397000.0,,35390000.0,559218000.0,-13481000.0,,,148969000.0,291308000.0,39591000.0,,,0.0,,,87147000.0,,,,,,,,39591000.0,39591000.0,,,,,29289000.0,,,,8207000.0,,16214000.0,306102000.0,53617000.0,,,,,-8399000.0,,,7284000.0,-96052000.0,8205000.0,115704000.0,-379506000.0,,,,,,1098141000.0,,0.0,,,,,,,,,,685608000.0,,,,,,10302000.0,118449000.0,,,,,64652000.0,8904000.0,,,,,61822000.0,236359000.0,,0.76,,778000.0,-31454000.0,188872000.0,,,,,,,,576000.0,,76809000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,235992000.0,,171709000.0,36909000.0,2580783000.0,-45283000.0,476200000.0,810808000.0,-9353000.0,,,17611000.0,932526000.0,89276000.0,,932526000.0,39648000.0,1408726000.0,61657000.0,62545000.0,1799000.0,660108000.0,,,,65000.0,640303000.0,,129902000.0,,39648000.0,-7000.0,192447000.0,61174000.0,1408726000.0,,,39816000.0,1965076000.0,2514450000.0,237050000.0,28085000.0,,129902000.0,-36420000.0,1703642000.0,28085000.0,133985000.0,342806000.0,226887000.0,28085000.0,,,2000.0,2514450000.0,810808000.0,673911000.0,1105724000.0,1799000.0,486556000.0,121820000.0,129902000.0,,64702000.0,158000.0,403793000.0,,,121820000.0,476200000.0,660108000.0,1105724000.0,17940000.0,,31728000.0,673911000.0,-203069000.0,,2730000.0,153747000.0,293202000.0,39648000.0,,403793000.0,0.0,,2.64,99896000.0,,0.0,351316000.0,1703642000.0,270794000.0,,39648000.0,39648000.0,39648000.0,1218341000.0,615707000.0,49235000.0,,39591000.0,,300694000.0,-38587000.0,8204000.0,,14632000.0,351316000.0,42717000.0,,783665000.0,29717000.0,,-10070000.0,,,61174000.0,154105000.0,11927000.0,133985000.0,-432349000.0,2.61,,226887000.0,,39844000.0,1218341000.0,,0.0,-33744000.0,,11007000.0,-234612000.0,,,,,379715000.0,783665000.0,,-9383000.0,49744000.0,,,57000.0,49886000.0,-432349000.0,,,,-2525000.0,10620000.0,,31728000.0,,,53851000.0,121497000.0,,,,6744000.0,-45283000.0,171709000.0,,,,121497000.0,,,0.0,47000.0,-196000.0,71462000.0,293202000.0,,44338000.0,,,8204000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,,,473261000.0,869675000.0,-9376000.0,,,16890000.0,,92982000.0,,978944000.0,,,,,,678581000.0,,98696000.0,,,637516000.0,,,,,,,,1452205000.0,,0.28,-12512000.0,,2578187000.0,,27849000.0,,,,1708512000.0,27849000.0,,,226433000.0,27849000.0,,,,,,,,1917000.0,482225000.0,38195000.0,,,,0.0,438642000.0,99234000.0,,,,,1125982000.0,-13436000.0,,32741000.0,719770000.0,-24548000.0,,,155291000.0,309969000.0,44604000.0,,,0.0,,,103103000.0,,,,,,,,44604000.0,44604000.0,,,,,39648000.0,,,,8229000.0,,14346000.0,344734000.0,42195000.0,,,,,-10111000.0,,,58038000.0,33894000.0,9993000.0,129860000.0,-432349000.0,,,,,,1233918000.0,,0.0,,,,,,,142000.0,,,777083000.0,,,,,,4956000.0,-2401000.0,,,,,-48286000.0,10121000.0,,,,,52188000.0,194668000.0,,0.28,,1056000.0,-49219000.0,182360000.0,,,,,,,,59000.0,,69078000.0,,,,,,,,,,,,,,,,,,,,,,
