date,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualPretaxIncome,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualNetIncome,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,annualDilutedAverageShares,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualStockholdersEquity,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyOtherIncomeExpense,annualTaxProvision,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualBasicAverageShares,trailingChangeInAccountPayable,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualChangeInInventory,annualOperatingExpense,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedEPS,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,annualCapitalStock,annualTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyTaxProvision,annualInterestExpense,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyPretaxIncome,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,annualGoodwill,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,annualInventory,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingChangeInInventory,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1999-06-30,,,-10000000.0,,453400000.0,0.41,472400000.0,396800000.0,,,,,202400000.0,,,,,,43800000.0,54800000.0,,,,,,,,,20700000.0,,,,1093900000.0,,697100000.0,,,,,,,,,,,674800000.0,,,82000000.0,100000.0,,206500000.0,-100000.0,,,67700000.0,20700000.0,20700000.0,,,,25300000.0,,,,,392300000.0,43800000.0,,,,,0.0,-49400000.0,,-6700000.0,154600000.0,,,,,,,,,,,,0.0,,,-2200000.0,,,,,,,50487805.0,419100000.0,,7500000.0,,7500000.0,,,46400000.0,,0.41,,265100000.0,,,,,,,36000000.0,,,7300000.0,,11200000.0,38200000.0,,,,600000.0,50487805.0,,,123000000.0,,,,,,,655600000.0,,,37200000.0,,236600000.0,,-291300000.0,,-47200000.0,,,,43400000.0,,,,,,10100000.0,,,,30800000.0,,-1800000.0,364300000.0,38200000.0,,,,16500000.0,,,,,,-1300000.0,,,,,,,,,,,,,,,,,,,,,
1999-09-30,-33400000.0,,4200000.0,,470300000.0,,469400000.0,404600000.0,,,1142700000.0,47300000.0,241700000.0,,100000.0,711100000.0,,470300000.0,45800000.0,55600000.0,,385400000.0,119000000.0,550800000.0,39400000.0,9500000.0,80100000.0,145100000.0,23500000.0,,4600000.0,51109000.0,1142700000.0,-26800000.0,738100000.0,-18500000.0,,,,,140100000.0,,,431600000.0,,711100000.0,,-24300000.0,135600000.0,0.0,,217200000.0,-100000.0,38900000.0,49000000.0,69500000.0,23500000.0,23500000.0,4600000.0,,404600000.0,28400000.0,,,50528000.0,,385400000.0,94800000.0,,278300000.0,3700000.0,69500000.0,4600000.0,-25200000.0,390300000.0,-6600000.0,110600000.0,,,,,102500000.0,80100000.0,241700000.0,469400000.0,194100000.0,55600000.0,,0.0,5400000.0,,4200000.0,,,4600000.0,1.59,92100000.0,,,431600000.0,3000000.0,4600000.0,1600000.0,4600000.0,,,39400000.0,,,47300000.0,278300000.0,738100000.0,-100000.0,,,681800000.0,,9500000.0,,175300000.0,6800000.0,,-11300000.0,40800000.0,,,80100000.0,600000.0,,,,140100000.0,28400000.0,,-11300000.0,224300000.0,,,681800000.0,21800000.0,,33300000.0,,246200000.0,,-291500000.0,-121200000.0,-29100000.0,-121000000.0,1.57,,92100000.0,-4800000.0,5400000.0,920200000.0,,,10400000.0,26000000.0,,,33900000.0,,-300000.0,390300000.0,40800000.0,,,0.0,,217200000.0,,9200000.0,,-291500000.0,-2900000.0,369400000.0,,,,,,,,,,,,,,,,,,,,
1999-12-31,,,-15600000.0,,482100000.0,0.37,463100000.0,405700000.0,,,,,237700000.0,,,,,,47900000.0,55200000.0,,,,,,,,,18500000.0,,,,1131700000.0,,726000000.0,,,,,,,,,,,700800000.0,,,82800000.0,3800000.0,,229200000.0,0.0,,,70500000.0,18500000.0,18500000.0,,,,27500000.0,,,,,380400000.0,47900000.0,,,,,100000.0,-10900000.0,,-6700000.0,152100000.0,,,,,,,,,,,,4600000.0,5400000.0,,-500000.0,,,,,,,50462000.0,430900000.0,,100000.0,,100000.0,,,37300000.0,,0.37,-49900000.0,271100000.0,,,,,,,87500000.0,,,7100000.0,,11500000.0,34900000.0,,,,,50091000.0,,,111500000.0,,,,,,,681700000.0,,,-5200000.0,,234900000.0,,-297300000.0,,-10400000.0,,,,38700000.0,,,,,,9300000.0,,,,27800000.0,,-12600000.0,384400000.0,34900000.0,,,,,,,,,,-4500000.0,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,,38285000.0,,495843000.0,0.41,420057000.0,402132000.0,,,,,317862000.0,,,,,,48135000.0,54952000.0,,,,,,,,,20349000.0,,,,1174437000.0,,772305000.0,,,,,,,,,,,737919000.0,,,81643000.0,-3800000.0,,222049000.0,0.0,,,72432000.0,20349000.0,20349000.0,,,,27654000.0,,,,,337451000.0,48135000.0,,,,,2319000.0,-58025000.0,,-6556000.0,153347000.0,,,,,,,,,,,,100000.0,5396000.0,,-272000.0,,,,,,,49777000.0,436518000.0,,2319000.0,,2319000.0,,,36508000.0,,0.41,-52703000.0,314094000.0,,,,,,,173602000.0,,,8067000.0,,32319000.0,33508000.0,,,,,49530000.0,,,108961000.0,,,,,,,693265000.0,,,27885000.0,,234990000.0,,-307486000.0,,,,,,35299000.0,,,,,,5092000.0,,,,25441000.0,,-9554000.0,385779000.0,33508000.0,,,,,,,,,,2174000.0,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,-13831000.0,,507119000.0,0.36,409034000.0,461817000.0,,,,,301665000.0,,,,,,38591000.0,47422000.0,,,,,,,,,17850000.0,,,,1141395000.0,,679578000.0,,,,,,,,,,,710699000.0,,,73864000.0,0.0,,216829000.0,-64000.0,,,63032000.0,17914000.0,17850000.0,,,,28980000.0,,,,,332632000.0,38591000.0,,,,,379000.0,-11882000.0,,-6577000.0,130285000.0,,,,,,,,,,,,2319000.0,5396000.0,,1170000.0,,,,,,,49587000.0,430696000.0,,379000.0,,379000.0,,,118074000.0,,0.36,-62861000.0,303970000.0,,,,,,,174398000.0,,,8536000.0,,-12978000.0,35273000.0,,,,2889000.0,49411000.0,,,92132000.0,,,,,,,540670000.0,,,23168000.0,,204149000.0,,-228094000.0,,,,,,35135000.0,,,,,,8823000.0,,,,26737000.0,,-10271000.0,312576000.0,35273000.0,,,,-7467000.0,,,,,,-1940000.0,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,,,519041000.0,0.38,400904000.0,469332000.0,,,,,322911000.0,,,,,,40248000.0,46504000.0,,,,,,,,,18385000.0,,,,1132816000.0,,663484000.0,,,,,,,,,,,723815000.0,,,73038000.0,,,220995000.0,929000.0,,,63449000.0,17456000.0,18385000.0,,,,26275000.0,,,,,328125000.0,40248000.0,,,,,,,,,133953000.0,,,,,,,,,,,,,5396000.0,,,,,,,,,48796000.0,409001000.0,,5911000.0,,5911000.0,,,117399000.0,,0.38,-74603000.0,295192000.0,,,,,,,181373000.0,,,8579000.0,,,32790000.0,,,,,48481000.0,,,99799000.0,,,,,,,534789000.0,,,,,206991000.0,,-229946000.0,,,,,,41739000.0,,,,,,6755000.0,,,,24211000.0,,,304843000.0,32790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,-46428000.0,,53724000.0,,518128000.0,,495059000.0,491398000.0,,,1164249000.0,-72864000.0,252132000.0,,3951000.0,747191000.0,,518128000.0,34772000.0,42211000.0,,417141000.0,78028000.0,479406000.0,131099000.0,107147000.0,59612000.0,131193000.0,3028000.0,,3217000.0,49166000.0,1164249000.0,-25997000.0,672851000.0,91645000.0,,,,,115615000.0,,,417058000.0,,747191000.0,,-47531000.0,111912000.0,0.0,,235363000.0,-17741000.0,21681000.0,45554000.0,63743000.0,1769000.0,3028000.0,3217000.0,,491398000.0,35707000.0,,,48898000.0,,417141000.0,80326000.0,,293600000.0,18776000.0,63743000.0,3217000.0,-16511000.0,315508000.0,-6372000.0,80948000.0,,,,,91645000.0,59612000.0,252132000.0,495059000.0,176747000.0,42211000.0,,5911000.0,5396000.0,,-7491000.0,,,3217000.0,1.27,29370000.0,,,417058000.0,3103000.0,3217000.0,114000.0,3217000.0,,,131099000.0,,,-72864000.0,293600000.0,672851000.0,-19000000.0,,,554261000.0,,107147000.0,,153010000.0,8984000.0,,1000000.0,31586000.0,,,56347000.0,9550000.0,,-52108000.0,,115615000.0,35707000.0,,-17363000.0,198564000.0,,,554261000.0,1397000.0,,12916000.0,,192860000.0,,-238753000.0,-90083000.0,,,1.26,,29370000.0,,5396000.0,809163000.0,,,1833000.0,34165000.0,,,3602000.0,,-2536000.0,315508000.0,31586000.0,,,0.0,,235363000.0,,4829000.0,,-238753000.0,-2694000.0,329757000.0,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,-4766000.0,,530477000.0,0.39,486105000.0,405692000.0,,,,,181456000.0,,,,,,38282000.0,41673000.0,,,,,,,,,18784000.0,,,,1070688000.0,,664996000.0,,,,,,,,,,,667561000.0,,,62900000.0,0.0,,231947000.0,7780000.0,,,72710000.0,11004000.0,18784000.0,,,,28735000.0,,,,,415697000.0,38282000.0,,,,,2596000.0,100862000.0,,-6435000.0,132793000.0,,,124737000.0,,,,,,,,,3217000.0,5396000.0,,-704000.0,,,,,,,48643000.0,403127000.0,,2596000.0,,2596000.0,,,0.0,,0.39,-81149000.0,284598000.0,,,,,,,27928000.0,,,8822000.0,,-103736000.0,24618000.0,,,,8432000.0,48220000.0,,,115177000.0,,,,,,,549640000.0,,,2406000.0,,195693000.0,,-241952000.0,,-7172000.0,,,,9241000.0,,,,,,4792000.0,,,,15796000.0,,-26074000.0,307688000.0,24618000.0,,,,-17085000.0,,,,,,-621000.0,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,5146000.0,,542420000.0,0.38,483892000.0,412297000.0,,,,,169069000.0,,,,,,38694000.0,40895000.0,,,,,,,,,18273000.0,,,,1066041000.0,,653744000.0,,,,,,,,,,,652961000.0,,,69955000.0,0.0,,227505000.0,0.0,,,73472000.0,18273000.0,18273000.0,,,,28213000.0,,,,,414784000.0,38694000.0,,,,,5958000.0,-9602000.0,,-6329000.0,133972000.0,,,130346000.0,,,,,,,,,2596000.0,5396000.0,,-187000.0,,,,,,,47970000.0,413080000.0,,5958000.0,,5958000.0,,,0.0,,0.38,-79227000.0,280785000.0,,,,,,,38087000.0,,,7630000.0,,-1100000.0,31261000.0,,,,1000.0,47665000.0,,,100641000.0,,,,,,,549416000.0,,,14561000.0,,203927000.0,,-249929000.0,,-9415000.0,,,,30341000.0,,,,,,5358000.0,,,,23631000.0,,-4818000.0,299487000.0,31261000.0,,,,-3712000.0,,,,,,3362000.0,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,8021000.0,,552688000.0,0.35,480037000.0,415478000.0,,,,,171774000.0,,,,,,34343000.0,42385000.0,,,,,,,,,16588000.0,,,,1077229000.0,,661751000.0,,,,,,,,,,,651811000.0,,,65582000.0,0.0,,227586000.0,0.0,,,75421000.0,15729000.0,16588000.0,,,,28641000.0,,,,,409011000.0,34343000.0,,,,,2155000.0,-6008000.0,,-6321000.0,138501000.0,,,134979000.0,,,,,,,,,5958000.0,5396000.0,,354000.0,,,,,,,47822000.0,425418000.0,,2155000.0,,2155000.0,,,0.0,,0.35,-72855000.0,284332000.0,,,,,,,39830000.0,,,7587000.0,,-14524000.0,31239000.0,,,,243000.0,47559000.0,,,96717000.0,,,,,,,566407000.0,,,16308000.0,,204083000.0,,-264409000.0,,-8287000.0,,,,35227000.0,,,,,,7923000.0,,,,23652000.0,,-3413000.0,301998000.0,31239000.0,,,,-280000.0,,,,,,-3803000.0,,,,,,,,,,,,,,,,,,,,,
2001-12-31,-39656000.0,,13176000.0,,566374000.0,,481816000.0,415222000.0,,,1104820000.0,-81092000.0,192188000.0,,-671000.0,674004000.0,,566374000.0,34811000.0,40608000.0,,423137000.0,89959000.0,549327000.0,0.0,68466000.0,73602000.0,121490000.0,19957000.0,,2317000.0,47926000.0,1104820000.0,-25356000.0,689598000.0,21577000.0,,,,,95897000.0,,,430816000.0,,674004000.0,,-37385000.0,69183000.0,0.0,,240955000.0,0.0,24996000.0,46290000.0,72124000.0,19957000.0,19957000.0,2317000.0,,415222000.0,18071000.0,134626000.0,,47671000.0,,423137000.0,34811000.0,,305174000.0,9115000.0,72124000.0,2317000.0,-60067000.0,312300000.0,-6271000.0,144061000.0,,,134626000.0,,59578000.0,73602000.0,192188000.0,481816000.0,167780000.0,40608000.0,,2155000.0,5396000.0,,-134000.0,,,2317000.0,1.54,27825000.0,,,430816000.0,-900000.0,2317000.0,3217000.0,2317000.0,,,0.0,,,-81092000.0,305174000.0,689598000.0,0.0,,,579861000.0,,68466000.0,,146130000.0,7492000.0,,33862000.0,34372000.0,,,64963000.0,439000.0,,,,95897000.0,18071000.0,,8007000.0,146130000.0,,,579861000.0,-85498000.0,,26303000.0,,213244000.0,,-267561000.0,25185000.0,-13127000.0,-38001000.0,1.54,,27825000.0,,5396000.0,816947000.0,,,6923000.0,31531000.0,,,26880000.0,,-3080000.0,312300000.0,34372000.0,,,0.0,,240955000.0,,-9496000.0,,-267561000.0,162000.0,267620000.0,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,18272000.0,,577032000.0,0.36,485637000.0,418364000.0,,,,,211834000.0,,,,,,38062000.0,40264000.0,,,,,,,,,16945000.0,,,,1142790000.0,,724426000.0,,,,,,,,,,,697471000.0,,,70597000.0,0.0,,237301000.0,0.0,,,72748000.0,16945000.0,16945000.0,,,,18150000.0,,,,,427223000.0,38062000.0,,,,,51000.0,-44955000.0,,-6286000.0,142526000.0,,,146824000.0,,,,,,,,,2317000.0,5396000.0,,26000.0,,,,,,,47670000.0,445319000.0,,51000.0,,51000.0,,,0.0,,0.36,-80695000.0,338101000.0,,,,,,,90799000.0,,,7616000.0,,19402000.0,32535000.0,,,,3447000.0,47344000.0,,,95255000.0,,,,,,,582897000.0,,,23371000.0,,213123000.0,,-269320000.0,,-5099000.0,,,,25780000.0,,,,,,7974000.0,,,,24919000.0,,,313577000.0,32535000.0,,,,,,,,,,-2266000.0,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,19289000.0,,591893000.0,0.44,495343000.0,436334000.0,,,,,205334000.0,,,,,,39615000.0,38872000.0,,,,,,,,,21185000.0,,,,1173792000.0,,737458000.0,,,,,,,,,,,700677000.0,,,78333000.0,0.0,,244137000.0,0.0,,,67688000.0,21185000.0,21185000.0,,,,17217000.0,,,,,439254000.0,39615000.0,,,,,36000.0,-8112000.0,,-6325000.0,161243000.0,,,155929000.0,,,,,,,,,51000.0,5396000.0,,-1351000.0,,,,,,,48152000.0,473115000.0,,36000.0,,36000.0,,,0.0,,0.44,-73777000.0,351263000.0,,,,,,,74054000.0,,,7563000.0,,-19679000.0,38718000.0,,,,6196000.0,47609000.0,,,99215000.0,,,,,,,599399000.0,,,27459000.0,,239576000.0,,-280892000.0,,-8170000.0,,,,32065000.0,,,,,,9970000.0,,,,31155000.0,,,318507000.0,38718000.0,,,,,,,,,,-15000.0,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,22248000.0,,605798000.0,0.42,549171000.0,439256000.0,,,,,166970000.0,,,,,,42674000.0,38863000.0,,,,,,,,,20186000.0,,,,1189729000.0,,750473000.0,,,,,,,,,,,716141000.0,,,79609000.0,0.0,,250317000.0,0.0,,,78640000.0,20186000.0,20186000.0,,,,18356000.0,,,,,491952000.0,42674000.0,,,,,106000.0,-13998000.0,,-6281000.0,158386000.0,,,153801000.0,,,,,,,,,36000.0,5396000.0,,273000.0,,,,,,,47660000.0,473588000.0,,106000.0,,106000.0,,,0.0,,0.43,-76705000.0,354145000.0,,,,,,,20297000.0,,,7249000.0,,-17638000.0,36935000.0,,,,1452000.0,47335000.0,,,105973000.0,,,,,,,608557000.0,,,31890000.0,,237995000.0,,-290869000.0,,-9642000.0,,,,40700000.0,,,,,,9500000.0,,,,29686000.0,,,317688000.0,36935000.0,,,,,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,
2002-12-31,-23380000.0,,-13025000.0,,621525000.0,,581283000.0,475578000.0,,,1289971000.0,-62879000.0,209330000.0,,-1322000.0,790613000.0,,621525000.0,41459000.0,58634000.0,,511707000.0,116972000.0,631581000.0,0.0,46992000.0,80690000.0,146495000.0,22374000.0,,2103000.0,47788000.0,1289971000.0,-25539000.0,814393000.0,46784000.0,,10280000.0,,,55546000.0,,,499358000.0,,790613000.0,,-18892000.0,79766000.0,0.0,,269701000.0,0.0,36282000.0,41290000.0,85679000.0,22374000.0,22374000.0,2103000.0,79266000.0,475578000.0,10942000.0,160155000.0,,47379000.0,,511707000.0,41459000.0,,397476000.0,12204000.0,85679000.0,2103000.0,-21116000.0,331238000.0,-6647000.0,169426000.0,,79266000.0,160155000.0,,94101000.0,80690000.0,209330000.0,581283000.0,187785000.0,58634000.0,,106000.0,5396000.0,,-270000.0,,,2103000.0,1.7,27526000.0,,,499358000.0,-214000.0,2103000.0,2317000.0,2103000.0,,,0.0,,,-62879000.0,397476000.0,814393000.0,0.0,,,635783000.0,,46992000.0,,161810000.0,7095000.0,,11142000.0,38307000.0,,,80690000.0,1109000.0,,-17247000.0,,55546000.0,10942000.0,,-17377000.0,161810000.0,,,635783000.0,-6773000.0,,11381000.0,,249192000.0,,-304545000.0,-88181000.0,-24406000.0,-47317000.0,1.69,,27526000.0,,5396000.0,939886000.0,,,8838000.0,29523000.0,,,31212000.0,,-6942000.0,331238000.0,48587000.0,,,0.0,,269701000.0,,-2592000.0,,-304545000.0,1997000.0,308305000.0,,,,,,,,,,,,,,,,,,,,
2003-03-31,,,-9483000.0,,635224000.0,0.43,583709000.0,493263000.0,,,,,224546000.0,,,,,,42570000.0,57424000.0,,,,,,,,,20462000.0,,,,1319457000.0,,826194000.0,,,,,,,,,,,808255000.0,,,77504000.0,0.0,,273673000.0,0.0,,,90031000.0,20462000.0,20462000.0,,,,11839000.0,,,,,514446000.0,42570000.0,,,,,4557000.0,-12427000.0,,-6763000.0,157593000.0,,78680000.0,168549000.0,,,,,,,,,2103000.0,5396000.0,,68000.0,,,,,,,47398000.0,511202000.0,,4557000.0,,4557000.0,,,0.0,,0.43,-62549000.0,398483000.0,,,,,,,68513000.0,,,7245000.0,,13502000.0,34934000.0,,,,2693000.0,47058000.0,-19609000.0,,50181000.0,,,,,,,663608000.0,,,853000.0,,235097000.0,,-325928000.0,,-10336000.0,,,,27172000.0,,,,,,7227000.0,,,,27689000.0,,-4969000.0,337680000.0,34934000.0,,,,,,,,,,2454000.0,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,-9955000.0,,649808000.0,0.46,598014000.0,524677000.0,,,,,258062000.0,,,,,,46202000.0,53707000.0,,,,,,,,,21669000.0,,,,1396742000.0,,872065000.0,,,,,,,,,,,856076000.0,,,84895000.0,0.0,,287563000.0,0.0,,,92513000.0,21669000.0,21669000.0,,,,13724000.0,,,,,530583000.0,46202000.0,,,,,7618000.0,-26442000.0,,-7084000.0,177033000.0,,75740000.0,183043000.0,,,,,,,,,4557000.0,5396000.0,,-47000.0,,,,,,,47163000.0,540666000.0,,7618000.0,,7618000.0,,,0.0,,0.46,-44350000.0,415887000.0,,,,,,,87869000.0,,,7572000.0,,12609000.0,38693000.0,,,,1362000.0,46824000.0,-4679000.0,,67740000.0,,,,,,,709374000.0,,,16990000.0,,261928000.0,,-345709000.0,,-26945000.0,,,,26713000.0,,,,,,9452000.0,,,,31121000.0,,-4699000.0,363665000.0,38693000.0,,,,,,,,,,3061000.0,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,4773000.0,,662950000.0,0.44,585154000.0,541094000.0,,,,,299841000.0,,,,,,44661000.0,54403000.0,,,,,,,,,20667000.0,,,,1428531000.0,,887437000.0,,,,,,,,,,,884995000.0,,,78783000.0,0.0,,304945000.0,0.0,,,88064000.0,20667000.0,20667000.0,,,,11077000.0,,,,,519674000.0,44661000.0,,,,,8881000.0,-29626000.0,,-7525000.0,168505000.0,,84472000.0,176205000.0,,,,,,,,,7618000.0,5396000.0,,442000.0,,,,,,,46881000.0,543536000.0,,8881000.0,,8881000.0,,,0.0,,0.44,-48071000.0,427584000.0,,,,,,,116563000.0,,,7642000.0,,6815000.0,34122000.0,,,,1620000.0,46583000.0,-26819000.0,,68685000.0,,,,,,,724892000.0,,,23515000.0,,247288000.0,,-353103000.0,,-18742000.0,,,,30121000.0,,,,,,5813000.0,,,,26480000.0,,-8264000.0,371789000.0,34122000.0,,,,,,,,,,1263000.0,,,,,,,,,,,,,,,,,,,,,
2003-12-31,-80633000.0,,-3000000.0,,674803000.0,,590990000.0,536730000.0,,,1453528000.0,-24803000.0,282420000.0,,8335000.0,873410000.0,,674803000.0,34603000.0,41537000.0,,525924000.0,108344000.0,675412000.0,0.0,128733000.0,81432000.0,137484000.0,18634000.0,,3250000.0,47041000.0,1453528000.0,-28154000.0,916798000.0,-17665000.0,,10768000.0,,,67535000.0,,,580118000.0,,873410000.0,,-17931000.0,70814000.0,0.0,,318755000.0,0.0,26912000.0,43098000.0,78525000.0,18634000.0,18634000.0,3250000.0,74335000.0,536730000.0,23529000.0,168073000.0,,46741000.0,,525924000.0,41079000.0,,446475000.0,4809000.0,78525000.0,3250000.0,-16685000.0,391798000.0,-6782000.0,172281000.0,,74335000.0,168073000.0,,56543000.0,81432000.0,282420000.0,590990000.0,180582000.0,41537000.0,,8881000.0,5396000.0,,7872000.0,,,3250000.0,1.74,11817000.0,,,580118000.0,1147000.0,3250000.0,2103000.0,3250000.0,,,0.0,,,-24803000.0,446475000.0,916798000.0,-6476000.0,,,759813000.0,,128733000.0,,168036000.0,6681000.0,,-4485000.0,29735000.0,,,81432000.0,-866000.0,,-29526000.0,,67535000.0,23529000.0,,-31334000.0,174512000.0,,,759813000.0,28441000.0,,15185000.0,,243095000.0,,-368015000.0,-85180000.0,-18185000.0,-74208000.0,1.73,,11817000.0,,5396000.0,987408000.0,,,4420000.0,29140000.0,,,23054000.0,,1000.0,391798000.0,40503000.0,,,0.0,,318755000.0,,10538000.0,,-368015000.0,-5631000.0,311996000.0,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,15191000.0,,682753000.0,0.32,587806000.0,533564000.0,,,,,268118000.0,,,,,,46089000.0,41218000.0,,,,,,,,,14960000.0,,,,1436402000.0,,902838000.0,,,,,,,,,,,855924000.0,,,74672000.0,0.0,,310866000.0,0.0,,,77978000.0,14960000.0,14960000.0,,,,24114000.0,,,,,522474000.0,46089000.0,,,,,4017000.0,-7557000.0,,-7009000.0,179493000.0,,70388000.0,171700000.0,,,,,,,,,3250000.0,5396000.0,,2078000.0,,,,,,,46738000.0,580478000.0,,4017000.0,,4017000.0,,,0.0,,0.32,-32919000.0,440381000.0,,,,,,,120451000.0,,,7363000.0,,-16226000.0,28583000.0,,,,326000.0,46475000.0,9866000.0,,63451000.0,,,,,,,760711000.0,,,24826000.0,,254165000.0,,-376232000.0,,-9635000.0,,,,13828000.0,,,,,,6260000.0,,,,21220000.0,,,384479000.0,28583000.0,,,,,,,,,,767000.0,,,,,,,,,,,,,,,,,,,,,
