date,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualCashAndCashEquivalents,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingTaxProvision,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualPretaxIncome,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,trailingRepaymentOfDebt,quarterlyTaxProvision,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingInvestingCashFlow,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyBasicEPS,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInterestExpense,annualPurchaseOfInvestment,annualDilutedEPS,annualDilutedAverageShares,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualSaleOfInvestment,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2007-12-31,2656860000.0,,-12623000.0,-66773000.0,146867000.0,1470688000.0,,2333035000.0,388008000.0,87063000.0,37268000.0,4750686000.0,2093826000.0,,669009000.0,,2093826000.0,,396096000.0,,217946000.0,0.0,,1663113000.0,5551757000.0,4024301000.0,,396096000.0,,1569688000.0,0.0,,,,1085440000.0,-277746000.0,4750686000.0,22000.0,1622532000.0,1013559000.0,,6357336000.0,140625000.0,2527600000.0,550723000.0,1013559000.0,140625000.0,454244000.0,2437884000.0,140625000.0,1606650000.0,,757228000.0,139683000.0,2333035000.0,0.0,1197425000.0,-2212655000.0,709405000.0,5551757000.0,-89445000.0,1189205000.0,2656860000.0,709405000.0,396096000.0,621526000.0,-179431000.0,,6357336000.0,608973000.0,401171000.0,1606650000.0,1013559000.0,1697621000.0,1197425000.0,,139173000.0,1085440000.0,,,1189205000.0,0.0,,30315000.0,350668000.0,948162000.0,4024301000.0,711307000.0,4244681000.0,225000000.0,17305000.0,,,1211670000.0,660766000.0,1716951000.0,396096000.0,1211670000.0,452531000.0,,411709000.0,2064284000.0,396096000.0,396096000.0,660766000.0,,84375000.0,336210000.0,,-11601000.0,1614051000.0,,,-89327000.0,22000.0,,11855000.0,,1412000.0,-953285000.0,-515075000.0,3.01,454244000.0,,,757228000.0,,353498000.0,1614051000.0,,-246263000.0,,2581568000.0,,,139173000.0,-953285000.0,,,640050000.0,-322732000.0,-46615000.0,-569693000.0,,,,,236855000.0,,-56435000.0,473985000.0,,348084000.0,,15163000.0,21641000.0,,,388008000.0,,-12623000.0,323918000.0,42598000.0,35849000.0,,,,1697621000.0,350668000.0,-1121227000.0,473985000.0,,40581000.0,-298984000.0,2.94,344785000.0,,,6772281000.0,411709000.0,,,,,,,,,,,,,,,,,
2008-03-31,2666424000.0,,,-71015000.0,,,,2204083000.0,,69909000.0,22509000.0,,,,527164000.0,,2079841000.0,319945000.0,,,,,,,5561852000.0,4062768000.0,,,,1217871000.0,,,,,,,4746265000.0,,,,,6266851000.0,81110000.0,,-141835000.0,,81110000.0,,,81110000.0,,0.25,756596000.0,,,0.0,,,347096000.0,,-66635000.0,965993000.0,,,396709000.0,501373000.0,-108063000.0,,,,,1520586000.0,,1709277000.0,1197472000.0,,125773000.0,1090855000.0,,,,0.0,,-88332000.0,440807000.0,716498000.0,,568891000.0,,129777000.0,,,,625164000.0,,,,,396096000.0,,411709000.0,,396709000.0,396709000.0,656234000.0,,48667000.0,,,,,,,-29578000.0,396222000.0,,17830000.0,,1315000.0,-964999000.0,213405000.0,,1072093000.0,323400000.0,,,,,1621233000.0,,,,,,,,,,,-112257000.0,-134013000.0,,,,,,,147607000.0,,613000.0,471395000.0,,-276677000.0,0.25,20918000.0,-13625000.0,,,360856000.0,,-9640000.0,217516000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,2969065000.0,,,-71097000.0,,,,2509664000.0,,109602000.0,29706000.0,,,,630375000.0,,2079648000.0,317746000.0,,,,,,,5703049000.0,4049223000.0,,,,1673225000.0,,,,,,,5048713000.0,,,,,6558887000.0,212294000.0,,120350000.0,,212294000.0,,,212294000.0,,0.66,770060000.0,,,0.0,,,57301000.0,,-65265000.0,1266221000.0,,,355304000.0,639270000.0,-117235000.0,,,,,1510174000.0,,1724192000.0,1197519000.0,,112069000.0,1102692000.0,,,,0.0,,-54764000.0,496594000.0,1033955000.0,,673930000.0,,339671000.0,,,,620166000.0,,,,,396709000.0,,411709000.0,,355304000.0,355304000.0,648153000.0,,127377000.0,,,,,,,-29319000.0,526222000.0,,20354000.0,,5000.0,-978637000.0,-72814000.0,,1056712000.0,321087000.0,,,,,1626790000.0,,,,,,,,,,,149669000.0,-141536000.0,,,,,,,360025000.0,,-41405000.0,921383000.0,,-195542000.0,0.67,9814000.0,-8007000.0,,,361467000.0,,-23589000.0,469627000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,2817971000.0,,,-69044000.0,,,,2584855000.0,,168148000.0,-34795000.0,,,,610899000.0,,2081847000.0,313105000.0,,,,,,,6024171000.0,3948323000.0,,,,2048541000.0,,,,,,,4899818000.0,,,,,6533178000.0,390166000.0,,650414000.0,,390166000.0,,,390166000.0,,1.23,755183000.0,,,0.0,,,495972000.0,,-65364000.0,1309550000.0,,,485226000.0,747786000.0,-96164000.0,,,,,1633360000.0,,1718610000.0,1197565000.0,,129099000.0,1069382000.0,,,,0.0,,68971000.0,423779000.0,1300755000.0,,654488000.0,,624265000.0,,,,606161000.0,,,,,355304000.0,,411709000.0,,485226000.0,485226000.0,630247000.0,,234099000.0,,,,,,,-26121000.0,307122000.0,,22002000.0,,2788000.0,-999848000.0,-433448000.0,,993305000.0,317203000.0,,,,,1630095000.0,,,,,,,,,,,676535000.0,-158559000.0,,,,,,,646267000.0,,129922000.0,626521000.0,,134496000.0,1.25,10467000.0,16841000.0,,,318974000.0,,-51806000.0,814415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2530703000.0,,-444022000.0,-69299000.0,,783316000.0,,2302723000.0,337459000.0,101129000.0,13523000.0,4797806000.0,2267103000.0,,540460000.0,,2267103000.0,,471671000.0,,-108518000.0,0.0,,1354810000.0,6070793000.0,3777419000.0,,471671000.0,,1415418000.0,0.0,,,,1099167000.0,-280455000.0,4797806000.0,70022000.0,1279186000.0,799491000.0,,6080142000.0,115921000.0,2513001000.0,154387000.0,799491000.0,115921000.0,176900000.0,2308898000.0,115921000.0,1282336000.0,,300640000.0,30943000.0,2302723000.0,0.0,1197611000.0,-447233000.0,531986000.0,6070793000.0,-82195000.0,1060858000.0,2530703000.0,531986000.0,471671000.0,624572000.0,-111796000.0,,6080142000.0,479695000.0,448788000.0,1282336000.0,799491000.0,1703240000.0,1197611000.0,,3406000.0,1099167000.0,,,1060858000.0,0.0,,47643000.0,369679000.0,790846000.0,3777419000.0,589935000.0,3842054000.0,185473000.0,-151248000.0,,,591130000.0,621062000.0,1168753000.0,471671000.0,591130000.0,485226000.0,,411709000.0,1354810000.0,471671000.0,471671000.0,621062000.0,,69552000.0,315559000.0,,-26482000.0,1573951000.0,,,-300419000.0,70022000.0,,15438000.0,,-127000.0,-952889000.0,-319430000.0,2.53,176900000.0,,-48261000.0,300640000.0,,396096000.0,1573951000.0,,-385437000.0,17209000.0,5000245000.0,,17209000.0,3406000.0,-952889000.0,,,454806000.0,-13125000.0,-17000.0,-433258000.0,95070000.0,,,,200911000.0,159115000.0,-13555000.0,474860000.0,,229205000.0,,,4774000.0,,159115000.0,337459000.0,,-444022000.0,302040000.0,75575000.0,3981000.0,,,-1934000.0,1703240000.0,369679000.0,-612287000.0,474860000.0,,75624000.0,,2.51,318687000.0,,,6355055000.0,411709000.0,,,,,,,,,,,,,,,,,
2009-03-31,2354018000.0,,,-70851000.0,,,,2127925000.0,,70907000.0,11905000.0,,,,491311000.0,,2189416000.0,312017000.0,,,,,,,6062946000.0,3721493000.0,,,,1148207000.0,,,,,,,4543434000.0,,,,,5849418000.0,63004000.0,,14672000.0,,63004000.0,,,65985000.0,,0.2,228540000.0,,,0.0,,,325559000.0,,0.0,832339000.0,,,496799000.0,488939000.0,-52428000.0,,,,,1235206000.0,,1702152000.0,1197656000.0,,2087000.0,1098120000.0,,,,0.0,,-20797000.0,386400000.0,659268000.0,,534927000.0,,103750000.0,,0.0,,576820000.0,,,,,471671000.0,,411709000.0,,496799000.0,496799000.0,596654000.0,,37765000.0,,211766000.0,,,,,-52459000.0,159922000.0,,20591000.0,,0.0,-957250000.0,19049000.0,,169334000.0,312017000.0,,,,,1553904000.0,,,19234000.0,,,,,,,,67131000.0,0.0,,,,,,,124341000.0,156345000.0,25128000.0,475726000.0,,-84341000.0,0.2,,-2174000.0,,,275457000.0,,-457644000.0,195248000.0,,,7830000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,2417593000.0,,,-70899000.0,,,,2397222000.0,,111360000.0,1767000.0,,,,546126000.0,,2174405000.0,312226000.0,,,,,,,6156140000.0,3660794000.0,,,,1465180000.0,,,,,,,4591998000.0,,,,,6058016000.0,164093000.0,,164758000.0,,164093000.0,,,167891000.0,,0.52,220927000.0,,,0.0,,,376257000.0,,0.0,1049447000.0,,,556131000.0,582505000.0,-47403000.0,,,,,1466018000.0,,1688748000.0,1197701000.0,,3154000.0,1109483000.0,,,,-13849000.0,,-110000.0,389885000.0,882675000.0,,1168853000.0,,263979000.0,,,,565608000.0,,,,,496799000.0,,411709000.0,,556131000.0,556131000.0,584043000.0,,96088000.0,,-213163000.0,,,,,-57163000.0,89622000.0,,18499000.0,,0.0,-984012000.0,-134081000.0,,171218000.0,313033000.0,,,,,1568055000.0,,,75552000.0,,,,,,,,221921000.0,,,,,,,,296327000.0,153542000.0,59332000.0,481170000.0,,-83039000.0,0.53,,-2291000.0,,,285509000.0,,-410289000.0,282478000.0,,,9403000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,2516070000.0,,,-70928000.0,,,,2856939000.0,,164270000.0,5749000.0,,,,546961000.0,,2146157000.0,312471000.0,,,,,,,6421323000.0,3558528000.0,,,,1875903000.0,,,,,,,4662227000.0,,,,,6415467000.0,336111000.0,,539781000.0,,336111000.0,,,342256000.0,,1.07,211149000.0,,,0.0,,,484480000.0,,0.0,1174567000.0,,,957265000.0,735880000.0,-67533000.0,,,,,1677006000.0,,1691837000.0,1197747000.0,,3357000.0,1091558000.0,,,,0.0,,52624000.0,338997000.0,1140023000.0,,1319938000.0,,538138000.0,,,,554754000.0,,,,,556131000.0,,411709000.0,,957265000.0,957265000.0,575121000.0,,195882000.0,,-124892000.0,,,,,-67561000.0,22000.0,,17827000.0,,0.0,-1005493000.0,-154790000.0,,170278000.0,313642000.0,,,,,1580614000.0,,,158472000.0,,,,,,,,607342000.0,,,,,,,,555965000.0,150707000.0,401134000.0,466967000.0,,97530000.0,1.08,0.0,2287000.0,,,314571000.0,,-389681000.0,555965000.0,,,-4750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2451954000.0,,-343017000.0,-68875000.0,,1051493000.0,24602000.0,2936396000.0,301828000.0,89416000.0,17895000.0,4546073000.0,2094119000.0,,556853000.0,,2094119000.0,,1209927000.0,24602000.0,69793000.0,0.0,,1259040000.0,6522613000.0,3538854000.0,,1209927000.0,,1462492000.0,0.0,,,,1126593000.0,-281553000.0,4546073000.0,22000.0,1178869000.0,749761000.0,,6475250000.0,167294000.0,2386007000.0,332282000.0,730502000.0,167294000.0,166379000.0,2141251000.0,173629000.0,1847287000.0,,226842000.0,37316000.0,2936396000.0,0.0,1197791000.0,0.0,564830000.0,6522613000.0,-24602000.0,969662000.0,2451954000.0,564830000.0,1209927000.0,578683000.0,-111328000.0,,6475250000.0,429108000.0,435953000.0,1847287000.0,730502000.0,1690507000.0,1197791000.0,,9965000.0,1126593000.0,,,969662000.0,10545000.0,,35928000.0,301229000.0,883809000.0,3538854000.0,601402000.0,3565775000.0,273002000.0,-3304000.0,,,538735000.0,579796000.0,1320779000.0,1234529000.0,538735000.0,957265000.0,0.0,411709000.0,1255736000.0,1234529000.0,1209927000.0,579796000.0,,99373000.0,312223000.0,176602000.0,67645000.0,1570450000.0,,,-92103000.0,22000.0,,19950000.0,,329000.0,-990654000.0,-56228000.0,2.34,166379000.0,,0.0,226842000.0,,471671000.0,1570450000.0,,-269286000.0,17086000.0,4692742000.0,,17086000.0,9965000.0,-990654000.0,,,424385000.0,,5688000.0,-278692000.0,50313000.0,,,,282407000.0,147838000.0,252662000.0,441595000.0,,139643000.0,,,7866000.0,,147838000.0,301828000.0,,-343017000.0,382368000.0,738256000.0,329000.0,9785000.0,,22268000.0,1690507000.0,301229000.0,-326050000.0,441595000.0,,76867000.0,-24602000.0,2.33,313296000.0,,-70000000.0,5951782000.0,411709000.0,,,,,,,,,,,,,,,,,
2010-03-31,2206367000.0,,,-74058000.0,,,,2774993000.0,,61732000.0,7931000.0,,,,487971000.0,,2097884000.0,313372000.0,,25140000.0,,,,,6551841000.0,3514243000.0,,,,1190390000.0,,,-538000.0,,,,4304251000.0,,,,,6289236000.0,103286000.0,,61276000.0,,103286000.0,,,106991000.0,,0.33,229505000.0,,,0.0,,,316089000.0,,0.0,766467000.0,,,1209370000.0,476226000.0,-37001000.0,,,,,1900796000.0,,1689627000.0,1197835000.0,,9428000.0,1117448000.0,,,,0.0,,-17110000.0,319126000.0,714164000.0,,1000126000.0,,168225000.0,,,,528804000.0,,,,,1209927000.0,,411709000.0,,1234510000.0,1209370000.0,558807000.0,,61234000.0,,190657000.0,,,,,-41548000.0,22000.0,,22039000.0,,1132000.0,-1007092000.0,-50758000.0,,168619000.0,316264000.0,,,,,1565899000.0,,,16550000.0,,,,,,,,102824000.0,,,,,,,,190264000.0,,-557000.0,451518000.0,,-71359000.0,0.33,,-10808000.0,,,293373000.0,,-350654000.0,190264000.0,,,8337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2359777000.0,,,-88272000.0,,,,2907953000.0,,108607000.0,561000.0,,,,547719000.0,,2084323000.0,311167000.0,,26796000.0,,,,,6668804000.0,3456073000.0,,,,1474056000.0,,,-61647000.0,,,,4444100000.0,,,,,6364026000.0,191084000.0,,259267000.0,,191084000.0,,,194246000.0,,0.61,234112000.0,,,0.0,,,390974000.0,,24904000.0,994039000.0,,,1117827000.0,560895000.0,-63904000.0,,,,,1842946000.0,,1688646000.0,1197879000.0,,8971000.0,1144262000.0,,,,0.0,,-21487000.0,339654000.0,913161000.0,,1147798000.0,,305418000.0,,,,520736000.0,,,,,1209370000.0,,411709000.0,,1144623000.0,1117827000.0,545800000.0,,111172000.0,,-233028000.0,,,,,2557000.0,22000.0,,20840000.0,,122000.0,-1023449000.0,-270700000.0,,602147000.0,313167000.0,,,,,1569249000.0,,,55073000.0,,,,,,,,256710000.0,,,,,,,,326258000.0,,-91543000.0,432918000.0,,-55408000.0,0.61,,-5949000.0,,,325029000.0,,-356790000.0,326258000.0,,,14653000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2587697000.0,,,-75746000.0,,,,3178724000.0,,145823000.0,6645000.0,,,,597600000.0,,2082105000.0,307246000.0,,32836000.0,,,,,6975531000.0,3705564000.0,,,,1979806000.0,,,53951000.0,,,,4669802000.0,,,,,6884288000.0,379850000.0,,667467000.0,,379850000.0,,,389694000.0,,1.23,390593000.0,,,0.0,,,521582000.0,,-424294000.0,1123133000.0,,,1322841000.0,708000000.0,-366344000.0,,,,,2130065000.0,,1865512000.0,1197922000.0,,,1125994000.0,,,,11058000.0,,45176000.0,295104000.0,1248200000.0,,1358818000.0,,612727000.0,,,,656449000.0,,,,,1117827000.0,,411709000.0,,1355677000.0,1322841000.0,542202000.0,,223033000.0,,-121304000.0,,,,,-26342000.0,,,19319000.0,,27000.0,-1053244000.0,-142530000.0,,641401000.0,309292000.0,,,,,1595446000.0,,,160450000.0,,,,,,,,693809000.0,-68954000.0,,,,,,,620988000.0,,205014000.0,444445000.0,,146189000.0,1.24,,-6602000.0,,,335226000.0,,-330904000.0,632046000.0,,,21837000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2680874000.0,,-367379000.0,-73087000.0,,1191894000.0,22156000.0,3294611000.0,396480000.0,101237000.0,39290000.0,4755170000.0,2074296000.0,,622231000.0,,2074296000.0,,1525596000.0,22156000.0,4651000.0,0.0,,1421059000.0,7056628000.0,3751950000.0,,1525596000.0,,1524079000.0,30685000.0,,,,1205744000.0,-311163000.0,4755170000.0,,1339416000.0,851869000.0,,7046561000.0,153843000.0,2346028000.0,203884000.0,828063000.0,153843000.0,652338000.0,2262203000.0,160938000.0,2210296000.0,,439855000.0,54427000.0,3294611000.0,0.0,1197965000.0,-255808000.0,617485000.0,7056628000.0,454979000.0,990573000.0,2680874000.0,617485000.0,1525596000.0,588216000.0,-130301000.0,,7046561000.0,487547000.0,417399000.0,2210296000.0,828063000.0,1886963000.0,1197965000.0,,,1205744000.0,,,990573000.0,-11058000.0,,20344000.0,275102000.0,935863000.0,3751950000.0,652314000.0,3822303000.0,253046000.0,0.0,,,663882000.0,548767000.0,1458179000.0,1547752000.0,663882000.0,1322841000.0,,411709000.0,1838458000.0,1547752000.0,1525596000.0,548767000.0,,92108000.0,309379000.0,126636000.0,26923000.0,1613553000.0,,,-200952000.0,,,19445000.0,,-17611000.0,-1064786000.0,-69421000.0,2.68,652338000.0,,-364396000.0,439855000.0,,1209927000.0,1613553000.0,,-266285000.0,23685000.0,2401244000.0,,23685000.0,,-1064786000.0,,,404836000.0,0.0,74406000.0,-597550000.0,-37039000.0,,,,283549000.0,,202755000.0,437480000.0,,-14771000.0,,,97765000.0,,,396480000.0,,-367379000.0,373728000.0,315669000.0,-16330000.0,21658000.0,,66485000.0,1886963000.0,275102000.0,-533409000.0,437480000.0,,81643000.0,,2.65,312220000.0,,,6168331000.0,411709000.0,,,,,,,,,,,,,,,,,
2011-03-31,2380000000.0,,,-76900000.0,,,,2924000000.0,,47000000.0,14700000.0,,,,509400000.0,,2094000000.0,305200000.0,,28500000.0,,,,,7098800000.0,3865700000.0,,,,1281900000.0,,,,,,,4474000000.0,,,,,6789700000.0,120000000.0,,2800000.0,,120000000.0,,,124200000.0,,0.39,453800000.0,,,1654400000.0,,,30900000.0,,-6300000.0,825300000.0,,,1269600000.0,516400000.0,-179000000.0,,,,,2315700000.0,,1985000000.0,1198000000.0,,,1223900000.0,,,,0.0,,-40900000.0,317600000.0,765500000.0,,1067500000.0,,195300000.0,,-126200000.0,,681500000.0,,,,,1525600000.0,,411700000.0,,1269600000.0,1269600000.0,536600000.0,,71100000.0,,197400000.0,,,,,-46500000.0,,,19100000.0,,49600000.0,-1095400000.0,-150900000.0,,662600000.0,309600000.0,,,,,1632000000.0,,,40800000.0,,,,,,,,49300000.0,-123600000.0,,,,,,,214400000.0,,-256000000.0,1156100000.0,,-177600000.0,0.39,,4500000.0,,,340600000.0,,-339300000.0,261400000.0,,,18100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2523200000.0,,,-84200000.0,,,,3126400000.0,,47100000.0,-112500000.0,,,,586900000.0,,2085000000.0,303600000.0,,24800000.0,,,,,7233000000.0,3817600000.0,,,,1580800000.0,,,,,,,4608200000.0,,,,,6944000000.0,211100000.0,,291000000.0,,211100000.0,,,215800000.0,,0.68,450500000.0,,,0.0,,,48500000.0,,18400000.0,1021300000.0,,,1300200000.0,606900000.0,-34600000.0,,,,,2255000000.0,,1984800000.0,1198000000.0,,,1246000000.0,,,,0.0,,-22200000.0,340300000.0,973900000.0,,615100000.0,,339300000.0,,100000.0,,1017700000.0,,,,,1269600000.0,,411700000.0,,1325000000.0,1300200000.0,526500000.0,,123500000.0,,-194700000.0,,,,,1900000.0,,,,,1100000.0,-1113800000.0,-228100000.0,,288600000.0,309200000.0,,,,,1640300000.0,,,81900000.0,,,,,,,,289100000.0,-176700000.0,,,,,,,358800000.0,,30600000.0,424300000.0,,-55200000.0,0.7,,-4400000.0,,,339800000.0,,-326800000.0,405900000.0,,,23100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2760200000.0,,,-74500000.0,,,,3389500000.0,,46000000.0,-3600000.0,,,,552200000.0,,2105400000.0,297800000.0,,36200000.0,,,,,7525100000.0,3764200000.0,,,,1908000000.0,,,-56300000.0,,,,4865600000.0,,,,,7153700000.0,365600000.0,,674200000.0,,365600000.0,,,375000000.0,,1.21,437400000.0,,,1951900000.0,,,101100000.0,,0.0,1133300000.0,,,1437600000.0,711100000.0,-152600000.0,,,,,2288100000.0,,2037800000.0,1198000000.0,,,1244600000.0,,,,0.0,,51200000.0,285300000.0,1196900000.0,,1301200000.0,,588700000.0,,-72800000.0,,621300000.0,,,,,1300200000.0,,411700000.0,,1437600000.0,1437600000.0,488300000.0,,213700000.0,,-149600000.0,,,,,-25000000.0,,,18100000.0,,1400000.0,-1056800000.0,-373900000.0,,616800000.0,303600000.0,,,,,1545100000.0,,,249900000.0,,,,,,,,699200000.0,-335300000.0,,,,,,,606800000.0,,137400000.0,1515600000.0,,174200000.0,1.23,,-4900000.0,,,333500000.0,,-372900000.0,606800000.0,,,23600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
