date,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,quarterlyBasicAverageShares,trailingOtherIncomeExpense,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCapitalStock,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualCapitalStock,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualBasicAverageShares,quarterlyGoodwill,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualNetIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualCashDividendsPaid,trailingSaleOfInvestment,annualFreeCashFlow,trailingCommonStockIssuance,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualLongTermDebt,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,annualDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDilutedEPS,annualEbitda,annualCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedEPS
2014-03-31,,,,,,19445000000.0,-33000000.0,-128000000.0,,436000000.0,,,,,890811428.0,,,229000000.0,,,,358000000.0,-893000000.0,,,,1386000000.0,-73000000.0,,,,590000000.0,659000000.0,590000000.0,,4842000000.0,4644000000.0,,-1180000000.0,28000000.0,,1247000000.0,,,,700000000.0,,,,,43000000.0,,,-23329000000.0,,,,,-65000000.0,0.394023,,,-69000000.0,1103000000.0,-4000000.0,544000000.0,,,,,114000000.0,,75126000000.0,4835000000.0,5140000000.0,-37000000.0,,-158000000.0,,,,,9410000000.0,176000000.0,,51797000000.0,,,,,699000000.0,,,128000000.0,,59698000000.0,,,2820000000.0,,,253000000.0,1063000000.0,,,,,64838000000.0,,,,-77000000.0,22288000000.0,,,,,,,368000000.0,,,368000000.0,,,,,,,,,,587000000.0,,,39802000000.0,890811428.0,,,1298000000.0,,,,,,,1366000000.0,,-231000000.0,206000000.0,,590000000.0,-1215000000.0,,,,-109000000.0,351000000.0,488000000.0,1824000000.0,29000000.0,11717000000.0,,1861000000.0,50000000.0,,,2183000000.0,0.394023,44637000000.0,384000000.0,,,,1124000000.0,,,,,,-468000000.0,,,,,,,,,,,,,,,,
2014-06-30,,,,,,19801000000.0,-42000000.0,-451000000.0,,-37000000.0,,,,,895696608.0,,,214000000.0,,,,351000000.0,462000000.0,,,,1320000000.0,-71000000.0,,,,583000000.0,590000000.0,583000000.0,,4855000000.0,4467000000.0,,-1512000000.0,12000000.0,,1663000000.0,,,,1103000000.0,,,,,580000000.0,,,-23492000000.0,,,,,-32000000.0,0.682151,,,-7000000.0,967000000.0,-1000000.0,949000000.0,,,,,58000000.0,,76486000000.0,5974000000.0,5376000000.0,83000000.0,,-319000000.0,,,,,9553000000.0,321000000.0,,52994000000.0,,,,,654000000.0,,,190000000.0,,61024000000.0,,,2614000000.0,,,268000000.0,1237000000.0,,,,,66400000000.0,,,,-545000000.0,22121000000.0,,,,,,,628000000.0,,,628000000.0,,,,,,,,,,595000000.0,,,39869000000.0,895696608.0,,,1332000000.0,,,,,,,2402000000.0,,-214000000.0,210000000.0,,583000000.0,-1554000000.0,,,,-122000000.0,611000000.0,481000000.0,1853000000.0,13000000.0,11852000000.0,,1901000000.0,56000000.0,,,2206000000.0,0.682151,45843000000.0,386000000.0,,,,750000000.0,,,,,,-486000000.0,,,,,,,,,,,,,,,,
2014-09-30,,,,,,20232000000.0,-177000000.0,-61000000.0,,78000000.0,,,,,899812716.0,,,190000000.0,,,,364000000.0,-1123000000.0,,,,1381000000.0,-70000000.0,,,,1414000000.0,583000000.0,1414000000.0,,4875000000.0,5339000000.0,,-1211000000.0,11000000.0,,1848000000.0,,,,1278000000.0,,,,,-398000000.0,,,-23846000000.0,,,,,-159000000.0,0.797944,,,831000000.0,2617000000.0,0.0,1127000000.0,,,,,238000000.0,,77258000000.0,6890000000.0,6258000000.0,284000000.0,,712000000.0,,,,,9800000000.0,392000000.0,,53412000000.0,,,,,662000000.0,,,166000000.0,,61396000000.0,,,2871000000.0,,,270000000.0,1439000000.0,,,,,67654000000.0,,,,1406000000.0,21699000000.0,,,,,,,735000000.0,,,735000000.0,,,,,,,,,,616000000.0,,,39776000000.0,899812716.0,,,1341000000.0,,,,,,,2759000000.0,,-190000000.0,207000000.0,,1414000000.0,-1388000000.0,,,,139000000.0,718000000.0,480000000.0,2468000000.0,-15000000.0,12014000000.0,,1835000000.0,56000000.0,,,2190000000.0,0.797944,46666000000.0,386000000.0,,,,1190000000.0,,,,,,-488000000.0,,,,,,,,,,,,,,,,
2014-12-31,79130000000.0,,1980000000.0,1116000000.0,1215000000.0,20324000000.0,-177000000.0,288000000.0,,-136000000.0,-1492000000.0,51000000.0,659000000.0,,908300000.0,,,281000000.0,-5977000000.0,,,573000000.0,62000000.0,,,,1593000000.0,-128000000.0,64553000000.0,,183000000.0,710000000.0,1414000000.0,710000000.0,,4914000000.0,4049000000.0,,-2074000000.0,12000000.0,,1056000000.0,,100000000.0,341000000.0,592000000.0,63000000.0,,644000000.0,4105000000.0,419000000.0,,,-24059000000.0,2048000000.0,390000000.0,3793000000.0,18499000000.0,-27000000.0,0.330287,4914000000.0,744000000.0,-704000000.0,1128000000.0,0.0,415000000.0,,,,840000000.0,151000000.0,,79130000000.0,8967000000.0,6370000000.0,414000000.0,12968000000.0,379000000.0,-24059000000.0,,,,9609000000.0,98000000.0,-352000000.0,55071000000.0,1969000000.0,,7466000000.0,614000000.0,1116000000.0,,,322000000.0,-429000000.0,64553000000.0,908300000.0,,2728000000.0,,,295000000.0,1090000000.0,70923000000.0,49622000000.0,,2048000000.0,70923000000.0,,9609000000.0,1090000000.0,-946000000.0,20841000000.0,-916000000.0,-128000000.0,,1593000000.0,11033000000.0,,317000000.0,3673000000.0,-6408000000.0,317000000.0,,,-1934000000.0,,-162000000.0,,3035000000.0,,151000000.0,495000000.0,710000000.0,,40655000000.0,908300000.0,20841000000.0,2.179897,1215000000.0,,573000000.0,-283000000.0,2293000000.0,908300000.0,710000000.0,4105000000.0,8967000000.0,-281000000.0,217000000.0,20324000000.0,710000000.0,-2251000000.0,,2289000000.0,987000000.0,359000000.0,300000000.0,445000000.0,1321000000.0,73000000.0,12968000000.0,295000000.0,1969000000.0,35000000.0,,,2289000000.0,0.330287,49622000000.0,390000000.0,40655000000.0,5815000000.0,267000000.0,729000000.0,,710000000.0,806000000.0,914000000.0,,-492000000.0,-5000000.0,445000000.0,2.179897,5814000000.0,6370000000.0,55071000000.0,,,,,,,,,,
2015-03-31,,,,,,20392000000.0,-4000000.0,180000000.0,,80000000.0,,,,,908261371.0,,,284000000.0,,,,606000000.0,-333000000.0,,,,1289000000.0,-143000000.0,,,,1112000000.0,710000000.0,1112000000.0,,4930000000.0,4183000000.0,,-1097000000.0,56000000.0,,1499000000.0,,,,957000000.0,,,,,596000000.0,,,-24307000000.0,,,,,-59000000.0,0.55931,,,402000000.0,913000000.0,-115000000.0,799000000.0,,,,,198000000.0,,79986000000.0,9185000000.0,6372000000.0,113000000.0,,-309000000.0,,,,,9639000000.0,274000000.0,,55679000000.0,,,,,1376000000.0,,,112000000.0,,65238000000.0,,,2478000000.0,,,286000000.0,1117000000.0,,,,,71610000000.0,,,,-184000000.0,21093000000.0,,,,,,,525000000.0,,,525000000.0,,,,,,,,,,578000000.0,,,41056000000.0,908261371.0,,,1209000000.0,,,,,,,4985000000.0,,-290000000.0,213000000.0,,1112000000.0,-1107000000.0,,,,-426000000.0,508000000.0,439000000.0,1705000000.0,0.0,13089000000.0,,1905000000.0,55000000.0,,,2323000000.0,0.55931,50241000000.0,395000000.0,,,,748000000.0,,,,,,-495000000.0,,,,,,,,,,,,,,,,
2015-06-30,,,,,,20300000000.0,-110000000.0,-338000000.0,,35000000.0,,,,,908424808.0,,,644000000.0,,,,635000000.0,-856000000.0,,,,1395000000.0,-121000000.0,,,,813000000.0,1112000000.0,813000000.0,,4673000000.0,4337000000.0,,-1550000000.0,10000000.0,,1625000000.0,,,,1098000000.0,,,,,166000000.0,,,-23918000000.0,,,,,-49000000.0,0.692407,,,-299000000.0,1194000000.0,-412000000.0,945000000.0,,,,,12000000.0,,81157000000.0,8694000000.0,6605000000.0,670000000.0,,-697000000.0,,,,,9767000000.0,302000000.0,,57239000000.0,,,,,1030000000.0,,,4000000.0,,67576000000.0,,,2471000000.0,,,241000000.0,1312000000.0,,,,,74181000000.0,,,,-356000000.0,22674000000.0,,,,,,,643000000.0,,,643000000.0,,,,,,,,,,593000000.0,,,44223000000.0,908424808.0,,,1206000000.0,,,,,,,4700000000.0,,-643000000.0,180000000.0,,813000000.0,-1659000000.0,,,,115000000.0,629000000.0,442000000.0,1866000000.0,-621000000.0,13663000000.0,,1838000000.0,27000000.0,,,2323000000.0,0.692407,52917000000.0,398000000.0,,,,768000000.0,,,,,,-513000000.0,,,,,,,,,,,,,,,,
2015-09-30,,,,,,20782000000.0,-143000000.0,40000000.0,,102000000.0,,,,,908938919.0,,,231000000.0,,,,643000000.0,-1628000000.0,,,,1419000000.0,-136000000.0,,,,1109000000.0,813000000.0,1109000000.0,,4676000000.0,5401000000.0,,-1971000000.0,11000000.0,,2216000000.0,,,,1649000000.0,,,,,-571000000.0,,,-24190000000.0,,,,,-48000000.0,1.055076,,,296000000.0,2981000000.0,0.0,1470000000.0,,,,,404000000.0,,82922000000.0,9689000000.0,6270000000.0,357000000.0,,926000000.0,,,,,10233000000.0,500000000.0,,58732000000.0,,,,,1189000000.0,,,20000000.0,,68945000000.0,,,2810000000.0,,,223000000.0,1432000000.0,,,,,75215000000.0,,,,1010000000.0,22326000000.0,,,,,,,970000000.0,,,970000000.0,,,,,,,,,,616000000.0,,,43485000000.0,908938919.0,,,1579000000.0,,,,,,,4803000000.0,,-231000000.0,218000000.0,,1109000000.0,-2114000000.0,,,,45000000.0,959000000.0,435000000.0,2591000000.0,187000000.0,13177000000.0,,1737000000.0,39000000.0,,,2225000000.0,1.055076,53174000000.0,400000000.0,,,,942000000.0,,,,,,-505000000.0,,,,,,,,,,,,,,,,
2015-12-31,85852000000.0,,2367000000.0,1024000000.0,1532000000.0,20710000000.0,376000000.0,361000000.0,,89000000.0,-3859000000.0,694000000.0,710000000.0,,911600000.0,,,259000000.0,-7393000000.0,,,651000000.0,-1042000000.0,,,,1905000000.0,-130000000.0,71792000000.0,,164000000.0,1404000000.0,1109000000.0,1404000000.0,,4690000000.0,3606000000.0,,-2775000000.0,22000000.0,,1148000000.0,,-9000000.0,306000000.0,578000000.0,99000000.0,,1700000000.0,4018000000.0,1509000000.0,,,-24253000000.0,2435000000.0,404000000.0,3396000000.0,17527000000.0,-109000000.0,0.29728,4690000000.0,1356000000.0,295000000.0,1186000000.0,0.0,401000000.0,,,,840000000.0,19000000.0,,85852000000.0,9129000000.0,6526000000.0,216000000.0,13728000000.0,-107000000.0,-24253000000.0,,,,10010000000.0,118000000.0,243000000.0,61599000000.0,1929000000.0,,7678000000.0,-187000000.0,1024000000.0,,,120000000.0,119000000.0,71792000000.0,911600000.0,,2090000000.0,,,249000000.0,1058000000.0,78318000000.0,56218000000.0,,2421000000.0,78318000000.0,,10010000000.0,1058000000.0,-1589000000.0,24688000000.0,-1424000000.0,-130000000.0,,1905000000.0,9849000000.0,,283000000.0,4282000000.0,-7280000000.0,283000000.0,,,-2018000000.0,,-1119000000.0,,3629000000.0,,19000000.0,608000000.0,1404000000.0,,47089000000.0,911600000.0,24688000000.0,2.596534,1532000000.0,,651000000.0,-265000000.0,2395000000.0,911600000.0,1404000000.0,4018000000.0,9129000000.0,-260000000.0,228000000.0,20710000000.0,1404000000.0,-2400000000.0,,2267000000.0,1194000000.0,-87000000.0,271000000.0,227000000.0,1516000000.0,13000000.0,13728000000.0,249000000.0,1929000000.0,45000000.0,,,2267000000.0,0.29728,56218000000.0,404000000.0,47089000000.0,6274000000.0,-353000000.0,938000000.0,,1404000000.0,256000000.0,1418000000.0,,-505000000.0,-527000000.0,227000000.0,2.596534,6503000000.0,6526000000.0,61599000000.0,,,,,,,,,,
2016-03-31,,,,,,20915000000.0,-206000000.0,235000000.0,,42000000.0,,,,,918258425.0,,,311000000.0,,,,665000000.0,-1363000000.0,,,,1584000000.0,-244000000.0,,,,754000000.0,1404000000.0,754000000.0,,4722000000.0,3965000000.0,,-1986000000.0,58000000.0,,1506000000.0,,,,930000000.0,,,,,682000000.0,,,-24566000000.0,,,,,-66000000.0,0.528174,,,-650000000.0,865000000.0,0.0,719000000.0,,,,,14000000.0,,87606000000.0,7856000000.0,5461000000.0,-4000000.0,,-312000000.0,,,,,9999000000.0,222000000.0,,63040000000.0,,,,,1093000000.0,,,270000000.0,,73274000000.0,,,2185000000.0,,,255000000.0,988000000.0,,,,,78735000000.0,,,,-1121000000.0,26091000000.0,,,,,,,497000000.0,,,496000000.0,,,,,,,,,,639000000.0,,,48577000000.0,918258425.0,,,1526000000.0,,,,,,,3587000000.0,,-316000000.0,246000000.0,,754000000.0,-2197000000.0,,,,-72000000.0,485000000.0,220000000.0,1780000000.0,-19000000.0,13809000000.0,,1922000000.0,35000000.0,,,2301000000.0,0.528174,56433000000.0,406000000.0,,,,850000000.0,,,,,,-497000000.0,,,,,,,,,,,,,,,,
2016-06-30,,,,,,22133000000.0,-8081000000.0,-432000000.0,,28000000.0,,,,,941598673.0,,,269000000.0,,490000000.0,,602000000.0,-384000000.0,,,,1493000000.0,-247000000.0,,,,1897000000.0,754000000.0,1897000000.0,,4826000000.0,4453000000.0,,-1500000000.0,11000000.0,,1812000000.0,,,,1226000000.0,,,,,10371000000.0,,,-24778000000.0,,,,,-101000000.0,0.677571,,,1143000000.0,1250000000.0,0.0,950000000.0,,,,,13000000.0,,88901000000.0,8514000000.0,15149000000.0,283000000.0,,-126000000.0,,,,,10085000000.0,288000000.0,,64123000000.0,,,,,904000000.0,,,1113000000.0,,75724000000.0,,264000000.0,2365000000.0,,,289000000.0,1281000000.0,,,,,90873000000.0,,,,-250000000.0,35368000000.0,,,,,,,662000000.0,,,650000000.0,,,,,,,,,,667000000.0,,,58795000000.0,941598673.0,,,1534000000.0,,,,,,,4096000000.0,,-269000000.0,293000000.0,,1897000000.0,-10478000000.0,,,,1000000.0,638000000.0,220000000.0,2088000000.0,-50000000.0,14173000000.0,,2008000000.0,17000000.0,,,2341000000.0,0.677571,67309000000.0,408000000.0,,,,862000000.0,,,,,,-526000000.0,,,,,,,,,,,,,,,,
2016-09-30,,,,,,24665000000.0,7839000000.0,-261000000.0,,-88000000.0,,,,,979999480.0,,,252000000.0,,942000000.0,,760000000.0,-1133000000.0,,,,2265000000.0,-225000000.0,,,,2669000000.0,1897000000.0,2669000000.0,,5018000000.0,6264000000.0,,-1766000000.0,18000000.0,,2710000000.0,,,,1942000000.0,,,,,2590000000.0,,,-29590000000.0,,,,,-198000000.0,1.168368,,,772000000.0,2147000000.0,,1641000000.0,,,-10037000000.0,,375000000.0,,105393000000.0,10567000000.0,9658000000.0,-301000000.0,,764000000.0,,,,,10685000000.0,458000000.0,,75803000000.0,,,,,1249000000.0,,,1882000000.0,,96704000000.0,,6223000000.0,3255000000.0,,,410000000.0,2244000000.0,,,,,106362000000.0,,,,381000000.0,41550000000.0,,,,,,,1183000000.0,,,1156000000.0,,,,,,,,,,803000000.0,,,69497000000.0,979999480.0,,,3152000000.0,,,,,,,3924000000.0,,-253000000.0,374000000.0,,2669000000.0,-3965000000.0,,,,62000000.0,1145000000.0,228000000.0,3009000000.0,134000000.0,16143000000.0,,2559000000.0,73000000.0,,,3926000000.0,1.168368,80064000000.0,577000000.0,,,,1067000000.0,,,,,,-530000000.0,,,,,,,,,,,,,,,,
2016-12-31,108568000000.0,,2448000000.0,1546000000.0,2748000000.0,24876000000.0,-151000000.0,-86000000.0,,-292000000.0,-3623000000.0,571000000.0,1404000000.0,,990200000.0,,,322000000.0,-7310000000.0,970000000.0,,811000000.0,-743000000.0,,,,2825000000.0,-180000000.0,99975000000.0,,168000000.0,1975000000.0,2669000000.0,1975000000.0,,5070000000.0,5181000000.0,,-2058000000.0,34000000.0,,1340000000.0,,98000000.0,-310000000.0,587000000.0,121000000.0,,15725000000.0,4796000000.0,2082000000.0,,-12133000000.0,-29852000000.0,2529000000.0,558000000.0,4043000000.0,19896000000.0,-44000000.0,0.19895,5070000000.0,-127000000.0,-694000000.0,632000000.0,,239000000.0,,,-1199000000.0,1317000000.0,193000000.0,,108568000000.0,12917000000.0,9722000000.0,-105000000.0,16539000000.0,532000000.0,-29852000000.0,,,,10356000000.0,34000000.0,-544000000.0,78716000000.0,2782000000.0,,8672000000.0,858000000.0,1546000000.0,,,493000000.0,-599000000.0,99975000000.0,990200000.0,6251000000.0,3399000000.0,,6251000000.0,518000000.0,2188000000.0,109697000000.0,82967000000.0,,2493000000.0,109697000000.0,,10356000000.0,2188000000.0,-1426000000.0,42629000000.0,-1160000000.0,-180000000.0,,2825000000.0,11224000000.0,,205000000.0,4629000000.0,-20048000000.0,208000000.0,,,-2104000000.0,,-2416000000.0,,3480000000.0,,193000000.0,814000000.0,1975000000.0,,70050000000.0,990200000.0,42629000000.0,2.472228,2748000000.0,,811000000.0,-409000000.0,2923000000.0,990200000.0,1975000000.0,4796000000.0,12917000000.0,-322000000.0,404000000.0,24876000000.0,1975000000.0,-3408000000.0,,3929000000.0,951000000.0,310000000.0,197000000.0,223000000.0,1782000000.0,33000000.0,16539000000.0,518000000.0,2782000000.0,56000000.0,,,3929000000.0,0.19895,82967000000.0,558000000.0,70050000000.0,4894000000.0,301000000.0,1195000000.0,970000000.0,1975000000.0,3758000000.0,1154000000.0,,-551000000.0,0.0,223000000.0,2.472228,7299000000.0,9722000000.0,78716000000.0,,,,,,,,,,
2017-03-31,,,,,,25212000000.0,-208000000.0,312000000.0,,289000000.0,,,,,993000000.0,,,218000000.0,,935000000.0,,809000000.0,-608000000.0,,,,2221000000.0,-189000000.0,,,,1094000000.0,1975000000.0,1094000000.0,,5091000000.0,5771000000.0,,-1488000000.0,61000000.0,,2219000000.0,,,,1306000000.0,,,,,1025000000.0,,,-30330000000.0,,,,,-68000000.0,0.66,,,-881000000.0,897000000.0,,980000000.0,,,-1101000000.0,,258000000.0,,110434000000.0,12284000000.0,8427000000.0,161000000.0,,-772000000.0,,,,,10459000000.0,315000000.0,,80104000000.0,,,,,1551000000.0,,,186000000.0,,101333000000.0,,6251000000.0,3311000000.0,,,453000000.0,2053000000.0,,,,,109760000000.0,,,,-591000000.0,42786000000.0,,,,,,,665000000.0,,,669000000.0,,,,,,,,,,823000000.0,,,70362000000.0,1000000000.0,,,2724000000.0,,,,,,,6087000000.0,,-224000000.0,416000000.0,,1094000000.0,-2803000000.0,,,,-533000000.0,658000000.0,218000000.0,2460000000.0,17000000.0,16786000000.0,,2510000000.0,90000000.0,,,4073000000.0,0.66,82646000000.0,541000000.0,,,,1154000000.0,,,,,,-556000000.0,,,,,,,,,,,,,,,,
2017-06-30,,,,,,23490000000.0,-100000000.0,-202000000.0,,-247000000.0,,,,,998000000.0,,,165000000.0,,929000000.0,,775000000.0,-870000000.0,,,,2454000000.0,-191000000.0,,,,1433000000.0,1094000000.0,1433000000.0,,5115000000.0,5430000000.0,,-1910000000.0,12000000.0,,-651000000.0,,,,-1594000000.0,,,,,580000000.0,,,-30667000000.0,,,,,-197000000.0,-1.38,,,339000000.0,1845000000.0,,-1935000000.0,,,-77000000.0,,125000000.0,,109583000000.0,12751000000.0,8837000000.0,-431000000.0,,-61000000.0,,,,,8494000000.0,-587000000.0,,78916000000.0,,,,,1439000000.0,,,231000000.0,,99847000000.0,,6271000000.0,2950000000.0,,,508000000.0,2082000000.0,,,,,108684000000.0,,,,-65000000.0,43885000000.0,,,,,,,-1348000000.0,,,-1370000000.0,,,,,,,,,,860000000.0,,,70574000000.0,1005000000.0,,,2706000000.0,,,,,,,6305000000.0,,-164000000.0,424000000.0,,1433000000.0,-2086000000.0,,,,180000000.0,-1381000000.0,215000000.0,2480000000.0,-59000000.0,16042000000.0,,2562000000.0,83000000.0,,,4136000000.0,-1.38,83325000000.0,546000000.0,,,,4074000000.0,,,,,,-578000000.0,,,,,,,,,,,,,,,,
2017-09-30,,,,,,24443000000.0,34000000.0,316000000.0,,-194000000.0,,,,,1003000000.0,,,197000000.0,,902000000.0,,794000000.0,-1427000000.0,,,,2804000000.0,-182000000.0,,,,1841000000.0,1433000000.0,1841000000.0,,5379000000.0,6201000000.0,,-1844000000.0,,,2987000000.0,,,,2045000000.0,,,,,-305000000.0,,,-31164000000.0,,,,,-13000000.0,1.06,,,408000000.0,2511000000.0,0.0,1699000000.0,,,12000000.0,,176000000.0,,111141000000.0,12603000000.0,9202000000.0,285000000.0,,274000000.0,,,,,8981000000.0,590000000.0,,79977000000.0,,,,,908000000.0,,,196000000.0,,101113000000.0,,6267000000.0,3052000000.0,,,443000000.0,2171000000.0,,,,,110315000000.0,,,,667000000.0,44042000000.0,,,,,,,1109000000.0,,,1079000000.0,,,,,,,,,,881000000.0,,,71412000000.0,1010000000.0,,,2708000000.0,,,,,,,6084000000.0,,-197000000.0,407000000.0,,1841000000.0,-1798000000.0,,,,-114000000.0,1069000000.0,210000000.0,3149000000.0,-81000000.0,16611000000.0,,2701000000.0,61000000.0,,,4208000000.0,1.07,84015000000.0,550000000.0,,,,1104000000.0,,,,,,-582000000.0,,,,,,,,,,,,,,,,
